global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66
4675.80428354932	-69.30342753973764	4802.965068755666	21863145.69805817	4938.284924884175	-26.541578425917574	24386657.9993383	704.4553853391334	4394.550641741072	-12.349402361751345	19312075.342826866	152.50773869242968	4365.01019999419	3479.7198614563604	1.771417	53.003544	2.854805312508857	1.5457569258609587	-0.1106773505	-0.0429421805	-0.0952023808	-0.034977935	0.0298476273	-0.0025912595	-0.0641754486	0.0161193309	0.0209879893	0.0005415201	-0.0448854398	-0.0099757552	-0.0152009179	0.028801263	-0.0137905738	-0.0468806444	-0.0137990426	0.1701923464	-0.1295613599	-0.0843383683	-0.1395612133	0.0167591461	0.2442169695	-0.0856272333	-0.4100114695	0.2941581956	-0.1430281913	-0.0507118119	-0.2070791207	-0.1902942732	-0.2307023703	0.0758163707	0.2241992858	-0.2697552069	0.1210311208	-0.0217968114	-0.2386853698	-0.0426121164	-0.222724305	0.081239456	0.0055377401	-0.0732168931	0.0	-0.2839524796432329	-0.2913854674372657	0.0806290106955405	0.0849054906336338	0.9079737244313152	0.6106457614883711	0.3728882460237126	0.8244162842576739	-0.3552383998447368	-0.3385900193305247	0.1146432011902451	0.1261943207242491	0.0234922547195691	0.019093325831869	0.0003645550913219	0.0005518860318091	0.0036530312816782	0.0028658375859669	8.213025069140588e-06	1.3344637544919472e-05	-0.0113747542209316	-0.010324517867218	0.0001293850335866	0.0001065956691905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4750.033248819304	74.22896526998466	5509.939285052588	22562815.86488888	4927.383615892987	-10.90130899118776	24279109.29817065	118.83853772135112	4424.732140606999	30.181498865927097	19578254.516120598	910.9228737939586	4385.117699524903	3849.3433700099135	1.953757	58.459438	2.534012100974929	1.3975796187293736	0.0335969034	-0.0845620378	0.0576854572	0.1522155665	0.0057331196	-0.0598771663	-0.0067745462	-0.0405895784	-0.0490082532	-0.0372001621	0.0058824225	0.0352447854	-0.0110176845	-0.0162738667	-0.0179087514	0.0252516984	0.005333128	-0.0518083566	0.0346657532	0.0096108671	-0.131949456	-0.1132823468	-0.0549073973	-0.1579382787	0.1080036402	-0.0443001476	-0.0333419108	0.078289209	0.0556604564	0.084609061	-0.1029070111	0.0310618736	0.0472353874	-0.0115903211	0.0851490662	0.2648528853	-0.2199140799	0.1785814111	0.0290253843	0.0796959261	0.0011079805	-0.0781212842	0.0	-0.0004157540290066	0.2835367256142262	1.7285141263522085e-07	0.080393074772037	0.3681248865655817	-0.5398488378657336	0.291436767744983	0.1355159321089223	-0.2983121985615469	0.0569262012831899	0.0032405923925342	0.0889901678106237	0.0048420164202721	-0.018650238299297	0.0003478313886205	2.3445123014184644e-05	-4.974370743981993e-06	-0.0036580056524221	1.3381005353152632e-05	2.474436429858397e-11	-0.0006089914484152	0.0107657627725164	3.708705842428432e-07	0.0001159016480741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4748.823454242518	-1.2097945767864076	1.463602918021803	22551324.19956384	4939.019020257994	11.635404365007162	24393908.88247024	135.3826347372277	4421.088002007128	-3.64413859987053	19546019.12149138	13.279746135066349	4375.559661935069	3782.2617355096218	1.483281	44.382057	1.081110050013683	0.6670565168353417	0.029141742	0.0221914145	0.0608416666	0.0001096567	-0.0009153073	0.0116869749	0.067985923	0.0319681021	-0.0718594241	-0.0364681634	0.0170899171	0.0308492976	0.0111459324	0.053279571	0.0410796028	0.0077892192	0.0249733166	-0.0884012867	0.1834017223	-0.0567474269	-0.0547375568	-0.0414586479	-0.0180753376	-0.1034251852	-0.0640324196	0.0116389532	0.037167763	-0.0547938864	-0.0467580903	-0.0440785568	0.0118126701	0.0240332283	0.0045392882	-0.0042149728	0.13008669	-0.0311233589	0.0101632003	-0.0214829004	-0.0218276938	0.0781212842	-0.003323509	-0.0827512714	0.0	0.024440998301074	0.0248567523300806	0.0005973623979531	0.0006178581363989	0.1819904435242278	-0.1861344430413538	0.034646030886315	0.0331205215341451	0.0576020514429558	0.3559142500045027	0.1266749533562676	0.0033179963304369	-0.002789309131802	-0.0076313255520741	5.823712968173907e-05	7.780245432754027e-06	-0.001834806894164	-0.00182983252342	3.3482870637656707e-06	3.366516338871744e-06	0.0002139425688456	0.0008229340172608	4.577142276425429e-08	6.772203967649987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4751.827414774943	3.0039605324245717	9.023778880364514	22579863.779806715	4972.990267021712	33.97124676371732	24730632.195892677	1154.0456066813742	4414.37378154702	-6.714220460107754	19486695.88320974	45.08075638692958	4385.207445227582	3935.503490471117	1.239345	37.083122	0.7588125487011349	0.4006418319381429	0.0687259924	0.061000011	0.0427658108	-0.0154669293	-0.0453962057	-0.0226025975	-0.0332412809	-0.0365718369	0.0075961621	-0.0392173034	-0.0780819175	0.0479894908	-0.0656375173	-0.0517395173	0.0084560339	0.0187806299	0.0253834967	-0.0612985501	0.1027054953	-0.101579043	-0.0197671821	-0.0158452422	0.0179612743	-0.1446774673	0.0229870256	-0.0942559985	-0.0042215748	-0.1342110951	0.0335551652	-0.0808938885	0.0183859208	0.0186536459	0.0586005409	-0.0005133073	-0.029092002	0.078239026	-0.2106469012	0.0227479948	0.0024932392	0.076516145	-0.0077498093	-0.0870905918	0.0	-0.0739777724713235	-0.0984187707723975	0.0054727108198189	0.0096862544403497	0.2320366555982502	0.0500462120740224	0.002504623342958	0.0538410095412209	-0.1322276726209992	-0.1898297240639549	0.0360353241381972	0.0174841574067661	0.0009108615301227	0.0037001706619247	1.3691262927368273e-05	8.296687270574662e-07	0.0023558632907201	0.0041906701848841	1.7561716598476535e-05	5.550091844562538e-06	-0.0003055734201608	-0.0005195159890064	9.33751151087688e-08	2.69896862833298e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4784.955483265749	33.12806849080607	1097.468921931538	22895798.976834957	5008.36723788949	35.376970867778255	25083742.3895648	1251.5300677796313	4442.053749189949	27.679967642928204	19731841.51069248	766.1806087135524	4406.826240033252	3698.042901734632	1.505687	45.052475	0.8516942378229502	0.519354243503405	-0.0350690591	-0.0702945396	0.0568388334	0.1142433642	-0.0670897698	0.0638130162	0.0818001758	-0.0286323648	0.0280989983	-0.0590770885	0.1581355468	0.0499237238	0.1556987183	-0.0238493238	0.052100398	-0.0240219755	-0.0246073655	-0.0890245918	0.1375288054	-0.0998722421	-0.0908357648	-0.0235739627	-0.0828668374	-0.131363837	-0.0207881455	-0.0015055194	0.0558399523	0.0453322502	0.1107106107	-0.00757911	-0.2140191311	0.0242762097	-0.0317301715	-0.0952218689	-0.0962230238	-0.0519839873	-0.0073756451	-0.0880619881	-0.0491052335	0.0748811352	-0.0121640091	-0.0911240034	0.0	-0.0464761767794215	0.027501595691902	0.002160035008032	0.0007563377656008	0.3316229810148456	0.0995863254165954	0.00991743620998	0.1099738015371726	0.2638758178023153	0.3961034904233145	0.1568979751255328	0.0696304472208406	-0.0025955230474569	-0.0035063845775796	1.229473280588807e-05	6.736739889879954e-06	8.18718318902345e-05	-0.0022739914588298	5.17103715483118e-06	6.702996857062819e-09	0.0004841070692525	0.0007896804894133	2.3435965450024485e-07	6.23595275360029e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4774.312001120895	-10.643482144853806	113.28371216782178	22794055.084047005	4985.968735805777	-22.39850208371263	24859884.23443266	501.69289559407895	4417.483821464573	-24.56992772537524	19514163.31290125	603.6813484301628	4385.725972260709	4019.2081814159046	1.840251	55.063148	0.3828791097816949	0.1958866612462505	0.141837004	0.0557150046	-0.0016292604	-0.0376546059	-0.0675227192	-0.1097802557	-0.1258453621	-0.0268251473	-0.0262071879	-0.0457463018	-0.2085361538	0.0526936458	-0.1832170619	0.0412236751	0.0455275857	0.0329140208	-0.0199693918	-0.0854079486	0.0695479978	-0.1608562781	0.0576694191	-0.0939544735	-0.0016521888	-0.0494722017	0.0791747338	0.0179358158	-0.1476788636	-0.2614763241	-0.0060356934	-0.0929405246	0.0320891047	-0.0123146563	0.0362256941	0.0653350897	-0.0157859711	0.0008858718	-0.0630766236	-0.0004211035	0.0644765193	0.0732168931	-0.0165592163	-0.0948373385	0.0	-0.0081540522674288	0.0383221245119927	6.648856837996075e-05	0.0014685852271126	0.2243867792286806	-0.107236201786165	0.011499602973523	0.0503494266926206	0.2269882157602296	-0.0368876020420856	0.0013606951844152	0.0515236500940125	-0.0001200259329815	0.0024754971144754	6.128085963776033e-06	1.440622458807953e-08	0.0011750018081626	0.0010931299762723	1.194933145025222e-06	1.3806292491853794e-06	4.407053117123441e-05	-0.0004400365380812	1.9422117177147434e-09	1.936321548465452e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4637.486634795038	-136.82536632585652	18721.180870204837	21506282.28790261	4897.063839224882	-88.90489658089518	23981234.24544394	7904.080636059668	4295.2006723430295	-122.28314912154384	18448748.81569601	14953.168559081723	4269.117422143164	3509.636211480035	3.566178	106.705559	3.1670887323773527	1.9142596149134687	-0.4042682521	0.2211284298	-0.2201753881	0.3442734226	0.0960359329	0.0981074184	0.1471794327	0.1311091859	0.3557485666	0.2422040032	0.3002870458	-0.242814394	0.2701702584	-0.0594058949	0.2656377762	-0.4305089175	-0.4628998271	-0.0988631851	0.0179776451	0.0848146273	-0.0720340964	0.2954149974	-0.0595140946	-0.1661709027	-0.0824476846	0.2763474268	0.0227987573	-0.1107522238	-0.0140995461	0.2810455829	0.0111560148	0.1759943898	-0.1627818198	0.1722541182	-0.2518366214	-0.0292390862	-0.045136274	0.0630570786	0.0926007931	0.0715240683	-0.0209285683	-0.098217554	0.0	-0.2780086331441822	-0.2698545808767534	0.0772888001026965	0.0728214948201682	0.8077774347171811	0.5833906554885004	0.3403446569113022	0.6525043840382698	1.559162809654012	1.3321745938937823	1.774689148616064	2.430988667008193	-0.015526559532566	-0.0154065335995845	0.0002373612775551	0.0002410740509183	0.0003581515546853	-0.0008168502534773	6.672443366059292e-07	1.2827253612349744e-07	-0.0033659236581333	-0.0034099941893045	1.1329442072381456e-05	1.1628060371090688e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4560.880057011275	-76.60657778376299	5868.567759739729	20801626.894443173	4904.093294365462	7.029455140579557	24050131.039840285	49.41323957342036	4347.509696995608	52.309024652578046	18900840.56547084	2736.2340601040178	4340.228462550951	3260.63696344549	3.395828	101.608437	5.425876728438428	3.9723536557043535	-0.2560943846	0.0368877772	0.0585175929	-0.3098762602	0.1089485329	0.0353522405	-0.0516482402	-0.18273818	-0.0349892156	0.1176265226	-0.0663856505	-0.1335157965	-0.0483223519	-0.1409914628	-0.068783547	-0.2110564823	0.1617677162	0.33407135	0.2649749003	-0.1559259895	0.0364993814	0.217343437	-0.0815340165	0.0870443267	0.0726761855	-0.2997481231	-0.1877734905	0.0431060964	-0.1804356113	0.0793534359	-0.514180049	0.0376252981	0.1572886952	0.0461620326	-0.0621234588	-0.0807878764	0.2285130006	0.1790852903	0.1391528707	0.0698033217	-0.0252652428	-0.1012527768	0.0	-0.3232465050139552	-0.0452378718697729	0.1044883030037369	0.0020464650513059	0.4426951324288808	-0.3650823022883003	0.1332850874441258	0.1959789802762243	3.5013537124299177	1.9421909027759057	3.7721055028254873	12.259477819546769	-0.0722790305512103	-0.0567524710186442	0.003220842966722	0.0052242582574227	0.0016547598111409	0.0012966082564556	1.6811929707088306e-06	2.7382300325670665e-06	5.231009685579408e-05	0.003418233754989	2.736346233062558e-09	1.168432200374684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4640.952174070811	80.07211705953614	6411.543930396058	21538437.08201259	4873.714082229969	-30.379212135492708	23753088.955326702	922.8965299732674	4307.702640093966	-39.80705690164177	18556302.035472523	1584.6017791705458	4284.866330214441	3767.510560605412	3.229448	96.630089	6.70218605710595	4.745098094015879	0.0561632147	0.0178236472	0.0573236494	-0.1654199245	0.1105678254	-0.2270375664	-0.3817334304	0.1756402218	0.1866224226	0.1743619416	-0.413224479	-0.1655998596	-0.3995923097	0.1889452266	0.0601313444	-0.101941267	-0.0403528195	-0.1075004982	-0.0007608824	-0.2268099946	0.3008323983	-0.1386959833	-0.0364013102	0.3139830383	-0.1344672038	0.1720507587	-0.3705535575	-0.0426668831	0.1315929871	0.2110497279	0.1418251266	-0.1887009397	0.2136320039	-0.015719824	-0.0306334016	0.0448350612	0.0698653649	0.2223028871	-0.1447655473	0.068055325	-0.0295624686	-0.1039323455	0.0	-0.160857736562221	0.1623887684517342	0.0258752114119208	0.0263701121192709	0.083258488126944	-0.3594366443019368	0.129194701267037	0.0069319758451844	1.001520273357272	-2.499833439072645	6.24916722310577	1.0030428579456243	-0.0067561307566365	0.0655228997945737	0.0042932503974897	4.564530280076968e-05	-0.0028907575853684	-0.0045455173965093	2.066172840196869e-05	8.356479417364942e-06	-0.0034898168176538	-0.0035421269145095	1.2178821420779295e-05	1.2546663078493256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4811.69343625511	170.74126218429865	29152.57861228741	23152393.72450051	4976.030289051145	102.31620682117592	24760877.43755442	10468.606178273643	4453.88521452873	146.18257443476432	19837093.50419763	21369.34506837541	4404.51785550674	3892.747741206005	2.95679	88.471733	1.5852456442111955	1.00659884731179	0.0340758362	0.0290426063	-0.0204600576	0.1111085018	-0.0057479594	0.0970434663	0.0264271334	0.1245095797	0.1105008754	-0.0889052052	0.126915272	0.0611978062	0.1367763536	0.0806761297	0.1056283654	7.19557e-05	-0.032072352	-0.0609756404	0.0340324013	-0.0699041088	0.1340173518	0.1126388407	-0.0203488756	0.0165731614	-0.0768792947	0.0396372362	0.0633464922	0.2473880972	0.128812138	-0.0169505526	-0.1445216835	-0.0049163532	-0.2071588563	-0.0138889581	0.0350938035	-0.0079895942	0.0988967047	-0.1546499965	-0.1038692628	0.0662807606	-0.0338135361	-0.106246848	0.0	-0.0140370560045681	0.1468206805576529	0.0001970389412753	0.0215563122394123	0.1740186674243773	0.0907601792974333	0.0082374101461022	0.030282496612156	0.2314338064555272	-0.7700864669017446	0.5930331665052119	0.0535616067704944	0.0002459683433469	0.0070020990999833	4.902939180598834e-05	6.050042592881849e-08	-0.005576236422176	-0.0026854788368076	7.211796582941501e-06	3.1094412636002194e-05	-0.0016258284053575	0.0018639884122963	2.643318003667311e-06	3.474452801174881e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4722.992963237277	-88.70047301783325	7867.7739135873635	22306662.53078883	4934.19547076558	-41.834818285565234	24346284.94372356	1750.152020986263	4398.119770665323	-55.7654438634072	19343457.51711719	3109.78472928282	4363.275680856246	3906.516073223076	1.539346	46.059612	0.3895294511769985	0.1584456499661352	0.0673647873	0.106281856	-0.0010931191	-0.0607870321	0.0056321355	-0.0860200776	-0.0061506919	-0.0114964418	0.0127927898	-0.0010430583	-0.0456607518	0.0096305488	-0.06467378	-0.0494275677	-0.0373960247	0.0078500091	0.0268116048	-0.0602285851	0.0406049114	-0.1028357844	0.2161686188	0.0735911697	0.026212714	0.009540539	-0.0495526725	-0.0154058565	-0.0502606207	0.0465020994	0.1953451585	0.0088434633	0.065943417	-0.0985679696	0.0781213482	-0.104972724	-0.0254574869	-0.0916027289	-0.0015739316	-0.2027012501	0.1228581005	0.0644803214	-0.0380118078	-0.1081881546	0.0	-0.0643841919227554	-0.0503471359181872	0.0041453241695462	0.0025348340951644	0.0801310798571961	-0.0938875875671812	0.0088148790991851	0.0064209899590803	0.1514711143274922	-0.079962692128035	0.0063940321323629	0.0229434984756122	-0.0012732446203709	-0.0015192129637178	2.3080080291282217e-06	1.6211518633034373e-06	-0.0046369501157992	0.0009392863063767	8.822587653469716e-07	2.1501306376410214e-05	-0.0024739698465348	-0.0008481414411773	6.120526801563422e-06	7.193439042423077e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4708.562503254448	-14.430459982829234	208.2381753160359	22170560.84705379	4900.724806674692	-33.47066409088711	24017103.630756702	1120.285354685	4412.000723421299	13.880952755976068	19465750.383470062	192.6808494136396	4359.155126226849	3816.811926762745	1.459224	43.662243	0.7960376848963842	0.5150320303186111	-0.0046300061	0.1107104632	0.0385161734	-0.0454368085	0.0482447498	-0.0167184702	0.2308747009	0.1363839733	0.0344732916	-0.0094608514	0.0993321557	-0.0142591105	0.0657771352	-0.0512032439	-0.0429452567	0.0279528686	0.0582500806	0.0043641639	0.0234796109	0.0047099686	0.1252896505	0.1066072903	0.0869148426	-0.1134780975	0.003448583	-0.094800581	0.1084296848	0.1161482757	0.0623431047	0.2473806689	0.0580725679	0.0228102108	-0.0181648591	-0.329370315	0.005258561	-0.3091286589	-0.0730520876	-0.1615125119	-0.0443320667	0.06265471	-0.0421507286	-0.1097494464	0.0	-0.0055458379384702	0.0588383539842851	3.075631843977539e-05	0.00346195189958	0.0626912622315103	-0.0174398176256858	0.0003041472388171	0.0039301943601799	-0.247490503645821	-0.3989616179733132	0.1591703726158839	0.0612515493948621	0.0022039139801663	0.0034771586005372	1.209063193328982e-05	4.857236831972463e-06	-0.0024928575841196	0.0021440925316796	4.597132784404236e-06	6.2143389347026095e-06	-0.0016792630724896	0.0007947067740452	2.8199244666272117e-06	6.315588567133289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4777.941907604879	69.37940435043129	4813.501748020643	22828728.87244695	5010.783182543378	110.05837586868527	25107948.102459542	12112.846098852808	4441.628469722063	29.627746300763647	19728063.463045552	877.8033508624139	4410.828735072226	4007.896757615216	1.47377	44.097481	0.4978782074065173	0.2856000114078368	0.1013204115	0.11189691	-0.0368343171	-0.0542081313	-0.0558297403	0.178595815	-0.0596459089	-0.1171863247	-0.0492090479	-0.0721308374	-0.0085188717	0.0731968087	0.0345315029	-0.0143121567	-0.1661187788	0.0568278621	0.0184706667	-0.002049248	-0.064452326	-0.0009202432	0.144415776	0.0601660184	0.071020898	-0.0642824646	0.0295760497	-0.0520160493	-0.0239500551	-0.0225260758	-0.0212951871	0.0118656496	0.0392952516	-0.0411606049	-0.0001262234	0.0322369738	0.0012859654	-0.0813999007	-0.0502802569	-0.0305515582	0.0674409659	0.0608046394	-0.046223836	-0.1109252393	0.0	-0.0438892797811973	-0.038343441842727	0.0019262688797122	0.0014702195323465	0.1188990996175647	0.0562078373860544	0.0031593209836171	0.0141369958898675	-0.3028836374909218	-0.0553931338451007	0.0030683992771812	0.0917384978597321	0.0062031846159744	0.0039992706358081	1.5994165618436923e-05	3.847949937986146e-05	-0.0049493411377283	-0.0024564835536086	6.034311449150024e-06	2.449597769760966e-05	-0.0021821847697255	-0.0005029216972359	4.761930369221934e-06	2.529302335506385e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
