global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
4554.992445213485	18.213489363091867	331.73119477946057	20747956.17595192	4684.781421980834	44.93366831511685	21947176.971736766	2019.034548252936	4535.774882956112	-2.929614975872937	8.582643906858989	20573253.78885553	4317.144696075388	3235.295484188672	0.840429	21.747448	0.1217344537651417	0.0722212189696548	-0.0747023123	-0.0219874767	0.1275398913	0.1061073442	-0.0173855762	-0.0041030529	0.0788422395	0.027016162	-0.1441602026	-0.0137949696	-0.0702575145	0.0217037092	-0.056341663	-0.0406484433	-0.0334334656	0.0270836419	0.064158279	-0.0175438906	0.0461278233	-0.0167360743	0.0589743087	-0.0511886426	0.0680918585	-0.094952924	0.0036244856	-0.1297462577	0.0392234548	-0.0848122178	0.0739582521	0.0357630782	0.0585131768	-0.065274944	-0.0024452661	0.0361766979	0.0191901891	-0.0571017075	0.0099245671	-0.0215819962	0.0046888448	0.0867642601	0.0190071282	-0.0461036069	0.0446842609	0.0219712677	0.0924460447	0.0394130496	-0.0276763402	0.0	0.0	-0.0856770428272568	0.0082372631836876	0.0073405556676235	6.78525047573352e-05	-0.3717661022916445	-0.0272969195454492	0.0007451218166707	0.1382100348131214	0.1735223329295081	0.00053787124547	0.030110000025299	2.893054767034498e-07	-0.0223560246657133	-0.0010923820320754	0.0004997918388539	1.1932985040013942e-06	0.0041558201389293	-0.0002122765056315	1.7270841027130343e-05	4.506131484316267e-08	0.0026582928441565	0.0004085894581035	1.669453452733933e-07	7.066520845293654e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4562.310393505058	7.317948291572975	53.55236719813583	20814676.126684275	4665.586228544489	-19.195193436345107	21767694.85598399	368.4554510587063	4544.794277056526	9.019394100413592	81.34946993857551	20655155.02076575	4342.255266287958	3339.3797952629234	0.7770789999999999	20.108156	0.0915686636458844	0.0390818994345703	-0.0829998128	-0.017958005	0.0624185561	0.128395487	0.0381071887	0.0263050179	-0.003686701	0.0281250355	0.0664921617	-0.0900198176	0.0164202457	0.0084335021	0.0035188562	-0.0687577865	-0.0064388099	0.0035976651	-0.0024215171	-0.0654294319	0.0017817776	0.0163855611	0.0599001335	-0.0447029369	0.0675440033	-0.1028602778	0.0029601167	-0.1411140816	0.0386958672	-0.0264074405	0.009003918	0.0073056768	0.0880475987	-0.0569524829	0.0410538612	-0.041362438	-0.0151228433	-0.0520035069	-0.0170334388	0.0523267261	-0.0701397569	0.0312983428	0.0171070524	0.0332668233	-0.0224137146	0.0170938483	0.0911528348	0.0351923678	-0.0341282399	0.0	0.0	-0.080152591335036	0.0055244514922208	0.0064244378977212	3.0519564289900685e-05	-0.3452097815148107	0.0265563207768337	0.000705238173202	0.1191697932535033	0.1476187228125383	-0.0259036101169698	0.021791287324805	0.0006709970170919	-0.0227062061250617	-0.0003501814593484	0.0005155717965937	1.226270544713759e-07	0.0042796512976617	0.0001238311587324	1.831541522957747e-05	1.5334155873008864e-08	0.0028559658512729	0.0001976730071164	3.9074617742440384e-08	8.156540943636941e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4563.934268072371	1.6238745673135782	2.6369686103678607	20829496.00328529	4684.122530932497	18.536302388008156	21941003.884789463	343.5945062196768	4541.348738367417	-3.4455386891086164	11.871736858144322	20623848.363471333	4334.241562727486	3326.6045880553265	0.599004	15.500185	0.1895919089772182	0.124802243150081	-0.0877887368	-0.0151273463	0.0647375031	0.1151470625	0.0467468453	0.0260641583	0.0291816147	0.0139775821	0.0107539899	-0.0988652397	-0.1244655929	0.0056027482	-0.006704022	-0.0426243185	-0.0052471853	0.0037951097	0.0006659952	-0.0295219773	0.0022292193	0.0079277357	0.0674999325	-0.0469005228	0.0593884572	-0.0843867845	0.0220450584	-0.1456649481	0.0205338458	-0.0022358799	-0.0128328445	-0.0063579442	0.0653573888	-0.0590342804	0.0529588708	-0.0247580207	-0.0210930958	-0.0477729224	0.0708403293	-0.034629984	0.0443943704	-0.006809574	0.0688216588	-0.0394037407	0.0115403962	-0.0317694383	0.0898235884	0.0309160396	-0.0404587412	0.0	0.0	-0.0812388089661055	-0.0010862176310695	0.0065997440822313	1.179868742046242e-06	-0.3890264734319544	-0.0438166919171437	0.0019199024905618	0.1513415970309031	0.2084773090261933	0.060858586213655	0.0434627883788028	0.0037037675159248	-0.0240975238153516	-0.0013913176902899	0.0005806906540314	1.935764915313625e-06	0.0045521279537248	0.0002724766560631	2.0721868907082736e-05	7.424352809932907e-08	0.0028687797692269	1.2813917954000113e-05	1.6419649333184643e-10	8.229897364325546e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4553.049049574433	-10.885218497937784	118.48798174784692	20730255.64783065	4664.867630080049	-19.25490085244837	21760990.00616865	370.7512068376171	4540.535740033318	-0.812998334099575	0.6609662912486842	20616464.806519907	4335.609728821106	3301.7550138249308	0.665234	17.213989	0.1396841724771222	0.0855814593470251	-0.0782188331	-0.0089972813	0.074160128	0.1170851572	0.0456816127	-0.0074718057	0.0093416197	0.0228431053	-0.0496693445	0.0119722078	-0.0655417141	0.0027048084	-0.0258575673	-0.058243249	-0.0458101592	-0.0012733338	0.0254325515	-0.0478571835	0.0323530101	-0.0745894924	0.0568692424	-0.0324367077	0.0660838302	-0.0959935759	-0.009191711	-0.1453480041	0.0325131827	-0.0820981143	0.0390747353	0.0719379116	0.0612983222	-0.0261792948	0.040361136	-0.0013806657	-0.0448327808	-0.0300219323	-0.0123310123	0.0004556634	0.0054071384	0.069428878	0.0072285225	0.0358097072	0.0944973256	0.0080368988	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	-0.0727975555261224	0.0084412534399831	0.0052994840905788	7.125475963802655e-05	-0.396031736026444	-0.0070052625944895	4.907370401775489e-05	0.156841135940119	0.1331221807338636	-0.0753551282923297	0.0177215150033394	0.0056783953599534	-0.0241586123193734	-6.108850402179733e-05	0.0005836385491977	3.731805323621148e-09	0.0038059747119247	-0.0007461532418001	1.4485443507810302e-05	5.567446602487988e-07	0.0026983709520424	-0.0001704088171845	2.9039164974220386e-08	7.281205794826208e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4560.861648288615	7.812598714181149	61.03669866882495	20801458.97482994	4681.27561943167	16.407989351620927	21914341.42508537	269.22211456290574	4542.105279181986	1.5695391486679	2.4634531392011563	20630720.367172863	4346.350142544002	3310.24772173542	0.669641	17.328049	0.162427233733518	0.1080692881800478	-0.0831165714	-0.0189124155	0.068535902	0.08526815	0.0291497735	0.0102928578	0.016054591	0.0352394962	0.0461612126	-0.0523255679	-0.0926337601	0.0175172801	0.0188100771	-0.0648678273	0.00175666	0.0099886677	-0.0294377081	-0.0710653569	-0.0057565031	0.011636832	0.0600661293	-0.0351828855	0.0525945017	-0.0839909121	0.00653697	-0.1483261068	0.0095172999	0.0076088736	-0.0411546597	-0.0145213579	0.0744767409	-0.051520469	0.056445878	-0.1048303201	-0.0273570872	-0.0702246173	-0.0190427794	0.0201981875	-0.0814693953	0.039059312	0.0298422848	-0.0012595811	0.0039467001	0.0063901903	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	-0.0705118976525795	0.0022856578735429	0.0049719277105678	5.224231914888657e-06	-0.4035290301732743	-0.0074972941468303	5.620941952409608e-05	0.1628356781925833	0.1995312964992734	0.0664091157654098	0.0398127382826809	0.0044101706567436	-0.0251358588274553	-0.0009772465080819	0.0006318113989937	9.55010737558268e-07	0.0038098671752873	3.892463362600157e-06	1.4515087893331631e-05	1.5151271029184523e-11	0.0034419352995526	0.0007435643475101	5.528879388882692e-07	1.1846918606306246e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4534.661953845736	-26.199694442878357	686.4239889001909	20563159.03565603	4663.16663830386	-18.108981127809784	21745123.096590124	327.93519748737094	4526.611055261948	-15.494223920037255	240.0709748842547	20490207.64561969	4311.499651053583	3273.153270480986	0.768737	19.892307	0.26384981235314	0.1675536468908452	-0.0765177699	0.0048538277	0.0954962525	0.0801910044	0.0137531696	-0.0338271966	-3.50626e-05	0.0024198246	-0.1072545415	-0.010848256	-0.1512547442	0.0321593752	-0.0963146426	-0.0205340809	-0.0198760979	0.0314962008	0.1058971305	0.0048155943	0.0319429266	-0.0621187096	0.072823459	-0.0251319347	0.0457848544	-0.0548815413	-0.0230219988	-0.1475650222	0.0030681516	-0.1116990738	0.0177653109	0.04049635	0.0106895102	-0.0179769879	0.0235070185	0.0058618458	0.0098880836	-0.0752605585	0.0677289748	-0.0423073045	0.0017577403	0.0459537357	0.0143207929	-0.0183587612	0.0968406419	0.0085271302	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	-0.0686936048084305	0.0018182928441489	0.0047188113415768	3.306188867083459e-06	-0.4884601169171674	-0.0849310867438931	0.0072132894954986	0.2385932858187328	0.2782614312976363	0.0787301347983629	0.0774294241478091	0.0061984341253683	-0.0267949895998953	-0.0016591307724399	0.0007179714676584	2.752714920057348e-06	0.0041039604573156	0.0002940932820282	1.6842491435210067e-05	8.649085853417699e-08	0.003456117204419	1.4181904866399954e-05	2.0112642563961868e-10	1.1944746130681002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4530.536853482574	-4.125100363162346	17.01645300616212	20525764.18076378	4610.487134811327	-52.67950349253261	21256591.620260764	2775.1300882197547	4519.654054170496	-6.9570010914521845	48.399864186466885	20427272.7693798	4303.786620281302	3232.1641906530326	0.852314	22.054991	0.6625102036833842	0.3017878662057763	-0.058781194	0.0612533918	0.0894234137	0.0393892045	-0.0607600095	-0.0416418867	-0.1470177033	0.0801669485	-0.0115959059	-0.0623002329	0.1076694826	0.0300991718	-0.204361765	-0.0200077653	-0.0877471389	0.0208094977	0.2230176254	-0.0001274962	0.0875887517	-0.0921937643	0.0842607086	0.0166014181	0.1002858227	-0.0424630595	0.0408902727	-0.1253137295	0.0079604186	-0.1416613685	-0.1062526753	0.0768809517	0.0433125655	-0.0082366709	0.0171875783	0.0024780372	-0.1032215065	-0.0241432121	-0.0316152869	-0.052430274	0.0911387743	0.1238646652	0.0970476687	-0.0239496356	0.0726590908	0.0407337622	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	-0.127162748847013	-0.0584691440385825	0.0161703646943285	0.0034186408046045	-0.543064801790706	-0.0546046848735386	0.0029816716101384	0.2949193789439788	0.0352211631564785	-0.2430402681411578	0.0012405303340952	0.0590685719381258	-0.0317119234341153	-0.00491693383422	0.0010056460878911	2.4176238330097428e-05	0.0051677092654764	0.0010637488081608	2.6705219052490637e-05	1.1315615268635229e-06	0.0036033566946403	0.0001472394902213	2.1679467480628343e-08	1.2984179468809068e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4577.964978550467	47.428125067893234	2249.4270474557225	20957763.344834577	4688.743806585302	78.25667177397463	21984318.48379203	6124.106677139598	4536.427548397289	16.773494226792536	281.3501085762425	20579174.901857834	4337.6085205078125	3341.3387582184305	0.928606	24.029173	0.2858644810816519	0.1721264992238406	-0.0827341975	0.0523216835	0.0618979749	0.0464374719	0.0299727187	0.034872997	0.0406908305	0.0767580145	0.040484148	-0.0488332293	0.0519637911	0.0344555132	-0.0090822628	-0.0588289997	-0.033520744	0.0245863309	0.010991513	-0.0802671351	0.0392509611	0.050247687	0.0865989856	-0.0031282066	0.066431426	-0.0398649282	0.0540416253	-0.1405946829	-0.012359613	-0.0175965188	-0.1428414233	-0.0653585398	0.0421041462	-0.0508421059	0.0558068709	-0.1067077778	-0.0301730325	-0.0709968477	0.027987678	-0.1313897928	-0.0301993844	0.0945115707	0.0151667369	-0.0628914799	-0.0143704857	0.0147189089	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	-0.1236507202940373	0.0035120285529757	0.0152895006292342	1.233434455691664e-05	-0.5325026243364732	0.0105621774542328	0.0001115595925747	0.2835590449252311	0.2145069982301919	0.1792858350737134	0.0460132522897275	0.0321434106580787	-0.0306854335063707	0.0010264899277446	0.0009415958294738	1.053681571761118e-06	0.0054350715568149	0.0002673622913385	2.9540002827698343e-05	7.148259482977314e-08	0.0030471201137088	-0.0005562365809314	3.0939913396636494e-07	9.284940987368732e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4554.814580017381	-23.150398533086445	535.940952240731	20746335.858338907	4642.177743996305	-46.56606258899683	21549814.206854627	2168.39818504237	4538.087128762638	1.6595803653490293	2.7542069890520176	20594234.78824112	4337.248653367435	3398.061723387424	0.90031	23.296961	0.1400588850513693	0.1180132832126042	-0.0712779526	0.0537367742	0.0013519455	0.0843273178	0.0731228686	-0.0285159077	-0.0552887645	0.0270793099	0.1307798723	-0.0535605723	-0.003583331	-2.8156e-06	-0.0467045019	-0.0531883264	-0.0916963679	-0.0050429285	0.039396593	-0.0393922344	0.0584347953	-0.0984506333	0.0682364255	0.0108169747	0.0860368097	-0.0221541532	-0.0088253407	-0.1028781447	0.0524409355	-0.149594239	-0.033339751	0.1403536455	-0.0479427942	0.0044337789	0.0980770298	0.0093303259	-0.1468466959	0.0057987552	-0.0254741282	0.0853128594	0.023484444	-0.0264668139	0.0546862835	0.0480098475	0.0970096127	0.0461676736	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	-0.1238135740250783	-0.0001628537310409	0.0153298011128635	2.6521337713973092e-08	-0.5267860289383606	0.0057165953981126	3.267946294572267e-05	0.2775035202846472	0.1137786337511812	-0.1007283644790106	0.0129455774982854	0.0101462034106164	-0.0300732677015016	0.000612165804869	0.0009044014302461	3.747469726510327e-07	0.0054351053902772	3.3833462300021655e-08	2.954037060342028e-05	1.1447031712069866e-15	0.0031039419042415	5.682179053269993e-05	3.2287158793420277e-09	9.63445534490635e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4531.616584439528	-23.197995577852453	538.146998830062	20535548.86836737	4627.243508926166	-14.93423507013904	21411382.49089934	223.0313771301708	4535.626228601793	-2.4609001608450853	6.056029601647367	20571905.285580523	4322.409020447692	3224.620919170737	1.193847	30.89271	1.0456426267051426	0.7027427961221918	0.002479233	-0.0647185555	0.1047786667	0.126432675	0.0341294495	-0.0703921856	-0.034162371	-0.0109539956	0.1055309179	-0.0957514579	0.0023542236	0.0272469078	0.0298217682	0.0099181807	-0.0410913451	0.0361918079	-0.0183391221	-0.0127898688	0.0709669417	-0.0014099194	-0.0427942473	-0.0533430123	0.076250747	-0.0420104904	0.0889108485	-0.0349898947	0.040487284	0.1082109704	0.0704093343	0.0183236479	0.0178678473	-0.0929035288	-0.0774390167	-0.0667621257	-0.0448271609	0.0233332388	-0.0774953316	-0.0517928114	0.1437687185	0.0144396187	-0.1196246876	0.1214984646	0.1263816762	-0.1461657834	0.0795557284	-0.0	-0.0795557284	0.0	0.0	-0.1154347923312855	0.0083787816937928	0.013325191280567	7.020398267223738e-05	-0.2864804789016943	0.2403055500366662	0.0577467573784247	0.0820710647917441	0.1558602410328546	0.0420816072816733	0.0242924147348195	0.0017708616714089	-0.018049413792226	0.0120238539092756	0.0003257813382429	0.0001445730628316	0.0062831234783924	0.0008480180881151	3.9477640644725815e-05	7.191346777705589e-07	0.0008782801477721	-0.0022256617564694	4.953570254210455e-06	7.713760179705818e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4542.419948051003	10.803363611475106	116.71266532174444	20633578.98445168	4643.626069768896	16.382560842729617	21563263.07583732	268.38829976573777	4548.224865722656	12.598637120863714	158.72565730320514	20686349.42917788	4335.506971210092	3158.044693954961	1.300816	33.660698	0.8317892506946326	0.4349360177240337	0.1223866418	-0.0082310051	0.1194776088	0.0720207334	-0.0160793467	-0.0506972865	-0.0122722172	-0.0844310449	0.0108787535	0.0524056432	0.0419379504	-0.0256915799	0.037381561	0.0561727445	-0.0520400293	-0.0137373666	-0.0141856794	0.0456405344	0.0691453797	-0.1169428316	-0.1131277737	-0.054121478	0.1919177455	0.0262528633	0.1374422986	0.1513324632	0.0783006403	-0.0068845042	0.2829425665	0.1705282186	0.0452632098	0.018367578	-0.0259963035	-0.0779394691	0.1586922489	0.2033683509	-0.1348720978	-0.0778484751	0.0532421959	0.2957876675	0.0031803166	-0.0078957393	-0.2402867576	0.0749569174	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	-0.1814603421083944	-0.0660255497771089	0.0329278557580955	0.0043593732233694	-0.1908444459150615	0.0956360329866328	0.0091462508054203	0.0364216025366268	-0.0899672523992762	-0.2458274934321307	0.008094106504275	0.0604311565271243	-0.0143291542101137	0.0037202595821123	0.0002053246603772	1.3840331358298393e-05	0.0090342285300317	0.0027511050516392	8.161728513283871e-05	7.568579005155269e-06	-0.0011363587084515	-0.0020146388562236	4.058769721005935e-06	1.2913111142735613e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4554.609132964804	12.189184913801	148.5762288628339	20744464.354086407	4646.627881280308	3.0018115114125976	21591150.66709153	9.010872350049183	4549.753111356848	1.5282456341919897	2.3355347184268767	20700253.37430132	4338.491716280159	3206.97014351476	1.30003	33.640366	0.7101851162695966	0.4435074144355054	0.1029507342	-0.0277729052	0.0569109141	0.0775512797	0.0667430843	-0.0673692197	0.035429074	-0.0699840764	0.0508761148	0.038489608	0.0372291436	-0.0064127579	0.1085213757	0.0237319153	-0.0284990856	0.000973199	-0.0862690214	0.018140477	0.0557475196	-0.0428119997	-0.1004841145	-0.102871027	0.2241884833	0.1295073813	0.1493061286	0.2290804975	0.234316966	0.060034675	0.0255278522	-0.0443455366	-0.0081164398	-0.0015414957	0.1239281889	0.159427741	-0.1466201842	0.2998832875	-0.1211214453	-0.0024295394	-0.0485012189	0.099250574	0.235515443	-0.2977538778	-0.1614878552	-0.1087628728	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	-0.3707234106548327	-0.1892630685464383	0.1374358472075517	0.0358205091156138	-0.2025891111488675	-0.0117446652338059	0.0001379371614541	0.0410423479560881	-0.1396036491455135	-0.0496363967462372	0.0194891788547436	0.0024637718819498	-0.0131053043312668	0.0012238498788468	0.0001717490016151	1.497808525953569e-06	0.0168167651233481	0.0077825365933164	0.0002828035892138	6.056787582630885e-05	-0.0009519254657525	0.000184433242699	3.4015621012468246e-08	9.06162092348114e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4548.612760769452	-5.996372195352706	35.95647950519903	20689878.04743469	4665.774511177551	19.146629897242747	21769451.78915412	366.5934364219898	4551.201773609834	1.4486622529857414	2.098622323225724	20713437.5841093	4343.522261684627	3181.8190339850403	1.237663	32.026531	1.2270163981448987	0.8192837521252193	0.1081868575	-0.1185837159	0.0954885007	0.0135644979	0.0305298148	-0.0354510356	0.0067714658	-0.045898714	-0.0846866242	-0.0371089629	-0.1309705391	-0.0438654551	0.0290892705	0.112738724	0.103569838	-0.0338284394	-0.022453626	0.068983741	-0.0509942951	0.0706240768	-0.0651951196	-0.1936982747	0.1329399308	0.15559257	0.0861051936	0.1150685178	0.0941950763	-0.0134543005	-0.0682254575	-0.1579139864	-0.0277966031	0.1463161793	0.0697929803	0.0944280701	0.0648150295	-0.1446312982	0.1336647068	-0.2369795517	-0.0887506971	-0.1465034814	-0.0686329616	0.0502524084	-0.0388744069	0.0953357634	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	-0.3229109523821734	0.0478124582726593	0.1042714831683622	0.0022860311660747	-0.4244152847326319	-0.2218261735837644	0.0492068512868143	0.180128333914681	0.4874198887814316	0.6270235379269451	0.2375781479797031	0.3931585171144232	-0.0179782949060016	-0.0048729905747347	0.0003232190877271	2.3746037141454184e-05	0.0170704203704419	0.0002536552470937	0.0002913992516235	6.43409843782161e-08	0.0005285132796495	0.001480438745402	2.191698878887448e-06	2.7932628676587065e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
