global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
4387.785507926526	-10.675687653034402	19252661.663570046	113.97030686515116	3536.978431383769	5.11553986867284	12510216.424073989	26.16874814798134	4284.985120375126	6.099110252441278	18361097.481836237	37.19914587143431	4135.7046183434495	3851.3815157503695	0.707627	15.283943	0.0642165992127	0.0307671895378772	0.0382880251	0.0030187904	-0.0906961755	0.0089489836	-0.0036994383	0.0480235349	-0.039058026	-0.0495675836	0.0105766281	-0.0024813643	0.0095619381	0.0051141526	0.0132715686	0.0233792546	0.0699409697	0.0621741046	-0.0179831463	0.0025130329	-0.0206260607	0.0216566972	-0.0651573497	0.0701783708	-0.0323955689	0.0054814949	-0.0484184579	0.0013449821	-0.0836341096	0.0028948103	-0.0318957198	-0.0254525684	0.0055193936	0.029778835	-0.0091110053	0.0160444577	-0.0239000646	0.048363051	-0.0464898312	0.076516145	-0.0077498093	-0.0870905918	0.0	-0.0028479037917605	-0.0039858464240011	1.588697171572236e-05	8.110556007123835e-06	-0.0321529029258726	-0.0018896058791851	0.0010338091665605	3.5706103786512704e-06	-0.0127250558541192	0.0259403933092841	0.0006729040050403	0.0001619270464904	-0.0007649929850358	0.0005230167045518	5.852142671539838e-07	2.735464732402248e-07	5.509904487466244e-05	0.0001249322351168	3.035904746100065e-09	1.5608063371302494e-08	-0.0002589790814309	6.613233590000572e-08	4.373485851591186e-15	6.707016461879275e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4394.778873091973	6.993365165446448	19314081.343375552	48.90715633727983	3526.941829999288	-10.036601384480946	12439318.672198728	100.73336735096484	4287.600546796154	2.6154264210281326	18383518.44888668	6.840455363812027	4135.473723753069	3901.183439347551	0.824859	17.816023	0.1163557236009692	0.0739586224958762	0.0342454206	0.015322347	-0.065442762	0.0007671333	-0.0079907708	-0.0157206835	-0.1185532115	0.0324988782	0.0219108966	-0.0280947557	0.0212043768	0.0302180534	0.0175862888	0.0230566996	0.0715051021	0.0240556153	-0.0140371706	-0.0101560574	-0.0452405512	0.1283888909	0.0195611311	-0.0116788565	0.0959920683	0.0321991461	0.003665019	-0.0155435033	0.0195896186	-0.1048032078	-0.0197238658	-0.1178339839	-0.0013501583	0.0502513512	-0.0827375245	-0.0019848631	0.1254541213	0.0677055091	0.0926151549	0.0748811352	-0.0121640091	-0.0911240034	0.0	-0.0090889210104023	-0.0062410172186418	3.895029592338344e-05	8.260848513333237e-05	-0.1024993146070585	-0.0703464116811859	0.0105061094949167	0.0049486176364188	-0.0087876845400245	0.0039373713140947	1.5502892865055825e-05	7.72233995749856e-05	-0.0011969777703166	-0.0004319847852807	1.432755782632099e-06	1.8661085471409878e-07	0.0002521028308279	0.0001970037859532	6.355583731144076e-08	3.881049167990904e-08	-0.000171349184924	8.76298965069e-05	7.678998761810006e-09	2.9360543174119147e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4382.420679031945	-12.358194060027929	19205611.00800681	152.72496042530952	3555.754633585612	28.812803586323756	12643391.014265548	830.1776505040709	4284.019694010417	-3.580852785737079	18352824.738669105	12.822506673121	4137.170463346621	3876.423724310248	0.83789	18.097475	0.1576176267760916	0.1107169037297453	0.0334343666	0.0136968775	-0.0760025714	-0.0112698153	-0.0499596074	-0.0116486779	-0.0897714561	-0.083539021	0.0015078278	0.0142150124	0.0057020495	-0.0151756421	0.0263356831	0.0241848283	0.0672886764	0.0333985842	-0.0154938667	-0.0161077659	-0.0180044281	0.0659971057	0.0132188934	0.0419528542	0.0379834281	-0.0692670062	-0.0304793568	-0.0495116229	-0.1295001792	-0.0134908492	-0.1552791587	-0.0473885532	-0.0170346539	-0.0573052429	0.0680290776	-0.126559703	0.0119180768	-0.0384916593	-0.0749123743	0.0732168931	-0.0165592163	-0.0948373385	0.0	-0.0157278354441672	-0.0066389144337648	4.40751848588519e-05	0.0002473648077588	-0.0640831571713818	0.0384161574356766	0.004106651033052	0.0014758011521226	-0.0258199609035045	-0.01703227636348	0.0002900984381219	0.0006666703810585	0.0005530277965976	0.0017500055669141	3.058397438095965e-07	3.06251948423069e-06	0.0003859598882076	0.0001338570573796	1.489650353052231e-07	1.7917711810352294e-08	-0.0001446062383545	2.674294656950001e-05	7.151851912191324e-10	2.0910964171038464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4389.988105857672	7.567426825727125	19271995.56957183	57.26594876273451	3511.1049626668296	-44.64967091878225	12327858.058863638	1993.5931131555487	4282.364334968822	-1.6553590415951476	18338644.29741296	2.7402135565908057	4129.689560775417	3855.438800488721	0.900246	19.444296	0.2403919271019195	0.1769331300804009	0.0304691134	0.0061563903	-0.0632172128	0.0131381665	0.0363121908	0.0189065076	-0.0150250841	0.0425591619	0.0066301734	-0.0233019268	0.0010215883	0.0255228689	0.0017977183	0.0240236838	0.0714996688	0.0408462746	-0.0035036538	-0.0187273112	-0.0327047823	0.0972689063	0.0328642498	-0.0850455802	0.0793515022	0.1590123733	0.0152755996	-0.0597308032	-0.0617063014	-0.0130013008	0.0367056024	-0.1213028337	-0.1209913114	0.0032114278	-0.0647355882	-0.0165711156	0.0599340022	0.0385460348	0.0628339965	0.0715240683	-0.0209285683	-0.098217554	0.0	-0.015726467350646	1.3680935211993206e-06	1.871679882747556e-12	0.0002473217753309	-0.0872486495183579	-0.023165492346976	0.0076123268427772	0.0005366400356778	0.0483556586088127	0.0741756195123172	0.005502022530036	0.002338269719492	-0.0019159158232524	-0.00246894361985	3.6707334417889218e-06	6.095682597998023e-06	0.0006647475779786	0.000278787689771	4.418893424284149e-07	7.772257596785138e-08	-0.0002578638717156	-0.000113257633361	1.2827291514557351e-08	6.64937763361594e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4400.425175122373	10.437069264700767	19363741.721850764	108.9324148361614	3564.580606460572	53.47564379374262	12706234.89995482	2859.6444791552435	4283.664286365971	1.299951397149016	18349779.71828728	1.6898736349496786	4133.703183949259	3903.063052010751	0.8650029999999999	18.683092	0.1276821134855059	0.0859891268324249	0.0293462049	0.019681847	-0.0640727236	-0.0338149239	-0.0141236431	-0.0340660696	0.0412900989	-0.1143866623	0.0030150829	0.0291036052	0.0009481669	-0.0247272972	0.0107333665	0.0245835394	0.0748172411	0.0193589649	-0.0228395004	-0.0190115586	-0.027615814	0.1220982316	0.0419377494	0.0062707201	0.1056873629	-0.0299454891	-0.0194913058	-0.0259663871	-0.1525699694	-0.0925246671	-0.1665276009	-0.0363830057	-0.0183403339	-0.056601082	0.0072332796	-0.0558380038	0.0073119359	0.1244036784	-0.007388418	0.0698033217	-0.0252652428	-0.1012527768	0.0	-0.0156844795654365	4.198778520949839e-05	1.7629741067989716e-09	0.0002460028992385	-0.0930143085427914	-0.0057656590244335	0.0086516615936935	3.32428239860315e-05	0.0046630814752148	-0.0436925771335979	0.0019090412965754	2.174432884449144e-05	-0.0008219747594705	0.0010939410637819	6.756425052065863e-07	1.1967070510282752e-06	0.0001961065466558	-0.0004686410313228	3.845777764126346e-08	2.1962441623929767e-07	-0.0002589195674562	-1.055695740600029e-06	1.1144934967210436e-12	6.70393424117057e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4408.408985766844	7.983810644471305	19434069.78578985	63.741232406773314	3560.202690442404	-4.37791601816798	12675043.197033333	19.166148662131786	4288.219011880948	4.554725514976781	18388822.29385721	20.7455245167805	4139.9960921629045	3871.716515508429	0.8867939999999999	19.153759	0.1352612549479937	0.0922514924946414	0.0468859212	-0.0044803395	-0.0766336765	-0.0162811112	0.0035855264	-0.0134057378	0.0338419111	0.0453609905	0.0199601253	-0.0220404329	0.01923639	0.0312974449	-0.00055114	0.0306238517	0.0691907157	0.0399953498	-0.00898724	-0.0150411666	-0.0324633591	0.0632065368	0.0447895433	-0.0166439226	-0.0133790414	0.0766016571	0.0352397769	-0.0077807201	-0.0060532438	0.1265167128	0.0779083285	-0.0177441776	-0.0268867077	-0.0343688581	-0.0521873075	-0.0494489016	0.0515814295	0.033643268	-0.006551394	0.068055325	-0.0295624686	-0.1039323455	0.0	-0.0156919491683424	-7.469602905898348e-06	5.5794967571805045e-11	0.0002462372687018	-0.0558832122893306	0.0371310962534607	0.0031229334157743	0.0013787183089837	-0.0403109748848322	-0.044974056360047	0.0020226657454766	0.0016249746961655	0.0002180283632855	0.001040003122756	4.753636719695397e-08	1.0816064953422317e-06	0.0002189717669422	2.2865220286399997e-05	4.7948634717789163e-08	5.228182987455978e-10	-0.0002590238790454	-1.0431158919998237e-07	1.0880907641425878e-14	6.7093369915726e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4402.731928215012	-5.677057551832149	19384048.43172388	32.228982446814435	3530.277631123861	-29.92505931854339	12462860.152813498	895.5091752183406	4287.609389361213	-0.6096225197343301	18383594.27573844	0.3716396165672337	4137.585740292055	3917.387696357246	0.776381	16.768953	0.0530502872678611	0.040527426946732	0.0349508692	0.003081085	-0.083440624	0.0113496682	0.0082284947	-0.0330356685	-0.0619123446	-0.0575185238	0.0144291688	0.0062823717	0.017236341	-0.0051226538	0.0292420383	0.0291146143	0.0752989753	0.0181908996	-0.0192448265	-0.0142019828	-0.0346263903	0.107107152	0.0514899444	0.0077578938	0.0897284354	-0.0253889724	0.0657610312	-0.0123502916	0.0328434796	-0.0942263171	-0.041064049	-0.1006732766	0.0004008316	-0.0209991097	-0.0314421931	-0.0619858384	0.0972632778	0.1227110169	-0.0546217543	0.0662807606	-0.0338135361	-0.106246848	0.0	-0.0157308315968549	-3.888242851250029e-05	1.5118432470296954e-09	0.0002474590627286	-0.0489758500141022	0.0069073622752284	0.0023986338846038	4.77116536012485e-05	-0.0759156430468124	-0.0356046681619802	0.0012676923949247	0.005763184859211	0.000377022276356	0.0001589939130705	1.4214579686866006e-07	2.5279064393469712e-08	0.0002189607900087	-1.0976933499993017e-08	4.794382756123402e-08	1.2049306906326892e-16	-0.0002080412810066	5.09825980388e-05	2.599225302785853e-09	4.32811746028671e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4421.336542205284	18.6046139902719	19548216.819439776	346.1316617270209	3575.598492304484	45.32086118062307	12784904.578170098	2053.980458153307	4290.716868117881	3.1074787566676605	18410251.24235132	9.656424223140789	4142.531760818006	3914.2843356845615	0.754549	16.297407	0.032662480263213	0.0230066507177473	0.0479033709	-0.0209772539	-0.0629274095	-0.0266358188	0.0125277171	-0.0302928876	0.0651515429	-0.0396689457	0.0314244391	-0.0351772923	0.0332362535	0.0307438979	0.0133009304	0.0320411041	0.0699753994	0.0341286106	0.0019731755	-0.0219088812	-0.0302919745	0.0644412719	0.0503433485	-0.0234663815	0.0269499557	0.0611888375	0.0803156194	-0.0197662323	-0.0288312762	0.0958675943	-0.0151455096	-0.0376970383	-0.0240234405	-0.1202265774	-0.0445314645	0.0212089678	-0.0669422205	0.0246297315	0.0333398904	0.0644803214	-0.0380118078	-0.1081881546	0.0	-0.0156920306807393	3.8800916115598605e-05	1.5055110914097195e-09	0.0002462398268852	-0.0553186836559547	-0.0063428336418525	0.0030601567614275	4.0231538608215857e-05	-0.0687843448824168	0.0071312981643956	5.0855413509512086e-05	0.0047312861009032	4.502836047271254e-05	-0.0003319939158832	2.027553246860541e-09	1.1021996018351935e-07	0.0002189941703789	3.338037019999561e-08	4.7958446659942694e-08	1.1142491146887552e-15	-0.0002590049355701	-5.096365456349998e-05	2.5972940864677523e-09	6.708355664967163e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4410.61682003232	-10.719722172963884	19453540.733152013	114.91244346553354	3551.803548812866	-23.794943491617687	12615308.44935967	566.199335769279	4281.684370663477	-9.03249745440371	18332821.049983896	81.58601026380951	4133.228961689511	3901.3358645327457	0.646433	13.962227	0.052258368300621	0.036332857664299	0.0418836423	-0.0328608505	-0.0642506872	-0.0210273928	0.0127151875	-0.0407125903	0.00375416	-0.0231445122	0.0159117259	-0.0340065374	0.0195598891	0.0367395869	0.0411324837	0.0374044503	0.06523193	0.027377779	-0.0011130848	-0.015350104	-0.0128172318	0.0539378069	0.0392572741	-0.0089068727	0.0091031408	0.0542747638	0.1243257023	-0.0266633077	0.0420586484	0.0681739863	-0.0030238263	-0.049302271	0.0099738254	-0.1215502162	0.0646041258	0.0367997517	-0.0657283457	-0.0795277903	0.0972704279	0.06265471	-0.0421507286	-0.1097494464	0.0	-0.0156472977319737	4.473294876559952e-05	2.0010367052657517e-09	0.000244837926313	-0.0408432502929088	0.0144754333630459	0.0016681710944891	0.0002095381710479	-0.075342112840957	-0.0065577679585401	4.300432059805648e-05	0.0056764339673394	0.0006090205326837	0.0005639921722109	3.709060092303378e-07	3.1808717031526817e-07	0.000159421132557	-5.957303782190001e-05	2.5415097505756564e-08	3.5489468353295284e-09	-0.0002590484061426	-4.3470572500046815e-08	1.8896906734818266e-15	6.710607672502145e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4423.449419886169	12.832599853849388	19566904.770291287	164.67561900901532	3573.24880695343	21.445258140563965	12768107.036394112	459.899096715425	4294.439579278403	12.755208614925325	18442211.300072864	162.69534681026516	4146.280589586912	3929.1500840195663	0.75653	16.340199	0.0648584266669057	0.0280385225186678	0.059234996	-0.0338462362	-0.0548696968	-0.0418945756	0.0742140765	0.0067235361	0.1372854477	0.0595138086	0.0351363022	-0.0305996142	0.0358497529	0.0321446162	0.0106564957	0.0392477642	0.0668593669	0.0446481085	0.0230615503	-0.0224811211	-0.0176475979	0.0405959385	0.0194380615	-0.0054207609	0.0005347536	0.0779241785	0.1164996795	0.0218336573	0.1093914781	0.0461396543	0.0448902612	0.0095179272	-0.0356916857	-0.099511284	-0.013672325	0.0192735345	-0.1123073537	-0.0015745571	0.0301185419	0.0608046394	-0.046223836	-0.1109252393	0.0	-0.0300720627705004	-0.0144247650385266	0.0002080738464167	0.0009043289592729	-0.0507040002074461	-0.0098607499145373	0.0025708956370366	9.72343888770474e-05	-0.0957372185662137	-0.0203951057252567	0.0004159603375443	0.0091656150187949	0.0002650283558184	-0.0003439921768653	7.024002938780445e-08	1.1833061774452786e-07	0.0002189656804116	5.954454785460001e-05	4.7945969198114956e-08	3.54555317920875e-09	-0.0002590290110908	1.9395051800003265e-08	3.7616803432480983e-16	6.70960285866778e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4395.62507710967	-27.82434277649918	19321519.818515398	774.1940509441221	3552.154214859009	-21.094592094421387	12617799.566140622	444.98181563002527	4285.512874123684	-8.926705154718547	18365620.59427984	79.68606491927869	4136.684771737585	3907.285612611513	0.894499	19.320173	0.0666376139375936	0.0301176266438758	0.0541711334	-0.0108594107	-0.0995550389	-0.016127678	0.0177119062	-0.0080901863	-0.0364577253	-0.014017411	0.0194313813	-0.0107815076	0.0220194861	0.0169034087	0.0316426248	0.0415393627	0.0859126267	0.0548442994	-0.0082336165	-0.0043294003	-0.0130340202	0.0608244632	-0.0240989791	0.0645874351	0.025598801	-0.041029658	0.068997027	-0.0039365994	0.0780799312	-0.0800747837	-0.0945324231	-0.0493139438	0.0172374106	-0.052227253	0.0641334145	-0.0152276567	-0.0417180923	-0.0298864047	-0.0130873134	0.0589308316	-0.0502247703	-0.1117114032	0.0	-0.0140128370675824	0.0160592257029179	0.0002578987301772	0.0001963596026826	-0.0334235317078821	0.017280468499564	0.0011171324718278	0.0002986145915644	-0.0748901717955021	0.0208470467707116	0.0004345993590602	0.0056085378315598	0.0004530357379947	0.0001880073821762	2.0524137990040248e-07	3.5346775752785315e-08	0.0002799413367577	6.097565634609998e-05	7.836715202568799e-08	3.7180306668376833e-09	-0.0002590634318564	-3.4420765599981265e-08	1.1847891044888537e-15	6.711386172521562e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4404.250491400029	8.625414290359004	19397422.3909974	74.39777168032931	3570.3065592447915	18.15234438578273	12747088.92698638	329.50760670005764	4293.432928910305	7.920054786621222	18433566.31505132	62.727267823081725	4145.273944327594	3870.587735727671	0.874418	18.886454	0.057485869979596	0.0415026981257659	0.0535942167	-0.0031535863	-0.0563618052	-0.0209938366	-0.0007322691	-0.0218357762	-0.0166844307	-0.0308016408	0.0311886644	-0.028201945	0.0333568323	0.0349517202	0.0160847811	0.0403533578	0.07481345	0.0574944341	0.0017084591	-0.0167094275	-0.0296039887	0.0176908964	-0.0146204395	-0.003095143	-0.0231845643	0.1003570177	0.0252685162	-0.0037583913	-0.0008807475	0.1103380691	0.0398516824	-0.0055274453	-0.0472613669	-0.0781357674	0.0080296339	-0.0651350315	-0.0521259652	-0.0314380955	-0.0391344844	0.0570340182	-0.0541472847	-0.1121051767	0.0	-0.0227151081861336	-0.0087022711185512	7.572952262077034e-05	0.0005159761399077	-0.0334083826810172	1.5149026864898218e-05	0.0011161200333612	2.2949301495340798e-10	-0.0512723399536838	0.0236178318418183	0.0005578019809084	0.0026288528443261	1.1028360824766933e-05	-0.0004420073771699	1.21624742481254e-10	1.9537052147264345e-07	0.0002189985733735	-6.094276338419998e-05	4.796037513962826e-08	3.714020408902586e-09	-0.0002590012125633	6.221929310000963e-08	3.871240433864904e-15	6.708162810925971e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4384.720922727543	-19.52956867248577	19225777.57020468	381.4040525333375	3527.5652570724487	-42.74130217234279	12443716.642904611	1826.818911387514	4275.373659620098	-18.05926929020734	18278819.92937335	326.1372072962259	4124.604050770911	3879.916483616185	1.015804	21.940222	0.0353454893941917	0.0254486069784527	0.0587526766	-0.0109159414	-0.131745834	0.0096824764	-0.0021252724	-0.0230027388	-0.0841337183	-0.0106515856	-0.0051311275	-0.004763348	-0.0047606032	0.0216351089	0.0333112532	0.0487012587	0.1042213179	0.0807201084	-0.0056401026	-0.0071517358	-0.032110149	0.074921919	-0.0334735144	0.077270884	-0.006992074	-0.0017351184	0.045609866	-0.0255974826	0.0378954995	-0.0976734983	-0.0255158295	-0.1302645238	-0.0014508499	0.0615828767	0.0638976232	0.0219635984	0.0297824541	0.0102566253	0.0180252107	0.0551149396	-0.0579852545	-0.1121051767	0.0	-0.0320660397848797	-0.0093509315987461	8.743992176442831e-05	0.0010282309074854	-0.0333037928586179	0.0001045898223993	0.0011091426187697	1.0939030949517868e-08	-0.0513614157872268	-8.907583354299947e-05	7.934504121380151e-09	0.0026379950316683	-0.0003849584817873	-0.000395986842612	1.48193032699983e-07	1.568055795218739e-07	0.000219072948038	7.43746644999994e-08	4.7992956562060244e-08	5.53159071948747e-15	-0.0003789578380768	-0.0001199566255135	1.4389592004586077e-08	1.4360904303984218e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4384.459971434693	-0.2609512928502226	19223489.24111311	0.0680955772402026	3559.105164527893	31.539907455444336	12667229.57216912	994.7657622979932	4287.362816622513	11.989157002414686	18381479.921357326	143.7398856285491	4136.754056389229	3730.88715110985	1.668249	36.032299	0.305497324264002	0.2434475246864412	0.0143550337	0.0624701458	0.0309721415	-0.0109202713	0.0032135068	-0.0096695324	0.0236169973	-0.0221898361	0.0042670825	-0.0560631496	0.0012459739	0.041842606	-0.0066003845	0.0196228054	0.0099710595	-0.0250679651	-0.0931325225	-0.0039567687	0.025258965	-0.0278248077	-0.0448441214	-0.126559104	0.0859311552	0.0814071982	-0.0303258173	0.0863932417	-0.1204752477	0.1952435168	-0.0034977293	0.1038919085	-0.2704223474	-0.1188941139	-0.0814220719	-0.0403253405	-0.0310964251	0.0037948461	-0.0649941594	0.0531743451	-0.0617326872	-0.1117114032	0.0	-0.0064982498189181	0.0255677899659616	0.0006537118837435	4.222725070906912e-05	-0.0326634548113276	0.0006403380472903	0.0010669012802116	4.100328148075556e-07	-0.0782194325747269	-0.0268580167875001	0.0007213530657576	0.0061182796323122	0.0038374024958931	0.0042223609776804	1.4725657915486595e-05	1.7828332225838182e-05	-0.0003252690918631	-0.0005443420399011	1.057999821214458e-07	2.963082564036907e-07	-0.0006608784097603	-0.0002819205716835	7.947920873835145e-08	4.36760272487303e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4211.877004023914	-172.58296741077902	17739907.897025462	29784.880640310013	3454.43093363444	-104.67423089345311	11933093.075250508	10956.694613135936	4192.614337503154	-94.74847911935832	17578014.983037014	8977.274295431478	4053.441487736015	3433.251741948858	3.404742	73.538589	0.9279804045618408	0.5663814466597745	-0.1677182133	0.2025447356	0.0568344511	0.1035175364	-0.0362741794	0.1529583047	-0.109100284	0.1386689101	-0.2027138886	0.0131099793	-0.1877216026	-0.0571477473	0.2302213609	-0.0375690133	-0.0737821331	-0.0866628755	-0.0892632312	0.0776810137	0.1481514363	-0.0690579149	-0.3942359256	-0.2630588875	0.4179476361	-0.1655829766	-0.0441317286	-0.1873545718	0.2257833848	0.3503056604	-0.1413408225	0.1403549438	-0.047036009	0.2981287266	0.0944158764	0.0663267099	0.0229452425	0.0491480346	-0.0423961208	0.0512129922	-0.0653837317	-0.1109252393	0.0	0.1508515599511497	0.1573498097700678	0.0247589626346765	0.0227561931396953	0.0490946004046861	0.0817580552160137	0.0024102797888958	0.0066843795927047	-0.1816788547475312	-0.1034594221728043	0.0107038520363305	0.0330072062623745	0.0126542828786534	0.0088168803827602	0.0001601308751729	7.773737968390338e-05	-0.0021600890798971	-0.0018348199880339	4.665984833090699e-06	3.366564388489087e-06	0.0003956835675045	0.0010565619772648	1.1163232118017038e-06	1.5656548559308825e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
