global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
4542.489760085579	1.6452685444746749	2.7069085834378157	20634213.220482346	3692.946869446351	-4.488699698233177	20.14842498091861	13637856.580553602	4544.046207500871	3.06541024955186	20648355.935903046	9.396739998057598	4373.738787014307	3053.987117595057	0.764841	11.9818	0.0806884832977117	0.0412199456392346	-0.1133998879	-0.0230606136	0.0256511344	0.0114164016	-0.1180855733	0.0531945296	0.0503516761	0.0595494815	0.1493210117	-0.0313676548	0.0161584133	-0.0994657757	-0.0749871599	-0.0485988822	0.1251015856	-0.0368484513	-0.0299198889	-0.0247650346	-0.074515775	0.0361603081	0.0504415298	-0.04991449	0.1497665787	-0.0840098485	0.0510706447	0.0396303842	0.0766242096	0.0083588557	0.0636611004	0.0053330049	0.0471552825	-0.1402946626	0.0320173934	-0.0451510907	0.066577425	-0.0483991089	0.1475199337	-0.0285550862	0.0028042547	-0.0509988006	-0.0216459366	-0.137438848	0.1106566779	0.0031902482	-0.0049917666	-0.0471216035	-0.1074086722	-0.0072199532	0.1294038527	0.0391124465	-0.0771944293	-0.0088423374	-0.0648415616	0.153030265	0.0997642849	-0.0334238628	0.0430284937	0.066833498	-0.01130076	-0.076976904	0.023111389	-0.0776335995	0.1237532383	0.0297419784	0.0066657928	0.0757391388	0.0281746349	0.0028605294	-0.1408895906	-0.0856439338	0.1553762238	0.0949223249	0.0476608776	-0.0145004964	0.0	0.0	-0.0113811791498932	-0.0052979506938158	2.806828155410332e-05	0.0001295312388419	0.0833283717435477	0.0221431797546784	0.000490320409648	0.0069436175374308	0.3847008047620619	-0.0176632525996324	0.0003119904923984	0.147994709184578	-0.0046547079637812	0.0003640876408764	1.3255981023894277e-07	2.1666306228088123e-05	0.0004977242709804	2.0049031431999863e-06	4.019636613613185e-12	2.4772944992297064e-07	0.0007641618970633	-0.000345589460972	5.839434049233816e-07	1.1943207553498658e-07	0.0	0.0
4552.668989595385	10.179229509805737	103.61671341329992	20726794.928823464	3715.512421960229	22.56555251387817	509.2041602565936	13805032.557740768	4554.238871386096	10.192663885225556	20741091.697644107	103.89039707718132	4388.079396161343	3089.501065974082	0.856626	13.419676	0.0434936635976485	0.0241586118875658	-0.0345992462	0.0539926054	-0.0930099698	-0.04622423	0.0352670411	-0.0131891087	0.1454462146	-0.0587901281	-0.014277209	0.0783280165	-0.100690385	0.0108421891	-0.0185729872	-0.044784091	0.1603266387	-0.0440244388	-0.0145182296	-0.0580809145	-0.1429749202	0.0573664283	0.037901539	0.0482823192	0.1583046001	-0.0593322377	0.0567253339	0.0025306379	0.0044377715	0.0497409539	0.0544370533	-0.0339078685	-0.0893005222	-0.0088541672	-0.0324642698	0.0082775373	0.1211933745	-0.155797891	0.0992020804	-0.1023090171	-0.0590303282	-0.0702532514	-0.0069548749	-0.1348854467	-0.0616590338	0.0298852066	-0.0274138132	-0.0956032812	-0.0336604528	0.0070718983	0.0836919897	-0.0951557627	-0.0850610624	-0.174656794	-0.085094404	0.0567923898	0.0108897313	-0.0518692856	0.0311157055	-0.0011400774	0.001825873	0.0188653606	0.126741979	0.035072026	0.044736813	0.0011500901	0.1025315593	0.0860520775	0.067035326	-0.0993711895	0.0554546375	-0.1226956442	0.0963185606	0.093702707	0.0435714113	-0.0211259922	0.0	0.0	-0.0176066327192927	-0.0062254535693994	3.875627214474896e-05	0.000309993515712	0.0695917035336037	-0.013736668209944	0.00018869605351	0.0048430052007089	0.3671796563113219	-0.01752114845074	0.0003069906430328	0.1348209000089004	-0.0046056936706492	4.901429313199958e-05	2.402400931229581e-09	2.1212414187858103e-05	0.0004979062195005	1.8194852010005973e-07	3.310526396660184e-14	2.479106034172801e-07	0.0006931502713641	-7.101162569919997e-05	4.804572986921255e-07	5.042650984443278e-09	0.0	0.0
4546.010022650015	-6.658966945369684	44.34184077952607	20666207.126034398	3720.545578690263	5.033156730034079	25.332666669087345	13842459.403111665	4554.125952848203	-0.1129185378931652	20740063.19440556	0.0127505961999301	4387.901559874431	3129.8726437968594	0.8949279999999998	14.019707	0.0520347791535726	0.0306638604966015	0.1056560757	0.0442932158	0.0050313613	0.0890459805	0.1024622098	-0.1081994382	-0.0719093285	0.0612658938	0.0011160015	-0.0470690135	-0.117056095	-0.0584091885	0.075407326	0.002340292	0.0790691046	-0.0760863252	-0.1261548845	-0.0581477876	-0.0620862116	-0.0306822517	0.0926761014	0.079779947	0.1713536985	0.0209522176	-0.0056126729	0.0639753511	-0.015783317	0.072491586	-0.1260628608	-0.019375605	-0.1259552217	0.0543400889	-0.0117936441	-0.0953799283	0.0426066129	-0.0003288097	0.1718864961	-0.0265789673	-0.0320469412	-0.0802086305	-0.0403880982	-0.0324231942	-0.0011413782	0.1845867444	-0.0476523269	-0.0790725757	-0.0244512771	-0.0012222379	0.0951004699	0.0111242201	-0.1085693056	-0.0835708768	0.1027062795	0.0606931728	0.0126362943	-0.1441015615	-0.051530338	-0.0065368486	0.0646373164	-0.0602281991	0.0183137712	0.026980912	0.0394787591	0.1715415968	0.0581195102	0.0598229098	-0.0542457274	-0.0634273858	0.0916470573	-0.0595501916	0.0529753032	0.0924460447	0.0394130496	-0.0276763402	0.0	0.0	-0.0149923862680481	0.0026142464512445	6.834284507844983e-06	0.0002247716460103	0.0764629063731092	0.0068712028395055	4.721342846162845e-05	0.0058465760510228	0.3782931882874294	0.0111135319761075	0.0001235105929839	0.1431057363046685	-0.0050737292232207	-0.0004680355525714	2.190572784709087e-07	2.5742728230563723e-05	0.0004968411234731	-1.065096027399971e-06	1.1344295475831996e-12	2.468511019740123e-07	0.0008527655804995	0.0001596153091354	7.272091352846493e-07	2.5477046910389303e-08	0.0	0.0
4532.956229387271	-13.053793262743966	170.40151854645976	20547692.17754087	3715.247248469173	-5.298330221090055	28.072303131716183	13803062.11725776	4549.852679404484	-4.273273443719518	20701159.40428416	18.260865924798463	4386.61066706635	3125.776389411188	0.791127	12.393587	0.0675309478155226	0.0284763323288987	-0.0170866524	0.0235173605	0.0388491128	0.0199383546	-0.0435073844	-0.0240996864	-0.0502617264	0.0348388296	-0.0818001977	-0.0807103285	-0.1005152492	-0.1297777175	0.0158794755	-0.0700034868	0.081032939	-0.0644312243	-0.0722013409	0.0642947073	-0.0726356428	-0.0037624481	0.0593767763	0.1386382	-0.0210281902	-0.0573768127	-0.0309839331	0.010760918	0.0198133637	0.0343195168	-0.0782027718	-0.0134982565	-0.099972057	-0.0643679238	0.0615165111	-0.1078365377	0.0659181497	-0.0241429509	0.095181763	-0.0250087075	-0.1264882317	-0.0352376174	-0.0314149737	0.0707783899	-0.0579375145	0.0333064618	-0.0832071508	-0.021121264	-0.0344079659	-0.0124578919	0.1034920173	0.0172961756	-0.0800815062	-0.0377730057	0.014171464	-0.0826758738	0.0718717797	-0.140968566	0.0735563159	0.130906508	0.0061938867	-0.0617212023	0.0493624227	0.0411953218	-0.0454670257	0.1517985135	-0.0842723724	0.002729805	-0.0385545055	-0.0910487602	0.1066404479	0.0777998708	0.0790556721	0.0911528348	0.0351923678	-0.0341282399	0.0	0.0	-0.0053322273547422	0.0096601589133058	9.33186702303234e-05	2.8432648562661003e-05	0.0977926126510482	0.021329706277939	0.0004549563699031	0.0095633950891179	0.3665259186720817	-0.0117672696153477	0.0001384686342002	0.1343412490584134	-0.005272239368175	-0.0001985101449543	3.940627764977725e-08	2.779650795533432e-05	0.0006261974551533	0.0001293563316801	1.6733060545757907e-08	3.921232528404692e-07	0.0006851557969554	-0.0001676097835441	4.694384661015893e-07	2.8093039539700067e-08	0.0	0.0
4517.348231907181	-15.60799748009049	243.60958533851107	20406435.048314933	3689.426226572948	-25.82102189622492	666.7251717653268	13611865.881324302	4537.759197259405	-12.09348214507918	20591258.532312315	146.2523103933489	4371.254301703061	3030.818482232863	0.8791879999999999	13.773118	0.1065832282565137	0.057328525516343	0.09167493	-0.0302126458	-0.1143920962	0.0679913763	-0.0591695053	-0.1137116676	0.0586572926	-0.073870066	-0.0958896946	-0.1170052554	0.1027147433	-0.1084337959	0.1395875188	-0.0363256098	-0.0146579543	-0.0065867765	-0.1171803697	0.0316032656	-0.1536875895	0.1294347713	-0.0540851354	0.0742266419	-0.0214596258	-0.0130291841	-0.1150600669	0.0862765142	-0.1480830635	-0.0843029541	0.0067145172	0.0555106001	0.0866912176	0.0867537506	5.82259e-05	-0.1304227681	0.0532003416	-0.0674180954	0.01127171	0.0146051484	-0.2495404064	-0.0175160973	-0.1188915962	-0.0043407388	0.027789104	0.1063179016	-0.0450727346	-0.1188522061	0.0448883749	-5.8404e-06	0.1433470041	-0.0503387948	0.0308021311	-0.1241750452	0.0671465066	-0.1608541196	0.0392302846	-0.0272720818	0.080644706	-0.0893321807	0.095802559	0.0284779222	0.0291870256	0.0309062171	0.1129394599	-0.0334230048	-0.148899205	0.014148877	-0.0018518549	0.0470194317	0.0648432665	0.2056317043	0.0474487334	0.0898235884	0.0309160396	-0.0404587412	0.0	0.0	0.0050012695082131	0.0103334968629553	0.0001067811574167	2.5012696693782103e-05	0.076866646665195	-0.0209259659858532	0.000437896052441	0.0059084813695519	0.4120060898645619	0.0454801711924802	0.0020684459716973	0.1697490180854854	-0.0053137996770872	-4.156030891220002e-05	1.7272592768774922e-09	2.8236467008212028e-05	0.0004955551621967	-0.0001306422929566	1.7067408708958098e-08	2.455749187797977e-07	0.0011098250793911	0.0004246692824357	1.2317117068454616e-06	1.803439994444524e-07	0.0	0.0
4525.563084526274	8.214852619093108	67.4838035534209	20480721.232026964	3669.5193805866415	-19.906845986306507	396.2825171225275	13465372.484500969	4531.606607813744	-6.152589445660851	20535458.447981182	37.8543568868573	4366.884751532785	3000.694324518019	0.987806	15.474695	0.096467381692366	0.0514732520697278	0.0705354707	-0.2092397878	-0.0774649167	-0.2325977133	-0.0912863747	-0.0923106778	-0.0459127198	0.0231428526	0.1186377197	0.0947064669	0.2627746425	0.024416937	0.1227290758	-0.0185418961	0.0248097741	-0.1472985196	-0.1366256449	0.0754347905	0.0373537786	0.0327504458	-0.0628669514	0.0239359483	-0.0910335211	-0.0472671511	-0.0908738846	0.0139386177	-0.0376453471	-0.0815490856	-0.0028526114	0.0594897687	0.2532325274	0.1339670293	0.0596362225	0.0029189514	-0.0065804821	0.1120017079	0.0862762814	-0.0542533627	-0.1423261908	0.1544390772	-0.0390878774	-0.016626813	-0.128402689	-0.0066383053	-0.0040974185	0.0051340326	0.01074915	0.0427663145	0.1598482466	0.0266267171	0.1098632601	0.0331659654	0.1180194553	-0.000244162	-0.0234188976	-0.0200804936	0.0648432391	-0.2196467132	0.0352459349	-0.0351626929	-0.0401855365	0.1509293924	-0.0587323683	-0.070629743	-0.1211167206	-0.1588150912	0.0090103789	-0.0810727719	0.0387696671	0.0154464664	0.043652731	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	0.0049885063162236	-1.2763191989500523e-05	1.6289906976085032e-10	2.488519526700275e-05	0.0447951973055325	-0.0320714493596624	0.0010285778640293	0.0020066097016415	0.444888801190956	0.032882711326394	0.0010812727041749	0.1979260454251259	-0.0046842925538339	0.0006295071232532	3.962792182266449e-07	2.194259672990372e-05	0.0004959045569847	3.493947879999997e-07	1.2207671788156476e-13	2.459213296381916e-07	0.001109672441146	-1.526382451000081e-07	1.231372926638923e-06	2.3298433867210142e-14	0.0	0.0
4550.893509490521	25.33042496424696	641.6304288693456	20710631.73472295	3706.493835999085	36.9744554124436	1367.11035304678	13738096.556299211	4534.76039580327	3.153787989525881	20564051.847345825	9.9463786828777	4365.124895163875	3016.4220038629346	1.087733	17.040136	0.0851089944693248	0.0428924201453512	-0.0904556771	-0.1069129673	0.0166511525	0.0329899413	-0.0671225905	0.1210693863	-0.0398484748	-0.0061009116	0.2586833984	-0.1263991288	0.2556627412	0.0366377568	-0.1172454694	-0.0417632115	0.1295416977	-0.0364185063	-0.1450993325	0.0518830144	-0.0372091699	-0.0280322111	-0.0735735571	-0.1975531451	0.0587084905	-0.0671319197	0.0129813474	0.0615583798	0.0506495375	-0.0488130155	-0.0864421522	0.0570326348	0.2697327298	-0.0618177031	0.0494197973	0.1118577875	0.0208630933	0.0308074903	0.1730892236	0.0425160133	-0.0517355765	0.063977834	0.0172372225	-0.0646696696	0.2606913285	-0.0653987704	0.0759549434	-0.109887438	-0.0800409812	0.0306929095	0.1524762975	0.1077737539	0.0100915977	0.0701561143	-0.0108411747	0.1327008843	-0.0289095213	-0.0609257326	0.1709737216	-0.1686167175	0.02412237	-0.0868662348	-0.0296081433	-0.00097996	-0.0808101111	0.1005297951	-0.1064176628	0.0069910504	0.0334562098	0.0362286096	-0.0181415475	-0.0753899509	-0.0370998007	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	-0.0023612123227536	-0.0073497186389771	5.401836407212885e-05	5.575323633123451e-06	0.0703527078689347	0.0255575105634022	0.0006531863461984	0.0049495035044916	0.4475757983531565	0.0026869971622004	7.219953749673538e-06	0.2003240952714653	-0.005242310540639	-0.000558017986805	3.113840735980162e-07	2.7481819804494763e-05	0.0006702730103962	0.0001743684534115	3.040435754511845e-08	4.492659084655845e-07	0.0008517635192677	-0.0002579089218783	7.255010927552975e-07	6.65170119844271e-08	0.0	0.0
4562.860096762365	11.96658727184422	143.19921093466405	20819692.26262626	3709.9168783651817	3.4230423660965243	11.717219040091692	13763483.244378854	4540.662831300383	5.902435497113402	20617618.94755281	34.838744797584326	4373.527104462323	3079.636619370984	0.840763	13.171174	0.1189123091484324	0.0806319984838943	-0.0994647376	0.0453620318	0.0060913818	-0.0958971966	-0.0006401587	0.0935063279	0.0426809051	0.0106779282	0.2068799703	-0.016028467	0.1319377691	0.0279308574	-0.1079869612	-0.0272663543	0.1548632473	-0.0032406083	0.0019793301	0.0104473692	-0.1921553244	-0.036395385	-0.0714113622	-0.1075255651	-0.0444043077	-0.0796122006	0.0122894523	0.0839741094	-0.1646500398	-0.0132389894	0.009407648	0.1140764703	0.1388290513	-0.0639434705	-0.0148699951	0.1134853362	0.0556787445	-0.1323352005	0.1389290843	-0.0508088255	-0.096174764	-0.0563617622	0.1603059117	-0.0571940481	0.0853069953	-0.066796309	0.0586586856	-0.0830865838	0.0307565202	-0.0018530578	0.0601697702	-0.0090454681	-0.1450557267	0.0347049898	-0.0912989321	-0.0035783243	-0.0099368526	-0.0872483543	0.2551777606	-0.0286724128	-0.0129403802	-0.0054482541	0.0226155263	0.0487293886	-0.0109464854	0.0640135419	-0.0890157804	-0.0513736447	0.1252721935	-0.0618337763	0.0921277631	-0.1102685159	-0.1061317527	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	0.0046715820248124	0.007032794347566	4.946019633515629e-05	2.1823678614550324e-05	0.0734217018751763	0.0030689940062415	9.418724210346842e-06	0.0053907463062472	0.3657779942361117	-0.0817978041170447	0.0066908807583704	0.1337935410673929	-0.0055472251900319	-0.0003049146493929	9.29729434143954e-08	3.077170730892445e-05	0.0004968131306946	-0.0001734598797016	3.008832986609355e-08	2.4682328683056974e-07	0.0007898837148106	-6.187980445709993e-05	6.239162829229933e-07	3.829110199648924e-09	0.0	0.0
4556.580311585125	-6.279785177240228	39.43570187228608	20762424.1359252	3720.07848811794	10.161609752758524	103.25831276735713	13838983.95775786	4544.407620375324	3.7447890749408543	20651640.620125312	14.02344521579638	4379.082460798133	3132.795474883049	0.890317	13.947469	0.0265846281125684	0.0186330543249924	0.0158297239	0.1736514296	-0.0265211341	-0.045147315	0.0743306703	-0.0037470521	0.1285590924	-0.0885591693	-0.008556751	-0.0277441692	0.0158107318	0.0043007597	0.0627342168	-0.0465178942	0.1369919412	0.0031690281	0.0751305217	-0.0099645477	-0.1446896081	-0.0580532237	-0.1858024914	-0.0372677135	0.0438692133	-0.2421293603	-0.0506766968	0.062607812	-0.0178471327	-0.0181078375	-0.043316334	0.0277112271	-0.0011606283	0.0756532784	-0.0446688566	-0.0137627205	0.0933952927	-0.1599681881	0.0643083314	-0.0642440297	-0.01778034	0.0209809159	0.1309478063	-0.074578807	0.0426648204	-0.0595681639	0.030746402	-0.2390580962	-0.070345179	-0.0153188101	0.0306932011	-0.1279393774	-0.1655873645	-0.0647756335	-0.033844201	-0.1101239494	-0.0250147873	-0.0492983432	0.1453017811	-0.1161345949	0.0630718866	0.0853029766	-0.0342982507	0.1008966604	-0.0130274202	0.0485969025	-0.0806078092	-0.0109301296	0.1321871136	-0.0150071493	-0.0514106885	-0.063222834	-0.0037182398	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	0.0046395167131834	-3.206531162899991e-05	1.0281842098648767e-09	2.15251153319081e-05	0.0594898704465833	-0.013931831428593	0.0001940959269547	0.0035390446857512	0.3534080222239453	-0.0123699720121663	0.0001530162075817	0.1248972301722406	-0.0055472239474196	1.2426123003825282e-09	1.5440853290619593e-18	3.0771693522825486e-05	0.0004968269994969	1.3868802299947178e-08	1.923436772350201e-16	2.4683706742909266e-07	0.0007848836390216	-5.000075789000089e-06	6.160423268037892e-07	2.5000757895744862e-11	0.0	0.0
4548.926731077184	-7.653580507941115	58.57729459153617	20692734.404708557	3703.139003719296	-16.939484398644254	286.94613169191206	13713238.48086714	4550.50897177921	6.101351403885928	20707131.90224308	37.22648895370079	4384.925901142708	3160.060130014728	0.865477	13.558331	0.0648261751715786	0.0305101509472472	0.1348912973	0.0996519151	0.0541231123	0.0660620908	0.0367371098	-0.1266891035	-0.0373983433	0.0753700491	-0.0011182792	-0.0597168032	-0.07010872	-0.0313860036	0.1027596523	-0.0223240546	0.0401276394	-0.1101407801	-0.0123507659	0.0822407044	-0.1288003878	-0.0556831962	-0.1186771815	-0.0416722755	-0.0408572042	0.0965530959	-0.1576741102	0.0648016647	0.001811873	-0.1714132086	0.1050311945	-0.0806025443	-0.0712474366	0.0927888414	0.0071460115	-0.0669331266	0.0355926448	0.0194066825	0.0981977568	-0.0436337169	-0.1149476863	0.0676242747	0.1244555849	-0.0778697029	0.0415592639	0.1537987726	-0.0372893868	0.0521718051	-0.0662648172	0.0096082558	0.0451400055	-0.046878439	-0.1165190037	0.0520373575	0.1149343649	-0.1130389723	0.0190685686	-0.0047465043	0.0429619334	-0.1884923381	0.1280837479	-0.0343787507	-0.1299390522	0.0730912356	0.1008377084	-0.0563583319	-0.0427533602	-0.0395096459	0.0537938193	-0.0357723917	0.0564532146	-0.1144300668	-0.0082170608	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	0.0049910611044481	0.0003515443912646	1.235834590296685e-07	2.4910690948334687e-05	0.0451098408419454	-0.0143800296046378	0.0002067852514302	0.0020348977407856	0.3703748273586313	0.016966805134686	0.0002878724764784	0.1371775127409359	-0.0052107983483698	0.0003364255990497	1.1318218369601665e-07	2.7152419427373435e-05	0.0004956125735273	-1.214425969600012e-06	1.4748304356389296e-12	2.456318230383533e-07	0.001109799534822	0.0003249158958003	1.2316550074911274e-06	1.0557033934377637e-07	0.0	0.0
4547.531695648906	-1.395035428277879	1.946123846150445	20680044.522931416	3700.3807767575927	-2.758226961703258	7.607815972266786	13692817.892997123	4552.233505346213	1.7245335670031636	20722829.88719667	2.974016023720655	4386.637077494864	3122.354137937484	0.868718	13.609104	0.0271856731177499	0.0166921921785827	0.028443078	-0.0068923788	0.1177045707	-0.0770852868	-0.066103427	-0.0215053574	-0.0798697849	0.0576742224	-0.0028844695	0.0466894046	-0.0932517922	-0.0263172672	-0.0301278853	-0.0398491192	0.0136022597	-0.1523859474	-0.0893993494	0.0529447603	-0.0416017486	0.0285267508	-0.1026624347	-0.1729576071	-0.0009505369	-0.0213599829	-0.0981650696	-0.0829088179	-0.0369596814	-0.0494550989	-0.0128288645	-0.0532676614	-0.0829278147	-0.0648548504	0.0673943177	-0.0251859913	0.0251780103	0.1127484938	0.0913649986	-0.0773691824	-0.0519129189	0.0469742782	0.0310184211	0.0343266911	-0.0722268178	-0.0272561814	0.1382845578	-0.0863121241	-0.1625592873	0.031954395	0.0250400786	0.0487428112	-0.1008474149	0.1284537111	0.0881316522	-0.0294626536	0.0682683213	-0.0869729921	0.0926617169	-0.0466319106	0.0638232471	-0.0932789265	-0.0483694176	0.0734101119	-0.1565388449	-0.032757691	-0.0800225434	-0.1324075872	0.0097619905	-0.0326769232	0.0776040063	-0.1113727593	0.034437644	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	0.0046630242259055	-0.0003280368785426	1.0760819368397257e-07	2.1743794931381583e-05	0.050210150929999	0.0051003100880536	2.601316299430135e-05	0.0025210592564132	0.3699833046371026	-0.0003915227215287	1.5329004147324242e-07	0.136887645710191	-0.0050267385299506	0.0001840598184191	3.387801675650884e-08	2.526810024848992e-05	0.0004968232207169	1.2106471896000583e-06	1.4656666176865196e-12	2.468333126435136e-07	0.0008677539318383	-0.0002420456029836	7.52996886220829e-07	5.85860739237429e-08	0.0	0.0
4553.722788869988	6.191093221082156	38.32963527212942	20736391.237873863	3713.4485239252313	13.067747167638572	170.76601603732593	13789699.93984248	4548.518855586933	-3.714649759280292	20689023.77962986	13.798622834121128	4382.55645136002	3099.24745343116	0.748494	11.725707	0.1022391649169589	0.0570651245848343	-0.0768243688	-0.0003416304	0.0957043241	-6.37536e-05	-0.0877604869	0.1103516892	-0.0002546001	-0.0793904327	-0.0264091998	-0.0852269006	-0.007297505	0.0072409144	-0.0470443939	-0.0380628984	0.0737746173	-0.0906981521	-0.0957147409	0.160617543	-0.123027098	0.0554543368	0.0139220602	-0.0107751311	-0.0139302904	-0.0496557334	0.0536724617	-0.074854768	-0.0625027959	0.0560804865	0.0391624328	-0.0294721546	0.0107757068	-0.0808985363	0.0888171392	0.051665995	0.0387214765	-0.0332224251	0.036559027	-0.0202033653	-0.2124998707	-0.0323428492	0.0267994187	0.0332379434	-0.0590049527	0.0244508898	0.064959805	-0.0315828669	-0.0238383357	0.0190766652	0.0622094448	-0.0465076698	-0.0369167392	0.0892260646	-0.0371698195	0.0288457181	0.0613674547	-0.0866516122	0.1315066456	0.0149886127	0.0346720741	-0.0310022807	-0.0326949197	0.0192212803	0.0751352083	-0.0314386682	-0.0191582487	-0.0124888647	0.0735347622	0.0732344598	-0.0226912277	-0.1300910308	-0.0451045125	0.0795557284	-0.0	-0.0795557284	0.0	0.0	-0.0032527727982341	-0.0079157970241396	6.265984252737736e-05	1.0580530876931698e-05	0.0668543187052392	0.0166441677752401	0.0002770283209303	0.0044694999295416	0.3936197878657168	0.0236364832286141	0.0005586833394165	0.1549365373994518	-0.0058633132356597	-0.0008365747057091	6.998572382322676e-07	3.4378442099462225e-05	0.0004947504221441	-2.072798572799999e-06	4.296493923401713e-12	2.447779802117652e-07	0.0011099607653357	0.0002422068334974	1.232012900584613e-06	5.866415019283732e-08	0.0	0.0
4555.880626571115	2.157837701126482	4.656263544402821	20756048.283566013	3741.024905230548	27.57638130531677	760.4568058962244	13995267.34155523	4547.346148254006	-1.1727073329266204	20678356.992040545	1.375242488699867	4383.864166415309	3140.135188391901	0.671634	10.521635	0.0587608162527654	0.0299017323800331	-0.0797027205	0.0651299454	0.041144755	-0.1188494112	0.0175922831	0.1074312348	0.0884554622	-0.0505585452	-0.0853471131	0.0278268171	-0.0159878156	0.0037334005	-0.040615959	-0.0225008993	0.0658982875	-0.0245688967	0.0264945446	0.0771957369	-0.1362957889	0.0443168665	-0.045627944	0.0836578515	0.0832377699	-0.1359671747	0.1600457864	-0.0499095503	-0.118092625	0.012927697	0.0616884891	-0.0617774071	-0.0095294504	-0.039053401	0.0157757267	0.041008866	0.0432801	-0.1049725155	-0.0146646434	-0.0515737397	-0.1516096345	0.0084004473	0.0575914392	-0.0052572662	-0.0586591195	-0.0781737676	0.0056285459	-0.1467599006	0.0528275044	0.0121071212	0.0340424389	-0.1098237966	-0.064230724	-0.0058321382	-0.1020214821	-0.0512793646	0.041865852	-0.0975714218	0.0322479382	0.0283709682	0.0440724137	0.0110993336	0.0404046889	0.1098577632	0.0103326513	-0.0338268315	0.0703639321	-0.0243140387	0.0298172732	-0.0332208196	0.01898007	-0.0341878987	-0.0076688234	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	-0.0009512953536585	0.0023014774445756	5.2967984278902335e-06	9.049628498922504e-07	0.0632836195639612	-0.003570699141278	1.2749892357523443e-05	0.0040048165051161	0.3796254441213449	-0.0139943437443718	0.0001958416568356	0.1441154778243283	-0.0062282149359401	-0.0003649017002803	1.3315325086752657e-07	3.879066128826734e-05	0.0004968275006167	2.0770784726000142e-06	4.314254981338408e-12	2.468375653690371e-07	0.0006990536256379	-0.0004109071396978	4.886759715174932e-07	1.688446774546274e-07	0.0	0.0
