global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	w_comp_cor_00	a_comp_cor_00	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88
4674.406426731125	-89.31777848145248	21850075.44226525	7977.665552861816	3857.868416004611	-81.37372124463991	6621.682509200361	14883148.715205926	4742.014776759392	-92.09706893057228	22486704.143004425	8481.870105602582	4543.333350273176	5738.443923411966	0.712956	60.751194	0.8922625450008819	0.6518119767030071	0.0035374445	-0.0023822696	0.003549536	0.0037904421	0.0032426302	-0.0019893678	-0.0063041072	0.0015069949	0.0078291145	-0.0027441539	0.005305106	0.0044183722	-0.0043724012	0.0087736215	0.0042702359	0.009812385	-0.015444745	0.0006528241	-0.0026575296	0.0114609215	-0.0057874695	0.0061718197	0.0020728463	0.0238590949	0.0046159641	-0.0114620345	0.005524726	0.0024094592	0.0961044161	0.0516749823	-0.0078234205	0.0	0.0	-0.0190434990590659	-0.0327495838399441	0.0003626548564126	0.0010725352416895	-0.2162572720109921	-0.0188643794039649	0.0467672076976362	0.0003558648102967	0.1605902987445659	-0.2894456924513378	0.0257892440508689	0.0837788088786344	-0.0124703676618415	0.0093634894484123	8.76749346505285e-05	0.0001555100696215	0.0018195652979307	-6.851677969649988e-05	4.694549099978698e-09	3.3108178734336373e-06	0.0011238883207375	-0.0015920515580039	1.2631249574901577e-06	2.534628163342646e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4819.570496970649	145.16407023952434	23228259.77526991	21072.607288505555	3981.391288585233	123.52287258062188	15257.900050568547	15851476.59282238	4863.952237604764	121.9374608453727	23658031.369700395	14868.7443574168	4656.432690248651	5764.19125274712	0.846596	72.13878599999998	0.6852859363905794	0.4634303491420757	0.0062587062	-0.0192165696	0.0212857815	0.0193997505	0.0068624491	-0.0059974635	-0.0042149652	0.0084192288	0.0059171535	-0.0059040843	-0.0060251738	-0.0002362127	-0.0049285938	0.0122525261	-0.0093854529	0.0095567304	-0.0247879902	0.0052434512	-0.0028784858	0.0145788901	-0.0107141065	0.0073636529	-0.0016297449	0.0590923854	-0.0066417974	-0.0243054337	0.0127968708	-0.0044470424	0.0949223249	0.0476608776	-0.0145004964	0.0	0.0	0.0166849866559459	0.0357284857150118	0.000278388779709	0.0012765246914878	-0.1544072658413284	0.0618500061696636	0.0238416037445946	0.0038254232631874	0.3325388805025397	0.1719485817579738	0.1105821070458823	0.0295663147685786	-0.0193891183660198	-0.0069187507041783	4.786911130656775e-05	0.0003759379110115	0.0021939068666254	0.0003743415686947	1.401316100528089e-07	4.813227339426081e-06	0.0021459733028231	0.0010220849820856	4.605201416429485e-06	1.0446577106049218e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4770.618694099431	-48.951802871218206	22758802.724490963	2396.279004342607	3898.959540575071	-82.43174801016175	6794.993080010807	15201885.49904137	4834.845052960748	-29.107184644016343	23375726.686139017	847.2281979008608	4619.949339053052	5755.180575254733	0.374697	31.92803	0.1755255586494788	0.1005855442240532	0.0067129815	-0.0116597646	0.0200909917	0.0172606884	0.0055656166	-0.0045338719	-0.0047897526	0.0076559052	0.0034317231	-0.0043642092	0.000161633	0.0009411501	0.0005220913	0.0067152405	-0.0007993434	0.0109296638	-0.0256982272	0.0059250952	-0.0027459743	0.0184283765	-0.0123247693	-0.0003092187	0.0045720512	0.0615359656	-0.0098665455	-0.0231667824	0.0164023449	-0.0087952487	0.093702707	0.0435714113	-0.0211259922	0.0	0.0	0.0136987635278842	-0.0029862231280617	0.0001876561221928	8.917528570570603e-06	-0.1448821653975187	0.0095251004438097	0.0209908418502739	9.072753846466412e-05	0.3468647904599322	0.0143259099573924	0.1203151828608126	0.0002052316961073	-0.0209326201772695	-0.0015435018112496	2.3823978413311e-06	0.0004381745874858	0.0014435858038295	-0.0007503210627959	5.629816972751692e-07	2.0839399730180635e-06	0.0028259169311818	0.0006799436283586	7.985806501939961e-06	4.623233377455937e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4813.422924792598	42.80423069316657	23169040.252918925	1832.2021652338235	3990.753928507181	91.79438793211013	8426.209655830722	15926116.9178955	4855.012370230374	20.167317269625528	23571145.11508995	406.720685853736	4655.202352793203	5784.25392691799	0.269137	22.933241	0.1707484631852875	0.0892589276910321	0.0093344539	-0.02470254	0.0251096085	0.0237684343	0.0073724762	-0.0062370304	-0.0052041225	0.0084997168	0.0050981949	-0.0035935759	-0.0003209569	0.0012424502	-0.0018254558	0.0096925482	-0.0049530894	0.0120376009	-0.0323298924	0.008455588	-0.0004323018	0.0215191011	-0.013551973	0.0018090544	0.0004406346	0.0750396084	-0.0078600509	-0.0292061292	0.0171424584	-0.00578996	0.0924460447	0.0394130496	-0.0276763402	0.0	0.0	0.0250267940729997	0.0113280305451155	0.0006263404215723	0.000128324276031	-0.2137816199196862	-0.0688994545221675	0.0457025810154851	0.0047471348334522	0.3648063085378368	0.0179415180779046	0.1330836427490034	0.0003218980709397	-0.0212786582324517	-0.0003460380551821	1.197423356342786e-07	0.0004527812961734	0.0021671277297885	0.000723541925959	5.235129186204592e-07	4.696442597218258e-06	0.0032079261508426	0.0003820092196607	1.029079018925982e-05	1.459310439058533e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4781.0194187797415	-32.40350601285627	22858146.682748977	1049.9872019252125	3939.1064847788416	-51.64744372833957	2667.458443672002	15516559.898426725	4833.705621025311	-21.30674920506226	23364710.03073169	453.97756168742126	4629.170877101058	5762.452838339293	0.203807	17.366426	0.1023295519862695	0.0545324087093501	0.0089299415	-0.0205239846	0.0248279616	0.0227785161	0.0077971311	-0.0062129532	-0.0056595903	0.0069267635	0.0051982314	-0.005545063	0.0005518043	0.0015425887	6.4383e-06	0.0104434125	-0.0022216545	0.0147609086	-0.0349396377	0.0086799955	-0.0013662962	0.0220319548	-0.0140437116	0.0036692847	0.0029887062	0.0820558233	-0.0108134175	-0.0301598934	0.0206030459	-0.0103481981	0.0911528348	0.0351923678	-0.0341282399	0.0	0.0	-0.0023773680459555	-0.0274041621189552	5.651878825930273e-06	0.0007509881014419	-0.1964927638918538	0.0172888560278323	0.0386094062618598	0.0002989045427511	0.3279072627243948	-0.036899045813442	0.1075231729474052	0.0013615395819424	-0.0213047120077404	-2.60537752886994e-05	6.787992067940433e-10	0.0004538907537327	0.0021075797196443	-5.954801014420013e-05	3.545965512133761e-09	4.441892274655946e-06	0.0028787781757547	-0.0003291479750878	8.287363785201558e-06	1.0833838950446477e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4809.37955497068	28.360136190938647	23130131.703769974	804.297324768588	3986.176105011674	47.06962023283222	2215.549148863048	15889599.94016604	4860.601888898248	26.896267872936733	23625450.72236122	723.4092254927687	4659.762656820696	5782.731977620873	0.200775	17.108101	0.1358262159827685	0.0649137891393771	0.0114633996	-0.0282506214	0.0305636358	0.0286598709	0.0092206964	-0.0073050666	-0.0047423096	0.0081336986	0.0053200886	-0.0044496418	-0.0017806383	0.0015216533	-0.0014565448	0.0107106744	-0.0043060407	0.0151372868	-0.0378402295	0.0110374145	-0.0004467992	0.0231546194	-0.016676463	0.0022626632	0.0001283497	0.087810427	-0.0114789505	-0.0345338098	0.020821792	-0.009962311	0.0898235884	0.0309160396	-0.0404587412	0.0	0.0	0.0138553509000587	0.0162327189460142	0.0001919707485637	0.0002635011643802	-0.2225655234591812	-0.0260727595673274	0.0495354122326593	0.0006797887914556	0.3524642962539417	0.0245570335295469	0.1242310801337863	0.0006030478957712	-0.0221075694763197	-0.0008028574685793	6.445801148535632e-07	0.0004887446281503	0.0017445430442244	-0.0003630366754198	1.3179562769993373e-07	3.043430433151737e-06	0.0030921581105531	0.0002133799347983	9.561441780659315e-06	4.553099657456935e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4792.924379448518	-16.45517552216188	22972124.107111964	270.7728014651555	3945.871461108215	-40.30464390345878	1624.4643201846172	15569901.58758828	4838.213871135866	-22.388017762382333	23408313.4628515	501.2233393287468	4635.491764434987	5786.364986036189	0.188898	16.096043	0.1187497513980938	0.0605610960970315	0.01227479	-0.025040827	0.0299259109	0.0276147222	0.0093696471	-0.0072368871	-0.0061437635	0.006456425	0.0057737363	-0.0057182146	0.0003218723	0.0014217203	-0.0014136863	0.0118703817	-0.0039857934	0.0143847938	-0.0366923288	0.0113107415	-0.0028459908	0.0198816544	-0.0142332686	0.0052516377	0.0014070689	0.0849374773	-0.0128072207	-0.0320120109	0.0215815339	-0.0116597278	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	0.0209795938139052	0.0071242429138465	0.0004401433565964	5.075483709549209e-05	-0.2603351856753306	-0.0377696622161493	0.0677744089006088	0.001426547383922	0.3834113145776996	0.0309470183237579	0.1470042361461997	0.000957717943131	-0.0225521950868997	-0.00044462561058	1.976919335836381e-07	0.0005086015032375	0.0019404381607666	0.0001958951165421	3.8374896685082085e-08	3.765300255759265e-06	0.0033098139423177	0.0002176558317646	1.0954868332760635e-05	4.73740611011399e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4809.7227563628485	16.79837691433022	23133432.99307464	282.1854669559025	3990.9152409833177	45.0437798751027	2028.942105436707	15927404.460712934	4861.765770760508	23.55189962464192	23636766.409738515	554.6919759292082	4659.923547259832	5791.507644142003	0.253963	21.640268	0.2260672439855915	0.1172814426491969	0.0143013867	-0.0321860803	0.0349871669	0.0325054642	0.01162461	-0.0071175341	-0.0034157814	0.0063769495	0.0030681524	-0.0060622059	-0.0060843801	0.0017472685	-0.0042009586	0.0131720104	-0.0076893429	0.0158070352	-0.0369207267	0.0092389515	-0.0026746551	0.0251990451	-0.018072122	0.0027462161	0.003541664	0.0844691989	-0.012556227	-0.0352943272	0.0210483745	-0.0073373532	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	3.8087113992446575e-05	-0.0209415066999127	1.4506282522736195e-09	0.0004385467028624	-0.1711629551558076	0.089172230519523	0.029296757217669	0.0079516866958269	0.3755770560340039	-0.0078342585436957	0.1410581250191692	6.137560692946967e-05	-0.0217110062567083	0.0008411888301914	7.075986480387783e-07	0.0004713677926788	0.0023329306257053	0.0003924924649387	1.5405033503365673e-07	5.442565304353723e-06	0.0023811102729986	-0.0009287036693191	5.669686132179467e-06	8.624905054067603e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4791.030155462191	-18.692600900657453	22953969.950548068	349.41332843125986	3955.5103592263126	-35.404881757005114	1253.5056522275136	15646062.201946672	4846.275130690911	-15.490640069596338	23486382.64235321	239.95992976578364	4643.837657993123	5774.546737966924	0.192348	16.39007	0.0591892740202064	0.0292503286818653	0.0138200394	-0.0295253602	0.0349335401	0.032241727	0.012284461	-0.0076356281	-0.0045659079	0.0048732553	0.0036999375	-0.0084090099	-0.0037703196	0.0021984375	-0.0011802076	0.0136836629	-0.0032534527	0.0181794778	-0.0400553558	0.0098966467	-0.004597211	0.0247180289	-0.0186455516	0.0042630519	0.0076986108	0.0888587158	-0.0147804386	-0.0374116045	0.0239030313	-0.0118990266	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	0.0020572939695142	0.0020192068555217	4.232458476999493e-06	4.077196325386046e-06	-0.1739941364824631	-0.0028311813266554	0.0302739595302779	8.015587704402776e-06	0.3516729457299448	-0.023904110304059	0.1236738607583766	0.0005714064894286	-0.0221380065348384	-0.0004270002781301	1.8232923752318496e-07	0.0004900913333365	0.0021820776635359	-0.0001508529621694	2.2756616195282453e-08	4.7614629297022925e-06	0.0024119525433785	3.08422703799e-05	5.817515071510015e-06	9.512456421868571e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4811.758593608608	20.72843814641692	23153020.76316629	429.6681479898321	3977.753946634164	22.243587407851464	494.77718077072825	15822526.459963668	4858.516745677855	12.241614986944114	23605184.96803214	149.85713748857475	4656.2292940387615	5788.149915584181	0.205685	17.526518	0.1427454571475721	0.0788789204125629	0.0152383647	-0.033703172	0.0382792416	0.0353922995	0.0133432717	-0.0080789374	-0.0046386882	0.0043283495	0.0029180853	-0.0058054324	-0.0047143644	0.0022262172	-0.0027715202	0.0143799262	-0.0052469371	0.0202985612	-0.0467252419	0.0129961802	-0.0025847584	0.0306443066	-0.0231198428	-5.6807e-06	0.0041001385	0.1036091654	-0.0152433638	-0.0443720377	0.0259722932	-0.0106884499	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	-0.0068795665923602	-0.0089368605618743	4.7328436498718536e-05	7.986747670238599e-05	-0.2151403483457556	-0.0411462118632925	0.046285369486333	0.0016930107506989	0.3783151714882251	0.0266422257582802	0.1431223689781651	0.0007098081933551	-0.0231830841807485	-0.00104507764591	1.0921872859809923e-06	0.0005374553921316	0.0022271775325286	4.5099868992700114e-05	2.033998183158713e-09	4.960319761400184e-06	0.0026421782077582	0.0002302256643797	6.981105681552335e-06	5.300385653907438e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4791.458550936587	-20.300042672020936	22958075.04534334	412.0917324858709	3939.541157428484	-38.21278920568011	1460.2172588777423	15519984.53107296	4840.850119043232	-17.666626634623753	23433829.87504087	312.10969664719744	4636.941484181894	5770.172499345514	0.2015	17.169918	0.0714129223441655	0.0416430558282649	0.0145257134	-0.0303956669	0.0376496426	0.03441217	0.0141416941	-0.0094278815	-0.0055975333	0.002676042	0.0047268437	-0.0101385546	-0.0032795895	0.0029828161	-0.002595498	0.0173121093	-0.0016895664	0.0237027246	-0.0506343419	0.0148506261	-0.0043396749	0.0303440349	-0.0228932453	0.0044606522	0.0079940487	0.1141050393	-0.0180283287	-0.045997934	0.0296659209	-0.016465527	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	-0.0015297323362943	0.0053498342560659	2.340081020704417e-06	2.862072656737619e-05	-0.2003249625294785	0.014815385816277	0.0401300906124369	0.0002194956568851	0.3658584833039526	-0.0124566881842724	0.1338524298054685	0.0001551690805201	-0.0225437580689285	0.00063932611182	4.087378772548795e-07	0.0005082210278703	0.0021779844353195	-4.919309720910004e-05	2.419960813023966e-09	4.7436162004940016e-06	0.0025548771350363	-8.730107272190025e-05	6.527397175131292e-06	7.621477298394516e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4802.548772235323	11.090221298735742	23064474.709699005	122.99300845493188	3970.010604973126	30.469447544642208	928.3872336757032	15760984.203599088	4856.738552700156	15.888433656924462	23587909.369284008	252.4423240704901	4653.427086781648	5771.515493241567	0.201682	17.185413	0.0436685062324063	0.0197584995250099	0.0155191797	-0.0353324739	0.0410976125	0.0377777544	0.015111209	-0.0085664537	-0.0041907827	0.0027470417	0.0032232635	-0.006541766	-0.0054805192	0.0028106005	-0.0037378487	0.0149961666	-0.0038908233	0.0218326129	-0.0471360268	0.0135226462	-0.0026030452	0.0314420617	-0.0244306326	0.0002581764	0.0054173002	0.1084148322	-0.0176026703	-0.0469944466	0.0274624974	-0.0114981835	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	-0.0003376068248428	0.0011921255114515	1.1397836818043705e-07	1.4211632350535005e-06	-0.2104529181224137	-0.0101279555929351	0.0442904307462393	0.0001025754844924	0.3817490138790873	0.0158905305751346	0.1457323095976555	0.0002525089619592	-0.0223606990330921	0.0001830590358363	3.3510610601352056e-08	0.0005000008612485	0.0021058814998717	-7.210293544780005e-05	5.198833300189622e-09	4.434736891501881e-06	0.0026288730548098	7.399591977349986e-05	6.910973538305009e-06	5.4753961431262275e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4787.648932133783	-14.899840101539668	22921582.297361758	222.0052350514496	3944.149560914004	-25.861044059122374	668.7935998278688	15556315.75885813	4840.859710940133	-15.878841760023532	23433922.741003383	252.13761563986728	4638.144256807316	5757.4367268880205	0.200365	17.07317	0.0597087569921041	0.0328666985193741	0.0149820006	-0.033158393	0.0403319439	0.0369381946	0.0157724049	-0.0090290307	-0.0052651541	0.0028451319	0.0047326522	-0.0093304122	-0.0028461516	0.0024878011	-0.0040703386	0.0168105215	-0.0064016228	0.0209165852	-0.0494181888	0.0161654981	-0.0057785367	0.0259257602	-0.0205814302	0.0062399108	0.0039576945	0.1125733754	-0.018556507	-0.0434389196	0.0309022703	-0.0158182149	0.0795557284	-0.0	-0.0795557284	0.0	0.0	-0.0020064386131508	-0.0016688317883079	4.025795908342505e-06	2.784999537667277e-06	-0.2260864099773698	-0.0156334918549561	0.0511150647764553	0.0002444060675789	0.3888316529285873	0.0070826390495	0.1511900543191773	5.01637759055025e-05	-0.0227801582435465	-0.0004194592104544	1.7594602923502941e-07	0.000518935609601	0.0023820003660313	0.0002761188661595	7.624162824926303e-08	5.673925743773247e-06	0.002617975245437	-1.0897809372799848e-05	6.8537943857209205e-06	1.1876224912588418e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
