global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51
4357.432137700958	78.7261161460001	6197.801363433497	18987214.834669143	4189.445884967672	143.87303544969927	17551456.82307256	20699.450329510422	4267.441248441289	67.00877894379664	4490.176455538604	18211054.808898143	4233.125369628906	3153.61284967041	2.03326	60.382488	2.065616071428933	1.1046548045494669	0.0167994891	0.054117969	0.0721531258	0.0829300406	-0.0657497562	-0.0663077845	-0.089381802	0.0472032908	0.0609508224	-0.0747482388	0.001040673	0.0909321612	0.0725416458	0.0913230001	0.0994161109	0.0871671892	0.0209692547	0.0365034029	0.0922098149	-0.0352780614	0.0345013007	-0.0269037432	0.1388457285	-0.1789624599	0.0312581946	-0.0592842891	-0.0379675292	0.04497948	-0.0472693022	0.0786926184	0.0772621083	-0.0198171271	0.0937841592	0.0324398799	-0.0556426333	-0.1583287886	-0.1474696858	-0.0075373325	0.2381081561	-0.0961879179	0.298877794	0.0643372133	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	-0.7012024414260338	-0.1013649603035844	0.0102748551773472	0.4916848638618304	-0.2599577967199451	-0.712309872076986	0.5073853538583322	0.0675780560754883	2.1083989693291443	0.3875407779701874	4.445346213868198	0.150187854589738	-0.0247826938264571	-0.0102966883999894	0.0001060217920064	0.0006141819132959	0.012537185215077	0.0060925709280266	0.0001571810131171	3.711942051303491e-05	-0.0076077191324043	0.0008987498935474	5.787739039755044e-05	8.077513711514628e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4451.258017482064	93.82587978110588	8803.29571669853	19813697.93819836	4253.300881973041	63.85499700536912	18090568.39259265	4077.4606425556985	4362.1024333543455	94.6611849130568	8960.73992914393	19027937.6390759	4323.978263671875	3229.686763824463	1.660995	49.32719	0.4418393319253578	0.3008392688762722	-0.012153579	0.0930005947	-0.022490365	0.0562068451	0.0649321473	0.0461462566	0.0358755028	0.0493672208	0.0240765144	-0.0582042838	0.0786629981	-0.0733105488	0.0152042532	-0.0362038896	-0.0805299934	0.0388103049	-0.0913628528	-0.0323898147	0.0762019576	0.038753873	-0.0654427664	-0.0356898873	0.153222441	-0.0109678054	0.0822257589	0.0505557164	-0.0485900956	0.0133062766	-6.75443e-05	0.0771453332	-0.0611491086	-0.0141134245	0.0188253405	0.0590163898	-0.1986909532	-0.0507852574	-0.0467092006	0.0144984365	0.0669077855	-0.1323636432	0.1499459084	0.0182784545	0.0795557284	-0.0	-0.0795557284	0.0	0.0	-0.6081570230745257	0.0930454183515081	0.0086574498762071	0.3698549647148691	-0.27043744819305	-0.0104796514731048	0.0001098230949977	0.0731364133851686	1.8541384271723444	-0.2542605421567998	3.437829307117135	0.0646484232978697	-0.0240035843262641	0.0007791095001929	6.070116132909834e-07	0.000576172060508	0.0123974024987576	-0.0001397827163194	0.0001536955887162	1.9539207781630172e-08	-0.0068455369500378	0.0007621821823664	4.686137613433283e-05	5.809216791169601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4394.114152536596	-57.14386494546852	3265.4213009059463	19308239.185522404	4187.885690472984	-65.41519150005752	17538386.55646838	4279.147278989197	4309.085801005153	-53.01663234919215	2810.763305649408	18568220.440424222	4273.437400756836	3176.9397595214846	0.873893	25.952328	0.4525212314261669	0.2399255034598564	0.011469096	0.0429033976	-0.0005330583	0.0601742746	0.0795785246	-0.020224225	-0.0120463861	0.0745002219	-0.0362661644	0.0507533776	-0.0026785542	0.0221266629	0.0321737943	-0.0079180803	0.0185891293	0.0251688984	-0.0573656197	0.024139735	0.0603469767	0.048916185	-0.0673829294	-0.0148684149	0.1584912661	-0.0262746593	0.0768337126	0.0104098253	-0.0217373655	-0.0017197458	0.0123619564	-0.0021435852	-0.0345234522	-0.0307444148	0.0728383086	0.0443707579	-0.14672619	-0.0607611112	-0.0501042331	-0.0298840912	0.0012533089	-0.0808942421	0.0794485502	-0.0179446479	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	-0.5438875924328102	0.0642694306417155	0.0041305597150102	0.2958137132023586	-0.1804336031045892	0.0900038450884608	0.0081006921307076	0.0325562851293044	1.7285257037760289	-0.1256127233963155	2.987801108614416	0.0157785562790392	-0.021974310541328	0.0020292737849361	4.117952094228886e-06	0.0004828703237667	0.0116530316962695	-0.000744370802488	0.0001357931477142	5.540878915967775e-07	-0.0061664768914685	0.0006790600585693	3.802543725301502e-05	4.6112256314414126e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4457.43336274612	63.3192102095245	4009.322381557952	19868712.183322184	4272.145147915544	84.25945744256023	18251224.164858326	7099.656168514619	4346.566970098586	37.48116909343298	1404.8380366105157	18892644.425552007	4306.810897338867	3240.1342318115235	0.805107	23.909575	0.3545603556368343	0.2112213713832239	0.0056998951	0.1040798097	-0.0408032414	0.0226675909	0.0798046621	0.0707223664	0.0041497709	0.0880154552	0.0217213294	-0.0469299456	-0.0337299729	-0.0635595595	0.0424408546	-0.0118135094	-0.0615470289	0.0585009968	-0.0592674431	-0.0017981099	0.0667715302	0.048405868	-0.0948642256	-0.0478490323	0.1588821928	0.0203399227	0.0619196357	0.0624977742	-0.0399242132	0.021964485	0.0097093743	0.0277087718	-0.0638973275	-0.0613832757	-0.0363927252	8.6874e-06	-0.0974432528	-0.0335232335	-0.0179749277	-0.0240185156	-0.010706843	-0.0577989852	0.0347830844	-0.0035775754	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	-0.533494649889235	0.0103929425435751	0.000108013254714	0.2846165414604374	-0.2219601145860679	-0.0415265114814787	0.0017244511558213	0.0492662924670603	1.8801081083966693	0.1515824046206404	3.534806499258902	0.0229772253905755	-0.0230548310572533	-0.0010805205159253	1.1675245853354775e-06	0.0005315252350784	0.0101812781501768	-0.0014717535460926	0.0001036584247712	2.166058500436437e-06	-0.0056975810136637	0.0004688958778048	3.246242940726107e-05	2.198633442223345e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4411.681957165413	-45.75140558070689	2093.1911126103373	19462937.69117885	4220.551406935518	-51.59374098002627	17813054.178585377	2661.914108314042	4310.434046292851	-36.13292380573512	1305.5881827510595	18579841.667440563	4273.492608764648	3216.9130252380373	0.629428	18.692354	0.1137380666179785	0.0791352519290149	0.010306721	0.0773539203	-0.0173566273	0.0450225778	0.0794554601	-0.0006091649	-0.0168080415	0.0800233912	0.0070834252	0.0189032352	-0.0329493181	0.0113895585	0.0562279737	-0.0108750562	0.012591731	0.0493269174	-0.0554331113	0.0132741253	0.0668714429	0.0436906848	-0.0799935128	-0.0429261324	0.149838992	-0.0095124771	0.062824657	-0.0128043587	0.0152073852	0.0132003476	-0.0076295971	-0.0075951388	-0.0332326159	-0.0567810992	0.0186845056	0.0210870014	-0.0654231553	-0.0174175011	0.005797798	-0.007452773	-0.0224787316	-0.0428947507	0.0505872669	-0.0201293547	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	-0.5330533745082562	0.0004412753809788	1.947239618580052e-07	0.2841459000746392	-0.1456622132764238	0.076297901309644	0.0058213697442561	0.0212174803765863	1.860372328559564	-0.0197357798371053	3.460985200870134	0.0003895010057786	-0.0231641783216716	-0.0001093472644182	1.1956824235765391e-08	0.0005365791573182	0.0099880590494279	-0.0001932191007489	9.976132357485855e-05	3.7333620894213655e-08	-0.0057402768503015	-4.269583663780042e-05	3.295077831810731e-05	1.8229344662017402e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4448.775300325902	37.093343160488985	1375.916106821795	19791601.67278982	4266.712299215383	46.16089227986504	18204833.844275817	2130.8279760733035	4339.123112108342	28.68906581549072	823.0624973655583	18827989.38203278	4300.040465087891	3259.541042297363	0.595715	17.691175	0.3427040830188163	0.2023120459997205	0.013226513	0.1142766905	-0.0507832869	-0.0074225512	0.0645149108	0.0471835802	0.0062475907	0.0853144613	0.0413721788	-0.0362580588	-0.0067023546	-0.055321203	0.0499009523	-0.0028672225	-0.0487608875	0.073645316	-0.0418800684	0.0019129816	0.0736731994	0.0260375817	-0.0849444559	-0.0600683979	0.160632331	0.0157933335	0.0420386767	0.0516784154	-0.0318446248	0.0453257987	0.0102900108	0.0125020217	-0.0468150668	-0.079755102	-0.0431009411	-0.0165584486	-0.0615547677	-0.034913232	-0.0353880152	-0.0162784157	-0.004273616	-0.0489182736	0.0107915008	-0.0242199316	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	-0.5562152190891823	-0.023161844580926	0.0005364710443909	0.309375369946427	-0.201975475175459	-0.0563132618990351	0.0031711834657093	0.0407940925723524	2.0192470311927337	0.1588747026331698	4.077358572980669	0.0252411711367781	-0.0242317887331668	-0.0010676104114951	1.1397919907329484e-06	0.0005871795852088	0.0108572671071682	0.0008692080577403	0.0001178802490363	7.55522647640665e-07	-0.0058905438591797	-0.0001502670088782	3.469850695691968e-05	2.2580173957201096e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4394.512952026162	-54.26234829974055	2944.4024430023564	19311744.08552569	4201.390865532636	-65.32143368274683	17651685.20498107	4266.889698369492	4304.755205965126	-34.367906143215805	1181.1529726688907	18530917.383283857	4264.377924316406	3196.871805908203	0.721035	21.412867	0.2221085874907086	0.1193986466518901	-0.0026485589	0.084951307	-0.0120922153	0.073630033	0.0620458379	-0.0295498804	-0.0207049196	0.0803835933	-0.0064172393	0.008357748	-0.0745076663	0.0163283388	0.0481085007	0.0109742123	0.0225160924	0.0495574736	-0.0353347735	0.0253242101	0.0640760001	0.0324707775	-0.0645589055	-0.0548499209	0.1527599154	-0.0311628648	0.0440740909	-0.0147890375	0.0111304978	-0.0028485281	-0.0066448007	-0.0002628074	-0.0296737166	-0.0757896205	0.0382476353	0.0339190867	-0.0165874289	-0.0359937646	-0.0138715346	0.065527363	-0.0196733555	-0.0586337098	0.019840854	-0.0275298814	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	-0.5702854455896187	-0.0140702265004364	0.0001979712737735	0.3252254894513499	-0.1054314893787022	0.0965439857967568	0.0093207411935243	0.0111157989526113	1.9462360148011584	-0.0730110163915753	3.787834625309095	0.0053306085145308	-0.0249891151428863	-0.0007573264097195	5.735432908586287e-07	0.0006244558756244	0.0108614949656953	4.22785852710085e-06	0.0001179720728898	1.7874787725179368e-11	-0.0058824309513875	8.112907792200141e-06	3.460299389784165e-05	6.581927284474178e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4437.86939424369	43.35644221752864	1879.7810817619	19694684.76036486	4254.105415983153	52.71455045051698	18097412.890297197	2778.8238292001	4334.834082332658	30.078876367531848	904.738803533266	18790786.521352816	4296.303300292969	3202.589612136841	0.735252	21.835047	0.2995318447754093	0.1834446394366556	-0.0311029047	0.0776881217	-0.0253957809	0.0782153041	0.0351619607	0.0496362128	-0.0034150253	0.0920553609	-0.0198790822	0.0008742889	-0.0295932676	-0.0600121918	0.0448853981	0.0226194826	-0.0540046131	0.049532244	-0.0412633126	0.0551854849	0.0438660615	0.052078101	-0.0707569002	-0.0535483022	0.1517684882	-0.0245877497	0.0242416775	0.0573366308	-0.0453158584	0.0047671451	0.0550343197	-0.0009444041	-0.0564837697	-0.0351228372	0.0050586202	0.0082611753	0.0224656989	-0.1055460716	-0.0324357609	0.0047585415	0.0184753764	-0.0184001738	-0.0423939779	-0.0602604199	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	-0.5572685235671315	0.0130169220224871	0.0001694402589395	0.3105482073586906	0.0106143190917578	0.11604580847046	0.0134666296635626	0.0001126637697816	1.814253102067056	-0.1319829127341023	3.291514318359936	0.0174194892537776	-0.0247880594621418	0.0002010556807444	4.0423386759633336e-08	0.0006144478918986	0.0114183579564843	0.0005568629907889	0.0001303788984224	3.100963905104693e-07	-0.0058706255919538	1.1805359433699966e-05	3.4464244840902904e-05	1.3936651135884875e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4399.987246859935	-37.88214738375518	1435.0570904045496	19359887.77253007	4204.979703405221	-49.12571257793206	17681854.306049857	2413.3356362895925	4316.106994305969	-18.72708802668876	350.7038259593496	18628779.58629691	4274.225541748046	3188.2347535247804	0.991426	29.442766	0.4152306870513979	0.2491191269161075	0.0217072442	0.0707997498	-0.033223525	0.0548138929	0.0444465042	-0.017250749	-0.0539685786	0.0938769039	-0.0023014375	0.0269521651	-0.0809871741	0.0168147172	0.0219934129	-0.0590947011	0.0141069136	0.0214671255	-0.0624704866	-0.0418524805	0.0681049539	0.028519238	-0.0579922024	-0.0509719431	0.1275562962	-0.0012431375	0.0760401586	-0.0348978565	0.0602569818	0.0644337611	-0.0752578992	-0.0137920895	-0.0784172475	-0.0366317032	0.0017176397	0.0485997201	-0.0862288351	0.0495757274	0.0796576459	0.0185570092	-0.0829309392	-0.0345686629	0.0921003095	-0.009277181	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	-0.5553625275601775	0.001905996006954	3.6328207785248567e-06	0.3084275370180289	-0.1395967168111411	-0.1502110359028989	0.0225633553070219	0.0194872433444499	1.983060585120981	0.168807483053925	3.932529284260368	0.0284959663350011	-0.0253282801312028	-0.0005402206690609	2.9183837128071293e-07	0.0006415217744046	0.0101000716813939	-0.0013182862750904	0.0001020114479692	1.7378787030917225e-06	-0.0058982420895548	-2.761649760099974e-05	3.478925974699577e-05	7.626709397460243e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4405.361414857102	5.374167997167206	28.88168166177617	19407209.19551177	4245.853524344308	40.87382093908764	18027272.150186986	1670.669238160599	4304.983039761767	-11.123954544202206	123.74236470147692	18532878.972636465	4273.699876037597	3146.5967517089844	1.293859	38.424236	1.4787048933416789	1.0074859559394402	0.1553422238	-0.0259886064	-0.0232077698	-0.0732251337	0.1119411082	0.0381633846	-0.0014217746	0.0496962309	0.0713962207	0.0277635676	0.0085066224	0.013781203	-0.0010039817	0.0003611593	0.0092832879	0.0198440258	-0.0433173313	-0.0001002415	0.0144362254	-0.0243011922	-0.1068436774	0.1357513449	0.1167632074	0.002891578	0.0504263928	0.0341134966	-0.0244581296	-0.067820324	-0.0674027095	0.1415096056	0.144852781	0.0694517766	-0.1857864063	-0.1228352388	0.1559598325	-0.180248027	-0.1397496837	-0.0832029106	-0.1445682647	0.0629691959	-0.1088317144	-0.1876429745	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	-0.4902250332658866	0.0651374942942908	0.0042428931629387	0.2403205832405396	0.1074316054378101	0.2470283222489512	0.0610229919931316	0.0115415498469453	1.9542322460912944	-0.0288283390296866	3.8190236716630257	0.0008310731312105	-0.0082620946244502	0.0170661855067526	0.0002912546877508	6.826220758336887e-05	0.0054106724317224	-0.0046893992496715	2.927537616340079e-05	2.1990465322819628e-05	-0.0068968720885057	-0.0009986299989509	4.756684460520898e-05	9.97261874804675e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4436.554551147799	31.19313629069711	973.0117516500052	19683016.285310254	4241.640942503079	-4.212581841229621	17991517.885118406	17.745845769057546	4314.713178900394	9.730139138627235	94.6756076570456	18616749.816176742	4274.575853515625	3228.620866912842	1.059197	31.45537	0.8950193721372811	0.4338525636097132	0.0631578939	0.0110705267	-0.0183838668	-0.0377131945	0.1428953253	0.0203438757	-0.0360523439	0.0046376166	-0.0025069318	-0.0113311362	0.0456072146	-0.0218651704	0.0627554849	0.0329836657	-0.0063943543	0.0628335714	-0.0111447076	0.0680632706	0.0085064494	0.0438095741	-0.1220275461	0.0760957955	0.0926307834	0.0590741321	0.0381321561	-0.0404850164	0.0230694126	-0.0807742867	0.0017524224	0.0142396931	0.0553766846	0.0330604756	-0.0382734007	-0.0564521537	0.0088498168	-0.0459039077	-0.1205340065	-0.0199759781	-0.0136312734	0.0830363646	-0.0311325953	-0.0675746575	0.0641245402	-0.0394130496	-0.1090515843	0.0	0.0	-0.4339504071150912	0.0562746261507954	0.0031668335484117	0.1883129558353534	0.0251567499958582	-0.0822748554419519	0.006769151837994	0.0006328620703541	1.8003506919069707	-0.1538815541843237	3.241262613849908	0.0236795327181829	-0.0157230729069366	-0.0074609782824864	5.566619693173372e-05	0.0002472150216368	0.0073957900526808	0.0019851176209584	5.469771050333227e-05	3.940691969039537e-06	-0.0042912012647463	0.0026056708237594	1.8414408294560247e-05	6.789520441790991e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4422.238334825455	-14.31621632234419	204.95404978815415	19556191.88999981	4224.876102541468	-16.76483996161096	17849578.081825983	281.0598589384278	4342.528957790799	27.815778890404545	773.7175552798751	18857557.74925164	4301.847284667969	3240.163582645416	0.944061	28.036139	0.738659770995472	0.5788932835372385	-0.061709497	0.0674547968	-0.0153451573	0.061559829	0.0472810646	0.0038445232	-0.0780980901	-0.0049478331	0.0086178014	-0.0396258138	-0.0443540955	-0.0544115259	0.006478096	-0.0241793809	-0.0539985674	0.0297243048	-0.0319403124	-0.00697988	0.0218263975	0.0566402917	-0.0725058336	-0.0698985823	0.1193433083	-0.012724365	-0.0177597564	0.003795962	-0.0169345536	-0.0039363893	0.0415212801	-0.0084409944	-0.0627445196	-0.0303463549	0.0158022884	-0.0069780086	0.0348546315	-0.0074929677	0.0004240644	0.0368804849	0.105003101	-0.0469510559	0.0081686367	0.0661568093	0.0622738351	-0.0435714113	-0.1105075577	0.0	0.0	-0.4555284424059209	-0.0215780352908296	0.0004656116070122	0.2075061618407643	-0.0811608954571454	-0.1063176454530036	0.0113034417346705	0.0065870909514056	1.7935529017597671	-0.0067977901472036	3.216832011410881	4.620995088541846e-05	-0.0259827731600069	-0.0102597002530703	0.0001052614492828	0.0006751045010843	0.0087523980492014	0.0013566079965205	7.660447161166446e-05	1.8403852562236356e-06	-0.0047542190172441	-0.0004630177524977	2.260259846392545e-05	2.143854391281138e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4443.494905896608	21.256571071152397	451.8418137029528	19744646.978729103	4272.992629178052	48.11652663658424	18258466.00900996	2315.2001355691204	4329.781428046117	-12.747529744681742	162.49951459154576	18747007.21465307	4297.317895141601	3255.099460876465	0.830681	24.669054	0.3844456790241246	0.2761848308151962	0.0068829656	0.0872267015	-0.0659961931	-0.0013618186	0.0547750846	0.0665203588	0.0492589712	0.0913467524	0.0385795038	-0.0051072478	-0.0009108242	-0.0421076086	0.0376280004	-0.0131733063	-0.0475938858	0.0459000183	-0.0573606006	0.0041411836	0.050285736	0.0283421026	-0.0920706726	-0.0770602447	0.1070237413	0.0265618038	-0.0071794058	0.050901195	0.0013355451	0.0875502805	0.0167873361	-0.0717837411	-0.0600590818	-0.0476561586	-0.0236640771	-0.021787672	0.0277316341	-0.0186532435	0.0241264332	-0.0711556665	-0.0697014285	0.0100133245	-0.0805679674	-0.0232550744	0.0603985106	-0.0476608776	-0.1115704417	0.0	0.0	-0.4644205720567527	-0.0088921296508318	7.906996972720214e-05	0.2156864677495214	-0.0613194950495596	0.0198414004075858	0.0003936811701341	0.0037600804731329	2.032735227765229	0.2391823260054619	4.132012506197758	0.057208185073383	-0.0266510279832695	-0.0006682548232626	4.4656450881372956e-07	0.000710277292565	0.0072737987004134	-0.001478599348788	5.290814753413566e-05	2.1862560342362973e-06	-0.0045704767300898	0.0001837422871543	2.0889257540292348e-05	3.3761228088693283e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
