global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
4683.685415449217	-11.127699886400478	123.8257047617972	21936909.0708917	3856.1162892094367	-8.538272151240108	14869632.835906357	72.90209132864237	4558.688904898508	-1.7950192406060523	20781644.531644758	3.2220940741459287	4447.611251425459	3158.541885897907	0.51461	7.745647	0.1042136773769039	0.0575121748907712	0.0773857283	-0.0822588505	0.0405143112	-0.0794790047	0.05702607	0.124412569	0.0928372198	-0.0201213789	0.0571905939	-0.1273495194	0.0821075259	-0.0439206853	0.0396824436	-0.0083259182	-0.1429387964	-0.0952773061	0.150076866	-0.1344825168	-0.0320479155	0.0699190116	0.0457522269	0.0346533255	-0.108777129	-0.0654016686	0.0008029364	0.0738230213	0.0122803232	0.1362464008	-0.1093934552	-0.1950704111	-0.0556365417	0.0849079208	-0.0254617485	0.0259707871	-0.0865118744	0.0014176454	0.0630404651	-0.0438731411	-0.266538649	-0.154674978	-0.0459169445	0.0917256043	-0.1205561394	0.0614632562	-0.0602188332	-0.0794413611	-0.0408426648	0.015434219	-0.0347017884	0.0440741691	-0.0524061717	0.065207337	0.0953812168	-0.0412083413	0.0446777493	-0.0065535	-0.1051386873	0.0952688797	0.0175510851	-0.0669448218	0.0382370591	0.0935477313	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	0.0202213853434329	0.0197766714062481	0.0004089044252076	0.0003911167319107	0.1245993400562781	0.0057769785493917	3.337348116013184e-05	0.01552499554246	0.0614598318380501	-0.0464182138584164	0.0021546505778056	0.0037773109295613	-0.0025883705665348	-0.0001153886122563	6.6996621897036815e-06	1.3314531838434757e-08	-0.000153775734665	-0.0001216065399187	2.3646976571760483e-08	1.4788150551011638e-08	0.0017578041462243	0.0004078411190819	3.0898754164833403e-06	1.6633437841397661e-07	0.0
4685.357818726719	1.6724032775027808	2.7969327226020435	21952577.8895036	3865.898348490397	9.782059280960311	14945170.04086078	95.68868377622177	4557.644661313012	-1.0442435854956784	20772124.858795	1.0904446658488702	4448.796998972416	3185.2631164796394	0.697416	10.497143	0.2017882783963215	0.1160182756191942	0.0074676073	-0.0403996262	0.0348686919	-0.0875006731	0.0764590194	0.0725441349	0.025471302	0.0695564181	-0.0685821078	-0.1208162361	0.1033413953	-0.0352312101	0.0429272579	0.0622226152	-0.0231728592	-0.0399122178	0.0387920404	-0.1936206621	0.0819247006	0.0523361318	0.1165815196	0.1156005817	-0.0144603305	0.0005318852	-0.0884779371	0.0889977093	0.0354424654	0.0873143574	-0.0157649712	-0.0810072074	-0.0883343958	0.1699739734	-0.0694761179	2.55161e-05	0.0586376738	-0.0079514514	0.0628883732	-0.1017588268	-0.0950566393	-0.1178085659	0.1180863084	0.1464056021	-0.0647488549	0.1329173978	0.0177051898	-0.02592494	0.0504695514	-0.1465388339	-0.1068261527	0.1499607285	-0.072592135	0.0587315078	0.0430829239	0.1039444842	0.0564464822	-0.0138551905	-0.1053376588	-0.052651856	-0.0676594703	-0.0736052386	-0.0014190336	0.0211583106	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	-0.0034505835874654	-0.0236719689308983	1.1906527094085588e-05	0.0005603621130654	0.0972919957860654	-0.0273073442702126	0.0007456910510919	0.0094657324440357	0.1729635370145956	0.1115037051765455	0.0124330762680979	0.0299163851365993	-0.0023659879004896	0.0002223826660452	5.597898745263185e-06	4.945405015737096e-08	-0.0006209671475385	-0.0004671914128735	3.856001983221013e-07	2.182678162627372e-07	0.0016612730247697	-9.653112145460004e-05	2.7598280628274684e-06	9.318257409282742e-09	0.0
4685.9378389150825	0.5800201883630507	0.3364234189087088	21958013.430176158	3850.618045383029	-15.280303107368129	14827259.331429418	233.48766305304403	4561.332569303967	3.6879079909549546	20805754.80779313	13.60066534974941	4449.484083250834	3078.629074802821	0.927309	13.957372	0.1434013214114644	0.1299782380371464	0.1038558939	0.0560179366	-0.0351281384	-0.1582277573	-0.0485753202	-0.0666225671	0.0870143553	-0.0856495678	-0.0314471293	-0.0698813199	0.0917618841	-0.1189519423	-0.1322402594	0.0705833174	-0.0565051729	0.0381976574	-0.0726018647	-0.0510505761	0.0454543401	-0.113568387	0.0660029295	-0.0326372167	-0.0227979814	0.1494926989	0.1523859759	0.0573757467	0.1508716734	-0.0891810755	-0.0135189484	-0.0530274124	-0.0056383741	-0.0255881325	0.0132566735	-0.1445076244	0.0870051655	-0.0571793569	0.0640774809	-0.0823095844	0.0573430748	-0.0786408461	-0.1472294888	0.0276751925	-0.1205752511	0.1187506076	-0.0418341476	-0.0360008361	-0.0818898453	-0.082611314	0.1127276239	0.1513854699	-0.0209628219	0.0141000787	-0.1212816547	-0.0054510763	-0.0492626226	0.0235496521	0.0181546331	-0.0184505027	0.0484260944	0.0140083075	0.0144591704	-0.1336379131	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	-0.0038621625565156	-0.0004115789690502	1.4916299612951112e-05	1.693972477644255e-07	0.0979617961175023	0.0006698003314369	4.486324839929863e-07	0.009596513498567	0.276966129195813	0.1040025921812173	0.0108165391804126	0.0767102367217117	-0.0031169948386825	-0.0007510069381928	9.715656824373344e-06	5.640114212138742e-07	-0.0006220691367653	-1.1019892267999636e-06	3.869700109159255e-07	1.2143802559831816e-12	0.0016470349535942	-1.4238071175499923e-05	2.7127241383610486e-06	2.0272267079860176e-10	0.0
4704.806402040204	18.86856312512191	356.0226744067103	22135203.28067849	3871.184189407914	20.566144024885038	14986067.028321808	422.9662800523144	4565.451745896113	4.119176592145777	20843349.644105863	16.9676157972817	4456.213501983559	3191.7196956765006	0.905159	13.623986	0.0855323466013222	0.041498520330644	0.0594026468	-0.0859285373	-0.0136490752	-0.1539006519	-0.1611486451	-0.0363139109	0.2000087805	0.0698174447	0.1345480654	-0.2304772111	0.0618473874	-0.1596524322	-0.0570937635	0.0620013667	-0.1497702981	0.0295331823	0.0210966661	-0.0349648236	0.1139046367	0.0380761478	0.0456909158	-0.0380798236	-0.1040790613	0.1047551066	-0.0627304989	0.0177032529	0.2064975802	-0.012358507	-0.0303450657	-0.1616046279	0.081025044	-0.0187117283	-0.030176644	0.0646730609	0.220299661	0.0414475347	0.0645494791	-0.0921166014	-0.0283075705	-0.0543263311	-0.0617593655	0.1472854295	-0.09265595	0.0554425248	-0.1176014112	0.0497551585	0.0284418648	-0.1146937097	-0.0462988575	-0.0898092275	-0.0848596246	0.1178031666	-0.0398602846	-0.0884185274	-0.0243919456	-0.0662917984	-0.0084577541	-0.0337877876	0.0084388051	0.0046280897	-0.0105846279	-0.0346357227	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	0.0036283462840032	0.0074905088405188	1.316489675663983e-05	5.61077226898903e-05	0.0797989116877886	-0.0181628844297137	0.0003298903708071	0.0063678663065554	0.2341567996878382	-0.0428093295079747	0.0018326386929223	0.0548294068400503	-0.0034579982862121	-0.0003410034475296	1.195775214744582e-05	1.162833512270727e-07	-0.0006223495642458	-2.804274805000718e-07	3.873189801169372e-07	7.863957181961815e-14	0.001646926352142	-1.0860145220007585e-07	2.712366409379755e-06	1.1794275419965356e-14	0.0
4710.428648685979	5.622246645774794	31.609657345925925	22188138.05436162	3892.5891477796768	21.40495837176286	15152250.27341211	458.1722428969009	4570.458024524507	5.006278628394284	20889086.55394046	25.062825705117355	4464.697476814473	3290.8031862439284	0.832103	12.524386	0.0933995401213704	0.0635893541976772	-0.077708626	-0.104325344	-0.0153157999	-0.1810620101	-0.1647458255	-0.0571210471	0.0771135338	0.0630643773	-0.1176323328	-0.0598638843	-0.0063741822	-0.1941024967	-0.0947417481	0.0590703562	-0.0443170896	0.0106715831	0.0077761069	-0.0041116697	-0.0054748357	0.0690586164	-0.0262470424	-0.0319697143	-0.1730600107	-0.0045294162	-0.0464460586	-0.0651081676	0.211552197	-0.0421139046	-0.0436501175	-0.0477618722	-0.0006021177	0.0067749698	-0.0888578005	0.073363022	-0.0003400548	0.0453611864	-0.0809427062	-0.0866402242	-0.0628052366	0.0001078987	0.0019177281	0.1292072793	-0.0472893418	0.0489102904	-0.1548243678	-0.1042947844	-0.0419993488	0.0096276189	0.078146682	0.024985767	0.0706364804	0.0391406433	-0.0470944563	-0.0388515454	-0.0834931572	0.0886241735	-0.074417374	-0.0443730417	0.1460969269	-0.0053035067	0.0011169838	-0.0994856267	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	0.0057584649244262	0.002130118640423	3.315991828584684e-05	4.537405422277531e-06	0.1201118353853303	0.0403129236975416	0.0016251318170438	0.0144268529996326	0.1844015551606475	-0.0497552445271907	0.0024755843579605	0.0340039335456653	-0.0034819997786761	-2.4001492464000192e-05	1.212432245870041e-05	5.76071640499458e-10	-0.0006223698424101	-2.027816429996023e-08	3.873442207415727e-07	4.112039473761816e-16	0.001646923057646	-3.294496000007599e-09	2.7123555578060498e-06	1.085370389406607e-17	0.0
4704.864948685329	-5.563700000649988	30.954757697232672	22135754.185367804	3901.001715200919	8.41256742124233	15217814.382000512	70.77129061694781	4564.911097571963	-5.546926952543799	20838413.328735664	30.76839861685684	4458.752305461768	3197.361216493296	0.819465	12.33417	0.1209399824522987	0.0804352620551042	-0.0352441213	-0.0147906818	-0.1249419905	-0.1420346849	-0.1502248254	-0.0479503371	-0.0169747283	-0.0087010218	-0.0171829543	-0.114726125	0.0602211876	-0.1282579725	-0.1115027672	0.0125180565	-0.0801910921	-0.0669754919	-0.0030813372	0.0451233451	0.0056877978	0.0548398003	0.0426307933	-0.0180491547	-0.0440941957	0.118575669	-0.0713678878	0.0054778517	0.1469622886	-0.0627056786	-0.1072212693	-0.0627874185	-0.0539185422	-0.106249678	-0.06886507	0.0489595902	0.0306942979	0.0655232898	0.0139652629	-0.1020260837	0.0108820228	-0.0029392323	-0.0730290079	0.0672880246	0.0305014925	0.2134482687	-0.1042146116	-0.0057067337	0.0784020021	-0.1026356974	-0.0633387334	-0.1211165975	-0.042240069	-0.0086678968	-0.0093755102	-0.0100024285	-0.1207660179	0.0048122942	-0.0061659408	-0.0745805077	0.1551375574	0.1152312503	-0.0151875876	-0.0149988747	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	0.0044968748361355	-0.0012615900882907	2.022188329186868e-05	1.5916095508733368e-06	0.0791292939699843	-0.0409825414153459	0.0016795687008605	0.0062614451641881	0.2455527011011895	0.061151145940542	0.0037394626498414	0.0602961290180901	-0.0037799565362509	-0.0002979567575748	1.4288071415945902e-05	8.877822938448817e-08	-0.0006746143630136	-5.224452060349999e-05	4.551045387842453e-07	2.729489933089535e-09	0.0016462302356619	-6.9282198409998e-07	2.7100739888074348e-06	4.80002301652233e-13	0.0
4704.025995431487	-0.8389532538421918	0.703842562132401	22127860.565695196	3903.8760342068144	2.8743190058953587	15240248.090454323	8.261709747651283	4560.882618495396	-4.028479076567237	20801650.259693418	16.228643670340016	4454.107825792349	3108.0122156891543	1.009591	15.195837	0.0881110682723034	0.0514194386072507	0.1108117221	0.0402409827	-0.1924614969	-0.0721113842	-0.1584619139	0.0119341823	-0.1371582846	-0.0483070823	-0.0156532184	-0.0520596013	-0.0330924887	0.0471048455	-0.2319725435	0.0470657735	0.0144450035	-0.15106814	0.0283598218	-0.0133622621	-0.1004087164	-0.0122680993	0.1296034489	0.0063829228	-0.0818957038	-0.0755338506	-0.047933617	-0.0508917002	-0.0174274236	-0.2150173655	-0.1108154755	-0.0821672319	-0.1579739153	0.0594441823	-0.0293186736	0.0517666179	0.0426829149	-0.0462776073	-0.0548058997	-0.0693713442	-0.0047070707	0.072659404	0.1649551172	-0.0582376308	-0.2407984413	0.0594309352	-0.0402834569	-0.0552585696	0.0623683728	0.0069306398	-0.0214939088	-0.005592451	-0.0177715827	-0.0445423034	-0.0608644028	0.0239230147	-0.0460671932	-0.040368286	-0.1152191945	-0.1735885657	0.0705462754	0.0432601343	0.0322619976	0.004229124	0.0641245402	-0.0394130496	-0.1090515843	0.0	0.0	0.0029858329962451	-0.0015110418398903	8.915198681465992e-06	2.2832474418993644e-06	0.0994119093309819	0.0202826153609975	0.0004113844858821	0.0098827277168313	0.2105056860408041	-0.0350470150603854	0.0012282932646428	0.0443126438555095	-0.0034820842259324	0.0002978723103185	1.212491055648724e-05	8.872791325448095e-08	-0.0006213905498035	5.322381321009998e-05	3.86126215385096e-07	2.8327742926236124e-09	0.0013719184389699	-0.000274311796692	1.8821602031856068e-06	7.524696180439319e-08	0.0
4700.715496731787	-3.310498699699565	10.95940164071251	22096726.181214374	3884.635669849537	-19.240364357277485	15090394.28746736	370.1916206007938	4562.581081572033	1.6984630766373812	20817146.125919025	2.8847768227005184	4456.273816242446	3221.691090389996	1.192792	17.953289	0.0370542000783776	0.0219148737872954	0.0429874167	-0.1255008948	-0.0279746988	-0.1209361354	-0.1110335086	0.0758577478	0.130687288	-0.0265612808	0.02676863	-0.0809471204	0.0202468606	-0.0654454866	-0.0822599275	0.0990707947	-0.1381966745	-0.017727102	0.0698300741	-0.004730222	0.0909455276	0.0404722456	-0.0249315342	-0.0851621095	-0.1444022501	0.0327163037	-0.0706783536	-0.0162073685	0.1055601228	-0.0380780054	-0.012682906	-0.2054041812	0.0211497122	0.015763615	-0.022262686	0.0497474328	0.0743076857	0.0712063741	-0.0545304437	-0.1345492298	-0.0255801686	0.013039551	-0.1964472401	0.1052717671	-0.0255748923	0.0545712355	-0.1284701692	-0.0306373923	0.101384383	-0.042940341	-0.0398529618	0.0135837908	0.006459445	-0.0241142152	0.0477523689	0.0867019133	-0.0642236076	0.0047466773	0.0422891827	-0.0821601421	0.0375508302	-0.0141329354	-0.1278128742	-0.0640074323	0.0622738351	-0.0435714113	-0.1105075577	0.0	0.0	-0.0003358809646272	-0.0033217139608723	1.1281602239889837e-07	1.1033783637853944e-05	0.1107825837881648	0.0113706744571829	0.0001292922376112	0.0122727808707817	0.2169083869735715	0.0064027009327674	4.099457923446056e-05	0.0470492483394766	-0.0034826323514423	-5.481255099001707e-07	1.2128728095312524e-05	3.0044157460332215e-13	-0.0006779341890752	-5.6543639271699965e-05	4.59594764717049e-07	3.19718314208813e-09	0.0011098279892004	-0.0002620904497694	1.2317181656126034e-06	6.869140386037871e-08	0.0
4708.969305616679	8.253808884891441	68.1253611083129	22174391.921240028	3888.995637399179	4.359967549642079	15124287.067709846	19.00931703393195	4568.345683143252	5.764601571218918	20869782.280693587	33.23063127489962	4460.350167978148	3258.467705832161	0.887306	13.355276	0.084589310117596	0.0441204948704948	-0.064282057	-0.0766333052	-0.0730108018	-0.1111581031	-0.1255946596	-0.0357707388	0.0279423012	0.0969315573	-0.0192406364	0.0223792145	-0.0085301989	-0.1279170471	-0.1055801784	0.1024502286	0.0294881443	0.0063693051	-0.03623626	-0.0222849972	0.0432805268	0.1547009115	0.040634904	0.1089579185	-0.0833530761	-0.0300648658	-0.0335636791	-0.0395416723	0.1450930041	-0.0768623077	0.0013639232	-0.0092859521	-0.0340096007	0.0297293522	-0.1329535107	0.0227397043	0.0360780894	0.1080804769	0.0131696458	-0.113018987	0.0185187569	0.0511390479	0.0895842232	0.0868510898	-0.0469419341	0.0798325756	-0.1127759293	0.0273949841	0.1610033364	-0.0454375469	0.0609203195	-0.0545930762	-0.0767431161	-0.0052371724	-0.0117502841	-0.0001496599	-0.0664974236	0.0357225408	-0.0851847106	-0.1333372841	-0.0532366218	0.1521043372	0.1545079821	-0.0124142937	0.0603985106	-0.0476608776	-0.1115704417	0.0	0.0	0.0058341465880289	0.0061700275526561	3.403726641060926e-05	3.806924000053543e-05	0.0832556783148703	-0.0275269054732945	0.0007577305249356	0.0069315079716691	0.2416164862453769	0.0247080992718053	0.0006104901696253	0.0583785264255624	-0.0036229712469582	-0.0001403388955158	1.3125920656285856e-05	1.969500559462269e-08	-0.0007820200517603	-0.000104085862685	6.115553613551823e-07	1.0833866810901486e-08	0.0013890887873962	0.0002792607981957	1.929567659269845e-06	7.798659340895533e-08	0.0
4723.107350997703	14.138045381024313	199.8843271959029	22307743.04904854	3889.225743611654	0.2301062124747659	15126076.88477162	0.0529488690194821	4578.213032313755	9.867349170503076	20960034.56924751	97.36457965262774	4468.191180906637	3204.216456453565	0.901595	13.570346	0.1423547992551325	0.0858190798057916	0.047213106	-0.1095849756	-0.105113578	-0.0890168465	-0.1609013861	0.0819834714	0.0801644187	-0.0663173247	0.0613628815	0.0718077262	-0.0748807084	-0.1433164059	0.0296934554	0.1109274662	0.0918729334	-0.0574841732	0.0513115328	-0.1944365898	0.0389657757	-0.2429322208	0.0561447299	0.1063167593	-0.0105072177	-0.0789154374	-0.0621862382	-0.0968694639	0.1223019562	0.0279543768	0.046439232	-0.0589893121	-0.1966166329	0.1188512116	0.1256980171	-0.1814190061	0.0319030079	-0.1302639461	0.019393271	-0.0758774976	-0.0385115458	0.1434558286	0.0283889709	0.0180664055	-0.1180400369	-0.0149714729	-0.067727173	-0.0431612394	0.0238520168	-0.1213690241	0.0311159609	0.061500162	0.0782208019	0.051135969	0.0292457888	0.1637527474	-0.0852402889	-0.0449332809	0.1954038373	-0.1692202038	-0.0979873552	-0.0090258943	-0.208664875	-0.0384510887	0.0584993082	-0.0516749823	-0.1122364555	0.0	0.0	0.0031516226559631	-0.0026825239320658	9.932725365579904e-06	7.195934646105761e-06	0.1203799675706278	0.0371242892557575	0.0013782128527451	0.0144913365923054	0.1935508864054327	-0.0480655998399442	0.0023103018879736	0.0374619456283287	-0.002845115295613	0.0007778559513452	8.094681045331047e-06	6.050598810431464e-07	-0.0006442301645044	0.0001377898872558	4.150325048573663e-07	1.8986053029993624e-08	0.00121508690145	-0.0001740018859462	1.476436178075362e-06	3.027665631283443e-08	0.0
4722.732055132229	-0.3752958654740723	0.140846986641933	22304198.06457349	3901.250838950829	12.025095339175095	15219758.108414546	144.6029179162506	4572.184511093867	-6.028521219888717	20904871.20348666	36.34306809864854	4464.117374969119	3278.888176655146	0.92617	13.940228	0.0680060905209297	0.0545893722546368	-0.0612552633	-0.123401875	-0.1253446802	-0.00144875	-0.0916770302	0.0706825583	-0.0186730071	0.0224374797	-0.0441849254	0.0833431047	-0.104902117	-0.0510500605	0.0989425082	0.0226928016	-0.1677293396	-0.1108401828	-0.08961817	0.1732552713	-0.0793166029	0.0671145242	-0.060313651	0.1217245552	0.0607542223	-0.0944617603	-0.0700308522	-0.1052338103	0.0186382092	0.0635822734	0.0161164693	-0.0465756473	-0.0380362465	-0.2315406695	-0.1348395713	-0.0003885531	-0.1310705744	0.0084332519	-0.0134475286	0.111082641	-0.0747216278	0.1521764277	-0.0536552831	-0.0106961245	0.0533403616	0.0142476462	0.0454173263	-0.0971778388	0.0355836528	-0.3064363411	0.2357419677	-0.1075375703	0.0467759096	0.10548289	0.127653626	0.0891139296	-0.1262461649	0.1628446817	0.0642032491	0.0984492461	-0.0821033314	0.0449147968	-0.0356034893	0.0448179886	0.0565769786	-0.0556073782	-0.11250323	0.0	0.0	0.0092460628896873	0.0060944402337242	8.548967896005267e-05	3.714220176243629e-05	0.1191363385757569	-0.0012436289948709	1.5466130768836162e-06	0.0141934671692373	0.1945621630609224	0.0010112766554896	1.0226804739384246e-06	0.0378544352949449	-0.0019359385929792	0.0009091767026337	3.747858235786284e-06	8.26602276612069e-07	-0.0009281771957603	-0.0002839470312559	8.615129067294542e-07	8.062591655903904e-08	0.0012150980602972	1.115884719999835e-08	1.4764632961380177e-06	1.2451987083291102e-16	0.0
4722.576192116614	-0.1558630156150684	0.024293279636623	22302725.890346657	3886.7269778781465	-14.523861072682394	15106646.60056579	210.94254045857895	4574.669312613351	2.4848015194847903	20927599.319766317	6.174238591233923	4466.66432733999	3226.3617074149	0.8782569999999998	13.219069	0.1249979184298484	0.0571499434553965	0.0290157611	-0.1386635643	-0.1421225673	0.064355269	-0.083938743	0.1423689476	-0.022416741	-0.0516886263	0.0946851245	0.1294249416	-0.1981399351	0.042317581	0.0211782564	0.0581624276	0.0095650973	-0.1440420854	0.0352872256	-0.0816143111	-0.0392086491	-0.0498080124	-0.0048619328	0.1796732773	-0.019546828	0.0086959275	0.1503551787	-0.1814186606	-0.0918642177	0.0013679657	-0.0041014738	-0.0678623637	-0.1601454425	0.0324024494	0.0077633915	-0.0520847583	-0.0007875697	-0.0370493945	0.0377095256	0.0402665739	-0.1063498691	0.2133275818	0.0349418619	-0.0073822923	-0.0987329962	-0.058037872	0.0688123573	-0.1026176371	0.0898171215	-0.1147560726	0.0295470813	0.0160925561	0.0653872641	0.0422787281	-0.036119653	0.0211845487	0.0063098415	0.0206174216	0.1597831329	-0.1201753993	-0.0948183787	-0.0385151933	-0.0762626956	0.1233487835	0.0546322818	-0.0594518474	-0.1123698164	0.0	0.0	0.0013953154166586	-0.0078507474730287	1.9469051119651627e-06	6.163423588526653e-05	0.1322177477928363	0.0130814092170793	0.0001711232671046	0.01748153283141	0.1365704249286921	-0.0579917381322303	0.0033630416915971	0.0186514809652035	-0.0025311389097763	-0.0005952003167971	6.406664180583556e-06	3.5426341711536817e-07	-0.0006020395150636	0.0003261376806966	3.624515776980147e-07	1.0636578677022263e-07	0.0012152405349536	1.4247465640018948e-07	1.4768095577943122e-06	2.0299027716352056e-14	0.0
4707.961543708732	-14.61464840788176	213.58794808600084	22164901.89704031	3886.914881953487	0.1879040753406116	15108107.29955149	0.0353079415296102	4575.26050894601	0.5911963326589103	20933008.724720903	0.3495131037493448	4468.277373959885	3359.4457152460664	1.042442	15.690305	0.1025324038513926	0.0659027173048772	-0.0873604156	-0.2227438293	0.0202149039	0.1170872593	0.0145508038	0.1307396983	-0.0064307767	0.0552946406	-0.0348031462	0.135052431	-0.1383352114	-0.0053357334	0.2054585822	0.018374104	-0.064493658	-0.0168620469	-0.0291784318	-0.0180642546	0.1386396461	-0.0010587229	-0.0834247394	0.1029825762	-0.0089288475	0.0338118472	0.0351947532	-0.1299777822	-0.0600799058	0.1668658377	0.0791758733	-0.0098681342	0.0099731883	-0.0605371903	-0.057763314	-0.0335659106	-0.0327780457	0.0588086736	0.0092276602	-0.0098223173	-0.0687937764	0.137167211	-0.0949266496	0.0801303939	0.1258842973	-0.1210811958	0.0045297265	-0.0865402067	0.0249734457	-0.0031237957	0.0151582223	0.0403492276	0.1501264628	0.040915099	0.0794936573	-0.0336421046	-0.0578459935	0.066148945	0.0489405496	-0.1087812713	0.0707815672	-0.0262450471	-0.0359302296	0.1974593279	0.0526659867	-0.0632023111	-0.1118366891	0.0	0.0	0.0047871761444895	0.0033918607278308	2.2917055438369357e-05	1.150471919700156e-05	0.1312585755712803	-0.000959172221556	9.200113506046798e-07	0.0172288136610015	0.1726260999375028	0.0360556750088107	0.0013000117003409	0.0297997703796327	-0.0031667925218257	-0.0006356536120494	1.0028574876291178e-05	4.040555145114494e-07	-0.0010122386166493	-0.0004101991015856	1.0246270170360884e-06	1.6826330294171536e-07	0.0014119017391824	0.0001966612042288	1.993466521106286e-06	3.867562924872178e-08	0.0
4691.699177736167	-16.26236597256502	264.4645470256407	22012041.17437023	3875.3558699996383	-11.559011953848769	15018383.119140651	133.6107573492187	4564.6829016549245	-10.57760729108577	20836329.99266082	111.88577600443082	4456.8004563259055	3280.276185555717	1.014379	15.267903	0.1346174282163786	0.0756544136409345	-0.1592421309	-0.0066925381	-0.0133062537	0.1273197563	0.0580094772	-0.0017224871	-0.1081433474	0.0787757228	-0.01669194	0.085708446	-0.0702020454	0.0815228427	0.0927089407	0.0379761258	0.0566219285	-0.078272689	-0.1006670459	0.0085977382	-0.0026511448	0.1117933291	-0.02957016	0.0205185993	-0.064106037	0.0379655003	0.09586779	-0.0595454901	-0.1152083116	0.0460315323	0.0693972464	0.077381029	-0.0839903882	-0.0414480274	-0.1314136802	0.0206954387	0.020168449	0.0821753925	-0.0356004774	-0.0126704003	0.0032136233	0.0490020713	0.0864095288	0.0041848532	0.1592831391	-0.0225310101	0.038501512	-0.0362050797	0.1032038354	0.0297028577	0.0466865304	0.0068274376	-0.0589965778	0.0426107543	0.0242638934	-0.0907629675	0.0179510037	-0.0801079246	-0.0348962032	-0.1945496525	-0.0737467495	0.0414608681	0.1026018325	0.1435050934	0.0506788705	-0.0668528388	-0.1109057446	0.0	0.0	0.0069257420253876	0.0021385658808981	4.796590260221994e-05	4.573464026941468e-06	0.1038552740453013	-0.0274033015259789	0.0007509409345237	0.0107859179470246	0.2259141051098794	0.0532880051723765	0.0028396114952512	0.0510371828875976	-0.0035976509660139	-0.0004308584441881	1.2943092473260748e-05	1.856389989282761e-07	-0.0014171851077697	-0.0004049464911204	2.008413629684216e-06	1.639816606707242e-07	0.0012119555617485	-0.0001999461774339	1.4688362836531222e-06	3.997847387042868e-08	0.0
