global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54
4196.878607357564	39.64831436335953	1571.9888318557817	17613790.044895563	4262.983848787297	59.30452784306544	3517.0270226889243	18173031.29502135	4078.339908308601	13.760952230272324	189.3638062838368	16632856.407702608	3970.722378375291	3766.5918634808254	1.080042	31.051613	0.3783088755556574	0.2022904251605803	0.0321551374	0.0528107889	0.0438213538	0.0151796874	-0.0128160201	-0.0574676893	-0.0617187848	0.0028508146	0.0039613297	0.0027101055	0.008717807	-0.007715847	-0.0218062137	0.0603546438	-0.0400410663	0.0018237603	-0.0332335065	-0.0092333165	0.0331393653	-0.0149996906	0.0048661073	-0.0024824771	0.0406050807	-0.0144138192	-0.0109570535	-0.0172869209	0.0470779015	0.0011720629	0.0301434276	-0.0043059212	0.0230779668	-0.0295117528	0.0508214939	-0.0051528207	0.0401625692	0.0936359529	0.0441959089	-0.0198390281	0.0	0.0001198160323383	-0.0098542525117438	1.4355881605292553e-08	9.710629256520896e-05	-0.0093418615387861	0.055124367720623	8.727037700985101e-05	0.0030386959165984	0.1377801575345785	-0.1561650364286606	0.0189833718102532	0.0243875186027648	0.0013209476849018	0.0008126376584883	6.60379963993347e-07	1.7449027862474253e-06	-0.0033218284451157	0.0013651476778427	1.103454421877979e-05	1.8636281823193164e-06	-0.0027443182861235	0.0009655190415616	9.322270196180311e-07	7.531282855551824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4195.511870659315	-1.366736698249042	1.867969202340693	17602319.856843222	4260.258016640184	-2.725832147112669	7.430160894232864	18149798.36834696	4088.1254337246855	9.78552541608451	95.75650766883594	16712769.561866648	3982.196160559176	3776.198542943077	0.616957	17.737762	0.150196406889033	0.0967147811433472	0.0365252137	0.041839928	0.0327379633	0.0226225221	0.0044856943	-0.0318748767	-0.0374157762	-0.0100534287	0.0059663236	-0.0109375338	0.0109458034	-0.0067343518	-0.0146659916	0.052937516	-0.0396345725	0.0067021187	-0.0219434012	-0.0064421989	0.0186109028	-0.0184068893	0.010959994	-0.0022235278	0.0268147008	-0.0418085775	-0.0152984212	-0.0071703119	0.0691288767	-0.0236553049	0.0284022589	0.0118747213	0.0216665205	-0.0339009541	0.0391923257	0.0177476905	0.0621253845	0.0923980135	0.0400890932	-0.0263435108	0.0	-0.0018768262708448	-0.0019966423031831	3.5224768509331985e-06	3.986580486860314e-06	-0.0109978403412469	-0.0016559788024607	0.0001209524921715	2.742265794199505e-06	0.1428437559191877	0.0050635983846091	0.0204043386051004	2.56400286006167e-05	0.000425890500966	-0.0008950571839358	8.011273625150846e-07	1.8138271881307049e-07	-0.0018509902544965	0.0014708381906192	3.426164922241018e-06	2.1633649829839623e-06	-0.0022806099127029	0.0004637083734205	2.1502545558037842e-07	5.2011815739187294e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4187.405710137277	-8.106160522037499	65.70983840903925	17534366.581290275	4254.598584536106	-5.659432104078405	32.02917174067333	18101609.115536638	4085.0945742587583	-3.0308594659272785	9.186109102200987	16687997.680638343	3979.872985369136	3807.9345881749714	0.555314	15.965477	0.089358284054659	0.0590488352037997	0.0521875988	0.0515544839	0.0245846915	0.0146864946	0.000882085	-0.0433886688	-0.0407167575	-0.0076861798	0.0063863164	-0.0078387367	0.0116066781	-0.002946534	-0.0188069583	0.0664750354	-0.0470982473	0.0020372203	-0.0298333204	-0.0155655293	0.032766145	-0.0228493511	0.0095759126	-0.0083187748	0.0329648204	-0.0342700619	-0.0101596733	-0.0062814607	0.0475316118	-0.0092499782	0.0165283452	0.0078156005	0.0226163169	-0.0237247007	0.0186620542	0.0014523633	0.0132854997	0.0911240034	0.0359196832	-0.0327554609	0.0	-0.0019817838576443	-0.0001049575867995	3.927467258419524e-06	1.1016095026774617e-08	-0.0329041241197813	-0.0219062837785344	0.0010826813840899	0.0004798852689856	0.1765383292753028	0.0336945733561151	0.0311657817033152	0.0011353242736506	-0.0001620323900597	-0.0005879228910257	3.456533257920171e-07	2.6254495428458772e-08	-0.0018498245639921	1.165690504400206e-06	3.421850917548562e-06	1.3588343520488069e-12	-0.0021966491075688	8.396080513410013e-05	7.049416798766334e-09	4.825267301782805e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4163.428036228912	-23.977673908365432	574.9288460559084	17334133.012856934	4219.877756926973	-34.72082760913236	1205.5358698630878	17807368.28340702	4077.030609415008	-8.063964843750455	65.0275290012433	16622178.59010691	3970.536416021901	3713.230635748969	0.659676	18.965927	0.1089639625893991	0.0575039151096279	0.0674552012	0.0226564994	-0.0124675529	0.0210830399	0.0005093735	0.0125676239	-0.0080924988	0.0007198607	0.0012103884	0.0023387644	-0.0013419347	-0.0009253601	-0.0044079726	0.0764735438	-0.0326119661	0.0078775035	-0.0364629275	-0.0147014521	0.0336532523	-0.0124502357	0.0125616562	-0.0168034625	0.0401662735	-0.0553288663	-0.0487603208	-0.0250123536	0.0934648472	-0.0429158326	0.0307162145	0.0137804547	0.0231704775	-0.0308983705	0.0219933205	0.0116605511	0.0065104983	0.0898144199	0.0316941888	-0.0390523562	0.0	0.0098489836583723	0.0118307675160166	9.70024791028846e-05	0.000139967060018	-0.067117749126865	-0.0342136250070836	0.0045047922478567	0.0011705721361253	0.2149525281418789	0.0384141988665761	0.0462045893545852	0.0014756506745608	-2.2707515313045773e-05	0.0001393248747466	1.9411420723170892e-08	5.156312516922081e-10	-0.0018499812923089	-1.567283168001695e-07	3.422430781892908e-06	2.456376528701429e-14	-0.0018460232866378	0.0003506258209309	1.2293846630353757e-07	3.4078019748090253e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4157.4489781932325	-5.9790580356793726	35.74913499402208	17284382.006279953	4213.447219417593	-6.430537509379974	41.3518126595428	17753137.47081785	4061.754874174377	-15.275735240630638	233.3480871418448	16497852.65787931	3955.718182169073	3773.743842473106	0.580863	16.700024	0.0961153053325482	0.0402803068659955	0.0793781732	0.0313100582	-0.0052288107	0.029395014	-0.0474514165	0.0441442715	-0.0483777905	0.0175674548	0.0049857507	0.0180427121	0.0040161731	-0.0043618498	-0.0080039066	0.0839211326	-0.0336008545	-0.0001489637	-0.0376743197	-0.0136881286	0.036038584	-0.0162953171	0.0044390649	-0.0237223632	0.0367364619	-0.031128452	-0.0523395421	-0.0305551167	0.0784186393	-0.041406412	0.0265650023	-0.0053980859	0.0237388861	-0.0277236926	0.0171711466	-0.00627062	-0.0042374224	0.0884697745	0.0274192077	-0.0452120788	0.0	0.0240304984904184	0.0141815148320461	0.000577464857698	0.0002011153629315	-0.0589853605958978	0.0081323885309671	0.003479272764628	6.613574321860682e-05	0.2336628045134716	0.0187102763715927	0.0545983062131008	0.0003500744419013	0.0005539361436117	0.0005766436589247	3.325179093781185e-07	3.06845251199402e-07	-0.0023139994806802	-0.0004640181883712	5.354593596588234e-06	2.15312879139383e-07	-0.001784862621975	6.116066466280005e-05	3.7406269019954785e-09	3.185734579323472e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4157.184996961372	-0.2639812318602708	0.069686090774466	17282187.098960724	4207.893459858868	-5.553759558725687	30.844245236136945	17706367.36952303	4062.7384030929934	0.98352891861623	0.9673291337544108	16505843.331966609	3955.804487056781	3756.8770931183344	0.458501	13.182076	0.0680323126270672	0.0409603999145632	0.0751873723	0.0210192485	-0.0133575395	0.0384661937	-0.0146831952	0.0539701654	-0.0335143157	0.0180817733	0.0006961099	0.0178193904	-0.0051399272	-0.0058238871	0.0007063001	0.078125124	-0.0281552463	-0.001062645	-0.0377368867	-0.0106626317	0.0327549698	-0.0116355652	-0.0027869213	-0.0242642433	0.023325639	-0.0238420394	-0.0626003908	-0.0272847454	0.0914291136	-0.0574548155	0.0308406148	0.0010254247	0.0157867477	-0.026750321	0.0175633543	0.0205643175	0.0297813975	0.0870905918	0.0231014147	-0.0512129922	0.0	0.0229685716973193	-0.0010619267930991	0.0005275552858148	1.127688513901742e-06	-0.0576034385091475	0.0013819220867502	0.0033181561280771	1.9097086538482904e-06	0.2616756295696945	0.0280128250562228	0.0684741351106959	0.0007847183676305	0.0004641650078236	-8.97711357881e-05	8.058856820685488e-09	2.1544915448788265e-07	-0.0018509678194023	0.0004630316612778	3.426081868462905e-06	2.143983193457718e-07	-0.0019835725987289	-0.0001987099767539	3.948565486153549e-08	3.934560254428122e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4149.525135175331	-7.659861786040892	58.673482581249566	17218558.84745185	4180.616000590351	-27.277459268516395	744.059784145571	17477550.144392062	4051.516206482048	-11.222196610945502	125.93769677471673	16414783.571386684	3938.561203591315	3747.7966876559785	0.450189	12.943109	0.1060490377726763	0.0587469339534762	0.079452254	0.0221539968	-0.0312253998	0.0389508182	-0.0447232399	0.0632689571	-0.0213025666	0.0290070974	-0.0003282319	0.0319535382	-0.001194456	0.0015489101	-0.0053186536	0.0837095274	-0.0318417882	-0.0037761935	-0.0409252075	-0.0213164542	0.0346143697	-0.011149214	-0.0069611832	-0.0314619114	0.0235497147	-0.0244623141	-0.0706503272	-0.0270255028	0.0792411172	-0.047173149	0.0319399593	-0.006662757	0.0209814929	-0.0239904562	0.0076822702	0.0139742728	0.0169383315	0.0856774105	0.0187475517	-0.0570340182	0.0	0.0336594017078084	0.0106908300104891	0.0011329553233276	0.0001142938463131	-0.0934539283173734	-0.0358504898082258	0.0087336367179487	0.0012852576194897	0.3057969479526008	0.0441213183829063	0.0935117733771256	0.0019466907358457	0.0004388829794665	-2.5282028357099983e-05	6.391809578492078e-10	1.926182696653923e-07	-0.0020959478567592	-0.0002449800373569	4.392997418253484e-06	6.001521870338813e-08	-0.002021038524436	-3.746592570709993e-05	1.4036955890899316e-09	4.084596717254444e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4150.510061213944	0.9849260386126844	0.970079301537275	17226733.768238176	4188.975771111957	8.359770521606151	69.88576317391518	17547518.01096302	4073.095732221834	21.57952573978628	465.67593115409846	16590108.84384372	3962.2591595882623	3654.861713167221	0.723489	20.800592	0.3072925155851749	0.1728410561219227	0.038131034	-0.0008297849	-0.0251100129	0.0567173384	-0.028270237	0.062118177	-0.0008145388	0.0055708704	-0.0016304478	0.0066069512	-0.0030889262	-0.0090343075	0.0114365107	0.0532171524	-0.0003381446	0.0033472481	-0.032929003	-0.0109283653	0.0289245699	0.0016675857	-0.0155055075	-0.0058605931	-0.0119333882	0.0205080965	-0.0721803331	-0.0392129057	0.1108071767	-0.0743935821	0.0345758978	-0.028738723	0.0011168129	-0.0134495448	0.040897533	0.0432182887	0.0617198856	0.0842307821	0.0143644166	-0.06265471	0.0	0.0325465642085021	-0.0011128374993063	0.0010592788417781	1.2384072998623062e-06	0.0060293654544665	0.0994832937718399	3.6353247783514026e-05	0.0098969257396941	0.2960340648024271	-0.0097628831501737	0.0876361675234476	9.531388740394568e-05	0.0027388797537742	0.0022999967743077	5.289985161825825e-06	7.501462305634221e-06	-0.0030147718232231	-0.0009188239664638	9.088849146099932e-06	8.442374813484537e-07	-0.0027408878069415	-0.0007198492825055	5.181829895236834e-07	7.512465970240587e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4136.04037604041	-14.469685173534344	209.3717890211996	17106829.992236495	4190.187257928364	1.21148681640625	1.467700306326151	17557669.256505217	4057.904235498865	-15.191496722969076	230.78157268398024	16466586.78447963	3945.153725278408	3565.0696533142573	0.777877	22.364264	0.4341004440412649	0.2653718226375724	-0.0094327309	-0.0102129575	-0.028321385	-0.0003591196	-0.0374283397	-0.0071317951	-0.0385705709	0.0199836699	0.0176916828	0.0235122553	0.0186071851	-0.0120088204	0.016073576	0.0337989914	-0.007030023	-0.0295106143	-0.0225783619	0.0146479778	0.0237871087	-0.0057529354	-0.0253087065	0.0025116734	-0.0337193669	0.0699419316	-0.0203702727	-0.0136443088	0.0366833368	-0.0313141957	0.0392006988	-0.0632480084	-0.0394747875	0.0029176471	0.0230718968	0.0636940736	0.0930585015	0.0827512714	0.0099588531	-0.068055325	0.0	-0.0157602660687672	-0.0483068302772693	0.0002483859865583	0.0023335498514369	0.0713678106488657	0.0653384451943992	0.0050933643968123	0.0042691124204215	0.0814065915451607	-0.2146274732572664	0.0066270331470006	0.0460649522767986	0.0040231143064117	0.0012842345526375	1.6492583861880407e-06	1.6185448722454496e-05	-0.0023478622953867	0.0006669095278363	5.512457358098504e-06	4.447683183189698e-07	-0.0029062976327142	-0.0001654098257726	2.7360410462154917e-08	8.446565929920163e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4151.690974799221	15.650598758811611	244.94124150931555	17236537.95022931	4199.333748165497	9.146490237133548	83.65828365797931	17634403.928481683	4053.50657679382	-4.39765870504516	19.339402086059472	16430915.568110753	3942.887644632923	3556.453858390687	0.861973	24.782042	0.5010867925694314	0.3127058694346302	-0.015714234	-0.0059723943	-0.0248428828	-0.0202294273	0.0539995942	0.0240970504	-0.0343224095	0.0257946065	0.0269521658	0.0303804431	0.0244696569	0.0055850614	-0.0091073545	0.021576872	-0.0136155229	0.0105430263	-0.0205157687	-0.0377612472	0.0113923464	0.0006242921	-0.0127160218	0.0201457559	-0.0220942343	0.0561322738	-0.0296886993	-0.0291130753	0.0218731749	0.0002896766	0.0221317673	-0.0335187603	-0.0376045504	-0.0020805124	0.0086437923	0.0219508104	0.0174392664	0.081239456	0.0055377401	-0.0732168931	0.0	-0.0330771870147685	-0.0173169209460013	0.0010941003008099	0.00029987575105	0.0343920115493858	-0.0369757990994799	0.001182810458413	0.001367209719045	0.2677241675481809	0.1863175760030202	0.0716762298893664	0.0347142391276412	0.0011950048366427	-0.002828109469769	7.998203172997095e-06	1.428036559599446e-06	-0.0004029766077404	0.0019448856876463	1.6239014638596018e-07	3.782580338011421e-06	-0.0024697628597109	0.0004365347730032	1.9056260804104266e-07	6.099728583207363e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4169.546492181231	17.855517382009566	318.81950097924573	17385117.950460806	4226.911528334106	27.577780168609024	760.5339590281252	17866781.06836377	4076.054597481669	22.548020687849203	508.4132369396757	16614221.081651453	3972.019464095638	3583.1498069763184	0.917575	26.380634	0.3148488276138338	0.2094917435293008	-0.0340003536	0.0099452208	0.006658995	0.0321764698	-0.0130725554	0.0507110966	0.0040234403	0.0014818316	-0.0222012049	-0.0013345107	-0.0230501772	-0.0107466707	-0.0021906054	0.0220320799	-0.015945107	-0.0042820389	-0.0127425196	-0.0084042028	0.0173096353	0.0043252601	-0.0014224946	0.0430277466	-0.014145995	0.0946406129	-0.0025774696	-0.0402879874	0.0013087555	0.0111449487	0.000190423	-0.0455769461	-0.0252957446	0.0005152732	0.0169530648	0.0018673191	0.0021808366	0.0796959261	0.0011079805	-0.0781212842	0.0	-0.023427671196913	0.0096495158178555	0.0005488557777106	9.311315551904349e-05	0.0913720705120511	0.0569800589626652	0.0083488552696592	0.0032467271193888	0.1382544767135129	-0.129469690834668	0.0191143003313272	0.0167624008448245	0.0031889875014061	0.0019939826647634	3.975966867376951e-06	1.016964128412432e-05	-0.0004819572506724	-7.898064293200004e-05	2.3228279147569865e-07	6.237941957952088e-09	-0.0021677349274334	0.0003020279322774	9.122087187582202e-08	4.699074715614689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4163.958023308836	-5.588468872394515	31.23098433772242	17338546.419878032	4211.164079741569	-15.747448592536784	247.9821371745888	17733902.90650566	4077.869438412913	1.814840931243907	3.293647605718252	16629019.156742048	3971.45299382933	3623.5243259914337	0.651453	18.729515	0.4204825070868255	0.2894644418977429	0.001503001	0.0123846147	-0.0095632421	0.0084558332	-0.0275121213	0.0312262959	0.0066001146	-0.0042505831	-0.0071829166	-0.003298779	-0.0030069217	-0.001594822	-0.0087180857	0.0303773967	-0.0336051945	0.0054532841	-0.0226442694	-0.024730801	0.0094352692	0.0066945358	-0.002060166	0.0319280528	-0.008582549	0.0266527495	-0.0193716228	-0.0297429677	0.0004303066	0.0146859565	0.0061861279	-0.0136086238	-0.0222695159	-0.0015224603	-0.0111974348	0.0212637188	-0.0215469593	0.0781212842	-0.003323509	-0.0827512714	0.0	-0.0317169872472931	-0.00828931605038	0.0010059672800449	6.871276058308909e-05	0.021402438011151	-0.0699696325009001	0.0004580643528211	0.004895749472311	0.2758735143804784	0.1376190376669655	0.076106195936636	0.0189389995283816	-0.0003390886946617	-0.0035280761960678	1.244732164526024e-05	1.1498114284737561e-07	-8.866139893970448e-05	0.0003932958517326	7.860843661945432e-09	1.5468162699014644e-07	-0.0019970165578623	0.0001707183695711	2.9144761709014723e-08	3.988075132376189e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4156.432002136075	-7.52602117276092	56.64099469284566	17275926.988380905	4206.041945635262	-5.122134106307385	26.236257802997358	17690788.84844326	4083.082046253055	5.212607840142027	27.17128049511013	16671558.996434037	3974.867447958508	3614.096249913413	0.461786	13.276534	0.1915854294741975	0.1016353128567219	-0.0088585846	0.0122361419	-0.0121100774	2.26701e-05	-0.0162658193	0.0347320167	0.0232346111	-0.0101339824	-0.001163851	-0.0086601862	-0.0007582496	-0.0050483054	-0.0034048379	0.021755138	-0.0351010648	-7.34856e-05	-0.0190957316	-0.0044739173	0.0040176018	0.01063687	-0.0067315859	0.0276195985	0.0041131547	0.0470564176	0.0124938204	-0.0189055714	-0.0294545923	0.0241662304	0.0124485157	-0.0433447659	-0.0361493828	-0.0033003313	-0.0058424625	0.0045676752	-0.0245885529	0.076516145	-0.0077498093	-0.0870905918	0.0	-0.0934674479994726	-0.0617504607521795	0.0087361638355341	0.0038131194031064	0.0379611612967494	0.0165587232855984	0.0014410497669978	0.000274191316849	0.233413494246264	-0.0424600201342144	0.0544818592962507	0.0018028533097978	-0.0003072529237637	3.183577089799997e-05	1.0135163086699419e-09	9.440435916134205e-08	0.0005439235048114	0.0006325849037511	2.958527790863171e-07	4.0016366045379414e-07	-0.0027489203892573	-0.000751903831395	5.653593716664807e-07	7.556563306474506e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4149.253976378256	-7.178025757819341	51.52405377991793	17216308.56049077	4185.610897775424	-20.431047859838145	417.4277166509968	17519338.58757639	4072.8539366198206	-10.228109633234451	104.61422666946342	16588139.18903957	3964.329208099444	3584.863861477564	0.457837	13.162985	0.077194410189714	0.04691524662065	-0.0239783937	-0.0003915691	-0.0337268887	0.0082168003	-0.0276791127	0.0563910384	0.0070341046	0.0016893905	-0.0039582862	0.003907242	-0.0093588061	0.000374169	-0.0084323017	0.0125197883	-0.034102953	0.0038292103	-0.0203445406	-0.0091408014	-0.0024122806	0.0057235089	-0.0102602496	0.0286078287	0.005025241	0.0499829316	0.0154182493	-0.0065944298	-0.035278105	0.0281685199	0.0169870128	-0.0381765222	-0.0582051501	0.0113947975	-0.0105099446	0.0052557891	0.0037766788	0.0748811352	-0.0121640091	-0.0911240034	0.0	-0.0934076581512499	5.9789848222691067e-05	0.0087249906013007	3.574825950492434e-09	0.0529276175949888	0.0149664562982393	0.0028013327042813	0.0002239948141271	0.2454213767182409	0.0120078824719769	0.0602316521502767	0.0001441892414608	-0.0005932695063753	-0.0002860165826115	8.18054855288182e-08	3.5196870719479213e-07	0.001260322262568	0.0007163987577566	1.5884122055245228e-06	5.132271801151997e-07	-0.0027481300982	7.902910573003019e-07	6.245599552488291e-13	7.552219036632741e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
