global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
4585.538931611862	-3.570291198660925	12.746979243235666	21027167.29332805	3910.289471744152	-4.721747751985731	22.294901833382305	15290363.752833158	4406.222997250764	6.257787953251864	19414801.101501506	39.15991006786415	4304.76117654132	3731.27284626941	0.694399	12.142039	0.0667942864186391	0.0348229663082107	0.112941419	-0.1350499855	0.0418690916	-0.0623212875	-0.0511284062	-0.1297051043	-0.0116309402	0.0281733829	0.067398635	0.0864360778	-0.1010127556	-0.0104427892	-0.1444645977	-0.0202767983	0.0370799155	-0.0616690577	-0.0824962063	-0.0574845699	-0.0722861905	-0.0761950546	0.0726261546	-0.0101143556	-0.1248603435	-0.0342602183	-0.1100861865	0.0611165952	0.0950991198	0.0841256364	0.122711289	-0.0351185848	-0.114150238	0.0463603579	-0.1219113839	-0.0709453424	0.1026178183	0.0154767909	-0.0586954802	-0.1155734751	0.0292552275	-0.1196598801	-0.1322133551	-0.0124921	-0.018675551	-0.060777163	-0.0829343735	-0.0750979861	0.109957597	-0.0629655309	-0.0273786923	-0.055553014	-0.1569194636	-0.0003956286	-0.0020075259	-0.0451959557	0.091300126	0.0514913004	0.025781684	0.0071519657	-0.0664668399	0.0293768895	-0.0075127235	0.0090393576	0.0954474975	-0.0290183324	-0.0415331366	-0.0757538852	-0.0005124493	-0.1424461585	0.0145347598	-0.0326961904	0.1786413661	-0.0749582694	-0.1066901444	-0.1367563018	-0.0030331509	0.0948373385	0.048233718	-0.0132648602	0.0	0.0131358039824505	0.0194648934237875	0.0001725493462653	0.0003788820759994	0.0195323420706046	-0.0100594916527966	0.0001011933723126	0.0003815123867631	-0.0799118208155817	-0.028818922733805	0.000830530307537	0.0063858991060616	-0.000224001423333	6.760007000244753e-10	4.569769464335807e-19	5.0176637655209876e-08	7.96012302894944e-06	1.8923073996646167e-08	6.33635586360112e-11	3.5808272948254634e-16	0.0003560008850755	-0.0001689999730903	2.8560990904522122e-08	1.2673663017453936e-07	0.0
4581.526551632546	-4.012379979315483	16.099193098411718	20990385.54331401	3903.469981847185	-6.819489896966843	46.505442454832846	15237077.899182064	4406.356644340183	0.1336470894193553	19415978.87712088	0.0178615445102651	4308.070991450904	3735.024057918564	0.859693	15.032319	0.1627329971672221	0.1022376762942268	0.0541951664	0.032443937	-0.026288778	0.0747602626	-0.0787795554	-0.1067804282	-0.1424761749	0.0370243527	0.0734234726	-0.1189151064	0.009996394	0.0949861218	-0.0403119035	0.0397702272	-0.0373005165	-0.1685130088	-0.0690711358	0.0186807607	-0.1703969721	0.0281626321	0.1013551904	-0.0372691431	-0.0041691379	-0.0659241602	-0.0094098125	0.0096408913	-0.0387910856	-0.1088086913	0.1536027453	-0.0286126851	0.048961565	-0.0803207746	0.0334097565	0.0402276092	-0.0377481796	0.0570712513	-0.1487051998	-0.049414237	-0.0830831118	0.0365285817	-0.0652197958	-0.0267969439	0.0073738874	-0.0137283694	-0.0278593098	-0.0172547081	0.0451523004	0.076679951	0.0488502118	0.187165185	-0.0012993185	0.1005300398	0.0906834945	0.0414358013	0.1198898431	-0.0646320275	0.1063586076	-0.0015016592	-0.005290969	-0.03583536	-0.061524495	-0.0300641929	-0.0069321659	-0.1086796947	0.0674094081	-0.1676776224	-0.187708446	0.0012886419	0.035144944	0.0928978464	0.023430103	0.0731416106	0.0942087848	0.0440931342	0.0036183659	0.0936359529	0.0441959089	-0.0198390281	0.0	0.003115414902183	-0.0100203890802674	9.705810012743912e-06	0.0001004081973199	0.0138222809011097	-0.0057100611694949	3.260479855937346e-05	0.0001910554493091	-0.1834044082838204	-0.1034925874682387	0.010710715660871	0.0336371769779382	-0.0004910037808795	-0.0002670023575465	7.129025893538904e-08	2.410847128379641e-07	7.764559659229064e-06	-1.955633697203752e-07	6.028838670172737e-11	3.8245031576388137e-14	0.0009590021531437	0.0006030012680681	3.6361052929185714e-07	9.196851297342526e-07	0.0
4583.069677072464	1.5431254399181853	2.381236123322693	21004527.664901104	3868.063504336925	-35.406477510260174	1253.6186496845596	14961915.27358325	4403.544598565585	-2.8120457745981184	19391205.03155614	7.907601438435132	4301.227165352585	3706.486407837927	0.7561029999999999	13.220975	0.0734065555284334	0.0396901650999256	-0.1403389196	0.027724106	-0.0163946471	0.0299709843	-0.0636791362	-0.0115448385	0.0269771041	-0.1025722322	-0.0163017488	-0.1128344915	0.0800991966	-0.0029879301	-0.0137117741	0.0019656387	0.0274677768	-0.0508350398	-0.0442538862	-0.0227165362	-0.1120538511	-0.063161687	0.0445095715	0.1593238034	0.1369732531	0.0134854574	-0.0294716201	-0.0147473504	-0.012621487	0.0022352768	-0.0067750682	-0.0320081843	-0.0067514833	0.005604449	0.0739415008	0.144350634	0.0517028231	0.0649545341	0.0380149468	0.010016379	-0.1676997472	-0.0215742346	-0.0259510132	-0.095091072	0.0337277859	-0.0042932779	0.1029538375	-0.0708716687	0.0630430708	0.025011261	-0.0083992718	-0.0039703532	-0.1282284669	0.0157917313	0.0906969199	0.011071834	-0.0130742191	-0.1422527355	0.0292021559	-0.0024716449	-0.0313214039	0.0352206639	0.1042654442	-0.1025181149	-0.0298681651	-0.0371826999	-0.0600293002	-0.0810042584	0.0259206951	0.0214413176	0.0392505324	0.1743687676	-0.0019943033	0.0001001925	-0.0612199482	0.0618120627	0.0777531889	0.0923980135	0.0400890932	-0.0263435108	0.0	-0.0065959130598258	-0.0097113279620088	4.350606909278054e-05	9.430989078569398e-05	0.0243683515789712	0.0105460706778615	0.0001112196067424	0.0005938165586763	-0.1738318657089337	0.0095725425748867	9.163357134801872e-05	0.0302175175358487	-0.0003999110039333	9.10927769462e-05	8.297894011770147e-09	1.5992881106693988e-07	-0.0003386049888285	-0.0003463695484877	1.146533384595486e-07	1.199718641195933e-07	0.0005249321923041	-0.0004340699608396	1.8841673090329186e-07	2.755538065171887e-07	0.0
4578.076155495396	-4.99352157706835	24.93525774064718	20958781.285515506	3898.33305341742	30.26954908049538	916.2456015365188	15197000.595366787	4399.431014572365	-4.113583993220345	19354993.25198123	16.921573269278642	4299.484521914751	3709.702239610348	0.934766	16.345022	0.1404508388347444	0.0938944087792246	0.1072273702	-0.0360790226	-0.1533217754	-0.0863175127	-0.0704672667	0.0533074644	0.1366133954	0.0787547378	0.0738334119	0.0715570955	0.128827523	0.0535072799	0.0353274602	0.0082108042	-0.0918409197	0.0593554689	0.09272918	-0.0556868727	-0.1016895181	-0.0494929877	-0.0081909774	0.1048839606	-0.1876399759	0.045131173	-0.0921320241	-0.044458477	-0.138436871	0.0211739317	0.0869580353	-0.0716972315	-0.0032239653	-0.1549178131	0.0207726433	0.0702854749	-0.0595425292	-0.0929904537	0.0469722723	-0.0180602582	-0.031576988	0.0194170722	-0.2039478796	0.0372003288	0.0711570916	-0.0056570198	0.0302758384	-0.0793325539	0.1144786172	0.0070774496	-0.0109362873	0.0217127749	0.1086736215	-0.1006371413	0.0178386304	-0.0176621282	0.0942934491	-0.0415332855	0.0733503822	0.0599972391	-0.0472446796	0.0027259854	-0.0303286801	0.0852089037	0.0799388199	-0.1314521461	-0.1134280867	-0.1314349429	0.0097194925	0.0300564067	0.0388404154	-0.027298144	-0.0874550123	0.0403455408	-0.0232988191	0.0062973239	0.0124384079	0.0911240034	0.0359196832	-0.0327554609	0.0	-2.978669297704073e-05	0.0065661263668487	8.872470785084874e-10	4.311401546542649e-05	-0.0002040716747728	-0.024572423253744	0.0006038039845611	4.1645248444575466e-08	-0.105335662735527	0.0684962029734067	0.0046917298217741	0.0110956018439326	-0.0010398648402119	-0.0006399538362785	4.0954091256769707e-07	1.0813188859089205e-06	-0.0005142732037373	-0.0001756682149088	2.644769280822265e-07	3.0859321729244365e-08	0.0005242325186766	-6.996736275000819e-07	4.895431850191235e-13	2.748197336380117e-07	0.0
4586.1525004061095	8.076344910713487	65.22734711680765	21032794.75698121	3883.674362182617	-14.658691234802973	214.8772287172895	15082926.551474558	4401.942433896272	2.511419323906921	19377097.19133663	6.307227020493095	4303.502800053002	3732.688710319551	0.7920359999999999	13.849283	0.1750109586450908	0.1064648352564539	-0.0003246124	0.0733728268	-0.0884935252	0.0077184621	-0.1291965816	-0.0070288134	-0.0165838802	-0.0813130852	0.1636536686	-0.0019663944	-0.0152385725	0.0613993705	-0.013665752	-0.0611873661	0.0509552328	0.0150796431	0.0628763493	0.0723069623	-0.1404765958	-0.0177852855	-0.0331327094	-0.0513359085	0.0385189888	0.0511858176	0.0553365179	0.1176631673	-0.0924637516	0.0687002581	0.1354898766	0.0238069666	-0.0270645547	-0.1522105698	0.0810017657	0.0670512472	-0.1953536127	-0.0671350024	-0.0855861752	0.0378821899	-0.0921238305	-0.0231075824	0.0446239327	0.1028718809	0.0031204633	-0.1103540776	0.0453113033	0.0011559554	0.0945336721	0.0907838881	0.1007454222	-0.0372607267	-0.0194996239	0.0217092646	-0.0866901843	0.0221213679	0.1461802254	-0.0656495084	0.0521344069	0.0859485979	-0.0997562228	-0.0984564344	-0.0098592371	0.0561538887	-0.1370672543	-0.0819203774	-0.0743103143	-0.225862114	0.0979501113	0.0072688337	0.022801641	0.0334748586	-0.1233766844	0.0014763468	0.0131026916	-0.0092465402	-0.0036077439	0.0898144199	0.0316941888	-0.0390523562	0.0	-0.0067094204611066	-0.0066796337681295	4.5016322923915897e-05	4.461750727633669e-05	-0.0518080643720395	-0.0516039926972667	0.0026629720622995	0.0026840755339773	-0.0400418631026724	0.0652937996328545	0.0042632802704953	0.0016033508007331	-0.0018138012934077	-0.0007739364531957	5.989776335852947e-07	3.289875131967445e-06	-0.0005152064012603	-9.33197522999963e-07	2.6543763589958925e-07	8.708576169332664e-13	0.0007780335188946	0.000253801000218	6.44149477116573e-08	6.05336156523514e-07	0.0
4587.327387975311	1.1748875692010188	1.3803608002630787	21043572.564468384	3907.4048165310633	23.730454348446077	563.1344635836832	15267812.400250152	4402.80819525235	0.8657613560781101	19384720.00418125	0.7495427256782081	4304.651474651108	3722.438966426612	0.766649	13.405373	0.0934122557898819	0.0572891650168117	0.0173064572	-0.1857246636	-0.016628442	0.0417528604	-0.091812698	-0.0590252289	0.0067730593	-0.0459763558	0.0098986862	0.0452291349	0.0294769806	0.1614229827	0.0088347702	-0.0090949564	-0.0413719823	-0.0896717073	-0.0051572391	0.1385032835	-0.089371533	0.0022456052	-0.085653958	0.1011870952	-0.0763689076	0.0518294372	0.112734074	0.0612622265	0.0139472834	0.0557775947	0.1029645718	-0.1399194502	-0.0985854877	0.0334448961	-0.0396312794	0.166574089	-0.0634730528	0.0417063382	0.0155050806	0.1526121714	-0.066234002	0.0249912029	-0.1117762276	0.0843383141	-0.0571368636	-0.148986057	0.0130309971	0.0556117985	-0.0026627033	0.0889397134	-0.0943732479	0.0362306717	-0.0433838039	0.0590305752	-0.0785826018	0.002291071	0.0390911961	-0.0757434457	0.042790575	0.0626045611	-0.0465903778	0.0753530027	0.1330286784	0.0411360878	-0.0638321777	-0.0410910484	0.0625598972	-0.2024397729	-0.0776267483	-0.0894059194	-0.0505911616	-0.0004276069	0.0318460014	0.0370264918	0.1424663548	-0.0341046073	-0.1174698195	0.0884697745	0.0274192077	-0.0452120788	0.0	-0.006693945357469	1.5475103637599408e-05	4.480890444878079e-05	2.3947883259444237e-10	-0.0095210985173679	0.0422869658546715	0.0017881874811941	9.065131697742523e-05	-0.0418137939738301	-0.0017719308711576	3.139739012161684e-06	0.0017483933664859	-0.0013064236480092	0.0005073776453984	2.574320750501259e-07	1.706742748077666e-06	-0.0005141960991605	1.0103020998000018e-06	2.643976283918748e-07	1.0207103328602928e-12	0.0002996637871846	-0.00047836973171	2.2883760021629747e-07	8.979838534981722e-08	0.0
4585.448818262092	-1.8785697132188943	3.529024167423319	21026340.86490121	3900.957933747368	-6.446882783695401	41.56229762670816	15217472.800866531	4405.849554310675	3.041359058324815	19411510.29521957	9.249864921654408	4304.50069610074	3723.9133844019466	0.7920169999999999	13.848964	0.0893340415659814	0.0450749482135466	0.0471428713	0.0810807854	-0.0089638093	0.1115529871	-0.0893075296	-0.0287839903	-0.0728208709	0.0466782967	0.0387241952	-0.1049664657	0.0680786255	0.1019079792	-0.0458580157	-0.059132785	0.0837434147	0.0210315127	-0.0641502434	0.0188177889	-0.1286517994	-0.0102266968	-0.0410271299	-0.054031086	-0.0174232098	0.1118448749	-0.0497375202	-0.0969357983	0.0125638589	0.0609441884	0.0165881986	-0.0201498251	-0.1398268169	0.0794970591	-0.0214180567	0.0984016904	0.023213161	0.0774908612	-0.0242926465	0.0192323343	-0.057557945	-0.0428693058	-0.0632566745	0.0693642713	0.1335212365	-0.0086528893	-0.0357739916	0.0101109352	-0.0175773739	-0.0502878163	-0.0901321348	0.0047367033	-0.0377058938	0.05635339	-0.0340137361	-0.0004068061	0.0015796223	-0.1184691606	0.061433308	0.0070871424	0.0263008532	0.0234230168	0.0466180803	0.0819230565	0.0305461259	-0.1473351176	0.0992509784	-0.1303174436	-0.0829176206	0.0812347673	0.0579646538	0.0926981342	0.0968227983	0.143368666	-0.0033052795	-0.1336233307	0.0006717661	0.0870905918	0.0231014147	-0.0512129922	0.0	-0.006940077924483	-0.0002461325670139	4.816468159789626e-05	6.0581240544901e-08	0.0032019335189943	0.0127230320363622	0.0001618755441982	1.025237826005922e-05	-0.0863120463514803	-0.0444982523776502	0.001980094464665	0.00744976934538	-0.0016888862563304	-0.0003824626083211	1.462776467638556e-07	2.852336786821713e-06	-0.0007682531595543	-0.0002540570603938	5.902129171651647e-07	6.454498993593894e-08	0.0002988509642005	-8.128229840999681e-07	6.60681203481177e-13	8.931189880356855e-08	0.0
4594.6768117164365	9.227993454344867	85.15586319343174	21111055.00412472	3890.51589982965	-10.442033917717708	109.03607233876704	15136113.966827312	4410.045275923135	4.195721612460147	19448499.33569196	17.60407984926518	4312.275110293657	3732.0870479093055	0.725673	12.688885	0.0556075926081719	0.0285269803259465	-0.1001682517	0.1186355687	-0.0216805424	-0.0638658489	-0.123789341	0.0487617056	0.0573540282	-0.0617962007	-0.0489118992	-0.108397165	0.0002979179	0.0243836518	-0.0808417263	-0.0498952802	0.1650984622	0.0908367115	-0.0761275417	0.0031197043	-0.0805058384	-0.016787272	-0.0913604478	-0.037904646	0.1171287797	0.0889035427	0.0659149081	0.0257663863	-0.0268762769	-0.035354647	0.0539009604	-0.0734965776	-0.0815681076	-0.0514152135	-0.1229773565	0.0761792901	0.0183566911	0.0893915438	0.0138947361	-0.0088230714	-0.0657324071	-0.0529788255	0.0793963035	0.1144620976	0.0560661434	0.0069433124	0.1642250996	0.0135810967	-0.0277225552	0.02680458	-0.0573800819	0.0191835241	-0.1177536834	-0.058247867	-0.0308218651	-0.0011835542	-0.0413357281	-0.1374009263	0.0803721391	0.0065187826	-0.0729147187	-0.0245077494	0.02627932	0.0617224599	-0.0948888873	-0.0781611025	-0.0360367874	-0.0722618515	0.1025427726	0.0205264813	0.0597938554	0.1255252336	-0.0058220187	0.0586459684	0.0793636103	0.0141728327	0.0244133161	0.0856774105	0.0187475517	-0.0570340182	0.0	0.0047922656392813	0.0117323435637643	2.296580995743621e-05	0.0001376478854982	0.0131109841724139	0.0099090506534196	9.81892848520354e-05	0.0001718979059692	-0.0862090454727422	0.0001030008787381	1.06091810208212e-08	0.0074319995213213	-0.0015397087740464	0.0001491774822839	2.2253921220593125e-08	2.370703108875468e-06	-0.0010019617910999	-0.0002337086315456	1.0039274308241197e-06	5.4619724458917025e-08	0.0005932288006159	0.0002943778364153	8.665831057261197e-08	3.519204098801792e-07	0.0
4585.710914689527	-8.96589702690926	80.38730949714032	21028744.59310266	3910.627883568239	20.11198373858906	404.4918899012708	15293010.443741404	4405.120482735012	-4.924793188122749	19405086.467411544	24.25358794578023	4307.399449144673	3726.3524189865934	0.8468719999999998	14.808132	0.0715035846982063	0.0380699061712264	-0.0053812625	-0.1827781552	-0.008568142	-0.0822082051	-0.1078552717	-0.0498514755	-0.0477539255	-0.0627434961	-0.0454466948	0.0496479078	-0.0273618531	0.0296699154	-0.1139202706	-0.1400532556	-0.0087078034	-0.0194342882	0.0313954077	-0.0779456293	-0.0724014702	-0.0746926662	-0.041423965	0.079483148	-0.1320342668	0.065702094	0.0463160488	0.1092987365	0.0186769811	0.0271191361	0.0023662253	0.0379984436	-0.0844025544	0.0084589708	-0.146539157	0.0959795465	-0.0289733063	-0.0364286962	0.0916559856	-0.0429662759	-0.0421110173	-0.0633242618	-0.1235951129	0.0552806624	-0.0290181878	-0.1481003731	-0.0320362225	0.016953	0.0123135297	-0.0127730999	0.0270012129	0.0246330849	0.0012420379	-0.0865344227	-0.0406567566	-0.0393866762	0.0712174048	0.0069757957	0.079830169	0.0408378129	-0.0336327757	0.0349890446	0.0805033068	0.0069648934	0.0420463941	-0.0576819809	-0.1465790232	-0.1061384189	0.0192204008	-0.1238366211	-0.0189310285	0.0398529327	0.1861400018	-0.0030152034	0.0438916441	-0.039735184	0.0130122597	0.0842307821	0.0143644166	-0.06265471	0.0	-0.0067211324947606	-0.0115133981340419	4.5173622012126846e-05	0.0001325583365929	-0.0080407796316706	-0.0211517638040844	0.0004473971120237	6.465413708508877e-05	-0.0717676733180923	0.0144413721546498	0.000208553229709	0.0051505989334924	-0.0017328515093066	-0.0001931427352602	3.730411618379172e-08	3.0027743533061616e-06	-0.0010017597646239	2.0202647599992278e-07	1.0035226260193318e-06	4.081469700494736e-14	0.0002986325502435	-0.0002945962503723	8.678695073347776e-08	8.918140006493658e-08	0.0
4587.320052291566	1.6091376020385724	2.589323822294447	21043505.262156293	3914.65591550677	4.028031938530603	16.225041297822607	15324530.936812146	4407.634847005208	2.5143642701959834	19427244.944534626	6.32202768323818	4306.9154947395	3721.9845394910126	0.889784	15.558478	0.2930100443722169	0.220513291184114	0.1200164808	0.0369142958	-0.0689328111	0.0384741116	-0.0599848786	-0.0317543098	0.0650084583	0.1103131251	0.0911525605	0.0023197069	-0.0260495125	0.0118021667	-0.1355035199	0.0432684073	-0.0194268478	-0.0314930953	-0.0457018594	-0.0067342546	-0.1068037735	0.0030562292	0.0703085358	0.0047993106	-0.0811955611	-0.042892652	-0.0961961283	0.0292622668	-0.029484419	-0.155909101	-0.0192328477	0.0881434354	0.0106677129	-0.1553612143	-0.0851387036	-0.0373971617	0.1004111758	0.0068654603	-0.1110053748	-0.0584441893	0.0139255982	-0.0094773461	-0.1364804998	-0.0047543848	0.013061778	0.0328578869	0.0786188547	-0.0967130616	0.0483824183	-0.1393778167	0.0978963547	0.0942357013	0.0277360808	0.0790291226	0.0894517198	-0.1614642433	0.0899830744	0.0687934139	0.0800530243	0.0253603353	0.03898549	-0.0819362432	0.0300120161	-0.1191094797	0.1631238061	-0.1454719512	-0.0804004826	-0.0728580989	-0.0206498262	-0.0129462184	0.1259449912	-0.06498318	-0.0881652039	-0.1032430983	0.0010281398	-0.049906432	0.1307025654	0.0827512714	0.0099588531	-0.068055325	0.0	-0.0038899644827807	0.0028311680119799	1.513182367729532e-05	8.01551231205822e-06	0.0222467180932284	0.030287497724899	0.0009173325184357	0.0004949164659195	-0.1629381703579753	-0.091170497039883	0.0083120595304993	0.0265488473596045	0.001027956675636	0.0027608081849426	7.622061834046055e-06	1.0566949269846167e-06	-0.0010005324217368	1.2273428871001355e-06	1.0010651269465057e-06	1.5063705625152965e-12	0.0009110146543229	0.0006123821040794	3.750118413967131e-07	8.29947700391073e-07	0.0
4586.372030319936	-0.9480219716297142	0.8987456586926907	21034808.400501013	3914.1561671910654	-0.4997483157044371	0.2497483790494217	15320618.50115985	4405.381668975388	-2.2531780298204467	19407387.64934437	5.076811234065549	4306.4997982449	3748.41449082244	0.7552729999999999	13.20647	0.1136431048803199	0.0837780943902555	0.0104596919	0.0928191547	-0.0494403392	-0.0390473879	-0.0538745644	-0.0339067993	-0.0051365032	0.0535843834	0.0692591796	-0.081636537	0.0040783994	0.1055058776	-0.0233616396	-0.1061177405	0.0118817296	-0.1212113308	-0.0401297736	0.0450335056	-0.1137017907	-0.0186422174	0.021876286	0.0415943014	0.0551014567	0.027496329	-0.060534247	-0.0339949355	-0.0238964552	-0.1820841946	0.0231196564	0.1788983529	-0.0034147025	-0.1086499632	0.0348423127	0.011678408	-0.0426329392	0.0640174411	-0.0515276131	0.0473634342	-0.1227280375	0.0205657475	-0.0263225984	-0.011632791	0.0675078395	0.0380757288	0.0487610875	-0.0101397762	0.0248634979	-0.1002372741	0.2014962091	0.1289039531	-0.0112042967	0.1004201032	0.0883542772	-0.0512938011	-0.0052507655	-0.1151878381	0.0756743704	0.007516788	0.0245018379	-0.1009179645	-0.0290065704	-0.0837210036	-0.0376015477	-0.0841763161	0.0171826968	-0.1520982377	0.0584494721	0.1107070272	0.0653367172	-0.0021384278	0.0338827664	0.02851182	0.166635281	0.0703333285	-0.0383715115	0.081239456	0.0055377401	-0.0732168931	0.0	-0.0066161093849643	-0.0027261449021836	4.377290339381269e-05	7.431866027701631e-06	0.0223779059712398	0.0001311878780114	1.7210259337134244e-08	0.0005007706756576	-0.1929468191308103	-0.0300086487728349	0.0009005190011713	0.0372284750126976	-0.0005850448152547	-0.0016130014908907	2.601773809615621e-06	3.422774358564061e-07	-0.0010017663488044	-1.2339270675999945e-06	1.0035358175968986e-06	1.522576008155921e-12	0.0009097076057354	-1.3070485874999965e-06	1.7083760100857358e-12	8.27567927932834e-07	0.0
4591.865274431776	5.493244111839886	30.17573087226357	21085226.69853241	3914.268995820806	0.1128286297407612	0.0127302996891777	15321501.771644022	4408.402550738791	3.0208817634038496	19434013.049360283	9.125726628465952	4310.070364797217	3743.918426323729	0.901906	15.770448	0.056368898912637	0.0379713919261043	-0.1216644679	-0.0861839592	-0.1862271892	-0.0410679973	0.0649935352	0.049568873	-0.017064516	-0.052645404	-0.131443773	0.043725521	0.1021114579	0.0033489125	-0.0662782547	-0.1200666506	-0.0236226826	-0.0053838371	0.0072059132	-0.1173837933	-0.0215313364	0.0241592506	-0.0176456696	0.1634006389	-0.0144316459	-0.0241452868	0.0511557547	-0.0117406986	-0.1028524643	-0.1522679491	0.0734733626	0.1900781573	0.1078680483	-0.0434418483	0.014141293	0.1736483514	0.0321756194	-0.0045508739	0.150603522	-0.0487741431	-0.0830477492	0.0980190254	-0.1015185575	-0.0183979445	-0.0357370104	0.0112154437	0.0960401558	0.0141471997	0.0166722143	0.0803682256	0.1698681936	0.2161341597	0.0385060175	-0.0812819598	0.0753732663	0.0110633881	0.0060946485	-0.1184691992	0.0709815824	0.0395995516	-0.0114897049	0.0581194878	0.0593398793	-0.1085401229	0.0164947697	-0.1127138745	-0.1618857098	-0.1271254279	-0.0021276311	-0.0608527569	-0.0280981175	0.065451101	-0.0435099606	0.0058082434	0.2544369018	0.0369290016	0.0991419781	0.0796959261	0.0011079805	-0.0781212842	0.0	-0.006653994594302	-3.788520933769961e-05	4.427564406100024e-05	1.4352890865613215e-09	0.0186323868104807	-0.003745519160759	1.402891378361355e-05	0.0003471658382553	-0.2023004506027206	-0.0093536314719102	8.749042171231065e-05	0.0409254723140637	-0.001295117984152	-0.0007100731688973	5.042039051878536e-07	1.6773305928739402e-06	-0.0009490238200571	5.2742528747299895e-05	9.00646211035771e-07	2.781774338659756e-09	0.0008078860419674	-0.000101821563768	1.03676308481609e-08	6.526798568057516e-07	0.0
4574.987905984184	-16.877368447591834	284.84556571576843	20930514.33990155	3902.643378439914	-11.62561738089198	135.15497948689773	15230625.339280909	4401.274735160496	-7.127815578295667	19371219.29436209	50.8057549181944	4299.045832902957	3721.663933623381	0.8507719999999999	14.876328	0.1603816474698081	0.0774530906270546	-0.0039299308	-0.1015971525	-0.062550153	-0.0714195658	-0.0398905438	-0.0142613094	-0.0912901558	-0.0205925339	0.0328136526	0.1038717798	0.0033348346	-0.0949880966	-0.185097155	-0.0969242059	-0.0288999485	-0.0573490596	0.1201605849	-0.0461213861	-0.0868511226	-0.0198840442	0.0896923176	0.0458753385	-0.0199735215	-0.037621423	-0.0009675331	0.0250809761	-0.0627834229	-0.0810092055	0.0962467801	-0.0099388114	-0.0237912216	-0.0852740996	-0.0723621169	0.0286074553	0.0205705653	-0.1379495229	-0.0446953877	-0.0424541705	-0.0471415684	0.0024307657	-0.0789261204	-0.0531254599	-0.0047912732	-0.0117094497	0.1212739121	-0.0243716871	0.0464505542	-0.0578357281	0.0729065585	0.0903767421	-0.1508947467	-0.0901699166	0.1206659352	-0.0972683239	0.0875274019	0.0414328601	0.0109024954	-0.0337004504	0.032568446	0.0507938112	0.0384738176	-0.0623963174	0.0916256892	0.0525672348	-0.04658827	0.0024347898	0.173038646	0.120977644	-0.1393279874	-0.0734597438	0.1250902326	-0.0209628964	0.0866905108	-0.0107667472	0.1084762863	0.0781212842	-0.003323509	-0.0827512714	0.0	-0.0066741946971831	-2.0200102881100072e-05	4.454487485590701e-05	4.080441564070274e-10	0.0445149147039529	0.0258825278934721	0.0006699052501563	0.0019815776311002	-0.1723422617680228	0.0299581888346977	0.0008974930782554	0.0297018551913176	4.013465175394166e-05	0.0013352526359059	1.7828996016937651e-06	1.6107902714101723e-09	-0.0002959814449148	0.0006530423751423	8.76050157338528e-08	4.2646434373149654e-07	0.0009100056436943	0.0001021196017268	1.0428413056860677e-08	8.281102715554773e-07	0.0
