global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
4491.787250688956	-1.863168593335104	20176152.705451854	3.471397207190309	4022.209198602355	-6.0537852674428905	36.64831606430859	16178166.8373214	4368.949048958896	-6.862303105594947	19087715.792398844	47.09120391305805	4225.574456422051	3214.932789244476	0.701628	13.182853	0.0630649546000474	0.0344225403321636	-0.0558594866	-0.0496722884	-0.044001393	0.0409793384	0.0614935668	0.0109540142	-0.0468757526	-0.0206858772	-0.0310951245	0.0321929945	0.0730823927	-0.0782464269	-0.0417272172	0.0819525129	0.0360960017	-0.0155548573	0.0256594478	0.097157059	0.0048681109	-0.0804663128	-0.0753202481	-0.0563667564	0.007645085	0.0005459296	0.0179563	-0.064058214	-0.0527660478	-0.0162023001	0.0275668808	-0.1156800158	0.0275940021	-0.0553177416	0.0080546237	-0.0242878879	0.04093087	-0.0810255349	-0.0200582821	0.0124032648	0.0069626601	0.0069714748	-0.0367245374	0.039270209	-0.0679278654	-0.0193911663	-0.0370577757	-0.0248881403	-0.0066181033	0.0052468239	-0.0041329492	-0.1027353799	0.0313030264	-0.0957278852	0.0856774105	0.0187475517	-0.0570340182	0.0	-0.0107746100498218	0.0002038977148543	0.0001160922217257	4.157427812284597e-08	-0.0537388870692296	-0.016710505309561	0.0002792409877008	0.0028878679834394	0.0439585859249831	-0.019025665366712	0.0003619759426461	0.0019323572765241	-0.0033440808474089	0.0002900598250345	8.413470209904475e-08	1.1182876714007028e-05	-0.000321255072855	0.0002514349533753	1.0320482183507135e-07	6.321953577883929e-08	-0.0004460388146137	1.0029457685999934e-06	1.9895062414199465e-07	1.0059002147526316e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4504.076931410311	12.28968072135467	20286709.00406252	151.03625223283666	4040.380435905834	18.171237303478847	330.1938651393412	16324674.066850618	4369.332447818237	0.3833988593405593	19091066.039557304	0.1469946853436419	4226.001645163249	3222.9559725160952	0.692609	13.013395	0.058478866625594	0.0314974362426731	-0.0404595309	-0.0757797358	-0.0108518141	0.0921985656	0.0121708827	-0.0267391851	0.0014653844	0.1228838515	-0.046947586	0.0370536806	0.0709562991	-0.113161479	-0.1091289364	0.0296922359	0.013855454	-0.0724907664	0.051429501	0.0100619113	0.0943975017	-0.0703822601	-0.1004429507	-0.0752446704	0.0359496559	0.072469883	0.0855056255	-0.0863357999	0.0667893427	-0.0228365399	0.0257519389	-0.1183246632	0.0287476901	-0.0532248957	-0.0031859561	-0.0104346166	0.0605933724	0.0386528919	-0.0173324502	0.0240366502	-0.0189425004	-0.0289094668	0.0074117928	0.0133019205	-0.1023755706	-0.0059857161	-0.1008261118	-0.0295684418	0.003888745	-0.0332205195	-0.0291407816	-0.0405580254	0.0461921644	-0.119498209	0.0842307821	0.0143644166	-0.06265471	0.0	-0.0109590089384568	-0.0001843988886349	0.0001200998769131	3.4002950129822934e-08	-0.0641911724705437	-0.0104522854013141	0.0001092502701105	0.004120506623143	0.055782777118253	0.0118241911932699	0.000139811497375	0.0031117182230246	-0.0036341804818137	-0.0002900996344047	8.41577978817985e-08	1.3207267774395657e-05	-0.0007501891560073	-0.0004289340831523	5.627837697909451e-07	1.8398444768970425e-07	-0.0004473649199041	-1.3261052903999954e-06	2.001353715608018e-07	1.7585552412268562e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4512.339987431889	8.26305602157845	20361212.16217682	68.27809481574388	4044.202932225596	3.8224963197621946	14.611478114595522	16355577.35702211	4371.646426371828	2.313978553591369	19111292.47720957	5.354496746480804	4233.43171491753	3265.809128485785	0.618041	11.612337	0.0513046534971746	0.0280274254679928	-0.0100610176	-0.0825179558	-0.0058408699	0.0456431312	-0.0121269814	-0.0116498497	-0.0931719359	0.0264746501	-0.0155233205	-0.0616394673	0.0683558552	-0.1012110763	-0.0082860154	0.1337728788	0.0425591015	-0.1257175793	0.0163502543	0.1111805914	0.0181399427	-0.0655341756	-0.0969731632	-0.013478594	0.1164233174	-0.0161800725	0.0354994474	-0.1188001033	-0.0415726785	-0.0344332928	0.0308784508	-0.1134498255	0.0173489652	-0.0355256009	-0.0002894275	-0.0199218209	0.0650006152	-0.084677868	-0.0441185239	-0.0198932595	-0.0470177274	-0.0370798804	-0.0561573262	0.0684134123	-0.0471145923	-0.0203189587	-0.0735278969	-0.0539912954	0.0245818111	-0.0796346803	0.0200364445	0.0215707651	0.0307480462	-0.0241187724	0.0827512714	0.0099588531	-0.068055325	0.0	-0.0107245395924167	0.00023446934604	0.0001150157494693	5.4975874232471536e-08	-0.058911184063902	0.0052799884066417	2.787827757427082e-05	0.0034705276078109	0.0351602492062852	-0.0206225279119678	0.0004252886574798	0.001236243124248	-0.0036340675975588	1.1288425489979979e-07	1.2742855004282972e-14	1.320644730362679e-05	-0.0004330260321032	0.0003171631239041	1.875115444790416e-07	1.005924471646075e-07	-0.0002612875714126	0.0001860773484915	6.827119497469454e-08	3.462477962162714e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4511.809296767388	-0.5306906645009803	20356423.130396634	0.281632581388492	4064.562645638343	20.359713412746714	414.5179302491785	16520669.500318566	4375.251010837102	3.604584465273547	19142821.40783108	12.99302916729138	4238.537093940086	3286.984621344672	0.633992	11.912038	0.0283699151627159	0.0194018615577429	0.0121350383	-0.0936993358	-0.0921010896	0.0961692373	-0.0781851369	-0.0776983913	-0.0395314868	0.0573629909	-0.0722500121	-0.0772860143	0.0299328377	-0.0747663645	0.0097363708	0.1015652773	-0.0284378543	-0.0289661005	0.0535887987	0.0423567641	0.0902820862	-0.0292830875	-0.0789369854	-0.0020699841	0.1104302001	0.0250774284	-0.0281491929	-0.123200445	0.0560840196	-0.027059872	0.0295360848	-0.111220643	0.004196449	-0.0528318106	0.0184486037	0.0022559927	0.0888876048	0.0528227897	-0.0795804222	0.002080517	-0.0370588532	-0.0170262228	0.0598919373	0.0065170357	-0.0455306762	-0.0287958867	-0.1081831917	-0.036770255	0.0474221067	-0.0640545858	-0.0080364765	0.0156449052	0.0760530068	-0.0956615823	0.081239456	0.0055377401	-0.0732168931	0.0	-0.0107380551956026	-1.35156031858992e-05	0.0001153058293838	1.826715294786886e-10	-0.0588581456069192	5.303845698279713e-05	2.813077919116022e-09	0.0034642813042853	0.0182463860147379	-0.0169138631915473	0.0002860787680623	0.0003329306025988	-0.0036340979023462	-3.03047874000012e-08	9.183801393592713e-16	1.3206667563837053e-05	-0.0003901897757343	4.28362563689e-05	1.5224806108758338e-07	1.8349448597021246e-09	-0.0004462109684763	-0.0001849233970637	1.991042283885576e-07	3.419666278157886e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4506.195898741466	-5.613398025921924	20305801.47783441	31.51023739742416	4056.867552502321	-7.695093136022024	59.21445837205327	16458174.338546172	4378.90142782718	3.650416990078156	19174777.714626912	13.325544201451264	4241.963074755194	3283.902207381637	0.63635	11.956347	0.0391514342727467	0.0227193975928527	-0.0127698933	-0.1036428998	0.0081695221	0.0588157844	-0.0420726313	-0.0754918226	-0.1151951336	-0.0220655777	-0.0129473828	0.0049236253	-0.0009946788	-0.0747303534	0.1272875979	0.0475912555	0.0202703627	0.0488355463	0.0266957891	0.0282519059	0.0353233652	-0.0083444553	-0.0941899473	0.0631284795	0.1444708963	-0.0244053505	-0.1163130338	-0.0110278826	0.0095716802	-0.06864635	0.0293480965	-0.1089636475	0.0056044576	-0.0241241067	0.009181174	-0.0310803139	0.0830075251	-0.1000800806	-0.0470950854	0.0028137174	-0.0541964906	-0.043851077	-0.0048558649	0.0770030223	-0.007346691	-0.0287591311	-0.0688153512	-0.0076296779	0.0090395646	-0.0262321475	0.0062127414	-0.007774073	0.0403631364	-0.0674288291	0.0796959261	0.0011079805	-0.0781212842	0.0	-0.01106074175037	-0.0003226865547673	0.0001223400080683	1.0412661262765395e-07	-0.0589417888994603	-8.364329254109681e-05	6.996200387115502e-09	0.0034741344786685	0.0085647776617747	-0.0096816083529632	9.373354030016684e-05	7.33554163956349e-05	-0.0038536807714266	-0.0002195828690803	4.8216636393580063e-08	1.4850855488063116e-05	-0.0007501400366749	-0.0003599502609406	5.627100746226204e-07	1.2956419035120605e-07	-0.0004479477599048	-1.7367914285000045e-06	2.006571956037284e-07	3.0164444661110854e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4501.03641617814	-5.159482563326492	20259328.819761757	26.620260321270106	4050.2565924011833	-6.610960101137607	43.70479345883336	16404578.464289244	4374.292282730663	-4.609145096516841	19134432.974757034	21.244218520745235	4237.675987475816	3265.700146117034	0.773489	14.533051	0.0417111692874198	0.0228484658124421	-0.0220960783	-0.0663932154	-0.1573384759	0.0835528493	-0.0195511902	-0.0965162211	-0.0561139427	0.0302226757	-0.0013595389	-0.0403881735	0.0210818827	-0.0746552269	0.0218609145	0.0679949284	-0.0207155094	0.0319078032	0.0504449443	-0.0799776027	0.0612032662	-0.025768636	-0.087759191	0.0283155077	0.0844620972	-0.0241325695	-0.0838375275	-0.0722528556	0.0935573578	0.0054011877	0.023884604	-0.0996857339	0.0043511885	-0.0538966143	0.0450452786	-0.018149486	0.0949960982	0.0779494968	-0.015557755	0.0463129371	-0.014733839	0.078072738	0.0315640689	0.0400409663	-0.0227625688	-0.025919103	-0.0944092622	-0.0417971954	0.0544763309	-0.0242212233	-0.0344237868	0.011155452	0.0416005949	-0.0469143823	0.0781212842	-0.003323509	-0.0827512714	0.0	-0.0216081272609613	-0.0105473855105913	0.0004669111637258	0.000111247341109	-0.0587601371943264	0.0001816517051339	3.299734197805357e-08	0.003452753723096	-0.0094986309135549	-0.0180634085753296	0.0003262867293592	9.022398923194078e-05	-0.0038901308111044	-3.6450039677800045e-05	1.3286053925131974e-09	1.5133117727503778e-05	-0.0005291323687963	0.0002210076678786	2.799810637079837e-07	4.8844389261137576e-08	-0.0004470309975339	9.167623709000276e-07	1.998367127561537e-07	8.404532446982397e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4501.123284650188	0.0868684720480814	20260110.823620096	0.0075461314359683	4035.3718600131497	-14.884732388033626	221.55525826337723	16284226.048585989	4378.266618963452	3.974336232789028	19169218.586729657	15.795348491259684	4236.326640302212	3283.7162658126267	0.811011	15.23805	0.1005770041072676	0.0443771569754203	-0.0162005118	-0.0950472783	0.0475367785	0.0567178022	0.020695904	-0.024882999	-0.0738687173	-0.0020627053	-0.0110416145	0.0492097092	0.0029265145	-0.0471740154	0.0481855999	0.0030784343	-0.0226286615	0.0313209075	0.0973235913	-0.0117347859	-0.0413029756	-0.0164725658	-0.0936201744	0.0595124144	0.0338035497	0.0148786731	-0.0806048111	0.0074710961	0.0475643306	0.0222636578	0.0209519621	-0.0925525166	-0.0117319026	-0.0006341095	0.0290629768	-0.0397493185	0.0877314373	-0.0386467169	0.0284699407	0.0821679828	-0.082227765	-0.0403758947	-0.0053203058	0.0493577408	0.0110070366	-0.0195952333	0.0079034259	0.0512334531	-0.0005356062	0.0706691346	-0.0206621291	-0.0324479357	0.0253814785	0.0706720252	0.076516145	-0.0077498093	-0.0870905918	0.0	-0.011050067237349	0.0105580600236122	0.0001221039859499	0.0001114726314622	-0.0865552246004881	-0.0277950874061617	0.0007725668839161	0.0074918069056409	-0.0357225751587435	-0.0262239442451885	0.0006876952517747	0.001276102375972	-0.0044141778645853	-0.0005240470534809	2.7462531426201324e-07	1.948496622019484e-05	-0.000724014128409	-0.0001948817596127	5.24196458135844e-07	3.7978900229742215e-08	-0.0004481004330864	-1.0694355525000176e-06	2.0079399813221929e-07	1.143692400951018e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4497.448778126179	-3.674506524009303	20227045.51186866	13.501998194986928	4029.6136550147935	-5.758204998356177	33.156924803094064	16237786.208681684	4370.752173537055	-7.514445426397287	19103474.56247889	56.46689006630312	4229.685444786816	3266.9033993191188	0.734975	13.809407	0.0928171519789125	0.049546965693576	-0.0187808385	-0.0520823017	-0.1303057506	-0.0089861956	0.0392755446	-0.0536699801	-0.0468788161	-0.0573883548	0.0315694333	-0.0095445891	0.0578624647	-0.0042060309	-0.0229841832	0.106984438	0.0125359694	-0.0907043783	0.0209271315	-0.1821436247	-0.1309881489	-0.0574555115	-0.0615846473	0.0360712296	0.00330196	-0.0912685402	0.0160572125	-0.065575969	0.0431273536	0.184029802	0.0121551791	-0.0805654711	-0.0408362785	0.0165806563	0.0284321355	0.0124266401	0.0961181601	0.050527169	0.0943121985	0.0047359681	-0.0930877362	0.1570893621	-0.0888742149	-0.0138200315	0.0433723153	0.0275634562	0.0051458987	0.0496630246	0.0383497778	0.0787249454	-0.0521296108	-0.00852844	-0.0819665938	0.0842435705	0.0748811352	-0.0121640091	-0.0911240034	0.0	-0.0108656262521122	0.0001844409852367	0.0001180618338505	3.401847703512125e-08	-0.1097658526894349	-0.0232106280889467	0.0005387332562834	0.0120485424166387	-0.071058582983241	-0.0353360078244975	0.0012486334489729	0.0050493222155861	-0.0045629973612201	-0.0001488194966347	2.2147242578635196e-08	2.08209449185016e-05	-0.0006941288624562	2.988526595280004e-05	4.818148776947383e-07	8.931291210695893e-10	5.491630593062969e-05	0.000503016739017	3.015800657066513e-09	2.5302583973132653e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4512.31887818994	14.870100063761129	20361021.65846932	221.11987590626876	4041.7235639213336	12.109908906540111	146.64989372469955	16335529.367156966	4383.813522965038	13.06134942798326	19217821.00413114	170.59884887987863	4240.715323705363	3261.975465025725	0.799567	15.023018	0.0367899242233286	0.0288104308488439	-0.0279745874	-0.0921829362	0.0414290908	0.0486635466	-0.0304556756	0.0473440823	0.0568820125	0.0032400042	-0.0274463946	0.0346647001	-0.0088208232	0.021208562	-0.0509421552	-0.0499745647	-0.025129538	-0.1945180076	0.0776838113	-0.0351374058	-0.1206723519	0.0259216776	0.0363606668	-0.0250468501	-0.0142701219	0.0293525241	0.0803628256	-0.0376674438	0.0587140229	0.1679207981	0.0131860645	-0.0816372713	-0.0549311959	0.0692771457	-0.0095942299	-0.0484084972	0.1201554921	-0.0084964718	0.0297051961	0.1202663945	-0.0479999688	0.0217982807	0.0511281047	-0.0644651749	-0.0810669314	0.1109461924	0.1111370506	0.0522799393	0.014880343	0.1177161502	0.0141109554	-0.0521855593	-0.1418491984	0.0480077013	0.0732168931	-0.0165592163	-0.0948373385	0.0	-0.0111229419217551	-0.0002573156696428	0.0001237198369947	6.621135384377377e-08	-0.0989760515307125	0.0107898011587223	0.0001164198090447	0.0097962587766102	-0.0706316629025991	0.0004269200806418	1.8226075525528065e-07	0.0049888318043863	-0.0045641691375407	-1.17177632060015e-06	1.3730597455192257e-12	2.0831639916079016e-05	-0.0006919808830909	2.1479793652999903e-06	4.788375425632619e-07	4.613815353754549e-12	-0.0004480816846699	-0.0005029979906005	2.007771961366157e-07	2.5300697854817056e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4518.52335484507	6.204476655129838	20417053.308280345	38.49553056405114	4066.264177681196	24.54061375986248	602.2417237107518	16534504.362693334	4389.518051641806	5.70452867676795	19267868.72568928	32.5416474240679	4248.038545206236	3279.341097909433	0.849437	15.96002	0.0977934055362406	0.0577583217594431	0.0045006863	-0.0823350182	-0.0759579751	-0.0560548611	-0.0749505634	-0.0159489685	-0.0645986507	-0.0112976883	-0.0090399849	0.008102521	-0.0419106851	0.0417358833	0.0614040321	0.0566453037	0.0231296255	-0.1147141252	-0.0150625621	-0.0885930367	0.0380472644	0.0377861383	-0.0164778051	0.0673045972	0.0612947497	-0.0484733878	-0.0167864468	-0.0866129905	-0.004178153	0.0755641233	0.0143755047	-0.085255053	0.0139800906	-0.0747008633	0.0837056407	0.0326100353	0.0832181395	-0.0854268075	-0.0060081714	0.0052848015	-0.0595411293	0.0991496083	-0.0593730649	0.053578427	0.0227066619	0.1407878257	0.0629218734	0.0019579644	-0.0053860072	0.0112110871	-0.0329565046	-0.0146818323	-0.0371586669	-0.0095231918	0.0715240683	-0.0209285683	-0.098217554	0.0	-0.0106702355216015	0.0004527064001536	0.0001138539260864	2.049430847400316e-07	-0.0992891217845794	-0.0003130702538668	9.801298385628418e-08	0.009858329704753	-0.021334360061914	0.0492973028406851	0.0024302240673662	0.0004551549192513	-0.0043074670708026	0.0002567020667381	6.589595106761217e-08	1.8554272566048727e-05	-0.0006058546329674	8.612625012349999e-05	3.67059836288063e-07	7.417730960335682e-09	0.0001636965192992	0.0006117782039691	2.6796550430673363e-08	3.742725708516577e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4515.618777271694	-2.904577573375718	20390812.941648707	8.436570879757175	4087.2123119996327	20.948134318436587	438.8243314232607	16705304.483361382	4392.350901791138	2.832850149332444	19292746.444465425	8.02503996857285	4254.381624716151	3283.886424481427	0.828312	15.563111	0.0997020845745628	0.0493677430002832	0.0131515276	-0.1071505562	-0.0418010815	0.060174174	-0.1463636133	-0.1243026581	-0.0013719077	0.0036391245	-0.1042833663	-0.0650756347	-0.0772080736	-0.0255711164	0.0903670286	-0.1088588818	0.0013144062	-0.1008470635	0.0472413541	-0.1514836384	0.1113343017	0.0833970911	-0.0042575711	0.0424444039	0.1512099063	0.0228497337	-0.0423718019	0.006177225	0.1574663287	0.0509496303	0.0175683103	-0.0843108019	0.0004861218	-0.0085280124	-0.0080354994	-0.0020788466	0.113648178	0.1305616877	0.0393138445	0.0465805466	-0.1161131697	-0.011132817	-0.0150789381	0.0394595203	0.0653958795	0.0691986942	0.0704542245	-0.0275200204	-0.0284925617	0.0403016578	-0.033208744	0.0004064993	0.0554256316	0.0238792019	0.0698033217	-0.0252652428	-0.1012527768	0.0	-0.0110692941139234	-0.0003990585923219	0.0001225292721805	1.592477601059369e-07	-0.1149205055985476	-0.0156313838139682	0.0002443401599395	0.0132067226070258	0.0160975188724137	0.0374318789343277	0.0014011455605541	0.0002591301138477	-0.0040161403444905	0.000291326726312	8.4871261463725e-08	1.6129383266644273e-05	-0.0006927343076756	-8.68796747082e-05	4.798808210307929e-07	7.548077877402647e-09	-0.0003828923443594	-0.0005465888636586	1.4660654736903736e-07	2.987593858755997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4522.753554291886	7.134777020191905	20455299.712859888	50.90504312785848	4084.232301013305	-2.9800109863276703	8.880465478633614	16680953.488640437	4391.444730886373	-0.9061709047655312	19284786.824429687	0.8211457086435816	4254.521078584076	3291.507900661893	0.666934	12.53098	0.0916923915001744	0.0494382391217603	-0.0064050144	-0.1213508902	0.0436659397	0.0616823621	-0.1471911622	-0.0269426537	-0.0322720034	-0.0858290351	-0.0919726829	-0.003568587	-0.082449322	-0.0439473947	0.0832265864	-0.0762989023	0.0007884772	-0.0957387155	0.0624191302	-0.0261590339	-0.0050939097	0.0944157526	0.039099677	-0.0073234026	0.1250166612	0.0473020294	-0.0396006392	0.0289106059	0.063330416	0.0481672624	0.018070743	-0.0932752968	-0.0234118709	0.0692064036	-0.0656388595	-0.0616103902	0.1182848347	0.0097144082	0.0001876114	0.0553553866	-0.078446724	-0.0395259439	0.0383584953	-0.0487612996	0.0692310681	0.0250187139	-0.0486991852	0.0184328167	-0.0112082193	-0.01345093	-0.0425446409	0.0399439546	-0.0778346242	0.0823673936	0.068055325	-0.0295624686	-0.1039323455	0.0	-0.0110531848673502	1.6109246573201355e-05	0.0001221728957118	2.5950782515619956e-10	-0.0755812999646394	0.0393392056339082	0.0015475730999069	0.0057125329043448	-0.0064075539206243	-0.0225050727930379	0.0005064783014199	4.105674724570784e-05	-0.0044235824933333	-0.0004074421488428	1.6600910465363849e-07	1.9568082075324852e-05	-0.0006930740700641	-3.397623885000121e-07	4.80351666595217e-07	1.1543848063923313e-13	-0.0001940341790576	0.0001888581653018	3.7649262642556784e-08	3.5667406601162015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4512.208298750438	-10.54525554144766	20360023.731312323	111.20241443443255	4066.1700542185567	-18.062246794748265	326.24475927439386	16533738.90982374	4378.341006977254	-13.103723909118344	19169869.9733786	171.70758028639972	4241.827330838471	3283.310345063386	0.663245	12.461676	0.0698324535923963	0.0339300038358408	-0.0191350334	-0.0942245784	0.0168716344	0.0074847568	-0.0895451299	0.032992222	-0.0325172401	-0.0976663397	-0.0217216029	-0.0085771717	-0.0180540304	-0.0844927135	0.0991169992	-0.0377970688	0.0027859289	0.0171723173	0.0153535601	0.0165475584	-0.1167057748	0.0363959756	0.0430317481	-0.0714170457	0.0660509099	0.0116286864	-0.0923671954	0.0309750165	-0.0546825538	0.0577703847	0.0135316811	-0.0886217441	0.0009836927	0.0302086487	-0.0255916573	-0.0703200995	0.1081498849	-0.1150055443	-0.0544327968	0.0065912137	-0.0275796507	-0.0021404219	0.03671232	0.0274278907	0.0723046806	-0.0365950785	-0.0458867069	-0.0047725088	-0.0719305362	0.0456952099	0.0136827171	0.0315728365	0.0207494558	0.0095179347	0.0662807606	-0.0338135361	-0.106246848	0.0	-0.0218442161973939	-0.0107910313300437	0.0004771697812784	0.0001164463571659	-0.052831596315741	0.0227497036488984	0.0005175490161127	0.0027911775692694	-0.0175917104629235	-0.0111841565422992	0.0001250853575626	0.0003094682770113	-0.0047356489155317	-0.0003120664221984	9.73854518637101e-08	2.242637065117657e-05	-0.0006920964318293	9.776382348000668e-07	4.789974709508488e-07	9.557765181429906e-13	-0.0003831413600475	-0.0001891071809898	1.46797301779048e-07	3.5761525901946785e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4509.15777328273	-3.050525467708212	20332503.824356068	9.305705629136408	4032.173022279645	-33.99703193891173	1155.7981806553844	16258419.281599768	4373.574131745242	-4.766875232012353	19128150.685871147	22.723099477572823	4231.604115473136	3294.8289171006945	0.7394779999999999	13.894017	0.0587662028960985	0.0263583449013763	0.0071145349	-0.0590883075	-0.1599668474	-0.0090315642	0.0181855685	-0.0029577146	0.0421603077	-0.0274107574	-0.0391488403	-0.0282772155	0.0172307229	-0.0610630742	-0.0023291541	0.060690029	0.051185241	-0.0173130887	-0.0278389453	-0.1314484713	-0.0635227306	-0.0096173559	0.0106046394	-0.1043676209	-0.0108352187	-0.052707355	-0.0376463488	-0.0447995924	-0.028331259	0.1106777448	0.0108431227	-0.0939536926	5.28048e-05	-0.0152934456	-0.0063311457	0.0174747891	0.1146965707	-0.0433226464	-0.0593134384	-0.092158972	-0.0306620378	0.1742245943	0.0878630986	-0.0631753865	0.0241672481	0.0226597073	-0.1030312239	0.0861942554	0.0072334361	0.0500017853	0.0189993533	0.0018175175	-0.0647436139	-0.0016331624	0.0644803214	-0.0380118078	-0.1081881546	0.0	-0.0108749331498643	0.0109692830475296	0.000118264171014	0.0001203251705768	-0.0560109217186948	-0.0031793254029538	1.010811001786738e-05	0.0031372233517777	-0.0340573099236536	-0.01646559946073	0.0002711159656011	0.0011599003592357	-0.0050476070955373	-0.0003119581800056	9.731790607240636e-08	2.54783373909185e-05	-0.0004420381779126	0.0002500582539167	1.9539775073229138e-07	6.252913035186881e-08	-0.0003821178942721	1.0234657753999728e-06	1.460140851229438e-07	1.0474821934150677e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4483.445724959337	-25.71204832339299	20101285.568656158	661.1094289844964	4014.4821289364654	-17.690893343179596	312.96770727975616	16116066.763550255	4370.097358851916	-3.476772893325688	19097750.92584449	12.087949751764274	4224.213296223787	3236.574998474121	0.9003679999999998	16.916975	0.0976905109890043	0.0736153796003039	-0.063059429	-0.0625230438	0.0321562979	0.0857802799	0.0658185097	-0.0190364733	0.103173302	0.0312507223	-0.1250240407	0.0441697325	0.0350112814	-0.1449281034	-0.0432481193	0.0036095115	-0.0384319183	0.0313944483	0.0909310189	-0.0530411507	0.0856645913	-0.0404310231	-0.0709332668	-0.1148496014	-0.0124335063	0.0898914445	-0.0615958868	-0.0362117549	0.0856033306	-0.0086880895	0.0166306412	-0.087158282	0.0616987518	-0.0792332362	-0.0093806945	-0.0685760366	0.0746440917	0.0131658679	-0.0736196808	0.0675852267	0.0075507046	-0.0224187842	0.1499491553	0.0015267417	-0.0213484896	-0.0359819175	-0.0960538594	0.0234031673	-0.0041942002	0.0493409793	0.124992819	0.0312569173	-0.0055163993	-0.0766919942	0.06265471	-0.0421507286	-0.1097494464	0.0	-0.0111342478969618	-0.0002593147470975	0.0001239714762309	6.724413806224051e-08	-0.0430989264360306	0.0129119952826642	0.0001667196221795	0.0018575174599383	0.0379027486477241	0.0719600585713776	0.0051782500295961	0.0014366183550525	-0.0050476604338637	-5.333832639974057e-08	2.8449770631252615e-15	2.5478875855593075e-05	-0.0006920365685105	-0.0002499983905979	4.789146121557879e-07	6.249919530154018e-08	-0.0003832490131051	-1.1311188329999992e-06	1.4687980604603313e-07	1.2794298143672799e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
