global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
4578.231029354553	-1.7395288454827096	20960199.358144853	3.0259606042664084	3762.818253580729	2.6059072457105685	6.7907525732468415	14158801.209480328	4487.519931096411	-0.8810899102645635	0.7763194299700166	20137835.13198753	4340.675711679584	3295.6602358599894	1.010668	17.043358	0.2322299534745474	0.1708328314190869	0.0332754628	0.0310287026	0.3450195749	-0.0624474707	0.0509420207	0.0636548435	0.224944888	-0.0385538153	0.2892685117	-0.1081614451	-0.0567224082	-0.2039792356	0.1804505592	0.1904406946	-0.0063869425	-0.0697167001	0.027534016	0.1385390358	0.0019984413	0.0114767535	-0.0697585222	0.1736489541	-0.0996606566	-0.2547152442	0.1331635548	0.1394974692	0.0594643501	-0.1215386119	-0.0683022138	0.1858691423	-0.0281995277	0.0238574029	-0.1743630234	0.1497451262	0.0735988402	-0.0021116171	-0.0419961362	-0.174149638	0.1103841446	0.0359068696	0.0628900893	0.1356640717	-0.082849394	-0.0373425485	-0.0004677127	0.0240476138	-0.0056853289	-0.0139261095	-0.0340618708	0.0438280023	-0.0827826686	-0.0775121069	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	0.133652749870393	-0.0233022952697723	0.0005429969648396	0.0178630575479178	-0.0237479933418427	0.0144185204412821	0.0002078937317156	0.0005639671877642	-0.0324118554463837	0.166590493073798	0.0277523923825711	0.0010505283734772	-0.0123505929572803	3.57939676432998e-05	1.2812081196495931e-09	0.0001525371463964	-0.0033245402265333	-0.0003166692964112	1.0027944328962772e-07	1.1052567717838084e-05	0.0037881390519314	-0.0002059096297392	1.4349997476767726e-05	4.2398775619375617e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4570.974946479974	-7.256082874579079	20893811.9613476	52.65073868275979	3729.686701995251	-33.131551585478064	1097.699710461194	13910562.895040212	4476.739065825755	-10.78086527065625	116.22705598404204	20041192.66349045	4322.208060849206	3238.687005622714	0.974203	16.428425	0.3111532085533496	0.1551726108973183	0.0733523152	0.2036697181	0.2488992204	-0.0428809198	0.1430629199	0.0332913365	0.1302181256	0.1907393692	0.2426513921	0.1356070219	0.0805406347	-0.09429243	0.0962360255	0.1891368534	0.1367814498	-0.0880853241	-0.0921622005	0.0031063315	-0.0121929495	-0.1666958738	0.0476320863	0.0462941084	0.0134180444	-0.3194469488	-0.0367829895	-0.0750699882	-0.0114989481	-0.1062198902	-0.0075299799	0.1841067591	-0.0279586735	0.0073320244	-0.2245381284	-0.008399339	0.137215503	0.0244068093	0.0369392232	-0.1676311105	0.0619573427	0.0513747392	0.0203705572	0.010994376	0.0292593871	0.0593829888	-0.0354719027	-0.0457974385	0.0974308104	0.0035922294	-0.1030677338	-0.0647700405	-0.0999722819	-0.0327968574	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	0.0783505958924166	-0.0553021539779764	0.0030583282346038	0.0061388158766967	-0.063876919294131	-0.0401289259522883	0.0016103306980842	0.0040802608185089	0.0235493099137613	0.055961165360145	0.0031316520284654	0.0005545699974143	-0.0140203941317787	-0.0016698011744983	2.788235962356232e-06	0.0001965714516104	-0.0020469252487658	0.0012776149777675	1.6323000314158496e-06	4.189902974034932e-06	0.0035403359389385	-0.0002478031129929	1.2533978560539547e-05	6.140638280897206e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4598.495229337075	27.520282857100938	21146158.37423584	757.3659685348438	3748.8553562538295	19.1686542585785	367.4373060849196	14053916.482113028	4482.519110239697	5.780044413942051	33.4089134271427	20092977.57366408	4331.473304070814	3284.805574212978	0.8912949999999998	15.03031	0.0626719716277827	0.0369704548027864	0.0578653551	0.097943295	0.203462369	0.0387954938	0.1578630051	0.0502384648	0.1179191317	0.0502897528	0.2656951981	0.1058643588	0.0749559652	0.0254545233	0.0710600146	0.0974958068	0.1824413567	-0.0715220662	0.0637541761	0.0118486438	-0.0212590408	-0.0479485485	0.0323021359	0.0022503354	-0.0240559833	-0.1995690295	-0.1558290641	0.0900826092	-0.1370994432	0.0004175572	0.0026978255	0.1615459217	-0.0384205616	0.0153631631	-0.1774455713	0.0383340564	0.1074046622	-0.0264991061	-0.038492798	-0.0868654403	0.0828709912	-0.0049405346	0.1400827951	0.0399540559	0.0630691365	-0.027184613	-0.0606560399	-0.0685420922	0.0055974993	-0.0603931206	-0.072222392	0.072148125	-0.1206045017	-0.102821437	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	0.0599195011173918	-0.0184310947750247	0.0003397052546059	0.0035903466141571	-0.0337141461778003	0.0301627731163307	0.0009097928820672	0.001136643652498	0.018946814442259	-0.0046024954715023	2.1182964565199185e-05	0.0003589817775093	-0.0139998377921018	2.0556339676899155e-05	4.225631009120584e-10	0.0001959954582051	-0.0021313031903744	-8.437794160860018e-05	7.119637030104342e-09	4.542453289300096e-06	0.0034557580549255	-8.45778840129997e-05	1.1942263734182476e-05	7.153418464116431e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4606.86610373351	8.370874396434374	21223215.29772877	70.07153816088055	3753.175363338695	4.320007084865665	18.662461213289543	14086325.307972549	4484.743557106231	2.224446866533981	4.948163862032846	20112924.773005847	4331.386168843104	3327.9721315296647	0.789439	13.312673	0.1205667957749575	0.0560101040145317	0.0338050241	-0.0459154599	0.2007022638	-0.0002775093	0.0712710858	0.0030757477	0.0494692043	0.0318491695	0.2240497867	0.0349393827	0.047904161	-0.0340038908	0.1130914908	0.0953079554	0.0959853603	-0.1055355224	-0.0044163659	0.1329600701	-0.0422742458	0.0454847737	0.0326337014	0.001151208	-0.0542381573	-0.2029683297	-0.0597390571	0.064318816	0.0135423641	-0.1063582587	0.0154172062	0.1370856202	-0.0420068232	0.0478035516	-0.1351977325	-0.0197535056	0.1086946158	-0.0303677852	0.0369895358	-0.0421097697	0.0513285634	-0.0267658176	0.0813222208	0.1191687324	0.0466369485	0.0865123912	-0.0464614032	0.0439716076	0.0141588142	0.031276518	-0.1170618319	0.0952067293	0.0357915434	-0.0405558829	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	0.0371225646799189	-0.0227969364374728	0.0005197003109341	0.0013780848084147	-0.0678472146070987	-0.0341330684292983	0.0011650663603991	0.0046032445299417	0.0261991887453802	0.0072523743031212	5.259693303257272e-05	0.000686397490916	-0.0132244361235483	0.0007754016685535	6.012477475955534e-07	0.0001748857107858	-0.0021332719107625	-1.9687203881000627e-06	3.8758599665208615e-12	4.550849045248288e-06	0.0038060759980852	0.0003503179431596	1.4486214503200251e-05	1.2272266129964266e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4622.628290266894	15.76218653338401	21368692.309975825	248.44652431319224	3768.0647767310047	14.889413392309509	221.6946311670857	14198312.161640877	4489.378586901968	4.635029795737864	21.48350120737779	20154520.09653392	4341.432157249753	3282.337430293264	0.843385	14.222387	0.14512212116857	0.1063542541508671	0.0192867172	-0.0411534523	0.1154286402	-0.0356044073	0.1266728394	0.060832014	-0.0136683297	0.0123190498	0.1776127087	0.050206623	0.0255810646	0.0737696961	0.0630663194	0.0344610795	0.084933262	-0.0996535341	0.151845507	0.0282788436	-0.0029391907	-0.1993405168	-0.0141011592	-0.0627602256	-0.0530754361	-0.0964849275	-0.1062088074	0.092846164	-0.0439497005	-0.136642976	0.0540671872	0.1272228262	-0.0229813865	0.0469635449	-0.10406411	-0.02415364	0.0533606519	-0.0380038387	-0.0327456542	0.1148576555	0.1445837477	-0.0992822537	0.104679189	0.1018174499	-0.1425781394	0.0383131779	-0.1818531328	-0.1268736301	-0.0516138217	-0.1424145673	0.1504760062	0.0167291297	0.1177960727	-0.1002774133	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	0.0167815399133388	-0.0203410247665801	0.0004137572885546	0.0002816200818629	-0.0657858957279842	0.0020613188791144	4.249035521393842e-06	0.0043277840767332	0.0526407251189056	0.0264415363735254	0.0006991548457924	0.0027710459410441	-0.0149483462768835	-0.0017239101533352	2.971866216772196e-06	0.0002234530564136	-0.0020427393551216	9.053255564089998e-05	8.19614363087265e-09	4.1727840729626105e-06	0.0036949538840743	-0.0001111221140109	1.3652684205435754e-05	1.2348124222251472e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4636.653438538346	14.025148271452052	21498555.109109465	196.70478403621453	3774.152595549938	6.087818818933101	37.06153797215602	14244227.814496333	4496.025706193765	6.647119291796116	44.1841948793681	20214247.15075514	4341.314271683638	3395.394301570319	0.8198029999999998	13.824716	0.1695830540614122	0.0799677523929942	-0.0394223047	-0.0944480199	0.0825031286	-0.0781515726	0.0770507272	-0.0008658448	-0.063855595	0.0156329353	0.0098238539	0.0768791233	0.0026656024	0.0560611249	0.0837110641	-0.0793442834	0.04472864	-0.1078648104	-0.0940436326	0.0230401381	0.0618781451	-0.1242996888	0.0046384027	-0.0511681299	-0.0857960672	-0.0222801379	-0.0878300795	-0.0402281219	0.0568557616	-0.1041948921	0.0468304629	0.1525301507	-0.0044459831	0.0563420893	-0.0601867276	-0.0501068063	-0.0291942935	-0.0482871302	0.0174896244	0.0589364047	-0.0005194157	-0.0719048449	0.0196449143	0.0891117701	-0.0240859448	0.1036409072	-0.0004837975	-0.0314556041	0.0882901888	0.0232433086	-0.0131648661	0.0172769604	0.0466592421	0.0026112107	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	0.055526408814984	0.0387448689016452	0.0015011648662056	0.0030831820758887	-0.1296778706042687	-0.0638919748762845	0.0040821844535917	0.0168163501244574	0.030352079794568	-0.0222886453243376	0.0004967837103941	0.0009212487478558	-0.0152219397569977	-0.0002735934801141	7.485339236099871e-08	0.0002317074499656	-0.0024340316609465	-0.0003912923058248	1.531096685977669e-07	5.9245101264899775e-06	0.0034666883708305	-0.0002282655132437	1.2017928260451426e-05	5.2105144536455415e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4646.287773487405	9.63433494905894	21587990.074058544	92.82040991065853	3786.8154296875	12.662834137562186	160.34736839541026	14339971.098519323	4503.149277253047	7.123571059282767	50.74526463665101	20278353.41322464	4350.551438518648	3448.6555621577245	0.831295	14.018502	0.1841603433447882	0.1079096394604221	-0.0410381522	0.0507607308	-0.0470341751	-0.1416813864	0.0030036784	0.0223198833	-0.0384947347	0.0030767407	-0.011008136	0.1195585629	-0.0669797967	-0.0169882573	0.1148678089	-0.1119729658	0.0377513809	-0.1659936297	-0.0831985741	-0.0491020934	0.0288617411	-0.1850233818	-0.0420558737	0.0097887573	-0.1432062752	0.0040662623	-0.0660061284	-0.0917188205	0.0487649173	-0.1440916419	0.0199317114	0.1594151416	0.0327507857	0.0238379162	0.0203241728	0.0244710207	0.0200209682	-0.0470025888	0.0345440138	0.1159869795	-0.040891103	-0.0537051082	-0.0211051076	-0.0389004439	0.0438966078	0.0134488111	-0.0353641846	0.0079756942	0.1147108766	0.0118699532	0.032850865	-0.0734608634	0.0017314928	0.0267977537	0.0795557284	-0.0	-0.0795557284	0.0	0.0	0.0711841989903376	0.0156577901753535	0.0002451663931753	0.0050671901858959	-0.1107311437966274	0.0189467268076412	0.0003589784567233	0.0122613862065093	-0.0624131425055054	-0.0927652223000733	0.008605386468382	0.0038954003574125	-0.0154057373998929	-0.0001837976428952	3.378157353383148e-08	0.0002373367448344	-0.0025309545125309	-9.692285158439994e-05	9.394039159251618e-09	6.4057307445005245e-06	0.0043217799575853	0.0008550915867547	1.8677782001786e-05	7.311816217388413e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4625.491097736305	-20.79667575109943	21395167.89523781	432.50172229636695	3776.099006204044	-10.716423483455856	114.84173227676412	14258923.70465517	4490.518024834317	-12.631252418730584	159.5485376656872	20164752.13136189	4340.742791946666	3378.3247568467086	0.79734	13.445905	0.0674407982618769	0.0368408503116587	0.0642757664	0.0575169379	-0.0383496176	-0.0633357024	-0.0119709075	-0.0163230279	-0.0041008778	-0.0435095556	0.0503736038	0.0845100067	-0.0064020263	-0.05443604	0.164361602	0.073707822	-0.0313665018	-0.0406116542	0.0334926627	0.0208756977	0.0993727858	0.031362246	0.0007881837	0.0225862449	-0.1334670002	-0.1083555992	0.0861051673	0.0316387718	0.0105041944	0.0132865851	0.0374360964	0.1290909341	0.0008132089	-0.0076941273	0.012184942	0.0582662252	0.0476917895	-0.0098608983	0.0144257034	0.0965960061	-0.1062891401	-0.0012970407	0.0972076057	-0.0812082401	0.0822819728	-0.0727062849	-0.1329665296	0.0610109827	0.0407791928	0.0313051864	0.09046335	0.0127363299	0.0987138032	0.1989851454	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	0.0605640823649764	-0.0106201166253611	0.0001127868771362	0.0036680080727116	-0.0818406602880372	0.0288904835085901	0.0008346600373601	0.0066978936763819	-0.0539442234911149	0.0084689190143905	7.172258927230497e-05	0.0029099792480593	-0.0154075488517691	-1.8114518762005205e-06	3.2813578997903857e-12	0.0002373925616196	-0.0021494745458106	0.0003814799667202	1.455269650089211e-07	4.6202408230876855e-06	0.0043277141212595	5.934163674200035e-06	1.8729109515348883e-05	3.5214298512195257e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4618.441497215032	-7.049600521273533	21330001.863197826	49.69686750954006	3784.296016199448	8.197009995403732	67.1909728647487	14320896.338223012	4487.241311088066	-3.276713746250607	10.736852974867688	20135334.583935343	4341.816056680134	3339.655293907216	0.939127	15.836926	0.1264137249260352	0.0785356482764475	0.009164757	-0.105285154	0.1138885611	0.024346361	0.0990749191	0.0531271582	0.0100969572	-0.1016210807	0.1858071585	-0.0448722741	0.0284807686	-0.0040251784	0.1185962343	0.095507726	0.0727244554	0.0263978912	0.0846663035	0.0049036461	0.0089300117	-0.077682781	-0.0102943437	-0.0157608842	-0.0766537263	-0.1371484212	-0.0047628708	0.1152765213	0.0357831006	-0.0188656259	0.0453999312	0.1410872968	0.0160443635	0.0300750717	-0.0694884256	0.0478106263	-0.0222686007	-0.0557146387	-0.0042890539	0.0456137618	-0.0525422738	-0.0386033384	0.0263975251	0.1256799566	0.1321891583	0.0524291019	0.0079019185	0.0322312965	-0.0058912795	0.0370578052	0.0325399746	0.0190755066	0.04067344	0.0795453544	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	0.0534767656271242	-0.0070873167378521	5.023005854263994e-05	0.0028597644619383	-0.1377524041258766	-0.0559117438378394	0.0031261230989881	0.0189757248424588	-0.0135819136012713	0.0403623098898436	0.0016291160596437	0.0001844683770723	-0.0158656094888766	-0.0004580606371075	2.0981954726733054e-07	0.0002517175644535	-0.0021514653423546	-1.990796543999921e-06	3.9632708796020295e-12	4.628803119352996e-06	0.004326718465701	-9.956555585000082e-07	1.872049268143801e-05	9.913299911719632e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4639.844353999965	21.402856784933647	21528155.629345357	458.0822785563802	3786.0604659734986	1.7644497740507177	3.113283005147629	14334253.852007464	4486.24657409479	-0.994736993276092	0.98950168579196	20126408.32357724	4337.128651587923	3416.210930244596	0.860842	14.516768	0.0827458485925344	0.0457102730511271	-0.0268220295	-0.000827003	0.0453106787	-0.1212679715	0.0405037697	0.0142110226	-0.0388496342	-0.0017463096	0.0640082238	0.0569424331	0.1112523499	0.0960575372	0.0600666984	-0.0294338358	0.2058345058	0.0447751753	0.0436907039	0.0532814125	-0.0173870922	-0.0457354931	0.0499758803	-0.0992162998	-0.0277490116	-0.0910930073	-0.2000627458	0.0568977882	0.088881013	-0.0162295685	0.0475235091	0.1321533097	0.0165688343	0.053939812	-0.0190938127	-0.0285930689	0.0304796504	0.0013741345	0.1259181325	0.0935663525	0.0478658274	-0.0632696058	0.0077352027	0.1115033016	0.0178912583	0.0614211239	0.0712720392	-0.0937567653	0.1137312025	-0.0213372198	-0.0461331416	-0.0380240529	0.0275364439	0.0503611276	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	0.0625371582100484	0.0090603925829242	8.20907137567079e-05	0.0039108961569886	-0.1318636333819114	0.0058887707439652	3.467762087498058e-05	0.0173880178086791	-0.0341816661371012	-0.0205997525358299	0.0004243498045374	0.0011683862999082	-0.0158612578717237	4.35161715290136e-06	1.893657184542534e-11	0.0002515795012733	-0.0028727399876677	-0.000721274645313	5.202371139715381e-07	8.252635036745016e-06	0.0045450308578313	0.0002183123921303	2.0657305498638724e-05	4.766030055765408e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4646.459143529275	6.614789529309746	21589582.572486803	43.75544051706586	3790.395752910539	4.335286937040564	18.79471282647456	14367099.963682253	4488.972835009312	2.726260914521845	7.432498574049486	20150877.11345154	4340.204792113292	3457.400909174501	0.746008	12.580274	0.0985926046954744	0.0502337238251071	-0.0274223292	0.0534174592	-0.0771784529	-0.0555882398	0.0603266178	0.0047674905	-0.0516056757	-0.0354416964	0.0131185138	0.1495031466	0.0763650353	0.082234863	0.0526384767	-0.0076643976	0.1750158763	0.0707157348	0.0908370347	-0.0054537377	-0.157607702	0.0008533437	0.0440844138	-0.0753815768	-0.0511347607	-0.0559597262	-0.1877967639	-0.0237016976	-0.0324538939	0.0540099501	0.0608898007	0.1252727409	0.0245333358	0.0292973771	0.0291453824	0.0158308703	-0.032588783	-0.0469677993	0.0294329255	0.131831022	-0.0300551473	-0.0234328589	0.0163822754	-0.0469279578	0.1065692441	-0.0025570278	0.0274101417	-0.0110952847	0.0687101911	-0.0374702105	0.0434924606	-0.0712866602	-0.0484181623	0.0500989182	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	0.0502990285985873	-0.0122381296114611	0.0001497718163869	0.0025299922779615	-0.1182964623267395	0.0135671710551718	0.0001840681304402	0.0139940529990216	-0.0380728094269926	-0.0038911432898914	1.5140996102466884e-05	0.001449538817664	-0.0166388952560928	-0.0007776373843691	6.047199015684157e-07	0.0002768528353432	-0.0025982935545127	0.0002744464331549	7.532084467150185e-08	6.7511293954222405e-06	0.0042191914605764	-0.0003258393972549	1.7801576581000814e-05	1.0617131280343685e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4638.908672986002	-7.55047054327315	21519473.67630475	57.009605424835534	3789.444251206342	-0.9515017041971988	0.9053554930901734	14359887.733000794	4490.847652470733	1.8748174614211168	3.51494051364952	20167712.63770189	4340.1305703571625	3406.543644325406	0.73011	12.312176	0.1371800664931518	0.0602903606706054	0.0001856914	0.0366287128	-0.0670806696	0.0374697775	0.0731614649	-0.0083267178	-0.0407976923	-0.0940965336	0.0621314163	0.0552385349	0.0506979002	0.0571167856	0.0774351664	-0.0249890938	0.1382977262	0.0338985393	0.0212036461	0.1064978617	0.0391691597	0.1375921359	0.0383394621	-0.046107783	-0.0643268289	-0.0552464226	-0.1116116739	0.1056519579	0.0334041389	0.1426159357	0.0520756068	0.1176097435	0.0547954758	0.0055674042	0.0042324379	0.0107468875	-0.0609841699	-0.0484207967	0.0342745215	0.1060677533	-0.0752285279	0.0291394343	0.0394857076	-0.0482444744	0.1799054303	0.0403388351	0.0101357466	-0.0471618018	-0.0460144962	0.0513287887	0.0094821649	-0.0047387374	-0.0233949514	0.1100177225	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	0.0421003413195677	-0.0081986872790196	6.721847309915785e-05	0.001772438739224	-0.1548310733763429	-0.0365346110496033	0.0013347778045458	0.0239726612828704	-0.0716225407548165	-0.0335497313278239	0.0011255844721691	0.0051297883441753	-0.0173020278218884	-0.0006631325657955	4.397447998186534e-07	0.0002993601667494	-0.0022531481936693	0.0003451453608433	1.1912532011172061e-07	5.076676782635231e-06	0.0043888542706715	0.0001696628100951	1.9262041809191464e-05	2.878546912936613e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4653.732767811831	14.82409482582898	21657228.674205564	219.7537874051695	3798.631912530637	9.187661324294822	84.4131206099429	14429604.406896165	4503.653321824207	12.805669353473604	163.98516759049306	20282893.24317821	4351.18548804076	3397.991144417158	0.657353	11.085239	0.0945131191358844	0.0431804407124707	0.0009868587	0.0341450216	-0.0843467635	0.0303178304	0.0844242187	-0.0028248309	-0.0296147361	-0.1422434611	0.0313535102	0.042880354	-0.0261745015	0.05241833	0.096953625	-0.1654833599	0.0949130376	-0.0731352485	-0.0876960184	0.1115958645	-0.0157109855	0.0544692977	-0.0063157861	-0.0276216162	-0.1270243325	0.0470718431	-0.1217275287	0.0696716276	0.0790771664	0.0530998696	0.0446793114	0.1157309742	0.0536882105	0.0005397689	0.0333461399	0.0001434733	-0.0041450566	-0.0255642887	0.1314815707	0.1171663425	-0.0269766682	-0.0174450316	-0.0108920824	0.0017816179	0.1641146754	0.0127121431	0.0745702681	-0.0737236067	-0.0053926604	0.0037997034	0.0048827959	-0.0232657646	-0.1282779846	-0.0686644906	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	0.0514470355407326	0.0093466942211649	8.736069286395736e-05	0.0026467974659294	-0.1293138484770537	0.0255172248992891	0.0006511287665609	0.0167220714079464	-0.0965447656396918	-0.0249222248848753	0.0006211172932122	0.009320891772423	-0.0173542337936462	-5.220597175780231e-05	2.7254634871764523e-09	0.0003011694305645	-0.0027248234387344	-0.000471675245065	2.2247753680722187e-07	7.42466277227636e-06	0.0042181959848833	-0.0001706582857882	1.7793177366885594e-05	2.9124250508166998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4657.456036963205	3.723269151374552	21691896.736245006	13.86273317357738	3799.125081858916	0.4931693282792366	0.2432159863553935	14433351.387609515	4498.443609940378	-5.209711883828277	27.14109791250157	20235994.911813423	4346.213774641669	3449.138150582906	0.608673	10.264333	0.0618032140120496	0.0307436491457378	-0.0243586267	0.0595083527	-0.1181012893	0.0315451207	0.07103312	-0.0246502059	-0.0637569729	-0.1043057896	-0.0631171697	0.0663383286	-0.0006357914	0.0312575571	0.0940034926	-0.1050456504	-0.0054016583	-0.0505838415	-0.09777068	-0.0357555483	0.0665008002	0.0208460235	0.0186434396	-0.0251902293	-0.1275323275	0.0433433922	-0.0219564843	0.0085899276	0.0052004367	0.0617089889	0.0481155948	0.0952604746	0.05496151	0.0113113684	0.0591045312	-0.0381042876	0.0005322192	-0.0334951557	0.1589563677	0.1580206881	0.0268294784	-0.019835899	0.011837618	-0.0526798502	0.1006531054	-0.0407408478	0.1108964442	-0.0779422625	-0.036143147	-0.0570511857	0.0119468264	-0.0016300047	-0.0279957376	0.084919807	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	0.0401020292416944	-0.0113450062990382	0.0001287091679252	0.0016081727493017	-0.126359825220419	0.0029540232566347	8.72625340073876e-06	0.0159668054297348	-0.1175233753292985	-0.0209786096896067	0.0004401020645088	0.0138117437487911	-0.0173011756700454	5.3058123600801393e-05	2.8151644800379173e-09	0.0002993306795657	-0.0024151325813417	0.0003096908573926	9.590842715262557e-08	5.832865385458224e-06	0.0043859584992252	0.0001677625143418	1.9236631956925768e-05	2.8144261218316172e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4650.094799682067	-7.361237281138528	21623381.646030203	54.18781430922376	3808.0930233226095	8.967941463693478	80.42397409623273	14501572.474278333	4501.031526642318	2.5879167019393208	6.697312856176492	20259284.80382807	4354.525246545528	3432.817990920123	0.881726	14.868946	0.0816658759234129	0.0428272605696132	-0.0183154816	-0.1304024916	-0.0585525332	0.0110090816	0.0470592873	0.0444314918	-0.0519401342	-0.1402423712	0.0444001242	0.0145852561	-0.055502282	0.0018646604	0.109970131	-0.0633913587	-0.0215660222	-0.000624255	0.0657707949	0.0139060971	0.0452664604	-0.007142432	-0.0419072105	-0.0083310025	-0.150513613	0.043620002	0.018746864	0.0623405369	0.0276433743	-0.0148241791	0.0625522445	0.0842894354	0.0439805134	0.0043090638	0.0813884144	-0.0021378416	-0.0544630079	-0.0643380987	-0.0429530214	0.1861443415	-0.0448563586	-0.0204157095	0.0139551802	0.0324859381	0.1481214347	0.0168550056	0.0381686959	0.0603668472	-0.0485131791	0.0018423846	0.075803639	-0.0316574663	0.0249829776	0.0319506569	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	0.027519842048747	-0.0125821871929474	0.0001583114345583	0.0007573417063879	-0.1094277768633702	0.0169320483570488	0.0002866942615654	0.0119744383492595	-0.1187267667908003	-0.0012033914615017	1.4481510096154218e-06	0.014096045152597	-0.0173726883427235	-7.151267267809999e-05	5.114062353565069e-09	0.0003018103002534	-0.0019094140858886	0.0005057184954531	2.557511966433472e-07	3.645862151389798e-06	0.0039442246891181	-0.0004417338101071	1.555690839824877e-05	1.9512875899173558e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
