global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
4306.131482735665	-13.550847395056737	18542768.346607253	183.6254651241159	4127.864736060574	-23.22296142578125	17039267.27921243	539.3059373833239	4318.879235679927	-33.048836387401025	1092.225586561202	18652717.852387227	4226.919119144672	2938.972121340888	0.90476	21.917278	0.0931850866768935	0.0559565085820415	-0.0360340924	-0.0331779468	0.0632360543	-0.1401398082	0.0293091171	0.145521946	0.0644337515	0.061573631	0.10885353	-0.0499723914	-0.0369175169	-0.0224668207	0.0948288569	-0.1139149678	0.0186724367	0.0224929446	-0.0226336063	0.1139484409	-0.1087451399	-0.0243357977	0.042379345	-0.0521328159	-0.0306800828	0.0053345164	0.0782546419	0.0549924936	0.0219846046	0.0579157969	0.0534261714	-0.0837954538	-0.0527862698	0.0374693124	0.021087335	-0.0842170845	-0.0332232806	-0.0134604367	0.1090615309	0.1192761903	-0.0039242016	-0.0340744297	0.1431009317	0.1872656915	0.0330402079	-0.0462802996	-0.0600860619	-0.0160370492	0.0471731094	0.081239456	0.0055377401	-0.0732168931	0.0	-0.0685318511567629	-0.0033568174835209	1.1268223617672252e-05	0.0046966146229727	-0.0291443563435507	0.0188490980355169	0.0003552884967525	0.0008493935066798	0.223181423248775	0.0005143402268856	0.0498099476833488	2.645458689928117e-07	-0.003138185261767	-0.0007721172907134	5.961651106187552e-07	9.848206737171612e-06	0.0025151671536178	0.0005923522664669	6.3260658106378655e-06	3.508812075885917e-07	0.0005369488493609	-4.482706143890008e-05	2.009465437246922e-09	2.8831406682999445e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4342.5570881414005	36.42560540573595	18857802.06376712	1326.82472917438	4190.519352325022	62.65461626444812	17560452.44221052	3925.600939245248	4345.092125771868	26.21289009194152	687.1156069722058	18879825.58144469	4254.951319741939	2966.09852377006	0.996074	24.129303	0.3957419444479684	0.3173013286116057	-0.0077773287	-0.0047814692	-0.1570709377	-0.0718841731	0.0270327384	0.1233461939	-0.0715146464	0.1303459776	-0.0415094027	-0.0872544639	-0.0352771699	0.0272012272	-0.0646541675	-0.084489042	-0.0083690641	0.073331221	-0.0166020312	-0.0503603988	-0.0910571436	-0.0171382655	0.0967272962	-0.0320321011	0.0074956566	0.1078333157	-0.0749664129	0.005739413	-0.1022444754	-0.0638168465	0.0951518189	-0.0405145222	0.0932114331	-0.0261652098	0.0138714392	-0.1166928522	-0.0163565396	-0.0489634711	0.0778261265	0.075706366	0.119750805	0.1180355266	0.0120907214	0.0085086177	0.0972164598	-0.0650445492	-0.0241258344	0.0279552987	0.073586443	0.0796959261	0.0011079805	-0.0781212842	0.0	-0.0703119267601835	-0.0017800756034205	3.1686691538932035e-06	0.0049437670447294	-0.0222069541321872	0.0069374022113635	4.81275494422312e-05	0.000493148811829	0.0248079826374407	-0.1983734406113343	0.0006154360025395	0.0393520219399785	0.000431871566154	0.003570056827921	1.274530575458535e-05	1.865130496523088e-07	0.0026551090245701	0.0001399418709523	7.049603932353588e-06	1.9583727245630205e-08	0.0004739270277972	-6.302182156369996e-05	3.971749993206837e-09	2.24606827676688e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4365.297251291852	22.740163150451732	19055820.0921362	517.115020109163	4199.599616899883	9.080264574860848	17636636.94226564	82.45120474947286	4365.262774738162	20.17064896629381	406.8550797214496	19055519.09251472	4276.539904683993	3066.1639241831645	0.990092	23.984379	0.2670449707970442	0.1593862161519691	0.0367119631	0.1216969007	0.0209720795	-0.0233692944	0.0959599619	0.0429402335	-0.0849019795	-0.0647400792	-0.0104957714	-0.027554614	0.0295602181	-0.0796867955	-0.1102252451	0.0325433792	-0.1350616728	-0.0702017403	0.0074881209	-0.0989234944	0.0008020076	0.1303650228	-0.0945445337	0.0290327306	-0.0129347759	0.0245800152	0.03669351	0.0685364339	-0.0832789542	-0.1150160719	-0.0736962161	-0.0246553475	-0.0507953779	-0.125163193	-0.0648007226	-0.0566684324	-0.0712603634	-0.0353044397	-0.0230472876	-0.0107758746	-0.0104387092	-0.0358914202	0.01214108	-0.054541271	-0.0232774894	0.0903340817	-0.091470623	-0.0336451314	0.0199664844	0.0781212842	-0.003323509	-0.0827512714	0.0	-0.0332467201179014	0.0370652066422821	0.001373829543435	0.001105344398598	-0.0223511665546993	-0.000144212422512	2.079722280680828e-08	0.0004995746463559	0.1589236555416278	0.1341156729041871	0.0252567282907139	0.0179870137185429	8.007794290714143e-05	-0.0003517936232468	1.2375875335715268e-07	6.412476940239402e-09	0.0012790270168123	-0.0013760820077577	1.6359101097357718e-06	1.8936016920747373e-06	0.0006604489733538	0.0001865219455566	3.479043617421926e-08	4.361928464040885e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4334.164897491013	-31.132353800839155	18784985.35864329	969.2234531806242	4177.37857515518	-22.221041744702237	17450491.760165524	493.7746962197993	4345.410214086807	-19.852560651354903	394.1241644157252	18882589.928689957	4254.097277899474	3045.411915923868	0.733388	17.765886	0.1040403939660778	0.0575141549638303	0.0443842377	0.0914239126	-0.0006653547	-0.0105143001	-0.0903167178	-0.0548411815	-0.0146770777	0.027643945	0.0577864263	-0.0513872184	0.1764632653	0.03317605	-0.0201156133	-0.0243169594	-0.0905389704	-0.0548417705	-0.0014572199	0.0012457284	-0.0620348611	0.077731124	-0.0343110643	-0.02946334	0.026168886	0.0432286468	0.042779585	0.0574115742	-0.0149888588	-0.0976013782	-0.0420729261	-0.0489900684	-0.075327224	-0.0304776619	0.0424737277	-0.1010624331	0.0039056275	0.0487503656	-0.0236405306	-0.0623927029	0.0269083477	0.0017481375	-0.0254786728	0.0076169279	-0.0047643873	0.0564125085	-0.062019107	0.0306659158	-0.0459811268	0.076516145	-0.0077498093	-0.0870905918	0.0	-0.0193197544665224	0.0139269656513789	0.0001939603722546	0.0003732529126467	-0.008765875007711	0.0135852915469883	0.0001845601464166	7.684056465081232e-05	0.1930044461411313	0.0340807905995035	0.0372507162302448	0.0011615002878872	-0.0004694419423389	-0.000549519885246	3.019721042808226e-07	2.2037573722691919e-07	0.0015048584866477	0.0002258314698353	2.264599064835606e-06	5.099985276801713e-08	0.0005868534050711	-7.359556828270006e-05	5.416307670853567e-09	3.443969190435445e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4338.260255241786	4.095357750772564	18820502.042210523	16.771955106812914	4172.35731151006	-5.021263645120598	17408565.534911454	25.2130885938098	4359.3018478993245	13.891633812517284	192.9774899810735	19003512.601098467	4269.294017475613	2992.6329055683955	0.778772	18.865278	0.328502429554755	0.1614472162234334	-0.0047071172	0.0604369859	-0.1159161449	-0.1593185341	-0.0087080116	0.0636845227	-0.0287025408	0.1020931657	-0.0019451594	-0.0473022095	-0.0029443105	-0.1035376921	-0.0559771074	-0.0718301682	-0.1554640217	0.0378331309	-0.0360138893	-0.0357443297	-0.117827871	0.1361724257	0.0519677312	-0.0346115253	0.0174149109	0.111519131	0.0440995764	0.0074017528	-0.0341034642	-0.1199011712	0.0430259471	-0.0532232713	-0.0132424412	0.009328341	0.0779189578	-0.132204613	-0.0657622839	-0.0552320975	0.1312875924	0.0447662699	-0.0252011555	-0.0327541876	-0.0731384031	0.0286208917	0.0816349403	0.0775033858	0.1061814374	-0.0733967607	0.0270535862	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.012920049036154	0.0322398035026764	0.0010394049298911	0.0001669276670966	-0.0117345084315303	-0.0029686334238193	8.812784405017106e-06	0.0001376986881296	0.044516914516052	-0.1484875316250793	0.0019817556780294	0.0220485470481089	-0.001658238749628	-0.0011887968072891	1.4132378490207574e-06	2.7497557507678325e-06	0.0004050097701366	-0.0010998487165111	1.6403291390610158e-07	1.2096671992111142e-06	0.0011943371013345	0.0006074836962634	3.690364412258429e-07	1.4264411116240955e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4347.699987993448	9.439732751662632	18902495.18559823	89.10855442281216	4173.63030336981	1.272991859749709	17419189.90920677	1.6205082749890227	4352.908149286129	-6.393698613195738	40.87938195638111	18947809.35612159	4263.829538924918	3039.7356916155136	0.790755	19.155556	0.0720896425456707	0.0345323253886947	0.0208658388	0.0848902836	-0.0638586575	0.1408648861	-0.0539855289	0.1139201183	-0.0366252275	-0.0053689512	-0.0367934546	-0.0703155082	-0.0205278228	0.055247543	-0.0529177395	-0.0654465752	-0.0997349927	-0.0300984723	-0.0451416478	-0.0435439799	-0.0727447219	0.0795875306	0.0183560951	-0.0738431211	0.0502146955	0.1243596359	0.0060152086	-0.0146099878	-0.0262088797	-0.098071882	0.0461848291	-0.0459761214	0.0951353388	0.0030620961	0.0495952806	0.0032793142	0.0357658266	-0.1309385694	-0.0481085529	-0.0448305767	-0.0364535571	0.0922783625	0.040078559	0.0036173657	0.0375019334	0.0162289146	0.0594077838	-0.0136790365	-0.180386144	0.0732168931	-0.0165592163	-0.0948373385	0.0	0.0019498706211464	-0.0109701784150076	0.000120344814457	3.801995439209848e-06	-0.0354359724707933	-0.023701464039263	0.0005617593976044	0.0012557081449508	0.0477991329273521	0.0032822184113001	0.0022847571086066	1.0772957699477362e-05	-0.001946889407382	-0.000288650657754	8.331920222181687e-08	3.790378364576235e-06	0.0007054301138076	0.000300420343671	4.976316454666035e-07	9.025238289140177e-08	0.0011006924691575	-9.364463217699992e-05	8.769317135565609e-09	1.2115239116600343e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4346.578711566563	-1.1212764268857427	18892746.49584364	1.2572608254896582	4174.968793477097	1.3384901072877256	17430364.42650761	1.791555767307107	4358.226347144514	5.318197858385247	28.283228460933422	18994136.89294461	4271.716304378615	3033.4739802224294	0.725113	17.565424	0.1141027494503095	0.0883746687314348	0.0169493634	0.0986011416	-0.0460993859	-0.0639464671	-0.0590566982	-0.0180124973	-0.0440245299	0.0103057379	-0.049276384	0.0212064979	-0.0216061835	0.0258008101	-0.0602400378	0.0124885226	-0.1226766614	0.053687732	-0.0470584362	-0.0702630055	0.0007815321	0.1231685449	0.0651252876	0.0549794514	0.0250065314	0.111829719	0.0185545968	-0.0191662126	-0.0083001684	-0.0285192735	-0.0102911525	0.0631386768	-0.0224689927	-0.1004755414	-0.0004522677	0.0331431806	0.010237771	0.0510085035	0.100014321	0.0052764994	0.0066654135	0.0441826002	-0.0568054307	-0.0416184438	0.0363986421	0.0739246046	0.0223409386	0.0300341141	-0.046484499	0.0715240683	-0.0209285683	-0.098217554	0.0	-0.0042896033596377	-0.0062394739807841	3.893103555688179e-05	1.8400696983015045e-05	-0.0295866192607832	0.0058493532100101	3.421493297545551e-05	0.0008753680392825	0.0722869646775024	0.0244878317501502	0.0052254052622864	0.0005996539038236	-0.0033648487878997	-0.0014179593805177	2.01060880479814e-06	1.132220736543008e-05	0.0007043716786903	-1.0584351173000082e-06	4.961394617409912e-07	1.1202848975338821e-12	0.0009691884746052	-0.0001315039945523	1.7293300583211358e-08	9.393262993075544e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4352.4122764759295	5.833564909366942	18943492.62441838	34.030479551797335	4195.612756180437	20.64396270333964	17603166.399824	426.1731960968781	4340.82114620292	-17.405200941593648	302.9410198172524	18842728.22332244	4251.693860807472	3032.918427228928	0.7870019999999999	19.064655	0.0880759566696813	0.0778505791877691	0.0398301997	-0.1093194129	0.071357569	-0.085976585	-0.0535748184	0.0522731048	-0.0735954625	-0.0214537945	-0.0445961726	-0.0761500806	-0.0180716874	-0.080158585	-0.0828363517	-0.0086850747	0.059227724	-0.0118386511	0.0508466102	-0.0780322786	-0.0038884423	-0.0682288319	-0.0254389366	-0.0896251808	-0.0677459176	0.0656571184	0.0853550651	-0.0375826363	0.0306814356	0.0372357018	0.0239437991	-0.0029786004	-0.0288905807	0.0438654825	-0.0828969315	-0.0304318148	0.0192226035	0.0139773347	0.0879522153	-0.0459515559	-0.0833593137	-0.0111739566	-0.0058774344	0.1207100908	0.0898271328	-0.1189974061	0.0644543973	-0.0666923615	-0.0248963296	0.0698033217	-0.0252652428	-0.1012527768	0.0	-0.0041760213086661	0.0001135820509716	1.2900882302915208e-08	1.7439153970433324e-05	-0.0281042629643479	0.0014823562964352	2.1973801895813703e-06	0.0007898495967692	0.0879943139787968	0.0157073493012944	0.007742999292599	0.0002467208220728	-0.0046943275947871	-0.0013294788068873	1.7675138979627435e-06	2.203671156717964e-05	0.0007034288419407	-9.428367496000338e-07	4.948121356740343e-07	8.88941136396357e-13	0.0008841567378226	-8.503173678260005e-05	7.230396260265378e-09	7.817331370371018e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4340.5849470845205	-11.827329391408966	18840677.68285673	139.88572053288638	4172.578187707352	-23.03456847308462	17410408.73253117	530.5913447412239	4335.539885808286	-5.281260394634046	27.89171135593016	18796906.10143453	4248.106361178403	3035.731843812125	0.769683	18.645117	0.1368070926114733	0.0973339368727747	0.0382423698	-0.0183206941	-0.0732664501	0.1072493567	-0.0232146882	0.0751174654	-0.0302270942	-0.0204548603	-0.0363210651	-0.0195048528	-0.0702465822	0.0397225459	-0.0422258177	0.0325989968	0.0683560651	-0.0485607715	0.0337367365	-0.0501451545	0.0358522539	-0.0671279693	-0.0673753065	-0.0799049618	0.0188839613	0.0773280207	0.0132262048	-0.0745505746	0.0616907651	0.0313698967	-0.0059368984	0.0093131991	0.1017931973	-0.0247824388	-0.0396445381	0.0674755234	0.0644093185	-0.0659239778	-0.0356134403	0.0116237203	-0.0980639317	-0.0275830866	-0.0386833345	0.0728630547	0.0978007297	-0.0053830742	0.1329097165	-0.1160465271	-0.0640282218	0.068055325	-0.0295624686	-0.1039323455	0.0	-0.0039914605967226	0.0001845607119435	3.406265639309162e-08	1.5931757695189133e-05	-0.0604929664388009	-0.0323887034744529	0.001049028112756	0.0036593989885658	0.1175176148887686	0.0295233009099718	0.0138103898091449	0.0008716252966207	-0.0061863524488624	-0.0014920248540753	2.2261381651784224e-06	3.827095662154582e-05	0.0007022681057449	-1.1607361958000098e-06	4.9318049234653e-07	1.3473085162402789e-12	0.0008851816978536	1.024960030999978e-06	1.0505430651474756e-12	7.835466382149819e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4322.85768332989	-17.727263754630258	18687098.550324265	314.25588022622765	4145.16069971372	-27.41748799363268	17182357.226451132	751.718647880992	4348.1896380961725	12.649752287886258	160.01623294488363	18906753.128846925	4263.791239870187	3082.6333262579783	0.828285	20.064713	0.2177482622673519	0.1266784236293129	0.0288555838	0.0526079872	-0.0545573082	-0.0062427399	-0.0512355391	-0.0466618335	0.0043701072	-0.0118729018	-0.0439871286	0.0014373227	-0.0944229562	-0.0284292799	-0.0530513911	0.0258522888	-0.0106433719	0.0106474651	-0.1404763748	-0.0699054311	0.0131930676	0.0400522295	0.0480057064	-0.0145010924	0.0916218922	0.1139033865	0.053756381	-0.0626010348	0.0055797942	0.0363970486	0.0166130252	0.0958033106	-0.0557158252	-0.1038566838	0.084328736	0.1135075501	-0.0008989632	-0.0184350067	0.0982417848	0.0530123957	0.00458839	-0.0634454051	-0.0173669991	0.1297491647	0.0216198313	-0.0704481711	0.1504558848	0.0212014953	-0.1220136911	0.0662807606	-0.0338135361	-0.106246848	0.0	0.0171116751498345	0.0211031357465571	0.0004453423383376	0.0002928094264334	-0.0401393483388403	0.0203536180999606	0.000414269769759	0.0016111672850667	0.0405257797626887	-0.0769918351260799	0.0016423388253739	0.0059277426760814	-0.0049230121618589	0.0012633402870035	1.5960286807660876e-06	2.423604874581064e-05	-1.6168483170986292e-05	-0.0007184365889158	2.614198480504669e-10	5.161511322930942e-07	0.0008809651078779	-4.216589975699942e-06	1.7779631023173235e-11	7.760995212983201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4310.70360263308	-12.154080696810524	18582165.54975381	147.7216775845822	4126.506049169253	-18.65465054446668	17028052.17383044	347.9959869361709	4340.249365660821	-7.9402724353512895	63.0479263475995	18837764.556119163	4254.951644307342	3022.1632415907725	0.74044	17.936714	0.2199478896028775	0.1409608729647572	-0.0110802615	0.0061805982	-0.0385275296	0.0713357805	-0.0014711015	0.0152360285	0.0899156878	-0.0779693642	-0.0319265954	-0.0767303892	-0.0788098644	-0.0558077034	-0.0230195568	0.0458925731	0.0164144287	-0.0582247766	-0.0813800188	-0.0330830551	0.02689224	0.0209973913	-0.0229902825	-0.1037565548	0.0515181247	0.0472018217	0.1155971991	-0.0478585518	0.0544702895	0.0848724849	0.0096023195	-0.0154381979	0.0194257109	-0.020845202	0.0343604862	0.1431457364	-0.0591164792	-0.0961454441	0.0994622929	0.0248242643	-0.0575396024	-0.1163526527	-0.0299128336	0.1095388739	0.1083596063	-0.0146601335	0.1040363092	-0.0526298366	0.0287599134	0.0644803214	-0.0380118078	-0.1081881546	0.0	-0.0038237971279073	-0.0209354722777418	0.000438293999492	1.4621424475392116e-05	-0.0519788357357526	-0.0118394873969122	0.0001401734618216	0.0027017993644443	0.0866019608483128	0.0460761810856241	0.0074998996227727	0.0021230144634352	-0.0070223706304764	-0.0020993584686175	4.4073059797560175e-06	4.931368927177751e-05	0.0007013978686538	0.0007175663518247	4.919589701520933e-07	5.14901469271133e-07	0.0008859752642876	5.0101564097000326e-06	2.510166724965832e-11	7.849521689294827e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4312.544862419676	1.8412597865963107	18598043.190382343	3.3902376017366915	4101.384664457139	-25.121384712114377	16821356.165844195	631.083969854054	4335.288344470695	-4.961021190126303	24.6117312488822	18794725.02970346	4245.053124190694	2912.6515413011825	0.765927	18.554132	0.2941844609096449	0.2310489219528447	-0.0954874256	0.0776605788	0.0346044485	0.1163731993	0.0671641962	0.0070461573	0.0872870665	-0.0879354089	0.0695982577	0.0797433124	-0.0490760948	0.0547056708	0.0977113602	0.0991423908	-0.1069193224	0.0134943946	0.0056526733	0.1017758864	0.0595994781	0.1341208552	-0.0190874128	-0.0019955542	-0.0216383349	-0.0189715991	0.1065643648	0.0086745519	0.1571838834	0.0385854206	-0.068361532	0.0201967241	0.0173663753	-0.042815783	0.0857097932	0.0809473296	-0.0080416893	-0.1205981537	-0.0023039958	0.0952705308	-0.0507630785	0.0433932104	-0.0295824944	-0.0526755371	0.0489795171	0.1168761825	-0.1029688911	-0.1121765662	-0.0175739628	0.06265471	-0.0421507286	-0.1097494464	0.0	0.0023232292779908	0.0061470264058981	3.778593363480851e-05	5.397394278113654e-06	-0.0927507530708879	-0.0407719173351353	0.0016623492431831	0.0086027021952168	0.3136356471542143	0.2270336863059015	0.0983673191658428	0.0515442947176465	-0.0070542037452821	-3.183311480569988e-05	1.0133471982328688e-09	4.976179047995201e-05	0.000331388453399	-0.0003700094152548	1.0981830704618122e-07	1.3690696737719905e-07	0.0008831811770939	-2.794087193700042e-06	7.806923245998576e-12	7.800089915729668e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4345.294084564794	32.74922214511753	18881580.68135379	1072.5115511102565	4168.085078827322	66.70041437018335	17372933.22434296	4448.945277154162	4334.401240053136	-0.8871044175593852	0.7869542476533761	18787034.10977416	4243.042913616033	2986.424725907189	0.858708	20.801695	0.1395100049324734	0.0850568660055527	-0.0026709477	-0.0039937422	0.0604035518	0.0319823692	-0.0385456423	-0.057970659	-0.0375963017	0.0218937731	-0.0233583743	0.1376787133	0.0495934267	0.1240355046	0.0372805069	0.0676637831	-0.0421747793	-0.0174253522	0.1199582086	0.0481004717	0.0319420344	0.0443605067	-0.0475363286	-0.0243933532	-0.0126459821	-0.0196972938	0.0427958858	-0.0613762802	0.1869824577	0.0484277913	-0.0643197018	0.0128601365	0.0308690888	-0.025292405	0.0447666224	0.0381778873	0.0764031957	0.0686910589	-0.0208551972	-0.0424010114	0.0384856715	-0.0017275057	0.0554433361	0.0423485433	-0.0247672086	0.0017108709	0.0357788476	0.0483266223	0.092630883	0.0608046394	-0.046223836	-0.1109252393	0.0	-0.0314176536579822	-0.033740882935973	0.001138447181299	0.0009870689613729	-0.0974046679753968	-0.0046539149045089	2.1658923938410157e-05	0.0094876693433972	0.3352522567207359	0.0216166095665215	0.1123940756363462	0.0004672778091514	-0.0082371982864948	-0.0011829945412126	1.3994760845390452e-06	6.785143561103287e-05	0.0003908020990359	5.941364563690003e-05	1.5272628061086544e-07	3.52998128786713e-09	0.0005356174134341	-0.0003475637636598	1.2080056980936536e-07	2.868860135738356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4346.66559291627	1.3715083514762227	18893501.776642147	1.881035158169026	4180.892435152236	12.807356324914508	17479861.554313198	164.02837603332765	4335.78314582125	1.381905768114848	1.909663551949088	18799015.48758762	4247.3222022293685	2982.4880082947866	0.666331	16.14147	0.2768264027848493	0.1643824522642762	0.0220346801	-0.031553939	0.0553853633	-0.0492453514	-0.0796016307	-0.1328485095	-0.0437349808	0.0067501963	-0.0566320071	0.1036273236	0.1184797903	-0.0226043937	-0.0506932292	0.0552727743	0.0862078875	-0.0309562231	0.096287023	-0.0437618716	0.0551085042	-0.0775775933	-0.0556783878	-0.0263136195	-0.0465819286	0.0242555409	0.0091670116	-0.041936589	0.0914312075	0.068415895	-0.0515367134	0.1137912105	-0.0362032236	-0.0206292248	-0.0710540989	-0.024189975	0.097195678	0.1112895504	-0.0847266622	0.0204400685	0.0087518114	0.0332855613	-0.1600439566	0.0334039482	0.0360696828	0.0870402793	-0.0294769038	0.0638357983	0.105901848	0.0589308316	-0.0502247703	-0.1117114032	0.0	-0.030903300578899	0.0005143530790832	2.6455908996236904e-07	0.0009550139866697	-0.0525692188235353	0.0448354491518615	0.0020102175006491	0.0027635227677167	0.2266035529544012	-0.1086487037663346	0.0513491702115581	0.0118045408301047	-0.0066989228031161	0.0015382754833786	2.3662914627639715e-06	4.487556672210887e-05	0.0012480146596891	0.0008572125606532	1.5575405907989e-06	7.34813374141616e-07	0.0005966873051536	6.106989171950007e-05	3.729531674631464e-09	3.560357401314654e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4329.88495789719	-16.780635019079455	18747903.748624355	281.58971164355575	4147.496803597228	-33.39563155500855	17201729.735849224	1115.2682069578827	4354.45199704899	18.66885122773965	348.52600616347627	18961252.19460394	4262.1149067747	3094.284502914973	1.046257	25.344942	0.2559990998097136	0.1614116070538423	0.0396031079	0.1565631639	0.044262324	-0.0587573594	0.0146674571	-0.0130102764	0.028134503	0.024932555	0.1311870988	-0.0666539576	0.0843960066	0.0415836022	-0.0254847578	-0.1398963913	-0.1159678017	-0.1257904966	-0.0448421734	0.0133995756	-0.17588071	0.0921985014	-0.0934430964	-0.0112678129	0.0309518917	0.0203260697	0.1249646529	0.0813894306	0.0182287201	-0.0725285372	-0.0440148727	-0.0405392547	-0.0946112403	-0.0259169447	0.1225777285	-0.0294735097	0.0295540554	-0.004733529	0.0316080174	0.079116224	-0.0014934114	-0.0495272076	0.0096468794	0.0717558815	-0.1081408871	-0.0480634225	0.0977192385	0.0802092821	-0.0161731489	0.0570340182	-0.0541472847	-0.1121051767	0.0	0.0004161471274812	0.0313194477063802	0.0009809078046326	1.731784317108541e-07	-0.0757275557892711	-0.0231583369657357	0.0005363085710185	0.0057346627058171	0.2250007095678086	-0.0016028433865926	0.0506253193060173	2.5691069219436727e-06	-0.0040031095723363	0.0026958132307798	7.267408975247422e-06	1.6024886248130517e-05	0.0002307357180739	-0.0010172789416152	5.3238971595078264e-08	1.0348564450537416e-06	0.0008819645677787	0.000285277262625	8.138311657087026e-08	7.77861498817069e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
