global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
4442.0353259792255	-8.14469267804634	66.33601881982166	19731677.837247364	3593.59285756704	-22.73021677377983	12913909.625956845	516.662754583022	4437.363716938598	-2.2583494986538426	5.100142458070062	19690196.756403133	4382.319800679594	3009.12442874469	0.525107	11.050894	0.0974448825421719	0.0459259253677126	0.019451119	0.0083120447	-0.0753095075	0.038548683	-0.0895967822	0.024685748	-0.072194343	-0.0457994762	-0.0389610563	-0.0077808829	-0.049342467	-0.0207142104	-0.0143802274	-0.0016001797	0.0482440553	-0.0214230797	-0.0031781656	-0.0066825016	-0.0259310033	0.0945460035	0.0126151136	-0.0086926988	-0.0213321607	0.0116243254	-0.0809090534	0.1122566627	-0.0236937065	0.0874181041	-0.0045627048	0.0946070884	0.0992541739	-0.0908709878	0.0033797995	0.1119619223	-0.0366731936	0.0066061458	0.0369756766	-0.0305380539	0.0082234568	0.0088614507	-0.0785041075	-0.0430006636	-0.0347691381	-0.0231645412	0.0898235884	0.0309160396	-0.0404587412	0.0	0.0	-0.1674034263648423	-0.0073853765819791	5.454378725764657e-05	0.0280239071586891	0.0689954711394307	-0.0199503769207183	0.004760375037752	0.0003980175392787	0.0915373505411025	0.0290685864332545	0.0083790865440846	0.0008449827172275	0.001211653924915	-0.0001930946363649	3.7285538592892966e-08	1.4681052337619248e-06	0.0028970245717876	0.0004152283930208	1.7241461837063598e-07	8.392751369541128e-06	-0.0007947573088254	0.0002124878227387	4.51510748122332e-08	6.316391799313923e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4442.29484944958	0.2595234703549067	0.0673524316650541	19733983.52944627	3581.812520619985	-11.78033694705482	12829380.932870092	138.7763385861449	4431.271156086133	-6.092560852465795	37.11929774099873	19636164.05876093	4376.103245237175	3051.7193216068954	0.615594	12.955194	0.0510618570319625	0.0284053710677069	0.012516546	0.0292364237	-0.0398476023	0.0258800662	-0.0068983613	0.0599105638	0.0172671316	0.0155163724	-0.0803194566	-0.0873130471	-0.0352034881	0.0197855981	0.0333431184	0.0108368154	0.0208969672	0.0162886418	0.0352451917	-0.026132855	0.0014281015	0.0677172123	0.0122404298	0.0055189576	-0.0098949133	0.0041092069	-0.0826831416	0.1191051309	-0.0216381745	0.1005470571	-0.028628944	0.0753559597	0.0552587113	-0.1294675452	-0.0131567874	0.1199777966	-0.002829646	0.0771216033	0.0286435304	-0.0014575872	0.0058649744	-0.0108909999	-0.0093923101	-0.0309322333	0.0066579167	-0.0306475416	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	-0.160114123294889	0.0072893030699532	5.313393924563046e-05	0.0256365324784909	0.0683060173025182	-0.0006894538369125	0.0046657119997319	4.753465932333739e-07	0.0699141833884908	-0.0216231671526117	0.0048879930388795	0.0004675613577097	0.0012783723749912	6.671845007619995e-05	4.451351580570385e-09	1.6342359291406413e-06	0.0026810864879052	-0.0002159380838824	4.6629256070802553e-08	7.188224755627839e-06	-0.0006482151833343	0.000146542125491	2.1474594543449296e-08	4.2018292390512025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4438.507819714784	-3.787029734796306	14.34159421223138	19700351.665669285	3579.099390390757	-2.713130229228227	12809952.446295489	7.361075640752012	4425.183102147109	-6.088053939023666	37.06440076446158	19582245.48752831	4369.036627551394	3042.076468261156	0.606289	12.75936	0.0472841566262875	0.0232250234012557	-0.0098517028	-0.0045304597	0.0746256313	0.0251191883	0.0299196923	0.0724860511	0.0753492713	0.0463024343	-0.0343154177	0.0027578942	-0.0412360234	0.0490063001	0.026066306	-0.008548369	0.0076539518	0.048118632	0.0319967624	-0.0026972217	-0.0069382528	0.0321058124	0.0152915203	-0.0011282371	-0.0234263301	0.0080285496	-0.0821788721	0.0985509044	-0.0388938109	0.0554853541	0.0186845364	0.1222459856	-0.0405934182	-0.1004538008	0.0014210596	0.0372147575	0.0365447955	0.0489469763	-0.020008921	-0.0070779986	0.0039954465	0.0303538457	-0.0212413455	-0.0179018769	-0.0125545382	-0.0376564902	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	-0.1699156970368562	-0.0098015737419671	9.60708478192207e-05	0.0288713440995207	0.0726414747773134	0.0043354574747952	0.005276783857823	1.879619151575761e-05	0.0677464818354707	-0.00216770155302	0.0045895858010837	4.698930022965736e-06	0.0011113932295801	-0.0001669791454111	2.788203500222131e-08	1.2351949107564847e-06	0.0030656851668189	0.0003845986789137	1.4791614382216359e-07	9.398425542053429e-06	-0.000580204530529	6.801065280530002e-05	4.625448895003063e-09	3.3663729724637734e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4450.756196647995	12.248376933211148	150.02273749801893	19809230.722000528	3567.7573361783416	-11.342054212415404	12728892.409854377	128.64219375737005	4427.816901451336	2.633799304227068	6.936898774946989	19605562.51277811	4372.469244947206	3031.19689104634	0.65986	13.886775	0.1390066623245014	0.0646186432634368	-0.0348092326	-0.0361208998	0.1448901606	-0.0263172042	0.0003009252	0.0731966676	0.1230850863	-0.0263402222	0.0550260912	0.0878323211	0.0070774613	0.0244486328	0.0086839004	-0.0125720869	0.0299653584	0.0230407883	0.0126682437	-0.0036696454	-0.0162871334	0.0414673712	0.0024281785	0.0104134688	-0.0279197448	0.0328669195	-0.1593987034	0.1353426204	-0.0139550541	0.0737794627	-0.0058393904	0.1302533714	-0.0856931975	-0.1913546283	0.0200920779	0.033963022	0.1160007183	-0.1196151953	-0.0234005368	0.0559231343	0.018571592	0.0431479386	0.0034836821	0.0080788525	-0.05821155	-0.0311572647	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	-0.1871017200554234	-0.0171860230185671	0.0002953593871947	0.035007053647698	0.0891680193970216	0.0165265446197081	0.0079509356831876	0.0002731266770672	0.0509240893429847	-0.016822392492486	0.0025932628754122	0.0002829928891712	0.0002469453280368	-0.0008644479015432	7.472701744826147e-07	6.098199503920278e-08	0.0038774475349863	0.0008117623681673	6.589581423727454e-07	1.5034599386571337e-05	-0.0004869807563649	9.322377416410004e-05	8.690672069399126e-09	2.371502570697301e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4450.876963586217	0.1207669382220046	0.0145846533675174	19810305.744982462	3579.510648572767	11.753312394425391	12812896.483245833	138.14035224095358	4430.730367993551	2.9134665422152466	8.488287292607666	19631371.59386027	4376.223566986188	3079.251661239132	0.7581759999999999	15.955831	0.2992279806749028	0.1608627857767899	-0.0184806061	-0.0393263741	0.1091227139	-0.0111743322	0.0261307535	0.0370017344	0.0982339582	-0.0093801756	0.0707118842	0.0072190334	0.0141530543	0.0124238782	-0.0079894818	-0.0113199789	0.0208386568	0.0116620048	-0.0183816691	-0.0047621446	-0.0329997047	0.0018078956	0.0221808064	-0.032432169	-0.0484057692	-0.0193745815	-0.0767625079	0.0039522628	0.0425960908	-0.0983533725	0.1448755421	0.3010761717	-0.1347227247	-0.0628290929	0.1245914057	0.0173379486	-0.0460723938	0.1010867398	0.0345560562	-0.1870521201	-0.0244952546	0.0435027264	-0.0955938228	0.1386400439	0.0064756788	0.020056556	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	-0.0761215672310271	0.1109801528243962	0.0123165943209263	0.0057944929977077	0.0046518254269898	-0.0845161939700318	2.163947980318884e-05	0.00714298704318	0.1049401065258166	0.0540160171828319	0.0110124259576497	0.0029177301122959	0.0003820047301382	0.0001350594021013	1.824104209598764e-08	1.45927613847959e-07	0.0035030062758725	-0.0003744412591137	1.402062565267279e-07	1.2271052968802125e-05	-2.169083627242256e-06	0.0004848116727376	2.3504235802268574e-07	4.704923781970423e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4456.953099317022	6.076135730804708	36.91942541916166	19864430.929511607	3585.829013721363	6.318365148596058	12858169.715645922	39.921738150993285	4431.606074395904	0.8757064023529892	0.7668617031220155	19639132.39862268	4377.883902592057	3103.992477416992	0.846951	17.824114	0.2364875480732907	0.1385913786347145	-0.040158666	-0.0718186638	-0.0177112581	-0.0254446588	0.0285593067	-0.0082517317	0.0608545971	-0.0264672027	0.0342828141	0.037106683	-0.0170817559	0.0190157224	-0.0145473974	-0.0034262782	-0.0328506723	0.0133353123	-0.0186163596	-0.0063698669	0.0092479864	0.0033750302	0.0292453405	-0.0176666447	-0.0245568466	-0.0048543538	-0.0025819736	-0.0775920988	0.0318483008	-0.1862144323	0.1098068972	0.2637832559	-0.1059530656	-0.0093268588	-0.0255981629	0.0572227172	-0.0896675122	0.0800484957	0.0306501453	-0.0981850739	-0.0401872546	0.0909524492	0.0201323379	0.5374854648	0.0674874025	-0.0930680875	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	-0.0505246091405666	0.0255969580904605	0.0006552042634847	0.002552736128807	0.0240242888027495	0.0193724633757597	0.0005771664524779	0.0003752923372451	0.0233702758632432	-0.0815698306625734	0.000546169793924	0.0066536372743209	0.0013869198344604	0.0010049151043222	1.0098543668948985e-06	1.9235466272196637e-06	0.0038790743520533	0.0003760680761807	1.414271979223278e-07	1.5047217828757727e-05	0.0008158136547597	0.0008179827383869	6.690957602990009e-07	6.655519192923789e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4474.377129717198	17.42403040017598	303.5968353862567	20020050.69893631	3605.23945370236	19.41043998099713	12997751.518532092	376.76518025589166	4437.291338931406	5.685264535502029	32.3222328386371	19689554.42655567	4382.18390621667	3095.0410816878216	1.012711	21.312523	0.4424867623775469	0.2226114150790039	-0.0433029136	-0.1144353283	0.0864836074	-0.0068054471	-0.0413073824	-0.0716020745	0.0413991077	-0.0718149299	0.017195811	-0.0081608485	0.0401781825	-0.0163700453	0.0456965133	0.0636790882	0.0386306712	-0.0274381018	0.0351167576	-0.1031002632	-0.0283686412	0.1413093856	0.0395188788	-0.066723458	-0.0741385691	0.0706797019	-0.1097074843	-0.0367013523	-0.0486175066	-0.0411719346	-0.029366396	0.0412040435	-0.0358792555	-0.0626485101	-0.057363001	-0.105411268	0.0205278621	-0.1402738172	0.0805889602	0.080760867	-0.1304078227	0.014818081	-0.021718606	0.0711470036	-0.134849895	0.018188697	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	-0.1175157482192474	-0.0669911390786808	0.0044878127150591	0.0138099510795295	0.1272668855277032	0.1032425967249537	0.0161968601519215	0.0106590337785114	0.1494830322568106	0.1261127563935674	0.0223451769326906	0.0159044273251832	0.0007551569510563	-0.0006317628834041	3.9912434084706244e-07	5.702620207286471e-07	0.0020716274938481	-0.0018074468582052	3.266864145235848e-06	4.29164047326736e-06	0.0003322179927621	-0.0004835956619976	2.3386476430289697e-07	1.1036879471487873e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4455.078402219493	-19.29872749770493	372.4408830306724	19847723.569922592	3643.852661132813	38.6132074304528	13277662.216044685	1490.9797880671756	4437.718343098958	0.4270041675517859	0.1823325591065936	19693344.09267696	4382.550172981549	3108.6539059124784	0.908699	19.12359	0.0917917983841536	0.0578757197187922	-0.0064842762	-0.085228707	-0.0508856099	0.1039256926	-0.0810634857	-0.0385436455	-0.1230302094	-0.0305821848	-0.0498729228	-0.0559450986	0.065263081	-0.0244564551	-0.0301827378	0.036340405	0.1240991432	-0.0302950896	-0.0255585971	-0.0626952031	-0.0737738658	0.2264295853	0.0443768633	-0.0766809582	-0.0934625499	0.0711425712	-0.0526921401	-0.0555559456	-0.0905565512	0.0154629584	-0.0119788851	0.049997804	0.1445722269	0.0195901702	0.0186817702	-0.0211350473	-0.0722945948	-0.012354247	0.007014006	-0.0486401535	-0.0967310098	-0.0183151454	-0.0873497907	-0.0349992467	-0.1660674286	0.0468706535	0.0795557284	-0.0	-0.0795557284	0.0	0.0	-0.1112207319840195	0.0062950162352279	3.9627229401782935e-05	0.012370051223061	0.1274552499550907	0.0001883644273874	0.0162448407411146	3.548115750501433e-08	0.1559009643513889	0.0064179320945783	0.024305110685693	4.118985237061827e-05	0.0006903355914348	-6.482135962149996e-05	4.2018086631798264e-09	4.765632288016352e-07	0.0013778324663524	-0.0006937950274957	4.813515401777592e-07	1.8984223053347373e-06	-0.0004869753326599	-0.000819193325422	6.710777044159549e-07	2.371449746192203e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4420.904159666394	-34.17424255309925	1167.8788540780597	19544393.588955622	3593.856292312209	-49.99636882060395	12915803.04979206	2499.636895245859	4427.595287366248	-10.123055732709872	102.4762573675502	19603600.02870781	4371.793232888492	3079.140608475505	0.940028	19.782923	0.1005311193558043	0.0764328959184229	0.0174148545	-0.0273725942	0.0686228025	0.1413645354	0.0300890812	0.1424068707	-0.0672605231	0.0413307411	-0.0392177998	-0.0581859597	0.0905389497	0.0292427445	-0.0316668127	0.0093951298	0.1506340509	0.0251736149	-0.0196336509	-0.033500308	-0.085940507	0.2606214824	0.0477985405	-0.0530682029	-0.0894881008	0.042701518	-0.0284537743	-0.0286322707	-0.097641358	0.0469057192	-0.0489053754	-0.0060626887	0.0709302338	0.027728637	-0.0448033052	-0.0242473212	-0.1140931489	0.1205662602	-0.1054267672	-0.0996877267	-0.0928531298	0.0196174144	-0.0499179966	-0.1338154322	-0.0858114665	-0.0070814942	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	-0.0893858159444818	0.0218349160395376	0.0004767635584536	0.0079898240920607	0.1273558339229765	-9.941603211419126e-05	0.0162195084342167	9.883547441329906e-09	0.1327742807195164	-0.0231266836318724	0.0176290096205849	0.0005348434958087	0.0017328220122151	0.0010424864207803	1.0867779375113206e-06	3.002672126017188e-06	0.0013120790546228	-6.575341172959984e-05	4.323511154082278e-09	1.7215514455798609e-06	-0.0004881375731956	-1.1622405357000006e-06	1.3508030628242245e-12	2.382782903652898e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4375.385969426022	-45.51819024037195	2071.9056427586925	19144002.381450087	3515.8002599767738	-78.05603233543525	12360851.46805275	6092.744183950513	4424.201713302508	-3.393574063739834	11.51634492608769	19573560.79998885	4366.396492707445	2917.3676138671312	1.014954	21.359743	0.0981434684623319	0.0398572689267314	0.0641262748	0.0830372598	0.0804493902	0.2411433481	-0.0366765998	0.2643227693	-0.0520520403	0.0194837837	0.0746349402	-0.1229944742	0.0451825816	0.0513565384	-0.0119604518	-0.040574792	0.121651572	0.0538514488	0.0026684881	0.014536947	-0.0637561947	0.2198366332	0.05588217	-0.0445258297	-0.0981192143	0.0309772527	0.0207004768	0.0124117654	-0.120941259	0.1242618747	-0.0235898194	-0.0980621855	-0.0643065687	0.123523085	0.0258725315	0.0554993994	-0.1232438606	0.1520636738	-0.1297786971	-0.1579524748	-0.0761039139	-0.060898566	-0.0547283144	-0.0578357802	-0.0495406747	-0.0828219281	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	-0.0988463529242267	-0.0094605369797448	8.950175994512053e-05	0.0097706014864207	0.107178972646011	-0.0201768612769654	0.0114873321774543	0.0004071057309899	0.167857619561758	0.0350833388422415	0.0281761804449398	0.0012308406643195	0.0021131549871161	0.000380332974901	1.446531717970448e-07	4.465423999573645e-06	0.0012732493847211	-3.882966990170008e-05	1.5077432646749924e-09	1.6211639956926597e-06	-0.0002388455907307	0.0002492919824649	6.214649252128004e-08	5.7047216211497044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4368.268140756962	-7.117828669060145	50.66348496209452	19081766.549552284	3482.214136072107	-33.58612390466669	12125815.289460411	1128.0277189396234	4404.356798236873	-19.844915065635178	393.8206539622741	19398358.80617536	4338.678786346123	2869.2812359366	0.949999	19.99275	0.1495984905978239	0.0621232799751005	0.0047626208	0.0920252811	0.1041949305	0.2945017005	-0.0736731593	0.29861397	-0.0275804368	0.0135694073	0.0644935391	-0.0720330148	0.0245942454	0.1450387987	0.049226662	-0.0370016679	0.0738999265	0.1562095122	0.0551623915	0.0025854598	-0.0706927616	0.1202647008	0.0398492005	-0.0186277462	-0.1089077572	0.0413111228	0.0100081541	0.0223896474	-0.1495507843	0.1583765872	0.0053442468	-0.1578789193	-0.2338538397	0.1288687952	0.074865092	0.1092751898	0.0505738919	0.1147389886	-0.0131957084	-0.1030742732	0.0879065632	-0.0088027335	0.0187188326	-0.079619809	0.0805475505	-0.1578199249	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	-0.1377944820089567	-0.03894812908473	0.0015169567592007	0.0189873192721166	0.1123453966819454	0.0051664240359343	0.0126214881556236	2.6691937319080664e-05	0.1241266983536064	-0.0437309212081515	0.0154074372441671	0.0019123934697135	0.0011794663973893	-0.0009336885897268	8.71774382586021e-07	1.391140982570494e-06	0.0012830318301941	9.782445472999914e-06	9.569623943221651e-11	1.6461706772912216e-06	5.274369944965884e-05	0.0002915892901803	8.50243141478855e-08	2.781897831635942e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4411.3007822743	43.03264151733856	1851.8082359597704	19459574.59169385	3522.3908184154616	40.176682343354514	12407237.077657543	1614.1658041188143	4410.714065932362	6.357267695489099	40.41485255210929	19454398.57141359	4347.985614867747	2918.944075483331	0.920582	19.373676	0.1012347818413561	0.0550190233631858	0.0387101594	0.0743876756	0.1659708029	0.2039461882	-0.0098188725	0.2024455087	0.0137820595	-0.0254746263	0.1703754863	0.0137376809	-0.015038945	0.1249289163	0.0541244967	-0.0578612982	-0.0034732631	0.1388421524	0.0620011053	0.0579850702	-0.0254015141	-0.1044047824	0.0444302509	-0.0140954131	-0.0940500528	0.0188660892	0.0023229395	-0.0095172334	-0.1023718216	0.1298736925	0.0422513026	-0.0842819233	-0.2775880481	0.1418984506	0.0454249338	0.0873369477	0.0798510309	-0.0109098616	-0.0465547025	-0.0047273291	0.0001048995	-0.0515538973	0.0727940674	0.1054947529	0.0350620909	-0.1018857624	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	-0.1223897877509045	0.0154046942580521	0.000237304605184	0.0149792601457114	0.1065741748797535	-0.0057712218021919	0.0113580547513002	3.330700109009516e-05	0.1000572537794823	-0.0240694445741241	0.0100114540338917	0.0005793381621068	0.0015494480662938	0.0003699816689045	1.368864353253591e-07	2.4007893101415963e-06	0.001281962179862	-1.0696503320998304e-06	1.1441518329612777e-12	1.643427030596531e-06	-0.0006959934054535	-0.0007487371049031	5.606072522587638e-07	4.8440682043476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4437.9295759877405	26.628793713440245	709.0926546329547	19695218.921426725	3600.955716932142	78.56489851668039	12966882.075306276	6172.443278936288	4418.794495874522	8.080429942159753	65.29334805015188	19525744.79677097	4350.470029863482	2972.3578623406897	0.974061	20.49914	0.1885566601592018	0.0818572779429921	-0.016441576	-0.0075521694	0.0568191264	0.1979628533	-0.1362412261	0.0812863478	-0.0924813985	-0.0678465917	0.0904437847	0.0599489039	0.1010049012	0.0621717344	0.065598169	-0.0339065468	0.0157846816	0.0839158706	0.0517399575	0.013819066	-0.0729267146	-0.1061351108	0.040520206	-0.0419653422	-0.0932323322	0.0744755191	-0.0369547129	-0.0421930188	-0.1370011316	0.0357556728	0.060529244	-0.1150081785	-0.2166625665	0.090924663	-0.0666134478	0.0543219104	0.0996603024	-0.0795320471	0.2678629344	0.2060806234	0.2070344953	0.1961907696	-0.0505354231	-0.082935973	0.2377989077	-0.1814604711	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	-0.1380589616591976	-0.015669173908293	0.0002455230109683	0.0190602768944157	0.1417779164823684	0.0352037416026149	0.0201009776020814	0.0012393034228236	0.0733841285152721	-0.0266731252642102	0.0053852303179459	0.0007114556113602	0.00040495493713	-0.0011444931291638	1.3098645227031466e-06	1.639885011059623e-07	0.001606013219161	0.0003240510392989	1.05009076070762e-07	2.5792784601198783e-06	5.567481376537339e-05	0.0007516682192188	5.650051117836722e-07	3.09968488780901e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4457.533294978358	19.60371899061738	384.3057982630925	19869603.07584061	3620.4397512899855	19.484034357843484	13107583.992720691	379.62759485762535	4430.737876563386	11.943380688863726	142.64434227912298	19631438.13081342	4372.895926101216	3070.1151611046857	0.899393	18.927752	0.220053951797893	0.1056663103353308	-0.0342226342	-0.0450466045	0.0080486303	0.0422808352	0.0367145448	-0.033720086	-0.0464242515	0.0111551829	0.0346194399	0.0825144428	0.0326351399	0.0178783922	-0.00218577	-0.0478592206	-0.0324042667	0.0291152209	-0.0111572792	0.058790468	0.0034855864	-0.1564527081	0.017571139	0.0252114451	-0.0390447003	0.0226659743	-0.0033767857	-0.014376309	-0.0273021617	0.0017751228	0.0551415481	-0.0287664033	-0.0863071687	0.0717541583	0.0774837934	-0.0275020426	0.0762681433	-0.0526334858	0.212399556	0.0247062234	0.1273338878	-0.0303895624	0.0258356439	-0.0537155331	0.1789919255	0.0605308602	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	-0.1620417144924744	-0.0239827528332768	0.000575172433462	0.0262575172356605	0.1025402740650633	-0.039237642417305	0.0105145078053382	0.0015395925824683	-0.0307765756669056	-0.1041607041821777	0.0009471976097807	0.0108494522957271	-0.0001929508583595	-0.0005979057954895	3.574913402799319e-07	3.7230033741667836e-08	0.0012830130229442	-0.0003230001962167	1.0432912675609124e-07	1.6461224170444145e-06	-7.687624183099544e-05	-0.0001325510555963	1.756978233971166e-08	5.9099565580576944e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4480.122494102657	22.58919912429883	510.271917077223	20071497.56216461	3598.469908430769	-21.96984285921644	12948985.681881746	482.6739952586637	4444.413496160183	13.675619596797333	187.0225713563072	19752811.324850783	4390.029325621934	3069.3324421825496	0.628707	13.231165	0.2317432568784104	0.1472881576500225	0.0202805131	-0.0475061743	0.0482096106	-0.0309112795	0.0907809288	-0.0667507916	0.0350035826	0.0045956856	0.1077616222	0.063621571	0.0548858818	-0.0529064061	-0.0193320294	-0.0552913465	-0.0318348569	-0.0503419172	-0.023080518	0.0641914208	0.009786807	-0.1040396537	0.0258554544	0.0607597107	-0.0062383207	0.0074778312	-0.0038748602	0.000771696	-0.0234334244	0.0021609707	0.0289974823	0.0234853488	-0.0023800049	0.1105988039	-0.0030633854	-0.0833878954	0.0405649897	-0.086838652	0.0871594685	0.0323312642	0.0117351234	-0.0706891054	0.0910046508	0.0193077432	0.1096027741	0.0998371838	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	-0.1608643117221788	0.0011774027702955	1.3862772834997514e-06	0.0258773267858503	0.1374309247326266	0.0348906506675633	0.0188872590728648	0.0012173575040059	-0.1089019584401569	-0.0781253827732513	0.0118596365521016	0.006103575433467	0.0013391445311278	0.0015320953894872	2.347316282488241e-06	1.7933080752494953e-06	0.0007642477303773	-0.0005187652925669	2.6911742877202146e-07	5.840745933868542e-07	-0.0003770119731228	-0.0003001357312918	9.008145719806632e-08	1.421380278779469e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4482.067419208504	1.9449251058476875	3.7827336673566383	20088928.350330383	3652.959678031303	54.48976960053415	13344114.409322562	2969.134991119295	4441.8339921254965	-2.579504034686579	6.65384106496434	19729889.21360153	4386.9699340403695	3104.824183450866	0.638668	13.440795	0.2035311316215281	0.1196325837753894	0.0028379284	-0.0680585149	-0.0697606617	-0.0328212183	0.0567041571	-0.1323375659	-0.1303077678	0.0033099412	0.0766058976	0.0742288847	0.0502257648	-0.036350924	-0.0310002454	-0.0587630436	-0.0817019475	-0.0332512294	-0.0322664004	0.0683648371	0.0633794428	-0.0460882921	0.0251086885	0.1129752356	0.0261853972	0.0060743529	-0.0041384687	0.0106128801	0.0029269598	-0.0305834592	-0.0351613153	-0.0314728966	0.0379227506	0.0903993406	-0.064926524	-0.0011318208	-0.0181927075	-0.0895766863	0.0973116244	-0.0196039432	0.1136485762	0.0034357691	-0.0752444845	0.0113300313	0.1124799109	0.109331933	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	-0.1768834296147901	-0.0160191178926112	0.0002566121380573	0.0312877476722904	0.1517378267721056	0.0143069020394789	0.0230243680735215	0.0002046874459672	-0.1788757553501483	-0.0699737969099913	0.0319965358520861	0.0048963322540007	0.0024159435487706	0.0010767990176428	1.159496124396499e-06	5.83678323084628e-06	0.0012831129844594	0.0005188652540821	2.6922115189368214e-07	1.6463789308883085e-06	9.195005074122928e-05	0.000468962023864	2.199253798266464e-07	8.454811831314639e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
