global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
4671.558256066301	-5.92604658142227	35.11802808518657	21823456.53982121	4058.5665799170415	-3.961165909915508	15.690835365876753	16471962.68361951	4552.572498852054	-3.024391831151661	20725916.35730404	9.146945948336896	4424.571798536513	3182.358731265976	0.655799	12.58072	0.092689345415558	0.0498798182411649	-0.0323436912	-0.0812944807	-0.115128517	0.0629541861	-0.0629097618	-0.0717253436	-0.0710447706	-0.0678827278	-0.018855982	-0.0529737482	0.0686730994	0.1383726764	-0.0446530487	0.0086321977	0.0277927099	-0.0565556557	-0.064276621	0.0569709885	0.0461461757	0.0538849173	0.1119853749	-0.1177725661	0.0241785961	0.0300340202	-0.0038048219	-0.0335126954	0.0733786853	0.0788426673	0.0547832018	-0.0991124885	0.0574531326	0.0633165139	-0.0235501476	0.0777902371	0.0114605671	-0.0518136492	0.09446801	0.0957083924	-0.0021469241	0.0676008406	0.0634470943	0.1394019228	0.0025112722	0.0591249193	-0.0345943932	0.1578682849	0.000709754	-0.000350673	-0.0997133969	0.034704471	0.0837433007	0.1117493864	-0.0789844352	0.0043990497	-0.0832507969	0.0215818286	0.0809251863	0.0193132913	-0.0464138754	-0.1157386546	0.0019354904	0.0264260357	-0.1212753942	-0.0017135594	-0.0226484757	0.0898235884	0.0309160396	-0.0404587412	0.0	0.0	0.0506605782777427	0.0003625186589602	0.0025664941914352	1.3141977809430546e-07	-0.2660295491254771	-0.0184810692247339	0.0707717210079046	0.0003415499196894	0.7431465448186003	0.0051379690270039	2.63987257224516e-05	0.5522667870758239	-0.0145515525259218	-0.0007071580844715	5.000725564335415e-07	0.0002117476809146	-0.0015650983711879	-0.0002920516919845	2.449532911495018e-06	8.52941907910093e-08	0.0012391750192188	0.0003749459936411	1.4058449814751186e-07	1.5355547282559137e-06	0.0	0.0
4667.898819428585	-3.659436637715771	13.391476505456508	21789279.388422776	4048.475892371738	-10.090687545303354	101.82197513694022	16390157.051115142	4553.687359336196	1.1148604841419	20736068.566578258	1.242913899101112	4426.316682734041	3156.238783013965	0.603244	11.572508	0.0604436157493807	0.0298542119573786	-0.0656189202	-0.0389898688	-0.1417373051	0.0023267386	-0.061616234	-0.0817053647	-0.0769654721	-0.1158521104	0.0127897988	0.0757534068	0.0812266792	0.1227107414	-0.0864839304	0.0124483346	0.0337398548	-0.018097456	-0.0746652301	0.0811638629	0.0436983652	0.0537100898	-0.0154920768	-0.1166648662	-0.0220810613	0.0920589025	-0.0084428516	-0.058932714	0.0565617614	0.0919812921	0.0725984308	-0.082681972	0.0410494668	0.0724203242	-0.0524552471	0.0825258267	0.1139629575	0.0100727844	0.0604528571	0.0360747187	-0.0417994553	0.042922378	0.065857821	0.1289687285	-0.0089448875	0.0729804964	-0.0352241463	0.1311283866	-0.0648514146	0.0168416906	-0.0822178794	-0.0099297819	-0.0647716492	0.0389224285	-0.0930219388	0.0663155759	-0.1354892171	-0.0506502591	0.0972340284	-0.0064871937	0.0141374105	-0.01131597	-0.0095690429	-0.0795596364	-0.2123472615	-0.0096189466	-0.003416343	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	0.05759305663409	0.0069324783563472	0.0033169601724574	4.805925616122373e-05	-0.2469399519575148	0.0190895971679622	0.0609793398727797	0.000364412720035	0.7557262152513715	0.0125796704327711	0.0001582481081971	0.5711221124181624	-0.0145587462642774	-7.193738355599708e-06	5.174987152882639e-11	0.0002119570927876	-0.0018407380201139	-0.000275639648926	3.3883164586928408e-06	7.597721606004854e-08	0.0013931790277832	0.0001540040085643	2.3717234653903776e-08	1.9409478034549425e-06	0.0	0.0
4680.052844954515	12.154025525930592	147.72033648497242	21902894.63156685	4076.628594781935	28.15270241019698	792.5746529971109	16618900.699793736	4553.218469480805	-0.4688898553913532	20731798.43082112	0.2198576964889241	4426.47034050053	3176.6160920023435	0.659596	12.653569	0.175407145249809	0.0937088213055148	-0.0382537958	0.0795157976	-0.0976062942	-0.0875675102	-0.0093430811	-0.003975947	0.0098508809	-0.122645526	0.052098133	0.0506615661	0.0706407987	0.1091110986	-0.0712310575	-0.0245121611	-0.0317399631	-0.0009937208	-0.0312960075	0.1225580954	-0.0479537364	0.0297284402	0.0007142362	-0.0972428352	0.0445904839	0.0591684754	-0.0774250146	-0.0837569964	0.0569898225	0.0824835442	0.0874602704	-0.0963217439	-0.024774504	-0.051723219	-0.0083617912	0.0448584553	0.0611422584	0.0433704331	0.0887625576	0.0349939799	-0.0110272062	0.0814235954	0.1066509421	0.139671592	0.0318882773	0.067557068	-0.0580998441	0.1176827606	0.0294423969	0.0560622658	-0.0123176341	0.0178792819	-0.0734396384	-0.0614104072	-0.0587413997	0.1113704193	-0.0713928175	-0.0067531617	0.1058126542	-0.0511799308	0.0381397957	-0.076720966	0.0173678238	0.0082265557	-0.1516593795	0.0175677271	0.0005022589	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	0.0766802547514942	0.0190871981174042	0.005879861468754	0.000364321131973	-0.282256771857547	-0.0353168199000321	0.0796688852594433	0.0012472777678513	0.8018976686407342	0.0461714533893626	0.002131803108086	0.6430398709714448	-0.0154177659291415	-0.0008590196648641	7.379147846232313e-07	0.0002377075062457	-0.0018516789089719	-1.0940888857999872e-05	3.4287147819313657e-06	1.197030490031057e-10	0.0020198519509213	0.0006266729231381	3.92718952594451e-07	4.079801903640582e-06	0.0	0.0
4669.971037570862	-10.08180738365354	101.64284012109104	21808629.491750672	4061.76662547318	-14.861969308755306	220.87813173438468	16497948.119807784	4549.585066031146	-3.633403449658545	20698724.273053627	13.201620627990613	4423.048796564086	3180.972635066461	0.614417	11.786848	0.1237072313428773	0.0752598124166979	-0.0167442448	0.1401341075	-0.0243078439	0.0388371022	-0.045561468	-0.022144552	0.0995692253	-0.070050045	0.0189837552	-0.086413924	0.0951034573	0.1147973264	0.0100892337	-0.0027003049	-0.0513780395	-0.0078742295	0.010118565	0.1016172889	-0.0624915004	-0.0557535271	0.0087534802	0.0155499649	0.0088005321	0.0188449734	-0.0184323283	-0.0859007947	0.0449677772	0.104825923	0.010766264	-0.1092898756	0.0123857039	-0.1177447897	-0.0525377984	0.0125776453	0.0120447205	0.0119886181	0.0587540129	0.0239305491	0.072801842	0.0625014572	0.0389151348	0.1129562296	-0.0468469815	0.0621140597	-0.0373284106	0.0884922402	-0.0215152943	0.0219740686	0.0031904961	0.125732186	-0.1260826393	-0.0251187316	0.0263226909	-0.0345881151	-0.0195528614	-0.0166843697	0.0685072963	-0.0700455685	-0.056289862	-0.0341641803	-0.0432529431	-0.0226397449	-0.0875318999	0.0138654652	-0.0304907433	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	0.0855048139245582	0.008824559173064	0.0073110732042733	7.787284459890804e-05	-0.2975603288848134	-0.0153035570272663	0.0885421493260383	0.0002341988576867	0.7443386252984823	-0.0575590433422519	0.0033130434704752	0.5540399891112344	-0.0149405490596388	0.0004772168695026	2.277359405379568e-07	0.0002232200062034	-0.001845033495557	6.645413414899971e-06	3.4041485997272823e-06	4.4161519454932493e-11	0.001663312797833	-0.0003565391530882	1.271201676849222e-07	2.7666094634350425e-06	0.0	0.0
4672.82412633244	2.8530887615779648	8.140115481442484	21835285.31563453	4060.443357487314	-1.323267985865641	1.7510381624169105	16487200.259362852	4555.1124267578125	5.527360726666302	20749049.220403448	30.55171660269303	4426.992080297226	3167.0096898252664	0.554242	10.632472	0.1857463360813692	0.1138205766625479	-0.0259328657	0.0782194447	0.018059946	0.1488684884	-0.0235538661	-0.0219836497	0.1188086119	-0.0383855789	-0.1197768981	-0.0124815762	0.033623586	0.1408262582	-0.0465089741	0.0285309827	-0.0158651515	-0.0140060528	0.0745356041	0.0988681832	-0.0554660432	0.084058664	0.0136393809	-0.0223580651	0.067085735	0.056144568	-0.0630650766	-0.0011863753	0.0491749251	0.0604125906	0.0788988951	-0.1136209788	0.0355565277	-0.0557776093	-0.1288807489	0.0318479139	-0.0492479818	-0.0743192451	0.1141268502	-0.0711675935	0.0180964703	0.0007293656	0.0257764475	0.1197454998	0.0299200238	0.0970528996	-0.0685638387	0.1253317104	-0.0287785074	-0.0279894217	0.0325566217	0.1281042085	0.0117642635	-0.0200277238	0.0144369437	-0.0228478817	-0.0137386893	-0.0834935337	0.1385730655	-0.0330459785	-0.022573105	0.0291655553	-0.0732845457	-0.0578935191	-0.0697461035	-0.0452704575	0.0143475625	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	0.0724773712266113	-0.0130274426979469	0.00525296933992	0.0001697142632482	-0.3205513491387251	-0.0229910202539116	0.1027531674346568	0.0005285870123157	0.8360106528146929	0.0916720275162106	0.0084037606289328	0.6989138116196489	-0.0155305797980995	-0.0005900307384607	3.481362723284797e-07	0.0002411989088651	-0.001624294718991	0.0002207387765659	2.638333334142052e-06	4.872560747985444e-08	0.0013129654005937	-0.0003503473972393	1.227432987523519e-07	1.7238781431561752e-06	0.0	0.0
4677.414135803709	4.590009471268786	21.06818694633716	21878202.997816358	4067.777777288378	7.334419801063632	53.79371381823429	16546816.045401176	4552.967129132606	-2.145297625206694	20729509.678962003	4.602301900717484	4424.974074404464	3148.950751516983	0.420617	8.069034999999998	0.0655782479626953	0.0377443468594856	-0.0269897817	0.032131665	0.0191081665	0.1462215337	-0.0118641927	-0.0565168634	0.0660922012	-0.046851868	-0.1425579073	-0.0031074733	0.0731596103	0.1037063908	-0.0827733583	0.0150859503	0.0074210861	-0.0025388511	0.0328816653	0.0571734238	-0.0347267686	0.137517437	0.0943720003	-0.0024810065	0.0050106308	-0.0282541208	-0.0255055802	0.0194619288	0.0198904945	0.0894421011	0.1020042725	-0.0476293388	0.0198186001	0.001695841	-0.0495148767	0.0294723994	-0.0323321163	-0.0945523011	0.1288824653	-0.0422295137	0.0362635375	-0.0373106981	0.0074081042	0.0962862559	0.0313195939	0.0690300213	-0.03447233	0.108186302	-0.0307748909	0.0182402989	0.0483412145	0.1201041401	0.063821784	0.0150816225	0.1062612881	0.0234536152	-0.0418971835	-0.0378647086	0.0424693035	-0.0407369012	0.0898507712	-0.0069221464	-0.0326340661	0.0349809629	-0.053112297	0.0059325396	0.0175634922	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	0.0682919437135041	-0.0041854275131072	0.0046637895761684	1.751780346747473e-05	-0.3137980214497844	0.0067533276889406	0.0984691982657993	4.560743487421257e-05	0.8064392815728354	-0.0295713712418574	0.0008744659971237	0.6503443148637109	-0.0154198019561628	0.0001107778419367	1.227173026415256e-08	0.0002377702923672	-0.0013046528014175	0.0003196419175735	1.7021189322465309e-06	1.0217095547006425e-07	0.0012420227297281	-7.09426708656001e-05	5.032862549544866e-09	1.5426204611612408e-06	0.0	0.0
4694.617991642544	17.203855838835807	295.97265572344486	22039438.08745388	4098.025842411002	30.24806512262376	914.9454436624876	16793815.8050684	4554.795949367498	1.8288202348921916	20746166.140374567	3.34458345155113	4428.102218367096	3174.55882602182	0.555111	10.649151	0.109088106891551	0.0591447857600015	-0.0063231443	-0.0634557029	-0.0174082633	0.108815843	0.0619135255	0.0024089249	-0.0431650212	0.017285523	-0.1674361146	-0.0473487859	0.0383277605	0.0757678333	-0.0607467531	0.0095577044	-0.022028123	-0.0194947965	-0.0451874013	-0.0080574768	0.0463328439	0.0548913639	0.1591083625	0.1090108053	-0.010619707	0.029723583	-0.0229874485	0.0302312175	-0.0974054672	0.0440968063	0.0891805118	-0.0202827657	0.0257171521	0.053985558	0.0481180835	0.0612837123	-0.0176842149	-0.1216301804	0.0911001468	0.0176425745	0.1022626514	-0.0843675199	-0.0828958961	0.0809689173	0.021127161	0.0303768006	-0.0353582281	0.0969599334	0.0198492387	0.0047461781	-0.0609993016	0.0847084287	0.1337623214	0.0476251715	0.1181728791	-0.0210272553	0.0552337572	0.0483122794	-0.0152892415	-0.1149789131	0.2566378488	0.095065957	0.023954332	0.1178526983	-0.0668596228	-0.2455190079	0.0429120112	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	0.0566656011961299	-0.0116263425173741	0.0032109903589188	0.0001351718403313	-0.2926115270630305	0.0211864943867539	0.0856215057701586	0.0004488675443999	0.7612032548936725	-0.0452360266791629	0.0020462981097179	0.5794303952607213	-0.0153414946018752	7.830735428760068e-05	6.1320417355238115e-09	0.0002353614566193	-0.0018390764098106	-0.0005344236083931	3.3822020411218458e-06	2.856085932079016e-07	0.0012339688262436	-8.053903484499941e-06	6.48653613376403e-11	1.522679064141008e-06	0.0	0.0
4689.712634514769	-4.90535712777546	24.06252855101751	21993404.594327454	4064.8786300187257	-33.14721239227583	1098.7376893786443	16523238.276782911	4556.714213188121	1.9182638206229967	20763644.42067064	3.679736085511137	4428.992370149009	3176.4341930744617	0.552464	10.598365	0.1406898627534001	0.0908669783599543	0.0264846497	0.0072900594	-0.0055611336	0.1181862753	0.0027931795	-0.0299254001	-0.0110554679	-0.0060958251	-0.1145715367	-0.0180373495	0.0435438852	0.0293123155	-0.0798328293	0.0034456615	-0.0054430041	-0.0295029664	-0.0482758834	0.0074529083	0.0176277224	0.0276007556	0.075255687	0.0900806904	-0.020689114	-0.0249960649	-0.0037991318	0.1141297265	0.0330038919	0.0502230223	0.0630439639	0.029169057	0.013651887	0.069271467	0.0309182231	0.0567514109	0.0273710932	-0.0589580269	0.0557642552	-0.025181644	0.1172075612	-0.0648323616	-0.0991550251	0.0553340868	-0.015912243	0.0040541431	0.0019352865	0.0578625033	-0.0183259523	0.0203878088	-0.0318924673	0.0620792985	0.0708890201	0.0982492085	0.1051294935	-0.0550791289	0.1113213461	0.0538738115	-0.2776528404	-0.0435785013	0.3366912964	0.0497012338	-0.0820623833	0.2024316183	-0.0303576279	-0.3142165059	0.2440021781	0.0795557284	-0.0	-0.0795557284	0.0	0.0	0.0236449887732419	-0.033020612422888	0.0005590854940867	0.0010903608447825	-0.2920174292905955	0.000594097772435	0.0852741790094879	3.529521632122534e-07	0.7133556378620654	-0.0478476170316071	0.0022893944556033	0.5088762660695941	-0.0144336298677244	0.0009078647341508	8.242183755147036e-07	0.0002083296711584	-0.0018340442897142	5.032120096399922e-06	3.363718456633265e-06	2.5322232664591958e-11	0.0009623149699614	-0.0002716538562822	7.37958176329902e-08	9.2605010141181e-07	0.0	0.0
4711.085495135775	21.37286062100611	456.7991711249538	22194326.54247869	4088.779265413579	23.90063539485345	571.2403722777217	16718115.881276008	4570.615839876086	13.90162668796529	20890529.155726183	193.2552245715488	4443.295671707545	3215.695251372179	0.655023	12.565825	0.1209784072820867	0.0586902354460949	0.0600728956	-0.0542642159	-0.0481498154	0.0529013081	0.0612911639	0.0328413085	0.0122926498	-0.0050493036	-0.0487051249	0.0144082692	-0.1266352859	-0.0495352921	-0.1429640755	0.0115551656	0.0668589846	0.0018426332	-0.0729426888	-0.0860883963	0.0747086306	-0.0696078786	0.0275502085	0.1202980011	-0.0366623784	-0.1819436387	-0.0387808929	-0.050141112	0.0156909353	-0.1195505892	0.1225259041	0.0742351836	-0.0147155412	0.0643835077	0.0543052925	-0.0101408897	0.0221422527	0.023862011	-0.0789954498	0.1222978744	0.1366762567	-0.0579085906	-0.014798203	0.0509092367	0.0369068655	-0.0769859462	0.0073710307	0.0102731787	0.0410660286	0.0501975707	-0.0706796002	-0.0017303956	0.1581337079	0.0095325908	0.1030846868	0.0722036986	0.1360000297	0.0595689261	-0.1847142107	0.0012554785	0.2172344513	-0.0356798221	0.0593874428	0.0472404968	-0.0419278566	0.0671046767	0.0446162105	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	0.0626786150350255	0.0390336262617836	0.0039286087827089	0.0015236239791446	-0.2949156426339101	-0.0028982133433146	0.0869752362701721	8.399640583367008e-06	0.674506301327142	-0.0388493365349233	0.0015092709492037	0.4549587505300212	-0.0146157606167755	-0.0001821307490511	3.3171609749915305e-08	0.0002136204584068	-0.002291859913867	-0.0004578156241528	5.252621864790453e-06	2.095951457184179e-07	0.0011263132195988	0.0001639982496374	2.6895425884130972e-08	1.2685814686430146e-06	0.0	0.0
4703.432266901389	-7.653228234386006	58.57190240760315	22122275.08932914	4111.831629802271	23.052364388691785	531.4115039090252	16907159.3518424	4568.804437700486	-1.8114021756000511	20873973.98995165	3.2811778417685984	4445.576061542218	3257.7307421417854	0.746326	14.317379	0.1039447051253416	0.0566887921911224	0.0464698047	-0.1199293783	-0.0939427432	0.0306911115	0.0766643865	0.1162716398	-0.067545271	-0.000536792	-0.0106138161	-0.1056199052	-0.1987793856	0.1182436108	0.0197081844	0.1348755084	0.0401692593	0.0556058129	-0.1112874007	-0.0019537564	0.0663840802	-0.0432428532	-0.07327147	0.0654909094	0.0551795326	-0.0930288926	-0.0579695655	0.0759027325	-0.0416647326	-0.195828395	0.0315008835	-0.0869446158	0.1770545736	-0.0110487779	-0.0183432984	-0.0221897347	0.0937796205	0.0080539568	-0.0381117625	0.0313281335	0.106642175	-0.0325534811	0.0360434396	0.029385117	-0.0865333232	-0.0316031232	0.0167195693	-0.0016483156	0.0218846879	0.0320136365	-0.1544378079	-0.0760145363	-0.0132018255	0.1032053801	0.0922250674	-0.0693144047	0.0689533586	0.1005615515	-0.1600459203	0.0340264833	0.026191997	0.1352420203	0.0178594979	0.0166594118	-0.0584711232	0.0160859265	-0.0615266148	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	0.0688497127335665	0.006171097698541	0.0047402829434946	3.808244680493807e-05	-0.2652709721152888	0.0296446705186213	0.0703686886469903	0.0008788064901576	0.6509778236689527	-0.0235284776581892	0.0005535892609119	0.4237721269087661	-0.0140508885223657	0.0005648720944098	3.190804830429145e-07	0.0001974274682679	-0.0022601043738281	3.175554003889995e-05	5.108071780596909e-06	1.0084143231621775e-09	0.0014216947701499	0.0002953815505511	8.72502604059721e-08	2.021216019471577e-06	0.0	0.0
4693.358958427299	-10.07330847409048	101.4715436141831	22027618.31264978	4117.809447612959	5.977817810688066	35.73430577777946	16956354.64685054	4567.750048908966	-1.0543887915200685	20864340.50930786	1.1117357236831504	4444.590269887549	3262.360891844097	0.711284	13.64514	0.1407512701217781	0.0754270622415847	0.0060927596	0.0062414528	-0.0895534593	-0.0821422309	0.0465090507	0.1861115352	0.0043104999	0.0007086798	0.0433562767	-0.001988248	-0.1514232548	0.0409827648	-0.018425775	0.0470076126	0.0044740125	-0.0246538689	0.0006690151	0.0528874177	0.050945401	-0.116053095	0.0006184787	0.0770813636	-0.0804778374	0.0180841094	0.0204216073	0.0608977921	-0.0217007836	-0.1546103767	0.0293199065	-0.0531672882	0.0429469405	-0.0145637902	-0.0827122078	0.0351143589	0.0614017208	0.037576011	-0.0784710918	-0.0251364351	0.0528609991	-0.0062035105	-0.1509845962	0.0340702329	0.0098039677	-0.0379452818	0.0150890833	0.0275415417	-0.0136438911	0.0648782131	-0.0733438143	-0.0852659797	0.0422340877	-0.0154263429	-0.0230878797	-0.0086081266	0.0718684217	0.0442359393	-0.1972101515	-0.0382032984	0.0361374972	0.0470738321	0.0413006496	-0.0478640534	-0.0471861938	0.0950260935	-0.0251516524	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	0.0689873495389434	0.0001376368053768	0.0047592543964083	1.894389019435499e-08	-0.2816509807330618	-0.016380008617773	0.0793272749478955	0.0002683046823183	0.692233485142566	0.0412556614736132	0.0017020296036253	0.4791871979526231	-0.0146718031177267	-0.000620914595361	3.855349347323147e-07	0.0002152618067253	-0.0018320496386095	0.0004280547352186	3.3564058783291995e-06	1.832308563430659e-07	0.0008111048362292	-0.0006105899339207	3.7282006740528483e-07	6.578910553543974e-07	0.0	0.0
4684.143555728631	-9.215402698667276	84.92364689860412	21941200.850674067	4097.450222369322	-20.35922524363741	414.4980525211628	16789098.324794404	4555.563787801376	-12.186261107590326	20753161.42472722	148.5049597823686	4429.3808516151885	3201.8067828962194	0.589226	11.303604	0.2418644750299978	0.1201663216284182	-0.0126573546	0.0936799382	-0.0212426654	-0.0941233065	0.0011961764	0.0928651915	0.0574579737	-0.0357114929	0.0847192097	-0.0678740034	0.006794476	0.0376950178	0.0138252981	-0.0081109881	-0.0911983733	-0.0651486409	0.0591442877	0.0624716591	-0.0018467558	-0.103692101	0.0726611444	0.1270086925	-0.0435248894	0.0034098709	-0.0060284069	0.0646459596	0.0650143963	0.0052737089	-0.0099481	-0.0679137331	-0.0284739483	-0.1045599882	0.0187660627	0.0598046857	-0.0335604454	0.009919921	-0.0406967715	0.0151172035	0.0553778255	0.0283381565	-0.1019266341	0.0424427933	-0.007797653	0.0229947285	-0.0218159864	0.0071106629	0.0480588567	0.0859642928	0.0154182646	-0.0359401138	-0.0654090456	-0.060291566	0.0203770111	-0.0191514726	0.0629525852	0.0229602006	-0.1090673665	-0.0368808676	0.0030832164	-0.0649695876	0.0070663007	0.042297679	-0.0089709463	0.0907013637	0.0166255812	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	0.0934260162821942	0.0244386667432508	0.0087284205183608	0.0005972484321876	-0.3240690614952513	-0.0424180807621895	0.1050207566184129	0.0017992935755476	0.7732052274448336	0.0809717423022675	0.0065564230514648	0.5978463237480168	-0.0153168942082313	-0.0006450910905045	4.161425150484128e-07	0.0002346072481861	-0.0024580256962256	-0.0006259760576161	6.041890323305346e-06	3.9184602470859513e-07	0.0014207573925543	0.000609652556325	3.716762394337292e-07	2.0185515684976934e-06	0.0	0.0
4672.767316384085	-11.376239344546777	129.41882162441405	21834754.39306732	4060.7262812348986	-36.72394113442306	1348.64785244457	16489497.931111809	4546.566065099855	-8.997722701520615	20671262.984317586	80.95901381345944	4419.51011044755	3181.4341940667464	0.536896	10.299705	0.0969727952996029	0.0538544785817327	-0.0102957201	0.1313693517	0.0239679779	0.0366965632	-0.0537021151	-0.0111684285	0.0824218995	-0.030671906	-0.0091267495	-0.0235305168	0.1360490527	-0.0296405414	0.0095809004	-0.0270227108	-0.1007425748	-0.0142729141	-0.0242626281	0.0811060579	-0.0311857522	-0.0731041609	-0.0372538116	0.1017034907	-0.0227292727	-0.0360302178	0.034074446	0.1178488099	-0.0159942823	0.1283353559	-0.0318983199	0.0281438779	-0.0760888681	-0.0863817289	0.0068386277	0.0357296306	0.0499351515	0.0089317925	-0.0023663286	-0.0872155147	0.1105038597	0.002897097	-0.0902870215	0.0237397187	-0.0237227731	0.0016527531	-0.0036330141	0.0004184185	-0.0475274813	0.0708626333	0.0383698108	0.0589398796	-0.0886480473	-0.0419959272	0.0724376527	-0.0473350323	0.1062875757	-0.0262936853	-0.1173233463	-0.039552556	-0.1112118952	-0.0295786116	-0.0768786978	-0.0504753799	0.052757189	-0.0064848161	0.0545105441	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	0.0977403374111673	0.0043143211289731	0.0095531735572488	1.8613366803903772e-05	-0.3080554888363451	0.0160135726589061	0.0948981842021995	0.000256434509302	0.7352555021469698	-0.0379497252978637	0.0014401816501833	0.5406006534373927	-0.0152546652267126	6.222898151869889e-05	3.8724461408545685e-09	0.000232704811179	-0.002502899365518	-4.487366929239968e-05	6.264505233910406e-06	2.0136461957636532e-09	0.0007539565190882	-0.0006668008734661	4.4462340485515386e-07	5.684504326755953e-07	0.0	0.0
4686.377892352036	13.610575967951265	185.2477781793725	21962137.749925908	4067.2495790461903	6.523297811291741	42.55341433480361	16542519.138251413	4551.048831358651	4.482766258795891	20712045.465410944	20.09519333099891	4422.630998464731	3197.72856088592	0.520403	9.983314	0.0642071252482108	0.0346011911245379	0.0021474332	0.1023095924	0.0300989202	0.0116782269	-0.0308812757	-0.0118564385	0.1127630106	0.0135476378	-0.0206140945	-0.0258992718	0.0989404431	-0.090338594	-0.0587876623	-0.0888185054	-0.0865809112	-0.0238612611	-0.0423358936	0.0593909063	0.0105650305	-0.0554962584	-0.0091230436	0.161695574	0.040682731	-0.0409021854	0.0972309172	-0.0006917381	-0.098032365	0.0940274096	0.0096675144	0.0674319761	-0.1558547377	-0.0619594948	0.0416202765	0.0362493812	0.0180645057	0.0097218378	-0.0045534726	0.0089503081	0.138354676	-0.038145495	-0.0592193278	0.0264214331	0.0410856778	-0.0165880023	-0.0061056269	-0.0102848106	0.0477175028	0.0882646108	0.0751435168	0.0045417116	0.0217600963	-0.0785741748	0.0556876667	0.0101595575	0.1389077034	0.0159640536	-0.1939815904	-0.0173761805	-0.0757801627	-0.108492923	-0.063974251	0.0400004037	0.1150385247	0.0373369454	-0.0022317042	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	0.0921241930292495	-0.0056161443819178	0.0084868669412904	3.154107771854694e-05	-0.3038035920444599	0.0042518967918852	0.0922966225391166	1.8078626328843667e-05	0.7701535650069076	0.0348980628599377	0.0012178747913761	0.593136513692849	-0.0151456111367372	0.0001090540899754	1.1892794540362897e-08	0.0002293895367052	-0.0023251186261601	0.0001777807393578	5.406176625716631e-06	3.1605991286641494e-08	0.0008559421140443	0.000101985594956	1.0401061578549684e-08	7.326369025946254e-07	0.0	0.0
