global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
4580.899441830212	29.443874455501827	20984639.696160343	866.941742951353	3782.3669599300056	112.0858140488017	12563.22971098255	14306299.819570152	4384.262862808671	-7.601747568314749	19221760.850203287	57.78656609237921	4229.3437626420255	3790.1679064608775	1.271795	37.209923	0.2218705405067481	0.1153997686159016	-0.0268371272	0.0750757267	-0.0071451585	0.0120972825	-0.1324646551	-0.0626137207	0.0656278161	0.0726870974	0.0560863863	-0.110245758	-0.0181800837	-0.0400739596	-0.0161363488	0.0830488797	0.0557035716	0.0785951195	-0.0097215657	0.0686276274	-0.0913085673	-0.0474394625	0.0274677496	0.0085522594	-0.0788347867	0.0761359581	0.0622835115	-0.0092925866	0.0430541998	-0.0060329334	0.0957865375	0.0430565764	-0.137933941	0.0479681407	0.0208238995	-0.0179370881	-0.0876040199	0.0789972263	0.011662563	-0.1614263499	0.0693104064	0.1209088765	0.0717128301	0.0659763022	0.0545063777	0.0710315506	-0.0238236224	0.0948373385	0.048233718	-0.0132648602	0.0	-0.141475329652863	0.0364619918996567	0.0013294768532906	0.0200152689003862	-0.0290243937943159	-0.0233111919247051	0.0008424154351275	0.0005434116689504	-0.3589787397166617	0.0369124192779963	0.0013625266969545	0.1288657355685627	-0.0006839378996727	-0.0003670140669029	1.3469932530460633e-07	4.677710506087042e-07	0.0001692504268873	-0.0017439293855037	3.041289701623313e-06	2.864570700153328e-08	-0.0007319423146298	0.0003927552956811	5.357395519456292e-07	1.542567222856267e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4546.563956294279	-34.335485535933	20671243.808674283	1178.9255669882646	3686.574981551365	-95.79197837864058	9176.103121693945	13590835.094600448	4377.0559837259525	-7.206879082718842	19158619.08467117	51.93910611293038	4218.138366835155	3666.8918886448687	0.897051	26.245733	0.1523145947801278	0.0990839056451882	-0.0047612541	0.0516217133	-0.0520389866	0.1820431983	-0.0549940059	0.0177276323	0.0017216593	-0.0266984498	-0.0043783773	-0.0804792092	-0.1941788225	0.0054115245	-0.014245258	-0.0378415035	0.0014378131	-0.0141427357	-0.0122130469	-0.0388637401	0.027437098	0.0521481541	0.0605781861	0.0015660475	-0.0726851195	0.1032757508	0.018588729	0.0222421864	-0.0181081087	0.0179079885	-0.0244705639	0.0518522893	-0.1089851403	0.0296374058	0.0351982733	-0.0603008271	-0.0569925924	-0.0426849128	0.0448966534	-0.1606717943	0.0377302338	0.088161307	0.073900605	-0.0280860075	0.04449616	-0.0711131475	-0.0320645533	0.0936359529	0.0441959089	-0.0198390281	0.0	-0.1293419536339968	0.0121333760188661	0.0001472188136151	0.0167293409698589	-0.0155348746809949	0.013489519113321	0.0002413323313542	0.0001819671259086	-0.286703367621925	0.0722753720947367	0.0052237294114326	0.0821988210057526	-0.0013880191432441	-0.0007040812435714	4.957303975490492e-07	1.9265971420120854e-06	-6.409671767237946e-05	-0.0002333471445596	5.4450889874155945e-08	4.108389216372721e-09	-0.0005810441516968	0.000150898162933	3.37612306221054e-07	2.277025557655421e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4568.768934080503	22.20497778622393	20873649.57301909	493.0610384866984	3703.2707041744734	16.695722623108395	278.74715390777345	13714213.9083969	4381.234549225928	4.178565499975775	19195216.17533092	17.4604096375878	4223.725147068899	3787.89412430496	0.92389	27.031006	0.0840224518501996	0.0488165869225131	-0.0242982414	0.0720680669	-0.0176267934	0.0234212211	-0.0971466501	-0.0194753211	0.0391116299	-0.0822280132	0.0654635703	-0.0323631064	0.0177253937	0.0906720507	-0.0129719375	0.0676527096	0.0223635994	0.0544583617	-0.0067956713	0.0673320043	-0.0477725688	-0.0225412018	0.0288609809	0.0110336351	-0.0710149364	0.081749134	0.0245546036	0.0360818924	-0.0033171535	0.0138141664	0.0421798677	0.0179948001	-0.0905060198	0.0323321395	0.005122184	0.0157563575	-0.0487246975	0.0042557057	0.0208359995	-0.1018957906	0.0068797667	0.0928977234	0.0894607295	0.2361836021	0.0776958844	-0.1442761052	-0.0870773956	0.0923980135	0.0400890932	-0.0263435108	0.0	-0.1424485944491493	-0.0131066408151525	0.0001717840334574	0.0202916020605382	-0.013845681021138	0.0016891936598569	0.0001917028829391	2.8533752205007493e-06	-0.2817162599772587	0.0049871076446663	2.487124265948916e-05	0.0793640511355744	-0.000598886890613	0.0007891322526311	6.227297121426344e-07	3.586655077481074e-07	0.0003307039042479	0.0003948006219202	1.5586753106863944e-07	1.093650722848042e-07	-0.0006819014717559	-0.000100857320059	4.649896171828625e-07	1.017219900950373e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4568.254317718619	-0.5146163618837818	20868947.511354804	0.2648299999184995	3705.659064797794	2.38836062332075	5.704266467029083	13731909.104518062	4387.940140307954	6.705591082025421	19254018.674925786	44.96495175933886	4235.669450313849	3650.005128748277	0.932078	27.270563	0.4469984768227053	0.2175155134822646	0.0268543012	0.0820675977	-0.0081189974	0.1063418851	0.1001882861	-0.0284592214	-0.0290607185	-0.0390454549	-0.0704685041	0.0818523879	-0.0686420103	-0.0850959598	-0.0361839338	-0.0493834298	0.0705900974	-0.0363601507	-0.0391756275	-0.0667044646	-0.0438298074	0.0538885069	0.0152276932	0.0389140515	-0.0928857594	0.0813214384	-0.0070628314	0.0662509388	-0.0319462079	0.1083054791	0.0846663702	-0.115334124	-0.063859673	0.0096849782	0.0054327415	-0.0580147354	-0.0041658769	-0.0281150607	-0.0145389104	-0.0740579394	0.0123365843	0.0790933838	0.1522783652	0.1382642949	0.0302916355	-0.0332655391	-0.0762086372	0.0911240034	0.0359196832	-0.0327554609	0.0	-0.1298428629253152	0.0126057315238341	0.0001589044672509	0.0168591690526421	0.0555605631772238	0.0694062441983618	0.0030869761805702	0.0048172267337226	-0.2322569440393493	0.0494593159379093	0.0024462239330459	0.0539432880544974	0.0031560972061935	0.0037549840968064	1.4099905567269724e-05	9.960949574942416e-06	0.0016750145649235	0.0013443106606756	1.807171152406068e-06	2.805673792705862e-06	-0.0018931504175258	-0.0012112489457699	3.584018503378111e-06	1.4671240086286945e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4593.320596189066	25.066278470447287	21098594.09937468	628.3183163580092	3736.6354930756856	30.9764282778915	959.5391088553562	13962444.808112971	4396.497423998612	8.55728369065855	19329189.599226438	73.22710416241082	4241.835674872112	3728.7485770255225	0.873683	25.562052	0.2664930846656292	0.161433812617027	0.0259958846	0.1312974452	-0.0131795617	0.0866209385	-0.0589907292	-0.0456954238	0.1013653797	0.0837022381	-0.0451416856	0.0404426239	-0.1337357312	-0.0270432181	-0.0531125745	0.0410420402	0.0884365826	0.0140850479	-0.0515089859	0.0234127936	-0.0905121611	0.0085700229	0.0080852135	0.0624349398	-0.115187819	0.0509586654	0.0255562723	0.0003479772	-0.0375359551	0.0794102857	0.0477778497	-0.0084289643	-0.0316153281	-0.003098065	0.0204532255	-0.0595982382	-0.0193697485	0.0128572637	0.0200885096	-0.0780993132	0.0161537916	0.0990092052	0.0997983218	-0.0374395546	0.0716275867	0.0623355846	0.0654134584	0.0898144199	0.0316941888	-0.0390523562	0.0	-0.1211365753548818	0.0087062875704333	7.57994432590829e-05	0.0146740698887089	0.0398092259418803	-0.0157513372353435	0.0015847744700916	0.0002481046247015	-0.3621768142060517	-0.1299198701667024	0.0168791726641328	0.1311720447484448	0.0041350979604717	0.0009790007542782	9.584424768772855e-07	1.7099035142697217e-05	0.0007527947542489	-0.0009222198106746	8.50489379200695e-07	5.666999420246617e-07	-0.0015520591886156	0.0003410912289102	2.408887724966115e-06	1.1634322643947047e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4603.462115122895	10.141518933828593	21191863.44537176	102.85040628520385	3764.5918336065647	27.95634053087906	781.5569758784713	14172151.673657237	4406.365372335016	9.86794833640397	19416055.794513103	97.37640436993787	4254.160152375831	3820.3946410974418	0.7540759999999999	22.062597	0.1531360480688428	0.0737622681299176	-0.0103077793	0.1067086218	-0.0431359596	0.0023766376	0.0323610648	-0.0733556343	-0.0266502147	0.0337348723	-0.0628866427	0.006993467	-0.0082830403	-0.0793424103	-0.0808307771	-0.0484070626	0.0524612083	-0.0550173525	-0.0859041685	-0.0582799456	-0.0301816285	0.0478046832	-0.0368942103	0.044902694	-0.1153246962	0.0365466185	0.0211976618	0.0153760534	-0.0267239083	0.0579226308	0.0539190782	-0.0341335117	-0.0565130129	-0.00571705	0.0161395455	-0.0198781634	-0.0236761808	0.03280755	0.0309793143	-0.0899245462	-0.0296946439	0.0426358492	0.0976778248	0.0258533984	0.0338214412	-0.0034870721	0.0515580001	0.0884697745	0.0274192077	-0.0452120788	0.0	-0.1602016612932431	-0.0390650859383612	0.0015260809393715	0.0256645722811149	0.0718139843355913	0.032004758393711	0.0051572483461525	0.0010243045598398	-0.3617697764237562	0.0004070377822955	1.6567975621604306e-07	0.1308773711336945	0.0037160505078004	-0.0004190474526713	1.7560076759030567e-07	1.3809031376523612e-05	0.0016179753989704	0.0008651806447214	7.485375480007103e-07	2.617844391673425e-06	-0.0019010144103123	-0.0003489552216966	3.613855788215021e-06	1.217697467493929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4584.705171644489	-18.756943478405447	21019521.510903727	351.8229286520966	3719.071979781621	-45.519853824943766	2072.0570922442475	13831496.390796786	4393.6652297389455	-12.700142596070693	19304294.15101698	161.29362196052918	4239.909901030611	3750.3054258881134	0.782495	22.894098	0.0993969989308487	0.0509357121360606	0.0034167523	0.1402192792	-0.0436845358	0.0835331121	-0.0018565698	-0.0182934477	0.099957448	0.0512064256	0.0132139879	-0.0040856099	-0.1622230349	0.0455966471	-0.0382946963	0.0274671482	0.0425087852	0.0126227402	-0.0403722578	0.0179201727	-0.0531738329	-0.0115714958	-0.003644921	0.044671289	-0.1194668221	0.0290195666	0.0066008284	0.0184751819	-0.0201307802	0.0193496856	0.0219945041	-0.014686959	-0.0421461246	-0.0009224982	-0.0288724897	0.0021933073	-0.0235285384	0.065163263	-0.0111277894	-0.0336218081	-0.0142308927	0.110929085	0.1026107079	-0.0259731882	0.0711813176	0.0473751061	0.0208997009	0.0870905918	0.0231014147	-0.0512129922	0.0	-0.1920208358953488	-0.0318191746021057	0.0010124598723592	0.0368720014179484	0.0609108284281774	-0.0109031559074138	0.0037101290198068	0.0001188788087413	-0.3641262225655453	-0.002356446141789	5.5528384191527e-06	0.132587905959853	0.0032406287235656	-0.0004754217842348	2.2602587292500082e-07	1.050167452399841e-05	0.0018838693868425	0.0002658939878721	7.069961278652847e-08	3.5489638666823365e-06	-0.0022460630837962	-0.0003450486734839	5.044799376392096e-06	1.1905858707299909e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4592.7796630531975	8.074491408708127	21093625.03335504	65.19741150930135	3732.785310080688	13.71333029906691	188.05542789130655	13933686.171154177	4392.059015481432	-1.606214257513784	19290182.39547172	2.579924241040557	4238.729752708384	3800.104941371403	0.818786	23.955891	0.161051757379122	0.107109194951645	-0.0177658758	0.1093823867	-0.0389973215	0.0238751449	-0.0214895571	-0.062416591	-0.0079612736	-0.0649765879	-0.0495761163	-0.0046109939	-0.004727435	0.0207192878	-0.0382433152	-0.0190144214	0.0156122793	-0.024973632	-0.0423642906	-0.0215675864	-0.0125972222	0.0261189701	-0.0100811309	0.0278624503	-0.1103449664	0.0367119923	0.0115915437	0.0480102145	-0.029723244	0.0377694986	0.0229738863	-0.0312821594	-0.0712364711	-0.0033362247	-0.0198856444	0.0042941337	-0.0203926415	0.0333446221	-0.0129660963	-0.0361323835	-0.0264034944	0.0380633304	0.0808097568	0.0400709014	0.0539561497	0.0270472534	0.0242826264	0.0856774105	0.0187475517	-0.0570340182	0.0	-0.1724673371639227	0.019553498731426	0.0003823393126398	0.0297449823884141	0.0503824234259724	-0.010528405002205	0.0025383885902739	0.0001108473118904	-0.2907049894030393	0.0734212331625059	0.005390677479103	0.0845093908638211	0.0023283909870747	-0.0009122377364909	8.32177687878041e-07	5.421404588690695e-06	0.0018100838873713	-7.37854994711999e-05	5.444299932214441e-09	3.276403679321197e-06	-0.0020811139100986	0.0001649491736975	4.331035106805884e-06	2.7208229903520977e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4593.461880285841	0.6822172326437794	21099892.04563913	0.4654203525161366	3710.597238946285	-22.18807113440289	492.3105006653227	13768531.869675793	4391.540378541347	-0.5186369400844342	19285626.89635908	0.268984275620145	4237.687351626118	3675.873812432933	1.109254	32.454338	0.3426411333869513	0.1616991934308759	0.0287705831	0.1058511032	0.028107601	0.1439964172	0.1479795077	-0.0387546529	0.0331044331	-0.030961496	-0.1116710409	0.0831837863	-0.0543696154	-0.0277009538	-0.0270640397	0.020702325	0.0449914826	0.0347292458	-0.0279942998	0.0007816682	-0.0503497172	0.0164275068	0.0434564137	0.0540258307	-0.1125872722	0.0188011409	-0.024596752	0.0343058306	-0.0628271856	0.0404397807	-0.0012640795	-0.0076223159	-0.0148383594	-0.0183698435	-0.0417392856	-0.0121872801	0.001129462	0.0004847327	0.0626527721	-0.0204891555	-0.0912935519	0.0605057571	0.1711911839	-0.0227454126	0.0498597336	0.0942747144	-0.0422262958	0.0842307821	0.0143644166	-0.06265471	0.0	-0.2268304972008934	-0.0543631600369707	0.0029553531692052	0.0514520744604045	0.1395895356215675	0.0892071121955951	0.0194852384550448	0.0079579088662774	-0.2954311785224348	-0.0047261891193954	2.2336863592292276e-05	0.0872795812431547	0.0035957562756392	0.0012673652885645	1.606214774658179e-06	1.2929463193798691e-05	0.0028870099219473	0.001076926034576	1.159769683947588e-06	8.334826289422155e-06	-0.0036237160276579	-0.0015426021175593	1.3131317849104752e-05	2.3796212930984368e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4594.073936560358	0.6120562745163625	21105515.334583186	0.3746128831748488	3715.119965842407	4.522726896122094	20.455058576906197	13802116.360600889	4390.053014033786	-1.487364507561324	19272565.46602713	2.21225317835314	4232.47664202242	3743.928434880135	1.09848	32.139122	0.275981254309846	0.1338465285258654	0.0015244306	0.1028524156	0.0440972974	0.0419829562	-0.1467610188	-0.01090129	0.0701390182	-0.0134913753	0.0430905945	0.0356136572	-0.0536559848	0.0580707972	-0.0318700494	-0.0352333448	0.0196668716	-0.0368335047	-0.0335677234	-0.0288063096	-0.005776982	0.0428434526	0.0106742882	0.0338777671	-0.1034028946	0.0272968686	0.0099748936	0.0605859149	-0.0474212463	0.0419150448	0.0331192564	-0.0662710378	-0.0575859418	0.0084926955	-0.0270816336	0.0039206976	-0.0478230221	0.0519368175	-0.0062623113	-0.0139723084	-0.0507934311	0.0247426189	0.0755045626	0.0221005691	0.0268914979	0.0080093312	-0.0337983613	0.0827512714	0.0099588531	-0.068055325	0.0	-0.1700193065234998	0.0568111906773936	0.0032275113861831	0.0289065645907317	0.1022239791382588	-0.0373655564833087	0.0104497419108591	0.0013961848113073	-0.3126388082200435	-0.0172076296976086	0.00029610251981	0.0977430244052491	0.0024628735054104	-0.0011328827702288	1.28342337108128e-06	6.065745903652512e-06	0.0022399054738413	-0.000647104448106	4.18744166758571e-07	5.017176531744218e-06	-0.002111765696962	0.0015119503306959	4.459554358865402e-06	2.2859938024914417e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4598.057740504493	3.983803944135616	21142134.985013288	15.87069386531049	3718.090446092424	2.9704802500168626	8.823752915740242	13824196.56532376	4385.824094249498	-4.228919784288337	19235452.985699423	17.883762541945313	4233.078547284438	3719.8274268708014	0.80247	23.478508	0.3066693217047313	0.1543561055111735	-0.0007675929	0.081180953	-9.7262e-05	0.1001557654	0.0157244857	-0.0493688414	0.0548040477	0.0319134947	-0.0749560884	0.056396486	-0.0576430402	0.1054868478	-0.0211066694	0.0226829133	0.0036476838	0.0219918337	-0.0270330299	0.0218473608	-0.0134004836	-0.0024793775	0.0162447577	0.0081723505	-0.0924947781	0.04265917	-0.0122143443	0.0444791277	-0.0027323768	0.025609375	0.0182887114	-0.0644768867	-0.0239213012	0.0023818839	0.0176486624	-0.0265260317	-0.0388074417	0.0200636039	-0.0099765565	0.042497786	-0.0921126947	0.0347919748	0.0352211079	-0.0229069792	0.0219736867	0.017838637	-0.0133987433	0.081239456	0.0055377401	-0.0732168931	0.0	-0.1888337007307967	-0.0188143942072968	0.0003539814293875	0.035658166531688	0.0536738712344799	-0.0485501079037789	0.0028808844532955	0.0023571129774685	-0.349037900628204	-0.0363990924081605	0.0013248939281378	0.121827456074944	-0.0003940591952365	-0.0028569327006469	8.16206445602559e-06	1.5528264935043804e-07	0.002744284157802	0.0005043786839606	2.543978568339276e-07	7.531095538763031e-06	-0.0014149625378597	0.0006968031591023	2.002118983546363e-06	4.855346425349453e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4625.662526224142	27.604785719649044	21396753.806514315	762.0241946277398	3764.810642156126	46.72019606370213	2182.776720230768	14173799.171292022	4405.229154951905	19.405060702407354	19406043.907638278	376.5563808641142	4248.720610348843	3786.7723922993487	0.909234	26.6022	0.146890622708568	0.0654112659956131	-0.030156432	0.0621920992	0.0013847001	0.1268249099	-0.0242691151	-0.0954636004	0.0169759606	0.0016013973	-0.1165938762	0.0586241743	-0.0380747307	-0.0141293327	-0.0764471555	-0.0174364868	0.0058428306	-0.0672009401	-0.0773557455	-0.0119824211	0.0158840288	0.0273969293	-0.0948719508	0.0034585276	-0.0852182203	0.0304706544	0.0093293363	0.0867644324	-0.0281229828	0.0272595642	0.0654338111	-0.0264846149	-0.0382221067	0.0086787594	-0.0325579333	0.1405545493	-0.0602003906	0.100965826	0.0449768617	-0.0911971902	-0.035790278	0.0173323209	-0.0035577284	0.0685856407	-0.0852502213	0.1800753995	0.0239746043	0.0796959261	0.0011079805	-0.0781212842	0.0	-0.1970294400368715	-0.0081957393060748	6.717014277313963e-05	0.0388206002412431	0.1058655250396611	0.0521916538051812	0.0112075093919231	0.0027239687269198	-0.321786058070387	0.0272518425578169	0.000742662922796	0.1035462671684784	0.0001623345563432	0.0005563937515797	3.0957400679693297e-07	2.6352508183143578e-08	0.002434413580159	-0.0003098705776429	9.601977488880629e-08	5.92636947926256e-06	-0.0010961991262925	0.0003187634115671	1.2016525244844406e-06	1.016101125539601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4551.617805215607	-74.0447210085349	20717224.644755743	5482.620709231771	3718.437257792615	-46.37338436351092	2150.490777325919	13826775.640140263	4381.236988388926	-23.99216656297904	19195237.548427265	575.6240563857293	4228.330727014351	3681.714605786809	1.501653	43.93507	1.412335783784938	0.7476174692758024	0.0806473198	0.0795521934	0.0363328337	-0.0130287639	-0.0880677298	0.0072907621	0.1554272693	0.0943060737	-0.0734017482	0.0586874053	0.0236826951	0.0365285628	-0.0177845527	0.0483416375	0.0140407488	-0.024737126	-0.0165871782	0.0502568405	-0.0104878905	0.0019666694	-0.0664578731	0.0809024118	-0.0762588833	-0.0461662418	-0.1218186168	0.0636276977	-0.0789656511	0.0989641777	0.0884694768	-0.0910332704	0.14009138	-0.1504743722	-0.0821979813	0.0096718771	0.0224122314	-0.0130179921	0.0512188882	0.0889869696	-0.137002559	0.0213302378	0.2132466469	-0.2842425846	0.006872721	0.3061223315	-0.1109115097	0.0781212842	-0.003323509	-0.0827512714	0.0	-0.3082633616934771	-0.1112339216566056	0.0123729853271078	0.0950263001625635	0.1841413391268673	0.0782758140872062	0.0339080327754359	0.0061271030710148	-0.2080827809305958	0.1137032771397912	0.0129284352323281	0.0432984437198103	0.0115216116978411	0.0113592771414979	0.0001290331771773	0.0001327475361158	0.0099094353354911	0.007475021755332	5.5875950242688175e-05	9.81969086682796e-05	-0.0044443556474892	-0.0033481565211967	1.9752297121369144e-05	1.1210152090431989e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
