global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58
4830.397897906008	-10.67329467876425	113.91921929973726	23332743.852094784	4034.0831377779073	-19.991125609744813	16273826.762504049	399.6451031445949	4730.452169224835	-7.33109213419084	22377177.725323956	53.7449118799948	4541.905289939331	3495.46621476994	0.735427	17.902393	0.1121153727793087	0.0536404832033763	0.0311591982	0.0546243141	-0.0779525753	-0.0301430206	-0.0150525366	0.0164429664	-0.042681716	-0.0179504706	0.0502225067	0.0072215765	-0.000945802	0.0319046169	0.0258651453	-0.0725897833	-0.0834583377	-0.0369478102	0.000147301	-0.0180444705	0.0242019587	-0.0131638991	0.068408491	-0.005218833	-0.0439249515	0.0488001491	0.0051352917	0.1011444877	-0.0315622201	0.0013998932	0.0042436151	0.030227622	-0.0479277526	-0.0873306458	0.0258710292	0.0308952819	-0.0744447744	0.0374844678	0.023660613	-0.1069809206	0.063558881	-0.0372159475	0.0376983266	-0.1175120013	-0.0232801248	0.0059646258	-0.0718841946	0.0253669774	0.0536636966	-0.0226823935	0.0870905918	0.0231014147	-0.0512129922	0.0	0.0291530269834225	-9.81736813940974e-05	0.0008498989822961	9.638071718469748e-09	0.080184881118015	0.0328457836066889	0.0064296151599101	0.0010788455007374	-0.2806391629195701	-0.0296934486941466	0.0008817008953519	0.078758339764197	0.0073085319617973	-0.0002844265730295	8.08984754453058e-08	5.341463943661269e-05	-0.0026666617997774	-0.000222661140069	4.957798329682688e-08	7.111085154392042e-06	-3.4757783018219985e-05	0.000482471622843	1.2081034803416616e-09	2.3277886684883526e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4835.4789823495685	5.08108444356003	25.81741912258774	23381856.98874442	4052.9496711996658	18.866533421758504	16426401.03727748	355.94608335433065	4740.550165885888	10.097996661053005	22472815.875280723	101.9695365666376	4556.451171154396	3428.3487948395486	0.819768	19.955505	0.4824502698622682	0.3287842299352984	0.0180774385	-0.0529523572	-0.0185220119	-0.0562832782	-0.0246132438	0.1017265978	-0.0243258272	0.0783713191	0.0031367267	-0.0739726361	0.0133211769	0.0256744055	-0.0440422577	0.0132858249	0.0411021229	0.0021340248	0.08537499	0.0353673327	-0.0333812556	-0.0031914812	-0.023647514	-0.0221861642	-0.0023368245	-0.0385782015	0.0574365175	0.0175412662	-0.0474645142	-0.0114204467	0.0198240405	0.0662571063	0.0181648731	0.0393091866	0.0550156551	0.0461429338	-0.0873745591	-0.0529597007	0.1075705225	0.0174694947	-0.0375266591	-0.0168421053	-0.0210439318	-0.0194078391	-0.0129175385	-0.0844563977	0.0115695793	-0.0121239677	0.0199576675	0.0871478678	0.0856774105	0.0187475517	-0.0570340182	0.0	0.0318530930867098	0.0027000661032872	0.0010146195391905	7.290356962121044e-06	0.0078497405230848	-0.0723351405949302	6.161842627975964e-05	0.0052323725648883	-0.0784824462878504	0.2021567166317197	0.0408673380793174	0.0061594943753253	0.0045302767115219	-0.0027782552502753	7.718702235682823e-06	2.052340708295768e-05	-0.001680816295198	0.0009858455045794	9.718913588994115e-07	2.8251434182031304e-06	0.0003063083927736	0.0003410661757918	9.3824831483546e-08	1.1632613626925666e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4827.656567441801	-7.822414907767779	61.1901749892676	23306267.93316395	4027.879728250836	-25.069942948829976	16223815.105254026	628.5020394575898	4747.134883419903	6.584717534014999	22535289.6013821	43.358505002764566	4557.259920482793	3442.433848820176	0.814534	19.828081	0.3183744996644291	0.2262081098047393	0.022253257	-0.0181656196	-0.0827022934	-0.0397382711	-0.0348746395	-0.0051387335	0.0601492122	0.0032706831	0.0164614861	-0.0437048345	-0.0233076865	0.0066722905	0.0054494638	0.013521654	-0.1275217229	-0.0078923949	0.0514427725	-0.0188215532	0.0027348332	-0.0111284785	0.0367948477	-0.0141432744	0.0383680226	0.0618660713	0.0253764396	0.0716247605	-0.0223902415	-0.0225029256	-0.0195085085	0.0234895607	-0.0605291285	-0.0663828607	0.0425174592	0.0640639453	-0.0739562459	-0.0108381189	-0.0016962002	-0.1109030853	0.0083974395	-0.0718801007	0.1259793473	-0.0450883044	-0.0449305782	-0.08779545	0.0044827622	-0.0436574836	0.005313209	0.0690704514	0.0842307821	0.0143644166	-0.06265471	0.0	0.0281344969956762	-0.0037185960910335	0.0007915499211997	1.3827956888250358e-05	0.0493973166140762	0.0415475760909914	0.0024400948886712	0.0017262010790367	-0.2184178850661595	-0.1399354387783091	0.0195819270260778	0.047706372516774	0.0064553973425033	0.0019251206309813	3.706089443830223e-06	4.167215484959867e-05	-0.0024000952788301	-0.0007192789836321	5.173622562948269e-07	5.760457347462536e-06	0.0002872502333052	-1.9058159468399985e-05	8.251269653389184e-08	3.6321344232296397e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4815.410970810818	-12.245596630982618	149.95463684873283	23188182.817805182	3990.7196597578513	-37.16006849298447	15925843.40277782	1380.8706904032967	4720.970376424743	-26.16450699516008	22287561.295079984	684.5814262997809	4535.359337960956	3487.1323015789653	0.987362	24.035225	0.4712012213038721	0.3670007201067135	0.0446569297	-0.0045558708	0.0185228415	-0.0255412725	0.057645023	-0.0114084369	-0.0334460958	0.1666446982	-0.0796190927	0.0368289706	0.0439152728	-0.0239171713	-0.0931618536	0.0091066436	0.0868562359	-0.0070680667	-0.0379130487	0.0173587399	-0.0762143024	0.0261428394	-0.0473537684	0.0700406605	-0.103925579	-0.0070974374	0.087097163	-0.0230648412	0.0547915258	0.023627643	0.1390267953	0.0561500456	-0.0256261447	-0.0377360486	-0.0778560022	0.0061300029	-0.0191031026	0.0740008613	0.1099061878	-0.0736293794	-0.094551299	-0.0577746355	0.0394236784	-0.1401162986	0.062552256	0.0343740662	-0.0843224984	-0.028397759	0.0585793095	-0.084646659	0.0827512714	0.0099588531	-0.068055325	0.0	0.0397591041803053	0.0116246071846291	0.0015807863652203	0.0001351314921969	0.0238701227547579	-0.0255271938593183	0.0005697827603272	0.0006516376263312	-0.0589026349214947	0.1595152501446648	0.0254451150287149	0.0034695204006948	0.0023019223862404	-0.0041534749562628	1.7251354212303096e-05	5.298846672274697e-06	-0.0031159638770172	-0.000715868598187	5.124678498703634e-07	9.70923088287606e-06	0.0009085900811604	0.0006213398478552	8.255359355830623e-07	3.8606320653272325e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4804.744819783698	-10.666151027119668	113.76677773332594	23085572.783238284	3984.83160354842	-5.888056209431397	15878882.908638272	34.66920592542363	4713.241238064236	-7.729138360507022	22214642.96818929	59.73957979586118	4519.534528964245	3456.46890571062	1.140923	27.773327	0.5297647868801288	0.4390044488889576	0.0548186213	-0.0388648392	0.0297490711	-0.0208667647	0.027288676	-0.0462945076	0.0832756518	0.0307067978	-0.0400381391	0.1038395417	0.0010339531	0.0778469533	-0.0334897683	-0.0055343129	-0.1038880505	-0.0776237225	-0.0979584495	-0.0553488536	-0.0698926208	-0.0909660479	0.103550704	0.0459304655	-0.0069668776	0.0653103367	0.0228695453	0.056316751	-0.01844528	-0.1227632643	-0.0229588563	0.0021938813	-0.0339261991	-0.0259646669	0.0721581503	0.0856289292	-0.0080784341	-0.0923440825	-0.0224657008	-0.0804586193	-0.0032715025	-0.0471114743	0.0217393189	-0.0242071668	-0.0990077943	-0.0628710491	-0.0729994807	0.0566302776	-0.081376389	-0.1479812235	0.081239456	0.0055377401	-0.0732168931	0.0	0.0572286531482291	0.0174695489679237	0.0032751187411603	0.0003051851411426	0.0730569098014513	0.0491867870466933	0.0053373120697373	0.0024193400199767	-0.1989433466496564	-0.1400407117281617	0.01961140094133	0.0395784551761653	0.0080694485833657	0.0057675261971252	3.326435843452661e-05	6.511600043958269e-05	-0.0031116684158429	4.295461174299783e-06	1.8450986699916877e-11	9.682480330154264e-06	0.000219056956713	-0.0006895331244474	4.7985950284361164e-08	4.754559297101937e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4844.544063474491	39.79924369079254	1583.9797983590895	23469607.182945933	4030.327766684157	45.49616313573688	16243541.906905305	2069.9008600735838	4747.864637586806	34.62339952256934	22542218.616847288	1198.779794499455	4556.432383495632	3434.0913515312727	1.500781	36.533318	0.3983458375210459	0.2965070317783649	-0.0231248926	0.1183219825	0.1339096802	-0.171257406	-0.0128936647	-0.0169906076	-0.0848565699	0.124278149	0.0714623063	-0.0787303289	0.0351992318	0.0463972626	0.0934013911	0.0073686254	0.03434718	-0.0662096958	0.0650543392	0.0647690911	0.0734181132	-0.0285291082	-0.0137810803	-0.0255723911	-0.1108818578	-0.0241440291	-0.0442615487	0.1132270787	-0.0052686433	-0.0810327635	0.1904232919	0.0852666753	0.1164480402	0.0932562427	0.0163534727	-0.0289995739	-0.0236295113	0.0333160598	-0.0197874806	0.0848327376	-0.1529033378	-0.1266246697	0.1146931309	-0.081465244	0.0585608146	-0.0114372594	0.0629690187	0.0317809437	0.0754471591	0.0368011261	0.0796959261	0.0011079805	-0.0781212842	0.0	0.0187160750629828	-0.0385125780852463	0.0003502914657632	0.0014832186707721	0.103799971506902	0.0307430617054507	0.0107744340848336	0.0009451358430251	-0.3145611054431754	-0.1156177587935189	0.0133674661484363	0.0989486890576325	0.0116424375151384	0.0035729889317727	1.276624990657022e-05	0.0001355463512939	-0.0033481690110577	-0.0002365005952147	5.593253153695465e-08	1.1210235726607096e-05	0.0006790162084621	0.0004599592517491	4.61063011354246e-07	2.1156251326959199e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4813.885246656726	-30.658816817765	939.96304866527	23173491.16797929	4008.812021132133	-21.515745552023876	16070573.820773495	462.9273066594351	4724.538127512172	-23.32651007463392	22321260.518316217	544.1260722619976	4530.4482584731495	3593.6043065980425	1.364638	33.219189	0.3590250357507288	0.2384534449080471	0.0764591976	0.1046876879	-0.0302784543	0.0684434303	0.0199563662	0.0281715666	0.0939915533	0.0151103598	-0.0245730759	0.068721214	0.0389881302	0.0390446812	-0.0155885342	0.0289694129	-0.071955765	0.1082737816	-0.0481687014	0.0552649207	-0.0598919365	-0.0423967073	0.0049097885	-0.0168968679	0.1044267679	0.027254613	-0.002422332	0.0480341008	0.0253704449	0.0524320528	0.1244167982	-0.0685981541	-0.1247322055	-0.0692789417	0.179202566	0.0349060907	-0.0541599345	-0.102802818	0.0189337769	-0.0610214413	0.1085384774	-0.0831227757	0.0184344129	0.0187578378	0.0201572009	0.1394980088	0.166533169	-0.0088919598	0.0835278722	0.0267668385	0.0781212842	-0.003323509	-0.0827512714	0.0	0.0551264705758995	0.0364103955129166	0.0030389277581555	0.001325716901407	0.0836997520641347	-0.0201002194427672	0.0070056484955976	0.0004040188216474	-0.1375314803672154	0.1770296250759599	0.0313394881545349	0.0189149080919977	0.0103289607999493	-0.001313476715189	1.7252210813439476e-06	0.0001066874312068	-0.0042312369403989	-0.0008830679293411	7.798089678309537e-07	1.790336604579624e-05	0.0003658649386107	-0.0003131512698513	1.3385715330461126e-07	9.806371780954433e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4852.866526281395	38.98127962466879	1519.540161176618	23550313.52190245	4073.1533324588	64.34131132666698	16590578.069720227	4139.804343235085	4735.897750043639	11.359622531466812	22428727.4988684	129.04102405740846	4553.665792670132	3540.5538077420965	1.405358	34.210449	0.3289192545246438	0.2500733589282156	0.0566512158	0.1489376133	0.0746191581	-0.1127490587	-0.0907010853	0.0386725235	-0.0909461817	-0.0236367584	0.0883196647	-0.0619325434	-0.0178936261	0.0216606707	0.0643130691	0.0617691982	0.1007734744	-0.1506547318	0.06529563	-0.0021154092	0.0728537402	-0.0197136308	-0.0571809196	0.0093746772	-0.0522541283	-0.0263692982	-0.0309203851	0.1016920537	0.0272529748	-0.0951160914	0.1080675317	0.1474532886	0.0835752665	-0.0097339893	-0.0995642171	-0.0029028023	0.0481144559	0.0997898173	0.1542628326	-0.040842803	-0.0228253732	-0.2018249355	-0.0908597576	0.1082577071	-0.0536332437	-0.0162877005	-0.0134490071	0.1882124431	-0.1203734399	-0.1530132259	0.076516145	-0.0077498093	-0.0870905918	0.0	0.0756067865298746	0.0204803159539751	0.005716386169374	0.0004194433415746	0.0927606675412562	0.0090609154771214	0.0086045414426994	8.21001892835399e-05	-0.2952522522391376	-0.1577207718719221	0.0248758418798749	0.0871738924522833	0.0122911260700134	0.0019621652700641	3.850092547045728e-06	0.0001510717800689	-0.0035696800305953	0.0006615569098035	4.376575449088878e-07	1.2742615520830862e-05	0.0001564420940459	-0.0002094228445648	2.4474128789466215e-08	4.3857927825612385e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4804.612124394371	-48.25440188702396	2328.4873014744217	23084297.665877387	3987.74147997804	-85.41185248075999	15902082.111137448	7295.184544195106	4719.239572423668	-16.658177619970957	22271222.14192952	277.49488161850127	4520.253803491873	3460.0385860709257	1.595815	38.846699	1.1655687031905524	0.8611891235760938	0.0433146241	0.0031131403	-0.0165652789	-0.0506567385	0.1692755938	0.0927726258	0.2632890266	-0.1095787887	0.1524850054	0.1363199236	0.0652464081	0.1551557674	-0.1856725761	-0.0626750306	-0.2163742045	0.1216871474	-0.1045484463	0.0052194722	-0.2702346308	0.0570388829	0.0730109479	-0.2064326321	0.1060680932	0.1527426882	0.0880194187	-0.0306701353	0.1486912214	0.1136906562	0.2548201907	-0.0185303332	-0.1240612809	-0.0933774374	-0.0305325187	0.0510101237	0.0951698347	-0.0642598313	0.0714082425	-0.1502907913	-0.1470411426	0.1328047398	0.0378693825	0.1458136613	0.0143468956	0.0523590714	-0.0658287144	-0.0171834093	0.0680658517	0.0344792239	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.0983729490594669	0.0227661625295923	0.0096772371066564	0.0005182981563238	-0.0301793085118333	-0.1229399760530895	0.0009107906622524	0.0151142377119342	0.0173836630154227	0.3126359152545603	0.0977412155070566	0.0003021917398337	0.0019918539181179	-0.0102992721518955	0.0001060750068588	3.967482031121629e-06	-0.0072032033835005	-0.0036335233529051	1.3202491956107445e-05	5.188613898407305e-05	0.0003681795763114	0.0002117374822655	1.3555620041284204e-07	4.4832761396132946e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4876.754108979927	72.1419845855562	5204.465939942628	23782730.639452603	4072.657075948383	84.91559597034302	16586535.658272432	7210.658438998535	4760.362074552527	41.1225021288592	22661047.08083804	1691.0601813380292	4575.060230241616	3704.544335121332	1.706664	41.545097	0.4145479205828087	0.2017658025576829	0.2004271702	-0.0263243807	0.0694085481	0.1760522967	-0.0026639997	0.1628085089	-0.0109253144	-0.1218425641	-0.1478708522	-0.1182292809	0.0663548037	0.0889828048	-0.1199427663	0.0096111147	-0.0093878042	-0.0639898277	0.1362604309	0.0364509302	-0.1048183523	-0.073875448	0.0228505863	0.090153204	0.0052639569	-0.0122096292	0.1700969663	-0.0707196645	0.0477630662	0.0091911211	0.043868136	0.0354335916	0.2225471761	-0.0724805026	0.0650135774	0.0580217709	-0.0159354202	-0.0504692344	0.0765688328	-0.0596630729	0.1194395279	-0.177944236	-0.1192987816	-0.0860160258	0.0517923857	0.0267544764	0.0527083522	0.0508931215	0.0244835945	-0.0224119307	0.0732168931	-0.0165592163	-0.0948373385	0.0	0.0556258454184472	-0.0427471036410197	0.0030942346785169	0.001827314869696	-0.0818608653145815	-0.0516815568027482	0.006701201270052	0.0026709833135556	-0.0241990545461732	-0.0415827175615959	0.0017291223998074	0.0005855942409286	-0.0005270895372832	-0.002518943455401	6.345076131508032e-06	2.77823380313418e-07	-0.0042161270343075	0.002987076349193	8.922625115908182e-06	1.7775727169418553e-05	0.0004328906232662	6.471104695479998e-05	1.873942917117991e-07	4.187519597986327e-09	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4778.658997709294	-98.09511127063251	9622.650855197777	22835581.816388	3956.553460420068	-116.103615528315	15654315.285162017	13480.049538746787	4702.777554129632	-57.58452042289446	22116116.72362549	3315.976992334749	4505.748387072134	3473.2007150339527	2.095029	50.999008	0.6641818362385271	0.4932689714797168	0.0753309079	-0.0817126397	-0.0043736467	0.1550185131	0.1137030812	-0.0430698471	0.3465022464	0.012414298	-0.0076524464	0.1456598004	-0.1079252798	-0.0583854825	-0.2574512536	0.0960355351	-0.0625533623	0.2858152224	-0.1350160188	-0.1099119056	-0.2545216516	0.0942886531	-0.0765642623	-0.017198524	0.2785128338	0.0539392478	0.1332972441	-0.2428869444	0.1281232562	0.153724928	0.2566152229	-0.1370713913	-0.24332776	-0.0247152951	0.0451206257	-0.0605484662	0.1978714814	-0.0701417059	0.1740845436	-0.0034345474	-0.1658998166	0.0090431746	0.0144920475	0.1707043896	-0.2828581295	-0.0994848875	-0.0588702169	-0.1776391454	-0.2318359621	0.2338886172	0.0715240683	-0.0209285683	-0.098217554	0.0	0.0212575431404502	-0.034368302277997	0.0004518831403681	0.0011811802014717	-0.1945609457324479	-0.1127000804178663	0.0378539616043045	0.0127013081261935	0.4178700908321104	0.4420691453782836	0.195425129295486	0.1746154128120362	-0.0016157946712191	-0.0010887051339359	1.185278868658386e-06	2.61079241954004e-06	-0.004512273118189	-0.0002961460838815	8.77025029983487e-08	2.036060869313108e-05	0.000316855677796	-0.0001160349454702	1.0039752055156257e-07	1.3464108570272289e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4692.38095403777	-86.27804367152476	7443.900819785533	22018439.01781641	3958.452751501283	1.8992910812148691	15669348.185868075	3.6073066111823473	4659.488736065114	-43.28881806451864	21710835.28151767	1873.921769422995	4488.9702377589565	3191.7337898254395	2.628347	63.981487	2.521458177586231	1.946771833667892	-0.0317692364	-0.1423727118	0.0564289491	0.0921217781	-0.1788623932	-0.414939127	0.0529350675	-0.0115608973	-0.0619448963	0.3648597893	-0.6346057694	-0.1295178146	0.0153635941	0.1231810736	-0.1687264888	-0.2047428398	-0.2925019844	-0.6236045083	0.092962122	0.0305379986	-0.2596931142	0.0596223522	-0.0944819122	0.0396701386	-0.0564693339	0.0553512757	0.1714423497	-0.2766714005	-0.3202829108	-0.1730900393	0.156517993	-0.34674166	0.2658411012	-0.0149945129	0.2540024721	-0.0115662531	0.1656601454	-0.0179344665	-0.1313126288	0.2297436631	0.034144076	0.051791984	0.0410770798	-0.0811116532	-0.0202998818	0.0591895062	0.0133531897	-0.0974811546	0.0698033217	-0.0252652428	-0.1012527768	0.0	0.0564911496411326	0.0352336065006824	0.0031912499877768	0.0012414070270449	0.2236665115023868	0.4182274572348347	0.0500267083676473	0.1749142059851154	-0.6061950944375383	-1.0240651852696487	1.04870950368136	0.3674724925201359	0.017966284824335	0.0195820794955541	0.0003834578373702	0.0003227873903891	-0.0057239114181633	-0.0012116382999742	1.4680673699646114e-06	3.27631619229802e-05	0.0002319349017031	-8.492077609289998e-05	5.379379862802666e-08	7.211538212220453e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
