global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
4539.576332158398	-0.4125317103489578	20607753.27549269	0.1701824120434364	3686.003875584994	-1.990981539666791	3.964007491293945	13586624.570827598	4432.128165641374	-2.643316394553949	19643760.07667157	6.9871215617176885	4309.225049442798	3202.1921273792696	0.753268	9.912799	0.030893120219126	0.0173085710538768	0.0014889128	-0.1275273924	0.1042959057	0.0920112504	0.0894570907	0.0096894494	-0.009944627	-0.0564765555	-0.0153616713	-0.1044117661	-0.1198470248	-0.0028363465	-0.1495390342	-0.0065095015	-0.0077394294	0.0230222955	0.0351828835	-0.0515187349	0.0271314694	0.0224451215	-0.1329763529	-0.0421267033	-0.0444541663	-0.0757431578	0.1794762719	0.0291719737	0.0465192191	-0.0241608956	-0.1354310425	0.1220431083	-0.120024643	-0.0268985029	0.135859633	-0.0322931615	0.0385311746	0.0529045317	-0.0359518517	-0.1724737788	-0.0365435171	0.0791686934	-0.1231350887	0.1228105064	-0.0619238022	0.0055045185	-0.0235730612	0.0025851408	-0.0116149098	0.0252509992	0.0495967046	-0.0622171433	-0.131839281	0.0369834823	-0.0750746452	0.1181848715	0.1619785659	-0.0006089489	-0.0445896217	-0.0364181499	-0.0002615429	0.013367884	0.0274978142	0.0009096391	-0.0652928554	-0.1097369743	0.0682931779	0.0336027427	-0.0452903494	0.1469806692	0.0798715904	-0.0357709602	0.0514469962	-0.0690850537	-0.0224833139	0.0598815367	-0.1416296737	-0.0527662969	-0.0481954942	-0.0426567554	-0.0225530443	0.0664068005	0.0165535619	0.025390127	-0.0227110998	0.0602722262	0.0564245168	-0.1117802018	0.0010077112	-0.1151391707	0.0400909478	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	0.0605912856531318	1.9169479273196954e-05	3.674689356055276e-10	0.0036713038970994	0.0876647414452662	-0.0136586709124345	0.0001865592910941	0.0076851068926653	0.300351329496948	-0.0045282564147584	0.0902109211305842	2.0505106157800623e-05	-0.0004968957922159	-0.0002279861861377	2.469054283218669e-07	5.1977701069613996e-08	-0.0010907756863947	-2.5626428137299866e-05	1.189791598029829e-06	6.567138190761942e-10	0.0011087291116028	-1.278539781999436e-07	1.2292802429155343e-06	1.6346639741551655e-14	0.0	0.0
4536.695807061273	-2.880525097125428	20581608.845807333	8.297424835169457	3666.56094257152	-19.442933013473976	378.0276441664362	13443669.145590954	4431.465353667665	-0.6628119737088127	19637885.18075689	0.4393197124917719	4308.918573915255	3216.406925325359	0.8269389999999999	10.882294	0.0487597681809333	0.0242559859031418	-0.0686565055	-0.1480411914	-0.0630430074	0.1679689504	-0.0028699788	-0.0959002229	-0.0072677331	-0.0950548593	-0.0018252201	0.0493618604	-0.1693637001	-0.0555269029	-0.057513291	0.047623208	0.0319418065	0.0740744823	0.0295052894	-0.0337567113	0.1012284819	-0.0514100903	-0.0228535681	0.0434033755	0.0438989197	-0.1220824028	-0.0144305688	-0.0329988492	0.0683723125	0.0209001185	0.0207760132	0.1346442454	-0.1354859713	0.0178334948	-0.0814173334	0.0998652477	-0.0051750292	-0.0562170444	0.1530741028	-0.0839496551	0.0342820221	0.1484607855	-0.1232636561	0.0506063098	0.0015833493	-0.0615239468	0.0241474842	-0.005131751	0.0171389713	-0.0135450085	-0.1043266692	0.0442510854	-0.0977323486	0.1282145751	-0.0093788742	0.0449430661	-0.0028065868	-0.0974396712	0.016774606	0.0871120246	0.0995958121	-0.0769424238	0.0866251558	-0.067619291	-0.0826912965	-0.1011894778	0.1007998	0.023463972	0.0500739507	0.1401994777	0.0425961083	-0.0600844366	-0.0693655643	0.0548370875	-0.1245052634	-0.0141106023	-0.0612103448	-0.0055060147	-0.0631561325	-0.0279018473	0.0219915515	-0.0245813248	-0.0356446705	0.0723146875	-0.1101273255	0.1610732637	-0.0033235282	0.0616971228	-0.0556142274	-0.0954510445	0.1010511378	0.0795557284	-0.0	-0.0795557284	0.0	0.0	0.0580258246160241	-0.0025654610371076	6.5815903329177e-06	0.0033669963223695	0.1010004303251861	0.0133356888799199	0.000177840597902	0.0102010869258727	0.3000818418635873	-0.0002694876333607	0.090049111816243	7.262358453435641e-08	-0.0002948971433368	0.000201998648879	8.696432514820518e-08	4.080345414898192e-08	-0.0013351344075263	-0.0002443587211316	1.782583886160604e-06	5.971118459307107e-08	0.0009033038690026	-0.0002054252426002	8.159578797550662e-07	4.2199530297351065e-08	0.0	0.0
4531.785213623738	-4.910593437534772	20537077.222418748	24.113927908759564	3671.4138089239887	4.852866352468482	23.550311834920745	13479279.35635775	4431.20488866018	-0.2604650074854362	19635576.76528588	0.0678420201243883	4306.431534401739	3155.160231690114	0.849927	11.18481	0.0877886959278882	0.0490090398452935	-0.1259552252	-0.0495314754	-0.0363604356	0.1169454407	-0.0520701967	-0.0601984256	-0.0626507119	0.1326827059	0.1333197347	-0.0643017478	-0.1794437785	-0.0778017093	0.0309926866	-0.004598892	0.1172407869	0.0553344526	0.0634764345	-0.0861704525	0.0152813357	-0.0560698954	-0.0453550182	0.0089241397	-0.023661296	-0.1819890487	-0.1195097118	-0.0027457445	-0.014553786	0.1145270112	-0.0568118835	0.1762230419	0.1101259492	-0.1143307948	-0.0534322553	-0.0421683638	-0.1212878374	-0.0163314838	0.0041590807	-0.1564695155	0.176045557	0.2040824949	-0.0800416451	-0.0567722933	-0.0045112161	-0.1335581755	0.0884669542	0.0091721054	0.0148227984	0.0792129797	0.0545822914	-0.0700815249	-0.0782785306	0.0150305426	0.0462154319	-0.0567153389	-0.0272559812	-0.0816146064	0.0783247773	-0.0485496731	-0.073439246	-0.0826722766	0.2011193769	0.0481562949	-0.0143386393	-0.0841735791	0.061014986	-0.0131832545	0.1287833844	0.1091422537	-0.0362512314	-0.089923847	0.1155847118	0.0488385087	-0.1001607213	0.0027350836	0.0334364725	0.0320298861	-0.038828322	0.0213981027	0.0730203236	-0.0175148889	0.0563887836	0.0221912015	-0.2105599503	0.1318225024	0.0041675836	0.1110642876	-0.0859595676	-0.0507747916	0.0141309828	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	0.066385607387744	0.0083597827717199	6.988596799034485e-05	0.0044070488682396	0.0866284944785036	-0.0143719358466825	0.0002065525399811	0.0075044960556121	0.3396536811632131	0.0395718392996258	0.1153646231277216	0.0015659304655554	-0.0004968412492078	-0.000201944105871	2.468512269143673e-07	4.078142189603767e-08	-0.0012117715862249	0.0001233628213014	1.46839037718201e-06	1.5218385679441164e-08	0.0010876997020274	0.0001843958330248	1.183090641790495e-06	3.4001823236909976e-08	0.0	0.0
4533.210512336776	1.4252987130385009	20549997.54916066	2.0314764213892067	3669.2733242753625	-2.1404846486261704	4.5816745310043	13463566.728238769	4434.295192330183	3.0903036700037774	19662973.852722578	9.549976772838816	4310.192963294773	3187.827068783316	0.854929	11.250642	0.073350084986904	0.0404642066866732	-0.1416400829	-0.0375508387	-0.0647796477	0.1146710234	-0.0946096237	-0.0371658701	0.006551582	0.0209975964	-0.0297433288	0.0240982603	-0.0935868698	-0.0278837553	-0.076122897	-0.0061022862	0.111957127	0.0011683213	-0.0615017273	0.0519285621	0.0936952548	-0.0493282451	0.0617222099	0.0948377029	0.0503671132	0.0025095245	-0.0341385607	0.0357281209	0.0557307643	0.0806088398	-0.1039429772	0.0867257828	-0.0354379867	-0.0296576657	-0.0784423214	-0.1114341004	-0.1470133735	-0.0805206149	0.1416632127	0.0215532083	0.1265031473	0.1074988094	-0.0874475906	0.0115470569	-0.0666764351	0.0255877164	0.1394213981	0.0869817706	0.0622861179	0.0210878111	-0.0687184979	0.0193083817	-0.0691431405	0.0941323274	0.04574631	-0.0659126753	0.0072419901	0.1234275486	0.0602660098	0.0026691023	0.0744470376	0.1237607001	0.187896715	-0.0744421993	0.0487702619	-0.0999770147	0.1099224422	0.0257237799	-0.1172233989	0.1446204476	-0.0841517279	-0.1099069164	0.0399167184	0.103438027	-0.0613234774	0.0025664278	0.0646156889	0.0130888072	-0.0433948037	-0.0393700594	-0.0094116407	0.0141431508	0.1169363498	0.0507111269	-0.2090016886	0.1477113699	-0.0470517674	-0.1358734242	-0.1391193819	0.0124817976	-0.0742960104	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	0.0545812194376793	-0.0118043879500647	0.0001393435748756	0.0029791095153041	0.089264213228958	0.0026357187504544	6.947013331496915e-06	0.0079680997633848	0.3209571291877324	-0.0186965519754807	0.1030134787764307	0.0003495610557718	-8.005735331551505e-05	0.0004167838958922	6.409179819885208e-09	1.7370881587515105e-07	-0.0011250315851476	8.67400010773e-05	1.2656960675797217e-06	7.523827786890006e-09	0.0007869550727789	-0.0003007446292485	6.192982865724438e-07	9.04473320218178e-08	0.0	0.0
4533.601927745281	0.3914154085041446	20553546.43925573	0.1532060220144663	3672.8817645823897	3.608440307027194	13.020841449378516	13490060.456601849	4434.883670939371	0.5884786091874048	19668193.17476467	0.3463070734711423	4310.610576302493	3131.648435682166	0.8011	10.542265	0.0562273260793601	0.0292083876831236	-0.1145859323	-0.0115190963	-0.0032134604	0.1129616765	-0.0831609964	-0.0784596022	-0.0499346337	-0.0505185917	0.1086736655	-0.0006969119	-0.0977890677	-0.0253067172	-0.0373750388	-0.0043769094	0.1121311145	0.1153863978	-0.0496979786	-0.045754391	0.0627490337	-0.0703281624	-0.0564054475	0.0626139227	2.06371e-05	0.0595486816	-0.1258565148	-0.0939238289	0.1066935838	-0.0946978389	-0.1201423421	0.0774832155	-0.0112997762	-0.02910667	-0.0082220337	-0.1499294474	0.0387815624	-0.0244531457	0.0887753955	0.0018141907	-0.0855835312	0.102621599	-0.0682488595	-0.015988296	-0.0365142326	-0.1145382977	0.0620655145	0.0625407357	0.0860491021	-0.0633979601	-0.0907859464	-0.0048573896	-0.0238955667	-0.0353423209	0.0215230698	0.0794367558	-0.0469761629	-0.0979661489	0.2089575307	0.0957325772	-0.0243680679	0.0725718653	0.0967659498	0.0350960438	0.1114145149	-0.0704947114	-0.0562389112	0.0224006748	0.1380853925	0.0757168011	-0.0690996077	-0.0796399822	-0.0158755509	0.0758166854	-0.0843861313	0.0107878471	0.0679064664	0.1491377713	0.037195302	-0.0847382535	-0.0103545319	0.0654888277	0.1686117183	0.0561595265	-0.0825580028	0.0479814692	-0.0329697488	-0.0300758234	-0.0957489981	-0.1101836122	-0.0068566067	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	0.0566538116667914	0.002072592229112	4.2956385481758445e-06	0.0032096543763762	0.1096776350662764	0.0204134218373183	0.0004167077911083	0.0120291836337313	0.318804268353162	-0.0021528608345703	0.1016361615201949	4.634809773027123e-06	-0.000322343410934	-0.0002422860576184	1.0390527457256558e-07	5.870253371630781e-08	-0.0012496706471862	-0.0001246390620386	1.561676726438776e-06	1.553489578586201e-08	0.001051798976689	0.00026484390391	1.1062810873640274e-06	7.014229343834226e-08	0.0	0.0
4537.330527013149	3.7285992678680486	20587368.311365414	13.902452500346149	3679.739030773513	6.857266191123472	47.02209961592501	13540479.334597994	4435.592189546688	0.7085186073172736	19674478.071967583	0.5019986169148088	4311.543811813102	3162.193989006621	0.693945	9.132134	0.0739336203156529	0.0389953639456733	-0.1223428985	0.0544071454	0.0712431851	0.0176709382	-0.1028841562	-0.0304543045	-0.0919295114	0.1270180252	0.0460018435	-0.0355960352	-0.0743945844	-0.0099395106	0.0785596038	-0.1102486441	0.0827446802	0.071404149	-0.076473733	-0.0305326689	0.0272609144	-0.0193592753	-0.1937931971	0.0504555702	-0.0091014236	-0.0618918683	-0.016895643	0.0072390691	-0.0028353156	-0.017000018	0.0798241097	-0.1013771162	0.0260841818	-0.0709008363	0.0995757294	-0.0758232313	-0.0796791155	-0.027659311	0.0117467052	0.051897831	0.0787136228	0.083237757	0.032898279	-0.0881802013	-0.0814942649	-0.0856987764	0.0458040538	0.0613480568	0.0573838988	0.0303944509	0.0283036058	-0.0773661722	-0.1467978198	-0.0265775613	-0.0555542935	0.0214857487	-0.0801008773	-0.0293234486	0.0081851751	-0.0180543151	0.0615410874	0.0153717002	-0.127955004	-0.09110616	0.063828336	-0.0753400465	-0.0985930659	0.0190551106	0.0376921405	0.0693490475	-0.1254353049	-0.0696282173	0.1611683772	-0.0362860198	-0.0215452863	-0.0147784941	0.0236902261	0.0668877893	0.0581355179	-0.0204718344	0.0205624049	0.0723053035	0.0701166644	0.0078587952	-0.1530017877	-0.0016516833	0.0257594572	0.028555026	-0.1313622665	-0.082134419	-0.0428328985	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	0.0646936129899415	0.0080398013231501	6.463840531572615e-05	0.0041852635616923	0.0890488616579006	-0.0206287734083757	0.0004255462923341	0.0079296997625679	0.3468523724540091	0.028048104100847	0.1203065682769746	0.0007866961436519	-0.0004148012139146	-9.245780298060003e-05	1.7206004706502577e-07	8.548445331999453e-09	-0.0011562522726351	9.341837455110003e-05	1.3369193179738335e-06	8.726992703769616e-09	0.0012102616288229	0.0001584626521339	1.464733210201059e-06	2.5110412121309435e-08	0.0	0.0
4540.860767922772	3.5302409096229894	20619416.513660185	12.462600879975753	3693.784403188217	14.045372414703706	197.2724862677198	13644043.217236532	4437.461770209581	1.8695806628929856	19691066.96207155	3.4953318550633763	4314.504747872462	3180.116289765396	0.7241499999999998	9.529616	0.0664657973450762	0.0342232957068983	-0.0502465005	0.0939297838	0.0693414537	0.0003939923	-0.1212979909	0.0701967352	0.0156848231	-0.037975753	-0.0276554131	-0.0648329414	-0.0085763429	0.0890630457	-0.0683551264	-0.1417003246	0.1035704711	0.0093743912	-0.0736240904	0.0382235009	0.0776040445	0.1097868206	0.0014328367	0.0062968011	0.015328999	0.096057157	0.0070420535	0.0154087659	0.030538226	0.0500267505	0.006444767	0.0879840803	0.0166880563	-0.0261345896	0.0227458797	0.102548671	-0.0074754265	0.0309289928	0.0570594734	0.0661000456	0.0518510604	-0.0047569177	0.0229118705	0.0095508551	-0.2004008375	-0.0076125206	0.0480750248	0.1167366654	0.0247954557	-0.054807223	-0.0103727244	-0.0592494842	0.0140281368	0.065135009	-0.0519400145	0.0452830225	-0.0089503764	0.0582063525	-0.0182763169	-0.0328300364	0.0866914873	0.0637530535	-0.0027589548	0.0426834089	0.0019415131	0.0187374718	0.0656608064	0.0457009304	-0.0878985229	0.0633776035	-0.1208220241	-0.011807668	-0.0408173461	-0.0729254646	-0.0794336136	0.0635038234	-0.0428451163	0.0956612544	0.0748964158	0.0284955805	-0.0276826527	-0.0547242201	0.0280255372	-0.0057745936	-0.1295620476	-0.0990895204	0.0165495941	-0.0648762973	-0.0769815123	0.027474239	-0.1144591619	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	0.056392129053691	-0.0083014839362504	6.891463554382508e-05	0.0031800722192081	0.0942654115558525	0.0052165498979518	2.721239283782192e-05	0.0088859678157942	0.3245897344026502	-0.0222626380513588	0.105358495679583	0.0004956250530058	-0.0004969672410944	-8.216602717980002e-05	2.469764387209795e-07	6.751256022511636e-09	-0.0012987045966421	-0.000142452324007	1.6866336293393197e-06	2.0292664614995303e-08	0.0008211774708194	-0.0003890841580035	6.743324385813466e-07	1.5138648200929256e-07	0.0	0.0
4540.370580309055	-0.4901876137164436	20614965.00653599	0.2402838966410213	3686.332580861262	-7.451822326954698	55.52965599250053	13589047.896719256	4440.042091890438	2.580321680857196	19713973.777758814	6.658059976701706	4316.636289246902	3153.416404751664	0.752476	9.902389	0.0468276468741162	0.0234830871914387	0.0030236149	0.1007031715	-0.0051098413	-0.0398680352	-0.0586022866	0.0391781699	-0.0272096159	-0.0462450717	0.0808649673	0.0891359774	0.0389136076	0.0569351052	0.0474329963	-0.0674024883	0.0321421351	0.0756670748	-0.0046789512	0.0215792007	-0.0608637097	0.1712065901	-0.0584350202	0.0450205814	0.1182026304	-0.0338923953	-0.0174462432	-0.0098521077	-0.0343216112	0.0817672102	-0.2015982245	0.0391958574	0.0488046465	0.0037040513	0.0568335823	-0.03027542	0.1424323246	-0.0173597828	-0.0082648361	0.1148788445	0.0654522048	-0.0402861831	0.061536379	-0.0171625707	-0.0518895816	-0.0805067761	-0.0279071996	0.0664340104	-0.018450678	-0.1498288766	-0.0027654791	-0.004322505	-0.0293332895	0.0419973494	-0.1700270664	-0.0271189157	0.0647030084	0.0253682745	0.1225997054	-0.141892299	-0.09773856	-0.0412353288	0.078516642	-0.0339002544	0.0287089813	0.0418590035	-0.0473474822	0.0509691757	0.0467561229	-0.0220266754	-0.0764097605	0.0274560438	-0.0396250408	-0.0253986606	-0.0517452263	-0.0339571042	-0.0522338119	-0.0263035993	0.0102799964	-0.0487277768	0.0116269819	0.0722253767	0.1145807163	0.0723789548	0.0075434597	-0.1222064385	-0.120190455	-0.0449354388	-0.1197119503	-0.0717269349	0.011988851	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	0.0604189412142375	0.0040268121605464	1.6215216176325152e-05	0.0036504484574494	0.1102559875584461	0.0159905760025936	0.0002556985208947	0.0121563827924882	0.3244905818754091	-9.915252724113088e-05	0.1052941377258415	9.831223658303202e-09	-0.0002839826540197	0.0002129845870747	8.064614778407264e-08	4.5362434331380484e-08	-0.0010981338579059	0.0002005707387362	1.2058979698792957e-06	4.0228621237185e-08	0.0009418442686832	0.0001206667978637	8.870706264513918e-07	1.4560476106703156e-08	0.0	0.0
4548.008419061538	7.637838752482821	20684380.57985463	58.33658080892834	3686.931030863149	0.5984500018867038	0.3581424047581958	13593460.4263416	4441.586333972679	1.5442420822409986	19727689.162132867	2.384683608564015	4318.286262758316	3197.73257641844	0.694796	9.143325	0.0567411482713384	0.0296569867354921	0.0607457246	0.0498354163	-0.0485140597	-0.0953357579	0.0452866205	0.0261929944	0.0010567274	0.0640109644	0.0616600155	0.0685531689	0.0538743187	0.0520161481	0.1165166013	0.0497944651	-0.0010850436	0.1097026261	0.0322514026	0.0208440964	-0.0669762448	-0.0957216366	-0.0186788822	-0.0136568474	0.0407243389	0.0121668221	0.1093728175	-0.0689419246	-0.0614992587	-0.0181103426	-0.1170004307	-0.0729112935	0.1067904231	-0.0429757809	-0.1083618775	-0.037317948	-0.0573469753	0.0408814732	0.1660460784	0.0633842502	-0.1885848272	-0.045966484	0.0987627867	-0.0141315267	0.0691950781	-0.0956340295	-0.0257323273	0.0324026587	-0.034999685	0.0333864778	-0.0127877695	0.0576194202	-0.0952879015	-0.0091765863	-0.0001132528	0.0164754358	-0.0421761805	0.1517377545	0.0177757761	0.0174141604	-0.0202025498	-0.1187084739	0.0165515285	-0.0915059655	0.0221095591	-0.1347300634	-0.0763974685	0.0647017654	0.0337757116	-0.0386250148	-0.0089518303	0.0471177687	0.0593463992	-0.0452398647	0.0714486251	-0.1169483792	0.0018102447	-0.0763790047	-0.093176071	-0.0547287038	0.0841265288	-0.0624358714	-0.0689424536	0.0463470862	-0.0117216743	-0.0298453357	0.0056996485	0.0295250852	-0.0620449236	-0.0382825572	0.0306323831	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	0.0638693750269254	0.0034504338126878	1.190549349573995e-05	0.00407929706633	0.0969651356237051	-0.013290851934741	0.0001766467451512	0.0094022375265235	0.3117527277395595	-0.0127378541358496	0.0971897632530559	0.0001622529279861	-0.0002752012226511	8.781431368599989e-06	7.573571294866034e-08	7.711353688143188e-11	-0.0015366433486396	-0.0004385094907336	2.361272780918323e-06	1.9229057346352885e-07	0.0010397935143421	9.794924565889995e-05	1.0811705524678949e-06	9.594054725147534e-09	0.0	0.0
4542.735326111161	-5.273092950376849	20636444.24309828	27.805509263314026	3684.7519230497055	-2.179107813443352	4.748510862609867	13577396.734418502	4437.692947990738	-3.89338598194172	19693118.700646725	15.158454404380286	4315.061871016147	3164.760633744057	0.969722	12.761279	0.0412765058221997	0.0254518890519199	0.1177883053	-0.0230103587	-0.052097817	-0.0625060819	0.0536592371	0.0244266269	0.0350186254	-0.0945033667	-0.1209951023	-0.0071417273	0.0091598485	0.1132351772	-0.0879049066	0.0438767364	-0.0402324989	0.052336852	-0.0609638943	0.081102509	0.1031101846	0.0487921048	-0.0018083283	-0.1213046558	0.1155504117	0.0429310386	0.119021974	0.0554174287	-0.0399889284	0.2067296994	-0.0859853014	0.0111812113	0.0023495493	-0.0494003865	-0.0440960872	0.0362975522	-0.0396390014	-0.0245457589	-0.0669340625	0.0252292205	0.053761532	-0.0380944624	0.0141372573	0.1319834123	-0.039687484	0.0282789433	-0.0453157936	0.0995561015	0.0120038987	0.0433672793	-0.0820111891	-0.072119883	0.0430525707	0.0551024524	-0.1020498136	-0.0696873833	0.0399777207	0.10514131	-0.0478766113	-0.0972203169	-0.092178506	0.0023477479	0.0744253735	-0.0201194266	-0.1111500218	-0.0729836457	0.1747580133	0.0713817534	-0.1302469816	0.0102461694	0.0348968469	0.0769640421	0.0052659492	-0.0063207601	0.0133792972	-0.0735875335	0.0296463866	0.0759320598	-0.1362989305	-0.0582538184	0.0031785228	-0.029696631	-0.1658712426	0.0389811503	-0.0843299647	-0.0079064295	-0.0065689435	-0.1185716797	0.0503692107	0.017373834	-0.1054765198	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	0.0636337921284138	-0.0002355828985115	5.5499302071125194e-08	0.0040492595006421	0.0959550199400354	-0.0010101156836696	1.0203336943954975e-06	0.0092073658516925	0.305549986443026	-0.0062027412965334	0.0933607942153333	3.847399959172179e-05	-0.0007347928095613	-0.0004595915869102	5.399204729829889e-07	2.1122442675863595e-07	-0.0013378893700433	0.0001987539785963	1.7899479664748578e-06	3.950314400785847e-08	0.0010580092677053	1.8215753363199976e-05	1.119383610550305e-06	3.3181367058893127e-10	0.0	0.0
4540.13294241347	-2.602383697691039	20612807.134787995	6.772400910008084	3688.775578743018	4.023655693312321	16.189805138324655	13607065.270330884	4440.023542173466	2.3305941827284187	19713809.05505461	5.431669244567546	4316.215749240878	3221.7214181948225	0.879619	11.57555	0.0404526138424672	0.0229991617189198	0.1145857355	-0.0620421024	0.0271080251	-0.0028870452	0.085858026	-0.0286211283	-0.0907911773	-0.0565539068	-0.0847978163	0.0195890745	0.0407794444	0.1107035894	-0.019599922	0.0620804975	-0.0771854322	0.1172245338	-0.0471733201	0.0409234682	0.0858232623	0.0743078945	0.0692481874	-0.1133393754	0.1140843934	0.0235495279	-0.0855783487	-0.0073236967	0.0254932869	0.0380882791	-0.1535701735	-0.0329253281	-0.0603074675	0.0419800512	-0.1684497172	-0.0324938673	-0.0941338507	0.0259693574	0.1069249696	0.0422221999	-0.0850131088	-0.048043158	0.001686907	0.1168416677	0.0184380639	-0.0672905054	-0.0758883274	0.0498052482	0.0150223982	0.0391486485	-0.1315341996	-0.026531179	0.1239856771	0.0538204168	-0.1267034381	-0.0893359147	-0.0383126173	-0.0121558122	0.0895580413	0.0305472375	-0.0435475645	0.0306180479	0.064252194	-0.109691799	0.0754419972	-0.0671105654	0.1022709611	0.0494572771	0.0900335282	-0.035209415	0.0835003276	0.0936625393	-0.0232318703	0.0415902203	0.0412289615	-0.0464326143	-0.016031388	0.0804698803	-0.0670620234	-0.1395005108	-0.1139233152	-0.0321488504	-0.1912215659	0.0750823077	-0.0123067025	-0.0384748134	-0.0499565023	-0.0170507692	0.0528489491	0.0024918037	0.0672380836	0.0641245402	-0.0394130496	-0.1090515843	0.0	0.0	0.0633731008543065	-0.0002606912741072	6.79599403956873e-08	0.0040161499118901	0.1151045087484448	0.0191494888084094	0.0003667029216233	0.0132490479342208	0.3131863670937065	0.0076363806506805	0.0980857005333538	5.831430944208765e-05	-0.0008308940183636	-9.610120880230002e-05	6.903848697524105e-07	9.235442333263263e-09	-0.0012609014277176	7.698794232569982e-05	1.5898724104202824e-06	5.927143263545283e-09	0.0009629773566479	-9.503191105739996e-05	9.273253894165768e-07	9.031064119221577e-09	0.0	0.0
