global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57
4522.864422694993	12.785418069025582	20456302.58608011	163.46691519976582	4050.6096731138623	11.37698742574912	129.4358428856536	16407438.72392359	4537.50730968657	6.626300630115111	20588972.585459054	43.90786004066391	4308.784281260932	3949.812642678124	0.73582	20.8822	0.1236863139029874	0.0821944559775955	-0.0054347316	0.0135724362	0.0152559228	-0.0120250129	0.011678369	0.0262124503	-0.0138882404	0.0187404856	0.0475050351	0.0100115545	0.0018212659	-0.0191681219	0.0080697483	-0.0007778781	0.0011957857	-0.0140073301	0.0067057189	0.0129430359	-0.0187364755	0.0415711795	0.0023847398	-0.0018266682	-0.0191098203	-0.0104379528	0.011544886	-0.0108004595	0.0262275591	-0.028026694	0.0064907807	0.0027348968	0.0323073154	-0.0120749857	0.0249814342	-0.0071807418	0.0046918117	0.002147315	-0.0456350635	-0.0240441888	0.0064673103	0.0198886277	0.076516145	-0.0077498093	-0.0870905918	0.0	0.1784272329228429	-0.0068470300327447	0.0318362774485024	4.688182026930903e-05	-0.0170753474316001	-0.0771498960959036	0.0002915674899098	0.0059521064676087	0.0417417290853023	0.024531074108239	0.0017423719470307	0.0006017735969039	-0.0016827700556735	0.0001153277446513	2.8317150602713944e-06	1.3300488686378504e-08	-0.0035779564616449	-0.0001877988909297	1.2801772441426492e-05	3.5268423434462873e-08	0.0034890105411812	3.963774080012819e-08	1.217319455647353e-05	1.571150495738147e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4517.931837983034	-4.9325847119589525	20411708.092660755	24.330391940651182	4060.757353475271	10.147680361408677	102.97541671731928	16489750.283803487	4543.694774809338	6.187465122768117	20645162.20662968	38.28472464547187	4314.111592914334	3912.3249946960223	1.02484	29.084467	0.1808848432369758	0.1113565493177059	-0.0010118698	0.0990655504	-0.1105473879	-0.0259630176	0.0229220624	0.0178637276	-0.0395543178	-0.0217473071	0.0511963216	-0.0354724547	0.0842489893	-0.031478721	-0.0296229258	0.0408384016	0.0125423406	-0.0074739625	-0.0175382315	0.0287869473	-0.0939069303	0.0504004053	0.0574403725	-0.0509967451	0.0665141995	-0.0348987675	-0.0309746209	-0.0705952173	0.0029878523	-0.0083547183	0.0552865593	-0.0556952605	0.1202703626	0.0203919228	0.0135412981	0.0356686836	-0.0467201789	0.0774636577	-0.0598967268	-0.0144235839	0.1106109829	0.013393066	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.1885824701651728	0.0101552372423298	0.0355633480535982	0.000103128843448	-0.020579564182384	-0.0035042167507838	0.0004235184619368	1.227953503647446e-05	0.1221349845413044	0.0803932554560021	0.0149169544489046	0.006463075522814	-0.0014950520087975	0.0001877180468759	2.23518050900944e-06	3.5238065122940114e-08	-0.0050976697011084	-0.0015197132394634	2.59862363815986e-05	2.309528330200644e-06	0.0035182219305989	2.9211389417699817e-05	1.237788555294705e-05	8.533052717125047e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4503.407882133817	-14.52395584921669	20280682.55286499	210.9452935099957	4026.971918279474	-33.78543519579716	1141.4556313694095	16216502.830611464	4534.158232915969	-9.536541893368849	20558590.881119665	90.94563128397913	4299.572349282639	3864.621162836842	1.163225	33.011753	1.0314989842209452	0.6445120621441753	0.0603654224	0.1129342657	0.0567196477	0.02003887	0.0174572715	0.0227437466	-0.0184898318	-0.0454518931	0.0624007705	0.0128411233	-0.035486849	-0.008408523	-0.0124652339	0.0089876346	0.0793632125	-0.1026263154	-0.0544833984	-0.0281647133	-0.0767162751	-0.0394755732	0.082734074	0.089484044	0.0802866672	0.1073157017	0.0077236132	-0.0656761686	-0.0329052648	0.0261520108	0.0793135507	0.062617833	0.128305908	-0.0035875663	-0.0140042971	-0.0129417057	-0.0522911094	-0.0179941412	-0.0248747205	-0.0756564514	0.0055067185	0.0072138036	0.0732168931	-0.0165592163	-0.0948373385	0.0	0.2081139407754619	0.019531470610289	0.0433114123450924	0.0003814783442005	0.1671961949586489	0.1877757591410329	0.0279545676086505	0.0352597357209912	-0.0614889519216887	-0.1836239364629931	0.0037808912084277	0.0337177500421653	0.0089255674729331	0.0104206194817305	7.966575471388136e-05	0.000108589310383	-0.0038259078812674	0.0012717618198409	1.4637571115944009e-05	1.6173781264052909e-06	0.0046371969891599	0.001118975058561	2.1503595916273644e-05	1.2521051816815946e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4510.8891880355695	7.481305901752421	20348121.2667362	55.96993799559561	4012.3038622643335	-14.668056015140335	215.15186726329463	16098582.283141289	4536.248400006975	2.090167091006151	20577549.54656584	4.368798468325116	4298.7314732489895	3928.300065156719	1.176949	33.401237	0.4040598734366712	0.2916492080045625	0.0285088634	0.04357839	0.1670976652	0.0411739607	-0.0279291461	-0.0469591069	-0.007663258	0.0171798917	-0.028422971	0.0303345323	-0.0098900776	-0.0034276923	0.0121914338	-0.0599593989	0.0706543393	0.0464638544	-0.0079202755	-0.0210509233	-0.0371407697	-0.0300920772	0.0338864352	0.1298007741	-0.0219693901	0.1005802224	0.0903492403	0.000867503	-0.0625313118	-0.0261362409	0.0358851115	0.0842136229	0.0591611473	-0.0098382083	-0.0351500523	-0.0125902707	0.0306098308	-0.0711196249	-0.0530914563	-0.0339419882	-0.0120602849	-0.0468313363	0.0715240683	-0.0209285683	-0.098217554	0.0	0.2313861915063739	0.023272250730912	0.0535395696198243	0.0005415976540824	0.1622734899238338	-0.004922705034815	0.0263326855320605	2.4233024859793884e-05	-0.1145928770574329	-0.0531039251357442	0.0131315274722999	0.0028200268648227	0.0033271682369045	-0.0055983992360286	1.10700484766662e-05	3.1342074005965614e-05	-0.0034031021754523	0.0004228057058151	1.1581104416568175e-05	1.787646648698049e-07	0.0050712118980202	0.0004340149088602	2.571719011462164e-05	1.8836894111301406e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4478.112954705402	-32.77623333016709	20053495.63510035	1074.2814713135558	4056.772403433303	44.46854116896975	1977.4511536963576	16457402.33325802	4548.30473109654	12.056331089564992	20687075.92691517	145.35511934121138	4315.683451941951	3788.612537405148	1.299693	36.884647	0.3456798584695339	0.167865523941129	0.0437563612	-0.0131144509	-0.0105345897	-0.019475566	0.0546546536	0.0345844186	-0.0509914044	-0.0322169208	0.0117648752	-0.094672796	0.0376765265	-0.0317150925	-0.0081924624	0.0943918986	0.0068879637	-0.0192648069	-0.042391988	-0.0012803176	-0.0103153111	-0.0128599318	0.0213366957	0.0139055533	0.0294980357	0.0164849157	-0.0148608026	0.004092647	-0.0035032572	0.0162443124	0.0289325179	-0.0497710399	0.0772627913	-0.1241727867	-0.1489633839	-0.1309373485	-0.0215986379	-0.2093623113	-0.0266840084	-0.0308499553	0.0002237838	-0.0811772551	0.0698033217	-0.0252652428	-0.1012527768	0.0	0.1676782604873494	-0.0637079310190245	0.0281159990400634	0.0040587004747247	0.1164493313147119	-0.0458241586091219	0.0135604467636435	0.0020998535122339	-0.0139587019546354	0.1006341751027975	0.0001948453602583	0.0101272371986205	0.001636125993616	-0.0016910422432885	2.6769082669859432e-06	2.8596238685862026e-06	-0.00313177367145	0.0002713285040023	9.808006329187411e-06	7.361915708412631e-08	0.0058191130255012	0.000747901127481	3.386207640355773e-05	5.593560964873513e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4490.944914660935	12.831959955532511	20168586.226518918	164.65919630038994	4031.475019975142	-25.29738345816122	639.957609829249	16252790.836683571	4545.125567481631	-3.1791636149091573	20658166.424175218	10.10708129036226	4305.637947651878	3772.1974474354415	1.089748	30.926516	1.2879218849373475	0.6388738686237357	0.0303133138	-0.06081554	-0.0836766226	0.0036073635	-0.0108066921	-0.0144583885	-0.0296934587	-0.0053196859	0.0869600268	0.0202727587	0.0076032831	-0.0169039777	-0.0069420643	0.0054284768	-0.0102915374	-0.0214408118	-0.0523923066	0.0333635536	0.0397610322	-0.0152113059	-0.0445101621	-0.0946491471	0.0106617405	-0.0440046926	-0.1220206041	-0.0538131675	0.1109969938	0.1638716241	-0.0765364421	-0.2011366639	-0.0026446096	-0.1269483949	-0.1501109661	-0.1236141621	0.0576618131	-0.2525519407	0.1112707672	-0.0513784752	0.0053352465	-0.092604631	0.068055325	-0.0295624686	-0.1039323455	0.0	-0.0437345982605137	-0.2114128587478631	0.0019127150850085	0.0446953968439439	-0.0533219932286073	-0.1697713245433192	0.0028432349618716	0.028822302637193	0.1464756062993899	0.1604343082540253	0.0214551032407738	0.0257391672649476	-0.0055986620581904	-0.0072347880518064	3.134501684182077e-05	5.234215815456065e-05	-0.005159996899086	-0.002028223227636	2.6625567998577138e-05	4.1136894611221946e-06	0.0001560564371008	-0.0056630565884004	2.435361156059595e-08	3.2070209923425176e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4495.376747334648	4.431832673712961	20208412.10047704	19.64114084778977	4029.867778683497	-1.6072412916450958	2.583224569568996	16239834.313671462	4547.024929954892	1.8993624732611352	20675435.71363129	3.607577804832657	4309.184011886369	3843.683016196388	0.980571	27.828115	0.5462779018619947	0.2826119110275425	0.0253186546	-0.029103963	-0.0975039142	0.0135519428	0.0503931268	0.045225094	-0.0375227277	-0.0118991793	0.1192071443	-0.063177958	0.0076523053	-0.0202813715	0.0016444492	0.0881373842	0.0256021615	-0.0659320005	-0.0671368129	0.0568530689	-0.013319023	-0.0058824962	-0.064372038	-0.1149579164	0.0763438228	-0.0706431605	-0.2199946878	-0.0535704598	0.1252868492	0.1340890667	-0.0493307053	-0.2435910915	0.0545099033	-0.1078915484	-0.1952559985	-0.0985210846	-0.0218190278	-0.2294520649	0.1578674306	-0.0334987982	-0.0014874276	-0.1560770883	0.0662807606	-0.0338135361	-0.106246848	0.0	0.0309120472226283	0.074646645483142	0.000955554663494	0.0055721216818858	-0.0792678822229646	-0.0259458889943573	0.0062833971521137	0.0006731891557075	0.2141631064688454	0.0676875001694554	0.045865836172386	0.00458159767919	-0.0095404400654168	-0.0039417780072263	9.10199966418101e-05	1.5537613858253722e-05	-0.0076702767717251	-0.002510279872639	5.883314575486562e-05	6.301505038976974e-06	0.0012639559015361	0.0011078994644353	1.5975845210279356e-06	1.2274412232960245e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4451.200456331278	-44.17629100337035	19813185.50244377	1951.54468681446	3957.7425103305786	-72.12526835291828	5202.054334980476	15663725.77807779	4513.69523257301	-33.3296973818824	20373444.65255232	1110.8687275678583	4268.088575676306	3751.20600263307	1.356814	38.505703	0.5598799254935847	0.2855648734182144	0.0471480871	-0.0685140907	-0.07164819	0.0802086286	-0.1738333656	-0.0505942791	0.0687591718	-0.0107938726	0.0499607182	0.1736978199	0.0228134795	0.0645444659	-0.0481602109	-0.1689893563	0.0164959291	0.0565927839	-0.0468969614	0.0166069236	-0.0343523757	0.0258871869	-0.0528707704	-0.0150866266	-0.0006460091	-0.01037086	-0.0564415525	0.0107845078	0.0067082338	0.1427603267	-0.0582151013	-0.13323448	-0.0867343512	-0.0356862386	-0.0436440928	-0.0035635763	-0.0482977036	-0.0564039856	0.1229881387	0.0062695042	-0.0183355259	-0.0683811515	0.0644803214	-0.0380118078	-0.1081881546	0.0	0.1562114473317848	0.1252994001091565	0.0244020162774909	0.0156999396677144	0.055940855841456	0.1352087380644206	0.0031293793522745	0.0182814028489731	0.216386254166423	0.0022231476975775	0.0468230109921758	4.942385685244529e-06	-0.0075430346407427	0.001997405424674	5.689737159144435e-05	3.98962843051752e-06	-0.0066921359216842	0.0009781408500408	4.478468319429604e-05	9.567595225187332e-07	0.0042313824192697	0.0029674265177336	1.7904597178104703e-05	8.805620138148562e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4475.128264543864	23.92780821258657	20026772.984119374	572.5400058583252	4011.471782589747	53.72927225916828	2886.8346974998303	16091905.862513762	4519.137430100214	5.442197527204371	20422603.11213277	29.61751392510937	4289.650433744364	3788.288165891304	1.088688	30.89642	0.6660757150879959	0.4414991513734566	0.021018917	-0.0556858717	-0.0847612875	0.0168660506	-0.1150913499	-0.0485823278	0.0484147623	0.0054879418	0.0189984394	0.0554529619	0.0293947802	0.0277135519	-0.0262501256	-0.1276713405	-0.0140240217	0.0216677965	-0.0052655038	-0.0045367091	-0.0063125743	0.032523762	-0.0320867696	0.0168679771	-0.0150534226	0.0167042473	0.0072567433	0.0349260163	0.0028680406	0.0051135669	-0.0149231925	0.0398105171	-0.0561522646	0.0341631098	-0.0050131396	-0.006595091	-0.0193590393	-0.0585876264	0.0096145178	0.0227713113	-0.0609476372	-0.0170934886	0.06265471	-0.0421507286	-0.1097494464	0.0	0.1935467827075996	0.0373353353758147	0.0374603570964627	0.0013939272676245	0.0652749409227482	0.0093340850812922	0.0042608179124682	8.712514430480163e-05	-0.0275688785217909	-0.2439551326882139	0.0007600430629492	0.059514106764924	-0.0017872426775244	0.0057557919632183	3.1942363883645864e-06	3.312914112384837e-05	-0.0061552517564307	0.0005368841652535	3.7887124185043215e-05	2.882446068999482e-07	0.003015035308888	-0.0012163471103817	9.090437913841358e-06	1.4795002929339125e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4508.475913108295	33.34764856443053	20326355.059077676	1112.0656647767655	4029.248989136751	17.77720654700397	316.02907261484086	16234847.416459529	4540.161233811152	21.0238037109375	20613064.0290016	442.0003224760294	4301.438121283232	3832.0048540966977	0.828515	23.512861	0.235105130874618	0.1219071356525512	0.0239803738	-0.0272383702	-0.0441592174	0.0228599292	0.0318711267	0.0045280332	-0.0164547441	-0.0065122611	0.0353013068	0.0015311564	0.0226648311	-0.0041327083	0.0048674441	0.0064390697	0.0287357903	-0.0052840764	-0.0125359468	-0.0023018121	-0.0029574365	0.0214471087	-0.0209100093	0.0111475174	-0.0021293706	0.0049007933	0.0135043166	0.0424274699	-0.0101675114	0.0228313898	-0.0106174804	0.0135815526	-0.0399303426	-0.0218491897	0.0052311952	-0.0001650941	-0.0132059991	-0.0451208707	0.0161204508	0.018072526	-0.0397627456	0.0080858367	0.0608046394	-0.046223836	-0.1109252393	0.0	0.193273103035878	-0.0002736796717215	0.0373544923571171	7.490056271363942e-08	0.1428303988734143	0.0775554579506661	0.0204005228423386	0.0060148490579375	0.0079384082709594	0.0355072867927503	6.30183258764366e-05	0.0012607674153826	-0.0020733447141936	-0.0002861020366692	4.2987583038745415e-06	8.185437538626433e-08	-0.0048079960967692	0.0013472556596615	2.3116826466547855e-05	1.815097812489944e-06	0.0038170517417469	0.0008020164328589	1.4569883999173044e-05	6.432303585757148e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4526.157475194317	17.681562086022495	20486101.4902574	312.6376378018681	4071.9874408816495	42.73845174489861	1826.575257551027	16581081.718697883	4539.733626592727	-0.4276072184247823	20609181.400416754	0.1828479332489795	4316.886344947625	3939.509148784229	0.8268069999999998	23.464375	0.2454405903984131	0.1087364536143675	0.0071826988	0.0230805401	0.0687690886	-0.0386363675	-0.0338690074	0.0046796479	-0.024325631	0.0039874451	-0.0002678014	0.0333553946	0.0039211922	-0.0340183549	-0.012298259	-0.0413210124	0.009309568	0.0250875028	-0.0024695313	0.0036967396	0.0191690829	-0.0031083673	0.0015755847	0.0019603576	-0.0315907502	0.0094798441	0.0472777943	0.0072764822	0.0021736811	-0.0449699325	-0.018661928	0.0501600358	-0.0059474919	0.0358107366	0.0216621323	-0.0216378123	0.0109522298	-0.0107248836	-0.0155139949	-0.0279315464	-0.043002769	-0.0954957727	0.0589308316	-0.0502247703	-0.1117114032	0.0	0.1678403464767086	-0.0254327565591694	0.0281703819054215	0.0006468251061979	0.0858061257382303	-0.057024273135184	0.0073626912142049	0.003251767726596	-0.0332202533076753	-0.0411586615786347	0.0011035852298261	0.0016940354229445	-0.0023637901373961	-0.0002904454232024	5.587503813651072e-06	8.435854385927922e-08	-0.0034690768851539	0.0013389192116152	1.2034494435109083e-05	1.7927046552325354e-06	0.0030099183940562	-0.0008071333476907	9.059608738877854e-06	6.514642409543968e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4515.295221191113	-10.862254003203816	20387890.934511304	117.98856203011732	4027.065939154507	-44.92150172714264	2017.9413174216795	16217260.07829837	4534.095738728841	-5.637887863886135	20558024.167959034	31.785779565754567	4296.907518984666	3952.030604795336	0.8313509999999998	23.59334	0.2349957106683992	0.1457463798096817	-0.0084742763	0.0012271375	-0.0018070283	0.0206383032	0.0171705913	0.0262340702	-0.0069894891	0.0055264616	-0.0017945927	-0.0047361826	0.0127290394	0.0043072956	0.0084584082	0.0233402346	0.0185059411	0.0068072317	0.0020212706	0.0148177856	0.0185503044	0.0219852001	-0.042351005	-0.0245606174	-0.0295423603	-0.0354953436	-0.012600076	0.0138847513	0.0280328861	-0.014069239	-0.0425213242	-0.006293335	-0.0082054577	0.0152917466	-0.0036380691	0.0025119134	-0.0111437646	0.003845632	0.0057077878	0.0029204448	-0.054476442	-0.0164408107	0.0570340182	-0.0541472847	-0.1121051767	0.0	0.1678465351066478	6.188629939202217e-06	0.0281724593473071	3.829914052439004e-11	0.0641677149988879	-0.0216384107393423	0.0041174956481785	0.0004682208193244	0.0382468910449773	0.0714671443526526	0.0014628246746063	0.0051075527219228	-0.0042309026393825	-0.0018671125019864	1.7900537143933805e-05	3.486109095073915e-06	-0.0044288909583656	-0.0009598140732117	1.961507512109256e-05	9.212430551352344e-07	0.002999165630325	-1.0752763731199969e-05	8.994994478122754e-06	1.1562192785900943e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4498.848541797864	-16.446679393249724	20239638.202036764	270.4932630643451	4040.842742163288	13.776803008781371	189.80030114276744	16328410.066893725	4526.672770182292	-7.422968546548873	20490766.368309826	55.10046204305389	4303.456871526159	3950.01277919361	0.783647	22.239513	0.0971560228363339	0.0789379978246111	-0.0032989522	-0.0062182561	-0.0168119141	-0.0031593142	-0.0230983653	-0.0089222668	0.0148308077	0.001131231	-0.0166807392	-0.0131054319	-0.023167972	0.0019237261	-0.0070322627	-0.0099783603	-0.0106671138	0.0099169367	-0.0025103761	0.0227495898	0.0161967951	0.0135666121	-0.0334698138	-0.0407269855	-0.0187278036	-0.0375288777	-0.009103869	0.0296733939	0.0068643457	-0.0322770282	-0.0104859258	0.0256588097	-0.0083660645	0.0208866883	0.0250485417	0.0263147627	-0.0636925144	0.0543011089	-0.0154273329	-0.0068186989	0.0294678998	-0.0321774624	0.0551149396	-0.0579852545	-0.1121051767	0.0	0.1725076995959114	0.0046611644892635	0.0297589064198732	2.172645439597197e-05	-0.0150557361471612	-0.0792234511460491	0.0002266751909329	0.0062763552114904	0.0420328438988235	0.0037859528538462	0.0017667599662228	1.433343901154622e-05	-0.0044189097402433	-0.0001880071008608	1.952676329241711e-05	3.53466699740831e-08	-0.0044296707704525	-7.798120868996936e-07	1.9621983134601243e-05	6.081068908748552e-13	0.0029982434563292	-9.221739957999616e-07	8.989463823420867e-06	8.504048785296677e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
