global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
4510.732955554828	27.215358626286616	20346711.796328392	740.6757451573933	3473.909733487849	34.66307589882308	1201.5288307675696	12068048.836421616	4294.58329375152	9.067618403452798	18443445.666969653	82.22170351063586	4044.5100995369503	3146.0309821173887	0.97074	19.636175	0.0433658231372868	0.0293857393825495	0.0479486133	0.0397885417	-0.1195191267	0.0534842769	0.0206377662	0.0094727001	0.0381922637	-0.0716619002	0.0068846955	-0.0375153554	-0.0041134211	0.0242247745	0.0100030617	-0.0331795334	0.0219586849	0.0295199291	0.0347433847	-0.0443488512	0.0243946865	-0.0607339317	-0.0207340811	0.0683717625	0.0255185144	0.0567894389	-0.0187398429	0.0095922547	0.0036281334	0.012450467	-0.0582128078	-0.0464523948	-0.0031934755	-0.0335877745	-0.0300889096	0.0175770676	-0.0939847885	0.0331472336	-0.0123728355	0.0198216039	-0.0737659439	0.0457118621	0.0258399238	0.0864934312	-0.0535183279	0.0748811352	-0.0121640091	-0.0911240034	0.0	-0.1174194213087531	-0.0197744101560743	0.0003910272970206	0.0137873205004824	0.0297440178693761	-0.0004197389510522	0.0008847065990137	1.7618078703048408e-07	0.0469562251586239	0.017713476380095	0.0003137672454681	0.0022048870811473	-0.0012649924139318	-0.0001090012481362	1.1881272095271241e-08	1.6002058073050023e-06	0.0029650090742192	-1.1206737998530059e-09	1.255909765676975e-18	8.791278810202198e-06	-7.124651378918314e-06	1.6158419120391662e-07	2.6109450847023885e-14	5.076065727112264e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4508.92697897098	-1.805976583847951	20330422.50169237	3.261551421407114	3476.772733387194	2.862999899345141	8.196768423650287	12087948.63962466	4294.872157709144	0.2888639576240166	18445926.8510652	0.0834423860142096	4043.790769965797	3192.4411704437443	0.8614319999999999	17.425083	0.0552209439293398	0.0345433257563873	-0.0197074124	-0.0490978974	0.0223291595	-0.0584113005	-0.0775659306	-0.0058033545	-0.0306407932	-0.0320263397	-0.0192322314	-0.0301876728	0.0053794511	0.0389118356	0.0265405581	-0.024097644	0.0177285143	0.0131060944	0.0139936205	-0.0443172234	0.0124907228	-0.0617652882	-0.0166814687	-0.0385115968	-0.0015216296	0.0627926756	-0.0286184861	0.0541240673	-0.0203201013	0.0094795584	0.0380546848	-0.0363405791	-0.0527731607	-0.0171293009	0.0128724752	-0.0463422074	-0.0647874294	-0.0628458097	0.0332913947	-0.0632292576	0.0044099318	-0.0060248073	-0.0701114112	0.0559322632	0.0286691913	0.0732168931	-0.0165592163	-0.0948373385	0.0	-0.1174608978076605	-4.147649890740013e-05	1.720299961615564e-09	0.0137970625137816	0.0083322075791301	-0.021411810290246	6.942568314171307e-05	0.0004584656199054	0.0576252803768113	0.0106690552181873	0.0001138287392487	0.0033206729385061	-0.0012598160991562	5.176314775600082e-06	2.679423465609573e-11	1.587136603693144e-06	0.0029657963401115	7.872658922998543e-07	6.197875851786859e-13	8.795947931018768e-06	-0.000463133109151	-0.000456008457772	2.079437135596724e-07	2.144922767918721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4494.746450906244	-14.18052806473588	20202745.657934275	201.087376194762	3467.776829100492	-8.99590428670217	80.9262939355065	12025476.136446262	4295.217141711758	0.3449840026141828	18448890.29445452	0.1190139620597025	4049.1104857230303	3150.678305059977	0.732029	14.807526	0.1616785098949369	0.1166745308418709	-0.0033991655	-0.0107014231	-0.0370738417	0.0310420341	0.0524891419	0.0158023642	0.0057036877	-0.0369986271	-0.0351912771	-0.0191177861	0.0141977009	0.0071979747	0.0210933354	-0.0010662989	0.0220421172	-0.0003951871	0.0192155056	-0.0124331184	-0.0158213316	-0.0258117417	-0.0352707575	-0.0177332898	0.0385867924	0.0751293789	0.0314222278	0.0216548759	-0.0219680926	0.0501288462	0.0237901765	-0.0617088837	0.0499336027	-0.0471263165	-0.0452460442	-0.0703416031	-0.0740164545	-0.0143222542	0.0006151133	0.0057118416	-0.0089815323	0.0851783641	-0.0074697214	0.0085249354	0.0564138906	0.0715240683	-0.0209285683	-0.098217554	0.0	-0.1177095632375682	-0.0002486654299077	6.183449603118215e-08	0.013855541277579	0.0426218005400329	0.0342895929609028	0.0018166178812743	0.0011757761854243	-0.0383474687168501	-0.0959727490936614	0.0092107685685948	0.0014705283569897	-0.0007808456242719	0.0004789704748842	2.2941271581089181e-07	6.097198889445731e-07	0.0028231818573503	-0.0001426144827612	2.0338890693244625e-08	7.970355799671889e-06	-0.0004648981997148	-1.7650905637999837e-06	3.115544698415744e-12	2.1613033609806205e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4497.28258756867	2.536136662426543	20225550.67244836	6.431989170504044	3475.780629241676	8.003800141184001	64.06081670001704	12081050.98261166	4294.166806944613	-1.0503347671447043	18439868.56586489	1.103203123072921	4046.478285618832	3163.443088962312	0.809446	16.373507	0.1875446719209876	0.1195928287003305	0.0384231916	0.0264311644	-0.0493736886	-0.0357890993	-0.0947608645	-0.0222105758	-0.0221018981	-0.0091625462	0.0167394055	-0.0325455912	-0.0001048908	0.037267498	0.0338380452	0.0145639847	0.0209733628	0.0216530296	0.0533501683	-0.0464371603	0.0064783777	-0.0570859645	-0.0142182174	0.0620289729	0.0111843518	0.0398898345	-0.0551547938	0.0298373372	-0.0065277797	0.0014732759	-0.0287316818	-0.0304866751	-0.0486343236	0.008995617	0.0158280801	0.021545051	-0.1136757347	0.066575603	-0.0417009277	0.0016246266	-0.0034486607	-0.010267583	-0.0582860905	0.0051644251	-0.0210108459	0.0698033217	-0.0252652428	-0.1012527768	0.0	-0.0933727734469158	0.0243367897906524	0.0005922793373144	0.008718474821169	0.0080893262904027	-0.0345324742496302	6.54371998326003e-05	0.0011924917778013	0.0528242408548749	0.091171709571725	0.0083122806262309	0.0027904004218938	-0.0013863174879166	-0.0006054718636446	3.665961776653861e-07	1.921876177303392e-06	0.0029658320180145	0.0001426501606642	2.0349068337522093e-08	8.79615955907996e-06	-0.0004629462578441	1.9519418706999588e-06	3.810077066591654e-12	2.1431923765185595e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4487.317862978955	-9.964724589714931	20136021.60341002	99.29573614886944	3459.5073406821803	-16.27328855949554	264.81992054060845	11968191.040233891	4287.594798284746	-6.572008659867606	18383469.15427841	43.19129782537481	4040.26288396662	3102.69399231709	0.933046	18.873699	0.0604976412972101	0.0311340583543643	-0.0866494858	-0.0749052061	0.0594341177	-0.0356517988	0.0107478166	0.0375830083	0.0079214843	-0.0019913049	-0.0586641043	0.0293073218	-0.0055686845	0.0421967564	-0.0190281371	-0.0588600391	-0.0153247945	-0.005336866	-0.0793518187	-0.0319273934	-0.0411852671	-0.0535318912	-0.0068562096	-0.0970484742	-0.0136909978	0.0741268361	0.0033850706	0.0045494003	-0.0018027106	0.044505176	0.0469865858	0.0178995096	-0.0198306538	0.0591148963	0.0325203371	-0.0837538505	0.0249809689	-0.0206207241	0.0303838715	-0.0472028721	-0.0373237954	0.0327347894	0.0287307585	0.0413364512	-0.0267746586	0.068055325	-0.0295624686	-0.1039323455	0.0	-0.0994158108954224	-0.0060430374485065	3.651830160405309e-05	0.0098835034559943	-0.0128680990922873	-0.02095742538269	0.0001655879742489	0.000439213678671	0.0713956623606435	0.0185714215057686	0.0003448976967449	0.005097340603915	-0.0010883145438637	0.0002980029440529	8.880575466419586e-08	1.184428546385253e-06	0.0029657615273062	-7.049070829996673e-08	4.968939956630999e-15	8.795741436849604e-06	-0.0004633879622878	-4.417044436999919e-07	1.951028155843193e-13	2.147284035932396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4503.131042349266	15.813179370310536	20278189.184569582	250.0566417976147	3487.278957567717	27.771616885536787	771.262704437032	12161114.527894584	4294.732457973614	7.137659688868553	18444726.88557208	50.946185834099126	4049.340763132196	3130.3104334053805	0.98235	19.871025	0.1063840059590773	0.0754853904325171	0.0262944551	0.0049484716	-0.049983871	-0.0842818118	0.0534244813	-0.0194400894	0.0211181397	0.0663187732	0.046363241	0.0141492836	0.0337264988	-0.0030586437	-0.0370979194	-0.0368145629	0.0107446318	-0.0287781205	-0.0045695185	-0.0274399797	-0.0090652413	-0.0493153141	-0.0304181983	0.055897994	0.0589948305	0.0594433353	0.0238995432	0.0045419937	0.0198060472	0.0550075623	0.0153136292	-0.0090218345	0.0377443129	-0.0480216528	0.0127470501	-0.0181119101	-0.0635903235	-0.0086462263	-0.0093442389	0.0692042178	-0.0275470938	-0.0010283499	0.0077791035	0.0175712727	0.0204156418	0.0662807606	-0.0338135361	-0.106246848	0.0	-0.0952135305279711	0.0042022803674512	1.7659160286666584e-05	0.0090656163956008	0.0092179913705905	0.0220860904628778	8.497136490828092e-05	0.0004877953919344	0.0063489540123953	-0.0650467083482482	0.004231074266942	4.030921705151037e-05	-0.0008497226503791	0.0002385918934845	5.6926091636566676e-08	7.220285825672822e-07	0.0029657281996651	-3.33276410999922e-08	1.1107316612898892e-15	8.795543754288794e-06	-0.0005257412767721	-6.235331448429995e-05	3.88793582717801e-09	2.764038901019578e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4497.884035961084	-5.247006388181944	20230960.80095357	27.53107603762213	3501.308235436155	14.02927786843793	196.8206375098423	12259159.359533042	4288.235305014287	-6.4971529593267405	18388962.03117098	42.21299657688822	4041.490683815696	3215.0039100725303	0.8214129999999998	16.615593	0.2060700467897627	0.1185145477666508	0.0418819954	0.0134476409	-0.0306261855	-0.052273843	-0.0695317614	-0.0755517317	-0.0066521012	-0.0592814875	-0.1030179073	0.0206914695	0.0282125824	0.0115541952	-0.0138381194	-0.0341400787	-0.004487858	-0.0100223945	0.0258025183	-0.0533072666	0.1277668958	-0.0541167001	0.004266736	0.0501465546	-0.002371141	0.042129508	-0.0584746169	0.0245791182	-0.0200589229	-0.0580012136	-0.0066190365	-0.0532575298	-0.0170798959	-0.001812258	0.0275431665	0.0010899156	-0.0873157029	0.0269058969	0.1247367317	-0.0473209849	0.0457341291	-0.0862163017	-0.0480255763	0.004145642	0.0382303915	0.0644803214	-0.0380118078	-0.1081881546	0.0	-0.1009946841501516	-0.0057811536221804	3.34217372032507e-05	0.0101999262265888	-0.0225908489438069	-0.0318088403143974	0.0005103464560019	0.0010118023221468	0.0969308677433247	0.0905819137309294	0.0082050830951575	0.0093955931214739	-0.0014639349012366	-0.0006142122508575	3.772566891034365e-07	2.143105395058613e-06	0.0024930437953794	-0.0004726844042857	2.234305460549272e-07	6.2152673656797225e-06	-5.46751494701908e-05	0.0004710661273019	2.219032962912185e-07	2.9893719695877053e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4474.860781833167	-23.023254127917426	20024379.01678854	530.0702306386668	3440.3698398857787	-60.9383955503763	3713.488052254122	11836144.6351957	4288.613305949051	0.3780009347638042	18392204.08796325	0.1428847066823098	4038.439403537586	3074.780442443472	1.102561	22.302652	0.2791105295334263	0.2166875260247727	-0.0720022123	-0.0757840912	0.0972196216	-0.0239381004	0.0280749933	0.0789762861	-0.0060050551	0.050354064	-0.0504788312	0.024235102	-0.007132469	-0.0162126979	-0.0141801044	-0.0158827859	-0.0217597445	-0.0049815441	-0.0738133084	0.0560037391	-0.0271876184	0.0303261257	-0.0210194752	-0.0982462653	-0.0073884805	0.0582366825	0.0364889166	0.047069575	-0.039728714	0.0332752745	0.069004783	-0.0071541617	0.0871932979	0.1145600914	0.0558582071	-0.0682225811	0.0161219664	0.0006869547	0.0580603552	0.0274751532	-0.0342065403	-0.0708892924	0.0688655257	-0.0141234262	0.0318754355	0.06265471	-0.0421507286	-0.1097494464	0.0	-0.0847826264882769	0.0162120576618746	0.0002628308136319	0.0071880937542506	-0.0081636743822315	0.0144271745615754	6.664557941910285e-05	0.0002081433658301	-0.0875541367944094	-0.1844850045377341	0.0340347168992877	0.0076657268698141	-0.0005984412600247	0.0008654936412118	7.49079242978233e-07	3.5813194169995064e-07	0.0020810142560838	-0.0004120295392955	1.697683412521443e-07	4.330620334024012e-06	-5.687782440753333e-05	-2.20267493734253e-06	4.851776879596919e-12	3.235086909334194e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4508.724868223492	33.86408639032561	20328599.937336948	1146.7763470514362	3491.590360909177	51.22052102339831	2623.541773908388	12191203.248393876	4299.905501903727	11.292195954675664	18489187.32530194	127.5136894787934	4050.5821098072106	3132.4534991771534	1.046225	21.163094	0.1918179483792852	0.1431760546156332	0.0564324536	0.0085674039	-0.0494678098	-0.0434514253	0.0933569521	-0.0112191952	0.0722551087	0.0625435301	0.0329327682	-0.0312436538	0.0154708226	-0.0218506303	-0.0304106686	-0.0015420553	0.0376832678	0.0065001901	0.0064183075	0.0088057617	-0.0044935732	-0.0283144955	-0.0185486631	0.079696424	0.0160792061	0.026138392	-0.0034528572	-0.0068326428	0.0120471615	0.0339758874	-0.0369271523	-0.0058036284	0.0811450565	0.0147082371	0.0183848189	-0.0388103579	0.0370990578	0.0127054535	0.0778904217	0.0499022731	-0.0210014993	-0.0756644418	0.1372411492	0.0603244845	-0.0503116927	0.0608046394	-0.046223836	-0.1109252393	0.0	-0.0834582977790461	0.0013243287092307	1.7538465300929134e-06	0.0069652874681759	-0.0170850169069893	-0.0089213425247578	0.0002918978027121	7.959035244405192e-05	0.0225319208522591	0.1100860576466685	0.0121189400881856	0.0005076874572924	-0.0013119273023816	-0.0007134860423569	5.090623326381121e-07	1.7211532467342623e-06	0.0027950413584527	0.0007140271023689	5.098347029173278e-07	7.812256195461116e-06	-5.466657916077152e-05	2.211245246761812e-06	4.889605541326708e-12	2.988434877140899e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4511.753419100513	3.028550877021189	20355918.91476517	9.172120414705814	3517.2630531578734	25.67269224869642	659.0871272962773	12371139.385109443	4295.245056389835	-4.660445513892228	18449130.094441317	21.719752387958188	4046.778580106161	3187.978778627619	0.922955	18.669579	0.1183110773790785	0.0742774125838491	0.0112176	-0.0229922772	-0.0051503827	0.0365303866	-0.0858824087	-0.0378890475	0.0295783009	0.0267854086	-0.0066120677	-0.0123701181	0.0342379956	-0.0057672509	0.0409245267	0.0241180121	0.018105455	-0.0337860068	0.0285141684	0.0027869744	0.0003389318	0.0075111769	-0.0105636704	-0.0419735309	-0.0166066231	0.0188093125	-0.0395329943	0.0923466074	-0.0233135256	-0.0590550535	0.0337913005	-0.0383547789	0.0264492143	-0.0103198187	-0.0205704535	0.0190141241	-0.0411907891	-0.032305511	0.0701483973	0.0277965333	-0.043811603	-0.0728884633	0.0158778946	0.0339976587	0.0791425461	0.0589308316	-0.0502247703	-0.1117114032	0.0	-0.0772976647885883	0.0061606329904578	3.795339884311717e-05	0.0059749289817689	-0.0055970408128587	0.0114879760941306	3.132686586080598e-05	0.0001319735947393	-0.0146740264110718	-0.0372059472633309	0.0013842825117617	0.0002153270511128	-0.0006509386557022	0.0006609886466794	4.369059910390648e-07	4.237211334873873e-07	0.0021890205578598	-0.0006060208005929	3.672612107512597e-07	4.7918110027328295e-06	-5.678755251165631e-05	-2.120973350884789e-06	4.498527955163451e-12	3.224826120264123e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4481.012726191028	-30.74069290948501	20079475.05228595	944.9902005552616	3477.045918949864	-40.21713420800961	1617.417883905057	12089848.322485903	4291.893499114634	-3.351557275200321	18420349.807742458	11.2329361689482	4043.690401769026	3131.0137315315387	0.796316	16.107931	0.1835350790576927	0.1036289140836198	0.003888646	0.0065025942	0.014416814	-0.014176323	-0.0138334244	-0.005591964	0.0195977992	0.0788266685	-0.0078642201	0.0040610966	0.0306231221	-0.0387385843	-0.0350005382	0.0068352045	0.013581827	-0.0375596327	-0.0335889779	0.0607405601	-0.0115087405	0.0250006563	-0.0276101528	-0.0139409395	0.0452985569	0.0203481419	0.007501632	0.0694413987	-0.0297200501	0.0185925514	0.0380181397	-0.0533175068	0.073391276	0.0112428231	0.0141139954	-0.0500002874	0.0133380006	-0.0355976685	0.0240941127	0.0467325537	0.0153716994	0.0072801365	-0.0288203218	-0.1292739036	0.0351320457	0.0570340182	-0.0541472847	-0.1121051767	0.0	-0.0908101405698573	-0.013512475781269	0.0001825870017393	0.0082464816303172	0.0430021489822678	0.0485991897951265	0.0018491848170931	0.0023618812487427	-0.0945052454850383	-0.0798312190739665	0.0063730235388356	0.0089312414241873	-0.0002849234521269	0.0003660152035753	1.3396712924826828e-07	8.11813735719099e-08	0.0026540149016409	0.0004649943437811	2.16219739748416e-07	7.043795098131957e-06	-5.7621893301871096e-05	-8.343407902147861e-07	6.961245542162339e-13	3.320282587692217e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4480.316891926986	-0.6958342640427873	20073239.452086285	0.4841853230159674	3476.2561000355504	-0.7898189143134005	0.6238139174071986	12084356.473034374	4292.004735093173	0.1112359785383887	18421304.64606221	0.0123734429213928	4041.158250434547	3112.601839257461	0.7370799999999998	14.909697	0.3698027396648004	0.2565643322687654	0.0305644891	0.0332249839	-0.0575740381	0.0186323822	-0.0026542274	-0.0140061529	0.009154218	-0.0137893892	0.0057822797	-0.0207536077	-0.0100655015	0.0069452524	0.0135956639	-0.0236693534	0.0102827832	0.0292525541	0.0440443194	-0.0226900953	0.0617825946	-0.0489806394	0.0023062983	0.0615838381	-0.0135519325	0.0061246396	-0.0561172254	0.0029072496	0.0048410059	-0.0580239783	-0.0513011812	-0.0217724006	-0.0138135458	0.0554626905	0.0319696071	0.0489054177	-0.0169354398	0.1087472551	-0.0012082138	0.0100602006	0.0180325516	-0.0317418222	0.0203730471	-0.1164208375	0.0031189951	0.0551149396	-0.0579852545	-0.1121051767	0.0	-0.0814604910506773	0.0093496495191799	8.741594613150265e-05	0.0066358116022174	-0.0287964521768486	-0.0717986011591164	0.0008292356579735	0.0051550391284058	0.1006842924919482	0.1951895379769865	0.0380989557356694	0.0101373267546041	-0.0017526460085559	-0.001467722556429	2.154209502650479e-06	3.071768031306928e-06	0.0029039239782893	0.0002499090766483	6.245454659125579e-08	8.432774471683555e-06	9.404549381107848e-05	0.0001516673871129	2.3002996313669303e-08	8.8445549061696e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4476.890653881017	-3.426238045968603	20042549.9268072	11.73910714764275	3457.047049137584	-19.209050897966332	368.9876364006613	11951174.299950875	4282.377312686192	-9.62742240698026	18338755.448209416	92.68726220242556	4033.825423858496	3057.105783200117	0.857086	17.337181	0.1277132538009796	0.0708654359213612	-0.075189643	-0.056085749	0.0701910442	-0.0228933676	0.070976194	0.0200879031	-0.0163545462	-0.0234422427	-0.0178327956	0.0458937124	-0.0092320235	0.0445400922	0.0003314296	-0.0090925775	-0.0374591615	-0.0091564599	-0.0586899098	-0.0192771544	-0.036681782	-0.0253982983	0.0078094916	-0.0740795623	-0.0132553864	0.0448795467	0.0307276417	-0.0073218247	0.0070095454	0.035366825	0.0390589086	0.0594270749	-0.0052280074	0.1200706861	0.0903868881	0.0011304994	0.0953288962	0.06617573	0.0064355925	-0.006105547	-0.0397040721	0.0115975367	0.0607013039	-0.0324405537	0.0068623486	0.0531743451	-0.0617326872	-0.1117114032	0.0	-0.0944529734154855	-0.0129924823648081	0.0001688045979998	0.0089213641870264	0.0110557034983855	0.0398521556752341	0.0001222285798442	0.001588194311963	0.0690442617399469	-0.0316400307520012	0.0010010915459875	0.0047671100792142	-0.0011283972797603	0.0006242487287956	3.896864754029226e-07	1.2732804209704449e-06	0.0028310499401194	-7.287403816990008e-05	5.310625439188054e-09	8.014843763450058e-06	-7.340343940214335e-05	-0.0001674489332132	2.8039145234246022e-08	5.38806491606413e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4495.9325336375805	19.041879756563503	20213409.347020835	362.59318466342296	3471.4414736764475	14.394424538863404	207.1994578050329	12050905.905160906	4290.389749608615	8.01243692242224	18407444.203546677	64.19914543579516	4039.686287590647	3107.3906409167657	0.863094	17.458714	0.0608016112555698	0.0410602013187991	0.0044309887	0.0054254151	-0.0343091661	-0.058155629	0.1200483125	0.0197439922	0.0116171913	0.0130132835	0.0348113936	-0.0034227207	-0.0226305657	0.0196527292	-0.0199629333	-0.0454171611	-0.0088198118	0.030413189	0.0054612474	-0.020243506	0.0174561587	-0.0520353892	-0.0049650308	0.0544857277	0.0408891577	0.0319780272	0.0139301105	-0.033301486	0.0303479777	0.0212839153	-0.0395489835	0.0101421408	0.0451927703	-0.039435149	0.0277737031	-0.055817722	0.0326962114	0.0334909413	-0.0047664852	0.0540162743	-0.0389611271	0.046177107	0.0584005655	-0.0199702634	0.001203553	0.0512129922	-0.0653837317	-0.1109252393	0.0	-0.0940898686957467	0.0003631047197387	1.31845037496592e-07	0.0088529033911828	0.0209856971534918	0.0099299936551063	0.000440399485018	9.860477399045138e-05	0.0785062572157642	0.0094619954758172	8.952935838438685e-05	0.0061632324220277	-0.0015708895867236	-0.0004424923069633	1.9579944172170341e-07	2.467694093676643e-06	0.0032080647483718	0.0003770148082524	1.42140165641594e-07	1.029167942974582e-05	-7.198020651969428e-05	1.423232882449073e-06	2.0255918376842968e-12	5.181150130617838e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4498.612346972626	2.6798133350457647	20237513.04833456	7.181399510689104	3480.2862412971363	8.844767620688799	78.229914263985	12112392.321362147	4296.529074108555	6.139324499939903	18460162.084660117	37.69130531556234	4048.461171653054	3109.943456857356	0.746703	15.104349	0.0606279011155095	0.0307852271369498	-0.0091464801	0.0296935399	-0.0887174143	0.096325492	0.0206942138	-0.0131256216	0.0287455445	-0.082210266	-0.0457789485	-0.0309941607	0.0036897277	-0.0043825468	0.0316269646	-0.0174402603	0.0218361975	0.0205392645	0.0395168708	-0.0324115642	0.0561732058	-0.0499210468	0.0092010249	-0.0048434723	0.004284506	0.0151807059	-0.0374224379	0.0100044551	0.0122653629	-0.063462092	-0.0293866041	-0.0390424995	-0.0181208028	-0.0388473625	-0.0418986502	0.0291699393	-0.0216935007	0.02536537	0.0084872876	0.0100734219	-0.0536471911	0.0230735533	-0.0159248324	-0.028410459	0.0354772356	0.0492316466	-0.0689326872	-0.1097494464	0.0	-0.0943601444456163	-0.0002702757498695	7.304898096757316e-08	0.0089038368597975	0.0011673569185433	-0.0198183402349485	1.3627221752709088e-06	0.0003927666096681	0.1006260132914036	0.0221197560756394	0.0004892836088457	0.0101255945509217	-0.0014328957280252	0.0001379938586984	1.9042305038473997e-08	2.053190167392868e-06	0.0029780541727832	-0.0002300105755885	5.290486488259903e-08	8.86880665603143e-06	-7.236635333373622e-05	-3.86146814041941e-07	1.491093619947414e-13	5.236889094823155e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
