global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
4550.877899735753	1.187924372398811	1.4111643145391093	20710489.658303294	3999.544582366944	21.95121320088765	15996356.866340771	481.85576099082425	4677.567568844312	4.137849572586674	17.121799085355722	21879638.36110408	4519.43977603352	3446.4634517273166	0.907818	14.529813	0.0854340888274564	0.0418713186472502	0.0696788274	0.0448401584	-0.0804026658	-0.0461199206	0.0609721266	-0.0493247189	-0.0595043473	0.1293087228	0.0915032638	0.042958202	0.074178642	0.0426792595	0.0854698249	-0.0445443966	0.0207090298	-0.0334353327	0.0354594086	0.0738117589	-0.031151137	0.0689896638	0.0260156074	-0.1171036532	0.1062116576	-0.018344531	-0.001990371	-0.1173504012	0.0406181626	0.0179206979	-0.1348146772	0.0355884285	0.0285031084	-0.0651850684	-0.0034368814	0.0357842604	0.0605713481	-0.0512170635	-0.0158021255	0.0069812317	-0.0362613968	0.1586140901	0.1056635934	0.0414235462	-0.018258987	-0.0810409792	0.0280726623	0.073084533	0.0157004753	0.0992527234	-0.0820419531	0.0388705319	0.06902469	-0.1581262237	-0.0901518526	-0.0026290744	0.0054614733	-0.0031037784	-0.0456780008	0.0034777212	-0.0488637089	0.1065519973	-0.0961835849	-0.0322987114	-0.0124270573	0.1180517083	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	-0.0036301424112537	0.0186461317161672	1.3177933925982828e-05	0.0003476782279766	-0.0452330602205535	-0.0114661520821215	0.0001314726435703	0.0020460297369162	0.3615735540889346	0.0158810302454526	0.0002522071216569	0.1307354350165037	-0.0091163197995353	-0.0002604819827655	8.310728668739934e-05	6.785086334544667e-08	0.0028947286963114	0.0003927149590979	8.379454225248698e-06	1.5422503909926546e-07	0.0014997258568933	0.0001356185538109	2.249177645834343e-06	1.8392392137759985e-08	0.0	0.0	0.0
4550.168159819487	-0.7097399162657894	0.5037307487409697	20704030.28263506	3960.7721926371255	-38.77238972981832	15687716.361967502	1503.2982053609207	4680.733586559557	3.166017715245289	10.023668173247	21909266.90834669	4521.783491896338	3433.139326580964	0.636328	10.184562	0.0871205842491129	0.0392472451148553	0.102159778	0.0166904544	-0.0795923501	0.0448022976	0.1119585199	-0.0663735593	-0.045907169	0.0481934022	-0.0644574241	-0.0019182073	0.0864852712	0.0919576689	0.1005539331	-0.0697177956	0.0195305599	0.0224558336	0.0292400266	0.1452775821	-0.0566630898	0.0741509107	0.1371030811	-0.1088508513	0.075959947	0.0182963581	-0.022953593	-0.0699236631	-0.0003312924	0.0193294317	-0.1897740279	-0.0272134899	0.044601343	-0.0237648967	-0.0126639085	-0.0451230393	0.0072561093	-0.0790827961	0.0776436735	-0.0558275649	-0.0583180074	0.1468499055	0.1145735578	0.0518242516	-0.0118183211	-0.0514817623	-0.0049734247	0.0078037691	0.0270770287	0.0898643675	-0.055869959	0.0712715139	0.0438655502	-0.0547794155	-0.0576084212	-0.1512237458	-0.0998431539	-0.0452607157	-0.0072818358	0.0431861205	-0.060007348	0.0403995896	-0.1028268493	0.0510366467	0.1131631572	0.0970125811	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	-0.0234317282627642	-0.0198015858515105	0.00054904588938	0.0003921028022347	-0.0242883053335845	0.0209447548869689	0.0004386827572752	0.0005899217759774	0.386139661276303	0.0245661071873684	0.0006034936223412	0.149103838010578	-0.0088511477703685	0.0002651720291668	7.834281685289928e-05	7.031620505243835e-08	0.0029340078826107	3.927918629929991e-05	8.608402255221723e-06	1.5428544763351095e-09	0.0013680143458941	-0.0001317115109992	1.871463250572062e-06	1.7347922129692397e-08	0.0	0.0	0.0
4548.90452725538	-1.263632564106956	1.5967672570715206	20692532.39808449	3972.506421089173	11.73422845204732	15780807.265594708	137.6921173648368	4678.664220104479	-2.069366455078125	4.2822775254026055	21889898.88448585	4519.320494609247	3428.6602787031493	0.8213829999999999	13.146395	0.0624443175923371	0.0323108859647581	0.0585479629	0.0334299345	0.0316298985	0.1888274151	0.0415436097	-0.0704228502	0.0135892109	0.0439703594	-0.1676117028	0.0353254283	0.074503647	0.074086349	0.1001886425	-0.0766891063	0.0446137639	0.0150334913	-0.0806805408	0.0234101978	-0.1884552983	-0.0706995211	0.0464150015	-0.0414908686	-0.0141948294	-0.0386675606	0.0919949134	0.0078225711	0.0257960691	0.0195241157	-0.1519063893	-0.0698369545	-0.0031522318	0.0900031508	-0.1149606337	-0.0560440428	-0.1275470791	-0.1185758001	0.0386950545	0.0113416998	0.040343603	0.0595515478	0.0980178504	0.034826395	-0.0255096763	-0.0575773726	-0.027636724	-0.0626570785	0.0448344506	0.0601163098	0.0701966262	-0.0177787197	0.011435036	0.0041891799	-0.0890871591	-0.0910754208	-0.0708289967	-0.1001485036	-0.0766107109	-0.0617112113	0.0802363684	-0.0381469213	-0.1494110608	0.0465321989	0.1084745739	0.0190503752	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	-0.0334873252860603	-0.010055597023296	0.0011214009548144	0.0001011150314949	-0.0426278327481668	-0.0183395274145822	0.0003363382657902	0.0018171321248056	0.3593967606762192	-0.0267429006000838	0.0007151827325059	0.1291660315845595	-0.0089951524427825	-0.0001440046724139	8.091276746889596e-05	2.073734567706321e-08	0.0029359073912402	1.899508629500148e-06	8.619552209938837e-06	3.608133033545529e-12	0.0013682360159381	2.216700440000035e-07	1.8720697953101645e-06	4.9137608406963484e-14	0.0	0.0	0.0
4550.5985479919	1.694020736519633	2.86970625575852	20707947.14498599	4017.165211995443	44.65879090627004	16137616.340466391	1994.407605209948	4680.197636016428	1.5334159119493052	2.3513643590193194	21904249.912173763	4516.279886372331	3482.0743295539664	0.865877	13.858531	0.1479859348230326	0.0760426475692086	-0.0369311231	0.0113840935	0.119796291	0.0146815317	-0.0758684405	-0.0150020612	0.0853859325	0.1241418143	0.0428235933	0.0195103347	0.0926068329	0.0576367799	0.1115329872	-0.0425040312	-0.1152248228	-0.0088666845	-0.0653938675	-0.000558784	-0.1749516735	0.0044860072	-0.060381282	0.0555128915	0.0746330361	0.0142888343	0.0034036086	-0.0226860348	0.0358508705	0.0740015417	-0.0457354898	-0.123586618	-0.0630635368	-0.0659040752	-0.1264911215	0.0390899021	0.0218979591	-0.0957907197	0.003326022	0.065365738	-0.0315896198	0.0860778229	0.1105716579	0.0538859305	-0.054722268	-0.0670082843	-0.040674873	0.0055436799	0.0886080732	0.0155513553	0.0636161579	-0.0584010125	-0.0116294663	-0.1101836503	-0.1294330591	0.0270301497	-0.0057308524	-0.0666908883	0.0212585952	0.006609111	-0.0034790114	0.1419307868	-0.1106151993	-0.0360850502	0.1035066473	0.1012282539	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	-0.0201489014723534	0.0133384238137068	0.0004059782305426	0.000177913549834	-0.0724677726474425	-0.0298399398992757	0.0008904220131923	0.0052515780724814	0.3950179072925692	0.03562114661635	0.0012688660862635	0.1560391470818007	-0.0099243772357621	-0.0009292247929796	9.8493263517713e-05	8.634587158879832e-07	0.0024832825140717	-0.0004526248771685	6.166692044694263e-06	2.0486927943179986e-07	0.0013663571962122	-1.8788197258998683e-06	1.8669319876408645e-06	3.5299635624304567e-12	0.0	0.0	0.0
4546.584685282165	-4.013862709734895	16.111093852600348	20671432.300442323	3987.107311566671	-30.057900428771973	15897024.713948406	903.4773781859705	4685.008239746094	4.810603729665672	23.14190824387328	21949302.20648879	4523.999517297589	3420.433175199775	0.8725889999999998	13.965953	0.0665223517484294	0.0324419609123391	-0.1255523822	-0.0367213576	-0.0206929245	0.0502104147	-0.1179061114	-0.0550576695	0.0210279486	0.0606716481	-0.0277222693	-0.0373423971	0.1117482736	0.0906446769	-0.0086084557	-0.066746499	-0.116952364	0.0743280311	-0.0182362215	-0.0220869854	0.0183770597	0.0759135512	0.0300567203	-0.009053772	0.0906856317	-0.0355108612	-0.0529188917	-0.0138214149	-0.0012065103	0.1550915513	-0.0058975222	-0.0824037734	0.0508002346	-0.0844248459	-0.0448721174	-0.0761076636	0.0686660392	0.0136894973	0.011652987	-0.008296062	-0.0493849113	0.0756855235	0.0983516888	0.0539862861	-0.0487361409	-0.045641521	0.0020127786	0.1235969664	0.0720070674	0.0006375936	-0.0452390458	-0.1171142133	0.0117034526	0.0110102657	-0.0574195853	-0.0441438429	-0.0553169314	-0.0490894117	-0.0679345799	-0.0175734787	-0.0672632323	-0.0166895785	-0.04631372	0.0022226026	0.0685623515	0.0957435156	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	-0.0199808322549728	0.0001680692173805	0.0003992336576013	2.824726183092721e-08	-0.0526106823377432	0.0198570903096993	0.0003943040355675	0.0027678838960429	0.3874609647340747	-0.0075569425584944	5.710738083238515e-05	0.1501259991926599	-0.0097533723527026	0.0001710048830595	9.512827225046344e-05	2.9242670030193667e-08	0.0028948689401058	0.0004115864260341	8.380266180389278e-06	1.6940338609552385e-07	0.0011701435120487	-0.0001962136841634	1.3692358387896663e-06	3.84998098530137e-08	0.0	0.0	0.0
4544.268024940426	-2.316660341739407	5.366915138988147	20650371.88249596	3972.16618124644	-14.941130320230968	15778104.171437925	223.2373752461252	4678.606183195768	-6.402056550326051	40.9863280735727	21889355.81743767	4518.875244804773	3432.5150443456505	0.788853	12.625754	0.0661432641256214	0.0344840570918462	-0.0329004062	-0.0725054868	-0.0996105757	0.0439499887	-0.0546095604	-0.083413244	-0.14353472	-0.0160923448	0.0485527076	0.0362414795	0.0834723595	0.0273342188	0.0136316412	-0.169036891	-0.0682131828	0.0013922806	0.0201167643	0.0962562925	0.0734489115	-0.105244632	-0.0561070841	0.0347058492	0.1498874885	-0.0881061326	0.0851740026	0.0646247814	0.0474490178	0.0878124036	-0.0259869899	0.0682855851	0.1135387766	-0.0685226408	-0.1227477644	-0.0078693975	-0.0109825115	-0.0326118473	0.102483442	0.1505707204	-0.0208792582	-0.0476865748	0.0881189215	0.0277996592	-0.060548027	-0.0487374287	-0.0316724904	-0.0350320976	0.0458918804	0.0485767262	-0.1475076741	-0.0060183358	0.0336920009	0.0514341723	-0.0595517755	-0.0572257231	-0.0554657692	-0.0987199242	0.0289396348	0.0033687367	0.0353951634	0.0452157605	-0.0374618465	0.0218099302	0.040313885	0.0362210767	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	-0.0374325146074028	-0.01745168235243	0.0014011931498334	0.0003045612169301	-0.0528287220275842	-0.000218039689841	4.75413063459595e-08	0.0027908738710677	0.3613726365902892	-0.0260883281437855	0.0006806008653378	0.1305901824762172	-0.0095881132573911	0.0001652590953114	9.193191583655896e-05	2.7310568583175183e-08	0.0030965794770798	0.0002017105369739	9.588804457871808e-06	4.0687140726339385e-08	0.0012508781585545	8.073464650579991e-05	1.564696167548697e-06	6.518083146416469e-09	0.0	0.0	0.0
4537.570530702891	-6.697494237534556	44.85642906180859	20589546.32110332	3981.339297612508	9.173116366067916	15851062.602713658	84.14606386542305	4672.575325325744	-6.030857870023283	36.37124664842177	21832960.170842987	4510.255232951068	3442.2915909743224	0.93021	14.888202	0.0911831871285366	0.0545185769088229	0.0371706415	0.0439050423	0.072311608	0.0692303574	0.0273659124	0.0164539761	-0.0092728923	0.1400902502	0.0236111881	0.0655738941	-0.0177577494	0.0584546456	0.1369709499	-0.0147969652	-0.0938710695	0.0135217295	-0.0701508624	0.1045352488	0.0260461322	-0.0377394539	-0.0614697365	-0.0737474918	0.0820697661	0.0544499831	0.0067644891	-0.0072852931	0.0729898324	-0.0628708367	-0.0819041646	-0.0628066996	-0.025203401	-0.0903489182	-0.0390699913	0.0064163561	0.0441048567	-0.0419303242	0.1186658914	0.1271807847	0.0470134479	0.0695034839	0.0744400983	0.032279177	-0.0454930329	-0.0342013284	-0.0548877581	-0.0534387507	0.079095585	0.0756847358	0.0573580072	0.0107545764	0.0652020896	-0.032921682	-0.1085789306	-0.0354738483	-0.0255546016	-0.0159720361	-0.0628524726	-0.0862893835	0.0453497308	0.0201401762	0.0046794595	0.0668748939	0.0344971172	0.0766481589	0.0795557284	-0.0	-0.0795557284	0.0	0.0	-0.036423409097452	0.0010091055099508	0.0013266647302803	1.0182939302130642e-06	-0.0728131337283315	-0.0199844117007472	0.0003993767110249	0.0053017524433398	0.3805587242528077	0.0191860876625185	0.0003681059597938	0.1448249426049245	-0.0103932808441988	-0.0008051675868077	0.0001080202867063	6.482948428457357e-07	0.0030039487795829	-9.263069749689988e-05	9.023708270357596e-06	8.580446118762173e-09	0.0013731515193563	0.0001222733608017	1.885545095110515e-06	1.4950774761767133e-08	0.0	0.0	0.0
4528.446832607442	-9.123698095449072	83.24186693690102	20506830.71575237	3963.935628255209	-17.403669357298895	15712785.664951015	302.88770709818453	4672.256035373635	-0.3192899521091021	0.1019460735178327	21829976.46008536	4510.512290979495	3406.7921342747186	0.849372	13.594367	0.0676738302944892	0.0410101548947411	-0.0466448953	-0.0357463534	-0.004810563	0.028280725	-0.080892463	0.0226227237	-0.0649803307	0.0301173641	-0.0135692549	0.0800806602	-0.0357839266	0.0836451371	-0.0499972691	-0.0616231248	-0.1477824132	0.0119449065	-0.0087039785	0.071914567	-0.0380793168	0.0767313195	0.0456682216	0.0168246429	0.1445162125	-0.0371055751	0.0666196712	0.0978860093	0.0893603848	0.0037882072	0.0451778315	-0.02350056	0.1058755775	-0.1018180672	-0.0767913675	-0.065164398	-0.0372744465	-0.0845046642	0.0292301015	-0.0098197131	-0.0457939367	0.1074214643	0.0757618252	0.0350947663	-0.0815633344	-0.0095506548	-0.0120366323	0.1149555348	0.0812105581	0.0559824314	-0.0856009221	-0.0617929882	0.0927279127	0.0054989839	-0.0799459582	0.0075887606	-0.0076601994	-0.0749678321	0.0028053952	0.0493276678	0.0550865374	0.1063053817	0.0187327391	-0.0363143373	-0.0711295899	0.1484724385	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	-0.0426396199587202	-0.0062162108612681	0.001818137190224	3.864127747174868e-05	-0.0757350112691455	-0.002921877540814	8.537368363513315e-06	0.0057357919319375	0.3745973139455856	-0.005961410307222	3.553841285105367e-05	0.1403231476152476	-0.0106613115055336	-0.0002680306613348	0.000113663563018	7.184043541557033e-08	0.0031123669775381	0.0001084181979551	9.686828202869648e-06	1.1754505647852904e-08	0.0006981137469426	-0.0006750377724136	4.873628036702366e-07	4.556759941852501e-07	0.0	0.0	0.0
4525.106799698804	-3.3400329086380225	11.155819830784967	20476591.548680358	3946.237123171488	-17.698505083721102	15572787.43229678	313.2370821985017	4667.62137426089	-4.634661112745562	21.480083629995928	21786689.29345712	4503.491156344575	3418.697198245688	0.993583	15.902495	0.0342274321881096	0.0179701786897754	0.0752990535	0.0084540213	-0.0910749758	-0.0381932813	0.0926556884	0.0634787849	-0.1608015551	0.1113876503	-0.0133926567	0.1334009403	-0.0347085847	0.0551266113	0.128562686	-0.0180076884	-0.0411497011	0.0417533861	-0.0303292415	0.1318663625	0.1718548559	0.086374739	-0.108823567	-0.058203882	0.0748412226	-0.0088359217	-0.0170443018	-0.0118030713	0.1399338273	-0.0904189547	-0.0741957183	0.0258980734	0.0249140525	-0.0800606727	0.0507984648	-0.0014065634	0.1528822514	0.0406856344	0.1833330286	0.0262047119	-0.0177570091	-0.0028323082	0.0726117282	0.0353970041	-0.0518488223	0.0089667521	-0.05720988	-0.0446381205	0.0583371807	0.0760196677	-0.0592253087	0.0411956536	0.1584580431	0.0243858038	-0.041672602	-0.0963753695	-0.1044892978	-0.0073849032	0.0855599319	-0.0153561934	-0.0516217739	0.1139496378	0.0626220443	0.0636486241	-0.0310912373	0.0825993765	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	-0.0490195003007301	-0.0063798803420099	0.0024029114097332	4.070287317836441e-05	-0.0602208521651448	0.0155141591040007	0.0002406891327042	0.0036265510354962	0.3781672814523347	0.003569967506749	1.2744667999244344e-05	0.1430104927610493	-0.0106613677549257	-5.624939209900037e-08	0.0001136647624057	3.1639941115070856e-15	0.0029980455881442	-0.0001143213893939	8.988277348590902e-06	1.3069380072951728e-08	0.0007590046128636	6.089086592100002e-05	5.760880023482234e-07	3.7076975526092014e-09	0.0	0.0	0.0
4537.754087098602	12.647287399798188	159.95387857309402	20591212.154980067	3940.5719884236655	-5.6651347478223215	15528107.595949242	32.09375171098388	4667.242217599529	-0.3791566613608665	0.1437597738543188	21783149.91774337	4503.698605741847	3405.9746290911057	1.008205	16.13652	0.0728010362822295	0.0429639005670956	0.0497782539	0.0130158313	0.0659999269	0.1618069271	0.0491335588	0.0050790613	-0.0431587247	0.0991832365	-0.1689432996	0.1834537688	-0.008771862	-0.0224315308	0.0765151573	-0.0741001924	0.0098046647	0.0380697993	-0.194433701	0.0707380347	-0.118205565	-0.0766655527	0.1149219372	-0.1061634636	-0.0630405212	0.1109653003	0.036269221	-0.0260121624	0.170341666	-0.0620997778	-0.064487157	-0.0213599854	-0.1037922201	0.1430921679	-0.1156316351	-0.0462931211	-0.0249233485	-0.0356526545	0.1622885626	-0.0174210414	0.0163880741	0.1446645813	0.0626922502	0.0042987409	-0.0637571938	-0.0073091696	-0.085675208	-0.0499635377	0.0801016061	0.045430505	0.1171191779	-0.0470940196	0.1387676264	0.0249280609	-0.0767583797	0.0462621752	-0.0723350124	-0.0130456637	0.0080342859	-0.0201384173	0.0735907739	0.0410946255	-0.0987624903	0.0263493519	-0.0427397381	-0.0369811102	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	-0.0526004534923743	-0.0035809531916441	0.0027668077076034	1.2823225760746773e-05	-0.0930384459079363	-0.0328175937427915	0.0010769944590669	0.0086561524169639	0.3746191461861059	-0.0035481352662287	1.2589263867456298e-05	0.140339504689207	-0.0112514285512985	-0.0005900607963728	0.0001265946444449	3.481717434161041e-07	0.0030628212766581	6.477568851389996e-05	9.380874172749551e-06	4.1958898224497914e-09	0.0007612552096082	2.2505967445999968e-06	5.795094941556246e-07	5.065185706804103e-12	0.0	0.0	0.0
4549.93469862091	12.180611522308029	148.36729705738307	20701905.76171455	3980.181529680888	39.609541257222645	15841845.009212894	1568.9157586076228	4676.124793901836	8.882576302306916	78.90016176630441	21866143.088143487	4513.949194176542	3433.2752541983	0.945277	15.129342	0.1475376584026412	0.0986037336274575	-0.0807750388	-0.0574648631	0.0076495826	0.0445836748	-0.0959978747	-0.0479899553	0.0384065649	0.0860580153	-0.0139595667	0.0721040022	0.0532939392	-0.0777970175	0.0076560551	-0.0694780436	-0.1192856833	0.0289936655	-0.0866151565	-0.0817883122	-0.0103725239	0.0872980704	0.0834943344	-0.0209632377	-0.0617539425	0.0697205268	-0.2212113626	-0.0979151359	0.076794222	0.0811313074	0.036421918	0.0187738541	-0.0917720093	-0.0294793897	-0.0922395569	-0.0447938665	0.0624794275	0.112510996	0.0079525488	-0.067120804	-0.096061076	0.147331774	0.0422283423	-0.0398095751	-0.034501632	-0.0612673791	0.0110716289	0.137909479	0.062648998	0.0321392886	-0.0005855652	-0.1443034895	0.0899562348	0.0956789423	-0.0544188095	0.0589128716	0.0310770794	0.0743047217	0.0520670581	-0.0077819656	-0.066299662	-0.0695832059	-0.0652112703	-0.0086695228	-0.1614202666	-0.0101856546	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	-0.0535315881532483	-0.000931134660874	0.0028656309302089	8.670117566809417e-07	-0.0721590961956479	0.0208793497122884	0.000435947244408	0.0052069351637727	0.2970394723079721	-0.0775796738781338	0.0060186057990375	0.0882324481089985	-0.0105802693216764	0.0006711592296221	0.0001119420989192	4.50454711506931e-07	0.0027760774424954	-0.0002867438341626	7.706605966731802e-06	8.222202643032587e-08	0.0007562082703661	-5.046939242099981e-06	5.718509481700886e-07	2.547159571344873e-11	0.0	0.0	0.0
4549.487171615683	-0.4475270052271298	0.2002804204075635	20697833.52469567	3971.381680170695	-8.799849510193326	15771872.44959541	77.43735140204971	4675.556679085509	-0.5681148163266698	0.3227544445298858	21860830.259341117	4516.682630204791	3427.486279860192	0.72633	11.625051	0.1030839217642057	0.0498213731525759	-0.0552001816	-0.1115579084	-0.0787607616	0.0533917786	-0.0596252005	-0.0906388435	-0.1021282634	-0.0737597425	0.0454947918	0.0632644499	0.0308430297	-0.056935645	0.0134580309	-0.1916918012	-0.0783602922	-0.0556831575	0.0156582061	-0.0290864138	0.0725675089	-0.050243229	0.005080841	0.0158767978	-0.0597587551	-0.0639341097	-0.040593443	0.0263038067	0.0539470414	0.0566722579	0.0269614685	0.1225368177	0.0429887223	-0.0561479366	-0.1685677309	-0.0355496346	-0.0228378525	0.0992259517	0.0532427684	0.0575155732	-0.027103325	-0.0568751757	0.0338602786	-0.0678240416	-0.0628515261	-0.0606119996	-0.0295840265	-0.0242999646	0.0108744809	0.0715558119	-0.1226362948	-0.0886929037	0.056778199	0.1929699482	-0.0340687348	0.0046190634	-0.0264018201	0.0099507751	0.1520600876	0.0333176686	0.0184891613	-0.0409065537	-0.03408071	0.0721622481	-0.1319823919	-0.0229278034	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	-0.0728008561593753	-0.019269268006127	0.005299964657538	0.0003713046894919	-0.0754083021851101	-0.0032492059894621	1.055733956195702e-05	0.0056864120384408	0.2611677943891806	-0.0358716779187915	0.0012867772767095	0.0682086168261093	-0.0106552906931584	-7.502137148199944e-05	0.0001135352197557	5.628206179040159e-09	0.0031897260438076	0.0004136486013121	1.0174352234544484e-05	1.711051653675391e-07	0.0003510028461638	-0.0004052054242023	1.2320299801508824e-07	1.641914358029659e-07	0.0	0.0	0.0
4545.47019891515	-4.016972700533188	16.136069676828892	20661299.32922573	3974.938277244568	3.556597073873036	15800134.307904013	12.64938274588224	4672.845856548989	-2.710822536520027	7.348558824504873	21835488.39906705	4510.984464261425	3452.5380765033024	0.984748	15.761089	0.1612046065402678	0.0872029475669953	0.1190929976	-0.0048043269	-0.0382303096	0.0002982761	0.1013631664	-0.0425088362	-0.0547402965	0.07815257	0.0812047948	0.066104835	-0.0223878962	-0.0082734954	0.1404731095	-0.097404509	-0.0075061533	0.0117866488	-0.0389215791	0.0216362624	0.0370701662	0.0114762436	-0.1148823567	-0.0591663097	-0.0312950702	0.0159147267	-0.2100255868	-0.0748514872	0.065377739	-0.0654106646	-0.0832323167	0.0413327726	-0.0256202649	-0.0547021941	-0.0846785774	0.037214189	0.1472374349	0.0523413728	0.05033038	0.0501205452	0.0542714641	0.0247647316	0.0398310234	-0.0387308765	-0.056201035	-0.0433123962	-0.0843963413	-0.120612427	0.0521992703	0.0801542424	0.0040574489	0.0462775984	0.0947616373	0.0374741571	-0.0770133573	0.076401593	0.0175821295	0.1285446755	0.1084885041	-0.0551681818	0.00732759	-0.0789016954	0.0203953021	0.1160557626	-0.0673144952	0.0189129133	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	-0.0587272910945984	0.0140735650647769	0.0034488947193096	0.0001980652336325	-0.1005817832686801	-0.0251734810835699	0.0006337041498648	0.0101166951255077	0.3253091834606465	0.0641413890714659	0.0041141177920171	0.1058260648438325	-0.0109584323774413	-0.0003031416842828	0.0001200872401709	9.189488074987299e-08	0.0034072082892144	0.0002174822454068	1.1609068326091318e-05	4.7298527067183626e-08	0.0009867023428832	0.0006356994967194	9.73581513451196e-07	4.0411385012929844e-07	0.0	0.0	0.0
4546.301124418223	0.830925503072649	0.6904371916565348	20668853.913886394	3968.706234614054	-6.232042630513661	15750629.176664464	38.83835534853963	4674.754587669895	1.9087311209059408	3.643254491914849	21853330.45494073	4513.768775715792	3445.469480972564	0.993327	15.898401	0.150391542532991	0.0640938341038022	0.0196092005	-0.0176994888	0.081247146	0.1566411882	0.0509081935	-0.0430850645	-0.0087483271	0.0211551051	-0.1134896883	0.0628136098	0.0096606497	0.0110945439	0.0891659282	-0.0325055906	-0.0337438148	-0.069419502	-0.0423388652	0.0833694004	-0.0729880379	-0.0961342758	0.1416222055	-0.09013112	-0.0312428958	0.0075074495	0.0274693005	0.0454264805	0.0538325948	-0.0406171884	-0.0917915504	-0.0436189424	-0.0446828028	0.0080871601	-0.10323326	-0.0198123467	-0.1044072995	-0.0792699612	0.07620616	0.003504648	-0.0119915453	0.0837325858	0.0370731595	-0.0294140442	-0.0374112398	-0.0332827213	-0.1188138265	0.0958362409	0.0934163707	0.0025909985	0.1389083959	-0.0255351106	0.0305004153	0.023014505	-0.0929192709	0.1398965	-0.0483991289	-0.0724114564	0.007216422	-0.0095559504	0.1353126377	-0.1004647388	0.0407782661	0.0695483953	0.0226011108	-0.025408644	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	-0.0405910037782177	0.0181362873163807	0.0016476295877232	0.0003289249176223	-0.1150875105560942	-0.0145057272874141	0.0002104161241368	0.013245135085999	0.3642864416496678	0.0389772581890212	0.0015192266559336	0.1327046115697768	-0.0108501755378172	0.000108256839624	0.0001177263092014	1.1719543325397826e-08	0.0025812073643045	-0.0008260009249098	6.662631457539784e-06	6.822775279520101e-07	0.0003455147126137	-0.0006411876302695	1.1938041663252768e-07	4.111215772106172e-07	0.0	0.0	0.0
