global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65
4434.275518909583	25.446339848197567	19662799.37760085	647.5162116699674	3810.3861080038137	84.33480374566489	14519042.29206845	7112.359122819812	4395.617169514197	46.33362632428816	2146.804928358769	19321450.300928	4238.574230135203	3311.3545026660704	0.800961	23.651947	0.2500267838633819	0.1290718207724043	-0.0351701746	-0.1857703072	0.0276429753	-0.0176780906	-0.1912278817	-0.0285088704	0.0862118247	-0.0417209902	0.0623125754	-0.0384862955	-0.0003036374	-0.0383155529	-0.0130951497	0.102231776	0.0994079541	0.1337455797	0.0640273257	0.0682991257	-0.0747851798	-0.0248165667	0.0835653397	0.0103988693	-0.1082044616	0.0575659627	0.03007147	0.0575695676	-0.0468046747	0.0942891906	-0.0284389574	-0.1684253264	0.0444810063	-0.0704742149	0.1000051284	-0.0659485809	0.0511901553	0.0039970994	-0.0188056025	-0.0024750163	0.0870905918	0.0231014147	-0.0512129922	0.0	0.2226224564887928	-0.0698694767377929	0.0495607581331044	0.0048817437796129	0.014333194071753	0.0102391133815161	0.0002054404522985	0.0001048394428395	0.4332160512055054	-0.0982921117792728	0.187676147022091	0.009661339238029	0.0047881428029893	-0.0002795154139573	2.2926311501818227e-05	7.81288666397208e-08	-0.0016850271749091	0.0010920035495379	1.1924717522033729e-06	2.8393165801821427e-06	-0.0010509728760479	-6.100267580079997e-05	3.721326454857506e-09	1.1045439861883948e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4373.190030941746	-61.08548796783725	19124791.04672827	3731.4368402687896	3680.383379706021	-130.0027282977926	13545221.821616314	16900.709364869686	4360.297345961588	-35.3198235526088	1247.489935787419	19012192.945199665	4194.266401235276	3122.189183181857	0.962944	28.435219	0.3093857442516525	0.1480283026791898	0.0128545231	-0.2185976703	0.0120761794	-0.0356055561	0.0033655702	0.0806232643	0.1668963456	-0.0878422156	0.1008136486	0.0402434183	0.0242299698	0.0462486974	-0.0278398772	0.0642715173	0.0909949946	0.1192887786	0.0298812324	0.0409316795	-0.087957687	-0.0066253242	0.02715049	0.0937599157	-0.0512761029	0.0306856283	-0.0429646181	0.0216141755	0.0199574325	0.0821206722	0.0302203977	-0.1605339192	0.0334305205	0.0201734916	0.0226211118	-0.0973197293	-0.0171337165	-0.029846053	-0.0107394728	0.0857688466	0.0856774105	0.0187475517	-0.0570340182	0.0	0.1571514598143011	-0.0654709966744917	0.0246965813217658	0.0042864514055513	-0.0056572907941188	-0.0199904848658718	3.200493912922132e-05	0.0003996194851726	0.4124173540222813	-0.020798697183224	0.1700880738987397	0.0004325858045194	0.0032998209769477	-0.0014883218260415	1.0888818479904073e-05	2.215101857871801e-06	0.0004029653355199	0.0020879925104289	4.359712723607597e-06	1.6238106163066557e-07	-0.0015371698501386	-0.0004861969740906	2.3638749761495282e-07	2.362891148175126e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4406.466766548634	33.276735606888	19416949.364697576	1107.341132650727	3736.419819404339	56.036439698317736	13960833.066837551	3140.0825740632	4386.012406873508	25.715060911919863	661.2643577037488	19237104.83324834	4224.681993854189	3123.8890292118795	0.821118	24.247194	0.111576887280771	0.0554204614465866	0.0301704731	-0.2819832284	-0.0110078638	-0.0241449994	-0.0411045978	-0.0090938882	0.1539722803	-0.0704603417	0.1588567884	-0.0184284954	0.0122826814	-0.0175251787	-0.0242710181	0.0916809305	0.0782006077	0.1375365139	0.005929358	0.0775021113	-0.0719677323	-0.0178444531	0.0612043965	0.0755878779	-0.0575305256	0.0249859544	0.0089848558	0.0552384201	0.0366784431	0.088075375	-0.0260292045	-0.1949467434	0.0574066874	-0.0642848039	0.0181374973	-0.1210114856	-0.0752930235	-0.0706186041	-0.0434976639	0.0305555252	0.0842307821	0.0143644166	-0.06265471	0.0	0.1241653911694982	-0.0329860686448029	0.0154170443642745	0.0010880807246396	-0.0159734649743228	-0.0103161741802039	0.0002551515832859	0.0001064234497163	0.4167531971068854	0.0043358430846041	0.1736832272988104	1.879953525430926e-05	0.0037368189532202	0.0004369979762725	1.3963815889145712e-05	1.9096723126626053e-07	0.0008288551706203	0.0004258898351004	1.813821516418459e-07	6.870008938640066e-07	-0.0019530580661889	-0.0004158882160502	1.7296300824950098e-07	3.8144358099055257e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4404.023460544932	-2.443306003701764	19395422.64103016	5.9697442277250845	3715.071056892132	-21.348762512206577	13801752.957757624	455.7696608025968	4363.861641544275	-22.15076532923285	490.6564046707443	19043288.42654149	4198.190143853477	3094.566928472578	0.975274	28.799326	0.366590959442612	0.1661272559022616	0.054206623	-0.2078331237	-0.0594444261	-0.042623355	0.0515711666	0.04103991	0.1233929508	-0.0688761061	0.0964832745	0.0294543413	0.0284680015	0.0348142069	-0.0318061951	0.0609582237	0.0479616495	0.1254875274	0.0282991187	0.0348183798	-0.0435677656	0.0446704726	0.0256531207	0.1368593439	-0.0003550237	-0.0034984755	0.0219365769	-0.0198779614	0.0518738791	0.061740845	0.0601448151	-0.1110287553	-0.0578970421	0.1084785364	-0.0158610345	-0.1265071885	0.0571047758	0.0623696492	0.0242545442	0.1108288229	0.0827512714	0.0099588531	-0.068055325	0.0	0.1543872422348471	0.0302218510653489	0.0238354205648813	0.0009133602818161	-0.0180997212432458	-0.002126256268923	0.0003275999090832	4.520965721134365e-06	0.3115111559991703	-0.1052420411077151	0.0970392003119394	0.011075887216518	0.0011509007370172	-0.002585918216203	1.324572506466734e-06	6.686973020890507e-06	-0.0002010687657902	-0.0010299239364105	1.0607433147912995e-06	4.04286485763943e-08	-0.0009888839987899	0.0009641740673989	9.296316322447311e-07	9.77891563062703e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4422.643547124513	18.620086579580857	19559775.944922097	346.70762423108715	3745.15999761121	30.088940719077986	14026223.4077072	905.3443535961892	4355.763371778543	-8.098269765731857	65.5819731985667	18972674.55092758	4198.467183448438	3233.538227057605	1.22925	36.299118	1.50111682022491	0.8249672008517674	0.0007971092	-0.08098452	-0.0853557659	-0.0205474767	0.0344564203	-0.0122123662	0.0790101393	0.0015702803	0.0855254075	0.0466098376	0.0560049562	0.030933011	-0.0818468479	0.0187143771	0.0288714691	0.0449690534	0.0718425563	0.0034364712	0.0375927794	0.1053561565	0.0689854802	0.1858508865	-0.0421811528	0.1021086929	0.2371332267	-0.1136545886	-0.0237081282	0.0986241528	-0.058339999	0.111035581	-0.0556520161	0.2162265568	-0.1983242545	-0.0793982294	-0.0564463278	0.0190579364	0.1337772817	0.2539482194	0.081239456	0.0055377401	-0.0732168931	0.0	0.1863503904722279	0.0319631482373808	0.0347264680291518	0.0010216428452447	-0.2971799038541718	-0.279080182610926	0.0883158952547748	0.0778857483261478	0.1415100747187523	-0.170001081280418	0.0200251012469068	0.0289003676365112	-0.0138193790976363	-0.0149702798346535	0.0001909752386441	0.0002241092783278	-0.0033982727855155	-0.0031972040197253	1.0222113543747615e-05	1.1548257924775274e-05	0.001245080308755	0.0022339643075449	4.990596527384564e-06	1.5502249752494462e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4443.056061405571	20.412514281058066	19740747.164792787	416.67073927439947	3765.9561859657024	20.796188354492188	14182425.99461334	432.4814500755165	4364.1056309553	8.34225917675667	69.59328817218088	19045417.958135758	4210.113676094068	3239.1864268142986	1.443464	42.624722	1.9380490243829187	1.1606479542383084	-0.0153439485	-0.0852322351	-0.0588612474	-0.0472827413	0.0774087897	0.0020713529	0.0459029189	0.0161089552	0.0499830221	0.0343867698	0.0613151549	0.0206135309	-0.0648284221	0.014451549	-0.018248469	0.0848711592	-0.0348098517	-0.0009921345	0.0024771871	-0.012525019	-0.0766468836	0.0198178239	-0.050803946	-0.0072770829	-0.0310979353	0.0666264457	0.0380029038	-0.023585479	0.0621753555	0.0312908398	0.0779873004	-0.0004434143	0.017298193	0.0025992482	-0.1139302161	-0.1166553815	-0.0157987363	-0.0178343278	0.0796959261	0.0011079805	-0.0781212842	0.0	0.0680200292330539	-0.118330361239174	0.0046267243768655	0.0140020743909934	0.0534241232518724	0.3506040271060442	0.0028541369452312	0.1229231838229757	-0.0911579142117631	-0.2326679889305153	0.0083097653234391	0.0541343930729704	0.0045462124449902	0.0183655915426265	2.0668047594983774e-05	0.0003372949527105	0.0023950487819008	0.0057933215674163	3.356257478349086e-05	5.7362586676845065e-06	0.0006750604766541	-0.0005700198321009	3.249226089883384e-07	4.557066471404607e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4510.674787536646	67.61872613107516	20346187.03891877	4572.292123589347	3871.933826314992	105.97764034928969	14991871.555362254	11231.260254003391	4413.176506344325	49.07087538902579	2407.9508114452965	19476126.876149505	4258.36443411302	3312.1800994754576	1.180088	34.847363	0.3411184228297526	0.1565664175857584	-0.0203465234	-0.0226216793	-0.0727406389	-0.0309780349	0.0821492727	-0.1129858888	-0.0371069193	0.0458298613	0.052751313	-0.0885949133	-0.0192231656	-0.0867210108	0.0272108635	0.0493506471	-0.0393665297	0.0729276669	-0.0365343319	-0.0168440497	0.0137212422	-0.0658396684	0.0069384969	0.0006909525	0.0100781759	-0.0190428676	-0.0187795977	0.047849959	-0.0499116348	0.0119016843	0.0712503537	0.0054313368	0.0122157316	0.0556173249	-0.0334495009	-0.0461110206	0.0172269324	0.0404129947	-0.0004275089	-0.0118610985	0.0781212842	-0.003323509	-0.0827512714	0.0	0.0557109427628148	-0.0123090864702391	0.0031037091435216	0.0001515136097318	-0.0698029757183178	-0.1232270989701902	0.004872455419132	0.015184917920609	-0.149462475468141	-0.0583045612563779	0.0223390315730646	0.0033994218632987	0.0034570418559898	-0.0010891705890004	1.19511383940654e-05	1.1862925719434785e-06	0.0012659144747055	-0.0011291343071953	1.27494428368541e-06	1.6025394572689022e-06	-5.218814980910685e-05	-0.0007272486264632	5.28890564692621e-07	2.723602980497779e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4511.595470257085	0.92068272043889	20354493.68724425	0.8476566717147554	3859.382086392107	-12.55173992288519	14894830.088764291	157.54617509174992	4395.4900964838425	-17.686409860482854	312.8090937529851	19320333.188287538	4240.086435936328	3354.8962940577394	0.737564	21.779879	0.1265603484932156	0.0648947834702078	-0.0349386087	0.0277866088	-0.0496200994	-0.0817936501	0.0404402246	-0.0545609528	-0.0781137318	0.022196186	0.0393399931	-0.0477705021	-0.0367592618	-0.0471598845	0.0422734154	0.0593601379	-0.0251053459	0.0753696652	-0.0229433344	-0.0690572663	0.0209840515	-0.0410850649	-0.0031110194	-0.0218654053	-0.0423417569	-0.0337463269	-0.0171817461	0.0175678058	-0.0915854976	-0.0322325053	0.038490649	0.0180831698	0.0344367891	-0.0003392887	-0.0438791813	-0.0065432555	-0.0016463309	-0.0548172861	-0.0175623559	-0.0378865974	0.076516145	-0.0077498093	-0.0870905918	0.0	0.0730361955571652	0.0173252527943504	0.0053342858614644	0.0003001643843881	-0.0699838542270043	-0.0001808785086865	0.0048977398524665	3.271703490465407e-08	-0.1645073628118751	-0.0150448873437341	0.0270626724193179	0.0002263486351856	0.0023047289455856	-0.0011523129104042	5.311775512620112e-06	1.3278250434841976e-06	0.0009579576408795	-0.000307956833826	9.483741150013465e-08	9.176828417194172e-07	-0.0004721050025078	-0.0004199168526986	1.7633016318037598e-07	2.2288313339288986e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4512.569807583521	0.9743373264354886	20363286.268314373	0.949333225685456	3870.312000669282	10.929914277175158	14979314.98252466	119.46302610639736	4407.467441699352	11.977345215509558	143.4567984114897	19425769.24963983	4255.125885533224	3330.253881795066	0.674655	19.922205	0.180644871139987	0.0842126568256676	-0.029458086	0.0508569005	-0.0425117936	-0.0991542944	0.0713847909	-0.1008966378	-0.0820360323	0.0299897977	0.0629543044	-0.0804768807	-0.0076976131	-0.0833886703	0.0138213985	0.0565539755	-0.0458319626	0.0831352797	-0.0215742705	-0.0301264021	0.0477529893	-0.0435993252	0.0319938673	-0.0347877966	-0.0287834505	-0.0378532581	0.0052344986	-0.0094593276	-0.0727340669	-0.0456769818	0.0426523738	0.0295138984	-0.002598311	0.0126913938	-0.0437100529	-0.0016787606	0.0354026537	0.0375712359	-7.3659e-05	-0.0450796981	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.0739980497584582	0.0009618542012929	0.0054757113680552	9.25163504544984e-07	-0.0067394999357901	0.0632443542912142	4.5420859384514766e-05	0.0039998483497126	-0.2027185209410049	-0.0382111581291297	0.0410947987325086	0.0014600926055693	0.001665740400908	-0.0006389885446776	2.7746910832171443e-06	4.083063602291975e-07	0.0005052132954999	-0.0004527443453796	2.049774422732026e-07	2.552404739498693e-07	-0.0009449222028176	-0.0004728172003098	2.2355610490879758e-07	8.928779693776656e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4499.204186111177	-13.365621472344174	20242838.308320336	178.63983734198763	3831.492304571744	-38.81969609753787	14680333.279992497	1506.9688051051971	4389.187979288348	-18.27946241100381	334.13874603530104	19264971.117529333	4236.918760165547	3335.039377781175	0.705138	20.822367	0.1547519751819351	0.09356924525781	-0.0089692739	0.0637930773	-0.0143294417	-0.1147579228	-0.0445940995	-0.0449189723	-0.0425302198	-0.022649529	0.0624498798	-0.0364625629	-0.035922099	-0.0383336264	0.0440599321	0.0650225102	-0.0223255247	0.083258075	-0.0244239093	-0.0894498558	0.0328059341	0.0087477009	-0.0156654259	-0.0347289698	-0.0881494758	-0.0501233846	0.0208283002	-0.0414319308	-0.0354068047	-0.0673386089	0.0703275577	0.0669615997	0.0311032239	0.0023355579	-0.0038494422	0.0166305238	0.0424534519	-0.011170654	-0.0361219252	-0.0298061246	0.0732168931	-0.0165592163	-0.0948373385	0.0	0.0691176645825066	-0.0048803851759516	0.0047772515573398	2.3818159465648143e-05	-0.0467260144789918	-0.0399865145432017	0.0021833204290909	0.0015989213453136	-0.1457879600057481	0.0569305609352568	0.0212541292826376	0.0032410887684029	0.0007837873770943	-0.0008819530238136	6.143226524923625e-07	7.778411362141287e-07	0.0005160649670925	1.085167159260009e-05	1.1775877635364378e-10	2.663230502601832e-07	-0.0011112077979618	-0.0001662855951442	2.765089915246081e-08	1.2347827702511126e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4498.669216924822	-0.5349691863548287	20238024.723306987	0.2861920303491474	3838.873692742709	7.381388170964783	14736951.228832042	54.48489133045882	4401.025561490131	11.837582201782425	140.12835238395604	19369025.99288952	4246.2027145045495	3309.4130113968936	0.606779	17.917866	0.3583891497045114	0.2112166099343255	-0.0017169906	0.0560885606	-0.0500274165	-0.1126742834	-0.0142389935	-0.0809848619	-0.0117700348	-0.0407714182	0.0526769017	-0.0676364456	-0.0082424496	-0.0711041283	0.0154195116	0.0437526615	-0.0155617982	0.0944410918	-0.0221624858	-0.0409908975	0.0646179725	0.0320811191	0.052309697	0.0067645421	-0.0362437926	-0.0239343902	0.0469702968	-0.0368037537	-0.0770918218	-0.0364473079	0.0176054803	0.0726149485	0.0240210554	0.0409109452	-0.0679294709	0.0158228616	0.0192700155	-0.0150385189	0.0134247604	-0.0416008036	0.0715240683	-0.0209285683	-0.098217554	0.0	0.0655419377668806	-0.0035757268156259	0.0042957456062376	1.2785822259986843e-05	-0.1677657820766285	-0.1210397675976367	0.0281453576357828	0.0146506253400899	-0.0488024191353844	0.0969855408703636	0.0023816761134657	0.0094061951379169	-0.0014468434098519	-0.0022306307869462	2.093355852631873e-06	4.975713707672224e-06	0.0004639765058465	-5.2088461246000046e-05	2.7132077949760488e-09	2.1527419797752727e-07	-0.0006581647577363	0.0004530430402255	2.052479962967641e-07	4.331808483260824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4494.754393854493	-3.9148230703285662	20202817.06107427	15.325839671976782	3826.3067004762847	-12.566992266424222	14640622.966109714	157.9292946243662	4390.632090403308	-10.3934710868225	108.0242412326153	19277650.153279323	4237.87197025358	3359.07683827418	0.619783	18.30187	0.4129030995430893	0.2383404408559344	0.004915642	0.0418704274	-0.0625451461	-0.1141229475	-0.1246526353	-0.0534732995	-0.0219428267	-0.0520465681	0.039708513	-0.0430122428	-0.0047835373	-0.0507762885	0.0172037233	0.0407939132	-0.0341380077	0.0949262946	-0.0168518543	-0.0587120139	0.0640102683	0.0160981348	0.0033459962	-0.0271123787	-0.096092335	-0.0485459139	0.0345186367	-0.0600750318	-0.0667404879	-0.0562374586	0.0100940983	0.0446841748	0.0416796435	0.0031065969	0.0085626185	0.013247031	0.0460589775	-0.0094465956	-0.0814409243	-0.0494723231	0.0698033217	-0.0252652428	-0.1012527768	0.0	0.0763881996739144	0.0108462619070338	0.0058351570494218	0.0001176413973559	-0.0352450198488867	0.1325207622277418	0.0012422114241484	0.0175617524214216	-0.183874306410118	-0.1350718872747336	0.0338097605578019	0.0182444147319583	0.0006218111454234	0.0020686545552753	3.866491005727607e-07	4.27933166906125e-06	0.000500114414224	3.6137908377500006e-05	1.305948421900585e-09	2.5011442731461464e-07	-0.0012426560567551	-0.0005844912990188	3.4163007862868425e-07	1.5441940753901342e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4485.937897719718	-8.816496134774752	20123638.822198007	77.73060409449815	3864.391780590189	38.08508011390404	14933523.83389301	1450.473327282489	4400.869947321581	10.237856918272882	104.81371427902792	19367656.293238256	4248.24937467755	3338.854903369217	0.589456	17.40633	0.1275664561608487	0.0583570421266785	0.0137414872	0.0439359132	-0.0634337919	-0.0595441419	-0.1231898572	-0.0965204069	-0.0076566836	-0.0256538023	-0.0290767466	-0.0725104424	-0.0184015893	-0.0770328728	0.0222815484	0.0199553614	-0.0426345714	0.0826142379	-0.0270233521	-0.0409251137	0.0602878837	0.0011382746	0.0361815115	0.0026407745	-0.0414893113	-0.0415660548	0.0214596844	-0.0445531194	-0.0865199257	-0.0058767899	0.0255387564	0.0237836462	0.0624764044	0.0568725012	0.0128868388	-0.0125549234	0.0643527859	0.0725718506	-0.0925628261	-0.1079306361	0.068055325	-0.0295624686	-0.1039323455	0.0	0.0481863479786852	-0.0282018516952292	0.0023219241315229	0.0007953444390397	-0.0732629617365461	-0.0380179418876594	0.0053674615624106	0.0014453639053734	-0.1622409393139179	0.0216333670962001	0.0263221223894623	0.0004680025719189	0.0004560901637146	-0.0001657209817087	2.0801823743721066e-07	2.7463443778528418e-08	0.001030739089473	0.000530624675249	2.8156254598310684e-07	1.0624230705676294e-06	-0.0011447358040777	9.792025267739988e-05	9.588375884405838e-09	1.3104200611374184e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
