global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81
4576.668422934527	16.41245254766818	20945893.853486013	269.36859862945977	4432.537033229199	-12.58590253811417	158.40494269890868	19647384.550948307	4493.465843169628	-9.658457866032222	93.2858083499197	20191235.28373213	4408.387096256405	5169.455461608577	0.703198	34.362743	0.2674463137061512	0.1711632476679332	-0.0473208576	0.0338489751	-0.0148903447	0.0453791807	0.0303299275	-0.0329556965	-0.0172446321	-0.0323524699	0.0252892634	0.0005097745	-0.0497587049	0.0251906362	0.0479477206	0.04662517	0.0066850065	0.005355732	-0.009822041	0.1516503927	-0.0663270379	-0.006675078	0.0482834395	0.0258063541	0.0413922745	-0.001218188	0.0496281552	0.0223615788	0.0154768341	-0.0177537006	-0.0271058439	-0.0479775398	0.0100121791	0.0010433243	0.0329605641	0.0850179164	0.0898144199	0.0316941888	-0.0390523562	0.0	0.8611050160964169	-0.0094923157936648	9.010405912665876e-05	0.7415018487464103	-1.5561517223655985	0.0160421947241498	2.421608183021419	0.0002573520115675	1.6692818390997957	0.0929654526726013	2.7865018583483963	0.0086425753906216	-0.0919733247928638	-0.0023057112598312	5.31630441371238e-06	0.0084590924734536	-0.0055841865691315	-0.0005931402922703	3.1183139638868634e-05	3.518154063144977e-07	0.0195087349604666	-8.007545821320239e-05	0.0003805907397577	6.412079008054321e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4572.859887099194	-3.808535835333714	20911047.54704085	14.504945209021072	4462.784555379627	30.247522150428267	914.9125962406488	19916445.98773493	4495.870959919861	2.405116750232992	5.784586582251308	20212855.68825073	4418.221998635825	5101.78343835821	0.650135	31.769747	0.0852222978725285	0.0502578465952238	-0.0208197572	0.0494729841	0.0133942159	0.000724446	0.0298729457	-0.040137585	0.0184629702	-0.041648402	-0.0256064877	-0.0068455431	-0.0122074035	-0.009823415	0.076158783	0.0336782375	0.0259887488	0.0189482449	0.0259460352	0.1928568421	-0.0270047659	0.006244349	0.0577953296	0.0119526911	-0.0184911359	-0.0184295177	0.0401872024	-0.0174639305	-0.0202520801	0.0390858218	-0.034138218	0.0459769166	0.0185353049	-0.0022419101	-0.010284744	-0.021228009	0.0884697745	0.0274192077	-0.0452120788	0.0	0.8559780335304623	-0.0051269825659545	2.6285950231602035e-05	0.7326983938866772	-1.5437929110042037	0.0123588113613948	2.383296552066833	0.0001527402182665	1.67763551902776	0.0083536799279644	2.814460934703542	6.97839683388758e-05	-0.0926868092498131	-0.0007134844569492	5.090600703082349e-07	0.0085908446089112	-0.0054531093339054	0.0001310772352261	2.97364014075262e-05	1.7181241594518394e-08	0.0191656401722977	-0.0003430947881688	0.0003673217632139	1.177140336686602e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4574.40309124387	1.5432041446765652	20925163.64118148	2.381479032146929	4432.133317373331	-30.6512380062959	939.498391318598	19643805.742970727	4488.1432645013565	-7.7276954185044815	59.71727648117516	20143429.962688893	4404.190530256791	5167.852495583988	0.609479	29.783028	0.0791573636977101	0.0415864631765053	-0.0457466181	0.0334780909	-0.0150543464	0.0406740786	0.0511345253	-0.0327586913	-0.0092030352	-0.0323990749	0.0150707396	0.0028472504	-0.0483966117	0.0223734921	0.0509449622	0.0450098747	0.0077553814	0.0002752942	-0.006329793	0.1458003044	-0.0559228355	-0.0065985739	0.0466284318	0.0289320114	0.0464259151	-0.0145391598	0.0319094919	0.013534388	0.0154496722	-0.0069307839	-0.0410109834	-0.0305466375	0.0083778531	0.0028370697	0.0322126474	0.0884385532	0.0870905918	0.0231014147	-0.0512129922	0.0	0.8507880020556371	-0.0051900314748252	2.6936426709676437e-05	0.7238402244418227	-1.5681182488658436	-0.0243253378616399	2.45899484242608	0.0005917220620829	1.6924457852715449	0.0148102662437847	2.8643727360834164	0.0002193439862117	-0.0932237156502861	-0.000536906400473	2.882684828688795e-07	0.0086906611596453	-0.0056122483769585	-0.0001591390430531	3.149733184467332e-05	2.5325235023856457e-08	0.0191662292911208	5.891188230994215e-07	0.0003673443452398	3.470609877300476e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4559.3676581510335	-15.035433092836683	20787833.44219364	226.0642482891685	4430.930376367662	-1.202941005669345	1.4470670631207752	19633144.00021767	4498.451467692609	10.308203191252687	106.25905303215208	20236065.60718579	4420.550449420879	5082.537720707669	0.603153	29.473875	0.057165252842016	0.0320131166293518	-0.0202339734	0.0339031853	0.0169566307	0.0054127046	0.0018558345	-0.0455116854	0.0198403896	-0.0465196979	-0.0212760991	-0.0038800145	-0.0171516848	-0.0102230132	0.0750066815	0.0317807921	0.0264058551	0.018277792	0.0292158915	0.1811824151	-0.0267504663	0.0056780068	0.0400153246	0.0100293108	-0.0070169936	-0.0299376185	0.0365996585	-0.0070439929	-0.007854873	0.0429709373	-0.0562175649	0.0405855831	0.0118026199	0.0048340564	-0.0119466364	-0.0061054525	0.0856774105	0.0187475517	-0.0570340182	0.0	0.8474629061474843	-0.0033250959081527	1.1056262798414327e-05	0.7181933772959398	-1.574296508887059	-0.0061782600212154	2.478409497893982	3.817089688974931e-05	1.7061184561535327	0.0136726708819878	2.910840186427714	0.0001869419290471	-0.0935127991361987	-0.0002890834859125	8.356926182737889e-08	0.008744643602287	-0.0052681343969311	0.0003441139800274	2.7753240024128604e-05	1.1841443125029818e-07	0.0191196422364476	-4.658705467320071e-05	0.0003655607192497	2.170353663123792e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4552.769995977917	-6.597662173116987	20727714.63627676	43.52914615057877	4414.036205106569	-16.894171261093106	285.41302259914426	19483715.6199916	4485.3503649852655	-13.10110270734367	171.63889214836766	20118367.896673456	4401.144429640336	5115.950250486835	0.584035	28.539679	0.1032594070755955	0.0454915268331594	-0.0397000731	0.0251210105	-0.0053926123	0.0283635515	0.0238575143	-0.0334140788	-0.0142159286	-0.0325621671	0.0184362916	0.0056482759	-0.0473690975	0.0204418795	0.0451420103	0.0433239007	0.0103340883	0.002824835	-0.0092798339	0.1399017239	-0.0585945553	-0.0077182288	0.0201349968	0.0326769674	0.0466559029	-0.0115156171	0.0156942526	0.0250072871	0.0210125273	-0.002189762	-0.0527384501	-0.0466862743	0.0144694744	0.0127212928	0.0428334374	0.0941060198	0.0842307821	0.0143644166	-0.06265471	0.0	0.8615487840254445	0.0140858778779602	0.0001984119555928	0.7422663072557221	-1.589532787025476	-0.0152362781384169	2.526614481028977	0.0002321441715112	1.722441038745231	0.0163225825916981	2.9668031319537502	0.0002664267024628	-0.0937199436323666	-0.0002071444961679	4.290884229265511e-08	0.0087834278344539	-0.0056633115533106	-0.0003951771563795	3.207309774986132e-05	1.5616498492418824e-07	0.0196696139532506	0.0005499717168029	0.0003868937130699	3.024688892832378e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4570.504449386629	17.734453408712398	20889510.92186297	314.5108377057908	4440.891865554365	26.855660447796254	721.2264980873281	19721520.561546925	4506.818165586308	21.46780060104265	460.8664626461273	20311409.977658737	4424.369408941888	5097.776599322478	0.581994	28.439934	0.0855928623707154	0.0391380586557902	-0.0242572194	0.037738299	0.012909671	0.0120095617	0.0172056368	-0.0555744229	0.0166528532	-0.0545550587	-0.018637487	-0.0112349522	-0.0199547206	-0.0092558513	0.0754982804	0.0282390502	0.0235445487	0.0183565057	0.0300883683	0.1783833726	-0.0247501725	0.0067328977	0.0311120235	0.0139519177	0.0112860211	-0.0364142508	0.0236897287	0.0003178758	0.0060850013	0.0452970183	-0.0628783182	0.0413964119	0.0159882268	0.0102113768	-0.0173885076	-0.0033769063	0.0827512714	0.0099588531	-0.068055325	0.0	0.8744075896938881	0.0128588056684435	0.0001653488832187	0.7645886329142749	-1.5717851512120404	0.0177476358134356	2.470508561570657	0.0003149785769663	1.7004113889604895	-0.0220296497847414	2.891398891706541	0.0004853054696383	-0.0938834055468908	-0.0001634619145241	2.67197974999156e-08	0.0088140938370819	-0.0059738651225527	-0.000310553569242	3.568706450245158e-05	9.64435193690075e-08	0.0198547338915662	0.0001851199383155	0.0003942104579049	3.426939156197147e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4544.502365381142	-26.00208400548672	20652501.748954795	676.1083726283885	4407.884801772035	-33.00706378233008	1089.466259530806	19429448.42569289	4479.297532887763	-27.52063269854534	757.3852241282431	20064106.3881344	4397.37022033295	5112.337478405328	0.626793	30.629097	0.0790314263726956	0.0361524649106773	-0.0380499411	0.0152403559	-0.0083523369	0.0254339634	0.0316545484	-0.0316274397	-0.0132333397	-0.0301849638	0.0216172515	0.0011746616	-0.0455009279	0.0191683078	0.0414611349	0.0410984409	0.0098549801	-0.0006443696	-0.0073090363	0.1354023692	-0.0509999547	-0.0053729871	0.0185329963	0.0356760792	0.0599168562	-0.0180173369	-0.0128148316	0.0267516697	0.0335679237	-0.0001830798	-0.0715715217	-0.0471699334	0.0079789338	0.0257557982	0.0339700016	0.1118861024	0.081239456	0.0055377401	-0.0732168931	0.0	0.8870255609630817	0.0126179712691936	0.0001592131989501	0.7868143458018698	-1.5733815558587736	-0.0015964046467331	2.475529520316575	2.5485077961112342e-06	1.710398162469403	0.0099867735089134	2.92546187417871	9.973564511833478e-05	-0.0941193434291503	-0.0002359378822595	5.566668428510102e-08	0.0088584508075343	-0.0064772569043405	-0.0005033917817878	4.1954857004826674e-05	2.534032859714961e-07	0.020212009766476	0.0003572758749098	0.0004085253388001	1.2764605079256412e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4571.249569930772	26.747204549629718	20896322.630592268	715.4129512197325	4431.025167520764	23.140365748728986	535.4765269849494	19633984.035202414	4515.63066326747	36.333130379706745	1320.0963631887691	20390920.287041407	4431.863799057997	5104.575919782248	0.750322	36.66552	0.0636126747115204	0.0379009015502669	-0.0245181451	0.0441894905	0.0139621458	0.0434635799	-0.0001565239	-0.0669932861	0.0178927505	-0.064802444	-0.0248395543	-0.0035075875	-0.0226084243	-0.0114335715	0.0795375285	0.0231596682	0.0293832997	0.0226942443	0.0442540111	0.170938154	-0.0295034182	0.011314292	0.0154431916	0.0022856418	0.0154492805	-0.051194239	0.0318879846	0.0108182386	0.0161399815	0.0582361668	-0.0692009244	0.0465727946	0.0347254663	0.0160040846	-0.0378104053	-0.015827164	0.0796959261	0.0011079805	-0.0781212842	0.0	0.8823981371413083	-0.0046274238217733	2.1413051226315856e-05	0.7786264724304511	-1.563926241219832	0.0094553146389415	2.4458652879759923	8.940297492138254e-05	1.7338884184396337	0.0234902559702308	3.0063690475990943	0.0005517921255469	-0.0945585637740651	-0.0004392203449147	1.929145113870717e-07	0.0089413219830139	-0.0064424125412254	3.484436311509964e-05	4.150467935133832e-05	1.2141296408969164e-09	0.0202587386640576	4.672889758159868e-05	0.0004104164922585	2.183589869191539e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4452.74795454576	-118.50161538501196	19826964.34671145	14042.632848857307	4308.629637783013	-122.39552973775062	14980.665699784597	18564289.355582178	4413.254299127587	-102.37636413988275	10480.919934501871	19476813.508768126	4343.8383373904535	5035.61546281792	1.433255	70.037964	1.852328230569173	1.1985750913935302	-0.0093168034	-0.0259560246	-0.093844889	-0.0246645096	-0.0234710586	0.0207097945	-0.0645655844	0.0121355705	0.0849587519	0.0061193314	-0.0486842297	0.0185378786	-0.0315453246	0.0563488801	-0.0396591024	-0.0085688888	-0.0392619769	0.0600230923	-0.0148265006	-0.0355878658	0.0223362145	0.1033559752	0.0556607905	-0.0186710534	-0.1383122098	0.105312259	0.1006571131	-0.1361213051	-0.0482121765	-0.0992213031	-0.122249505	-0.0035370098	0.0515873708	-0.0118162734	0.0781212842	-0.003323509	-0.0827512714	0.0	0.7861547871594894	-0.0962433499818189	0.0092627824157228	0.618039349373782	-1.5216983482858666	0.0422278929339654	2.3155658631759346	0.0017831949416424	1.1355503988368554	-0.5983380196027783	1.2894747082985414	0.3580083857021747	-0.0779344129798171	0.016624150794248	0.0002763623896298	0.0060737727265086	-0.0085249331327361	-0.0020825205915107	7.267448491762174e-05	4.336892014066075e-06	0.0166550306888041	-0.0036037079752535	0.000277390047245	1.2986711170905684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4490.032035478242	37.28408093248163	20160387.67962088	1390.1026909798402	4343.188864994975	34.559227211962025	1194.3401854880165	18863289.51701634	4429.412181921536	16.157882793949284	261.0771763830023	19619692.277354904	4360.3971425836735	5160.268530056562	1.382537	67.559578	0.8534844443998543	0.5304550921229092	-0.0052004502	-0.0001053567	-0.0355307949	-0.0064258041	-0.1251567491	0.0019180767	-0.0561927538	-0.0036427828	0.0503410654	0.0037707836	-0.0065807424	-0.005967032	-0.060077607	0.0433327309	-0.0591549812	-0.0012789254	-0.0219395986	0.0395674679	0.0334975227	0.0006029124	0.0477141845	-0.1134280098	-0.1802728591	0.158743102	-0.3121616277	0.1668118158	-0.0802585027	-0.0751649758	-0.0847725393	-0.128838641	-0.0804401824	-0.0193037032	0.0053024631	-0.1086890793	0.076516145	-0.0077498093	-0.0870905918	0.0	0.596271040873475	-0.1898837462860143	0.0360558371036114	0.3555391541843373	-1.5121761179319435	0.009522230353923	2.286676611643723	9.067287091317405e-05	1.0998672441517383	-0.035683154685117	1.2097079547579397	0.0012732875282819	-0.0746453334249321	0.0032890795548849	1.0818044318362506e-05	0.0055719258021192	-0.0115499411770896	-0.0030250080443534	0.0001334011411942	9.150673668403382e-06	0.0106012120265466	-0.0060538186622574	0.0001123856964317	3.664872039549716e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4542.497991200172	52.465955721930186	20634288.0000576	2752.676509815539	4387.263190704642	44.07432570966648	1942.546186761768	19248078.30451187	4463.553139509308	34.14095758777148	1165.6049850100112	19923306.629223395	4380.838961217311	5262.752101581916	1.417126	69.249809	2.900219807531552	1.55203487894813	-0.0392413511	0.0159130678	-0.033219104	0.0410338177	-0.0099038527	-0.0256993909	0.0055400418	-0.0229526231	0.0051734048	-0.0100618977	-0.0434004854	0.0165682853	0.006577062	-0.0132934155	-0.0022245025	0.0016500865	0.0421378468	0.0993181269	-0.0497894272	-0.0233861861	0.0504630393	0.0269959297	0.0518401287	-0.0409638318	-0.1153721841	0.1000504895	0.1145995155	-0.0145536056	-0.0407882269	-0.0508328271	-0.0386711275	0.036153646	-0.0850212085	0.0140750346	0.0748811352	-0.0121640091	-0.0911240034	0.0	1.2399553348574983	0.6436842939840233	0.4143294703217104	1.5374892324415708	-1.65371725773997	-0.1415411398080264	2.7347807685470062	0.0200338942581552	1.7429944914962905	0.6431272473445522	3.0380297973864123	0.4136126562769808	-0.0875601977694256	-0.0129148643444935	0.0001667937210366	0.0076667882334209	-0.0126465628233465	-0.0010966216462569	0.0001599355512448	1.202579035039196e-06	0.0260270685636952	0.0154258565371485	0.0006774082980192	0.0002379570499046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4601.356265955124	58.85827475495262	21172479.486244485	3464.2965071294925	4459.195378572038	71.93218786739635	5174.239651390403	19884423.424278226	4503.967757868152	40.41461835884456	1633.341377091056	20285725.56391587	4427.354122508656	5237.28628780152	1.009069	49.309544	1.4924840261024308	0.7823762030244064	-0.0428874405	0.0500571815	0.0205206917	0.0029992503	-0.0015277049	-0.0657990957	0.0355731402	-0.0645293695	-0.0463324114	0.0010058464	-0.0162315186	-0.0026396772	0.0545837554	0.0158748402	0.0021007743	-0.0063969983	0.0614625057	0.0932983332	-0.0334902809	0.0597638676	0.0362405965	-0.0149584308	-0.0017352634	-0.0059052036	-0.0693273191	0.0124961725	0.0473803455	0.0185550767	-0.0078993981	0.0166861189	0.044320708	-0.0005210278	-0.1212493626	-0.0196375106	0.0732168931	-0.0165592163	-0.0948373385	0.0	1.0675482977720063	-0.172407037085492	0.0297241864365982	1.1396593680759084	-1.4024597341803968	0.2512575235595731	1.9668933059973488	0.0631303431452894	2.104789794067841	0.3617953025715505	4.430140077212145	0.1308958409628398	-0.0963799753625945	-0.0088197775931689	7.778847679296426e-05	0.0092890996508943	-0.0089798656403237	0.0036666971830228	8.063798691826618e-05	1.3444668231987338e-05	0.0243730600821706	-0.0016540084815246	0.000594046057769	2.7357440569553126e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
