global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
4691.432247889211	-2.4533642636242803	6.018996210028707	22009536.536534816	3893.5892725815006	34.88791571723095	1217.1666630926106	15160037.42356174	4418.03717719184	1.400744845133886	1.9620861211691545	19519052.49904924	4362.731302298144	3501.898301526535	0.761398	11.994396	0.057816625981281	0.0351458489068434	0.040453962	0.0846553258	0.0703001418	0.0461924178	0.022051501	-0.0446206431	0.1427241174	-0.0710412998	-0.1387971414	0.0780281418	-0.0794072435	0.0199377071	-0.0334864546	-0.0546093033	-0.0251007971	-0.0757628013	0.1228999507	-0.044999325	0.0057357184	0.1027352943	-0.1582539633	0.0298068825	-0.0496244248	0.0932705472	0.0010270391	0.0586315443	-0.0376630946	0.0201417891	0.0143875451	-0.0049448459	-0.0680856589	-0.0201806309	0.1455637658	0.1832206786	-0.064104023	-0.014003523	-0.0408519167	0.0780467482	-0.0313225941	0.039863519	-0.057259065	-0.0958326166	0.0648525338	0.1394869763	-0.074419614	0.0248843559	0.0122191423	0.065757432	0.0288704756	-0.0784494128	0.0701423439	-0.0977375831	0.0115875097	-0.0204588112	0.0597424729	0.0331076362	-0.0394396066	-0.0932798843	-0.0563171308	0.0925071885	0.0161804606	0.0637348672	-0.0377586388	-0.0550338257	0.0355527043	0.0446646483	-0.0921969904	0.0898235884	0.0309160396	-0.0404587412	0.0	0.0	-0.0900273176265926	-0.0057476768333373	0.0081049179190393	3.30357889804824e-05	-0.0660271579379241	-0.0150771196918527	0.0002273195382024	0.0043595855853595	0.3448871559625104	0.0204485451149309	0.0004181429973173	0.1189471503479089	-0.0095632833921425	-0.0003300180438909	9.145638923842856e-05	1.089119092936419e-07	0.0004400527989254	7.779264161999751e-07	1.936464658420785e-07	6.051695090217368e-13	-0.0016819348493105	6.971651600007171e-08	4.860392603188255e-15	2.8289048373251342e-06	0.0	0.0
4688.682894461109	-2.74935342810204	7.55894427261644	21983747.2848122	3872.50402379919	-21.085248782310828	444.5877162119402	14996287.414340915	4414.734391315355	-3.302785876484449	10.908394545905152	19489879.74586256	4356.064473449397	3453.003036404444	0.7838049999999999	12.347379	0.0454743009249568	0.0198969626133676	0.0502534679	-0.1337777441	0.0049559986	-0.0535547187	0.0026851118	-0.0397351343	-0.0790868921	0.0741336872	0.0141700579	0.0271155171	0.033633742	0.0041615415	0.0478592715	0.0540829291	0.0011908875	-0.05074757	0.065177287	-0.0932375251	0.0232841489	0.0460099603	0.026257612	-0.0631464081	-0.1978281797	0.0379405997	-0.0666506383	-0.0020975636	-0.0684265027	-0.1239944801	0.0257287392	0.0175897405	0.089171782	-0.003802272	-0.0929617155	0.0430359804	-0.108779233	0.0036859841	-0.0124403568	0.0470524398	-0.1456669808	0.0311019504	0.0850465154	-0.0810170641	-0.0521784722	0.1200958115	-0.0636229364	0.0368373821	-0.0077716966	0.0049195589	0.0749277818	0.0414658843	0.0511314293	0.0684862095	0.0448576563	0.0737083658	-0.0377579038	-0.0592936649	-0.0473291483	-0.0535654894	0.0604640124	-0.0737131213	-0.0089646552	0.0369611151	0.0098428199	0.0251871966	0.0170296384	0.0449833515	-0.1143331208	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	-0.0778348328330338	0.0121924847935588	0.0060582612021463	0.0001486566854411	-0.0521940072919733	0.0138331506459508	0.0001913560567935	0.0027242143971945	0.3383310759789282	-0.0065560799835822	4.298218475112729e-05	0.1144679169730592	-0.0096452493977177	-8.196600557520105e-05	9.303083594417366e-05	6.7184260699538905e-09	0.0004419606667638	1.9078678384000405e-06	1.953292309663027e-07	3.639959688801243e-12	-0.0018559126859342	-0.0001739778366237	3.0268287636262886e-08	3.4444118978114964e-06	0.0	0.0
4693.773933394709	5.09103893360043	25.918677423435405	22031513.73781564	3892.093049979504	19.58902618031425	383.72994669303705	15148388.30969876	4420.915587101198	6.181195785842647	38.207181342918894	19544494.62827433	4364.570995969821	3489.7258928472347	0.700967	11.042412	0.0425134014521103	0.0190895426100331	0.0448507473	0.0571209685	0.0475149791	0.0666623365	0.0454085403	-0.0568443625	0.0245252372	-0.0290139095	-0.0223329719	-0.0997105383	0.0314365018	-0.0469991456	0.0521707559	0.0198942533	0.0081030849	-0.1541761419	0.0805675646	0.0009174183	-0.0466127749	0.0715377123	0.0368461105	-0.0190149259	-0.0059017999	0.0637030171	0.0546893297	0.1838344673	-0.0798134641	-0.1704557883	-0.0283361424	0.0121734411	0.0531741096	0.0087246357	0.0353380053	0.12587944	-0.114656095	0.0729251292	0.0621721208	0.0076564518	-0.0425238641	0.0544067101	0.1082788845	-0.0334761991	0.076963063	0.1154321638	-0.0709680529	0.0281567543	-0.0341230005	0.0622381362	0.078327571	-0.0777198268	0.0368558605	-0.0110611963	-0.0300457413	0.0319091009	0.0582858202	0.0020050257	0.0694599017	-0.1310438769	-0.0113686809	-0.0275019241	0.0233457315	0.0118097023	0.041836259	-0.0575290669	0.0251246935	-0.004487527	-0.0483069694	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	-0.0840125260526036	-0.0061776932195698	0.0070581045337394	3.816389351511874e-05	-0.0444731353272089	0.0077208719647643	5.9611863896284847e-05	0.0019778597658322	0.3380744580733221	-0.0002566179056061	6.585274947766364e-08	0.1142943392015704	-0.009395150307104	0.0002500990906137	8.826884929307638e-05	6.254955512580009e-08	0.0005839078647245	0.0001419471979606	3.4094839448712493e-07	2.0149007008894133e-08	-0.0016807946072652	0.000175118078669	3.06663414767221e-08	2.825070511811777e-06	0.0	0.0
4687.49548415718	-6.278449237529458	39.41892482823423	21972613.913993955	3861.000164644218	-31.092885335286155	966.7675184732528	14907322.271382678	4413.30362896758	-7.611958133617918	57.94190662795198	19477248.92145841	4353.998598855886	3451.228153449445	0.719028	11.326939	0.0434561418485058	0.0323357756370013	0.0357863061	-0.1150759607	-0.0229760766	-0.0790984567	-0.0302060771	-0.0585287419	-0.0243072005	0.0669933704	0.0892481014	0.027641057	-0.0366142018	0.0418409861	0.0057657486	0.0199549432	-0.008520038	-0.074102222	0.0720004508	-0.0794399058	-0.0821075429	-0.016446513	0.0841025397	-0.0331078165	-0.0195821714	0.0406441765	-0.0671698418	-0.0924324484	0.0060825409	-0.1911275591	0.0571427811	-0.0046953803	0.0340379563	0.0023257946	-0.0675293638	0.036777833	-0.0927590241	0.1109444583	0.0021388225	0.0341976133	-0.0763071131	-0.0258410926	0.0614873193	0.0027266783	-0.1064253346	0.120880725	-0.0525163387	0.0195382129	0.0374662902	0.001865299	0.0703575686	0.0345222068	0.0041513965	0.0801777371	0.0337913254	-0.0014293111	-0.0664009158	0.066794575	0.0142551798	-0.0370523811	0.0704358155	-0.034932411	0.0491492779	0.0458822085	0.0268903681	-0.0651060153	-0.0043900254	0.0804196698	-0.0143888793	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	-0.0778335511197809	0.0061789749328227	0.0060580616799155	3.817973122045143e-05	-0.0437027994992433	0.0007703358279656	5.934172878474508e-07	0.001909934684071	0.3394942974616697	0.0014198393883476	2.015943888703316e-06	0.1152563780089926	-0.0099528030303807	-0.0005576527232766	9.905828816155524e-05	3.109765597779192e-07	0.0004408797154535	-0.0001430281492709	1.9437492349835917e-07	2.045705148388744e-08	-0.0016818535687049	-1.0589614397001675e-06	1.1213993307718517e-12	2.828631426565408e-06	0.0	0.0
4687.510081567069	0.0145974098895749	0.0002130843754842	21972750.76479291	3863.553446075063	2.5532814308453453	6.5192460650996535	14927045.230678497	4410.737280509322	-2.5663484582582896	6.5861444092047	19454603.35767477	4353.037595053736	3448.206452204176	0.660929	10.411695	0.0442672078517818	0.0201576415377405	0.0484196721	-0.0334780449	0.0282765615	0.0972123598	0.004320157	-0.0695329565	0.0372546193	-0.1332569066	-0.0061378687	0.0301952166	-0.0373542877	0.1061904172	-0.0370374144	-0.0481716251	-0.0523683801	-0.1087216376	0.0959718528	-0.0382483074	-0.0375613994	0.0593236712	0.0010705275	-0.0117258579	0.0159679697	0.1112558509	-0.0203693644	-0.0508905933	0.0102923043	-0.0578788705	0.0927652863	0.0030938863	-0.0826178034	-0.0350646783	0.0917326765	0.0709626706	-0.0931897664	0.0808983384	0.0119818809	0.0059240538	-0.0261179625	0.0206660902	0.0399743013	-0.0188695948	0.0410977343	0.1084395651	-0.0606875376	-0.0039284318	0.1014839489	0.0739638958	0.023512852	-0.0228815084	0.0471091597	-0.0868559484	0.0106905986	-0.052661735	0.0566935502	-0.0171097763	-0.0067691206	-0.0933186026	0.0085293576	-0.0289938429	0.0002998112	0.0545007116	-0.0240710493	-0.0113241411	0.0206463217	0.1471798568	-0.0671868258	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	-0.0880792019409	-0.0102456508211191	0.0077579458145458	0.0001049733607482	-0.0380260762860729	0.0056767232131704	3.2225186438947665e-05	0.0014459824777142	0.354224140440877	0.0147298429792073	0.0002169682741921	0.1254747416710781	-0.0096812877035893	0.0002715153267913	9.372733159966936e-05	7.372057268264043e-08	0.0004401522586574	-7.274567961000318e-07	1.937340108012108e-07	5.291933901921233e-13	-0.0016819106018831	-5.703317819990943e-08	3.252783415582624e-15	2.828823272726772e-06	0.0	0.0
4695.704977296957	8.194895729887321	67.15631602372545	22049645.23381141	3868.8580265751593	5.304580500096108	28.13857428199988	14968062.429795036	4410.868561528156	0.1312810188337607	0.0172347059060302	19455761.46707746	4352.34163638662	3465.90675732321	0.637379	10.040709	0.0606840867481051	0.0266356402159121	0.0222084586	-0.1325256199	0.0207823336	-0.0581394183	-0.0438985914	-0.0241432655	-0.0999779915	0.0122826788	-0.0043586164	0.0539026132	-0.0093436205	0.0950822578	0.0069709855	-0.0661811109	-0.0300694957	0.0129389318	0.0918675079	-0.0918668283	-0.0469544371	0.0781784592	-0.0407546519	0.0054366725	-0.1721126494	-0.0419751158	-0.0446853217	-0.022634103	0.0506650401	-0.0196977568	0.0990685055	0.0543266928	-0.0457115076	-0.0188126033	-0.0891523648	0.0374553137	-0.0465861999	-0.0027757975	-0.0442617202	0.1555252432	-0.0999136496	0.0203776316	-0.0038585992	-0.034594147	0.0654334518	0.1118173113	-0.0269401091	0.0144875813	0.0792781151	0.0279163676	0.0310913686	0.0505073824	0.0275639409	0.0568584997	0.0734756967	0.0223275133	-0.0566364751	0.0224777585	-0.0155844921	-0.0272302679	0.0339402777	-0.1025103159	0.0379864475	0.0520814819	0.0161824144	0.0440177678	-0.0484223313	0.0775712418	-0.123146904	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	-0.0938761206951852	-0.0057969187542851	0.0088127260367769	3.360426704378334e-05	-0.0244010051333418	0.0136250711527311	0.0001856425639169	0.0005954090515173	0.3412193290374432	-0.0130048114034338	0.0001691251196388	0.1164306305087629	-0.0099000145143821	-0.0002187268107927	9.801028738497624e-05	4.784141775958929e-08	0.0007828269025937	0.0003426746439363	6.128179594244463e-07	1.1742591159687002e-07	-0.0016781663478591	3.744254023999938e-06	1.401943819623973e-11	2.81624229108675e-06	0.0	0.0
4705.140350966983	9.43537367002591	89.02627629301821	22138345.722297706	3888.697328543957	19.839301968797827	393.5979026091453	15121966.91302491	4415.70716295227	4.838601424114131	23.412063741439297	19498469.74894798	4359.922331059644	3514.835361890556	0.666921	10.506092	0.0745127395961448	0.0310476013869462	-0.0094335695	0.013484488	-0.0091788108	0.0831830005	-0.007010686	0.0109175566	-0.0513215969	-0.1025804293	-0.0374461507	-0.0266596852	0.0188034966	0.0337327613	0.0344244963	-0.0849468732	-0.0478475389	0.0281921418	0.0683880559	-0.1038142865	0.0143913187	0.1024494366	-0.0300727066	-0.0336142321	-0.0457030181	0.1222217679	0.0825368339	0.0342028726	-0.0188357748	0.0495794037	0.0170178874	0.0774582509	-0.0450347341	-0.0350120696	0.0586726681	0.0758522147	-0.0151852976	0.0229763938	-0.0935504048	0.0380985437	-0.0909345126	0.009293841	0.0590471509	-0.0735230452	0.0470137668	0.1025770131	-0.0071414588	0.0008027078	-0.0283805679	0.0524732399	0.0642477534	-0.099778013	0.0429127446	-0.0415141976	-0.0039584585	-0.0663028871	0.0339724164	-0.0323334645	0.0219237163	-0.0739557259	-0.0201501594	-0.0577273449	0.0443927535	0.0268055416	0.0048686947	-0.0005873383	0.0119532078	0.0831379916	-0.11939918	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	-0.0777081446334762	0.016167976061709	0.0060385557423772	0.0002614034499319	-0.0407273803928518	-0.01632637525951	0.0002665505291143	0.001658719513664	0.3257402530287123	-0.0154790760087308	0.000239601794084	0.1061067124432095	-0.0100853115785795	-0.0001852970641974	0.000101713509637	3.43350020001754e-08	0.0004409914084189	-0.0003418354941748	1.9447342229928506e-07	1.1685150507772975e-07	-0.0016818200348108	-3.6536869516998974e-06	1.334942834102209e-11	2.8285186294910003e-06	0.0	0.0
4705.686071521621	0.5457205546381374	0.2978109237545563	22143481.403712586	3890.713209364149	2.0158808201917964	4.063775481217149	15137649.277520675	4418.063461426567	2.356298474297546	5.552142499976942	19519284.749192502	4362.442245127102	3528.0900417359408	0.678697	10.691602	0.0551568755156844	0.0368318459380733	-0.0449003216	-0.0867676035	0.0593671893	-0.0736280047	-0.0184885832	0.0090174516	-0.1387795352	0.0711151155	-0.0408355489	-0.0657291822	0.0162555389	-0.0324334893	0.104355664	0.0029859264	-0.0475561788	-0.028641041	0.0416378419	-0.1414985185	0.0433504138	0.0513072241	-0.002509732	0.0147395591	-0.1643166723	0.0146153801	-0.1026969814	-0.0233546864	0.064550615	-0.0254916487	-0.0333465631	0.0819087556	0.0923765189	-0.046842654	-0.0879040255	0.0540220286	-0.0886502069	-0.0561631323	-0.072254289	0.0718634366	-0.0987123897	-0.0192742028	0.1102778257	-0.0532232413	0.043682299	0.0890821825	0.0221904358	0.0218270045	-0.020925878	0.0334109473	0.0375342434	0.003576414	0.0676281262	0.0787508696	0.1117838349	0.05375386	-0.0010181958	0.0273252269	-0.0236153907	-0.0078015224	0.0493924395	-0.0733029141	0.071885536	0.0005570379	0.0480780571	0.0530480186	0.01414199	0.059142054	-0.1298637134	0.0795557284	-0.0	-0.0795557284	0.0	0.0	-0.0776301598150865	7.798481838969251e-05	0.0060264417129158	6.081631899273323e-09	-0.0114228913306249	0.0293044890622269	0.0008587530791981	0.0001304824463512	0.3202135309848444	-0.0055267220438678	3.05446565501753e-05	0.1025367054257819	-0.0096812877035893	0.0004040238749901	9.372733159966936e-05	1.6323529156209674e-07	0.0004401522586574	-8.39149761500005e-07	1.937340108012108e-07	7.041723222255152e-13	-0.0016819106018831	-9.056707230004069e-08	8.202394585000796e-15	2.828823272726772e-06	0.0	0.0
4702.961096561658	-2.72497495996231	7.425488532421594	22117843.07577244	3900.177761501736	9.464552137586908	89.57774716510089	15211386.571312692	4420.96207780577	2.8986163792023945	8.4019769137804	19544905.69339671	4366.149300419376	3518.669678175745	0.732955	11.546328	0.1166408399490997	0.0677390639307964	-0.0258815156	0.0519348184	-0.051585717	0.0589515265	-0.0309596582	0.0179133178	0.0363880371	-0.0646491459	0.0258025861	-0.0305083502	0.0307776471	-0.0515620601	0.0516922902	0.0084140832	0.0041501509	-0.1288874228	0.0314237581	-0.0636436194	-0.0646861991	0.144316323	0.0558814005	-0.026019062	-0.0469409965	0.0808021922	0.0323618517	0.1381713866	0.0190165711	0.0354543705	-0.0584741137	0.0253085467	0.0471916728	-0.0022119372	0.0808570354	0.0360644123	-0.1260329075	0.0864339793	0.0118000291	-0.0025048795	-0.1028084904	0.006319625	0.1243356046	-0.0229807293	0.1138043666	0.1033119831	-0.0212600605	-0.0108994341	-0.0027466117	0.0062545754	0.0355109661	-0.0608126684	-0.0038203737	-0.0670779284	-0.0249125104	-0.0678536768	0.0133237764	0.0050569543	0.058170011	-0.0073918577	0.0650229046	-0.0285849039	-0.0138086106	-0.0605412855	0.030213728	0.011588766	0.0098042132	0.1412857021	-0.0769756456	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	-0.0776742767203728	-4.411690528630108e-05	0.006033293264033	1.9463013320404603e-09	-0.0509643373834904	-0.0395414460528655	0.0015635259559516	0.0025973636849382	0.3558108104239323	0.0355972794390879	0.0012671663034645	0.1266013328145355	-0.0102697426228283	-0.0005884549192389	0.0001054676135391	3.462791919765775e-07	0.0005680729041643	0.0001279206455069	3.22706824445662e-07	1.636369154690199e-08	-0.0015691262155918	0.0001127843862913	1.272031779110519e-08	2.462157080457444e-06	0.0	0.0
4701.858014316671	-1.1030822449874904	1.2167904392066418	22107468.786793903	3888.391640368803	-11.786121132932749	138.91265136016395	15119589.54888999	4423.985367877855	3.0232900720857288	9.140282859972132	19571646.53519736	4366.486489852673	3530.7303830611804	0.7264699999999998	11.444171	0.1008730189792128	0.0625827151828439	-0.0181803348	-0.0376035498	0.1172643956	-0.0399208057	-0.063673675	-0.0122274171	-0.0600950987	0.0564529129	-0.0523024271	0.0011832533	-0.0424153785	-0.0596061045	-0.0283949616	0.0279705463	-0.0475254328	-0.1693220621	0.0283493124	-0.0414302544	-0.0467083615	0.1022396886	-0.0138183954	0.1178492132	-0.0670331999	0.043611813	-0.0476734223	0.0033942675	-0.1253412844	-0.0586760916	-0.044040193	-0.0314118493	0.0112188701	-0.0570934906	-0.0343732691	0.0626870677	-0.1512428558	-0.0392240418	0.0749430656	0.1261621335	-0.0663296407	-0.0042407644	0.1070420831	-0.0055042603	0.0663446449	0.1199149426	-0.0417362778	-0.0469659809	0.1412709854	0.0230109948	-0.0685545019	0.024870244	0.0597979337	-0.0309183425	0.0370033116	0.0054512916	-0.0353723292	0.0462587917	-0.028782778	0.0249790408	0.0974867876	0.0117844233	0.0486459659	-0.0241792928	-0.0014842529	0.0857765539	0.0713244347	0.0768211985	-0.0745142311	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	-0.0860765909419001	-0.0084023142215272	0.0074091795081791	7.059888427727975e-05	-0.0614673937997736	-0.0105030564162831	0.0001103141940836	0.0037782405005364	0.3890580773245347	0.0332472669006023	0.0011053807563598	0.1513661875314636	-0.0110063555477139	-0.0007366129248855	0.0001211398624426	5.425986011085182e-07	0.0004422659651073	-0.000125806939057	1.955991838922915e-07	1.5827385914891718e-08	-0.0016811139804652	-0.0001119877648734	1.2541259481339945e-08	2.826144215315549e-06	0.0	0.0
4702.9733227368415	1.1153084201705497	1.2439128721033272	22117958.074374408	3898.342761757933	9.951121389130094	99.02481690120246	15197076.28815047	4414.2978836035	-9.687484274355484	93.8473515658848	19486025.80518634	4360.822278265784	3533.957946651238	0.7926619999999999	12.486892	0.0511077508384265	0.0325834515554167	-0.0093605537	0.0691049333	-0.1096389196	0.008347636	-0.0474990109	0.0121924812	0.0236069335	-0.1022150115	0.0265940477	-0.072296003	-0.0069705051	0.0569258479	0.0596397312	-0.0759310363	0.0176777237	-0.0703543612	0.0585559505	-0.0338498081	-0.0012657435	0.0201900605	0.0780634964	0.0031304048	0.0169786239	0.0684895837	-0.0216651271	-0.1155134951	-0.0181638833	-0.0355431168	0.0346788491	0.0827022932	-0.017917712	0.0282471034	0.0463881954	0.0267385101	-0.0788235033	0.0858267059	-0.0025213581	0.0146179892	0.0058492764	0.031797357	0.0806628542	0.0021233185	-0.0628035249	0.1277430088	-0.0320161544	-0.0459888904	-0.0495591363	-0.0437863356	0.1083174892	-0.0728012618	-0.0402222264	0.0118397472	-0.0742216131	-0.0464299026	-0.0373989744	-0.0269777857	0.0367214147	-0.0119951749	0.055287202	-0.0384133821	0.0357350678	-0.0392973925	0.0174418494	-0.0238167322	0.0290124196	0.053122022	-0.081940187	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	-0.0849459206959437	0.0011306702459563	0.0072158094428815	1.2784152050910934e-06	-0.0706491680937233	-0.0091817742939497	8.430497918503566e-05	0.0049913049523351	0.3879504968829792	-0.0011075804415554	1.2267344345161783e-06	0.1505055880317504	-0.0115453352940268	-0.0005389797463129	0.0001332947670515	2.904991669355187e-07	0.0004461680743397	3.902109232399999e-06	1.990659505599961e-07	1.5226456461581304e-11	-0.0019319866420592	-0.0002508726615939	6.29370923352576e-08	3.732572385095184e-06	0.0	0.0
4705.727355795311	2.7540330584697585	7.584698087144292	22143869.947080333	3914.672132703993	16.329370946059953	266.64835549402693	15324657.90656923	4416.280459589812	1.9825759863124404	3.930607541502746	19503533.097754806	4361.366697731599	3544.4907486497864	0.8301699999999999	13.07777	0.1128083311442245	0.0764763011980474	-0.0200767158	0.0393314693	0.1434281035	0.0103661674	-0.130014786	0.0337085104	-0.067244018	0.0744632076	-0.1397022943	0.0220778138	-0.060614556	0.0721718663	0.0403609775	-0.1003127439	0.0920221028	-0.07816932	0.0566015289	-0.0267903096	0.0422442511	-0.033014595	0.0784126308	0.0860114914	-0.0674447273	-0.0084285758	-0.0755607113	0.0587714886	0.035932081	0.0882517235	0.0551742676	0.0942208413	-0.0267983448	0.0944134963	-0.0357441301	0.0896817792	-0.0865482927	-0.1080224706	-0.0490718875	-0.0112595861	0.0350973463	-0.0415731404	0.0453972707	0.0958908929	0.0465394646	0.0848569472	-0.0276773223	-0.0078561851	-0.0077453165	0.0275221009	-0.0246156299	-0.0760972313	0.0542393385	-0.0288451863	0.145086689	0.0526069945	0.042687683	0.0319238422	0.0176156388	0.1703528145	0.177798099	0.1749889111	0.0824012161	-0.0635324534	0.0911631003	-0.0239803857	0.070952603	-0.0828267465	-0.0137085195	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	-0.0776984364265729	0.0072474842693708	0.0060370470231341	5.2526028234777226e-05	-0.072480706417906	-0.0018315383241826	3.35453263294993e-06	0.0052534528028386	0.3600919843869832	-0.027858512495996	0.0007760967184895	0.1296662372197553	-0.0105563896643297	0.000988945629697	0.0001114373627451	9.78013458496993e-07	0.0004389572563698	-7.210817969900045e-06	1.926834729197023e-07	5.1995895795033405e-11	-0.0014107271686327	0.0005212594734265	2.717114386368721e-07	1.9901511443184342e-06	0.0	0.0
4698.903338668187	-6.824017127124535	46.567209751288985	22079692.586147036	3896.502968870563	-18.169163833430048	330.1185144060225	15182735.386417111	4401.400261085007	-14.880198504805776	221.42030754242404	19372324.258279163	4348.832015015268	3525.326900576757	1.167673	18.394489	0.2874229933748554	0.2002531690366212	-0.0164580574	-0.0436798521	-0.1287555679	-0.0992369041	0.0846636336	0.0614504875	-0.0323796423	0.0893818978	0.2044396096	-0.0306681964	-0.0867182862	0.1096924033	0.2459320447	-0.0228440276	0.1043411646	0.1077172905	-0.2049929471	-0.1244382868	-0.167424035	-0.0189306458	0.0606550358	-0.0949588691	0.0695105696	-0.043464757	-0.05881697	0.0188916889	0.0619506335	-0.1158400442	0.0920751993	0.2095691799	0.1396221417	0.0927782429	-0.0607100927	-0.2755562609	-0.0168690527	0.2090934111	-0.0564888749	0.0504351608	0.1089185692	-0.0033655414	-0.0676302844	-0.0187091702	0.0773716406	-0.0701170785	0.0534069391	0.1140633535	0.1737142556	0.0975056676	0.3031158593	0.0411810324	-0.2158038683	0.1603958855	-0.3245869964	0.1233650408	0.3986216921	-0.0121809913	-0.220308952	0.2163977763	0.0233876665	-0.0224729662	0.1162855317	0.0156914988	-0.0365837757	-0.0232345244	0.0173790849	0.1033867857	0.0967489364	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	-0.085541363436036	-0.007842927009463	0.0073173248584959	6.151150407576575e-05	-0.0280381680620251	0.0444425383558809	0.0019751392155139	0.0007861388682743	0.3156963233967218	-0.0443956609902613	0.0019709747147622	0.0996641686062075	-0.0073179144302724	0.0032384752340573	5.355187160878903e-05	1.0487721841602482e-05	0.0008019537944685	0.0003629965380987	6.431298884624252e-07	1.3176648667164096e-07	-0.0016240927368617	-0.000213365568229	4.552486570568413e-08	2.6376772179269272e-06	0.0	0.0
4708.301202412584	9.397863744397	88.3198429582516	22168100.212639783	3931.5823955771366	35.079426706573486	1230.5661780618611	15457340.133212056	4435.399349390788	33.9990883057817	1155.9380056243417	19672767.38857623	4383.956646325745	3548.8236574535526	1.204059	18.967682	0.2624221255989968	0.1774734595440703	-0.0143275492	0.1709252894	-0.0762943996	0.0101978093	-0.089807976	0.0693577009	0.1963803627	-0.0738830198	-0.0140547269	0.0753218564	0.0594596112	-0.1181399989	-0.1518238339	-0.1093450456	0.0943843084	0.1790316034	-0.0847716461	-0.1469547715	-0.1394555362	-0.0128835549	-0.0857514599	-0.0692706256	7.84695e-05	0.209790848	0.116622053	0.1703243775	0.2918352662	-0.1745808828	-0.1444678764	-0.0628955592	-0.1593087655	0.1212416952	0.1446314186	-0.0745567016	0.064562567	0.0622901498	-0.2189893467	0.0253053405	-0.0374090004	-0.1074908177	-0.0900015133	-0.008381746	0.1656138554	-0.2012099849	0.1240778348	0.1199755114	0.1634115283	0.1815105315	0.1906581348	-0.0438693027	-0.1009043054	-0.1935310089	-0.0128523169	-0.1830991058	0.0453354271	0.1777079561	-0.0635530846	0.127223003	-0.065655094	0.1227865745	-0.0027478259	-0.0052713892	-0.1395242674	-0.0304197601	0.2618838901	-0.0803340649	-0.1410767824	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	-0.0770548873056071	0.0084864761304288	0.0059374556576798	7.202027711233941e-05	0.0132002606013941	0.0412384286634192	0.0017006079986279	0.0001742468799447	0.1890245215215031	-0.1266718018752187	0.0160457453903146	0.0357302697364331	-0.0058442160417294	0.001473698388543	3.415486114240725e-05	2.171786940394237e-06	0.0010266904488513	0.0002247366543827	1.0540932777624837e-06	5.050656382317407e-08	-0.0016020194011889	2.207333567280016e-05	4.872321477241122e-10	2.5664661617856416e-06	0.0	0.0
