global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
4376.989339166638	8.556087947413289	19158035.675178405	73.20664096387095	4073.7185561236215	-5.6238360236670815	16595182.874505924	31.62753162109557	4109.130815825592	-1.6890608503999829	2.852926556353913	16884956.0615675	4032.251529411488	3147.958643526644	0.725152	13.558079	0.121156175432573	0.062480716607661	0.0086501657	0.0090403108	-0.0158848236	-0.0211356805	0.0079390781	-0.023543523	0.1141666953	0.0997387941	0.0238903291	0.0117328725	-0.0351696685	-0.0196414958	0.0256043864	-0.0345862134	-0.0082465998	0.0296559071	-0.0142756842	-0.010259054	0.0018855882	-0.0104203536	0.02940095	0.0134470549	0.0106669669	0.0180436342	-0.0144468068	0.0037839898	-0.0085772604	-0.0509720884	-0.0036505898	0.0667808927	-0.090818593	0.0273238734	-0.003311292	-0.0251494068	-0.1360744517	0.0153190057	-0.0645038862	-0.0338563391	0.0865659239	-0.1127818898	0.1096611517	0.0827512714	0.0099588531	-0.068055325	0.0	0.0002280264783252	0.0048678048131591	5.19960748173929e-08	2.36955236990149e-05	0.0050258775249858	0.0276233688001638	0.0007630505038698	2.5259444896157397e-05	0.1053498919024491	-0.0452434522522651	0.0020469699717029	0.0110985997238577	-0.0027859427288592	0.0002001727760448	4.0069140269521686e-08	7.761476888483446e-06	-0.0001958692237296	-0.0004471087651647	1.9990624788710286e-07	3.83647528044361e-08	0.0006232281500472	-0.0002211494501301	4.8907079292845585e-08	3.8841332701125524e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4394.080595914981	17.091256748342857	19307944.28339656	292.11105723777524	4103.162327665441	29.443771541819387	16835941.08717288	866.9356826068532	4115.831314004434	6.700498178841372	44.896675844656535	16940067.405339465	4052.768569406589	3173.656295520352	0.795575	14.874769	0.0302084573829016	0.0179003343184766	0.0117506162	-0.0211050875	0.0129017727	-0.0270524803	0.0418343507	-0.0204916174	0.0061282814	-0.0231608732	0.0060003654	-0.028044861	-0.0221052614	-0.0006067792	-0.000211167	0.0089411417	-0.0457132062	0.015871084	-0.0342229559	-0.0105507905	0.003252764	-0.0143467438	0.0206517942	-0.000393454	0.0205772749	0.0096275596	0.0012158638	0.0086835727	0.0086658265	-0.0618125117	-0.0826416084	-0.0333263978	7.45804e-05	0.0054248887	0.0081206243	0.0805281884	-0.0979170843	-0.0229251756	0.1217680716	-0.0264737976	0.0332063234	-0.1345367665	0.0989990178	0.081239456	0.0055377401	-0.0732168931	0.0	9.965201887496278e-05	-0.0001283744594502	9.930524865855937e-09	1.6480001839140598e-08	0.0051442601501037	0.0001183826251178	1.4014445929805128e-08	2.646341249194494e-05	0.1001896661839936	-0.0051602257184555	2.662792946540966e-05	0.01003796921006	-0.002702003440422	8.39392884371998e-05	7.045804143343423e-09	7.300822592052326e-06	-1.602821526613951e-05	0.0001798410084634	3.2342788325154474e-08	2.5690368461770766e-10	0.0003909789553503	-0.0002322491946969	5.393968843735857e-08	1.528645435268119e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4381.446050176642	-12.634545738339511	19197069.49060849	159.6317460141931	4070.174798943015	-32.98752872242585	16566322.893950813	1088.1770512128703	4112.727235206397	-3.1040787980364257	9.63530518441926	16914525.311208457	4039.663690401426	3156.1554022925807	0.751623	14.052999	0.0089634475517491	0.0084794998810777	0.0131673086	0.0068135498	-0.0290841672	-0.0157846525	-0.0174835211	-0.0259868309	0.0153927739	0.1391174435	0.0219335693	-0.0015395272	-0.0117483959	-0.0331608304	0.0148389168	-0.013995487	-0.0061816434	-0.0315402508	0.0145076628	-0.0117683232	0.0033156667	-0.0223818746	0.0253900674	0.003729463	0.0136962209	0.0173768421	-0.0182790351	0.0008758457	-0.0079995964	-0.0641606393	-0.0322513418	0.0429194162	-0.0774172967	-0.0100329078	0.0011606083	-0.035363685	-0.0608355447	-0.0140579421	-0.0240880412	-0.0731124695	0.1659131614	-0.1458395201	0.1168745202	0.0796959261	0.0011079805	-0.0781212842	0.0	9.86105144420435e-05	-1.0415044329192824e-06	9.724033558524468e-09	1.084731483790516e-12	0.0050032053998307	-0.0001410547502729	1.989644257457834e-08	2.5032064272895075e-05	0.1082107977309476	0.008021131546954	6.433855129354084e-05	0.011709576745568	-0.0027180046366559	-1.6001196233899652e-05	2.560382809157644e-10	7.38754920488297e-06	-1.6031343887723537e-05	-3.1286215840253813e-09	9.788273016029489e-18	2.5700398684645077e-10	0.0003909790254966	7.014630000988509e-11	4.920503405076805e-21	1.52864598378271e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4396.967393522144	15.521343345502828	19333322.25969692	240.91209924898493	4107.52058392693	37.34578498391511	16871725.34738343	1394.7076560648193	4116.4278274123735	3.700592205976136	13.694382674931324	16944978.058294952	4048.6278806238697	3173.365352075462	0.7513579999999999	14.048049	0.0608944101168581	0.0528182890125779	0.0128430374	-0.0207000854	0.0282727477	-0.0061082135	0.0500695194	-0.0790638499	0.0587421807	0.0233922752	0.0100844006	-0.0135203948	0.0002128602	0.0085474509	0.0066054237	0.0085606352	-0.0106773648	0.0243061795	-0.0154816344	-0.0126393148	0.005852989	-0.0216244865	0.0300606222	-0.0032891547	0.0346134044	0.0163931748	0.0043606344	-0.0002313768	0.0039531292	-0.0541764773	-0.0601038244	-0.0316937235	0.003372545	-0.003817144	0.0108209392	0.0522657249	-0.0872392203	0.0139326895	0.002853876	-0.0666752478	-0.0073143302	-0.0696063509	-0.014903436	0.0781212842	-0.003323509	-0.0827512714	0.0	-0.0025983395573376	-0.0026969500717796	6.751368455225355e-06	7.273539689672224e-06	0.0048407813855106	-0.0001624240143201	2.638156042785612e-08	2.343316442230592e-05	0.0686797978207067	-0.0395309999102409	0.0015626999539034	0.0047169146286931	-0.0023479995058144	0.0003700051308415	1.3690379684903557e-07	5.5131016793046655e-06	-1.595900903117453e-05	7.233485654900562e-08	5.232331471965221e-15	2.546899692571103e-10	0.0003909822822089	3.256712300010733e-09	1.06061750050412e-17	1.5286714500127993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4393.267923679604	-3.699469842540566	19300803.0492321	13.68607711586712	4085.41966121898	-22.100922707950303	16690653.808274604	488.4507845427934	4115.370463603252	-1.057363809121853	1.1180182248406738	16936274.052698042	4041.3211530581166	3169.908269198174	0.7451919999999999	13.932768	0.1135571451230545	0.0635407705704971	0.0170391932	-0.0140070977	-0.0011394512	0.0043707282	0.0094493986	0.0308311668	-0.0236759784	0.0404702855	0.0185688664	0.013902149	0.0076314971	-0.0084734851	0.0165953382	-0.0027486376	0.0157554413	-0.0308872654	0.0370867261	-0.0125392989	0.0028781042	-0.0287596413	0.0389748379	-0.0037080048	0.0373074057	0.018621793	-0.0054936017	-0.0251462411	0.0076733071	-0.0636033921	-0.0467274782	0.0286432575	0.0306097851	-0.0208848996	-0.0375970419	-0.0120322332	0.0028343687	0.0629088843	0.019805118	-0.0335492661	0.1394816857	0.0231555318	-0.0101032495	0.076516145	-0.0077498093	-0.0870905918	0.0	0.0151694294883242	0.0177677690456618	0.0002301115910012	0.0003156936168599	0.005011512173354	0.0001707307878433	2.9149001917628034e-08	2.511525426367533e-05	0.1028044265383698	0.0341246287176631	0.0011644902851183	0.010568750115883	-0.0027858391623683	-0.0004378396565539	1.917035648512371e-07	7.760899838584911e-06	-0.0004270759425066	-0.0004111169334754	1.6901713299023746e-07	1.8239386066790079e-07	0.0007719060236173	0.0003809237414084	1.4510289676857357e-07	5.958389092966717e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4401.068093412105	7.800169732500763	19369400.36285006	60.84264785582102	4102.315195599725	16.89553438074472	16828989.964048408	285.4590820109269	4114.858835581186	-0.5116280220654517	0.2617632329626063	16932063.236760557	4041.645404386367	3199.529256075187	0.7646159999999999	14.295928	0.1031288768560061	0.0657640517984105	0.0176382805	-0.0226026662	0.0305728893	-0.0010244235	0.0774707169	-0.0490690431	0.1021299725	0.0909140906	0.0160283404	-0.0063570881	0.0120224221	0.0072058112	0.0136732174	0.0135473552	0.0004885801	0.0266735543	-0.0118594556	-0.011384428	0.0079705097	-0.0220057669	0.0369113237	0.0013648528	0.0535655807	0.0133110214	0.0189334439	0.0015929382	0.0025443277	-0.0443927846	-0.0507094242	-0.0141301176	-0.0371549714	-0.0042329825	-0.007177035	0.0037831133	-0.0323659529	0.0183531449	-0.0841214892	-0.0829762696	-0.0132835548	-0.0506390324	-0.0177666082	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.0013403531315248	-0.0138290763567994	1.796546517188338e-06	0.0001912433528821	-0.0117121297192426	-0.0167236418925965	0.0002796801981518	0.0001371739825603	0.0415705349666097	-0.06123389157176	0.003749589477022	0.0017281093774101	-0.0027859185724239	-7.94100556002035e-08	6.305956930427412e-15	7.76134229217642e-06	-0.0002300346773314	0.0001970412651752	3.882526018184349e-08	5.291595277496132e-08	0.0007421813581511	-2.972466546620001e-05	8.835557370775033e-10	5.508331683870114e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4399.189859069396	-1.8782343427083104	19352871.41613901	3.52776424612892	4102.756960161994	0.4417645622697819	16832614.67415769	0.195155928477412	4120.537725005279	5.678889424092631	32.24978509107113	16978831.14319168	4051.797964605104	3183.9380666708994	0.709048	13.256985	0.0615018572788082	0.0288889330069128	0.0125138616	-0.0294313842	0.0186407971	-0.0289323797	0.0478373471	0.066771465	0.0043409425	-0.0302726729	0.0101955271	-0.0046045164	0.0313396273	3.74519e-05	0.006040597	0.0266720888	0.0035299204	-0.0060655407	0.0194297657	-0.012761709	0.005595255	-0.027775235	0.0443015986	-6.91982e-05	0.0341342861	0.0182769808	-0.016412015	-0.022632589	-0.006231574	-0.0439381337	-0.0347079989	-0.0002154976	0.0381589072	-0.0577954504	-0.0385798933	0.0005986483	0.0516879128	0.0235148999	0.0260266243	-0.0501525558	0.0966388591	0.046842795	-0.0463907153	0.0732168931	-0.0165592163	-0.0948373385	0.0	0.0104588277441877	0.0091184746126629	0.0001093870777825	8.31465792617778e-05	-0.0243329382354744	-0.0126208085162318	0.0001592848076033	0.0005920918831714	0.0496592533307165	0.0080887183641068	6.542736477383861e-05	0.0024660414413642	-0.0031279800935377	-0.0003420615211137	1.1700608422668663e-07	9.78425946556812e-06	-8.493195929526465e-05	0.0001451027180361	2.1054798781474206e-08	7.213437709732491e-09	0.0005958684815849	-0.0001463128765661	2.140745784907606e-08	3.550592473462944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4410.332334812475	11.142475743078649	19451031.303492457	124.15476568509608	4110.674637379366	7.91767721737142	16897645.97439398	62.68961251848243	4125.966744417758	5.429019412478738	29.47425178107098	17023601.57604127	4052.936881994511	3212.3902700388508	0.71169	13.306374	0.1005716176095097	0.0564659440673706	0.0115297704	-0.017377791	0.037942931	-0.0474889371	0.0970261209	0.0322447011	0.076250631	0.0299020301	0.0073486882	-0.0199661935	0.0173090729	0.0382776053	-0.0006071804	0.0340100929	-0.0122328698	0.0552060285	-0.0246157552	-0.0107167393	0.0041581706	-0.0169693715	0.0424083774	0.0048127376	0.0735932558	0.0159979472	0.0269751676	-0.0020169443	0.0041427491	-0.0166709503	-0.0462157135	-0.0422613301	-0.0182899916	-0.0077566918	-0.0331158561	-0.0202584022	0.05599327	0.0557766116	-0.0997980906	-0.0793882593	0.0081006371	-0.0157301662	-0.0361600195	0.0715240683	-0.0209285683	-0.098217554	0.0	0.0013615326882927	-0.009097295055895	1.8537712612895463e-06	8.276077733401163e-05	-0.0498967370197931	-0.0255637987843187	0.0006535078082851	0.0024896843652223	0.0142237838921772	-0.0354354694385393	0.0012556724943296	0.0002023160282113	-0.0027859274740158	0.0003420526195219	1.169999945217938e-07	7.761391890476054e-06	-0.0002060346165233	-0.000121102657228	1.4665853587691025e-08	4.2450263205903294e-08	0.0007422142914501	0.0001463458098651	2.141709606510125e-08	5.50882054432774e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4413.422077170864	3.0897423583892305	19478294.431259185	9.546507841224644	4120.111986586627	9.437349207260922	16975322.7820148	89.06356005978836	4126.066419116871	0.0996746991131658	0.0099350456433001	17024424.094963916	4060.552995786023	3203.7371734730173	0.716526	13.396796	0.1389010818560634	0.0644344137243993	0.0046838693	-0.0317512526	0.06113479	-0.021674728	0.0867667558	0.0704634343	0.0167661772	-0.0425777424	0.0007408756	-0.037681833	0.0218654157	0.0378015407	-0.0068518861	0.0617906665	-0.0228130166	0.033744252	-0.0026683643	-0.0070555944	0.0004088461	-0.0266189518	0.0578684036	0.0144187944	0.0566273	0.0257212063	-0.0090644422	-0.0374147126	0.0039459706	-0.0191697746	-0.0307900126	-0.046034691	0.0380298505	-0.0811222825	-0.0235592561	0.0183286935	0.0810598913	0.0120406543	-0.0144709074	-0.054568728	0.0818014887	0.0659238165	-0.0693608804	0.0698033217	-0.0252652428	-0.1012527768	0.0	-0.0103016676886937	-0.0116632003769863	0.0001061243571682	0.0001360302430337	-0.0238102130674349	0.0260865239523582	0.0006805067319169	0.0005669262463166	-0.0119142324273866	-0.0261380163195638	0.0006831958971217	0.0001419489343337	-0.0037474227733615	-0.0009614952993457	9.244732106638778e-07	1.4043177442308398e-05	-0.0001437838660089	6.22507505144e-05	3.875155939606072e-09	2.067380012446531e-08	0.0012187350657331	0.000476520774283	2.270720483232699e-07	1.4853151604474635e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4419.128168273764	5.706091102899336	19528693.76763063	32.55947567458696	4127.057329963235	6.9453433766084345	17032602.204803266	48.23779461899865	4133.894800464527	7.828381347656432	61.28355452433513	17089086.221307654	4063.832434553042	3240.935703943772	0.741932	13.871804	0.1503506241403554	0.0867369158426787	-0.0013985699	-0.0152839473	0.0565197928	-0.0344171687	0.0999935226	0.0188528351	0.0043470116	-0.0444765557	-0.0148922106	-0.045021923	0.0434902824	0.0514682164	-0.0246723525	0.0718151294	-0.0227649079	0.0549213617	-0.034724284	-0.0051029798	0.0037230196	-0.0038804187	0.0339393344	-0.0045302887	0.0626062522	0.0001781364	0.0326418105	-0.0277742003	0.0430807887	-0.0344743443	-0.0723816188	-0.0809205894	0.0809691475	-0.0465923686	-0.0447579134	0.0008189639	0.0228635282	0.0424145483	-0.0260761782	-0.0699660839	0.0519730364	0.0499975065	-0.0720025408	0.068055325	-0.0295624686	-0.1039323455	0.0	0.0146806690297722	0.0249823367184659	0.0002155220431617	0.0006241171479148	-0.0599661625276013	-0.0361559494601664	0.0013072526813661	0.0035959406482866	0.0526075963468315	0.0645218287742181	0.0041630663883695	0.0027675591933911	-0.0041123694581828	-0.0003649466848213	1.331860827620573e-07	1.69115825605947e-05	-0.0002359317492401	-9.214788323119998e-05	8.491232383990867e-09	5.566379029949343e-08	0.0011820194500355	-3.671561569759999e-05	1.3480364360538506e-09	1.397169980262226e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4408.334094455474	-10.79407381828969	19433409.488338564	116.51202959468696	4104.582520967371	-22.474808995863896	16847597.67143086	505.1170394005647	4141.092887919658	7.198087455130917	51.812463011713085	17148650.306378774	4065.555522366735	3209.4600410005405	0.741008	13.854545	0.0778584256805971	0.0341927588234685	-0.0026164873	0.0108732575	0.0462946618	0.0246838082	0.0516132689	0.042912564	0.0034602791	0.023933533	-0.0298041381	-0.0496768469	0.0717792706	0.0511530858	-0.0310883053	0.1012796588	0.0053371932	0.0158700631	0.0039583063	-0.004703773	-0.0012647251	-0.0120510466	0.0342858782	0.017391073	0.0485010063	-0.002102123	0.0333334638	-0.0401058518	0.036177954	-0.0164297259	-0.0642339979	-0.009273801	-0.0328401702	-0.076630091	-0.0539789001	0.0098817602	0.0530753463	0.0391575459	-0.0594346008	-0.1188547591	0.0681232181	-0.0037778808	-0.0154411181	0.0662807606	-0.0338135361	-0.106246848	0.0	0.0331041880769475	0.0184235190471752	0.0010958872682339	0.0003394260540816	-0.0521557013310172	0.0078104611965841	6.1003304103345945e-05	0.0027202171813302	0.0447719558645758	-0.0078356404822556	6.139726176716432e-05	0.0020045280319395	-0.0045720222115958	-0.000459652753413	2.112806537201522e-07	2.0903387103325356e-05	7.1933687444403205e-06	0.0002431251179845	5.9109822994996654e-08	5.1744553893490905e-11	0.0010090212223414	-0.0001729982276941	2.992838678529969e-08	1.018123827135333e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4408.223241865481	-0.1108525899926462	19432432.15012301	0.0122882967080777	4108.383728027344	3.801207059972512	16878816.856719855	14.44917511278487	4122.2602974556585	-18.832590463999622	354.6664635847295	16993029.959979214	4052.590348712885	3273.4082546650498	0.842306	15.748487	0.098666258756736	0.0735570553944829	0.0044869013	-0.0225948457	0.0231427517	-0.0275727747	0.0570355299	0.0273977499	-0.0189910658	-0.075466244	-0.0238360359	-0.0095211344	0.0612791504	0.0044879959	-0.0269684364	0.0635324116	0.0138673787	-0.0105472997	0.0137617842	-0.0028251101	0.0040400177	-0.0203688139	0.0443493162	0.003481435	0.0399581427	0.0080589865	0.000861438	-0.0119576911	0.0233638999	0.0004220495	7.15377e-05	-0.0605998476	0.0508381389	-0.0681389026	0.0784921647	-0.0563911881	0.0089704682	-0.0842963224	-0.0673819669	-0.0529858337	0.0241875492	0.0492593051	-0.159719063	0.0644803214	-0.0380118078	-0.1081881546	0.0	0.0358275394525691	0.0027233513756216	0.0012836125832253	7.416642715100073e-06	-0.0415420744938899	0.0106136268371272	0.0001126490746377	0.0017257439532558	-0.0078728411278774	-0.0526447969924532	0.0027714746503766	6.19816274247979e-05	-0.0040130288773498	0.000558993334246	3.124735477314608e-07	1.6104400770443392e-05	3.383882814111949e-05	2.664545939667917e-05	7.099805064600784e-10	1.1450662899642206e-09	0.0010770720997294	6.805087738799998e-05	4.630921913276607e-09	1.1600843080154983e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4382.86388458857	-25.3593572769114	19209495.83083081	643.0970014980389	4079.887589039522	-28.496138987821723	16645482.739198724	812.0299372132532	4117.207291556693	-5.053005898965239	25.532868614977502	16951395.8816476	4044.7151948493392	3211.0957123008934	0.921909	17.236822	0.1342650400212539	0.0655389580359575	0.0214415547	-0.0222435923	-0.0113382436	0.0370297265	0.029664059	0.0202896937	0.0465322587	0.0187474561	-0.0124168555	-0.028489975	0.0055956048	-0.0256118202	0.0005138036	0.0259003733	-0.0079862048	-0.0491251498	0.0239877405	-0.0136615721	0.0102912344	-0.0334680299	0.006046574	-0.026288473	0.038140529	0.003086201	0.0200758358	-0.0222295544	-0.005761067	-0.0366769204	-0.0322982449	-0.041151371	0.0176968221	-0.0517753879	-0.0054643946	0.0155401198	-0.0229132035	-0.0233026302	-0.1106732376	-0.0614429078	-0.0892866318	-0.0768316653	-0.162455536	0.06265471	-0.0421507286	-0.1097494464	0.0	0.0200203274867618	-0.0158072119658073	0.0004008135126771	0.0002498679501319	-0.0527461381363565	-0.0112040636424666	0.0001255310421044	0.0027821550882996	0.0619850038531524	0.0698578449810298	0.0048801185053935	0.0038421407026753	-0.0034779961534482	0.0005350327239015	2.8626001564556534e-07	1.2096457243400476e-05	-2.014936954708446e-05	-5.3988197688203954e-05	2.9147254896205903e-09	4.059970931449746e-10	0.0012359695667786	0.0001588974670491	2.5248405034651584e-08	1.52762077000288e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4373.300282994077	-9.563601594492866	19125755.365236077	91.46247545818647	4079.4681418026194	-0.4194472369026698	16642060.319982516	0.1759359845452844	4107.813232421875	-9.394059134818235	88.24834702846194	16874129.552460253	4036.853091322724	3155.2923924571014	0.961338	17.974016	0.1252225431384436	0.0577435981300914	0.0147001079	-0.0052389039	-0.0257356375	-0.0012482045	-0.0261037176	0.0748690204	-0.0890506454	-0.0943977505	0.0084318776	0.0091953709	-0.0133853995	-0.0143845156	0.0067342293	-0.014124316	0.003149324	-0.0381346485	0.0573580728	-0.0088147365	0.007376266	-0.0146078903	0.0308263909	0.0108357926	0.0436974761	0.0295398729	-0.0173571776	0.0174243473	-0.0277465991	-0.021005276	-0.0112971724	-0.0062304141	-0.0251570056	-0.0031961484	0.0486720183	0.0389097685	-0.0148690603	-0.039650238	0.0213631364	-0.0028611822	0.0140201022	-0.1383944921	-0.0429259971	0.0608046394	-0.046223836	-0.1109252393	0.0	0.0258539525645034	0.0058336250777416	0.0006684268632075	3.4031181547655686e-05	-0.0294443241160706	0.0233018140202859	0.0005429745366359	0.0008669682226522	0.0317465503862735	-0.0302384534668789	0.0009143640680686	0.0010078434614282	-0.0040920026166618	-0.0006140064632135	3.7700393686807365e-07	1.6744485414767017e-05	-2.409860799112984e-05	-3.949238444045378e-06	1.5596484287925954e-11	5.80742907110147e-10	0.0005369522569655	-0.000699017309813	4.886251994183432e-07	2.883177262603444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4376.128596325915	2.828313331838217	19150501.491581425	7.999356303053796	4065.999465762868	-13.468676039751244	16532351.65558393	181.40523426376927	4121.442511151288	13.629278729413272	185.75723868403705	16986288.372725036	4045.3086826532985	3167.667679285061	0.722784	13.513809	0.1177704141856943	0.0552687999302823	0.0105270172	-0.0131885814	-0.0462058567	-0.0004264118	-0.0278130262	-0.0010874298	0.0143782891	0.0286379244	0.0012663543	-0.0074565732	0.0349505635	0.0080547152	0.0028884548	0.0273225267	0.007514024	-0.0369111353	0.0246221451	-0.0049904324	0.0013799409	-0.0147208987	0.0583716005	0.0390979173	0.0373156104	0.0332046655	-0.0263104901	0.0158582728	-0.0365509635	-0.0171795174	0.0135704153	0.0065108518	-0.007418342	-0.0153904627	0.0311447122	-0.0374595516	0.0110727146	-0.0706485049	-0.0271598606	0.0009320959	-0.0487864848	-0.040385007	-0.0664122454	0.0589308316	-0.0502247703	-0.1117114032	0.0	0.0072629825634749	-0.0185909700010285	5.275091571734043e-05	0.0003456241655791	-0.0479540423929876	-0.018509718276917	0.0003426096706908	0.0022995901818284	-0.0128158388115338	-0.0445623891978073	0.0019858065310168	0.0001642457244432	-0.0042560369537545	-0.0001640343370927	2.6907263745441703e-08	1.8113850551723885e-05	0.0002190285639358	0.0002431271719269	5.9110821729186906e-08	4.797351181977883e-08	0.0002219670317863	-0.0003149852251792	9.921569208119136e-08	4.9269363200020315e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
