global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
4897.381187593291	4.183429385186173	23984342.49659267	17.50108142083916	4041.707985174006	20.45547407670483	418.4264197027434	16335403.43741932	4645.420171573298	-8.33083416698446	69.40279791779565	21579928.57046009	4489.427673444177	3647.8982913515983	0.79629	13.719148	0.0607910826434957	0.0310690219798536	-0.0481126249	-0.0676775391	-0.0695483039	0.0395546579	0.0696685746	-0.0229655945	0.0893089845	0.0950963711	0.009502595	0.0078605562	0.0162679135	0.0010891225	-0.0065345161	0.0630237463	0.0198258701	0.0221585017	-0.0257841645	-0.051778919	0.0398874914	-0.0610606755	0.0944686144	0.0219116934	0.0663614572	0.1238677897	-8.05373e-05	0.013093484	0.0241373169	-0.0934947929	0.0004055438	0.0356906203	0.0357056358	-0.0667960018	-0.0085627053	0.0189658299	0.0456528367	-0.0500191194	0.046161589	0.0911528348	0.0351923678	-0.0341282399	0.0	0.0	-0.0935356202827648	-0.0155006128542964	0.0087489122616815	0.0002402689988587	0.240313504233768	0.0245979420638348	0.0006050587537757	0.0577505803171132	0.031846991405942	-0.0086931199257093	0.0010142308616101	7.557033404276575e-05	0.0013509533552423	-9.39004848626e-05	1.825074968040428e-06	8.817301057431372e-09	0.0013850737977387	0.0001330558802335	1.7703867264711496e-08	1.9184294251823057e-06	-0.0013739373948661	-1.3031790897000172e-05	1.8877039650114456e-06	1.698275739831365e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4900.590268024793	3.209080431502116	24015784.97505931	10.298197215849807	4030.6601890980114	-11.047796075994484	122.05379813675911	16246221.559979618	4656.926198273945	11.506026700647451	132.3886504360121	21686961.616170224	4499.212213082599	3635.3941722064937	0.81176	13.985671	0.1070072610322933	0.0530144974639137	-0.0800870113	-0.1192675693	0.0209571578	-0.0093699262	0.0250102188	-0.0600695151	-0.0066212787	0.0487087015	0.0381090279	-0.0185298381	0.0407576157	0.0179087432	-0.0467374006	0.0272755737	0.019494661	0.0223272339	-0.0504865111	-0.0430269397	0.125541777	-0.0970016287	0.0396679807	-0.0543459182	0.1282041138	-0.040793845	-0.0399797434	-0.0088764463	-0.011133065	-0.0172876949	0.0114901992	0.060971758	-0.055128651	-0.033714187	-0.0380005751	-0.0387365861	-0.0004535056	0.1163223107	0.0401484619	0.0898235884	0.0309160396	-0.0404587412	0.0	0.0	-0.0880731827783734	0.0054624375043914	0.0077568855247127	2.983822348938179e-05	0.2072177263087837	-0.0330957779249842	0.0010953305164598	0.042939186096582	0.0597643489142996	0.0279173575083576	0.0035717774011501	0.0007793788502494	0.0013259813673649	-2.4971987877400043e-05	1.7582265865988898e-06	6.236001785490145e-10	0.0008722706308728	-0.0005128031668659	2.6296708794769614e-07	7.608560534832325e-07	-0.0011010787877182	0.0002728586071479	1.212374496762981e-06	7.445181949469207e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4901.744988090239	1.154720065445872	24027103.928267773	1.3333784295433189	4031.384216974432	0.7240278764206778	0.5242163658342363	16252058.704870556	4654.142160505589	-2.784037768356029	7.750866295632819	21661039.250195637	4494.242404513889	3658.498531180565	0.793069	13.663663	0.1102423430428871	0.0580187335785922	-0.0691715953	-0.0177164495	0.0799887005	0.0191569217	0.0326565835	-0.0300794115	-0.0809013561	0.0316686819	0.0366771342	0.0294583816	0.0337843522	-0.0233804873	-0.0061456688	0.0671302337	-0.0064319753	0.0080054631	-0.0558197021	-0.0590782507	0.1229001457	-0.0186437395	0.0099381381	-0.0671493928	-0.0015826819	0.1059946624	-0.0599499875	-0.0124176235	0.0157489273	-0.0360773042	0.0384443715	0.0246091687	-0.0083629981	-0.0272632853	-0.0400246513	0.0529942923	0.021497325	0.0210079225	0.0105747812	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	-0.0894784805753943	-0.0014052977970209	0.0080063984860812	1.9748618983118157e-06	0.241758883798596	0.0345411574898122	0.001193091560736	0.058447357895543	0.0151604077676807	-0.0446039411466189	0.0002298379636823	0.001989511565811	0.0012192580489876	-0.0001067233183772	1.4865901900210486e-06	1.1389866685462534e-08	0.0011982326532118	0.0003259620223389	1.0625124000733073e-07	1.4357614912229895e-06	-0.0012622323791906	-0.0001611535914723	1.5932305790771627e-06	2.5970480044453184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4896.947075655038	-4.797912435200487	23980090.66176643	23.01996373585147	4024.554082919034	-6.830134055398048	46.65073121470819	16197035.566340268	4644.163992235137	-9.978168270452445	99.5638420334639	21568259.186773404	4484.470695821648	3720.004097586816	0.8250849999999998	14.215245	0.0294103867771716	0.0128917885171811	-0.0690941775	0.0935206433	0.1022646199	0.0671394589	-0.0098673349	-0.0350080838	-0.1301776669	-0.0219427399	0.027861148	-0.0349281561	0.0265146616	0.02266785	0.048364912	0.0590437569	-0.0024596277	0.027616591	-0.0653682925	-0.106307387	0.0147141038	-0.057011976	0.0234756872	-0.1009908342	-0.0787408731	-0.0220761221	-0.0419534196	-0.095372966	-0.0325150533	0.0273634846	-0.0073381925	0.0189192357	-0.0406016526	-0.0263710982	-0.0290795753	-0.033086448	-0.0150689423	0.0075654831	0.0538664567	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	-0.0854812880399151	0.0039971925354791	0.0073070506049629	1.597754816569063e-05	0.2491933797966368	0.0074344959980408	5.52717307448847e-05	0.0620973405344708	0.0216188132266523	0.0064584054589716	0.0004673730853288	4.17110010724742e-05	0.0012972044924085	7.79464434209e-05	1.682739495124794e-06	6.075648041967565e-09	0.0012312600255224	3.302737231060003e-05	1.0908073217429892e-09	1.5160012504494211e-06	-0.0011428003392285	0.0001194320399621	1.3059926153407746e-06	1.4264012169508672e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4884.2608489990935	-12.686226655944663	23856004.041065343	160.94034676600097	4006.0096164772726	-18.54446644176141	343.8972356096153	16048113.047308384	4647.111004986026	2.947012750889371	8.68488415390454	21595640.692662235	4487.190785152076	3660.098098950867	0.932065	16.058397	0.046604740970731	0.0260348955989975	-0.0482432428	0.0932688773	-0.1026548942	0.020536085	0.0241692746	0.0151696884	0.0031119095	-0.0201587467	0.0241350026	0.0170203255	0.0231734932	-0.0248438473	0.04908938	0.0569237712	-0.0080709646	0.0192478178	-0.0243515366	-0.0788822291	-0.0726496082	-0.041080579	0.1071360684	-0.0051449717	-0.0101982413	0.0454766512	-0.0399783319	0.007860787	-0.0347766202	-0.0432653224	0.0094849313	0.0609742446	-0.0661662079	0.0170081085	0.0272657217	0.0209099334	-0.0139953721	-0.0011073464	-0.012348864	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	-0.0702669769127766	0.0152143111271385	0.0049374480444606	0.0002314752630733	0.2314969462522924	-0.0176964335443444	0.0003131637601893	0.0535908361241367	0.0188059034348242	-0.0028129097918281	0.0003536620039999	7.912461496962415e-06	0.0012970822258047	-1.222666037999868e-07	1.6824223004984746e-06	1.4949122404782945e-14	0.0011233313367935	-0.0001079286887289	1.1648601850739798e-08	1.2618732922222716e-06	-0.0010332295644128	0.0001095707748156	1.0675633327766643e-06	1.2005754693712817e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4880.51091039112	-3.7499386079734895	23819386.74644676	14.06203956357016	4010.9071737393465	4.89755726207386	23.98606713529241	16087376.356353752	4649.004489607152	1.8934846211259355	3.585284010440428	21613242.74438746	4489.773967932025	3604.849124901448	0.924222	15.92327	0.0594128459048273	0.0311610651509012	-0.0114904427	-0.1049520323	-0.0635981224	0.0231116574	0.0081806174	-0.0469588712	0.1022046104	0.0057832687	0.033961267	-0.0623572354	0.0398867216	0.0511098393	0.0423141177	0.0323009801	0.0098591374	0.0216266858	-0.0133371599	-0.0428597354	0.0668972729	-0.0931922736	0.0362750764	-0.0209876229	0.1491129185	-0.0699446415	-0.0220869828	0.0233886346	-0.0873513982	0.0603701659	-0.0421429927	0.0473938324	-0.0473578518	-0.0125085374	-0.0448680594	-0.0764158474	-0.0206235728	0.0815011399	-0.0107725178	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	-0.0782080594625682	-0.0079410825497916	0.0061165005649006	6.306079206260471e-05	0.2062486449204783	-0.025248301331814	0.000637476720142	0.0425385035315335	0.0316756063685659	0.0128697029337417	0.0010033440388163	0.0001656292536027	0.0012970393148897	-4.2910914999907616e-08	1.6823109843695425e-06	1.841346626129296e-15	0.0012319332015608	0.0001086018647672	1.17943650309349e-08	1.5176594131078425e-06	-0.0008747991583055	0.0001584304061073	7.652735673720112e-07	2.5100193579324004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4883.390709962132	2.879799571011972	23847504.826144457	8.293245569200739	4013.026441761364	2.1192680220174225	4.491296949145639	16104381.222275874	4648.972048280297	-0.0324413268554053	0.0010524396881392	21612941.1056915	4488.843147577792	3592.6070879175027	0.781518	13.464649	0.0251049469062823	0.0165153436833382	-0.0061086903	-0.0706305503	0.0628931186	-0.0054377427	0.0415906645	-0.0032795844	0.0541620213	-0.0305798414	0.023005118	0.0310370879	0.0248533517	-0.01709204	0.0278461869	0.0433154405	-0.0099036258	0.0025068593	-0.0025528668	-0.0220238789	0.0810573923	-0.0138046099	0.008225564	-0.0488618057	0.0720490793	0.1129786287	-0.1141885642	0.0833373873	0.0159400439	-0.0071879136	-0.0177478522	0.0204406071	4.28649e-05	-0.0083222738	0.0342368322	0.0176756002	-0.0214239473	0.0593570756	0.0031708884	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	-0.0713132818037536	0.0068947776588146	0.0050855841616215	4.7537958964489e-05	0.2201842299193401	0.0139355849988618	0.0001942005292605	0.0484810951051728	0.031656376456155	-1.9229912410899382e-05	0.0010021261703338	3.6978953133086215e-10	0.0012969869556727	-5.2359217000063844e-08	1.6821751631851385e-06	2.741487604859774e-15	0.0012319883219575	5.512039670009517e-08	3.038258132375862e-15	1.5177952254396567e-06	-0.0007897995511953	8.49996071102e-05	6.237833310682973e-07	7.224933208888361e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4890.44586699719	7.055157035058073	23916460.778029896	49.77524078932942	4030.4165944602273	17.390152698863403	302.4174108897861	16244257.924900375	4647.505245450648	-1.4668028296491684	2.1515105410668074	21599305.006491285	4488.5594253931295	3644.46864024871	0.791203	13.631502	0.0460722650848081	0.0271634259456452	-0.0104826	0.0350820412	0.124456528	0.0261061679	0.0041528134	-0.0164226439	-0.1101730663	-0.0483944111	0.0304336851	-0.0368982962	0.0339433337	0.0225162307	0.0272492264	0.0378340959	0.0058134949	0.0253294274	-0.0250681345	-0.0513531307	0.054905564	-0.0683352484	-0.0262638728	-0.1354031138	0.0198382034	-0.0604409745	-0.077948084	-0.0706506943	-0.0164622953	0.0516933139	-0.039088987	0.0048102982	-0.0530463112	0.037183751	-0.0604899361	-0.1047290827	-0.060346902	-0.0394643221	-0.003165761	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	-0.0840040899742149	-0.0126908081704612	0.0070566871323959	0.0001610566120194	0.219790009033332	-0.0003942208860081	1.554101069650121e-07	0.0483076480708721	0.0316256845774063	-3.0691878748705104e-05	0.0010001839249895	9.41991421125216e-10	0.0009568816156361	-0.0003401053400366	9.156224263423528e-07	1.1567164232141137e-07	0.0009361121488531	-0.0002958761731044	8.754270981090488e-08	8.763059552303685e-07	-0.0008129489210461	-2.314936985080003e-05	6.608859482300182e-07	5.358933244891292e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4885.029789332443	-5.416077664746808	23863516.042665374	29.33389727056924	4014.987587446733	-15.429007013494356	238.054257422458	16120125.327351335	4649.670606461192	2.165361010544075	4.688788305984457	21619436.748589188	4488.229496360844	3622.725656043936	0.8152199999999998	14.045287	0.0644020872850288	0.0356166862186164	-0.0128445508	0.1142764771	0.001244823	0.0305851284	0.0390612874	0.0116933454	-0.0597099667	-0.0579070694	0.0329256452	0.047507389	0.0265407528	-0.0521464303	0.0582725476	0.0574771261	-0.0191995911	0.0006989216	0.001739173	-0.0286915563	-0.0832886171	-0.0196737404	0.0756410552	-0.0852935427	-0.0194552134	0.0347575911	-0.1227971022	0.0434884042	-0.0005045201	0.0210827226	-0.0371381255	0.048190341	-0.0394383822	-0.0317048644	0.0769394458	-0.04603337	-0.0592329824	0.0313095492	-0.0235574823	0.0795557284	-0.0	-0.0795557284	0.0	0.0	-0.0700556483142662	0.0139484416599486	0.0049077938607321	0.0001945590247409	0.2190635716527111	-0.0007264373806209	5.277112679633836e-07	0.0479888484252424	0.0037207754814971	-0.0279049090959091	1.3844170183709976e-05	0.0007786839516509	0.0009724240973472	1.5542481711100053e-05	9.456086251015168e-07	2.4156873773987957e-10	0.0012321662697809	0.0002960541209277	8.764804251833237e-08	1.5182337163857774e-06	-0.000688099540714	0.0001248493803321	4.734809779308178e-07	1.5587367769309363e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4885.380680274297	0.3508909418542316	23866944.39119736	0.1231244530753497	4015.8932350852274	0.905647638494429	0.8201976451105359	16127398.475603294	4646.079030900661	-3.591575560531055	12.899415007003965	21586050.36137482	4485.465015170105	3599.580983517148	0.957049	16.488848	0.0737920052681565	0.0359630539179947	-0.006718389	-0.0934529705	-0.0703738339	0.0194448936	0.0013725765	-0.0488218285	0.0766230922	0.0391194223	0.0328539818	-0.0591502061	0.0322341592	0.0481158853	0.0598591637	0.0377017485	0.0125107886	0.032625811	-0.0079305697	-0.0647104679	0.0035173695	-0.0425021456	0.0665606513	0.0254818317	0.132287169	-0.0813516401	0.0168965787	-0.0597543819	0.0065503641	0.0544774636	-0.0324718114	-0.001027822	-0.0051618312	-0.0189735802	0.0170010591	-0.0998908251	-0.0385017234	-0.0534049673	0.020269022	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	-0.0753654148584246	-0.0053097665441584	0.0056799457567824	2.8193620753463903e-05	0.2352275354353423	0.0161639637826312	0.0002612737251662	0.0553319934269852	0.037246924736749	0.0335261492552519	0.001387333402345	0.0011240026838854	0.0012968927104899	0.0003244686131427	1.6819307025218396e-06	1.0527988091474709e-07	0.0012320925482052	-7.372157569997263e-08	5.434870723686793e-15	1.518052047342783e-06	-0.0006367993617101	5.130017900390003e-05	4.0551342707439085e-07	2.631708365832185e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4883.303250222291	-2.0774300520060933	23846650.633631594	4.31571562097804	4011.134823330966	-4.758411754261488	22.642482423093888	16089202.57093834	4645.145116790523	-0.933914110137266	0.8721955651134816	21577373.156042844	4483.598730364416	3626.070429978677	0.7746739999999999	13.346738	0.0703470455033492	0.0392017248115256	-0.0064840543	-0.0622184903	0.0555464754	0.0345280847	0.022874628	-0.019782755	0.0622566181	0.0100992012	0.0159989842	0.0279380213	0.0186358123	-0.0124733563	0.0588325053	0.0657415948	-0.0094325837	0.0060338593	-0.0105210687	-0.0586213164	0.0619150798	0.0176125024	-0.0138295618	-0.0123104881	0.049691517	0.1064934998	-0.100510053	0.0510676512	-0.03211192	0.0432036468	0.0017840583	0.0173812294	0.0122074618	0.0174686802	0.1108788606	-0.0404687378	0.0148053106	-0.0350213188	-0.0206411107	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	-0.0703105305272231	0.0050548843312015	0.0049435707030195	2.55518556018265e-05	0.2428357104635665	0.0076081750282241	5.788432726009424e-05	0.0589691822763451	0.0042171431407354	-0.0330297815960136	1.7784296269451637e-05	0.0010909664722803	0.0012969486699936	5.5959503699907695e-08	1.6820758525981677e-06	3.131466054339983e-15	0.001003916267519	-0.0002281762806861	5.2064415067787457e-08	1.0078478721892809e-06	-0.0009016512124784	-0.0002648518507682	8.129749089637687e-07	7.014650285539383e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4875.641271747685	-7.661978474606258	23771877.810769383	58.70591414532964	4008.135335582386	-2.9994877485801226	8.996926753882253	16065148.868344124	4642.312535132432	-2.83258165809184	8.023518849758316	21551065.673847705	4482.301376681858	3628.739837758476	0.894951	15.418962	0.0389987668620518	0.0199706529870892	0.0230714272	0.0866535677	0.1012373842	0.0498110742	-0.0245237316	-0.0177638893	-0.1016400417	-0.0930802319	0.0149183283	-0.055878455	0.021229824	0.0380745203	0.0506914644	0.0447239253	0.0067057807	0.0233405674	-0.0066148971	-0.0841106717	-0.0072041215	-0.0326770847	-0.0329273397	-0.0790948775	-0.0270767149	-0.0935257973	-0.0497483237	-0.1026485523	0.0091440253	0.1160040416	0.0038616331	0.0125297727	-0.0119361065	0.0226111315	-0.018043363	-0.1143014587	-0.0346084565	-0.0255346929	-0.0211345671	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	-0.0701944667503084	0.0001160637769146	0.0049272631623601	1.3470800311704976e-08	0.2427226363556087	-0.0001130741079578	1.2785753890452243e-08	0.058914278199417	0.0209854412493797	0.0167682981086443	0.0004403887444311	0.0002811758214603	0.0014453259558338	0.0001483772858402	2.088967118606888e-06	2.2015818953304452e-08	0.0007498758659467	-0.0002540404015723	6.453652563101551e-08	5.623138143293132e-07	-0.0008640422825202	3.760892995819992e-05	7.465690659827171e-07	1.4144316126007876e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4873.751229084666	-1.8900426630189031	23753451.043004293	3.572261268031587	4006.8433913352274	-1.2919442471584262	1.6691199377657526	16054793.962686786	4647.0109680672	4.698432934768789	22.07527204252005	21594710.93733686	4485.572749002571	3561.7349351235484	0.940812	16.209089	0.0514933115625223	0.0310323710804512	0.0245104912	0.0566335617	-0.0878152719	0.0143989363	0.0208464711	0.0231080283	0.0535791167	-0.0235507915	0.0213903014	0.030440953	0.0144982259	-0.035689242	0.0350423486	0.0525374648	-0.0076385642	-0.0003204209	0.0418047162	-0.0589352509	-0.0926250822	-0.0061863145	0.0865146229	0.0255250224	0.0038485178	0.0340465287	-0.0873498757	0.0256911973	0.0044783015	-0.07289771	-0.040848707	0.0502719571	-0.0219108684	-0.0033870571	0.0998959559	0.0038919551	0.00158082	-0.0295092627	-0.0175445807	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	-0.0701411845402759	5.328221003249312e-05	0.004919785768713	2.83899390594671e-09	0.2523039265974489	0.0095812902418401	9.180112269838183e-05	0.0636572713764908	0.0310387962913694	0.0100533550419897	0.0009634068752171	0.0001010699476002	0.0012970362383383	-0.0001482897174955	1.6823030035627672e-06	2.1989840314895227e-08	0.0012319364423718	0.0004820605764251	2.323823993432998e-07	1.5176673980436876e-06	-0.0008697996699728	-5.757387452599958e-06	7.565514658847918e-07	3.314751027935543e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4875.124710699892	1.3734816152255007	23766840.944876704	1.8864517473624505	4016.320045942826	9.476654607598448	89.8069825517169	16130826.711442182	4646.57248098482	-0.4384870823805613	0.1922709214146171	21590635.821045425	4485.408921983507	3554.803870804813	0.853646	14.707333	0.1322960650821424	0.0758454944573403	0.023877435	-0.0901188218	-0.0620020076	-0.0071087345	0.0038689772	-0.0662650745	0.0936388267	0.0042514415	0.0219680018	-0.0603663752	0.0272501154	0.0591572745	0.0105911057	0.0240213871	0.0248391469	0.0297912446	0.0007983923	-0.0533247857	0.0438164769	-0.0857962489	0.0096975623	0.0418804008	0.1654295043	-0.0702758704	-0.0344618497	0.0057701108	0.0278501107	0.0524796425	-0.0119714543	0.0324102299	0.0147193156	0.027850091	-0.0493634284	-0.1623864192	-0.0406378852	-0.0511647103	-0.0098377728	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	-0.0857788588439802	-0.0156376743037043	0.0073580126245754	0.0002445368576287	0.1834337402701322	-0.0688701863273166	0.0047431025647593	0.0336479370694903	0.0511882374745908	0.0201494411832214	0.0026202356557551	0.000405999979996	0.001069390559569	-0.0002276456787692	1.143596168895299e-06	5.18225550623353e-08	0.0009865784312093	-0.0002453580111625	6.020055364161756e-08	9.733370009274033e-07	-0.0007900280945466	7.977157542620004e-05	6.241443901729315e-07	6.363504245977921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4882.678252102167	7.553541402275187	23840546.913551472	57.055987715885394	4006.400776145241	-9.919269797585002	98.39191331728202	16051247.179097189	4651.172572090955	4.600091106135551	21.1608381847474	21633406.295371197	4490.667030269264	3563.9961982937034	0.829346	14.288661	0.1205920835896801	0.0657452941947065	-0.0157494104	-0.0857167476	0.0706086508	-0.012495852	0.0387698038	-0.0058237667	0.0218908897	-0.0054551185	0.0237242596	0.0373354561	0.0248422643	-0.0286593782	-0.0131570609	0.0574652493	0.0005422586	0.0094881501	0.0121953081	-0.0505506353	0.095637683	0.0267997951	-0.0112190688	-0.0125438424	0.070887038	0.030930935	-0.1404767244	0.0324584472	0.0436247659	-0.0487923919	-0.0316951306	0.0179211005	0.0004953832	-0.0228292249	0.0646093175	-0.0014186448	0.0089041128	0.0240753167	-0.0371798605	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	-0.0702433846384025	0.0155354742055777	0.0049341330854585	0.0002413509587921	0.2427354380006932	0.0593016977305609	0.0035166913537268	0.0589204928613883	0.0427220623211894	-0.0084661751534014	0.0018251746089755	7.167612172807125e-05	0.0013571140108327	0.0002877234512636	1.8417584383984175e-06	8.278478440709472e-08	0.0012313207234899	0.0002447422922806	5.989878963076271e-08	1.516150724095691e-06	-0.0010033370810051	-0.0002133089864585	1.0066852981198345e-06	4.5500723703952545e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4887.740260276255	5.062008174088078	23890004.85192539	25.62392675453452	4015.205153364702	8.804377219461003	77.51705822256386	16121872.42360646	4637.36213180418	-13.810440286775702	190.7282609145973	21505127.541491404	4478.428321981838	3610.073570993406	0.8747289999999999	15.070569	0.0127632916494771	0.0076308432035207	-0.0255320135	0.0450863464	0.1112001485	0.0023630195	-0.0163860158	-0.0588865646	-0.1158755459	-0.0371736506	0.0010648191	-0.0552282516	0.0125520536	0.0504198746	0.0171140119	0.0458459778	0.0140931756	0.0304707972	-0.062038279	-0.0818901234	0.0377662042	-0.0133135512	-0.044236964	-0.010799	-0.0485372167	0.0624556994	-0.0625057592	-0.0792730372	0.1106773035	-0.0272074274	-0.0163565193	-0.0069143563	0.0686462461	0.1395267529	-0.0983756984	-0.0693036501	-0.0303157134	-0.1297485948	0.00854475	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	-0.0699929420693621	0.0002504425690404	0.004899011939525	6.272148038755634e-08	0.2427386554890205	3.2174883272950705e-06	1.0352231136280029e-11	0.0589220548686173	0.0349176800999799	-0.0078043822212095	0.0012192443835645	6.090838185473094e-05	0.0012970980111393	-6.001599969339996e-05	1.6824632505015277e-06	3.601920219198184e-09	0.00123137223535	5.151186009992245e-08	2.653471730953983e-15	1.5162775819908558e-06	-0.0009692996051406	3.403747586449993e-05	9.395417245257232e-07	1.1585497632264154e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4901.473344438838	13.7330841625826	24024440.946244445	188.597600616577	4039.152333540483	23.94718017578134	573.4674383713349	16314751.57354553	4654.366105738694	17.00397393451476	289.1351295656574	21663123.846249174	4500.381171228131	3651.518718978462	0.950905	16.38299	0.0175378785495033	0.0122311160472075	-0.0636947418	0.1029118844	-0.0237697088	0.0177087769	0.0465948835	-0.0185924449	-0.0933787322	0.0286294181	0.0348027002	0.0373946554	0.03396548	-0.0477142587	-0.0316985998	0.056178335	-0.0134942873	-0.0034688855	-0.0056539372	-0.0454826276	-0.0595887979	0.0111822325	0.0542084761	-0.0771108374	0.0151069597	-0.1297869496	-0.1290228574	-0.0117964554	-0.0258712	-0.1071541413	-0.0274387661	0.0128013779	-0.1333077945	-0.0156710151	0.0971386645	0.0088149151	0.0532544246	0.0844635158	-0.1197023003	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	-0.0702614291797942	-0.000268487110432	0.0049366684303872	7.208532846817427e-08	0.242740540558259	1.8850692385108392e-06	3.553486033979835e-12	0.0589229700305157	0.0334177876868722	-0.0014998924131076	0.0011167485338848	2.249677250898029e-06	0.0013630076183061	6.590960716679997e-05	1.8577897675604672e-06	4.34407631688189e-09	0.0010118203406064	-0.0002195518947436	4.8203034485504855e-08	1.0237804016648512e-06	-0.0009991903823647	-2.9890777224100048e-05	9.983814202101156e-07	8.934585630607781e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
