global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
4389.590239926912	0.3848793229635703	0.1481320932448962	19268502.4744616	4309.026849006204	1.5212797277117716	18567712.38545634	2.3142920099468016	4539.623362124545	2.972605881180243	20608180.269946955	8.83638572482737	4392.9938554713335	3275.003095528044	0.735294	15.204202	0.1535618121235074	0.0939007674676414	0.0599078624	0.0743957265	-0.0906307193	-0.0069208185	0.0138889724	-0.0242616754	0.0350743638	-0.0805333565	-0.1629885846	-0.0560135853	-0.0835187718	-0.0358569258	0.1216620744	0.0258885121	-0.092505427	0.0013898128	0.0994807448	0.0025580844	-0.0062137174	0.0354732083	-0.0789768436	-0.1143384755	0.0221823865	0.1067244933	-0.0299007405	-0.0789659454	0.0297985686	0.0203125126	-0.0512224702	0.0113896116	-0.0559503701	-0.0213070918	-0.04897262	0.0315896018	0.058160597	-0.0075423514	-0.1018436385	-0.1000727331	-0.0471475687	0.1305496733	0.0709311824	0.0041251796	0.0930391941	0.0651169523	-0.0774860088	-0.0604514886	-0.0664413463	-0.0662832377	0.0636766869	-0.0195161793	-0.0499549247	0.081239456	0.0055377401	-0.0732168931	0.0	0.0467154778671528	-0.0190755258277448	0.0003638756856049	0.0021823358723564	0.0235697258902973	-0.0354257339687792	0.0005555319785437	0.0012549826272267	-0.103763187416348	0.0657548366351363	0.0043236985409134	0.0107667990628001	9.392180195075992e-05	-0.0005350732791374	8.82130488167777e-09	2.863034140468929e-07	-0.0011099643984491	-2.439376351999825e-07	5.950556986695975e-14	1.2320209658244726e-06	0.0007600527022646	-0.0001307970970643	1.710788060044793e-08	5.776801102197207e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4376.796816156386	-12.793423770525806	163.67169177225472	19156350.36991668	4302.398309685203	-6.628539321001881	18510631.21518209	43.93753353006808	4540.364742538304	0.7413804137595434	20614911.99528492	0.5496449179062718	4391.11317694124	3254.1495930341134	0.671292	13.880781	0.1258677669435366	0.0795842591750737	0.0766288677	0.1138815103	0.0241753912	0.016777765	-0.0152019037	-0.0126836532	0.0441018105	-0.0068617871	-0.0397798778	0.0243026728	-0.0862359319	-0.0569643142	0.0040092765	-0.1193154745	-0.1460429604	-0.0861291271	0.1223966749	0.0449333161	0.0335997586	0.0470753257	-0.013268613	0.0432258569	0.0234675366	0.1971625358	0.0882124899	-0.0285530196	0.0642903415	0.0200658112	-0.0536158369	-0.0721078515	0.0080769214	-0.0321041355	0.0630986619	0.1049989229	0.0864575306	-0.0188100916	-0.1225268632	-0.001826982	0.0240171399	-0.0186354332	0.1043026671	-0.0367386942	0.0980295872	0.0325135737	-0.009921968	-0.1211810887	-0.053355674	-0.0122892617	0.0466336487	0.0469328952	0.087274279	0.0796959261	0.0011079805	-0.0781212842	0.0	0.0581837972665368	0.011468319399384	0.0001315223498462	0.0033853542643534	0.0570332446859254	0.033463518795628	0.0032527909994046	0.0011198070901853	-0.1675883723931406	-0.0638251849767925	0.0040736542373217	0.0280858625613819	0.0003369147000865	0.0002429928981357	1.1351151513437625e-07	5.904554854440616e-08	-0.0010448663426692	6.509805577989999e-05	4.237756866322971e-09	1.0917456740429102e-06	0.0007941766237836	3.412392151900005e-05	1.1644420198348746e-09	6.307165097643178e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4361.201454933266	-15.595361223119651	243.2152916795841	19020078.13051204	4285.729018985524	-16.66929069967864	18367473.224174622	277.86525243039284	4535.231787820464	-5.132954717840221	20568327.3692572	26.347224135398186	4386.374752145595	3210.076655232099	0.8273859999999998	17.108458	0.0749911503274932	0.0449872276285152	0.0801658064	0.0160133157	-0.073765226	0.163362065	0.0471007149	-0.082734577	0.0028125203	0.0030027723	-0.05011743	0.0253013116	-0.0912986416	0.003596247	-0.0418912353	-0.0095762424	-0.1011410848	0.0294089709	0.1440469214	0.0709638333	-0.0461975105	-0.0031519207	0.005434371	0.0240362695	0.0679745591	0.1216789391	-0.0512361073	-0.0737222842	0.1385481387	0.0252561997	-0.0379111143	0.0967707961	0.0295792229	-0.0455233853	-0.0134439221	0.046499567	0.0256327667	-0.0687335012	-0.0965917392	-0.0802075569	0.0224503208	0.1238051534	-0.1105317355	-0.0007479323	-0.0172504598	0.1369784307	-0.0701658516	-0.0193220682	-0.0319077563	-0.0248292854	0.0305201955	0.068935204	0.0384375437	0.0781212842	-0.003323509	-0.0827512714	0.0	0.0675694320427595	0.0093856347762227	8.809014015264095e-05	0.004565628146581	0.0707828359241631	0.0137495912382376	0.0050102098614669	0.0001890512592186	-0.1279377726224027	0.0396505997707379	0.0015721700621792	0.0163680736635816	0.0003370402125611	1.2551247459999078e-07	1.135961048832315e-07	1.5753381280213323e-14	-0.0011098361677235	-6.496982505429984e-05	4.2210781675863275e-09	1.2317363191871849e-06	0.0009731877771006	0.000179011153317	3.2044993011882484e-08	9.470944494980072e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4364.095077953638	2.893623020371706	8.373054184025074	19045325.84941917	4300.008493939568	14.279474954044415	18490073.04795244	203.9034049631818	4532.671253389525	-2.5605344309387874	20545108.69130377	6.55633657202302	4382.588399009099	3234.116340606812	0.9006079999999999	18.622522	0.199110102826604	0.1416074426615749	0.0572734669	0.095273243	0.0838810972	0.0066788336	0.1644108397	-0.02891985	0.0350334031	0.0569685552	-0.0698921997	-0.0900478232	0.0918034789	0.0258043285	0.0170761328	-0.0566775779	0.0041061679	-0.0491257325	0.0530472573	-0.1013928642	0.0638641011	-0.0200754769	-0.0112370135	0.0426381483	-0.1006934582	0.0582975661	0.0098088518	-0.0420675685	-0.0335703511	0.0299548784	0.0156536694	-0.1191884499	0.0289075302	-0.0475795626	-0.0558882219	0.0115406817	0.0072513769	-0.0238186998	0.0328681095	-0.1473024143	0.0865294549	0.0618325623	-0.0846478565	-0.014247494	0.0400768055	0.0921260579	-0.0083828258	-0.0598719462	-0.0316589768	0.086300269	0.0969866838	0.0108049421	0.1078788418	0.076516145	-0.0077498093	-0.0870905918	0.0	0.0711006238490341	0.0035311918062745	1.2469315572700814e-05	0.0050552987117218	0.0573261322903988	-0.0134567036337642	0.0032862854433763	0.0001810828726869	-0.2461222108724428	-0.1181844382500401	0.0139675614444775	0.0605761426847391	0.0007949424446582	0.0004579022320971	6.319334903191553e-07	2.0967445415950642e-07	-0.0019271090824546	-0.0008172729147311	6.679350171530679e-07	3.7137494156790095e-06	0.0009767680130029	3.5802359022999624e-06	1.2818089116117623e-11	9.540757512256334e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4366.795331063092	2.7002531094540245	7.291366855116128	19068901.46339442	4293.768297262753	-6.240196676815685	18436446.19057868	38.940054565341526	4529.559455353079	-3.111798036446089	20516908.859578483	9.683287019629736	4380.136050754123	3238.908348448248	0.857691	17.735085	0.1022877613894097	0.0573020540050968	0.1066897901	-0.0290649267	0.0350144157	0.1077286304	0.0161932738	-0.0614421866	-0.0393908436	-0.003262753	0.0555840205	0.0771100996	0.0563447505	0.0740610513	-0.0115335342	0.0063807867	0.0729951514	-0.0002421247	0.0497203791	-0.0342999229	0.0074582407	-0.0620497606	-0.008902996	0.0643668389	-0.0356097143	0.0191066065	-0.0992768258	0.1012697782	0.0515169079	0.014983637	0.0031667953	0.0420726582	0.032751722	-0.0332869021	0.0576424213	0.1147600215	0.024190095	-0.0630980786	-0.0190550488	-0.0750923411	0.1424016683	0.0324653183	0.0082842287	0.0182201581	0.0416825228	0.1153194385	-0.0036382392	0.0138823551	0.0156167868	0.0883746745	-0.0590303483	0.0030786836	0.01926994	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.0859200308237007	0.0148194069746666	0.0002196148230807	0.0073822516967456	0.0724565543201691	0.0151304220297703	0.0052499522639516	0.0002289296707989	-0.2544844160499906	-0.0083622051775478	6.992647543140759e-05	0.0647623180123047	0.0009970620127569	0.0002021195680987	9.941326572828407e-07	4.085231980840506e-08	-0.0009979393235004	0.0009291697589541	8.63356440955006e-07	9.95882893388436e-07	0.0011249932300985	0.0001482252170956	2.1970714983037765e-08	1.2656097677674567e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4374.528424615819	7.733093552727041	59.80073589522853	19136498.93777176	4306.253158389821	12.484861127068145	18543816.26414231	155.87175736217722	4531.677616452708	2.1181610996291056	20536102.0194585	4.486606443981982	4382.003364603355	3261.1320570987536	0.682329	14.109001	0.1548078765168458	0.106527619325485	0.0932209477	-0.0483286298	-0.0103732523	0.02648226	0.1005878087	-0.0264030857	-0.0396866671	-0.0727430778	-0.1082535595	0.0092207383	0.0938556944	0.0392406365	0.099087694	0.050927408	0.0754332991	0.0129465672	-0.0313633094	-0.0618625267	-0.034796121	-0.0339778982	-0.0831763571	-0.0727647943	-0.0417440655	-0.0598413826	-0.058199574	0.0007592087	0.0204326763	0.0281366993	0.008138036	0.0513834424	-0.0115544585	-0.0613190876	-0.0841341103	0.0185225597	-0.001086697	-0.030769588	0.0501164129	-0.1345432131	0.1093912318	0.0830307717	-0.0317499533	0.030638349	-0.0257972381	0.1052316505	-0.0723732932	-0.0201520299	-0.0022600069	-0.011463838	0.1039472933	-0.0063458402	-0.0533074313	0.0732168931	-0.0165592163	-0.0948373385	0.0	0.0859570984159745	3.706759227380119e-05	1.3740063969767655e-09	0.0073886227680935	0.0265514200538206	-0.0459051342663485	0.0007049779068744	0.0021072813520114	-0.1924207404602071	0.0620636755897835	0.0038518998277138	0.0370257413592543	0.0001010815201064	-0.0008959804926505	1.0217473707020548e-08	8.027810432102327e-07	-0.0009989414316549	-1.0021081544998433e-06	1.0042207533150818e-12	9.97883983876741e-07	0.0011640506106623	3.905738056379999e-05	1.5254789765055006e-09	1.3550138241832737e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4363.347965467799	-11.180459148019509	125.00266676053312	19038805.467751984	4295.671127139821	-10.58203125	18452790.432542697	111.97938537597656	4521.98097480848	-9.696641644228292	20448311.93652985	94.02485917658238	4374.300687598173	3264.2246221717137	0.8189159999999999	16.933317	0.0720504544944948	0.042938800321611	0.1058295994	0.0649412253	0.0952979683	-0.0270390871	0.0319033919	-0.0462019486	0.0630496638	0.035954631	0.0529619109	-0.0843987475	0.1542175354	0.1580412309	-0.0349786048	-0.0380405641	0.1174095317	0.0092063203	0.0345460954	-0.1054765072	0.0161980565	-0.1335474479	0.0239844972	0.091330361	-0.0848838623	-0.0158255975	-0.077580188	0.0066751762	-0.0871295866	0.012692876	-0.022608767	-0.1053798364	-0.0115656678	-0.0392998204	-0.0023705505	0.0794734623	0.0528170367	-0.0374514862	0.0168522719	-0.0632967926	0.1693408673	-0.0019378164	0.1058586855	-0.0491935559	0.0639992967	-0.0136602431	0.0679690267	-0.0732966071	-0.0179326044	0.0609023328	0.0512588484	-0.0252904903	0.0379667055	0.0715240683	-0.0209285683	-0.098217554	0.0	0.1029281820982532	0.0169710836822787	0.0002880176813509	0.0105942106700511	0.0383974857262501	0.0118460656724294	0.0014743669100975	0.0001403292719155	-0.2231791502913438	-0.0307584098311367	0.0009460797753401	0.0498089331247662	0.0003190656869583	0.0002179841668518	1.018029125941719e-07	4.7517096998116975e-08	-0.0009983189548601	6.224767947998582e-07	3.874773600643047e-13	9.966407356329625e-07	0.001133159348136	-3.089126252630008e-05	9.542701004687915e-10	1.2840501082680044e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4379.143256093959	15.79529062615984	249.49120596485287	19176895.6573932	4295.428235581342	-0.2428915584787319	18450703.727029443	0.0589963091802272	4532.764864727132	10.783889918651766	20545957.31890477	116.2922817775992	4380.689933978691	3231.5241932659983	1.002474	20.728865	0.2453516677371101	0.1682551546867462	-0.0287481826	-0.1228453115	0.0784640691	0.0640040984	-0.0997588419	-0.0950465423	-0.0974050552	-0.0998245002	0.1136934245	-0.0246081304	0.1177506433	0.0696307686	-0.0582967995	0.0007199463	0.0479027125	0.1074048638	-0.0591932629	0.0566872455	-0.0536552911	-0.0748830931	0.0066250011	0.0552363078	0.1311637584	-0.1099038358	-0.0689815653	0.0864296022	0.0261919746	0.0124354881	-0.112829766	0.0909587301	0.0027467781	0.0251538275	-0.0173193209	0.0743192751	-0.0405573936	-0.0644851696	-0.0699894663	0.0549916661	0.1058611035	-0.1150789421	0.0912797219	0.0167708227	0.0329552179	0.1002630676	0.0081359227	0.1164468456	0.0605481684	-0.002096238	0.1138659499	-0.1489573303	-0.0240243699	0.0698033217	-0.0252652428	-0.1012527768	0.0	0.1027382687367577	-0.0001899133614955	3.60670848745205e-08	0.0105551518630262	0.0381161585265203	-0.0002813271997298	0.0014528415408188	7.914499330781079e-08	-0.085402529341124	0.1377766209502198	0.0189823972804605	0.0072935920178615	-0.000300748800096	-0.0006198144870543	9.044984075918379e-08	3.84169998362385e-07	-0.0021021057108663	-0.0011037867560061	1.21834520273469e-06	4.418848419656712e-06	0.0007146844666832	-0.0004184748814527	1.7512122640693498e-07	5.107738869182501e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4372.344271056913	-6.798985037045895	46.22619753397397	19117394.42464421	4307.585326430377	12.15709084903483	18555291.344478294	147.79485791168642	4531.346091261188	-1.4187734659435591	20533097.39878805	2.0129181476655	4379.513715633009	3204.4770900528742	0.80888	16.72579	0.2082269854183001	0.0959597511862019	-0.0687354277	0.0468497819	0.0344849888	0.0529617556	-0.1182626074	-0.0604973576	0.0241656696	-0.1868438828	-0.0259890477	-0.0628711897	-0.0430099363	0.04349038	0.1218020483	0.0392904077	-0.0978604853	0.0706786188	-0.0183780686	0.0721929365	0.0022740141	-0.0619824595	-0.1002529217	-0.1310042476	0.1126757871	-0.0026608477	0.0073549382	-0.082234776	-0.0447392111	0.002481007	-0.1621787776	0.0239223826	0.016925265	0.0488975442	-0.1335015659	0.1001023895	-0.076189498	0.0629348527	-0.1115273999	-0.0357443567	-0.0052235961	0.0165426753	0.0107920841	0.0973185042	0.0438937844	-0.0030379487	-0.0078519398	-0.0231609908	-0.0257873956	0.0108251199	0.0612758604	-0.0922628279	-0.0497295788	0.068055325	-0.0295624686	-0.1039323455	0.0	0.1201860948657014	0.0174478261289437	0.0003044266366258	0.0144446973990673	0.0310451349390348	-0.0070710235874854	0.0009638004033828	4.9999374574776266e-05	0.0151463647103469	0.1005488940514709	0.0101100800949739	0.0002294123639388	0.0010169998407175	0.0013177486408135	1.0342886760194203e-06	1.7364614803658266e-06	-0.0022910598979721	-0.0001889541871058	3.57036848248138e-08	5.24895545609593e-06	0.0008711664717719	0.0001564820050886	2.448661791657992e-08	7.589310215395006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4386.41381878386	14.06954772694644	197.9521732408237	19240626.189618003	4329.59956629136	22.014239860983253	18745432.404430334	484.6267566569039	4550.8425695919295	19.49647833074141	20710168.093210075	380.1126673010694	4402.008197360568	3253.025041314236	1.094201	22.625584	0.5876314925069717	0.3944702704154962	0.0459462809	0.0441229136	0.0783032188	-0.0779729222	-0.0157583087	0.1339117518	0.0593680088	-0.0148335439	-0.0107404356	0.0440553488	-0.0195706255	-0.0964116636	0.0584591961	-0.1048595262	-0.0609281913	-0.1466910374	-0.0874087916	-0.19872141	-0.0311080208	0.1001106793	-0.0452234525	0.0046973597	-0.0784887989	0.1352213833	0.1403144981	0.0544157042	-0.1463728447	0.0385716813	0.0309608761	-0.108471057	0.1180695828	0.0819179672	0.0759569319	-0.0911711585	-0.0937611914	0.0471803969	0.1750014034	-0.0841901559	-0.0154032	0.0754132327	-0.0712824384	0.034148793	-0.1199037535	-0.0423102829	-0.0050733984	-0.2044302332	-0.1323769514	0.0442477392	0.1621386468	-0.0506749848	0.0476699912	0.0662807606	-0.0338135361	-0.106246848	0.0	0.15567551834107	0.0354894234753685	0.001259499178614	0.0242348670107608	0.0499980039978567	0.0189528690588219	0.0024998004037696	0.0003592112455608	-0.3574030170951943	-0.3725493818055412	0.1387930418836909	0.1277369166287477	0.0007722958864951	-0.0002447039542223	5.964409362972523e-07	5.988002521207843e-08	-0.004741983133788	-0.0024509232358158	6.00702470786228e-06	2.248640404112986e-05	0.0013883356450784	0.0005171691733065	2.674639538185287e-07	1.9274758633952573e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
4404.995407543329	18.58158875946901	345.2754408260252	19403984.540477816	4325.394373994715	-4.205192296644782	18709036.490585137	17.683642251760617	4558.455702105772	7.613132513842174	20779518.388060626	57.95978667332086	4405.687524866175	3375.828805627101	1.121441	23.188847	0.206934345859597	0.1034747845612205	0.0056191252	-0.204512656	0.0074967482	-0.1427880672	-0.024590377	0.1040347597	-0.0561627002	0.027756971	0.0861304104	0.1221859668	0.0683581915	-0.1162192247	-0.0857623642	-0.023177822	0.0384767873	-0.0446980934	-0.1868620232	0.0395596642	-0.0929442275	0.1129128932	0.0513723895	0.0714140351	0.0536924427	-0.0811024059	0.0914571602	0.1531061669	0.087738264	0.0036099073	0.062716691	0.0645080587	-0.0060373517	0.1461246965	0.1856904049	-0.0243084022	-0.1283178585	0.010085833	0.1820557961	-0.1538372813	0.0564459572	-0.1822546457	0.0568229794	-0.0235929525	0.0903411121	0.1354670062	0.0338549178	0.059294545	-0.0492465758	-0.098324429	0.0756333417	0.0056374275	0.0553120449	0.0644803214	-0.0380118078	-0.1081881546	0.0	0.1611085931019715	0.0054330747609015	2.951830135754509e-05	0.0259559787712966	0.0960494276241377	0.046051423626281	0.0092254925469244	0.0021207336180071	-0.4038034232276288	-0.0464004061324345	0.0021529976892548	0.1630572046103515	0.0014520483320073	0.0006797524455122	2.108444358485182e-06	4.620633871798164e-07	-0.0037456399759698	0.0009963431578181	9.92699688131142e-07	1.4029818829583044e-05	0.0018932288685476	0.0005048932234691	2.5491716710511944e-07	3.5843155487020258e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4368.179445105722	-36.815962437606686	1355.4150902072663	19080991.664644133	4294.361271757238	-31.03310223747758	18441538.73236844	963.0534344817358	4532.744354248047	-25.71134785772483	20545771.380967543	661.0734086609312	4378.005439879403	3242.1454957756864	1.00864	20.856379	0.4952684772578248	0.3403314701779403	-0.1227053424	-0.0521424921	-0.0149493778	0.0137868716	-0.0360276786	-0.0820471459	-0.0380013208	-0.0405468023	-0.086110564	0.0047722976	-0.0284881316	0.0011124346	0.199101968	0.0230746662	-0.1198298511	-0.0280090446	-0.0642706399	0.1643426445	-0.0506500774	-0.0261491056	-0.1706750582	-0.1353286946	0.0394505077	-0.0564428502	0.1367239539	-0.0688938903	0.1113902876	0.0308388134	-0.0847307166	0.0702490045	-0.0113784649	0.054512724	-0.0465054403	-0.0190054052	-0.0779317006	-0.0063605848	0.0703953946	-0.0879563704	-0.0506165035	-0.070699121	-0.0622398078	-0.0179151655	0.0555914909	0.0471521833	-0.0258832222	0.0170950583	-0.0910955945	-0.076652555	0.0881110609	0.0901807292	-0.027446105	0.06265471	-0.0421507286	-0.1097494464	0.0	0.1274508791550914	-0.0336577139468801	0.00113284170813	0.0162437265974057	0.0277855535539828	-0.0682638740701549	0.0007720369863012	0.0046599565030659	-0.136487623372119	0.2673157998555098	0.0714577368523909	0.0186288713337694	-0.0003638837693665	-0.0018159321013738	1.3241139760837217e-07	3.297609396799865e-06	-0.0033902900168407	0.000355349959129	1.26273593453053e-07	1.1494066398289714e-05	0.0015438891413449	-0.0003493397272026	1.220382450020568e-07	2.383593680762693e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4379.626229535676	11.446784429954278	131.02887378584367	19181125.910436887	4304.525300149357	10.16402839211878	18528938.05962591	103.30747315579669	4535.4852614912015	2.740907243154652	20570626.55720391	7.512572515577634	4383.550261643829	3249.81918061397	0.873299	18.057838	0.1860941313636019	0.1015662344401866	-0.0706426387	0.1041734523	0.0708081273	0.0320110272	0.0479550504	-0.0420709124	0.0186920458	0.0090738735	0.041919605	-0.1119661698	-0.0859073082	0.0296012936	0.0281052466	-0.0508291284	-0.1149300473	0.0111981988	-0.0404603827	0.0053226432	0.1032036671	-0.0379496395	-0.0327394686	0.0122725443	0.031584873	0.0375676866	0.0648412602	-0.0601466818	-0.0911524803	0.0274873938	-0.0785651585	-0.0898758595	0.0459662696	0.061944555	0.065288161	0.0314998799	-0.0084958117	0.0448157786	-0.0051096918	-0.0783817505	0.0074185057	-0.0470478772	-0.0965802645	0.0087261329	-0.0027851365	-0.0152833093	0.046977785	-0.0286374549	-0.1040810058	-0.0121573705	0.1241604499	0.0181697625	0.0316131504	0.0608046394	-0.046223836	-0.1109252393	0.0	0.1404487661015849	0.0129978869464935	0.0001689450650738	0.0197258558994577	0.0723850496621594	0.0445994961081766	0.0052395954145932	0.0019891150531032	-0.1852795054536358	-0.0487918820815168	0.0023806477570566	0.0343284951411438	0.0005801144364512	0.0009439982058177	3.3653275937909337e-07	8.911326125870368e-07	-0.0038521184666497	-0.000461828449809	2.1328551705298404e-07	1.4838816681103636e-05	0.0013556184724233	-0.0001882706689216	3.544584477618676e-08	1.8377014427752811e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4393.452031233183	13.825801697506904	191.1527925787848	19302420.750746984	4317.915558938419	13.3902587890625	18644394.77412248	179.29903043806553	4551.636730008912	16.151468517710782	20717396.921966225	260.8699352786025	4398.218194870722	3253.634938638999	0.932072	19.273113	0.1683729616486248	0.0818756279741103	-0.0102891649	-0.0536246689	-0.025311236	0.0568432168	-0.0868053832	0.0242480068	-0.0579660942	-0.054832543	0.0113014304	0.0608485614	0.0431489457	-0.0028906281	-0.0018447903	0.0461069921	0.0664252461	0.035085217	-0.0562902519	-0.1168178775	-0.0172140905	0.0058542984	-0.0098531134	0.013851216	-0.0140442416	-0.0293591338	-0.0927528109	0.1047167957	-0.0553306662	0.0335087399	-0.0138439242	0.0642838115	0.0200830363	0.0028740441	-0.0240541328	-0.0231341994	-0.1041379189	0.0016326509	0.0129797578	-0.0693318968	0.0699728147	-0.0355504706	-0.0180788478	0.1031280361	0.0249181318	-0.0321338711	-0.0718541946	-0.0383672925	-0.0716718146	0.0554697878	0.0057534863	-0.001644335	-0.0520606032	0.0589308316	-0.0502247703	-0.1117114032	0.0	0.1108986723096734	-0.0295500937919115	0.0008732080431107	0.0122985155200483	0.0518508002060116	-0.0205342494561478	0.0026885054820037	0.0004216554007273	-0.2136809260786663	-0.0284014206250304	0.0008066406935199	0.0456595381698364	0.0004812121222348	-9.890231421640002e-05	2.315651065857201e-07	9.781667757359522e-09	-0.0025652762612513	0.0012868422053984	1.6559628615946175e-06	6.580642296539448e-06	0.0009436190365274	-0.0004119994358959	1.6974353517853982e-07	8.904168860968986e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4373.895179359732	-19.556851873451706	382.4704552001315	19130959.0400263	4289.970556999655	-27.945001938764108	18403847.37992393	780.9231333575298	4527.885948995942	-23.75078101297004	20501751.167114884	564.099598726058	4377.048143659319	3271.553476037257	0.949762	19.638903	0.0858049538350147	0.0472064753330916	-0.0678472941	-0.0145451959	0.1039983703	-0.1210341493	0.0022185185	-0.0628921652	-0.0109271078	0.0794559783	0.0695661578	-0.0560689184	0.0411607265	0.0862436964	-0.0258128872	-0.0849906903	0.0098749431	0.0193284834	-0.0975568436	0.0313571909	0.0251094907	-0.0760032179	-0.0159398785	0.0549938984	0.0190718281	-0.0819942163	0.0907229946	-0.0072536563	-0.0570330656	0.022380705	-0.0483519489	-0.0918665157	-0.0211207608	0.0408393233	-0.0344607021	0.0218730149	-0.0718144875	0.0166601706	0.0814754745	-0.0787053066	0.0491507258	-0.1206958234	0.0545168788	-0.0214181353	0.114605075	-0.0033382209	-0.0195418162	-0.0101343994	-0.0752322276	-0.0001658198	-0.0340014111	0.0703815175	0.0935787244	0.0570340182	-0.0541472847	-0.1121051767	0.0	0.1373768480063688	0.0264781756966953	0.000701093788225	0.0188723983681649	0.0499713314065246	-0.0018794687994869	0.0024971339625407	3.532402968245104e-06	-0.2210271156419736	-0.0073461895633073	5.39665011000454e-05	0.0488529858490103	0.0001509139438875	-0.0003302981783472	2.27750184596795e-08	1.0909688661954476e-07	-0.0028269030693488	-0.0002616268080975	6.844858671528609e-08	7.991380963493667e-06	0.0013537164455931	0.0004100974090657	1.681798849224001e-07	1.8325482150692165e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4359.31972314094	-14.57545621879126	212.4439239859008	19003668.44856561	4280.74579001034	-9.224766989314958	18324784.51869125	85.09632600715496	4529.730946957487	1.8449979615443224	20518462.451824367	3.404017478102706	4376.566230249153	3244.6234696832785	0.8589839999999999	17.761827	0.0472068332960282	0.0238793687165877	0.0281284833	-0.1230640183	0.1417919089	0.0507634649	-0.0459818022	-0.1190545205	-0.0725799847	0.049354108	0.092890637	0.0278462134	-0.0227483932	0.0841600661	-0.057449073	-0.0590811629	0.0542734141	0.0010384812	-0.119581553	0.0433072078	-0.0296311315	-0.0813095881	-0.006014258	0.0898225399	0.0456714594	-0.0832063416	0.0218771423	0.1031739616	0.0154505026	0.0232561257	-0.0572962088	0.0522245048	0.0516575556	0.0286957586	0.0103485781	0.0263378854	-0.0723568849	-0.0654225514	0.0721843945	0.0024816737	0.1345607734	-0.110170437	0.0047122576	-0.0038278702	0.0162504664	0.0716588749	-0.0448591387	0.0167287862	0.0299506768	0.0065107609	-0.091805773	0.0055022295	0.0511889266	0.0551149396	-0.0579852545	-0.1121051767	0.0	0.1533662044373187	0.0159893564309498	0.0002556595190759	0.0235211926635094	0.0625158574848825	0.0125445260783579	0.0039082324370701	0.0001573651345306	-0.2081818792271832	0.0128452364147904	0.0001650000985518	0.0433396948385614	0.0002008699056777	4.995596179019999e-05	4.0348719006968096e-08	2.495598118383921e-09	-0.0027603678829541	6.653518639469997e-05	4.426931028577467e-09	7.619630849244499e-06	0.0013537795848468	6.31392536999502e-08	3.986565357786674e-15	1.832719164347974e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
