global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
4387.638279243301	-3.9173645133496393	19251369.66948112	15.345744730451056	4206.59843203896	2.977387679250569	8.864837392553088	17695470.368432634	4488.1246008576645	-0.8027688581396433	20143262.43282377	0.6444378395988267	4380.8848807198665	3668.1160345041794	0.598871	9.530534	0.0667218835187455	0.0365609651987815	-0.0094807258	0.1456096485	-0.0478903953	-0.0777805859	-0.0791479026	-0.1006035673	-0.0367915393	0.0914283336	-5.54298e-05	0.0279643342	0.0087646509	0.0083272272	-0.1717556857	0.0407918074	0.0024453832	0.0554666505	0.0668167035	-0.0034041945	0.1482826482	-0.0021479994	0.1023410036	-0.0511331751	0.1317952138	0.0113769499	-0.0229713985	0.0317106043	0.0517434924	0.1303680359	-0.0460962071	-0.0116112656	-0.0756423472	-0.1230052339	0.0040856345	0.0571110297	0.0075972917	0.0603218935	-0.1634044722	0.053659335	-0.029076727	0.0561599455	0.0419885467	-0.0788682893	0.027002674	0.1046925509	-0.0765238651	0.0470670351	-0.0488899471	0.0778174854	0.0011825212	0.0300417242	-0.1275847546	0.1466493647	0.0163968092	0.1287359347	0.0652894401	0.0316924265	0.1251023514	0.0996525966	-0.005423781	-0.0898412685	-0.0755081539	0.1252334096	0.0325335189	0.0970804364	-0.0462220006	-0.09644715	0.0155733186	-0.0140675708	-0.0426296197	-0.0026723778	0.0575413298	0.0851451664	0.0978307447	-0.0049378511	-0.1343619373	-0.0005031106	0.0415081441	0.0605073736	-0.064027693	-0.0564127483	0.0136205683	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	0.0047564597492311	0.0055925390716282	2.2623909346055575e-05	3.127649326768801e-05	-0.024279430169841	0.0018692322185529	0.0005894907293721	3.494029086876196e-06	0.1394060801677739	-0.0040138589268394	0.0194340551877438	1.61110634845685e-05	-0.0118488476941701	0.0003256385166422	1.0604044352099733e-07	0.0001403951916796	-0.0006238042142105	-0.0003764618100231	3.891316976667793e-07	1.417234944059439e-07	0.0030859220157042	0.000402824739369	9.522914687007874e-06	1.622677706477028e-07	0.0
4383.609888403784	-4.0283908395176695	19216035.653711434	16.227932755909872	4204.143145511025	-2.455286527934732	6.02843193425779	17674819.587947335	4486.748540328721	-1.3760605289435262	20130912.46414191	1.893542579316337	4378.956256138393	3676.0417029250425	0.528095	8.404198	0.0675986372948848	0.0359743192465403	-0.0045161509	0.1148277204	-0.0362375948	-0.0753188382	-0.0483205367	-0.050268426	-0.0149807965	0.0722229801	-0.1388188082	0.0958739141	0.0452863752	-0.0256398156	-0.1591417422	-0.0293208749	-0.0122708775	0.1082224058	0.0101095903	0.0284977498	0.0385871843	0.0161643665	-0.037811642	0.1655782419	0.0446083819	-0.0426204423	-0.0166117494	0.1058436545	0.0572238103	0.1303020347	0.1259004477	-0.0751351305	-0.0348661207	-0.0219655955	0.1035385886	0.1923353665	0.0425677216	0.101710664	-0.1202374926	-0.0195335779	-0.0658669886	0.0997937351	0.0287554828	0.0400217938	0.0168862253	-0.0024376625	-0.0936557876	-0.1201190594	0.0354809495	-0.0485848108	-0.0123224414	0.1144069713	-0.1131470625	0.1369308862	-0.045866254	-0.0566519381	0.078829185	-0.0737737406	0.0602815783	0.0965648536	-0.015733486	-0.0793433477	-0.0515562677	0.1122744823	-0.0029201661	0.0424817202	-0.094788833	-0.0018364708	0.0036152826	-0.0030340846	-0.0417431646	-0.0667853477	0.1308683197	0.060941433	0.1198494836	0.0113257115	-0.1649611117	0.0072267844	0.0140773226	0.032441817	-0.0872092261	-0.0687171828	0.0597312217	0.0795557284	-0.0	-0.0795557284	0.0	0.0	-0.0064410099618612	-0.0111974697110923	4.148660932879522e-05	0.0001253833279308	-0.028438874880436	-0.004159444710595	0.000808769604465	1.7300980300496733e-05	0.1533919231146114	0.0139858429468374	0.0235290820767988	0.0001956038029336	-0.0117882086203545	6.0639073815600686e-05	3.677097273213869e-09	0.000138961862477	-0.0011084327149331	-0.0004846285007226	1.228623083533963e-06	2.3486478371263522e-07	0.0028660719917152	-0.000219850023989	8.214368661694333e-06	4.8334033047963964e-08	0.0
4384.329510262456	0.7196218586723262	19222345.254558228	0.5178556194790134	4186.068503931949	-18.074641579076346	326.6926682120753	17523169.519611064	4484.117097671423	-2.6314426572980665	20107306.145629182	6.9244904586479095	4375.480230050223	3684.939659565129	0.576919	9.181194	0.0698527490320439	0.0449826373951042	0.0044932765	0.1308417508	-0.0488520074	-0.1073057021	-0.0124088372	-0.0483303883	0.0311890098	-0.0273537172	-0.0819923155	0.1064259631	0.0848254009	-0.0165462208	-0.1012970811	-0.0389784478	-0.055032657	0.1057787122	0.0219225225	0.0354985796	0.0437700057	0.0164476259	-0.0780629699	0.1844637436	0.092969363	-0.0447099865	0.0502189901	-0.0056789109	0.0750932869	0.0408382607	0.0917590489	-0.1301884014	-0.0094924983	0.0475189147	-0.0747597778	0.0679854455	0.0865395143	0.0711075548	-0.0748544464	-0.0421459669	-0.0902512873	0.0956151102	0.0419452277	0.0371822555	0.0243428311	0.0414208022	-0.0899791088	-0.0937198833	0.0477974711	-0.1456230938	-0.084423297	0.0906961316	-0.0406461796	0.1314588987	0.0455158207	-0.0181407196	-0.0214522963	-0.059865772	-0.0884017501	0.0899311553	-0.0243434777	-0.0464163123	-0.026093964	0.0744912723	0.0110479552	-0.0269311803	-0.1098420512	0.0304066232	0.0621758216	-0.0795312566	-0.0407386553	-0.0524716457	0.0805456425	0.0317484826	0.0238373468	-0.0282167293	-0.0023667269	0.0066077635	0.0221592553	0.060511185	-0.0681018811	-0.0002925637	0.0322435012	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	0.0174984905663393	0.0239395005282005	0.0003061971721002	0.0005730996855397	-0.0292375980444887	-0.0007987231640526	0.000854837139411	6.379586927943558e-07	0.1527545585497307	-0.0006373645648806	0.0233339551577231	4.062335885655629e-07	-0.0112372435396402	0.0005509650807143	3.035625201665155e-07	0.0001262756423691	-0.0009858504779449	0.0001225822369882	9.719011648641876e-07	1.502640482503125e-08	0.0030820678895109	0.0002159958977956	9.499142475554172e-06	4.665422786457041e-08	0.0
4387.052605541028	2.7230952785721456	19246230.563784324	7.415247896181912	4194.799373827483	8.730869895533942	76.22808913274088	17596341.78666344	4488.941742288191	4.824644616767728	20150597.96565734	23.277195678105816	4381.308830078125	3700.484942146901	0.502648	7.999226	0.081134353103734	0.0329688566315347	0.0070184954	0.1088008208	-0.049037709	-0.1378987842	0.0254963021	-0.0527551328	0.056923159	-0.0337012525	-0.0149275743	-0.0483044181	0.0317130796	-0.069170856	-0.0822929948	-0.0764691118	-0.0692320965	0.0813104159	-0.004814651	0.0073200045	0.0548122509	0.0574041868	-0.1336088032	0.0023897292	0.1229733086	-0.0082085001	-0.0040401561	0.0804397696	-0.0783308345	-0.0736737548	-0.0571558835	-0.2139326959	-0.0336623174	-0.0219687935	-0.0992470838	-0.1350290783	0.0284995911	0.1034145162	-0.0451907862	-0.0645459459	-0.0917630805	0.0861021209	-0.0395644612	0.0065986519	0.0053538264	0.1143516271	-0.0435569318	-0.0047960169	0.1739290538	-0.0413999544	0.0707065448	0.0835647573	-0.0554685176	-0.0429923228	0.1421241269	0.039845054	-0.0744300649	-0.1057091733	-0.0138567603	0.0840291804	-0.0193586356	-0.0409879891	0.0339817981	0.0786375948	0.0009393615	-0.0253591414	-0.044075972	0.0498132491	0.0939740818	-0.0841479275	0.0171760801	0.0007502822	0.0221465176	-0.0101296995	-0.0452978588	-0.0647516635	0.058771706	0.0441762025	0.0506705387	0.0178227008	-0.0435708831	-0.043656026	0.0449293314	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	0.0327828038282547	0.0152843132619154	0.0010747122268418	0.0002336102318883	-0.0376800214223465	-0.0084424233778577	0.0014197840143884	7.127451249099987e-05	0.1348368902486498	-0.0179176683010808	0.0181809869719264	0.0003210428373475	-0.0117283233717829	-0.0004910798321427	2.411594015373028e-07	0.0001375535691131	-0.0012806017116209	-0.000294751233676	1.6399407438063786e-06	8.687828975352396e-08	0.003078099992072	-3.9678974388997895e-06	9.474699561193646e-06	1.574421008562751e-11	0.0
4379.584285541653	-7.468319999375126	19180758.514163397	55.77580361306648	4187.944629869963	-6.854743957519531	46.987514723150525	17538880.222856663	4485.440424170198	-3.501318117992924	20119175.798780125	12.259228563385507	4379.335571986607	3684.022354461727	0.647787	10.308997	0.1112157376169643	0.061061517636475	-0.0024245705	0.0864560297	0.0339959807	-0.1242001648	-0.0487618096	-0.0838612343	0.1096266884	0.0445056442	0.1076334082	-0.0859872142	0.0138719969	0.0475797317	-0.088157454	0.0987906725	-0.0218266265	0.0500240476	0.0926511384	-0.0993011822	0.0639762109	-0.0105781042	-0.1062055388	0.1629546674	0.1464904782	0.0041827722	0.0267870909	0.0508245136	0.054157168	-0.0357540771	0.0206690809	-0.094311637	0.1345351541	-0.0225745355	-0.0290184187	0.0146642783	0.0135768594	-0.0245264975	-0.1080202243	0.0672130568	-0.0155042544	0.0686404502	0.0629735038	-0.0648737678	-0.1224791703	0.0834168429	-0.1672861537	-0.0471196364	0.1265605387	-0.081023477	0.0160912999	0.0860471975	0.0628249695	0.0333684446	0.0104277014	0.0323843419	0.0235654223	-0.1579165689	-0.0015575598	0.0737064131	-0.0223197004	-0.044740852	0.0083656213	0.0279985518	-0.0033540122	0.0060232296	-0.058116862	-0.1139106612	0.0654928794	-0.096497968	-0.0277541352	-0.0966209698	-0.060421876	-0.012229674	-0.1070645318	-0.0636918545	-0.0119773131	0.048598658	0.0303238749	0.0146680108	0.023302718	-0.0304160906	0.136035091	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	0.0505055605175925	0.0177227566893378	0.0025508116431961	0.0003140961046694	-0.0270664863717371	0.0106135350506093	0.0007325946845114	0.0001126471262705	0.1550778712196319	0.020240980970982	0.0240491461420127	0.0004096973106676	-0.01245536528609	-0.0007270419143071	5.285899451593325e-07	0.0001551361244099	-0.001460383958133	-0.0001797822465121	2.132721305172208e-06	3.232165616093752e-08	0.0034240451293735	0.0003459451373014	1.1724085047986387e-05	1.196780380225536e-07	0.0
4371.214139530025	-8.370146011628094	19107513.05362721	70.05934425597368	4178.818898652729	-9.125731217233806	83.27897024919561	17462527.38773721	4489.191828323623	3.751404153425028	20152843.27148759	14.073033122334552	4382.724583984375	3686.361941125956	0.723727	11.517522	0.1332392063339653	0.0661756383299138	-0.005838849	0.0439753005	0.1400265995	-0.1176577775	0.0309986062	0.0493085936	0.050578286	0.0361585575	-0.0050702358	-0.1203780395	0.004004678	-0.0194097127	-0.0644002371	-0.1066870482	-0.0336751722	0.0907533654	0.0191487038	0.0018908341	0.0204246803	-0.037380347	0.0096751625	-0.053607941	0.2282960531	-0.0411275361	-0.124952796	0.1127903744	-0.0609087588	0.0725950169	-0.1637215316	0.1472649826	0.1571654392	-0.0368130902	-0.054907048	-0.073710122	-0.0031144601	0.0307075454	-0.0523849537	-0.0622671589	-0.1062876317	0.0026392414	-0.0110139743	-0.0032758167	-0.0256220682	0.0514899202	-0.1861811902	0.1675296845	0.1205853274	0.1282181668	0.0500052636	0.1337245705	0.0537964399	-0.1168827616	-0.2304491437	0.0768330713	-0.0043826347	0.0570208964	0.0262783925	0.0454041917	-0.0190520688	-0.0479121448	-0.0240072261	0.0382651669	-0.1444902289	-0.0085916291	0.0019304	-0.0809400945	-0.0205054536	-0.0814024078	0.0904953124	0.0071414061	-0.0547615573	-0.0281819506	-0.1496653955	-0.1059851635	0.0088031658	0.0620025213	0.0454524396	-0.0833370951	0.1379164819	0.0164792401	0.0953355392	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	0.0241037879202963	-0.0264017725972962	0.0005809925921066	0.0006970535962793	-0.0189401314159738	0.0081263549557633	0.0003587285780543	6.603764486705875e-05	0.1862394436464427	0.0311615724268108	0.0346851303697365	0.0009710435961113	-0.0128206299673925	-0.0003652646813024	1.3341828740701642e-07	0.0001643685527608	-0.0008157973355571	0.0006445866225759	6.655252927020635e-07	4.1549191400380586e-07	0.00308290630617	-0.0003411388232035	9.504311292622753e-06	1.163756966966689e-07	0.0
4382.800899799764	11.586760269738988	19208943.72728562	134.25301354840192	4191.427801433362	12.608902780632889	158.9844293314518	17568067.014628507	4495.019479697707	5.827651374083871	20205200.12286184	33.96152053786163	4387.753578962053	3699.7280863411866	0.715604	11.388244	0.0882290672354062	0.0363512925804556	0.0095953629	0.0147932482	0.0658939072	-0.032466763	-0.0015071599	0.0226644389	0.0321076582	-0.090562393	0.0534280792	-0.1542288792	-0.0587111935	-0.1060881663	-0.0089407202	-0.0255154284	-0.0902244706	-0.083291183	-0.1114422722	-0.0051442748	0.0633735103	0.0596743721	-0.0524406172	0.0366238399	0.1705195085	-0.0433945191	0.0228615523	-0.0551827937	-0.066612075	0.1655904613	-0.1180508822	0.0128417315	0.088334386	-0.1194360668	-0.0762767414	-0.0768111876	-0.0631456584	0.0288904148	0.0471849107	0.0616453862	-0.0660947875	-0.0489741054	-0.1592718065	0.0240508152	0.0323952462	0.1509650796	-0.0686967894	0.041029926	0.0969127636	0.0246968409	-0.1159024969	0.0148801101	0.0309217054	-0.0381392931	-0.1285458086	0.2393553619	0.0864251169	-0.0681241226	-0.0080634313	0.0435319779	0.0056820638	-0.0350439158	-0.0093913781	0.0122918605	-0.1821312262	0.0595914059	0.027029603	0.02476732	-0.0926115551	-0.0715516164	0.0759221846	0.084462535	-0.0178184973	0.0679675212	-0.1382933874	-0.0254268334	0.0395132963	0.0583009154	0.0193225849	-0.0618929964	0.0911303645	0.0368866001	0.0788209779	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	0.0313499143805984	0.0072461264603021	0.0009828171316708	5.250634867869025e-05	-0.0301937556940004	-0.0112536242780266	0.0009116628829089	0.0001266440593909	0.1626256332778552	-0.0236138103685875	0.0264470965990234	0.0005576120401236	-0.0133453538681246	-0.0005247239007321	2.7533517199951204e-07	0.0001780984698654	-0.0009429219327472	-0.0001271245971901	8.891017712557152e-07	1.6160663210745192e-08	0.0033533679308176	0.0002704616246476	1.1245076479435913e-05	7.314949040701937e-08	0.0
4388.045363163053	5.24446336328856	19254942.10917677	27.50439596887595	4206.075019434878	14.647218001516194	214.54099518394003	17691067.06911411	4485.22796044646	-9.791519251246427	20117269.857170712	95.8738492475294	4378.238561662946	3706.9487983939352	0.563586	8.968999	0.0832717371666703	0.0403582169331393	0.008482413	0.008379175	0.0109298995	0.0235166093	-0.0357590001	0.0192043299	-0.040958722	-0.1743544685	0.037561343	-0.000787756	0.0657291545	-0.0574811593	0.020142189	0.0608113521	-0.1209435046	-0.0377444556	-0.0853603908	-0.0188944536	0.0461347432	0.0492946493	0.0497412776	0.0411188236	0.110199971	0.0228339526	0.0214587947	-0.0787784735	0.0837835958	0.0575631608	-0.060729664	-0.0618603886	-0.0056815296	-0.2098328472	0.1558347909	-0.0641133692	0.0647581612	0.0029022941	0.0722202124	0.090945324	-0.0472044289	0.018531175	-0.1002229975	0.0364097335	0.0082682058	0.1260027267	-0.0567060722	0.0268816797	-0.0353052252	-0.0251399114	-0.0542974687	-0.0433114252	0.0026668112	0.0839154189	-0.0058352517	0.095502761	0.0449415014	-0.0955514361	0.1772201798	0.0426382124	0.0278770511	-0.0477634214	0.0320312043	0.0244553169	-0.1168630578	0.0728385911	0.0148920633	0.0117903491	-0.0645933713	-0.0462836068	0.0902992935	0.0271962853	-0.0105332131	0.0831181592	-0.1118776901	-0.0501700487	0.0343868544	0.0387501461	-0.0415763862	0.0006287489	0.0827952455	0.0355395214	0.0506240098	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	0.0310516677454018	-0.0002982466351965	0.0009642060697708	8.895105540609303e-08	-0.0460129753820552	-0.0158192196880547	0.0021171939035096	0.0002502477115389	0.1562367111418012	-0.0063889221360539	0.0244099099084066	4.081832606056072e-05	-0.0139564874817162	-0.0006111336135915	3.734842936615261e-07	0.0001947835428273	-0.0012690269133706	-0.0003261049806234	1.6104293068589122e-06	1.0634445838738809e-07	0.0030752995508853	-0.0002780683799322	9.45746732767533e-06	7.732202391817385e-08	0.0
4384.324066332717	-3.721296830335632	19222297.51862425	13.848050099466022	4203.161835519891	-2.9131839149877123	8.486640522543135	17666569.415570937	4488.176804364738	2.948843918277817	20143731.027237672	8.695680454364066	4379.993497767857	3719.267995784345	0.585985	9.325459	0.122107288369817	0.062659029252916	0.0119948701	-0.0064562902	0.0365162151	0.0556364342	0.0643428934	0.0798575183	-0.0106084273	0.0176145163	0.0672175049	0.0563762407	-0.0051478244	0.0030560325	-0.0043748429	0.0793880545	-0.0998968847	-0.014704005	-0.1126678123	0.0796951584	0.0532762423	0.0147214733	-0.1202951372	0.063379863	0.0378509721	-0.012224005	0.0155334511	0.0178837341	-0.1335899258	0.0682270383	-0.0264910229	-0.0314989696	0.0744320905	-0.0800339685	0.0472080803	0.0896777612	0.0001132183	-0.0494655161	0.0318769721	0.0852941514	-0.0322797706	0.0474471694	-0.1216374244	0.0316210556	0.0845797255	0.0569522699	-0.0374810647	-0.0747299758	0.1014435302	-0.0800203718	-0.024150547	0.0575512715	-0.0524677237	-0.1020399307	-0.0643870697	0.0179992329	-0.0162466941	-0.0544231835	0.0142162381	0.0375704489	0.0403775207	-0.0325161323	0.0767123019	0.0167496048	-0.1075298234	0.0579108287	0.0409520741	0.0419466366	-0.0530278653	-0.0078907122	0.0068963607	-0.009073319	-0.0147081516	0.1299097425	-0.0328313494	-0.0257001197	0.0347092801	0.0734183181	0.0629287994	-0.1066334801	-0.0087428282	0.0027076088	0.1717132807	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	0.0599737123373387	0.0289220445919368	0.0035968461715218	0.0008364846633779	-0.0773138657221608	-0.0313008903401056	0.0059774338329043	0.0009797457360833	0.1720060549776008	0.0157693438357995	0.0295860829489574	0.0002486722050116	-0.0140512083519679	-9.472087025170008e-05	8.972043261239403e-09	0.0001974364561504	-0.0015088146984789	-0.0002397877851082	2.2765217943459738e-06	5.7498181887144243e-08	0.0036630910875648	0.0005877915366794	1.3418236315796668e-05	3.454988905920477e-07	0.0
4388.403903866808	4.079837534090984	19258088.82347344	16.6450743045776	4212.728251005474	9.566415485583091	91.516305242804	17747079.316819638	4488.421404649982	0.2446002852439051	20145926.705720115	0.0598292995413997	4381.158908063616	3709.518291559112	0.718157	11.428864	0.2108611435228619	0.1310942105184859	0.0211219433	0.0069174838	-0.046547327	0.0980091578	-0.0541898869	0.0087955846	0.0278950376	-0.0906456749	0.2784655621	-0.032443222	0.0051870634	-0.0224428047	0.0550961017	0.0881279266	-0.1564573763	-0.08228369	-0.0242435482	0.1192518396	0.03566583	0.0722676013	-0.1709630323	-0.0402368335	0.016697263	-0.088215209	0.0773781507	-0.011051857	-0.1043496044	0.0315300181	0.1323784902	0.0146655207	-0.1780907985	0.0543189362	-0.0324784111	0.0320746576	0.0016894738	-0.0526863355	0.0940234968	0.1236056706	-0.0586454549	-0.0029161575	-0.0201925494	0.001011088	0.123549742	0.1117994623	0.1023095192	-0.0065300398	0.1269842768	-0.10897981	-0.0866130853	0.0508734955	-0.0795866269	-0.0244391946	0.036446416	-0.1421425256	0.060101912	0.123026658	-0.0868928518	0.0376280249	0.0110448048	0.0286117929	0.0785417229	-0.0685888319	0.016146629	0.0432754348	0.0049230844	-0.0113600772	-0.1392680253	-0.1404445568	0.1150010993	-0.0484822193	0.0636975764	0.0983967099	-0.0299498551	-0.0767286705	0.1535956891	0.0248375054	0.0156861427	-0.0266141839	-0.3089871709	0.0599800632	0.1042672875	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	0.0482979000366157	-0.0116758123007229	0.0023326871479469	0.0001363245928817	-0.1054877552370214	-0.0281738895148606	0.0111276665049457	0.0007937680503955	0.1171049747042474	-0.0549010802733534	0.0137135751004824	0.0030141286151811	-0.0124722960110861	0.0015789123408818	2.492964180188846e-06	0.0001555581677881	-0.0016652562493417	-0.0001564415508628	2.773078375971586e-06	2.4473958836358054e-08	0.0030762377506309	-0.0005868533369338	9.46323869840666e-06	3.443968390704532e-07	0.0
4401.1955510855605	12.791647218752589	19370522.27889533	163.6262385690208	4225.384525901393	12.656274895919523	160.18129424108275	17853874.39172694	4486.506757660774	-1.91464698920754	20128742.886535797	3.6658730932814985	4379.530005301339	3718.322931082508	0.661071	10.5204	0.133973460972618	0.0680096773502159	0.0268433061	0.008827181	-0.145139742	0.0346711655	-0.0616051284	0.0730445953	-0.0263649183	-0.1883598621	0.194539739	-0.0575014302	0.0605838064	-0.1839893478	0.046589956	0.0081819334	-0.1251939297	-0.0677944672	0.0070752293	-0.0270435269	-0.0645361822	0.1593029599	-0.1464193863	-0.1435293133	0.0274920193	-0.0452314957	0.1427180526	0.0300309198	-0.0724462094	0.0320638108	0.0942228579	0.0544241646	0.0926817595	-0.1273008084	0.0069076972	0.0725579663	0.0514362619	0.0891635691	0.1589373944	0.0948328023	-0.062447131	-0.0255253382	-0.053199527	0.0713582255	-0.0609481982	0.1297280937	0.2082574876	0.1170429038	0.1217129051	-0.0384336242	-0.0594403854	0.0316355376	-0.0152529509	-0.0342000224	-0.0190546604	-0.08850112	0.1990012835	-0.0666284006	0.0409156746	0.0476680425	0.0055709524	0.029045706	0.1339349539	-0.0426464952	0.0100904546	-0.0615615324	-0.086617704	0.1068061144	-0.1365453828	-0.1256995972	0.1015007417	-0.256227522	0.0358434899	0.1213113509	-0.1094524788	0.007971194	0.1244068283	-0.0361934129	-0.1649834274	0.0822964033	-0.0685261076	-0.0310312205	0.0016229413	0.0641245402	-0.0394130496	-0.1090515843	0.0	0.0	0.0528383323407695	0.0045404323041537	0.0027918893645536	2.0615525508603357e-05	-0.05899705795278	0.0464906972842414	0.0034806528470836	0.0021613849339749	0.1420300628174402	0.0249250881131928	0.020172538743926	0.0006212600174504	-0.0127846175754308	-0.0003123215643447	9.754475955472074e-08	0.00016344644655	-0.0023041058184603	-0.0006388495691185	5.308903622662608e-06	4.081287719630207e-07	0.0032854114825882	0.0002091737319572	1.0793928609922394e-05	4.375365014094434e-08	0.0
4412.474342866963	11.278791781402106	19469929.826459236	127.21114404822367	4248.38304218493	22.998516283536446	528.9317512440911	18048758.47312448	4492.955264333951	6.44850667317678	20186647.00730617	41.58323831400546	4387.438488560268	3742.1577609630112	0.717661	11.420984	0.1009713416818495	0.0657719896787433	0.0472440069	-0.0090300252	-0.2527135834	0.0574741972	-0.0926056267	0.1262950799	-0.0055359478	0.0053953915	0.0821847879	0.0042134486	-0.0656494253	-0.2273757071	0.0266880967	0.0390802386	-0.0314069766	-0.1107823133	0.1236191285	-0.0365114341	-0.0878687044	0.1068877829	-0.1408932489	-0.0514204243	-0.0007855808	-0.0637642796	-0.0042193341	0.0934218688	-0.08256318	-0.0211052142	0.0242783425	0.0155321141	-0.0173180167	-0.0456781443	0.0454816136	0.0050875495	-0.0784960313	0.1439122572	0.1593947401	0.1305889575	0.0150284901	-0.070699458	0.0521886064	0.0941963647	-0.0978708321	0.0481314628	0.1438821615	0.0040414851	0.1602975007	-0.01104475	0.0290208101	0.1052209244	-0.0135786477	-0.0793257677	0.0141823104	-0.0404608278	0.0456638497	-0.0015686076	0.0249265515	0.0496940207	0.0499896699	-0.0014248534	0.1684658031	0.0625503508	0.0246333875	-0.114711375	-0.0606016217	0.0817938314	-0.1617428398	-0.026506036	-0.0174665409	-0.1757274654	0.0202147145	0.0272545465	-0.0255482201	-0.0445048031	0.0992842131	-0.0716023781	-0.1043174862	-0.0591065286	-0.0319584746	-0.071946505	-0.0557331337	0.0622738351	-0.0435714113	-0.1105075577	0.0	0.0	0.0711066085618057	0.0182682762210362	0.0050561497811618	0.000333729916088	-0.0657039192570749	-0.0067068613042949	0.0043170050057402	4.498198855504833e-05	0.1506000847869586	0.0085700219695183	0.0226803855378391	7.344527655802792e-05	-0.0137984836056635	-0.0010138660302327	1.027924327259815e-06	0.0001903981498157	-0.0022482085044988	5.589731396149966e-05	5.054441479700731e-06	3.124509708110464e-09	0.003564171782134	0.0002787602995457	1.2703320492560254e-05	7.770730460286409e-08	0.0
