global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
4250.0421553672895	4.858264739577862	18062858.322399035	23.602736279825557	3870.075623642058	24.05532024315789	14977485.332708463	578.6584320008819	4282.098302748597	5.4962318198195135	30.20856421719652	18336365.87440242	4097.45707140278	3146.9224617040554	0.49999	14.533062	0.0924528453578018	0.0588560511881832	-0.0069323293	0.1315066251	-0.1605866732	-0.1015294437	0.0052645255	-0.0276571329	0.0094743982	-0.0201044434	0.0257338482	0.0192791762	-0.0180719366	0.0396078527	-0.1860215872	0.0071657342	0.0197918311	0.0333223299	-0.0346927461	-0.0053663543	0.0984332564	-0.051762468	0.0475139486	-0.0299506512	-0.0156390566	0.0340467242	-0.0165872204	0.0755046091	-0.0439975849	0.0381346291	-0.0400209039	-0.069314745	-0.015313823	-0.0473155283	-0.0167360485	-0.0395436628	-0.0401486667	0.0936359529	0.0441959089	-0.0198390281	0.0	0.070252945668841	0.0026913711137552	0.0049354763751491	7.243478471956416e-06	-0.0260932126744393	-0.000351206947272	0.0006808557476735	1.233463198121175e-07	0.1650991819401071	-0.0272311883935145	0.000741537621323	0.0272577398772925	-0.0075472274768008	0.0006518975650065	4.249704352614041e-07	5.696064258657698e-05	-0.0015670373657907	6.490258738979992e-05	4.212345849890616e-09	2.4556061057842566e-06	0.0017251125789187	0.0005267814256689	2.7749867042975893e-07	2.9760134099435284e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4233.7746874797685	-16.26746788752098	17924848.104344413	264.6305114715263	3866.3958111825073	-3.679812459550704	14949016.56872964	13.541019737464596	4284.78346030226	2.6851575536629757	7.210071087993334	18359369.30167981	4106.235516862996	3117.4264913260654	0.609723	17.722651	0.1313252043854426	0.0609621262749128	0.0184169882	0.1135509239	-0.1558177952	-0.1137543288	0.0143723747	-0.0352937088	0.0055963616	-0.0273347207	0.0148146099	0.030664944	-0.0143593074	0.0473819327	-0.1755100996	0.0057956326	0.0109889588	0.0256869037	-0.0240403366	-0.0123167461	0.0811048276	-0.0786109667	0.0721265752	-0.0305338883	-0.011676214	0.0530396091	-0.020502037	0.0460906132	-0.0262455815	0.0324121467	-0.0340051357	-0.1013054924	0.0157875867	-0.0631868288	-0.0250084755	-0.0146083237	-0.0962275777	0.0923980135	0.0400890932	-0.0263435108	0.0	0.0706690032764925	0.0004160576076515	0.0049941080240929	1.7310393288469778e-07	-0.0076766560850671	0.0184165565893722	5.893104864839773e-05	0.0003391695566095	0.1341981172185882	-0.0309010647215188	0.0009548758009234	0.0180091346650139	-0.0084872280300309	-0.0009400005532301	8.83601040072895e-07	7.20330396337422e-05	-0.001296131768425	0.0002709055973657	7.338984268406687e-08	1.6799575611205177e-06	0.0021460369376609	0.0004209243587421	1.7717731578253213e-07	4.605474537804973e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4235.932369081312	2.1576816015431177	17943123.035430815	4.655589893637673	3853.8709933489736	-12.524817833533689	14852321.633376604	156.87106176320353	4289.556311746245	4.772851443985019	22.78011090634988	18400293.35164205	4100.473519095138	3082.960740473598	0.608243	17.679632	0.1331066183438257	0.0576821012168804	0.0359276825	0.1419354801	-0.1573430191	-0.1001644535	0.0590430655	-0.0243822224	0.0006372754	-0.0388831467	0.0230310694	0.0305174731	-0.0241054901	0.0519283215	-0.1772536207	0.0040351272	0.0192392473	0.029924649	-0.0255179596	-0.019839202	0.1210640911	-0.0604603936	0.0569967396	-0.0272886676	-0.0398342438	0.0588875587	-0.0221297404	0.075727422	-0.0451245664	0.0507125497	0.023396688	-0.0607874402	-0.0101976268	-0.0324820219	-0.0348211985	-0.048685337	-0.1546101436	0.0911240034	0.0359196832	-0.0327554609	0.0	0.0866990972520511	0.0160300939755586	0.0075167334643206	0.0002569639128652	0.0193044628848326	0.0269811189698997	0.0003726622872718	0.0007279807808678	0.1615196828894056	0.0273215656708173	0.0007464679507047	0.0260886079606941	-0.0087054788008863	-0.0002182507708554	4.7633398978976336e-08	7.578536115268078e-05	-0.0019100380731751	-0.0006139063047501	3.768809510119229e-07	3.648245440978449e-06	0.0017227172187154	-0.0004233197189454	1.7919958444809696e-07	2.967754615658524e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4228.690031548733	-7.242337532578858	17881819.382919624	52.451452935800425	3847.8532989321375	-6.017694416836093	14805975.010102931	36.212646094420286	4282.219996183821	-7.336315562423806	53.82152603146173	18337408.09571657	4093.714960251679	3123.440558844833	0.512348	14.892287	0.091825507073118	0.0434248582876305	0.0148612796	0.0996323402	-0.1688589502	-0.1312866918	0.0138903775	-0.0149958568	0.0037849032	-0.0272663996	0.0062743208	0.0212838694	-0.0080170601	0.051164673	-0.1711017364	0.0110997084	0.0044331747	0.0276685924	-0.0275823111	-0.0220542551	0.104277869	-0.0987109531	0.0789679019	-0.046709761	-0.0259025051	0.0813634377	0.005918756	0.0384028922	-0.0332674975	0.0419649702	0.0085056714	-0.121454869	-0.0065952639	-0.0683268448	-0.0190411477	-0.0407837594	-0.1218301778	0.0898144199	0.0316941888	-0.0390523562	0.0	0.0946423975297818	0.0079433002777307	0.0089571834101852	6.309601930219661e-05	0.0144766250722341	-0.0048278378125985	0.000209572673482	2.3308017944755875e-05	0.1431020246397167	-0.0184176582496889	0.0003392101354023	0.020478189455986	-0.0094570702683214	-0.000751591467435	5.64889733921245e-07	8.943617805996859e-05	-0.0021208802895302	-0.0002108422163551	4.44544401975308e-08	4.498133202517705e-06	0.0019730177495872	0.0002503005308718	6.265035575470494e-08	3.89279904018614e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4238.649343782745	9.959312234012032	17966148.259549893	99.18790017454172	3835.290097569573	-12.56320136256454	14709450.132515224	157.83402847634355	4282.025241296268	-0.1947548875532447	0.037929466225877	18335740.16709836	4086.0419836880064	3229.4801497617605	0.7736539999999998	22.487583	0.3013607196644206	0.157814282758082	-0.0972125225	0.1001064662	-0.1801006612	0.058436953	-0.0170560722	-0.0191663318	-0.0160246841	-0.0306620319	0.0253729225	0.0150520393	-0.0308415804	0.0486986274	-0.1828936752	0.017682499	0.0062711334	0.0251060226	-0.0273529146	-0.0229223507	0.0692018921	0.005492509	-0.0560287663	-0.0324601077	-0.0902207962	0.1149250611	0.0206287605	0.0227696587	-0.0514308457	0.0654675138	-0.0204894082	0.0501121348	0.0255763636	0.0932468721	0.0304915125	0.0352458602	-0.1306334993	0.0884697745	0.0274192077	-0.0452120788	0.0	0.0763922646677031	-0.0182501328620787	0.0058357781010603	0.0003330673494835	-0.0892800865378546	-0.1037567116100887	0.0079709338522068	0.0107654552041391	0.2217953559465399	0.0786933313068232	0.0061926403921654	0.0491931799194523	-0.0106453703324456	-0.0011883000641242	1.412057042397579e-06	0.0001133239095149	-0.002200095291837	-7.921500230679982e-05	6.2750165904663e-09	4.840419293163334e-06	0.0012273219383096	-0.0007456958112776	5.560622429569583e-07	1.5063191402560331e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4256.023911401969	17.374567619223853	18113739.53442531	301.875599954982	3867.5516198513774	32.261522281804446	14957955.532215012	1040.8058199393647	4295.243187172899	13.217945876630438	174.71409319753158	18449114.0369552	4104.148759308411	3171.9938317791543	0.681198	19.800209	0.360544082757293	0.1674568372673683	-0.0690108174	0.0854422091	-0.1485379091	0.2093303619	-0.0469111536	-0.0344539153	0.0322248001	-0.0522386911	0.0006187443	0.0441902369	-0.0069176929	0.0556195146	-0.1802635665	0.0029220038	-0.0094538597	-0.0290560001	0.0288522985	-0.0030627935	-0.0423655356	0.0274360282	-0.1535168012	-0.0085106167	-0.0958991158	0.1751479623	0.0652661438	-0.055792794	0.0123900427	0.0679013833	-0.019551407	0.1199776868	0.0352912604	0.0925029706	0.1211507563	0.1447897232	-0.0619389221	0.0870905918	0.0231014147	-0.0512129922	0.0	0.0186578050642651	-0.057734459603438	0.0003481136898161	0.003333267825701	-0.162876985087351	-0.0735968985494963	0.0265289122711451	0.0054165034761048	0.3410258033944586	0.1192304474479186	0.0142158995986309	0.1162985985808359	-0.0102549261573934	0.0003904441750522	1.524466538321933e-07	0.0001051635104935	-0.0011827674238553	0.0010173278679817	1.034955990972191e-06	1.3989387789333027e-06	0.0004354484382147	-0.0007918735000949	6.270636401525475e-07	1.896153423436214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4267.751361385644	11.727449983674887	18213701.68260901	137.5330831195961	3869.616104035688	2.0644841843104587	14973928.792612337	4.26209494726802	4300.879146835179	5.635959662280584	31.764041314853877	18497561.4356817	4113.340221537834	3203.3590638581045	0.646585	18.794104	0.1081274779688689	0.0594787131243854	-0.0539096074	0.1271877667	-0.1595104126	0.1432106962	-0.0268980774	-0.0445345865	0.0262836196	-0.0699185208	0.0245225522	0.0632543312	-0.0235002266	0.0665895407	-0.1865832246	-0.0086529441	-0.0041418868	-0.0212268323	0.0195844049	-0.0179016588	0.0551072449	0.0437056073	-0.1428564594	0.0326286026	-0.0987956394	0.1781310878	0.0226093949	-0.019206226	0.020027974	0.0371374428	-0.0786689295	0.1315102255	0.0025593198	0.1244404657	0.1124193646	0.0406613951	-0.1444436201	0.0856774105	0.0187475517	-0.0570340182	0.0	0.0214350230979079	0.0027772180336428	0.0004594602152078	7.71294000639079e-06	-0.1882352968512037	-0.0253583117638526	0.0354325269806607	0.0006430439755127	0.3498043077665471	0.0087785043720884	7.706213901077675e-05	0.1223630537320332	-0.011054074279948	-0.0007991481225545	6.386377217825415e-07	0.0001221925581866	-0.0006212779719747	0.0005614894518806	3.152704045731766e-07	3.859863184609961e-07	0.0004990797397652	6.363130155049998e-05	4.0489425370106615e-09	2.4908058664409975e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4213.874005352239	-53.8773560334048	17756734.13298332	2902.76949315026	3852.2633562257306	-17.352747809957236	14839932.96571953	301.11785655597566	4293.701405349287	-7.177741485892511	51.51997283830244	18435871.75829844	4114.017936569159	2981.523683520855	1.205161	35.030094	0.6623179800970046	0.4350301289514141	0.0846046304	0.0511094445	-0.1181012203	0.1115214627	-0.037841333	-0.0114624183	0.039719484	-0.0629501015	-0.0119358787	0.0626659541	0.0125834549	0.0775298061	-0.1381707551	0.03927044	-0.0286948574	-0.0813364447	0.0534062949	0.0452562131	-0.160123905	-0.0308787392	0.0212480251	0.0083778619	-0.0122649685	0.1445881569	0.0298913393	0.0389630499	0.0001759422	-0.0439920057	0.0600806069	-0.0311079497	-0.1571018316	-0.0940427515	0.0092630399	-0.0297547781	-0.0086750417	0.0842307821	0.0143644166	-0.06265471	0.0	0.025754641236503	0.004319618138595	0.0006633015452209	1.865910086327978e-05	-0.0372405281574259	0.1509947686937778	0.001386856937444	0.0227994201728874	0.2120428623710353	-0.1377614453955117	0.0189782158374605	0.0449621754825018	-0.004445768910217	0.0066083053697309	4.366969985961556e-05	1.976486120305205e-05	-0.0012888733363001	-0.0006675953643254	4.456835704687636e-07	1.661194477025351e-06	0.0003901375164392	-0.000108942223326	1.1868408023212058e-08	1.5220728173334706e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4175.183694965199	-38.69031038703997	17432158.88670325	1496.9401178454932	3784.1529331545858	-68.11042307114485	14319813.421502454	4639.0297309303405	4252.342189159208	-41.35921619007877	1710.5847638576738	18082414.09370333	4065.199429771909	3012.431027380776	1.500909	43.626507	1.1638829214918571	0.7140375117388922	0.0934735364	-0.0117354069	-0.0407251857	-0.0299066436	-0.0425100649	0.0659883192	0.0211221454	0.0134449521	0.0032516303	-0.0172748854	0.0081470398	0.0671349965	-0.0406248578	0.0749293021	0.0253129992	-0.1050697233	-0.0502605469	0.0366488305	-0.1435320799	-0.0307378573	0.069020587	0.0750397593	0.1292539771	0.0086234308	-0.1298319825	0.0803704314	-0.0172260717	-0.0939314162	0.1361662605	0.0061348069	-0.1352662173	0.0173983507	-0.4867172908	-0.2768774224	-0.1427940283	0.0827512714	0.0099588531	-0.068055325	0.0	0.1147389573567352	0.0889843161202321	0.0131650283353106	0.0079182085153854	0.1184146207764769	0.1556551489339028	0.0140220224136368	0.0242285253896354	0.0349224505609129	-0.1771204118101224	0.0313716402797873	0.0012195775531794	0.0068691089471138	0.0113148778573308	0.0001280264609263	4.718465772731886e-05	-0.0039166246552975	-0.0026277513189974	6.905076994492575e-06	1.533994869048426e-05	0.001289969232663	0.0008998317162237	8.096971175222692e-07	1.664020621217169e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4172.899418375741	-2.284276589457477	17413089.5558806	5.217919537143482	3722.0567150228826	-62.096218131703154	13853706.189846933	3855.94030626006	4213.484635732706	-38.85755342650191	1509.90945829345	17753452.775555573	4017.007214164963	3103.278798035536	1.596459	46.403839	1.8983233605669767	1.388508332948153	0.0261334922	-0.1095118455	-0.0453506244	-0.0238614181	-0.1251261221	0.0617743677	-0.0829039755	0.0741790126	0.068522595	-0.082899077	-0.0684234246	0.0926596202	0.0014359547	0.0371387888	0.0723472124	-0.132942675	-0.0318562074	0.0043098892	0.1248310067	-0.1597136035	-0.2633388902	-0.1714834609	0.2675913132	0.0796221175	0.069434986	0.0245079748	0.1073338537	-0.0411731275	0.0728148134	0.1459351342	-0.1161591367	0.058942722	-0.1478301163	0.0725659365	0.1701169364	0.081239456	0.0055377401	-0.0732168931	0.0	0.1145742361872379	-0.0001647211694972	0.0131272555978889	2.7133063680557498e-08	-0.0668714851597371	-0.185286105936214	0.0044717955274689	0.0343309410530059	1.1094933820174333	1.0745709314565204	1.154702686731334	1.230975564740482	-0.0038670312687742	-0.010736140215888	0.0001152647067352	1.49539308336774e-05	-0.0028336782803406	0.0010829463749568	1.17277285103229e-06	8.029732596474062e-06	0.000343023783413	-0.0009469454492499	8.967056838552841e-07	1.1766531598696877e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4182.116793980909	9.217375605167945	17490100.87849716	84.96001304674513	3752.482422597309	30.42570757442627	14081124.331901768	925.7236814045	4227.698961869027	14.214326136320778	202.047067509692	17873438.512188446	4025.563969679669	2968.310126354344	1.319381	38.350098	0.9271120000303052	0.7222037763665168	0.1384239685	-0.1728063772	0.0782989023	-0.0021602544	0.0566578847	0.0419316171	-0.0722911619	0.0597657176	0.0560832971	-0.0758190418	-0.0599086615	0.0954028738	0.1665902843	0.0517670989	0.0586786871	-0.1230218776	0.001939025	-0.0641774873	0.1781026414	-0.118428226	-0.334960771	-0.1720643705	0.2245540226	-0.102263042	0.0300798861	0.269955324	-0.0335418252	-0.2277628194	0.0746929075	0.0452316479	-0.147686536	0.142580267	0.1185615979	0.078640357	-0.0208331266	0.0796959261	0.0011079805	-0.0781212842	0.0	0.1783729018998912	0.0637986657126532	0.0318168921321882	0.0040702697467148	-0.0708694664168092	-0.003997981257072	0.0050224812702032	1.598385413189979e-05	1.799375912457748	0.6898825304403147	0.4759379058067317	3.237753674333153	-0.0048802510639188	-0.0010132197951446	1.026614353272866e-06	2.3816850446880585e-05	-0.0019459817340912	0.0008876965462494	7.880051582231135e-07	3.7868449094165937e-06	0.0018307638944243	0.0014877401110113	2.213370637911915e-06	3.3516964371276298e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4155.922783089335	-26.19401089157418	17271694.179001004	686.1262065879068	3745.0695100141	-7.412912583208708	14025545.634837251	54.951272966294006	4236.819428379096	9.120466510069493	83.18290936129917	17950638.868690573	4036.467612386752	2897.4254445442093	1.306222	37.967613	1.0510674403493232	0.5766399559196277	0.1832939106	-0.1388049874	0.0641284917	0.0848790285	0.025819574	0.0389515657	-0.0918809619	0.0470404894	0.0345311148	-0.0609172006	-0.0506959788	0.1303954872	0.1632263988	0.0068240892	-0.0255893872	-0.1787482826	0.1580225689	-0.0230525217	-0.0787564383	-0.2564731349	-0.2701865951	-0.1207972245	0.17222173	-0.1509384615	0.1508472945	0.1339307547	-0.0720864421	-0.0335108485	-0.0747324781	-0.3283402303	0.2499895871	-0.0839998256	0.0884204848	0.0552729193	-0.1376694381	0.0781212842	-0.003323509	-0.0827512714	0.0	-0.0011944429607524	-0.1795673448606436	1.4266939864909592e-06	0.0322444313403013	-0.1241581855160234	-0.0532887190992141	0.0154152550306312	0.0028396875832349	2.1875718443789083	0.3881959319211603	0.1506960815601381	4.785470574319339	-0.0092582608815886	-0.0043780098176697	1.916696996361315e-05	8.571539455155372e-05	0.002052034845795	0.0039980165798862	1.5984136573044948e-05	4.210847008356909e-06	0.0020550463862344	0.00022428249181	5.030263613254755e-08	4.223215649575067e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4038.869266975632	-117.05351611370315	16312464.95572028	13701.525634580965	3714.25863159902	-30.81087841507997	13795717.182407826	949.3102287088408	4120.725798079111	-116.0936302999853	13477.730996229666	16980381.102954727	3924.247538370817	2910.76102275758	2.587227	75.20223199999998	1.551499080460019	0.9056921966743168	0.0245942701	-0.1257373401	-0.1646584677	0.0025807287	0.3757107815	0.133410472	-0.0453380698	0.2455805615	0.0676363056	-0.2581794162	-0.0227730609	0.0586154603	0.0331359676	0.1114560911	0.1550263372	-0.0945786637	0.3625333098	0.198761398	0.2062559149	0.4014668172	0.0889083563	-0.2793799687	-0.1100015249	-0.2332867034	-0.371080166	0.1745134636	0.0155241169	-0.1146542166	-0.1214310983	0.0963027853	0.1401014103	-0.071849043	0.1184820741	-0.1351667297	-0.1396918556	0.076516145	-0.0077498093	-0.0870905918	0.0	0.0838481966321325	0.0850426395928849	0.0070305200784607	0.0072322505489253	-0.1553328958673603	-0.0311747103513369	0.0241283085385401	0.0009718625654897	1.3282683682604812	-0.8593034761184271	0.7384024640692122	1.7642968581213614	-0.0133565681302833	-0.0040983072486947	1.6796122304703528e-05	0.0001783979122188	0.0032292839025491	0.0011772490567541	1.3859153416284184e-06	1.0428274523262743e-05	0.008299055168733	0.0062440087824985	3.898764567591964e-05	6.887431669367391e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3883.808528961023	-155.0607380146089	15083968.689630384	24043.83247363517	3357.096134343796	-357.162497255224	11270094.45522606	127565.04944558792	3926.00953037299	-194.71626770612104	37914.42490940179	15413550.832579546	3737.479944126088	2865.0181666369685	3.998094	116.211517	4.189040335341091	2.046227442955772	0.070474098	-0.2221484343	-0.0498621892	0.183233896	0.0978578862	0.7849380856	0.0196093364	0.6811843245	-0.4670412044	-0.652114902	0.5278930146	0.0609909248	0.059303667	0.2301896152	-0.7838966355	0.0392943979	-0.1470383161	0.3081926317	0.162959977	0.0171709683	-0.0046864886	-0.0337484394	-0.1495850377	-0.150864077	0.1844497613	-0.000251135	0.0547719579	-0.1348523158	-0.0397921065	0.0211449855	-0.0103493761	0.0342085643	-0.0902707412	-0.0001707839	-0.0473270869	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.0045563229811165	-0.079291873651016	2.0760079108250357e-05	0.0062872012270886	1.1867559181884957	1.342088814055856	1.4083896093554196	1.801202384813854	0.2876134058014372	-1.040654962459044	1.0829627508906343	0.0827214711967021	-0.0368753927292768	-0.0235188245989934	0.0005531351105182	0.0013597945889384	-0.0017838363126678	-0.0050131202152169	2.5131374292216335e-05	3.1820719903922536e-06	0.0022909062794399	-0.006008148889293	3.6097853075913895e-05	5.248251581177166e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4163.269916275292	279.46138731426936	17332816.39576288	78098.66699961608	3910.05461707482	552.9584827310237	15288527.108508116	305763.0836241958	4224.688103833245	298.67857346025494	89208.8902442529	17847989.57467014	4065.4596893933353	3069.620056839351	4.171098	121.240181	3.894139420360266	2.1109739859881698	-0.0039809615	-0.0554733382	-0.0992058638	0.1571797413	0.0876069645	-0.0153018716	0.130784559	0.0680349885	-0.1514790233	-0.0445334545	0.1521850804	0.0777560217	0.0030849702	-0.0183477779	0.1566513331	-0.1153719264	0.2225449651	0.0960821847	0.0259591059	0.1143988312	-0.2390930909	-0.0877280958	-0.0361024779	-0.0403977591	0.1120576423	-0.4127169761	0.3143896691	0.176950774	-0.1012081562	-0.1678591364	0.1429079591	0.041169212	-0.3491565243	-0.0737853276	0.0504252756	0.0732168931	-0.0165592163	-0.0948373385	0.0	0.0959616287194364	0.0914053057383199	0.0092086341864869	0.0083549299171157	-0.369983160444832	-1.5567390786333275	0.1368875390127462	2.4234365589441422	1.387393218350951	1.0997798125495135	1.2095156360914436	1.9248599423262096	-0.015219295328362	0.0216560974009148	0.0004689865546379	0.0002316269502919	-0.0023250390684972	-0.0005412027558294	2.929004229173373e-07	5.405806670038328e-06	0.001563901967402	-0.0007270043120379	5.285352697217005e-07	2.4457893636438463e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
