global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
4568.370911923472	-11.23139360449477	20870012.788908493	126.14420229908602	3966.208137667909	-16.317072342852498	266.2468498418819	15730806.991303142	4468.125055591793	-3.294179724561218	10.85162005771022	19964141.512407165	4338.038783845868	3712.302354495958	0.484198	14.050854	0.0719381725204268	0.0396146788111455	-0.0044512297	0.0376856167	0.0068841868	-0.0242836198	0.0217630148	-0.0272010476	-0.0083635227	-0.0210073336	-0.0062222264	0.0253946322	0.0182091412	-0.0298788675	0.0152217036	0.0241384019	-0.0120693522	-0.0076052118	0.0847818878	-0.0217455789	0.0647446718	0.0115066659	0.0132876753	-0.0262959025	0.0153687511	-0.0025510069	0.0164797503	0.0616652977	-0.0195810159	0.1035729794	-0.0550965927	0.0312692853	-0.0138266522	0.0272502095	-0.0157452436	0.0362148208	0.0511766624	0.0781212842	-0.003323509	-0.0827512714	0.0	-0.1859013032866414	-0.0108543734995122	0.0001178174240669	0.0345592945636718	-0.1802339829187218	0.0104070086879772	0.0324842885987461	0.0001083058298316	0.3677195729199525	0.0188202479530872	0.0003542017330156	0.1352176843084322	-0.0106562880456007	-0.0001146912260778	1.3154077339251869e-08	0.0001135564749108	0.0055083406938529	5.955682751900005e-05	3.0341817199555848e-05	3.547015704127921e-09	-0.0019997218447999	-0.0004628827940001	3.998887456569915e-06	2.1426048098133906e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4579.498585031355	11.12767310788331	20971807.290304184	123.82510879590944	3983.763925669145	17.555788001236124	308.20569234434623	15870375.015462836	4471.782518882679	3.657463290885971	13.377037724178438	19996838.89618472	4342.341474371741	3733.090298626874	0.464146	13.46895	0.0585583856335697	0.0305234153573295	-0.0008826195	0.0376863051	-0.0182793902	-0.0281269527	0.0018290681	-0.0128902716	-0.0156742282	-0.0135724115	-0.0146039484	0.0227082861	0.0217514955	-0.0352285642	0.0175848224	0.0218976876	-0.0157789304	-0.0055933131	0.0747427747	-0.0257199865	0.0524851728	0.0059714359	0.0152332693	-0.0246373447	0.0148343755	-0.0135838075	-0.0002035139	0.0563387693	-0.0176925876	0.0970349566	-0.0651037821	0.0299188827	-0.029598758	0.0159650602	0.0085457315	0.0048796298	0.0421738676	0.076516145	-0.0077498093	-0.0870905918	0.0	-0.1975518305282406	-0.0116505272415992	0.0001357347850072	0.0390267257450586	-0.1566640305093898	0.023569952409332	0.024543618455447	0.0005555426565781	0.351427886667679	-0.0162916862522735	0.0002654190409425	0.123501559527711	-0.0106892789279566	-3.299088235590025e-05	1.0883983186208507e-09	0.0001142606839996	0.0055907487421389	8.240804828600016e-05	3.1256471497727695e-05	6.791086422307734e-09	-0.0019741963808345	2.5525463965400157e-05	3.897451350100037e-06	6.515493106489416e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4569.014918951573	-10.48366607978187	20875897.32960205	109.90725447236896	3968.556945800781	-15.206979868364217	231.2522367168345	15749444.23206362	4460.936226484671	-10.84629239800779	117.64205878308158	19899952.0167633	4329.86364364182	3736.105520771277	0.486422	14.115393	0.080861379310196	0.0447786884876358	-0.0012393533	0.0395216088	0.0018881837	-0.0157022656	0.0069477386	-0.0231211833	-0.0010402968	-0.0259597137	0.0012655672	0.0277635878	0.0077657858	-0.0331476631	0.0194347146	0.0219708678	-0.0062158981	-0.002822877	0.0781969302	-0.0219694589	0.0565729917	0.0050069699	0.0191776415	-0.0234232424	0.0149997972	-0.0046812053	0.0098840734	0.0589982861	-0.0120275885	0.0947911879	-0.0589767789	0.0330555149	-0.0294113986	0.0330570784	-0.017069268	0.0215944609	0.0575021231	0.0748811352	-0.0121640091	-0.0911240034	0.0	-0.1978117483104284	-0.0002599177821877	6.755725349741694e-08	0.0391294877696282	-0.1846245001041495	-0.0279604695947597	0.034086206038707	0.0007817878599594	0.3842785801264625	0.0328506934587835	0.0010791680607229	0.14767002714401	-0.0106135573693736	7.572155858300011e-05	5.733754434238718e-09	0.0001126476000329	0.0055451245658111	-4.562417632780064e-05	3.0748406450361734e-05	2.081565465590244e-09	-0.002248656615413	-0.0002744602345785	5.056456574040648e-06	7.53284203648853e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4576.5916748943655	7.576755942792261	20945191.35871241	57.40723061663784	3979.3702685297753	10.813322728994535	116.92794844138984	15835387.734058736	4469.090268563953	8.15404207928168	66.48840223069631	19972767.828573026	4337.235530353781	3724.564153840643	0.422461	12.259313	0.068748921349622	0.035559480129041	-0.0045024344	0.0442224244	-0.0080423145	-0.0288012414	-0.0168577997	-0.0183681115	-0.0139015748	-0.0173402308	-0.0126468058	0.0248459724	0.0160117665	-0.0385058371	0.0198847557	0.0175361125	-0.0077273209	-0.0076200015	0.0725853632	-0.0207417	0.0462927129	0.005283668	0.0123117037	-0.0199758195	0.0104120111	-0.0131153647	0.0047308588	0.0627211812	-0.0124127936	0.0965555374	-0.0559329627	0.0275719866	-0.0272112405	-0.0059993667	-0.0085585903	0.0049689963	0.0545712572	0.0732168931	-0.0165592163	-0.0948373385	0.0	-0.1981943992920065	-0.0003826509815781	1.464217737026901e-07	0.0392810199107193	-0.1613906729691763	0.0232338271349731	0.0260469493214436	0.0005398107233378	0.3888865851199483	0.0046080049934857	2.123371001999e-05	0.1512327760862547	-0.0108447204823265	-0.0002311631129529	5.3436384790075215e-08	0.0001176079623397	0.0052955912308005	-0.0002495333350105	2.8043286483731156e-05	6.226688528151217e-08	-0.0019188642985848	0.0003297923168281	3.682040196383337e-06	1.0876297223891181e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4575.129431702018	-1.4622431923471595	20931809.316826034	2.138155153565612	3973.354560073541	-6.015708456234279	36.18874823040861	15787546.460057205	4461.750238581446	-7.340029982507076	53.87604014410283	19907215.19148159	4331.7750604835055	3741.9107759689273	0.481276	13.966061	0.0724102591819876	0.0474395138505827	0.0019337793	0.0418355642	0.0031172917	-0.028604119	0.0052831009	-0.0559944372	-0.002887416	-0.0231827222	-0.0012151859	0.0310837656	0.0201713907	-0.0372998747	0.0201960164	0.0185578053	-0.009181658	-0.0132337686	0.0820575257	-0.0237281677	0.0600999382	0.012680097	0.014450189	-0.0292004567	0.0081037488	0.0004308167	0.0061820542	0.0382257177	0.002067186	0.0840328679	-0.033424446	0.0118495042	-0.0101638382	-0.0179653677	0.0027875844	0.0186019887	0.0339946951	0.0715240683	-0.0209285683	-0.098217554	0.0	-0.1976300624357208	0.0005643368562857	3.184760873624354e-07	0.0390576415783468	-0.205265355402858	-0.0438746824336817	0.0421338661286616	0.0019249877586564	0.3813981448078181	-0.0074884403121301	5.607673830833658e-05	0.1454645448628453	-0.0108355659761621	9.154506164401124e-06	8.380498311405819e-11	0.0001174094900237	0.0055439155500864	0.0002483243192859	3.073499962648979e-05	6.166496754880566e-08	-0.0020710414647323	-0.0001521771661474	4.289212748640511e-06	2.31578898966838e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4582.86845487155	7.73902316953172	21002683.27465675	59.89247961854878	3983.068609120896	9.71404904735482	94.36274889441508	15864835.544964269	4471.804337734968	10.054099153521747	101.08490978884672	19997034.034985278	4342.527095365911	3738.180205297286	0.471309	13.676809	0.0739767784898818	0.044888467198709	0.0013295362	0.0472046567	-0.0079161745	-0.0319977087	0.0040699954	-0.0235029938	-0.0217150701	-0.0250573871	-0.0203128896	0.0341296941	0.0302117491	-0.0431847081	0.0218481832	0.0139813604	-0.0100269211	-0.0050410129	0.0686745787	-0.0251144837	0.0477704525	0.004754341	0.0160413731	-0.0319784759	0.0124420676	-0.000281846	0.0046598093	0.0457751393	-0.0056460288	0.0801680274	-0.048782163	0.0162357523	-0.0083729897	0.0177224397	0.0012223679	-0.0017320119	0.0407633146	0.0698033217	-0.0252652428	-0.1012527768	0.0	-0.19769350142667	-6.343899094921057e-05	4.024505572654021e-09	0.0390827205063367	-0.1681259243285069	0.0371394310743511	0.0282663264313148	0.0013793373405264	0.3582361928591666	-0.0231619519486515	0.0005364760180716	0.12833316987423	-0.0108560627249039	-2.049674874180125e-05	4.201167089845313e-10	0.000117854097887	0.0054361483888072	-0.0001077671612792	2.9551709305131115e-05	1.1613761050177102e-08	-0.0019270662452347	0.0001439752194975	3.713584313522965e-06	2.072886382938209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4580.148569346295	-2.719885525255449	20977760.91728491	7.397777270494112	3982.371029600805	-0.6975795200910397	0.4866171868504453	15859279.017403774	4468.196395150172	-3.607942584795637	13.017249695181825	19964779.025632992	4339.0828383568405	3727.3099464210304	0.414076	12.015981	0.0917022519517695	0.0519399982077243	-0.001742495	0.0471722269	-0.0107876769	-0.0229485876	0.0146071642	-0.0302417836	-0.0181624263	-0.0230328092	-0.0168450296	0.0336028537	0.0268701632	-0.0447405182	0.0209121726	0.0151404985	-0.0078122542	-0.0069142234	0.0818463687	-0.0222497542	0.0568152326	0.0071312491	0.0208140861	-0.0251553314	0.0021376952	0.0053472551	0.0101953653	0.0433067445	0.001930515	0.0954338037	-0.0427219952	0.0194410392	-0.0069158341	0.0189741967	-0.0038312536	0.0063384938	0.0328993249	0.068055325	-0.0295624686	-0.1039323455	0.0	-0.1975633087370454	0.0001301926896246	1.6950136431689673e-08	0.0390312609591291	-0.2081000453084698	-0.0399741209799628	0.0433056288573871	0.0015979303481207	0.3481854594733846	-0.0100507333857819	0.000101017241592	0.1212331141886919	-0.0115063127833977	-0.0006502500584937	4.2282513857119013e-07	0.0001323952338693	0.0055442189546843	0.0001080705658771	3.0738363817480675e-05	1.1679247208996703e-08	-0.0019996897187918	-7.262347355710018e-05	3.998758971441629e-06	5.2741689114988295e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4593.559685524676	13.411116178381237	21100790.58447756	179.8580371500389	3985.959007418885	3.5879778180801623	12.873584823035282	15887869.208823742	4472.162394746205	3.965999596032816	15.72915279573246	20000236.48498211	4342.883381689962	3729.6858632444873	0.494627	14.35348	0.0668580070039055	0.0483708877396082	-0.0025382407	0.0509246363	-0.0127521415	-0.0376024247	-0.014081092	-0.0467348354	-0.0249104503	-0.0305970662	-0.0256609381	0.0367250506	0.0279998238	-0.0478868168	0.024203783	0.0087871005	-0.0098647687	-0.0071009365	0.0632354752	-0.027863454	0.0569952169	0.0077641348	0.0116496496	-0.0271491911	0.012174043	0.0126024103	0.0181510389	0.0351373709	0.0012164637	0.0639949123	-0.0544965346	0.0086353028	0.0082389612	0.0111559677	0.0152069586	0.0014102576	0.0254966398	0.0662807606	-0.0338135361	-0.106246848	0.0	-0.1974384137726588	0.0001248949643865	1.5598752129126305e-08	0.0389819272330636	-0.1621043609575281	0.0459956843509417	0.0262778238414485	0.0021156029789114	0.3478791670442973	-0.0003062924290873	9.381505211620301e-08	0.1210199148634341	-0.0113845100211462	0.0001218027622515	1.4835912892095553e-08	0.0001296070684215	0.0055472101135813	2.991158896999656e-06	3.077154004421866e-05	8.947031547100198e-12	-0.0022835185028331	-0.0002838287840412	5.2144567527811215e-06	8.05587786503627e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4590.182999750607	-3.376685774068392	21069779.971199486	11.402006816795854	3979.042302968551	-6.916704450333782	47.84080045326714	15832777.648813272	4471.138736268827	-1.0236584773774666	1.0478766783067532	19991081.598963607	4345.93713760818	3732.0715598912775	0.679288	19.712133	0.3557510345195042	0.1950027182965265	0.0012611112	0.0514263553	-0.0002283978	-0.0374319388	0.0452015988	-0.0536328371	-0.0275322448	-0.0402575953	-0.0262728381	0.0495112057	0.049215648	-0.0504703287	0.0193750954	-0.0075384109	0.0074672584	-0.015577399	0.0622157364	-0.0313275508	0.0823656844	0.0220158697	0.0085373143	0.011210488	-0.0226119157	0.0532489064	0.0157274906	-0.0048742772	0.0474352598	0.0928227095	-0.0307588758	-0.0185609435	0.045076283	0.0206247334	-0.0036480051	-0.0036990516	-0.0028358026	0.0644803214	-0.0380118078	-0.1081881546	0.0	-0.2124135950767822	-0.0149751813041233	0.0002242560550913	0.0451195353734431	-0.198922522039382	-0.0368181610818539	0.0395701697745084	0.0013555769854493	0.3993753475999142	0.0514961805556169	0.0026518566118167	0.1595006682705523	-0.0141237799054907	-0.0027392698843444	7.503599499276727e-06	0.0001994811588187	0.0068463810762671	0.0012991709626857	4.687293384146825e-05	1.6878451902859475e-06	-0.0012727291183052	0.0010107893845278	1.619839408581932e-06	1.0216951798742903e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4602.240454265681	12.057454515073914	21180617.198879585	145.38220938307632	4003.271868647361	24.22956567880965	587.0718529837505	16026185.654303333	4482.181974175759	11.043237906931608	121.95310346909122	20089955.249626104	4356.6543602440615	3772.475143786103	0.671673	19.491138	0.1371783035161361	0.1184348644452723	0.0118046121	0.0457970679	-0.0385636941	-0.0541902339	0.0121825786	-0.0298728991	-0.0409954296	-0.0438171794	-0.0445465384	0.0432477893	0.0556806236	-0.0475012836	0.0175429029	-0.0205850235	0.0104506311	-0.0217550702	0.059553949	-0.0322834074	0.0812866179	0.0213594796	0.001690767	0.0357668448	-0.0393800435	0.0574412001	0.0169508469	-0.0088886532	0.0568694793	0.1170340069	-0.035703041	-0.0360593374	0.0782581315	0.0300911821	-0.0029038425	-0.0171358685	-0.0056964585	0.06265471	-0.0421507286	-0.1097494464	0.0	-0.2183155323919692	-0.005901937315187	3.4832864072396866e-05	0.0476616716835889	-0.2018815619310885	-0.0029590398917065	0.0407561650477359	8.75591708071048e-06	0.4052513386539118	0.0058759910539975	3.452727086665928e-05	0.1642286474807875	-0.0162482758812169	-0.0021244959757262	4.513483150876826e-06	0.0002640064691121	0.0065317424591848	-0.0003146386170823	4.266365955311749e-05	9.899745935946227e-08	-0.0012630370060088	9.69211229639999e-06	1.5952624785476738e-06	9.39370407660279e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4575.744436881826	-26.49601738385536	20937437.151654977	702.0389372055654	3960.8665416483977	-42.40532699896312	1798.2117578889904	15688463.76074974	4452.818553019746	-29.36342115601292	862.210501985387	19827593.066116866	4326.480945715346	3727.14191863896	0.684826	19.872822	0.0746757063327739	0.0433311049401424	0.0084836184	0.0447809475	0.0143746189	-0.0227168397	0.0074766319	-0.0453585491	0.0043253952	-0.0173277338	0.0044982066	0.0251741828	0.020864668	-0.0418855849	0.0184528319	-0.00471965	0.0039548825	-0.0188678412	0.0992272803	-0.0190302804	0.0749460777	0.0194407933	-0.001777189	0.0121128405	-0.0240980093	0.056633764	0.025868377	0.0178912837	0.0350119314	0.1133784274	-0.0231747354	-0.025468018	0.0405651119	0.0176794383	-0.0069383164	0.0023495484	0.0143895085	0.0608046394	-0.046223836	-0.1109252393	0.0	-0.2177114761506828	0.0006040562412864	3.648839426370861e-07	0.0473982868477093	-0.1762278104636294	0.0256537514674591	0.0310562411808048	0.0006581149643541	0.3968106178137134	-0.0084407208401983	7.124576830215905e-05	0.1574586664097009	-0.0157352719297215	0.0005130039514954	2.631730542498961e-07	0.0002475987827022	0.0065351206557784	3.378196593599968e-06	4.27078019855815e-05	1.1412212225010426e-11	-0.0015461984135964	-0.0002831614075875	2.390729534208024e-06	8.018038274699084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4590.206654382454	14.462217500627958	21069997.12993696	209.1557350354696	3998.9209283322703	38.05438668387251	1448.1363458856931	15991368.591053829	4466.210190253647	13.391637233900838	179.33594780439927	19947033.46352552	4340.296683761226	3728.502195733856	0.921153	26.730762	0.6913745449301211	0.4362514961200252	0.0022148611	0.0545412724	-0.0399688725	-0.0519940627	-0.01486294	0.0011335705	-0.0222670818	-0.0237134985	-0.0239838808	0.0357959348	0.0172550801	-0.0626844398	0.028362235	0.0001731376	-0.0234586513	-0.0005530636	-0.0195536436	-0.0219498974	0.0096364839	-0.009829529	0.0029539461	-0.0712366742	0.026138379	-0.0048058669	-0.0141886206	0.0063859731	0.0378314817	-0.008721823	-0.0464427329	0.0201923644	0.0215250548	-0.0466256546	0.0295965864	-0.018153024	0.0698994283	0.0589308316	-0.0502247703	-0.1117114032	0.0	-0.15650091147387	0.0612105646768127	0.0037467332280542	0.024492535292152	-0.1378955976536389	0.0383322128099904	0.0190151958522542	0.0014693585389103	0.3086462623449506	-0.0881643554687628	0.0077729535752223	0.095262515259508	-0.009041210698116	0.0066940612316055	4.481045577248374e-05	8.17434908877272e-05	0.0036309203421975	-0.0029042003135808	1.3183582531383612e-05	8.434379461403394e-06	-0.0010711117192917	0.0004750866943046	1.1472803152040215e-06	2.2570736710536738e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4522.250740172244	-67.95591421020981	20450751.75698841	4618.006276145396	3919.227606948541	-79.6933213837292	6351.02547317035	15360345.035067588	4442.008044132472	-24.202146121175247	585.743876870718	19731435.464137588	4318.491939398808	3677.857439195788	1.212625	35.188919	1.0312103741130103	0.5451601455303966	-0.0225210883	0.0704280354	0.0476555616	-0.0216711994	0.0953010706	-0.0914487376	0.0160054068	-0.0061575838	0.0151865449	0.0216707468	0.0678379651	-0.081681031	0.035823324	0.0269271867	-0.0190202828	0.0162108987	-0.0978082084	0.0177588643	-0.0920981976	-0.0081489321	0.0309326986	-0.1140786833	0.0110853092	-0.0008138217	0.036983334	-0.0920746518	0.0440290407	-0.2266241176	0.0986038202	-0.0021735144	-0.0204827271	-0.1956140826	-0.0323421252	0.048134254	0.0315883943	0.0570340182	-0.0541472847	-0.1121051767	0.0	0.0358984517515352	0.1923993632254051	0.0370175149695414	0.0012886988381573	-0.0210367941886602	0.1168588034649787	0.000442546709736	0.0136559799472665	0.2261700527992758	-0.0824762095456747	0.006802325141022	0.0511528927832272	-0.0016780225755912	0.0073631881225248	5.4216539327690286e-05	2.815759764193725e-06	-0.0007799541449955	-0.004410874487193	6.083284682956614e-07	1.945581374177011e-05	-5.565437147046553e-05	0.0010154573478212	3.0974090637725676e-09	1.0311536252441356e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4552.004307463289	29.75356729104442	20720743.215164334	885.2747665427083	3961.827294174506	42.59968722596477	1814.733351750026	15696075.508866088	4442.048938382057	0.0408942495851079	0.001672339649129	19731798.77098116	4322.697789551347	3693.120857916284	1.632769	47.380993	1.5418653581620236	1.0892361427631507	-0.0096634337	0.0680402177	0.0509830687	-0.0739019116	0.1215878436	0.0543888112	0.0102402663	-0.0851037082	0.0205332441	0.1082968457	0.0039493176	-0.1181305797	0.0553771879	-0.0805611381	0.0268171171	0.0443617867	-0.3708918465	0.0497724335	-6.09591e-05	0.0222966994	0.0059330449	-0.0465762929	-0.0918570223	0.0884511469	-0.0982177414	-0.1466759307	0.2585418187	-0.0383268988	-0.1564158958	0.0854501124	0.1039837152	-0.0117389487	0.0332416562	-0.0233426415	0.0753117988	0.0551149396	-0.0579852545	-0.1121051767	0.0	0.0663650280478265	0.0304665762962913	0.0009282122712177	0.0044043169477887	0.0536966002351704	0.0747333944238306	0.0028833248768157	0.0055850802421078	-0.3332313884071425	-0.5594014412064183	0.3129299724238179	0.1110431582197518	0.0114824876299877	0.0131605102055789	0.0001731990288711	0.0001318475221728	-0.0040249199511497	-0.0032449658061541	1.61999806131629e-05	1.0529803083109975e-05	0.0010841485415061	0.0011398029129765	1.175378060049804e-06	1.2991506804298642e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4579.690073260659	27.68576579737055	20973561.167122222	766.501627786853	3957.4447706572864	-4.382523517219397	19.206512378981078	15661369.112802705	4491.417797341971	49.36885895991418	2437.284235003898	20172833.830280203	4358.568750056579	3661.9940993261152	1.512043	43.877678	1.005490172644416	0.7276975556875465	-0.0522490431	0.0948062635	0.0174041486	-0.0825787495	-0.0591670528	-0.0387664343	-0.0890456977	-0.0503888815	-0.0862052847	0.0640496934	0.013678542	-0.1322769503	0.0633055822	-0.1464629524	0.1075152047	0.0757856157	-0.4238936849	0.0634538809	0.0516154871	-0.0090439643	-0.0636080328	0.0539593468	-0.0162134458	0.2421868987	-0.1435081919	-0.0735245788	0.1200997075	-0.0057378662	-0.2320330277	0.0793553586	0.013315302	0.2223551994	0.019125985	0.055666855	0.0155011639	0.0531743451	-0.0617326872	-0.1117114032	0.0	0.1335073283942023	0.0671423003463757	0.0045080884958029	0.0178242067349573	0.1060290616595409	0.0523324614243705	0.0112421619164027	0.0027386865187332	-0.2151775148915078	0.1180538735156347	0.0139367170520454	0.046301362914885	0.0250708232343509	0.0135883356043631	0.0001846428644968	0.000628546177648	-0.0039680660776786	5.685387347110008e-05	1.5745548396823628e-05	3.232362928667857e-09	0.0027981898108325	0.0017140412693264	7.829866217446823e-06	2.9379374729540567e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
