global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
4342.921426353842	-1.1070620493401293	18860966.515483294	1.225586381089167	3389.1496388222936	-29.19013723942908	852.0641120567042	11486335.274329282	4252.884816570334	-7.597369765202529	57.72002734921354	18087029.263014484	4118.753567442602	3203.025772448407	1.013788	20.579945	0.3241807132631898	0.2039417249503472	0.0547719091	-0.0119237957	-0.0155638971	-0.0297699612	-0.0049567978	-0.0647090751	0.0841618473	0.094376597	-0.0216091121	-0.0728404694	-0.0244934481	-0.0613627609	-0.0162830097	-0.0457339976	0.0580795604	-0.0296514916	0.083744506	-0.0402324145	0.0551837012	-0.1055281073	0.0671066757	-0.1677200792	0.009972541	0.0448042049	-0.0501170291	-0.0666684233	0.0747884837	-0.0691751967	0.0603809559	0.1047096364	0.08124196	-0.0372184058	0.0852956119	0.0043977098	0.0412839783	0.0535785202	0.1846146166	0.1273223586	-0.0130215479	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	0.0284873510782119	0.0279371073020655	0.0008115291714533	0.0007804819644071	0.2221386079062739	0.0417392489656265	0.0017421649042145	0.0493455611225372	0.698498703165825	-0.1858455281301871	0.4879004383243392	0.0345385603259881	-0.0006850534256366	0.0003181768895483	1.0123653304263112e-07	4.6929819597644075e-07	0.0016089834277712	-0.0007591357357533	2.58882767084236e-06	5.762870652977042e-07	6.605108719871274e-05	0.0002958639520046	8.753547809578779e-08	4.362746120131953e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4355.194826661713	12.27340030787036	18967721.978180945	150.63635511723226	3417.3929923541173	28.243353531823686	797.6870187235775	11678574.864191027	4256.046765831428	3.161949261094378	9.997923129735284	18113934.07294416	4120.934305886138	3255.1605698541302	0.927086	18.819899	0.0530394656684296	0.0351111641007766	0.1199621425	-0.0064687001	-0.0541484791	0.0156495336	0.0473392146	-0.0065582573	0.1065635222	0.0744140465	-0.0330910472	-0.1596803949	-0.004864252	0.0644399952	0.0001038997	0.0466645847	-0.0031120365	0.0071276858	0.0710301251	0.0081170437	-0.0717902412	0.0882895736	0.0736630592	-0.2050339519	0.0145763635	-0.0544384498	0.0299367849	-0.070066018	0.0744211479	-0.0766018418	-0.0067994315	-0.088410355	-0.0416736315	-0.055655838	0.0426673912	-0.1639469498	0.0516742627	0.0676509645	-0.05136706	-0.0949985134	-0.0959924787	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	0.0335413133915238	0.0050539623133119	0.0011250197040284	2.5542535064377e-05	0.2288232141930279	0.0066846062867539	4.468396120891098e-05	0.0523600633536283	0.6985993616893893	0.0001006585235643	0.4880410681528221	1.0132138366151632e-08	-0.001208143929783	-0.0005230905041464	2.736236755281349e-07	1.4596117550715105e-06	0.0014348846073788	-0.0001740988203923	2.058893836492613e-06	3.0310399262025145e-08	0.0001928665335559	0.0001268154463571	1.6082157434772637e-08	3.7197499765869095e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4342.066758343639	-13.128068318073929	18853543.73391284	172.34617776401643	3412.369567292561	-5.023425061556281	25.23479934907173	11644266.06378442	4256.904281657563	0.8575158261346587	0.7353333920714062	18121234.06319449	4114.652322989743	3231.0383216908435	0.895398	18.176622	0.2616664889581304	0.1745642444945616	0.0425391535	0.1045581212	-0.0539511646	0.0164253809	-0.0008722047	0.0958143752	0.0332286885	0.0328829413	-0.0253808652	0.0678908942	-0.0088746409	0.0024975128	-0.0109139207	0.0025531034	-0.0611202042	-0.0382772358	0.0481853562	0.0394661516	-0.1764085608	-0.0504019346	-0.0483897961	-0.0215010432	0.0179631394	-0.1360052672	0.0121822016	-0.0408662628	0.096366633	-0.0723705674	0.0812708879	-0.0098734285	-0.0779491435	0.1237780661	-0.0735613842	0.0097214359	-0.0458187277	0.024177854	0.0758146127	0.087902366	-0.00889818	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	0.0283847186098995	-0.0051565947816243	0.0008056922505631	2.6590469741875004e-05	0.1851134277689965	-0.0437097864240313	0.0019105454292344	0.0342669811403874	0.8514509791008891	0.1528516174114997	0.7249687698118626	0.0233636169453115	-0.0017032144466647	-0.0004950705168817	2.450948166855136e-07	2.90093945132734e-06	0.0021328337328032	0.0006979491254243	4.548979731783231e-06	4.871329816806846e-07	0.0001988166980693	5.950164513400009e-06	3.540445773652477e-11	3.95280794311792e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4342.48541860991	0.4186602662712175	18857179.610839687	0.1752764185542867	3408.367452467787	-4.002114824773798	16.01692307067421	11616968.691041753	4263.600459566607	6.696177909044309	44.83879858957301	18178288.878816582	4123.02493283167	3146.741892429377	0.687315	13.952526	0.0879409038998253	0.0499377630382953	-0.0456561392	0.0836244554	-0.0377684917	0.0123303936	0.0246115598	0.0853296078	0.0079499036	-0.0190172508	-0.0489684114	0.0504868617	0.0188812104	0.0184367594	0.0210117256	0.0050291281	-0.1050870008	-0.0566220326	0.0638001558	0.016919378	-0.2367683965	-0.2213361098	-0.1781531448	0.1197544744	-0.0143317107	-0.171750335	0.0002237844	0.015346502	0.0292450562	-0.1291149733	0.0435598392	-0.0425622982	-0.1265006594	0.1963417945	-0.124751316	0.1296103445	0.0766449474	-0.0898337081	-0.0082449483	0.0522904919	-0.0676526634	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	-0.0007482047854949	-0.0291329233953944	5.598104010374693e-07	0.0008487272255619	0.1545018123050567	-0.0306116154639398	0.0009370710013121	0.0238708100055469	0.8397437106639529	-0.0117072684369361	0.7051694995996647	0.0001370601342544	-0.0014521574629406	0.000251056983724	6.302960907664298e-08	2.10876129717408e-06	0.0021058964741142	-2.693725868899979e-05	4.43479995968662e-06	7.256159056780946e-10	0.0001470290084113	-5.1787689658e-05	2.68196480011332e-09	2.1617529314410124e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4333.985297511562	-8.500121098348245	18783428.55904638	72.25205868658497	3381.838746274252	-26.528706193535072	703.772252302906	11436833.305801803	4261.103438545372	-2.497021021235014	6.235113980489552	18157002.513983198	4117.965944874043	3091.176103048767	0.798089	16.201239	0.202769274895238	0.1070875291800125	-0.127531554	-0.0113349021	0.0068388033	0.0014182352	-0.0456699596	0.0188921089	-0.08083807	-0.0201555869	-0.0278178654	0.0450435837	-0.0023104595	-0.0970568044	-0.0042723971	-0.0845315786	-0.0181272356	-0.0602357986	0.1147089753	-0.0107465757	-0.1173820125	-0.203642065	-0.1159604398	0.101926066	0.0179597415	0.0445008295	0.0005030841	-0.029286179	-0.0344491837	-0.0945153192	0.0732257292	0.0893474841	0.0597449812	-0.0273266729	-0.0022069789	0.0387371458	0.120993143	0.0087993304	0.008067097	0.0616665232	0.0526577095	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	0.0098120153892438	0.0105602201747387	9.627564599875715e-05	0.0001115182501389	0.1929297206108629	0.0384279083058062	0.0014767041367594	0.0372218770949856	0.7734693245908772	-0.0662743860730756	0.5982547960830679	0.004392294249363	-0.0007129587806436	0.000739198682297	5.464146919096213e-07	5.083102228968089e-07	0.0013060233878667	-0.0007998730862475	1.7056970896548128e-06	6.397969541031006e-07	-6.403442987654997e-05	-0.0002110634382878	4.454777498188905e-08	4.1004082096147965e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4348.224281621966	14.23898411040409	18907054.403286863	202.74866849634012	3390.6770491035063	8.83830282925419	78.11559690160261	11496690.85131726	4268.698777444318	7.595338898945556	57.68917298983549	18221789.25255461	4127.49526191615	3165.6258422649457	0.7328829999999998	14.877553	0.0823400250994103	0.0546699870414725	-0.0346569308	-0.0928737958	-0.0103867323	0.0047140323	-0.0002689276	-0.0671220475	-0.0365081691	0.0499693138	0.0194164672	-0.0321040037	0.028342969	-0.0325167631	0.0301511222	-0.0409149164	0.047631849	-0.0548219267	0.1355838732	0.0061369119	-0.0969231221	-0.1104240406	-0.0186470872	0.0328298947	0.087555567	0.0881729395	0.0608877547	-0.0864991462	-0.0295056603	-0.0228173855	-0.0152195641	0.1443226683	0.0334834632	-0.1348360777	0.0035647528	-0.1008818417	0.0076133834	0.0304622171	-0.0170359407	0.0903040949	0.1407457715	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	0.0160281431741537	0.0062161277849098	0.0002569013736111	3.864024463832885e-05	0.2001645406134571	0.0072348200025942	5.234262046993722e-05	0.0400658433189963	0.760618029596543	-0.0128512949943342	0.5785397869473276	0.0001651557830314	-6.424623161630945e-05	0.0006487125490272	4.208279712654848e-07	4.127578276896479e-09	0.0013489888960096	4.29655081429e-05	1.8197710415571997e-06	1.8460348899776055e-09	0.0003650431593047	0.0004290775891812	1.841075775375935e-07	1.3325650815515656e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4341.692727781094	-6.5315538408722205	18850295.74246724	42.661195576212656	3387.780572538692	-2.896476564814293	8.389576490518406	11477057.207670588	4258.632604418085	-10.066173026232718	101.32783939405516	18135951.659412764	4117.955200076683	3112.685032850859	0.679086	13.785488	0.0562984372530382	0.033985240072316	-0.0236944395	-0.0622152637	-0.0496823338	-0.033938062	-0.0166694072	-0.0238533325	0.0120236407	0.0863188043	0.0329946689	0.0392292431	-0.0022088575	-0.025548151	-0.0006201948	-0.030737163	0.0593041434	-0.0505716564	0.1106225171	0.0110107457	-0.0890094241	-0.1927660836	-0.0654860265	0.0743471587	0.0979907006	0.0369805072	0.0021659404	-0.0963738518	-0.0652655336	-0.0086219071	0.0108924732	0.0004982046	0.0110263279	-0.1424051201	0.1037188578	-0.0625864864	0.0670027833	-0.0220785208	0.0539336042	0.0524356825	0.0293103909	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	0.0320969099857393	0.0160687668115856	0.0010302116306326	0.0002582052668451	0.1948356275188985	-0.0053289130945586	2.839731476935813e-05	0.0379609217506829	0.7646961510095025	0.0040781214129594	0.5847602033687479	1.6631074258838706e-05	-0.0004553407587586	-0.0003910945271422	1.5295492916065188e-07	2.0733520658685757e-07	0.0012878802158691	-6.110868014049995e-05	1.65863545042704e-06	3.734270788513933e-09	0.0005292926707006	0.0001642495113959	2.6977901993791887e-08	2.8015073125737375e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4364.716639071487	23.0239112903937	19050751.339387503	530.1004911079184	3420.098309123686	32.31773658499378	1044.4360979770456	11697072.444070697	4274.895906774009	16.26330235592377	264.49500352019567	18274735.013753176	4139.243900221221	3237.2458775501377	0.896727	18.203592	0.0914413917154149	0.0431282265755493	0.1109614268	-0.0426010813	-0.0476643902	0.0197197063	0.0906460458	-0.0823390645	0.0967860377	0.1000106847	-0.0593090325	-0.1232753478	0.0618294645	0.0070586233	0.0636511539	0.0003923838	0.0527491347	-0.0194187795	0.1392300627	0.0234642568	-0.1272138652	-0.0737115332	-0.0279072411	-0.0064132348	0.0730139526	-0.0164319891	0.021147873	-0.0809466546	0.0356121919	0.0249537563	-0.0410653324	-0.0044530977	0.0131890116	-0.2376371037	-0.023174435	-0.1617297816	0.0044806183	0.0039153937	-0.0054512719	0.0612582311	0.0547958072	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	0.028595720511845	-0.0035011894738943	0.0008177152315915	1.2258327732108274e-05	0.2091009331642652	0.0142653056453667	0.0002034989451557	0.0437232002501665	0.7281442754695036	-0.0365518755399989	0.5301940858990083	0.0013360396054915	-0.0007785784541226	-0.000323237695364	1.0448260770423009e-07	6.061844092239376e-07	0.0012759530768202	-1.1927139048900116e-05	1.6280562542469351e-06	1.4225664589179798e-10	0.0001219970839904	-0.0004072955867101	1.65889694953606e-07	1.4883288502160713e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4347.612926772413	-17.103712299074687	18901738.161038585	292.5369744095187	3411.3266832975414	-8.771625826144373	76.94141963388294	11637149.740177805	4269.391339888741	-5.504566885268105	30.3002565943902	18227702.413116977	4129.885471711006	3278.8685792329297	0.8314519999999999	16.878513	0.0493387569753386	0.0246775658212114	0.0419507669	0.1171155221	-0.0025161029	0.1106757921	0.0371356741	0.0913448235	0.034215855	0.1044580738	-0.023015843	-0.0486500864	0.042791709	-0.0133538773	0.038448015	-0.0188192015	-0.0074283961	-0.0051334933	0.1026115664	-0.0031265441	-0.0213426395	0.0114605502	0.0350772094	-0.0445625956	0.0059793206	0.0316621571	0.0562989264	-0.0257139205	0.1081632163	0.0087204211	0.1188279717	-0.0048974314	0.028812323	-0.1275591858	-0.1654159861	-0.1422866674	0.0393944599	0.1001027525	0.0446827368	0.0138364389	0.0276576091	0.0641245402	-0.0394130496	-0.1090515843	0.0	0.0	0.0287817859342993	0.0001860654224542	0.0008283912015678	3.462034143309707e-08	0.2134258465352729	0.0043249133710077	1.870487566672128e-05	0.0455505919692978	0.714516436477922	-0.0136278389915815	0.5105337379971083	0.0001857179955804	-0.0011956917329897	-0.0004171132788671	1.739834874072631e-07	1.429678720339912e-06	0.0012513194977392	-2.4633579080999985e-05	1.5658004854222837e-06	6.068132183398798e-10	0.0003042490098482	0.0001822519258578	3.321576447887702e-08	9.256745999361009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4347.506225997268	-0.106700775144418	18900810.385085013	0.0113850554164196	3417.62100899502	6.294325697478598	39.61853598593944	11680133.36112414	4274.477474553798	5.086134665057216	25.86876583109668	18271157.68046781	4136.036808410585	3152.094773096754	0.8581919999999998	17.421347	0.0596759232666267	0.0421319803525448	-0.0839523045	0.0305666765	0.0321371858	-0.0017966212	0.0435529638	0.0387921798	-0.0531141052	-0.0892253112	-0.067582347	0.107519735	0.0651399964	0.0458786256	0.0619875795	0.0259460145	-0.0555011524	-0.0268258409	0.0966420828	-0.005220719	-0.1183122332	0.0490456375	0.0100132495	0.0101338065	-0.0381017228	0.0618751128	0.0506227177	-0.0024793841	0.0052456136	-0.0554770805	0.0516750575	0.0805879846	-0.0757607241	-0.0970574782	-0.1668017618	-0.0455802935	-0.0373596821	0.0604605412	-0.0157095613	0.0233278031	0.0453243568	0.0622738351	-0.0435714113	-0.1105075577	0.0	0.0	0.0287968326024241	1.5046668124803209e-05	0.000829257567932	2.2640222165796887e-10	0.1921821491304882	-0.0212436974047847	0.000451294679426	0.0369339784444132	0.7515079346859892	0.0369914982080672	0.564764175896001	0.0013683709396774	-0.0011701915559118	2.55001770779e-05	6.502590310042565e-10	1.3693482775272791e-06	0.0012543184083657	2.99891062649992e-06	1.5733146695650629e-06	8.993464945734144e-12	0.0003042344778396	-1.4532008599992072e-08	2.1117927395024358e-16	9.255861750633405e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4311.371350786142	-36.1348752111262	18587922.924379524	1305.7292065236627	3367.011886813629	-50.60912218139083	2561.283247970945	11336769.045944275	4245.86937318714	-28.608101366658047	818.423463804982	18027406.73416856	4099.045286187857	3101.772894246689	1.012094	20.545563	0.2321017375818452	0.1685075270061267	-0.0980130519	-0.0701215136	-0.0569643981	-0.0145183513	-0.0906506219	-0.0749969607	-0.0353884463	-0.0043805235	0.0285422164	0.1507416087	-0.0438281111	-0.0210190523	-0.0505774413	-0.0280422964	-0.0106466514	-0.0847754962	-0.0342940228	-0.0314903012	0.0125876468	-0.1208303505	0.0687344634	0.0115360192	-0.0152860478	0.1593538754	-0.0434793067	-0.0413921209	-0.0333505902	-0.004208176	0.0051924804	0.1154380561	-0.0043296404	-0.0279700829	-0.0932280268	0.01488092	-0.0309083337	0.2196650262	-0.0737541516	-0.0706725303	-0.025302188	0.0603985106	-0.0476608776	-0.1115704417	0.0	0.0	0.0286119586851327	-0.0001848739172914	0.0008186441797997	3.417836529466783e-08	0.1775755388132154	-0.0146066103172728	0.0002133530649606	0.0315330719848037	0.8767365820869202	0.1252286474009309	0.7686670343694549	0.0156822141298666	-0.0022468318109694	-0.0010766402550576	1.159154238810494e-06	5.048253186784034e-06	0.001492252364772	0.0002379339564063	2.2268171201676264e-06	5.6612567611155146e-08	-0.0002228234296235	-0.000527057907463	2.7779003781938164e-07	4.9650280789178864e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4307.397126538158	-3.974224247984239	18553670.00570918	15.79445837326589	3354.907747530824	-12.104139282805136	146.51018777754643	11255405.994442347	4240.564255629129	-5.305117558011261	28.14427230431937	17982385.206119426	4094.531867825255	3198.385669632464	1.338978	27.181316	0.4453524895850357	0.2490177440496376	0.0913029315	-0.0948594296	0.033290413	0.0342738946	-0.060051918	-0.1146523207	-0.1636681293	0.0394360003	0.3124100082	-0.1301888074	-0.0636570601	-0.2561856535	-0.0685627878	-0.226542808	0.2066727722	0.0694750595	0.0257075499	0.0529717904	0.1794081664	-0.0488375203	-0.0944426964	0.0933863621	0.0974197987	0.0020147249	0.0408473908	-0.0321658745	0.024236901	0.0331581287	-0.1142354377	-0.002973572	0.156466274	0.0512919699	0.0206384781	-0.1143943099	0.0544743824	0.1007788021	-0.130869926	-0.088607164	0.0418872944	0.0584993082	-0.0516749823	-0.1122364555	0.0	0.0	0.0151654015951834	-0.0134465570899493	0.0002299894055431	0.0001808098975732	0.1629272875135399	-0.0146482512996754	0.0002145712661384	0.0265453010165197	0.6042970691832892	-0.272439512903631	0.365174947823513	0.0742232881911677	-0.0034390550318776	-0.0011922232209081	1.4213962084727222e-06	1.182709951228264e-05	0.0003149782114471	-0.0011772741533249	9.921127368641405e-08	1.38597443208686e-06	0.000304042561979	0.0005268659916025	2.775877731072856e-07	9.244187949475405e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4350.290179983764	42.8930534456058	18925024.65006317	1839.814033887596	3404.561631912304	49.65388438148011	2465.5082341693947	11591039.905489372	4270.419656231475	29.85540060234598	891.3449451265608	18236484.040328145	4130.962283654394	3229.5497941781355	1.246325	25.300461	0.060240441933866	0.0343828535850576	0.0630004139	0.1031347545	0.0881047809	0.1402440752	0.0220827141	0.0493014581	0.0666637191	-0.0553395353	0.1107303453	-0.0435475145	0.0506178107	0.0128113263	0.0500988231	0.0111956744	0.0871322786	0.0891640629	0.027090059	0.0049989479	0.0803238189	0.1091814302	-0.0384562205	0.0665119977	0.0580911141	-0.0939957917	0.1740233267	-0.052108849	0.013264712	0.0122859251	0.1044533008	-0.0261656843	0.0146274492	-0.0374416887	-0.0956571259	-0.0254683759	-0.1591585264	-0.0089920569	-0.0422000243	-0.1263449032	0.0611157182	0.0565769786	-0.0556073782	-0.11250323	0.0	0.0	0.0295525142071539	0.0143871126119705	0.000873351095964	0.0002069890093095	0.1630559381847689	0.0001286506712289	1.655099520767147e-08	0.0265872389773151	0.6007344002696442	-0.0035626689136449	0.3608818196673291	1.2692609788252333e-05	-0.0039140195080539	-0.0004749644761762	2.255912536294269e-07	1.531954870942649e-05	3.5730723961568955e-05	-0.0002792474874855	1.276684634817838e-09	7.797915926698181e-08	0.0003930707930576	8.90282310786e-05	7.926025928984598e-09	1.545046483549306e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4328.334457460172	-21.95572252359125	18734479.175637044	482.053751532932	3374.5893540224192	-29.972277889884936	898.3374419084854	11387853.30828145	4259.556164253048	-10.863491978426282	118.01545796533216	18143818.71642614	4115.773091515484	3130.0967077293144	0.925092	18.779413	0.0620612178580942	0.0422445508415227	-0.0706582475	0.0247022169	0.1093216145	-0.0574464112	-0.0491083081	0.0913118923	-0.062674716	-0.1249375265	0.0680325433	0.0346714418	0.0054982291	-0.0518988775	0.0042203148	-0.0482146522	0.0106124038	0.0647091424	0.0091927706	-0.016776216	0.1053218286	0.0059237409	-0.0563575245	0.1579776945	-0.0342209799	0.0473287356	0.0589038357	0.055183592	-0.005485525	-0.0440548388	0.0107747477	-0.0202987536	0.0591471938	0.0383183369	-0.1237067331	0.022413437	-0.0012094362	0.0484700442	-0.022942054	-0.021542012	-0.0176273751	0.0546322818	-0.0594518474	-0.1123698164	0.0	0.0	0.0298653048689345	0.0003127906617805	0.0008919364349144	9.783799809714533e-08	0.1629619536121822	-9.398457258671944e-05	8.833099884308335e-09	0.026556598325099	0.6301229474890846	0.0293885472194403	0.3970549289523317	0.0008636867076692	-0.0041845692349334	-0.0002705497268795	7.319715471457222e-08	1.75106196819511e-05	0.0001786939910151	0.0001429632670535	3.1931542424904645e-08	2.0438495726619243e-08	0.0006248757072103	0.0002318049141527	5.3733518225340624e-08	3.904696494615725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4341.81190088819	13.477443428017978	18851330.58269432	181.641481355425	3387.801595244928	13.212241222508965	174.56331812176518	11477199.64874408	4263.035028555852	3.478864302803231	12.102496837318611	18173467.65469419	4117.104547528415	3138.444536600681	0.674892	13.700334	0.0803993827793096	0.0410507858798803	-0.0335868812	-0.0820371791	0.0925707953	0.0730131333	0.0041125154	-0.0541749347	-0.0673870869	-0.1231572239	0.0563252279	0.0496676494	0.0227148262	-0.0127223195	0.0229565855	-0.0088349916	0.1159621641	0.060250648	0.0036147129	-0.0259941653	0.1166251745	0.0325153244	-0.0385471229	0.1132295921	0.0296450779	0.0621754942	0.0476162305	-0.0699314309	-0.0265505483	-0.0027227722	0.0157680227	0.090464291	-0.013873566	-0.0171998864	-0.0550543548	0.092069248	-0.0743120687	0.0171205118	-0.039882476	-0.0773823734	0.0441208071	0.0526659867	-0.0632023111	-0.1118366891	0.0	0.0	0.0360148067826884	0.0061495019137538	0.0012970663075943	3.7816373787262845e-05	0.149522706630691	-0.0134392469814911	0.0001806133594295	0.0223570397981676	0.627848528210265	-0.0022744192788195	0.394193774375796	5.172983055866044e-06	-0.0038629956964943	0.0003215735384391	1.0340954062424337e-07	1.492273575113348e-05	-0.0001732464220725	-0.0003519404130876	3.0014322760922814e-08	1.2386205436427053e-07	0.0001276653666321	-0.0004972103405782	2.472181227778896e-07	1.6298445837308514e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4335.837772388845	-5.97412849934517	18799489.188473865	35.69021132668817	3361.6762463899586	-26.125348854969616	682.5338527938623	11300867.18554248	4263.647337213119	0.6123086572670218	0.3749218917641431	18178688.61612452	4122.365590858274	3170.4045569565124	0.739382	15.009485	0.0721283858507287	0.042623159281973	0.1039342708	-0.0425748597	0.0229190569	-0.0692531072	-0.0390031653	-0.0714117984	0.0541859181	0.0032392336	0.128092885	-0.0761125938	0.0243690169	-0.0219978923	0.0233769135	-0.0115944218	0.1534304859	0.0568529326	0.0173681376	-0.0349331573	0.1454735518	-0.0672503538	0.0211605759	0.087189908	0.065879804	0.0082266252	-0.004242674	-0.0706080642	-0.0226409193	0.0798541331	-0.0266917169	-0.0170172714	0.0969708677	-0.0263234094	-0.0026716006	0.0587869483	-0.0138333612	0.0360720073	-0.0268465743	-0.0016457488	-0.0643515775	0.0506788705	-0.0668528388	-0.1109057446	0.0	0.0	0.033500313061566	-0.0025144937211223	0.0011222709752229	6.322678673563961e-06	0.1694978938218838	0.0199751871911927	0.0003990081033231	0.0287295360100545	0.6082292806364364	-0.0196192475738286	0.3699428578235169	0.0003849148753631	-0.0034859757110562	0.000377019985438	1.4214406941974494e-07	1.215202665807378e-05	-0.0001820976471715	-8.851225099e-06	3.3159553105396105e-08	7.834418575316757e-11	0.0003421833033867	0.0002145179367546	4.6017945189450567e-08	1.1708941311663441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
