global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
4126.766428064532	7.979729355000927	63.67608057906352	17030201.1518005	4228.8050530784485	1.3548716806990342	1.8356772711602256	17882792.17694182	4035.0141139810976	0.2921055265110226	16281338.900026662	0.0853256386182817	3927.800971000425	3008.855674104609	0.821758	12.409981	0.0746582304787377	0.0365492417029999	-0.1111266103	0.0800692904	0.0411673342	0.0054041733	0.0173402176	0.0126695528	-0.1145045131	0.0017591848	0.0236592934	0.0548860512	-0.0091855375	0.0474674697	0.0344423447	0.1374605474	0.0811620054	-0.080831126	-0.0325063005	0.0077486463	-0.0192436618	-0.1264277705	-0.1028161547	-0.1006652961	0.0080759669	-0.0461956927	-0.0898384698	0.0655758333	-0.0536075577	0.2611459175	-0.0865127579	-0.0163265474	-0.0080570516	-0.0352616655	0.0738834034	0.0199130239	-0.1082203223	-0.0032678327	-0.0898786967	0.1477267413	-0.0048668356	-0.1023927471	0.0029256585	0.0498270156	0.0736706793	0.1248134037	0.0342015325	0.1168772318	0.0961683184	-0.124575926	-0.096611757	0.0407156812	0.0596613178	0.1041230946	-0.1073123548	-0.0222203685	0.1507467245	0.0044178083	-0.0376996836	0.0420997197	0.041431666	-0.0521624736	-0.1339176319	-0.0497204259	0.0585424954	-0.0336551793	-0.0652588212	-0.0671571656	0.0186746792	-0.0546524255	0.1199370102	-0.0851378813	0.0277169373	0.0307469834	-0.0878876614	-0.1186842581	0.1428792142	0.0612867763	0.0054127544	0.0397373793	0.2031727884	-0.0127404689	0.0045464035	0.0371675953	-0.0032512753	0.0124178765	-0.0241397986	-0.0613418941	0.0134085163	-0.0899352265	-0.0774199349	-0.0685181711	-0.0923901883	-0.1189692834	0.0365402284	-0.0395755534	0.0870905918	0.0231014147	-0.0512129922	0.0	0.0023542101017568	-3.219410399420012e-05	1.0364603319893716e-09	5.542305203213762e-06	0.009214183491764	0.0140002295596984	8.490117741989622e-05	0.0001960064277242	-0.0047760121334476	0.0028098320409101	2.281029189883869e-05	7.895156098125018e-06	-0.0005350095456896	0.0004164237772195	1.7340876223375579e-07	2.862352139789922e-07	-0.0001879727110494	0.0004161327774237	3.5333740099261224e-08	1.7316648844636265e-07	-0.0001020502933297	-0.0003237629408395	1.0414262368677813e-08	1.0482244186104158e-07	0.0
4132.381888509987	5.615460445455028	31.533396014469982	17076580.07248537	4229.004467267447	0.199414188998162	0.0397660187737946	17884478.78416802	4036.139426125129	1.1253121440313407	16290421.467121685	1.266327421504413	3929.423780625866	2997.077556381877	0.811967	12.262109	0.0368370272120165	0.0222346153634358	-0.0670548901	-0.1205502516	-0.0302240921	-0.0462403776	-0.0519831844	0.0325483751	-0.0638268692	-0.0765258045	-0.0168781203	0.0101866586	0.1368498254	0.0588168141	0.0628359603	0.0657008182	0.0343041655	0.0314485427	-0.0803386604	0.0110213187	0.1008495472	-0.0305455201	-0.1727281999	0.0197838755	0.0252911245	0.0867329868	0.0586876936	-0.015442649	-0.1174596735	0.077066325	0.1019643294	-0.1308745995	0.0136005029	-0.0659851909	-0.0797221203	0.1220295011	-0.1020814171	0.0801220234	-0.0749770961	0.0009251765	0.0212235203	-0.0840923339	0.1030636044	-0.1352326644	0.09748845	0.0492218039	-0.0169038631	0.0428293747	0.0457188266	0.0708309953	0.0918550094	0.1140997889	0.102547015	0.1109429397	0.0468249614	-0.0252201876	0.0976091053	-0.0304869365	-0.1239830469	0.0012974451	0.0312096432	0.0191993264	-0.0400609456	-0.147888193	0.0265669478	-0.0055079734	-0.0613288192	-0.0386538364	0.0671111874	-0.0379399038	0.0077379736	-0.0809347837	0.0008335637	0.1103112141	-0.1143913359	0.0725046619	0.1051032287	0.0566475055	-0.0014165942	0.0167677426	0.1077314664	0.0242517245	-0.0172357326	-0.0059369548	-0.0118416159	-0.0854953126	-0.0903227843	-0.0407542679	-0.0136839692	-0.047817709	-0.1144771623	-0.0197052992	-0.0358343986	0.075377838	0.0037256818	-0.1054244902	0.0856774105	0.0187475517	-0.0570340182	0.0	0.0029366297305699	0.0005824196288131	3.392126240267896e-07	8.623794174467044e-06	0.0122628069994448	0.0030486235076808	0.0001503764355056	9.294105291583987e-06	0.003449211860655	0.0082252239941025	1.1897062459683128e-05	6.765430975316111e-05	-0.000534957443131	5.210255860001872e-08	2.714676612668385e-15	2.8617946596125704e-07	-0.0003205708723568	-0.0001325981613074	1.0276568420359977e-07	1.7582272382103275e-08	0.0002649146444327	0.0003669649377624	7.017976883490387e-08	1.3466326554696213e-07	0.0
4146.636445690353	14.254557180365737	203.1924004083164	17194593.812727522	4258.597900390625	29.59343312317833	875.7712840160283	18135656.07721144	4044.310370401962	8.17094427683287	16356446.372140853	66.76433037510783	3940.383078667425	3023.839475269807	0.81852	12.361072	0.0827893978709112	0.0383089461172299	0.0738398556	-0.0292347703	-0.1160165246	-0.0440812106	0.0391942693	0.110336574	0.0481304205	-0.0237845534	0.0270716777	0.0543940629	0.0018269011	0.0241326921	-0.0130988687	-0.069193653	-0.0037380009	-0.0985940472	0.0201950313	0.089486856	0.187936683	-0.0867762291	-0.0776738504	-0.0518639113	-0.0352180086	0.1509918326	0.0986366449	-0.1453560183	0.0309384691	0.0381104273	-0.0272135498	-0.003552342	-0.0884852533	0.0744685798	-0.0939027013	0.0291602101	-0.0319581858	0.1084698359	-0.0369260823	0.0282276611	-0.056008663	-0.0190538045	0.0926384829	-0.0137485593	0.0428958018	-0.0792315686	-0.066254645	0.0346260616	-0.0512808507	-0.0731427752	0.1735207088	-0.0158112139	0.128016405	0.0618391281	0.0380808932	-0.1290992389	0.0469936787	0.0994093671	-0.1569878963	0.0109115101	0.0280197351	-0.1075085362	0.0553493554	-0.0602052064	-0.0365950259	0.0682727445	-0.0224078071	0.0038046214	0.0237274053	-0.0709371557	-0.1208843893	0.0156723662	0.0633712907	0.0468347569	-0.1811203526	0.0713400456	-0.0155430355	0.0415749844	-0.1084175408	-0.0009661531	-0.0812176357	0.0071709477	-0.0102916281	-0.1253202836	-0.0501821636	0.0564818522	-0.0482255456	0.0449078473	-0.0432812577	-0.1095740733	-0.1145602665	0.0347331007	-0.0401660546	-0.0401144894	0.0142406596	-0.0263600684	0.0842307821	0.0143644166	-0.06265471	0.0	0.0102763187964285	0.0073396890658586	5.38710355834843e-05	0.0001056027280058	-0.0019009671847385	-0.0141637741841833	3.6136762374526183e-06	0.0002006124991405	-0.0182170071939253	-0.0216662190545803	0.0003318593511035	0.000469425048121	-0.0002429855457864	0.0002919718973445	8.524758883900564e-08	5.9041975461114693e-08	-0.0006040052645392	-0.0002834343921824	3.64822359591069e-07	8.033505467180652e-08	4.79266226339191e-05	-0.0002169880217987	2.296961157094087e-09	4.7083801604148234e-08	0.0
4146.900165668951	0.2637199785976918	0.069548227111567	17196780.98402517	4256.309189554323	-2.288710836302016	5.238197292206274	18116167.91708458	4042.068441482817	-2.2419289191448115	16338317.285631329	5.026245278497822	3936.4899200931673	3037.399888023964	0.807956	12.201533	0.0590784048567525	0.0274241956822435	0.0238221509	0.0987406718	-0.1198487272	-0.1222291736	0.035045351	0.1264226003	0.0286864452	0.0668073559	0.0377668247	0.0393491209	-0.022258347	-0.1596047781	0.084944462	-0.0302263917	-0.0534482084	-0.1618068524	0.0134886036	0.0234874838	0.0608752918	0.0035095061	0.0108877411	-0.0308855532	-0.1186084625	0.0423594493	0.0213870563	0.0132172909	-0.1499851042	0.1652792554	-0.0362046517	-0.0374245154	-0.1176766097	0.0716852683	-0.1049694224	0.0461459468	-0.1115007086	0.0296569031	-0.0245638593	-0.0368125117	0.0029884275	0.0441824503	0.0591315744	0.0817223764	0.064795867	-0.0383718576	-0.0573793476	0.0183258788	-0.0323851162	-0.1587313209	0.0735287433	0.1368972966	0.0803471844	-0.0551192628	-0.1237804902	0.0478118312	0.0217658497	0.0594526832	-0.0545688504	-0.0110335968	0.1940482123	-0.1039967181	0.0173460905	-0.1759455376	0.0592908123	-0.0037180422	-0.0725551031	-0.0046120333	-0.0649042228	-0.0994823975	-0.0454528169	-0.0966216263	0.1349124247	0.0048983856	-0.1304171831	-0.1281537742	-0.0065885992	0.0329262834	0.0189969994	-0.0300474368	-0.0087973769	-0.0808689674	-0.0688703447	-0.1428745786	-0.0337281199	0.081394679	-0.1166751521	0.0607426253	0.0913201471	0.0271823533	0.0114736411	-0.0492892371	-0.1088123949	-0.0583895532	-0.082057194	0.0228922257	0.0827512714	0.0099588531	-0.068055325	0.0	0.0040792877371984	-0.0061970310592301	3.840319394906254e-05	1.6640588442857246e-05	0.0144800102856237	0.0163809774703622	0.0002096706978717	0.0002683364228845	-0.0325840851098746	-0.0143670779159493	0.0010617226024475	0.0002064129278429	-0.0005350311207903	-0.0002920455750039	8.52906178793586e-08	2.862583002141246e-07	-0.0006039726807653	3.258377390005871e-08	3.647829991108229e-07	1.0617023215701472e-15	-0.0001026615868125	-0.0001505882094464	1.0539401406860474e-08	2.2676808824278585e-08	0.0
4151.231343707493	4.331178038542021	18.759103201548704	17232721.668979514	4262.700469812581	6.391280258258121	40.84846333959999	18170615.2953404	4041.7679300636178	-0.3005114191992106	16335888.000490742	0.0903071130691237	3937.158175191571	3085.429394818168	0.962353	14.5332	0.0812901180698043	0.0374191330622019	-0.1611089427	-0.0040308465	-0.1577659672	-0.0506731688	0.0475655837	0.1610099796	-0.1004829369	-0.0731805752	0.109559792	-0.0533376354	0.0262475636	0.053339368	0.0024225394	-0.025669735	0.0068648481	-0.0955656761	-0.0210818604	0.0511736264	-0.0316791871	-0.2010349772	-0.0201028009	-0.016563652	0.0756643651	0.0282016272	-0.1024995499	0.031630683	-0.0726763998	0.1428364926	-0.090313576	0.0673147925	-0.023560103	0.0031273202	0.0177252794	-0.0409697018	0.058981105	0.0143609531	0.0642329032	0.0688406851	0.0311056864	-0.0309803591	-0.0907166574	0.0897650783	-0.1223006176	-0.0386772613	-0.027331589	0.0575307554	0.1024335763	-0.1669872895	-0.0634716256	-0.0174468122	0.1190059813	0.0033092964	-0.0564925759	-0.0318657712	0.0945352508	-0.0393509956	-0.0885861631	0.0546910355	0.1163474648	0.0485068802	-0.0848215604	0.0127061984	-0.0051267445	0.0729036418	0.0220019242	0.0739159393	0.0648488868	-0.0008363687	0.0420216837	0.0999081761	0.1459680666	-0.0115130926	-0.1492584995	-0.0814114796	0.1266113195	0.1040918552	0.1010615102	0.0002719168	-0.0009212302	-0.0206974901	0.0001048826	-0.0007671957	0.0326298926	-0.0291651148	0.0877332191	0.0145227085	0.0206351774	-0.0991985059	-0.0859256989	0.0660295533	0.0328890824	-0.020387726	0.0957047542	0.0168623845	0.081239456	0.0055377401	-0.0732168931	0.0	0.0125814981688989	0.0085022104317005	7.228758222491679e-05	0.000158294096174	-0.0022259994244251	-0.0167060097100488	4.955073437540876e-06	0.0002790907604322	-0.0166204156380445	0.0159636694718301	0.0002762382159813	0.0002548387430058	-0.0007519651336146	-0.0002169340128243	4.7060365920053566e-08	5.654515621720233e-07	-0.0003320789934517	0.0002718936873135	1.1027645789189421e-07	7.392617720098567e-08	0.0002108752821741	0.0003135368689866	4.4468384632006296e-08	9.830536821392041e-08	0.0
4144.33889295322	-6.892450754272431	47.50587740007061	17175544.859644722	4279.591717813917	16.891248001335953	285.3142590426358	18314905.27118147	4033.052051486471	-8.715878577146668	16265508.849999232	75.96653937156422	3930.590683721727	3059.822126600477	1.026727	15.505363	0.0494485430408789	0.025291840003928	0.095343696	-0.0369797213	-0.1889183413	0.0434679086	-0.0711754923	0.1665219874	0.0983895498	0.0570295618	-0.033787829	-0.0080217939	-0.0454402566	0.0908603181	0.1776430214	0.1276366358	0.0311559413	-0.0023452061	-0.1123213578	0.0123546898	0.0831360614	0.1006141828	0.0174871319	0.0647749628	-0.0848841296	0.1213294564	-0.0065409596	0.0434466608	-0.0341547413	0.0909814887	-0.0436560696	-0.0391542931	0.0662212986	-0.0061871903	-0.0475881541	-0.0615356427	-0.0049926531	0.0823156912	-0.0207058753	0.1068159997	-0.0129852962	-0.0473867166	0.0146114221	-0.1027013121	-0.0983917413	0.0705111449	-0.1176007977	0.0772307076	-0.0045311952	0.1101301361	0.0990057823	0.0769681678	0.0109373227	-0.0435358631	-0.032035048	0.0616353989	0.1045386414	-0.0269968318	-0.1040442797	-0.0021747946	0.0973937861	-0.1159726528	-0.0484986712	0.0701774204	-0.0445014984	-0.0144399767	0.0018729101	-0.14015852	0.0429532186	-0.0001460494	-0.0803228554	-0.0145482734	0.1059645161	0.0183389123	-0.2033351859	0.1043439577	0.012820789	-0.0256837503	-0.022998087	-0.0157127023	-0.0181029931	-0.1721946044	-0.0169121903	-0.0138191344	0.0215729611	0.0692371125	0.0265206987	0.0445629713	0.0484802051	-0.0753066257	-0.0731062793	-0.0207810239	-0.078616278	0.0140803117	0.0412959765	0.0657521266	0.0796959261	0.0011079805	-0.0781212842	0.0	0.0108981042714617	-0.0016833938974371	2.833815013928804e-06	0.0001187686767116	0.0069450901342236	0.0091710895586487	4.823427697248999e-05	8.410888369275522e-05	-0.0253642447017625	-0.008743829063718	0.0006433449092908	7.645454669551962e-05	-0.0005350134819595	0.0002169516516551	4.7068019155875884e-08	2.862394258784282e-07	-0.0002649722092158	6.71067842359e-05	7.02102716567017e-08	4.503320490483637e-09	-0.0001020708923564	-0.0003129461745305	1.0418467066431796e-08	9.793530815327417e-08	0.0
4142.306624513141	-2.0322684400789512	4.130115012540934	17158704.171485454	4262.01764959622	-17.57406821769746	308.8478737202839	18164794.445469685	4038.03070966676	4.978658180288676	16305692.012211837	24.78703727615535	3933.202213164299	3062.4791720659305	0.8466249999999998	12.78551	0.1063117400672201	0.0516855992043603	0.0155029259	0.0850615149	-0.1189312745	-0.0825015541	0.0604113394	0.1390804024	-0.0023762085	0.1758080258	0.0270977784	-0.0398515809	-0.0045871404	0.0018335651	0.0645807601	0.0573142397	0.0592827261	-0.0636304014	-0.0067336455	-0.0694225663	-0.0413527894	0.0140476798	0.0280374573	0.067794034	-0.157654086	0.1443314906	0.080759881	0.0769748937	-0.1855087328	0.0238122471	-0.1017731183	-0.0003237182	0.0435984521	-0.1284169556	0.0321533251	0.0528181405	0.0343909229	-0.1097700463	-0.0453835955	-0.0974621151	-0.0938179294	-0.1527949129	-0.0580968062	0.0292314931	-0.0097520892	0.0303304954	-0.0325396248	0.0898047934	-0.0936808868	0.0077082214	-0.0260987624	0.1490977794	0.0529507719	-0.1427768633	0.0160380105	0.0476779254	-0.0051094026	-0.0126612239	-0.076843013	-0.072368967	0.1408349209	-0.037823624	-0.1579720827	0.0746595518	0.0030127151	0.0857132074	-0.0490289787	-0.0218127835	-0.0381981925	-0.0178716923	0.1716194004	0.0824573527	0.1447018941	0.0891524688	-0.1175004428	-0.1092032482	-0.0492980345	-0.027805771	-0.0381647369	-0.0255915584	-0.0864364371	-0.1522796412	0.0051116787	-0.0713496748	0.0073126007	-0.0859047848	-0.0093939704	0.0980687729	-0.0533626876	-0.0384078933	0.0473948467	-0.0497920645	0.0614388347	0.0639497346	-0.0652157114	0.0289588712	0.0781212842	-0.003323509	-0.0827512714	0.0	0.0147836010040549	0.0038854967325931	1.509708485899242e-05	0.000218554858647	0.0235591172195768	0.0166140270853532	0.0005550320041657	0.0002760258959928	-0.0552677226238813	-0.0299034779221188	0.0030545211640302	0.0008942179918386	-0.0001449133570473	0.0003901001249121	1.5217810745651398e-07	2.0999881050718253e-08	-0.0006040202108439	-0.0003390480016281	3.648404151079094e-07	1.149535474080081e-07	0.0002869557476464	0.0003890266400028	8.23436011073044e-08	1.5134172663186817e-07	0.0
4133.609625488328	-8.696999024813522	75.63779203760735	17086728.535929754	4242.519042336261	-19.49860725995859	380.1956850781098	17998967.824585784	4035.157839768527	-2.872869898232693	16282498.791845404	8.253381452171524	3928.9399062125913	3030.4090656508747	0.8718	13.165697	0.1096805328080164	0.0610284243384277	-0.153016498	0.0178443288	-0.0427208785	0.0340332559	0.011946703	0.0656690151	-0.1504145491	-0.00990204	0.0629749251	-0.0850690924	-0.0268208158	0.1178907952	0.0645383191	0.0910298529	0.0788053504	-0.00752913	-0.0279017848	0.0261058201	0.0204061862	-0.159047692	-0.0985311672	-0.0699757361	-0.0398695495	0.0181842618	-0.0646889789	-0.0110899606	-0.0401195428	-0.0171802261	-0.0554425517	0.0782269333	-0.009720743	-0.0065911926	-0.0586319625	-0.1431632375	-0.0236994831	0.0473874044	-0.0686765327	0.1344441418	-0.0548069517	0.0582474138	0.0430965482	-0.0401714341	-0.1100097328	0.0687343669	0.0418111867	0.101414947	0.123939386	-0.0578215397	-0.0122406069	0.0336753015	0.0926433666	0.0407875917	-0.0267906264	-0.0670348173	0.0574963362	0.0753068875	-0.0143991157	0.021685896	0.0319748961	-0.0069472306	-0.0373964315	0.0852640399	-0.0031655124	0.0847274106	0.1151136439	-0.1462504422	0.028380977	0.0453898882	-0.0433693161	-0.0412671736	0.1015953036	0.0604923475	-0.0792570292	-0.0799264638	0.1569021028	0.0212333013	0.0561754134	0.0192717181	-0.0663528814	-0.1299949444	-0.0385392555	-0.0444432766	-0.0162532577	0.066519836	0.0425256321	0.0641870042	-0.0830145937	-0.0528081228	-0.0802176585	0.0567022144	0.0434045341	0.096697097	-0.0064669576	-0.0212349155	0.076516145	-0.0077498093	-0.0870905918	0.0	0.0047912199874673	-0.0099923810165876	9.984767838066022e-05	2.2955788968306156e-05	0.0069975853019172	-0.0165615319176596	4.896620005760763e-05	0.0002742843394596	-0.0243206289958521	0.0309470936280292	0.0005914929947538	0.000957722604022	-0.0009039567569964	-0.000759043399949	5.761468830062892e-07	8.171378185194485e-07	-0.0003816013745496	0.0002224188362942	1.4561960905814414e-07	4.947013873851061e-08	0.000224827458975	-6.212828867140002e-05	5.0547386309155306e-08	3.859924253236812e-09	0.0
4137.332108984117	3.722483495789674	13.856883376426516	17117516.980030965	4260.130994727574	17.611952391313025	310.1808670338766	18148716.09223855	4038.102499603733	2.944659835206039	16306271.797305916	8.671021545075657	3935.772312164306	3035.855736626519	0.873471	13.190934	0.0361422625851251	0.0206228892038557	0.02902012	-0.1023046539	-0.0571568509	0.0084539786	-0.0389136244	0.1031906449	0.0844171303	-0.0427687301	-0.0240426973	-0.0130249212	-0.0018061968	-0.0231307298	0.1244058894	0.0228618479	0.0429203496	0.0060628758	-0.1672437613	0.0002624185	0.0291017254	-0.0120140173	-0.1271452869	0.0603854908	0.0050214011	0.1133218091	0.0369019664	-0.0156939313	-0.0178871459	0.028782005	-0.1117058425	-0.0906450775	0.0296604664	-0.0893196218	0.0083952613	-0.1288510127	0.0232665504	0.0448316512	0.0972792331	0.1296571392	-0.0413088424	-0.0208460035	-0.1115146313	-0.0471092111	-0.0344855986	-0.007365119	-0.1103254114	0.0596863727	0.0979344842	0.0771523539	-0.0018621107	0.0463675988	0.0446137727	0.058556701	0.0314990419	0.0343315613	0.0292551039	0.0517971343	-0.1487233276	-0.0823805301	0.0350034275	-0.0639192942	-0.1309583442	-0.0196647077	-0.1033530786	0.0237698984	-0.0117743227	-0.0808236544	0.0154468318	0.1155641242	-0.0636272066	-0.0159836207	0.073025616	-0.0236288334	-0.1468549575	0.0271334876	0.0967729782	-0.1071426774	-0.0189858722	0.0267571739	-0.0273525279	-0.1101546974	-0.0043002737	-0.0493824534	-0.0614734107	-0.0640314907	-0.0638563369	-0.0584870073	-0.0120475151	-0.0294904791	-0.0868808531	-0.0161905182	-0.0304305131	0.0579707532	-0.0660981658	0.0020477292	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.0029664973520908	-0.0018247226353765	3.32961269605536e-06	8.800106539961727e-06	0.0122459854282084	0.0052484001262912	0.0001499641591078	2.7545703885653483e-05	-0.0243642328527045	-4.360385685240123e-05	0.0005936158425008	1.9012963324046976e-09	-0.0005909182927551	0.0003130384642413	9.799308009455165e-08	3.49184428712602e-07	-0.0006040795235997	-0.0002224781490501	3.649120708324406e-07	4.949652680475852e-08	0.0002698215650157	4.499410604069998e-05	7.280367694752161e-08	2.0244695784017542e-09	0.0
4136.046770191864	-1.285338792253242	1.6520958108710229	17106882.885214552	4262.642128425558	2.511133697984405	6.305792449152835	18170117.91502837	4035.274170761423	-2.8283288423099293	16283437.633214291	7.999444040242225	3929.834288689398	3014.4024699675733	0.8680379999999999	13.10888	0.0735370193227912	0.0552611193081259	0.1072684589	0.006449939	-0.0588664099	0.0632157618	0.0769066519	0.079702652	0.0929132304	0.1349830503	0.017644349	-0.0296893866	0.00017339	0.0052319917	0.0229226943	0.0365287606	-0.0037651594	-0.0271539029	-0.0296361343	-0.1861679664	-0.0483694234	0.0591035889	-0.0723777332	0.056883286	-0.2096645491	0.1211864678	-0.0462232741	0.0025424453	0.0345296572	-0.0275698362	0.1986640165	0.1872356788	-0.0716077649	0.0199060102	-0.1070465453	0.0256517665	0.000118325	0.0033518909	0.0794164687	0.1723584652	-0.0444078451	-0.1907984561	-0.0256357611	0.0701449664	0.0411153107	0.0129164411	-0.0657899755	0.0173817888	-0.130442115	0.0869092921	-0.0483551497	0.2379305636	0.0364825997	-0.0318792371	0.0656084483	0.0530612872	0.1024224086	0.1116384086	0.1174560721	0.0686840184	-0.0387417699	0.1630631889	0.0066077508	0.1418140985	-0.0351923138	0.037634169	-0.1562903786	-0.1571182727	-0.059163218	-0.1577900324	-0.0920905955	-0.0420937053	0.0022372204	0.0921166018	-0.1317049388	0.0292701746	-0.0905762422	-0.0094415962	-0.0003509188	-0.0579030168	0.1093720246	-0.0678959102	-0.0146093376	-0.0004914954	-0.0140869649	0.0607731049	-0.0346450474	-0.0413136007	-0.1723822346	-0.0076726131	-0.034933954	0.0769993946	0.033373157	-0.0668017797	-0.1574531386	0.198554977	0.0732168931	-0.0165592163	-0.0948373385	0.0	-1.1500051371626796e-05	-0.0029779974034624	8.868468535028955e-06	1.3225118155005534e-10	0.0084859883516088	-0.0037599970765996	7.201199830364022e-05	1.4137578016037544e-05	0.0147726856221197	0.0391369184748242	0.0002182322404899	0.001531698387705	-0.0011439187872489	-0.0005530004944938	3.058095469103874e-07	1.3085501918209942e-06	-0.0006041541491128	-7.462551309994798e-08	3.650022358902114e-07	5.568967205430508e-15	0.0002696545576645	-1.6700735119997128e-07	7.271358046923715e-08	2.7891455354830552e-14	0.0
4148.604485078641	12.55771488677692	157.6962031775787	17210919.173614617	4258.664059337557	-3.978069088001576	15.825033668913688	18136219.57029344	4046.63039963839	11.356228876966725	16375217.591277556	128.96393430605292	3944.764781336631	3044.9008375379776	0.982315	14.834665	0.0909807733481475	0.0439376981052398	-0.0120017806	-0.0570237565	-0.0855967994	-0.1719653307	0.0649847153	0.1609039534	0.0237762222	-0.0213077738	0.0116492881	-0.0760216219	0.0836505627	-0.086834223	-0.0224602989	-0.1197687499	0.053503346	-0.1502999264	-0.0290316954	-0.0636143045	-0.0856850093	-0.073775875	-0.0366222274	0.0566921262	-0.0910375232	0.0646781943	-0.1391655507	-0.1098060487	-0.1096413469	-0.0775426986	-0.0321766034	0.0242842881	0.0218304188	-0.0198557093	-0.1333610175	-0.0220870563	0.0771107839	-0.0089616816	0.0094054692	0.003455314	0.0125702043	0.0266658798	0.0980849579	-0.0629296466	0.0289228332	-0.1501456966	-0.0855084448	0.0927804044	-0.0194840937	-0.0924099727	-0.0626614753	0.0622851858	0.0616655409	-0.03282316	0.1353655985	0.0454491465	0.0019817574	0.1731208909	0.048809821	-0.0592424687	0.1164803193	0.1174581273	0.0046066585	0.0434346211	-0.1104179998	-0.0574454902	0.0483781263	-0.0077719009	0.021348623	0.0304344326	-0.0490557334	0.0730142967	0.03841936	-0.081854637	-0.0438700661	0.0049756672	-0.0338403586	0.0146769943	-0.022661664	-0.0321530057	-0.0356722749	-0.1169154234	0.0875698124	-0.1750515573	-0.0518629389	-0.1750341635	0.0230933584	-0.0687150664	-0.2264482723	0.054878941	-0.1332202977	0.1362977838	-0.1139767638	0.0588558655	-0.0291118356	0.0665495904	0.0715240683	-0.0209285683	-0.098217554	0.0	-0.0074093460737145	-0.0073978460223428	5.4728125770294266e-05	5.489840924006847e-05	0.0156249295469024	0.0071389411952936	0.0002441384233456	5.096448138986002e-05	-0.0043806823361762	-0.0191533679582959	1.919037773048617e-05	0.0003668515041458	-0.0009440039523918	0.0001999148348571	3.9965941195941584e-08	8.911434621313398e-07	-5.7938619903996624e-05	0.0005462155292088	3.356883676379794e-09	2.983514043488532e-07	-0.0001300274417139	-0.0003996819993784	1.6907135598661662e-08	1.5974570062711538e-07	0.0
