global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
4654.694492253952	-2.9299616098724077	21666180.81621928	8.584675035326109	3591.3546782185263	-7.727264002749962	59.710608968195366	12897828.424762094	4485.318072674203	-4.027342589267391	16.219488331326975	20118078.213057827	4278.098314658279	3356.1551393166565	0.845249	15.371316	0.2098269840844843	0.1143196462437049	0.0130461323	0.0633465726	0.0065763202	-0.1921627752	0.0051531698	0.0576677228	0.1445938778	-0.07911335	-0.0421532942	0.0899143622	-0.0223695864	0.1163387819	0.1537251434	-0.0596809311	0.1542406589	-0.1177499868	0.0533727038	0.024783714	-0.0220213787	0.1618439134	0.0233283512	0.0380900338	0.0072011005	0.0474825522	0.0705379699	0.0007768518	-0.0246696384	-0.0599649375	-0.1016387554	-0.0308088011	0.032921198	-0.0673002075	-0.0687902668	0.1473444878	0.0100145324	-0.0680993132	-0.0605304784	0.0042199252	0.0600509585	-0.1345180197	-0.1390508723	-0.0066053534	0.0022779896	0.0049043821	0.0323132918	-0.0293418163	-0.0519773799	0.0206033577	0.1550865909	0.0559400092	-0.016573106	-0.0767251182	-0.0383519707	-0.0043125376	0.0118822884	-0.0798574371	0.1787489384	-0.0241337934	-0.0165000649	0.0653824628	-0.0419665158	0.0197759742	0.0801234924	-0.036503632	0.0333090319	0.0402955173	0.0641219289	0.119097433	0.0142968116	-0.0371945218	-0.0160840081	0.116931013	0.093702707	0.0435714113	-0.0211259922	0.0	0.0	-0.1222999999927481	-0.0146666485110245	0.0002151105785459	0.0149572899982261	-0.0627062567057947	0.0360808543424298	0.003932074630053	0.0013018280500796	0.7582633104106691	0.058782588412285	0.0034553927004481	0.5749632479149467	-0.018741734319336	-0.0015090113731217	2.277115324210642e-06	0.0003512526052965	0.0008869067021779	0.0003995148201268	1.596120915009494e-07	7.866034983680783e-07	-0.0008352639628246	-9.741166312640008e-05	9.489032113051254e-09	6.976658875934548e-07	0.0
4667.956597242768	13.262104988815736	21789818.793742284	175.88342873437122	3604.70285068598	13.348172467453878	178.17370822089376	12993882.641743632	4487.786484901199	2.4684122269964064	6.093058922385358	20140227.534061864	4284.003371293274	3330.6213090423844	0.7985419999999999	14.521911	0.2123499122111539	0.1087928817982583	0.1126474775	0.0788984739	0.1136036916	-0.0138263891	-0.0539586904	-0.099303359	0.0580667698	-0.1148701683	0.1371503369	-0.0248214515	0.1560705613	-0.0401078101	-0.0529808756	-0.061038902	0.131113388	-0.0658236336	0.0819701351	0.0468034095	0.0418928086	-0.0526267285	-0.060447279	-0.0291107249	-0.0243965662	0.1608810217	0.0466391463	0.1272648789	0.188813107	0.0646130643	-0.0135372799	-0.041909123	0.0447352571	0.1039906077	0.0011190989	0.1202097213	0.0590330188	-0.0012416043	-0.1204220679	0.0199995713	-0.0059844601	0.0713842602	-0.0249732561	-0.0356013276	0.0180466668	0.0698964694	0.160805377	0.1092792246	0.005343195	-0.1217468054	0.1674957333	0.1121303468	0.0684335378	-0.11210931	-0.0472851215	-0.0604036018	-0.0264554276	0.0350364761	-0.051330287	0.0902179356	0.0085033404	0.0154833091	-0.0630901889	-0.06264153	0.0162318631	0.1944256929	0.1455313223	-0.0417779585	0.0634607201	0.100845189	0.0177657803	-0.0353291671	-0.0792642013	0.0880974297	0.0924460447	0.0394130496	-0.0276763402	0.0	0.0	-0.147398810028406	-0.0250988100356578	0.000629950265206	0.0217264091977901	-0.1214670433301847	-0.0587607866243899	0.0147542426153769	0.003452830044717	0.8295814707690852	0.0713181603584161	0.0050862799969087	0.6882054166433985	-0.0193881361776668	-0.0006464018583308	4.178353624535118e-07	0.0003758998244437	0.0009290945958462	4.218789366829991e-05	1.7798183721677791e-09	8.632167680306137e-07	-0.0012901173146793	-0.0004548533518546	2.068915716934554e-07	1.6644026856353277e-06	0.0
4651.171787047487	-16.784810195281352	21633398.99262651	281.7298532916208	3575.6463358025803	-29.056514883399814	844.2810571692349	12785246.71873842	4484.561984248094	-3.224500653105679	10.39740446187895	20111296.1905632	4277.102257367793	3340.5972485664565	0.895104	16.277939	0.0553153371845453	0.0313165026077235	0.036713034	-0.1547175012	0.0350122121	-0.1189460693	0.1354849219	-0.0136567171	0.116936453	-0.0139174779	-0.0137836025	0.1509472106	-0.0318636533	-0.1364636352	0.1138666159	-0.0221325507	0.1224653549	-0.1040337906	0.0597309949	-0.0547308911	-0.1489066895	0.0549622866	-0.1363176059	-0.0531184609	-0.0380513779	0.0731995019	-0.168959692	-0.0528439833	0.0196565256	-0.1504918886	-0.0722893749	-0.0559674631	0.0529590321	0.0743439399	0.2016850074	0.1172292185	0.0179449734	-0.1214688858	-0.0872162809	-0.0045296264	-0.1130169448	-0.0540427778	-0.0234321649	0.146483588	-0.180901424	-0.0396036953	-0.0316287953	-0.0054241659	-0.0576030622	-0.0804722663	0.1492783157	0.1035772873	0.0460482712	-0.1153018843	0.008769889	-0.0193400921	-0.0025460988	-0.0433717423	-0.0425287765	-0.179634315	-0.0767484316	-0.0014405567	-0.1478817087	0.0445151655	-0.0166760754	0.1401625261	-0.0052314761	-0.0335217311	-0.0621345175	-0.0542080626	0.1006163806	-0.0977320669	-0.0524569476	-0.0477403314	0.0911528348	0.0351923678	-0.0341282399	0.0	0.0	-0.1398917397495722	0.0075070702788337	5.6356104171349695e-05	0.019569698850162	-0.1096249774069519	0.0118420659232327	0.0120176356714747	0.0001402345253301	0.8327027311044191	0.0031212603353338	9.742266080928604e-06	0.6933938383887585	-0.019878310917882	-0.0004901747402151	2.402712759450365e-07	0.0003951472449479	0.0008861822343211	-4.291236152509999e-05	1.8414707716608814e-09	7.853189524263369e-07	-0.0011663056034767	0.0001238117112026	1.5329339830916025e-08	1.3602687607011492e-06	0.0
4653.51168870281	2.3399016553230467	21655171.03689368	5.475139756583534	3584.391017426225	8.744681623644738	76.46945669890997	12847858.965805808	4488.109730183984	3.547745935889907	12.586501225623351	20143128.95017215	4281.192869373715	3351.449309572399	0.820902	14.928539	0.1209753365068602	0.0572761507693648	0.0428944574	0.0790581991	-0.0352113788	-0.1914657281	0.0138155821	0.0770452997	0.1541154775	-0.1309806762	0.0198967007	0.0853816971	-0.0318558918	0.0728127361	0.1249984387	-0.0070524008	0.1292043835	-0.0389137633	0.1013597009	0.0184248562	0.0670879864	0.1725896793	0.0331068582	-0.1437431406	0.0056204464	0.0561827645	-0.0875480142	0.0620626137	-0.0004521377	0.0547744807	-0.0414710431	0.0945331766	-0.0695594533	0.0703714024	0.0673089103	0.1464149044	0.0786785083	-0.0058067171	-0.0416996844	0.0134028621	0.100695566	-0.1510363747	-0.0928280851	0.0839186031	-0.0301013188	0.08490811	0.0847390412	0.0452160489	-0.0564082554	-0.0551283489	0.1445177658	0.0722147022	-0.0240607746	-0.1273942808	-0.1116840824	-0.0796750575	0.0025011005	-0.0870802742	0.1331507035	0.0606493291	-0.1044410156	-0.0025601975	-0.1140078591	0.0261064018	0.0578366787	-5.77007e-05	0.0626458399	-0.0073922385	0.036020621	-0.1542761262	-0.0410162441	0.0231528745	-0.0141265566	0.0611293694	0.0898235884	0.0309160396	-0.0404587412	0.0	0.0	-0.141547052650381	-0.0016553129008088	2.7400607995840724e-06	0.0200355681140097	-0.1259780435682103	-0.0163530661612583	0.0158704674612738	0.0002674227728744	0.8476512682010622	0.0149485370966431	0.0002234587613297	0.7185126724828691	-0.0190400047359664	0.0008383061819155	7.027572546379071e-07	0.0003625217803456	0.0005218365800576	-0.0003643456542635	1.3274775578069788e-07	2.72313416286212e-07	-0.0006085890326928	0.0005577165707839	3.110477733269529e-07	3.7038061071395793e-07	0.0
4667.512182044702	14.000493341892252	21785669.969535697	196.0138138163693	3610.952990309636	26.561972883410817	705.5384034590516	13038981.4982261	4486.539728373242	-1.5700018107418146	2.4649056857325764	20129038.73427144	4283.048695656298	3324.737588735727	0.872676	15.870081	0.1397707729666986	0.0890744711415742	0.1215086976	0.029915352	0.0989058813	-0.0195935131	-0.0767613948	-0.0883882296	0.06231594	-0.057569434	0.075034508	0.0685541104	0.1691874232	0.0063553043	-0.1116786134	-0.0147988177	0.1360023374	-0.0786718121	0.1213242395	0.0252707766	-0.0154905632	-0.0703287947	-0.057497477	-0.0126181576	0.1335789502	0.2261166074	0.0698099687	0.1130152283	0.0100189595	0.0887318635	0.036666098	0.0549133693	-0.0018368164	0.1209459431	-0.0429827236	0.1314207948	0.0577184052	-0.0851759023	-0.0996161266	-0.0228733034	-0.0260190287	0.0623494177	0.0554041599	-0.0437002028	0.1111982571	0.0699953408	0.1635690836	0.111545469	-0.1288541412	-0.0982900013	0.139903336	0.1121903703	0.1304697409	-0.1062138295	-0.056746287	-0.0187589498	0.0632199973	-0.0301317713	-0.0905718951	0.0100724567	0.1070034389	0.1046361702	0.0365590006	-0.0363404719	0.0497364705	0.1451260846	0.0140635083	0.0582956986	0.0584866801	0.1622797094	0.1094654092	-0.0397535934	-0.094701342	0.010376551	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	-0.1427334276810654	-0.0011863750306843	1.407485713431385e-06	0.0203728313775859	-0.0926975832107785	0.0332804603574317	0.0085928419331192	0.0011075890416025	0.8372932558799846	-0.0103580123210775	0.0001072884192435	0.7010599963421054	-0.0205993514918865	-0.00155934675592	2.4315623051985302e-06	0.0004243332818862	0.0003070898428818	-0.0002147467371757	4.611616112765212e-08	9.43041716011686e-08	-0.000733414044747	-0.0001248250120542	1.5581283634331185e-08	5.378961610321546e-07	0.0
4674.3769923070495	6.864810262347419	21849800.266209494	47.12561993803044	3609.7232604062647	-1.229729903371208	1.5122356352453603	13030102.016718034	4490.374998839268	3.8352704660264862	14.70929954757502	20163467.63020076	4286.803827300426	3349.928613020416	0.794613	14.450457	0.0400806557149628	0.0195481564300043	0.0282584416	-0.0895252152	0.0335512348	-0.0691735851	0.1014305889	-0.0226663359	-0.0561763589	-0.1279573309	0.0227057356	0.0758435953	-0.0417901941	-0.1125737264	0.0449125149	-0.0170711758	0.0769564175	-0.0214522164	0.1401538344	0.0410528161	-0.0145520555	0.0051985441	-0.0613937686	-0.1486168407	-0.0065755593	0.1379884718	-0.0475535379	-0.0559464935	-0.0098001933	-0.1273806136	0.0156002542	-0.1781644114	-0.1173894004	-0.0507568861	0.1036912136	0.0706324576	0.1187844115	-0.0403927743	-0.0846438738	0.0250040622	0.0357090478	0.0676401508	-0.0355889151	0.1574678153	-0.1043558541	-0.0416217638	0.0199755808	0.0936933558	-0.0511219783	-0.1070649632	0.1342108732	0.1221186372	-0.0594154254	-0.1291334908	0.0486808444	-0.0140813959	-0.0138910733	-0.0132436657	-0.0060477595	-0.0811161181	-0.074499529	-0.0966889894	-0.078974013	0.1207648016	0.0135277445	0.0725887899	0.0096819089	0.0025411539	0.0328843187	0.0789864341	0.0133421042	-0.0571501107	0.0922143404	-0.0737907064	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	-0.1327123976140711	0.0100210300669942	0.0001004210436036	0.0176125804804753	-0.0988231763062827	-0.0061255930955042	0.0097660201752626	3.7522890771688735e-05	0.8245732001989552	-0.0127200556810294	0.0001617998165284	0.6799209624863463	-0.0205993050645333	4.642735319804192e-08	2.155499124975733e-15	0.0004243313691417	0.0003118455155119	4.755672630100006e-06	2.2616422164682307e-11	9.724762554488265e-08	-0.0009528914821924	-0.0002194774374454	4.8170345547599496e-08	9.08002176834829e-07	0.0
4671.32997076851	-3.0470215385394117	21821323.69580013	9.28434025632308	3620.265255806141	10.541995399876214	111.13366701101124	13106320.522397105	4492.15937972031	1.784380881042125	3.184015128628671	20179495.892809164	4291.501297244651	3361.5285406128974	0.712948	12.965347	0.0716727929414602	0.0432693951859183	0.0695164076	0.1004529265	0.0302315903	0.0158488793	0.0435844368	-0.1169266043	0.0127262825	-0.0219808035	0.1122299535	0.0768216114	0.0231835687	0.0310105953	-0.0557635451	-0.0394002458	0.0492398019	-0.0542621408	0.1703607631	0.0440967928	0.0873771275	0.007193716	-0.0650799484	-0.0648013135	0.0525427949	0.0975773828	0.0278542709	0.1434327081	0.0675603543	-0.053077973	-0.0274491925	-0.0754887345	0.0037080826	-0.1158360004	-0.091125663	0.0439193382	0.1226084819	-0.0115600006	-0.1208540099	-0.0954075709	0.0192735453	-0.018550164	0.0118161467	-0.0218305296	-0.0305837706	0.014826105	0.1238474408	0.1160666809	0.0137161596	-0.09603878	0.1212955274	0.1096338085	0.0500345984	-0.114719329	-0.0313974701	-0.041366744	-0.0427443441	0.1304548825	0.0608837502	0.0208144417	0.0487552754	-0.0264487628	0.0541235954	0.0201800819	0.0407518193	0.1597201662	0.0541102232	-0.0416608383	0.0556241224	0.025506762	0.0600222955	0.0660155647	0.0215680304	0.0168182699	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	-0.132899122272974	-0.0001867246589029	3.4866098242405736e-08	0.0176621767009268	-0.1329346057598286	-0.0341114294535458	0.017671609408521	0.0011635896193642	0.8364333207441916	0.0118601205452364	0.0001406624593475	0.6996207000511557	-0.0210774143467625	-0.0004781092822291	2.2858848575372009e-07	0.0004442573955451	0.0003117357753494	-1.0974016249995673e-07	1.2042903265516911e-14	9.71791936326916e-08	-0.0009208201389086	3.2071343283799985e-05	1.0285710600273423e-09	8.479097282196535e-07	0.0
4674.926584896493	3.59661412798323	21854938.57417199	12.93563318560857	3596.139222682867	-24.126033123273828	582.0654742653059	12932217.308918135	4490.38428895107	-1.7750907692407054	3.150947239043559	20163551.062458605	4285.765803023549	3348.731675968007	0.912745	16.598763	0.1107680959685544	0.055525176774882	-0.021964542	-0.1968309029	0.0974508716	-0.0329609501	0.089889558	-0.0647038274	-0.0027645926	0.0053242286	-0.0332147529	0.1237066643	0.0203666884	-0.1997161603	0.0689247896	-0.0369213797	-0.0108249915	-0.1158537228	0.1338168718	-0.0640626881	-0.1071215918	-0.0144079454	-0.1332597461	-0.1396177564	0.0256312701	0.1826303427	-0.0103557278	-0.0361739972	-0.0324017648	-0.0707313936	-0.060149783	-0.0451716302	0.0145235743	0.0240297751	0.1061340951	-0.0182377884	0.0529648267	-0.1337221243	-0.1460843619	0.0316072414	-0.1294610604	0.0239943013	-0.0006604652	0.1586635501	-0.1142250171	-0.0245110253	0.0560250637	0.0512297586	-0.1057500114	-0.0969209305	0.1068084975	0.0905965773	0.0978226528	-0.0789393916	0.134127716	-0.0008774262	-0.0217508171	-0.0909263203	-0.1262613007	-0.0961726059	-0.0581012064	0.0107563686	-0.0864872344	-0.0331478616	-0.0336964206	0.0275706793	-0.054976053	0.0340665882	-0.0053943534	0.0400276867	0.0581497448	-0.1315850493	0.003231701	-0.0845696928	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	-0.1407063180732422	-0.0078071958002681	6.0952306263725015e-05	0.0197982679457284	-0.101880916622477	0.0310536891373515	0.0103797211718361	0.0009643316090392	0.806742002143622	-0.0296913186005696	0.0008815744002405	0.6508326580226999	-0.0207554415312122	0.0003219728155503	1.0366649395338826e-07	0.0004307883531555	0.0003007856880377	-1.0950087311700049e-05	1.1990441213385435e-10	9.047203012831257e-08	-0.0004094251931633	0.0005113949457453	2.615247905338384e-07	1.6762898879680554e-07	0.0
4662.639323906509	-12.287260989984134	21740205.46483935	150.97678263598587	3603.4509209654384	7.311698282571342	53.46093177535671	12984858.539806666	4492.868317279121	2.484028328050954	6.170396734559617	20185865.71641052	4291.7108328906415	3436.700633878789	0.97039	17.647066	0.0358159881094523	0.0188502983571214	-0.0244805143	0.0565309938	-0.1684777563	-0.1590349693	0.0774568196	0.0154193511	0.0698847981	-0.0310241412	0.0091322548	0.1360272669	-0.1284519969	0.1258008727	0.168159701	-0.1448049569	0.0372528531	-0.0354308575	0.1451700991	-0.0040255882	0.0203889114	0.2608031434	-0.0173503407	-0.0971049488	0.0784738181	0.0293681411	0.0107511708	-0.0503704794	0.0259570823	0.1222679938	-0.0200947582	-0.0979926958	-0.06132936	0.0283308689	0.0310779879	0.0240504565	0.1001373792	-0.045406881	-0.0525676681	-0.033741249	0.0918058689	-0.2370151227	-0.0903530303	0.0510190378	-0.0431415289	-0.0566475046	0.127055279	-0.017586076	-0.1185853682	-0.0048928456	0.0959372155	0.0695091352	-0.0045515394	-0.0873989979	0.0459690442	-0.0504144865	0.0780550139	0.0133018487	0.23280035	-0.085352213	-0.0189116739	0.0249849448	-0.0571807438	0.0840566185	0.0180491084	0.0564075751	0.0140042585	0.060771466	-0.0259572028	-0.0625090358	0.0836467248	0.0598438418	0.0642531109	0.0137493252	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	-0.1439566308028048	-0.0032503127295626	1.0564532839956744e-05	0.020723511552095	-0.109238294964328	-0.007357378341851	0.0119330050867135	5.413101606513822e-05	0.7935250447266782	-0.0132169574169438	0.0001746879633613	0.6296819966084766	-0.020643384537413	0.0001120569937991	1.25567698593136e-08	0.0004261493251595	0.0003030525005687	2.266812531000011e-06	5.138439050698675e-12	9.18408181009419e-08	-0.000534928179255	-0.0001255029860916	1.5750999517933443e-08	2.861481569610694e-07	0.0
4659.0491769985065	-3.59014690800268	21706739.23369046	12.889154821041204	3590.4335313381107	-13.017389627327702	169.45243270965886	12891212.942957057	4485.591558538035	-7.276758741085359	52.951217775962185	20120531.63002768	4283.130986527232	3280.6655546269867	0.96468	17.543222	0.179957836198345	0.0921514808777998	0.1283035807	0.0001554182	0.1485019099	0.0393239593	0.0863700502	-0.0414146413	0.0751015739	-0.079920021	0.0642779455	0.0150675009	0.135560803	-0.0642916721	-0.0511346462	0.0600959824	0.172646538	0.0216631629	0.0448024131	0.0681302362	0.03191292	-0.0026612077	-0.1321386773	-0.105720397	0.0502513248	0.042365276	0.0084380779	-0.0853735118	-0.0068372917	0.0363754311	0.0648072504	-0.0493254392	-0.1008352455	0.1231403589	-0.0050742886	0.1588106931	0.0858820271	0.0381660447	-0.0317946242	-0.0357430059	-0.030423279	0.1177307142	-0.0485194326	0.0676651431	-0.02760708	-0.0197352478	0.1201491865	-0.0588159229	0.0238479727	-0.0676275884	0.1008230127	0.1010976241	-0.0574261319	-0.1389183931	-0.0995488302	-0.0248547482	-0.1109678787	0.0284785531	-0.0636856329	0.0300968609	0.0171645793	-0.0248046521	-0.024464777	0.0635584711	-0.0110894149	0.040359854	0.0423956451	0.0324720678	0.0359929799	-0.1035785687	-0.047575347	0.0591985002	0.0754566546	-0.0209464368	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	-0.1315216145359841	0.0124350162668206	0.000154629629556	0.0172979350901519	-0.1475071508884013	-0.0382688559240732	0.0217583595632135	0.0014645053337374	0.8610500008209243	0.0675249560942461	0.0045596196955298	0.7414071039137138	-0.0214080198486829	-0.0007646353112698	5.846671592408144e-07	0.0004583033138416	0.0005180558629764	0.0002150033624077	4.6226445846616795e-08	2.6838187716422254e-07	-0.0002799866946685	0.0002549414845865	6.499516056316861e-08	7.839254919139184e-08	0.0
4687.86942220006	28.82024520155392	21976119.719598327	830.6065334776915	3612.298391241776	21.86485990366509	478.0720986069015	13048699.667367922	4491.254855728754	5.663297190718367	32.07293507039855	20171370.179107107	4289.235955711514	3325.6575547699235	0.926247	16.844305	0.0531478457348303	0.0232288549995522	0.0013162501	-0.0618240762	-0.0096685307	-0.0477630444	-0.0750185738	0.0143617538	-0.007253571	-0.1062568469	-0.0595207048	0.1712672477	0.0656958303	0.0338988493	0.0989829403	0.1330170189	0.13361592	0.1110801346	0.1722913638	0.1079885317	-0.0848774696	0.0340576999	0.0082084524	-0.0992607996	0.0236904725	0.0385830975	0.0024156894	0.07502907	-0.143062523	0.0634214161	0.0734163744	0.1685352744	-0.0111978939	-0.1010506107	0.0248862889	0.1186323093	0.1800389289	-0.1113410466	0.0717781985	-0.0240628832	0.0366367187	0.0235557723	-0.022318078	-0.0183644257	-0.0679455256	0.1373090576	0.0670968379	-0.0790295993	-0.0999831653	-0.0027020166	0.0816227966	0.0875402557	0.1281434454	-0.0737448198	-0.0033352863	-0.0245829919	0.0235112697	-0.074903824	0.0029077325	0.0891072953	-0.0922940183	0.0721660208	0.0585526931	-0.0207980961	0.2175165033	-0.067015595	-0.0530518831	-0.0010308324	-0.020038783	-0.0205016043	0.0825912654	0.0535139179	0.0507076798	-0.0660598737	0.0795557284	-0.0	-0.0795557284	0.0	0.0	-0.1406520409340572	-0.0091304263980731	8.33646862106301e-05	0.0197829966189157	-0.139715396981515	0.0077917539068863	0.0195203921537023	6.071142894547793e-05	0.8441603425357584	-0.0168896582851658	0.0002852605569896	0.7126066839100891	-0.0216191217238264	-0.0002111018751435	4.456400168910232e-08	0.0004673864241096	0.0006061565706874	8.810070771099996e-05	7.761734699179048e-09	3.674257881875089e-07	-0.0001924691346289	8.751756003959999e-05	7.659323315284989e-09	3.7044367784797643e-08	0.0
4703.08877900709	15.219356807029726	22119044.0632224	231.62882161968207	3639.109171931905	26.810780690129377	718.8179612142143	13243115.565238915	4493.121518577902	1.8666628491482695	3.484430192390336	20188140.98070779	4294.248734211128	3357.94345380995	0.814609	14.814107	0.1260458339862837	0.0640245813770293	0.0058620664	-0.073884827	0.0440529638	0.0911291546	-0.1045384796	-0.2066106763	-0.1304064839	-0.0586544604	0.0834785152	0.0509481994	0.150434691	-0.0763786233	-0.1217189355	-0.1270245995	0.0399717572	0.0494971456	0.1575202397	0.0682386916	-0.0550991651	-0.2025314443	-0.0383616411	-0.004374394	0.0665273581	0.12814186	0.211913666	0.0061867959	-0.0638854804	-0.0111095008	0.0694833823	0.0955446879	-0.0235908265	0.0702271213	0.0430150069	0.0164547306	0.1588010915	-0.0537629242	-0.0482369237	0.0192578902	-0.0170471301	0.2139828666	0.0542325889	-0.0499931347	0.1010722368	-0.0180444462	0.1246056206	0.0544832581	-0.2113193269	0.0340485337	0.0723413371	0.0908842062	0.0441382819	-0.0723254662	0.1811630065	-0.0447551296	0.0629092467	0.0020411148	-0.1491382356	0.0719999587	0.1177515742	0.0583171828	0.0245722639	-0.011273452	0.0147303978	0.0644965298	0.0390316602	0.0209953371	-0.0365364719	0.1226713363	0.0369095721	-0.0368044421	0.1337282453	-0.1300161855	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	-0.1515376050853802	-0.0108855641513229	0.0001184955068925	0.0229636457550126	-0.0947004261306716	0.0450149708508434	0.0089681707093307	0.0020263476007022	0.8046211187317311	-0.0395392238040273	0.0015633502190249	0.6474151447091026	-0.021569591091107	4.95306327194002e-05	2.453283577584117e-09	0.0004652472598375	0.0003018946016581	-0.0003042619690292	9.257534579758669e-08	9.11403505103029e-08	-0.000450798036482	-0.0002583289018531	6.673382153262859e-08	2.032188696960266e-07	0.0
4688.05599309147	-15.03278591562048	21977868.99436085	225.98465238487745	3618.2035558026537	-20.905616129251484	437.0447857436198	13091396.971222969	4493.016609300713	-0.1049092771891082	0.0110059564403411	20187198.251452077	4295.601823215501	3402.16051703559	0.839364	15.264285	0.0840315332936013	0.0361763027540259	-0.0044183758	-0.0715712246	-0.1361663623	-0.0033012791	0.1532017263	-0.1029913353	-0.0807949347	-0.0992967374	-0.0053087866	0.1050104979	-0.0615226824	-0.0501709864	0.0929728991	-0.0322699517	0.0176641551	0.0299355068	0.1613910671	0.0474699	0.0694156451	0.0594481619	-0.1200251614	-0.1763193954	-0.0356910686	-0.0607861918	-0.0360619019	0.0371150928	0.0558917105	-0.1266713281	-0.0421021503	-0.0360108419	-0.0194715291	-0.014088798	-0.1447762402	-0.0191969983	0.1835165859	-0.0295500398	-0.0401537456	-0.049968906	0.0237186658	0.0111966463	-0.1068708934	0.21085348	-0.0678645919	0.0057311559	0.1192623289	0.0545612932	0.0696527409	0.0215481157	0.0584444094	0.0770894084	-0.0309893954	-0.0863322316	0.1751862719	-0.0326327579	0.0055968638	0.0529498407	0.0728831791	-0.0484854198	-0.0585762248	-0.0627788135	0.0291629487	0.0948289199	0.0282821826	-0.1008269392	0.0610792156	0.1726139336	-0.0333437286	-0.0650863247	0.0253949401	0.0850028094	0.0583599201	-0.1186766642	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	-0.1408682192010957	0.0106693858842844	0.0001138357951477	0.0198438551808879	-0.1201467289348272	-0.0254463028041555	0.0144352364737388	0.0006475143264007	0.7934561768868207	-0.0111649418449104	0.0001246559264002	0.6295727046398497	-0.0217556967752173	-0.0001861056841103	3.4635325658163526e-08	0.0004733103421752	0.000112998636002	-0.0001888959656561	3.5681685841150525e-08	1.276869173831249e-08	-9.07816310433858e-05	0.0003600164054386	1.2961181218494066e-07	8.241304534897428e-09	0.0
