global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
4547.843978232547	-13.815384949324653	190.8648612980261	20682884.85034604	3763.368435884999	7.5503217308937565	57.00735824000649	14162941.984215504	4399.487809941093	-10.78510141627703	19355492.98982027	116.3184125593808	4195.789293145268	3453.3623596092	0.9004229999999999	19.351276	0.1734855291755427	0.1388885123195667	0.2080727606	-0.0379850872	0.104775434	-0.1031843725	0.0497232945	0.2184978323	0.1333134126	0.0603439559	-0.0640520279	0.0305511826	-0.015405	0.174196378	0.1643961685	-0.068001674	-0.081868847	0.0757167261	-0.2226562989	-0.0421394571	0.2035873238	0.1299502173	0.0304395024	0.1313805096	-0.0008136301	-0.1277739979	-0.1097625772	-0.0906682795	0.0054940784	-0.0980644906	-0.2432766276	0.0908742207	0.0590547188	0.1131360943	0.0895310367	-0.0471597521	-0.0356478928	0.0229898037	-0.0840784763	0.1208042486	-0.0644220519	-0.1327679053	0.1256162079	0.1646041452	-0.112569641	-0.1107689528	-0.0059204309	-0.1824023374	-0.0097982755	0.0172746088	0.0933654187	-0.1039728948	-0.0169920075	0.115280965	0.029568135	0.0912162085	-0.0101266685	0.2641434252	-0.0558964176	-0.0791667194	0.1187065456	-0.0159826189	-0.144858213	0.0738514252	-0.0754274895	-0.0772367642	0.0286030038	0.0842307821	0.0143644166	-0.06265471	0.0	0.0556006782095011	-0.0034179283800881	1.1682234411411667e-05	0.0030914354173564	-0.0206278233889918	-0.0194553037176491	0.0003785088427459	0.0004255070977674	0.2163747901344663	0.1358212413063455	0.0184474095899965	0.0468180498057343	-0.0060871454014287	-9.342918555000148e-07	8.729012712536606e-13	3.7053339138134567e-05	-0.0006036177833577	0.0002934969442134	8.614045626260365e-08	3.6435442838566323e-07	0.0029931931083942	1.389879360300366e-06	8.959204984138535e-06	1.9317646361889548e-12	0.0	0.0	0.0
4571.3575961521765	23.513617919629723	552.890227670332	20897310.271898206	3789.1300879284345	25.761652043435333	663.6627160070359	14357506.823244546	4412.677238260361	13.1894283192687	19471720.40906109	173.96101938912716	4212.972216674455	3529.361488665354	1.145684	24.622248	0.1868370812418789	0.0813323803476676	0.1638302743	0.071547511	0.0908662323	0.1750974572	-0.0343607397	0.153995058	-0.0715981891	-0.1102734526	-0.0084458836	0.0757697026	0.0242666179	0.0196280061	0.1626080525	-0.0695341376	-0.1333291483	-0.1142283172	-0.0278260627	0.1009608652	0.1052546099	-0.0022124956	0.1326486066	-0.0201939477	0.0684789891	-0.1455361209	0.1892852164	-0.123874325	-0.0297865859	-0.1049684164	-0.0866625268	0.1142998158	-0.1159308865	-0.0255034052	0.0495088242	0.1080453343	-0.0009332553	-0.0727432443	-0.1435831527	0.0505748166	-0.0463763659	0.0018564699	0.0334316898	0.1407448618	-0.0637424584	-0.0824170381	0.0233999922	0.2591864019	0.1975164118	0.013422669	0.186392666	-0.1005695353	-0.0568516748	-0.0696995294	0.0112992626	0.1825505172	-0.0489062951	-0.0628259721	-0.0421162595	0.1312765642	-0.0060102872	0.0717003097	0.257619805	-0.078465798	-0.0816271365	0.0576210704	-0.069898245	0.0827512714	0.0099588531	-0.068055325	0.0	0.0635157382407953	0.0079150600312942	6.264817529899102e-05	0.0040342490042732	-0.0311876001055537	-0.0105597767165619	0.0001115088843036	0.0009726664003439	0.1737460483546584	-0.0426287417798079	0.0018172096257295	0.0301876893188592	-0.0070790341302301	-0.0009918887288014	9.838432503232574e-07	5.011272421696263e-05	-0.0013573428124575	-0.0007537250290998	5.681014194914944e-07	1.842379510530036e-06	0.0037622494047773	0.000769056296383	1.4154520583747148e-05	5.9144758700649e-07	0.0	0.0	0.0
4557.381493310768	-13.976102841408649	195.33145063363085	20769726.075571485	3758.430827115489	-30.69926081294534	942.4446144612414	14125802.28221202	4407.687259776069	-4.989978484291896	19427706.979992274	24.89988527369605	4198.503289937746	3499.850281532113	1.113701	23.934891	0.1318723885375531	0.0834402224329445	0.1813621033	-0.1588750077	-0.0167214444	-0.0968822283	-0.0532246362	0.1713999317	-0.1014409036	0.0291413898	-0.059691725	-0.1109544923	0.0449447573	0.0846743746	0.1804896325	-0.0498421165	-0.0221222551	0.0268629147	-0.083607821	-0.1475820413	0.1731466202	-0.1417610894	-0.2066053255	-0.3567500198	0.1212921494	0.2280922487	-0.0106898265	0.0223247501	-0.0241239389	-0.0660635511	-0.1715511184	0.1202827758	-0.067630087	-0.0352775994	-0.0297741497	-0.0998614603	-0.1428581764	0.1153109005	-0.0775057196	0.0782702462	-0.2104010399	-0.0798293969	0.0299249965	0.1523445902	-0.0493327401	-0.1137038688	0.0515917952	-0.1208428973	0.0772750966	-0.0066407213	0.1554494515	-0.3316975245	-0.0859488262	0.1292556529	-0.0928437031	-0.0500319202	0.0428225808	-0.0033368926	-0.0002862609	0.0639312845	-0.0837962415	-0.0792234625	-0.0279304497	-0.0688687068	-0.0744231579	-0.0734957499	-0.0030177426	0.081239456	0.0055377401	-0.0732168931	0.0	0.0766488638032569	0.0131331255624616	0.0001724789870393	0.0058750483223302	-0.0629602933382358	-0.0317726932326821	0.0010095040352581	0.0039639985372366	0.1770118161176128	0.0032657677629543	1.0665239081552164e-05	0.0313331830452555	-0.0084700605428963	-0.0013910264126662	1.9349544807349994e-06	7.174192560032878e-05	-0.0011197651210161	0.0002375776914414	5.644315947062512e-08	1.253873926244201e-06	0.0037168374692958	-4.5411935481499965e-05	1.3814880773161206e-05	2.0622438841759155e-09	0.0	0.0	0.0
4575.209088377081	17.827595066312824	317.82314584842135	20932538.20236824	3789.2392792153146	30.808452099825445	949.1607207872388	14358334.315148195	4414.197736498719	6.5104767226494005	19485141.65691041	42.38630715615968	4210.217157912231	3508.281659029982	0.975143	20.957104	0.1507892728561435	0.1007961033832801	0.1704343258	0.0998928241	0.1002290534	-0.1134906194	0.0230077918	0.1491108188	0.0924916299	0.0282297218	-0.1063431103	0.1502384943	-0.0643600715	-0.0264575796	0.1627837887	-0.0242238667	0.0273171443	0.0628150567	0.0496755521	-0.059842336	0.0984741511	0.1707371726	-0.1324632615	-0.035871378	0.1576735825	-0.0345626243	-0.0120870534	0.0626516222	0.0113955255	0.0181189365	-0.093752699	0.160467158	0.0664864884	0.1279716928	0.0525886042	0.0776160502	0.0378813188	-0.0121259095	0.0014841654	0.0011786119	-0.180672571	-0.0646111343	-0.1242149244	0.1634533084	-0.043595403	-0.0891386613	0.0858671902	0.0215711157	0.1396957864	-0.022734655	0.1190657406	0.1195769717	-0.171173246	-0.0350427172	0.0674704461	-0.0173159413	-0.0198592764	0.0933199547	-0.0003452225	0.1126546253	-0.0983145177	-0.06526764	-0.0457166853	0.0535073205	-0.0997270172	0.1002180551	0.1185253224	0.0796959261	0.0011079805	-0.0781212842	0.0	0.0970643635950665	0.0204154997918095	0.0004167926317493	0.0094214906801152	-0.0747474729176929	-0.0117871795794571	0.0001389376024383	0.0055871847075812	0.085428850669146	-0.0915829654484668	0.008387439560335	0.0072980885266512	-0.0082421464103806	0.0002279141325157	5.19448518003844e-08	6.79329774501498e-05	-0.0013610486090018	-0.0002412834879857	5.821772157454551e-08	1.8524533160657347e-06	0.003645962529069	-7.087494022679991e-05	1.3293042763375218e-05	5.02325715215246e-09	0.0	0.0	0.0
4588.294306054197	13.085217677115908	171.2229216575066	21052444.63896936	3793.4425942750095	4.203315059694887	17.667857491057834	14390206.716059914	4420.193100873162	5.995364374442943	19538107.049006697	35.94439398233962	4215.359464599843	3536.473219483217	0.919834	19.768436	0.1509543168253208	0.0750627806386575	0.1470309832	0.0469893581	-0.017978379	0.1548661129	-0.047492102	0.0931432147	-0.1331810687	-0.0827618848	-0.0805174106	-0.0071089208	-0.0071624505	0.0037300712	0.0956340461	-0.0131295246	-0.0981111816	-0.20153837	-0.0511174493	0.0272058395	-0.0348213615	0.054758443	-0.0637394545	-0.1498135557	0.2094080252	0.0719288286	-0.0960348978	-0.0267954371	-0.0756770356	-0.0452137421	-0.0368830403	0.0581976177	-0.1325565493	-0.1274732165	0.0193550434	0.1183987052	-0.023939364	-0.0296300641	-0.0902379566	-0.1472696918	0.0649831838	0.0232019753	0.039396057	0.116028703	-0.0683027336	-0.0410206421	0.0204486868	0.0973952492	0.0311974358	-0.0526360913	0.0786713224	-0.0571552312	0.0143551124	-0.0186189845	0.0188268578	0.0501629776	-0.1096856224	-0.0653564124	-0.0879079087	-0.018775507	0.1571441388	-0.1246920875	0.0482519241	0.0029537815	0.1143421483	0.0182867875	0.0178536939	0.0781212842	-0.003323509	-0.0827512714	0.0	0.0853670122640153	-0.0116973513310511	0.000136828028162	0.0072875267828845	-0.0610471787640705	0.0137002941536224	0.0001876980598957	0.0037267580350523	0.1295748373442933	0.0441459866751472	0.0019488681395222	0.0167896384728	-0.0068418273401082	0.0014003190702723	1.9608934985685574e-06	4.681060135185205e-05	-0.0012869654420955	7.408316690630016e-05	5.488315618866726e-09	1.6562800491480657e-06	0.0034921510729377	-0.0001538114561313	1.2195119116219929e-05	2.365796403723084e-08	0.0	0.0	0.0
4593.9176321626255	5.623326108428955	31.621796521738737	21104079.211094663	3810.165685332982	16.723091057972397	279.6617745332363	14517362.549688952	4412.437251507492	-7.755849365669746	19469602.49849099	60.15319938295981	4214.535847340523	3582.780361958358	0.775501	16.666533	0.2088837389822572	0.1016002898474033	0.1330020579	-0.0317910095	0.0814947448	-0.0612918417	-0.0192246502	0.0718182929	-0.008335405	-0.047866133	-0.0619433801	-0.0355599835	0.0250767563	0.0506762438	0.1104000167	-0.0041634034	-0.050037533	0.0296482769	-0.0366077047	-0.04802342	0.0138709407	0.0294700054	0.0687105408	-0.1088502969	-0.1140324832	-0.0576009796	-0.0492626391	0.0768823003	0.122145986	0.0103490613	-0.0879298382	0.0473351131	0.0020575658	-0.0126289356	0.0462546067	-0.0194565417	-0.0310436528	0.0501843576	-0.0173975157	0.0397399526	-0.0939735419	0.0125756944	0.1168656997	0.1003476556	-0.0881269494	-0.02637374	-0.0116208647	-0.0053117173	-0.0914628958	-0.0841883543	0.055240637	-0.0359470866	0.0280356226	-0.0511470185	-0.0673780681	0.0765875626	0.0810321533	0.2052927288	-0.0463411641	0.0254565266	0.093927464	-0.0625872538	-0.0574192056	0.1188652386	0.0936047761	0.1401216103	-0.0983128735	0.076516145	-0.0077498093	-0.0870905918	0.0	0.1031258851878931	0.0177588729238778	0.0003153775675264	0.0106349481957865	-0.0145970939086907	0.0464500848553798	0.0021576103830719	0.0002130751505791	0.1754167402551729	0.0458419029108796	0.0021014800624905	0.0307710327617507	-0.0050197475370482	0.00182207980306	3.3199748087191696e-06	2.519786533570147e-05	-0.0013480385316906	-6.107308959510003e-05	3.729922272691116e-09	1.8172078829225488e-06	0.0033986463997504	-9.350467318730008e-05	1.1550797350536355e-05	8.743123907863793e-09	0.0	0.0	0.0
4593.068762236215	-0.8488699264107709	0.7205801519646275	21096280.654630117	3815.728728437846	5.563043104863937	30.94744858657419	14559785.7290259	4413.268221768466	0.830970260974027	19476936.3972714	0.6905115746232426	4213.884029938589	3564.708082118329	0.7532799999999998	16.18898	0.1712177342465052	0.1156006964519822	0.1036345094	0.0987183346	0.0205383946	0.1368629504	0.0340566267	0.0766210732	-0.055876203	-0.0669966582	0.0216301729	0.0273456255	0.0835248203	0.0378344014	0.0911502214	-0.0329684078	-0.0920587623	-0.0204755108	-0.0231254764	-0.0021332832	-0.0936439828	0.0109328351	0.134031146	-0.0644427992	-0.0123681029	0.0460395173	0.1780351779	-0.0519056476	0.0108407379	-0.0147306425	-0.0711342466	0.0487115694	-0.0691299452	-0.0326687618	0.0086991019	0.0388701894	0.0158027464	-0.0004472791	-0.0511540374	-0.0353485261	0.0584979268	0.0010346243	0.1488494521	0.089767197	-0.0469166938	-0.0425500519	-0.005961995	0.0735156419	0.0122919655	-0.057154631	0.1450975113	-0.1316811073	-0.111287987	-0.0679050425	0.0029291406	0.0104787435	-0.0181125744	0.0121428059	-0.0106826383	0.0539812019	0.0286010212	-0.0055765723	0.0685863644	0.0646324987	0.040702252	-0.0060637974	-0.0002729407	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.1124168288931883	0.0092909437052951	8.632163493496438e-05	0.0126375434184003	-0.0369677403429307	-0.02237064643424	0.0005004458218857	0.0013666138260623	0.1846095972185679	0.009192856963395	8.450861914943998e-05	0.0340807033852018	-0.0070053767327354	-0.0019856291956872	3.942723302765396e-06	4.9075303167550506e-05	-0.001135985553047	0.0002120529786435	4.4966465751623024e-08	1.2904631767314983e-06	0.0029890628312097	-0.0004095835685407	8.934496608919346e-06	1.677586996185343e-07	0.0	0.0	0.0
4601.078325823235	8.009563587020239	64.15310885452051	21169921.76036034	3804.321184816614	-11.40754362123198	130.13205147031044	14472859.677244484	4407.676925795176	-5.5912959732895615	19427615.882187217	31.262590660924065	4208.531795177441	3584.672251747952	0.72543	15.590446	0.1020424136847236	0.061358098960799	0.0922075037	-0.0577768857	0.0125000722	-0.0963648375	0.0078521301	0.0624154435	-0.0181331105	-0.0159871846	-0.0576421866	-0.1223591973	0.0683514662	0.1255902726	0.0832378492	0.0076320699	-0.0190740071	0.0652097355	-0.0066912511	-0.0638057127	0.0788645817	-0.0399134902	-0.0135770048	-0.2138233037	0.0256238252	-0.0351398485	0.0152633692	-0.0792070431	0.1124214009	0.0109287808	-0.1401525848	-0.0079479693	0.0083584346	-0.0380997098	0.0176595306	-0.0595377668	-0.0532997851	0.1180290336	-0.0036171077	0.0622974744	-0.1113225639	0.0213753791	0.0853027555	0.0823854703	-0.0398192978	-0.0564830424	0.0032015155	-0.0165959771	-0.0281414553	-0.0680656337	0.1788063374	-0.1077276479	-0.0239227516	0.0208156283	-0.1021636657	-0.0715363999	0.0474368824	0.1102921945	-0.0292238459	0.0210427441	-0.0511407842	-0.0206981096	-0.0124199138	0.0119054308	-0.0769339465	0.1103660185	-0.0139210316	0.0732168931	-0.0165592163	-0.0948373385	0.0	0.1239210452324925	0.0115042163393042	0.0001323469935815	0.0153564254515134	-0.0418813997282825	-0.0049136593853518	2.4144048555255897e-05	0.0017540516432001	0.2169071982428505	0.0322976010242826	0.0010431350319237	0.0470487326495632	-0.0074940671580176	-0.0004886904252822	2.388183317624975e-07	5.616104256887799e-05	-0.0011348811782907	1.1043747563000295e-06	1.2196436023527496e-12	1.2879552888384877e-06	0.0035658067698869	0.0005767439386772	1.2714977920171244e-05	3.326335708008899e-07	0.0	0.0	0.0
4617.050369341495	15.972043518259852	255.10617414918656	21317154.113036435	3823.025826243173	18.704641426559192	349.8636108961543	14615526.468122296	4419.031843161625	11.354917366448715	19527842.43087643	128.93414839887868	4217.208662176998	3621.301186428008	0.7275899999999998	15.636871	0.1041467797269064	0.0591173413341574	0.0486654153	0.0984797653	0.0514126151	0.0685835314	0.047468216	0.028521768	0.0098508205	-0.0255191086	-0.0722804673	0.1565914927	-0.0155947694	0.023908645	0.0064040537	0.0389571622	-0.0794332422	-0.0482641891	-0.0169600382	0.0365234489	0.0330211174	0.1148045022	0.0811285559	-0.1729327896	0.1081687917	-0.0224878543	0.1727865549	-0.0646595466	-0.0331342368	0.0597396132	-0.0372903369	-0.0008492025	0.0240682358	0.0155506431	0.0136843913	0.1649582633	0.0367859957	-0.0454423538	-0.0936395596	-0.0734192697	-0.1085199756	0.0113847268	0.062129883	0.0667640705	-0.0108242835	-0.0112286467	-0.0109715822	0.0741324789	0.0359865537	-0.0409827018	0.0766718607	-0.0892160667	-0.1215758107	-0.0986004062	0.0843207342	-0.0386575727	-0.0604414086	-0.0045652152	-0.0634898995	0.0262587334	-0.0437437632	0.0582358724	-0.0046353841	0.0414742541	-0.0319393236	0.0862031475	0.072942809	0.0715240683	-0.0209285683	-0.098217554	0.0	0.0986332116297035	-0.025287833602789	0.0006394745283223	0.0097285104363898	-0.0488350060100089	-0.0069536062817263	4.835264032126476e-05	0.0023848578119976	0.1657473142767145	-0.051159883966136	0.0026173337274285	0.0274721721899439	-0.0076112866874263	-0.0001172195294087	1.3740418074797094e-08	5.7931685038192816e-05	-0.0010941111091056	4.077006918510001e-05	1.6621985413578412e-09	1.1970791190682862e-06	0.0033088872509556	-0.0002569195189312	1.0948734839536508e-05	6.600763920789053e-08	0.0	0.0	0.0
4629.561889946422	12.511520604926773	156.5381478475072	21432843.292844284	3817.471184924641	-5.554641318532049	30.85404017754346	14573086.247729942	4425.7923864680815	6.760543306456384	19587638.24811884	45.70494579847222	4225.622835496321	3678.734397515412	0.7815879999999998	16.797342	0.0706244033912097	0.0407685981958883	-0.0038209802	-0.1369635824	-0.0433987138	-0.0078736112	0.0390495415	0.0027237808	-0.0453239246	-0.0661018168	0.0019572381	-0.0858784083	-0.1747292522	-0.0941677137	0.0086926425	0.0025080249	-0.0394746829	0.079808535	-0.0107952646	0.0878830168	0.0118353372	-0.1271787103	-0.0185972732	-0.0426495959	-0.0084445864	-0.0495379698	0.0940293107	0.0238259144	-0.0747412149	0.0238874529	0.071905346	0.0329671431	-0.0750399997	-0.0958592016	-0.0147512156	-0.075865272	0.0544016622	0.0495360102	-0.0559347147	-0.0672852576	-0.0380541184	0.0061171663	-0.060257739	0.0558151345	0.0077953143	0.0201493389	0.0194868281	0.015664554	0.020606494	-0.0823375758	0.1005876576	-0.0683636227	0.0027536835	-0.0630203021	-0.0285924805	-0.1257126259	0.039459663	0.0058796819	0.0149847024	0.0897102896	-0.0758969739	0.0379352946	-0.0184867201	-0.0174219208	0.0461897504	0.0041606772	0.1109341107	0.0698033217	-0.0252652428	-0.1012527768	0.0	0.1191311717582408	0.0204979601285373	0.0004201663694311	0.0141922360844914	-0.0488474385075363	-1.2432497527400945e-05	1.5456699476883054e-10	0.0023860722487475	0.1390431868579895	-0.0267041274187249	0.0007131104211955	0.0193330078116257	-0.0076022875203227	8.99916710360004e-06	8.098500855851714e-11	5.779477554165427e-05	-0.0012980694339537	-0.000203958324848	4.159899827484308e-08	1.6849842553648793e-06	0.0035641274259323	0.0002552401749767	1.2703004308282804e-05	6.514754692213649e-08	0.0	0.0	0.0
4620.627041673654	-8.93484827276734	79.83151365737352	21350194.258245826	3828.3809509277344	10.90976600309341	119.02299424225276	14656500.705426345	4426.197666868594	0.4052804005123107	19591225.786192983	0.164252203039419	4229.709627663395	3690.746263982419	0.646816	13.900915	0.0440711645614815	0.0349774442586725	-0.0086066468	-0.0498484891	0.0211225302	0.0023242177	0.0282326116	-0.0006997707	0.1085554372	0.0517903483	0.0392679281	0.0145633882	-0.0434719374	-0.099898683	-0.0114189538	-0.0334126792	-0.0575935645	0.0507235879	-0.0557760652	0.0640725597	-0.1131052208	0.0571810038	-0.031484406	-0.1387994435	0.1069819959	-0.036813929	0.0467840883	-0.0845675187	-0.1182771308	0.0639884238	0.0843709127	0.0558873392	0.0486718369	0.0761036536	0.0303475923	-0.0183449099	0.0033144541	-0.0028033193	-0.1074903601	-0.1756687947	-0.001403897	0.0083010888	0.0341285726	0.0433189684	0.0080147652	0.0192400139	0.0203759099	-0.0426784695	0.0014768839	-0.0741302218	0.0906622567	-0.0777997818	-0.0402689979	-0.0799016633	-0.0489241428	-0.0447989002	-0.0727861443	-0.0600641068	-0.0646265723	-0.0541584162	-0.0962799208	-0.0551261689	0.0130627489	0.0193458932	-0.0623902438	0.0285717008	0.1342249406	0.068055325	-0.0295624686	-0.1039323455	0.0	0.1151154031823722	-0.0040157685758685	1.6126397254933658e-05	0.0132515560498401	-0.0525648945981203	-0.0037174560905839	1.3819479785420074e-05	0.0027630681441114	0.1467610631226534	0.0077178762646639	5.956561403666262e-05	0.0215388096488914	-0.0081723039389497	-0.0005700164186269	3.249187175043512e-07	6.678655167057278e-05	-0.0013000834329246	-2.01399897090007e-06	4.056191854786541e-12	1.690216932565013e-06	0.0035637565709229	-3.708550094000569e-07	1.2700360896796148e-05	1.375334379971163e-13	0.0	0.0	0.0
4616.157111784073	-4.469929889581181	19.980273217771227	21308906.48067468	3815.7169171898768	-12.664033737857608	160.37775051359574	14559695.592129016	4421.563305098318	-4.634361770275973	19550222.06099196	21.47730901779545	4225.01409903365	3650.06165147216	0.586068	12.595373	0.0764129034774146	0.0364946167233256	0.0167018277	-0.1190906015	-0.0117944222	0.0096302764	0.0209471908	0.0049419539	-0.0415271247	-0.0716367168	0.0261471027	-0.0111801838	-0.0991675173	-0.0316754492	0.0122933394	-0.0242172142	-0.0763193915	0.0301748644	-0.0975478806	0.1147423019	0.0390691571	-0.0784597916	0.0022209813	-0.0232309824	0.0457802831	-0.1177796682	0.0017312415	0.0841054677	-0.10285819	0.0714239106	0.0420070475	0.007556249	-0.061655848	-0.0659531831	0.0376846717	-0.044646526	-0.0410514482	-0.0322333455	-0.0997584785	-0.0025154966	-0.0500147585	-0.0537848632	-0.0322380109	0.0433384869	-0.006598875	0.0093203695	0.0006053042	0.039416401	-0.0082632298	-0.0961264632	0.0544173802	-0.0540839408	0.075479601	-0.0339750045	-0.0926697908	-0.0225992779	-0.0336156171	0.0370289297	-0.0076716385	0.0473847562	-0.0549230953	0.0297999616	0.0110742881	-0.0510142675	0.0009123721	0.0678919849	0.0554325736	0.0662807606	-0.0338135361	-0.106246848	0.0	0.114814785020556	-0.0003006181618162	9.03712792137521e-08	0.0131824348593164	-0.0489240755080118	0.0036408190901085	1.325556364689849e-05	0.0023935651643136	0.1757793223446384	0.0290182592219849	0.0008420593682743	0.0308983701639402	-0.0077579892500241	0.0004143146889255	1.7165666145951633e-07	6.01863972034895e-05	-0.0017518455450029	-0.0004517621120782	2.0408900590944637e-07	3.068962813546508e-06	0.0035607692318567	-2.9873390661998983e-06	1.2679077522537357e-05	8.924194696444081e-12	0.0	0.0	0.0
4615.577979960467	-0.5791318236060761	0.3353936691132992	21303560.089095943	3812.7488935352426	-2.9680236546341803	8.809164414468036	14537054.125154216	4418.16431534439	-3.398989753927708	19520175.917382564	11.55313134730554	4220.2810144287805	3615.882100953341	0.627412	13.4839	0.0459265915391158	0.0293994033303283	0.0206133093	-0.0041518588	-0.0399390291	-0.0232959026	0.1313159242	0.0085014451	0.028629296	0.0593743028	-0.0349007569	0.0048863178	-0.1404873643	0.0352683307	-0.0306226224	0.0381165735	-0.0629225024	0.12553015	-0.0408632233	0.0734332144	-0.0701762406	0.1187870105	-0.1038564869	-0.0913453252	0.0435584904	-0.0594045627	0.0915730127	-0.1578436275	-0.0751096087	0.0457268919	-0.0134050688	-0.0255307163	0.0555410851	-0.0050600735	-0.0095710771	-0.0413886713	0.1010955068	-0.0162645931	-0.1039577319	-0.1812562908	-0.0550599699	-0.0312117267	0.0017496847	0.0402118236	0.0027901718	-0.0018441262	-0.0117377009	0.0418032193	-0.0203301353	-0.07713859	0.0400335797	-0.1003487304	-0.0400008824	-0.0703013494	0.0796543371	-0.0239157853	-0.023369597	-0.0460690976	0.0220751319	-0.1463242441	-0.0378988134	0.0064399047	-0.0444040032	-0.0107232539	0.0066841764	-0.0614875115	0.1266850614	0.0644803214	-0.0380118078	-0.1081881546	0.0	0.1148860959266784	7.131090612239044e-05	5.085245331996382e-09	0.0131988150372739	-0.0611399324933614	-0.0122158569853496	0.0001492271618865	0.0037380913452927	0.1692625114473145	-0.0065168108973238	4.2468824271479455e-05	0.0286497977814522	-0.0082975123283745	-0.0005395230783503	2.91085152072691e-07	6.884871083952681e-05	-0.0017538054813297	-1.95993632680011e-06	3.8413504051107086e-12	3.0758336663421007e-06	0.0035597999915275	-9.69240329200087e-07	1.267217597967919e-05	9.394268157478933e-13	0.0	0.0	0.0
4628.991522023082	13.413542062615306	179.9231106655501	21427562.510961574	3841.682642573804	28.933749038561476	837.161833426457	14758525.526252847	4417.0677888431655	-1.0965265012246164	19510487.85123585	1.2023703678878983	4221.292297771348	3690.617492973999	0.75599	16.247223	0.1062465088136722	0.0587218638636054	-0.0013355505	-0.0438820787	0.0663478449	0.0129182706	-0.0389963438	-0.0149779012	-0.0011604703	-0.0894117441	-0.0687424129	0.0661517032	0.0158293053	0.1103473041	-0.0514545472	0.0846301746	-0.0807896631	-0.0344609937	0.0466407051	0.1137738564	-0.070908557	-0.0235103524	-0.008817156	0.004587766	-0.0349431321	-0.0715808158	-0.0066264585	0.1449350534	-0.081911543	0.1776369861	-0.0605985092	-0.1121542256	0.0138343366	-0.1087291235	0.037517446	0.1131323663	0.0400699249	-0.0013160631	-0.0091783562	0.0042833589	0.0020000172	0.0475870232	-0.0682039788	0.0322993475	0.0144615217	-0.0109578574	0.0088707524	-0.0792006818	-0.0346009148	-0.0547959636	0.1182529111	0.0116324025	0.1398630778	-0.024045368	-0.0659912509	-0.0723245558	-0.0055673008	-0.0350894803	-0.0814870363	0.0602453623	-0.1149645917	0.0571826008	-0.0939550992	-0.0156044305	-0.0738455244	-0.0304869141	-0.0085905511	0.06265471	-0.0421507286	-0.1097494464	0.0	0.0971755264334603	-0.0177105694932181	0.0003136642717741	0.0094430829376201	-0.0794778354270704	-0.018337902933709	0.0003362786840061	0.0063167263241724	0.1960839424392446	0.0268214309919301	0.0007193891604548	0.0384489124825169	-0.0089608897314715	-0.0006633774030969	4.400695789397196e-07	8.029754477959136e-05	-0.0015499873141358	0.0002038181671939	4.154184527828064e-08	2.402460673981911e-06	0.0035601365291329	3.3653760539995373e-07	1.2674572106066452e-05	1.1325755984833496e-13	0.0	0.0	0.0
