global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
4405.616872442343	4.626610802261894	21.405527515606444	19409460.026748654	3832.705597961841	-1.6539620120511245	14689632.200648032	2.735590337308204	4434.589363691102	-0.0280774368529819	0.0007883424602331	19665582.82456225	4339.543959530917	3328.303128705706	0.8245759999999999	11.336122	0.0658653559918989	0.0410191055691559	0.0096723035	-0.0618287054	0.124944273	-0.0428239378	0.0826090755	0.0904015108	0.0050031171	0.0642471776	0.0146119331	-0.0633803285	-0.0600610936	0.0529346877	-0.0628183825	-0.0657874431	0.0088619175	0.0010179871	0.0956888121	0.061112703	-0.0410788136	0.1076039118	0.0409978705	0.0089770207	0.1138682113	0.00742444	0.0667584013	-0.0057996206	-0.0100508189	0.064271822	0.117459486	-0.0200203037	0.0301620409	-0.0005744394	-0.0758571411	-0.0691412254	0.0261638847	0.1078551628	0.0941825199	-0.0520358239	-0.0012604494	0.1140013973	-0.0733360696	0.0410500881	-0.0829588554	-0.1102544579	0.0500804593	0.0672608463	-0.023730849	0.0412162354	-0.0595680262	-0.1228701373	0.0808626333	-0.0673221541	-0.0119547737	0.0504212184	0.034474341	-0.0531070288	0.0533699343	0.0126183636	0.0267403403	0.0280094973	0.1379739503	0.0847181291	-0.1072383798	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	-0.0029431641812038	-0.0128536682440056	0.0001652167873269	8.662215397521035e-06	0.0559864537554801	0.0049538487399303	0.0031344830041145	2.4540617338109037e-05	0.1482919115737644	-0.0093062041372035	8.660543544330529e-05	0.0219904910382011	0.0006251647343762	0.0005663985666506	3.208073363039551e-07	3.908309451076648e-07	0.0006128430214513	0.000170812329764	2.917685199943964e-08	3.7557656894155857e-07	0.0010958089719063	3.782180100040007e-05	1.2007973029103425e-06	1.4304886309138638e-09	0.0
4397.524656457811	-8.092215984532231	65.48395954031895	19338223.10415439	3820.651721980296	-12.053875981544934	14597379.580671	145.29592617846583	4435.556438544872	0.9670748537701002	0.9352337727944606	19674160.919516876	4337.293559681286	3303.829032389323	0.7515859999999999	10.332667	0.0286052296298457	0.0129942533955382	0.1056001824	-0.0887961699	0.0130134064	-0.0604296264	0.0881269862	-0.0003443617	0.1249743004	0.0181651431	0.0326851775	-0.0212448339	-0.0287237884	0.0891729102	0.0433545792	-0.1704929927	0.0765446632	-0.0071816632	0.029993521	0.0471290268	-0.0173797358	-0.0031984557	-0.0514012149	0.1051142115	0.0669730886	-0.01293795	0.1195545589	-0.0804359304	0.0024427688	0.0991333448	0.0478306026	0.03465901	-0.0501996976	0.122252472	-0.0773471489	-0.0057253657	0.1021019792	-0.0175308775	0.0090790511	-0.0584331762	0.0078205915	0.1077093321	-0.0492783841	-0.0163538865	0.0098072237	-0.1586838219	-0.0409586941	0.0033580512	0.0160812489	0.0403042798	0.049683644	-0.0173856698	0.0950446178	0.1237618782	0.0235316806	-0.0777381621	0.058546843	0.0006385979	0.0239438226	0.0421263769	0.0471455873	0.0376112968	0.0923661984	0.1300700048	-0.0253472033	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	-0.0028792551484286	6.39090327752001e-05	4.084364470261601e-09	8.2901102097526e-06	0.0618731112816135	0.0058866575261333	0.0038282818996669	3.4652736829982966e-05	0.1620200237056366	0.0137281121318721	0.0001884610627052	0.026250488081575	0.000734643808315	0.0001094790739387	1.1985667630497228e-08	5.397015250955664e-07	0.0006129283789819	8.535753059999828e-08	7.285908030129643e-15	3.756811977613797e-07	0.0011647755592182	6.896658731190002e-05	1.3567021033520705e-06	4.756390165449928e-09	0.0
4396.364468201425	-1.160188256386391	1.3460367902568942	19328020.537264	3806.3859659830728	-14.265755997223096	14488574.12203289	203.5117941723067	4435.748963667321	0.1925251224483872	0.0370659227737665	19675868.868675712	4334.723435141824	3312.033438673473	0.7540719999999999	10.366839	0.0445992690032706	0.0164582860000125	0.0286176836	-0.0738367948	-0.1300676351	-0.0154211639	0.1496571075	-0.1318394729	-0.06779061	0.0548815859	0.0112996268	-0.08729639	0.1389835276	0.0687013614	0.0204312687	-0.1377233272	0.0969288488	-0.0087361539	0.0058833688	-0.0329464053	-0.0270206088	-0.0142558485	0.0191947808	0.0289116852	-0.0392764444	0.029286309	0.0792304191	0.0358467865	0.0582281351	0.0590414088	0.0554472414	0.1731165837	-0.0511566176	0.0525715663	-0.0603180867	-0.0749474547	0.0073906594	-0.0238098252	0.0146770337	-0.0363815656	0.0543044586	0.1134371176	-0.0105576652	0.0161053764	0.0436908263	-0.013595917	-0.1290019599	-0.0583820224	-0.0178984525	0.0839189099	-0.0216269643	-0.0062777715	0.1095777985	0.0497364545	0.0357697901	0.0056688893	0.0806987191	-0.0042276875	-0.0411184662	0.0271043499	0.1127822386	0.0509199769	0.0694464005	-0.0175700381	0.1106285714	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	0.0084858011712469	0.0113650563196755	0.0001291645051493	7.200882151793525e-05	0.0687665274594877	0.0068934161778742	0.0047288352988364	4.7519186601377854e-05	0.1757281997915925	0.0137081760859558	0.0001879140916035	0.0308804002019938	0.0009181644630679	0.0001835206547528	3.36798307209331e-08	8.43025981240765e-07	0.0006130037987535	7.541977159995513e-08	5.688141948189397e-15	3.757736572862215e-07	0.0010957192253474	-6.90563338708e-05	1.2006006207959064e-06	4.768777247675399e-09	0.0
4394.988931203549	-1.3755369978753151	1.892102032523835	19315927.70540172	3809.849714421901	3.4637484388281337	14514954.84648064	11.997553247484332	4430.450396127651	-5.2985675396694205	28.074817972438456	19628890.712547664	4331.38243709911	3296.6219970703123	0.876325	12.047553	0.0272911964576632	0.0138920051956628	-0.1495939739	-0.0495358754	-0.0106311859	0.1848693915	0.0600690519	0.0168342829	0.0164858269	0.0598507972	0.0196418306	-0.1468198913	0.0492620913	-0.0339073189	-0.0301280497	0.0126172983	0.0578659627	0.0262716785	-0.0239976128	0.0303797528	0.0191705623	0.0221016465	0.0328017849	0.0157451639	-0.1996616212	-0.0667091728	0.0220788891	-0.0231862987	0.1280557784	-0.0789554909	0.0859397197	0.0330334033	-0.0164520276	0.023202561	-0.023943161	0.0154799004	0.1315540022	-0.0313366186	-0.0450676616	0.0210233164	-0.0071604192	0.1389734295	-0.0259736546	0.0472816918	0.0663799282	0.0439397796	0.0490441076	0.0247674627	0.0329710504	-0.0116246156	0.0291848375	0.0735241279	0.0946465734	-0.0103947192	-0.0121431436	0.0627017759	0.0645348665	0.0158633087	0.0127425557	0.0297632729	0.0467036058	0.0265634253	0.1144377004	0.0268077586	-0.0235041235	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	0.0060882073546792	-0.0023975938165676	5.7484561092436685e-06	3.70662687935699e-05	0.0616517994217673	-0.0071147280377204	0.0038009443719418	5.061935505072483e-05	0.1625502154356723	-0.0131779843559201	0.0001736592716848	0.0264225725381834	0.00085867478621	-5.948967685789994e-05	3.539021652657356e-09	7.373223884727892e-07	0.0006129572965234	-4.650223009992124e-08	2.162457404266021e-15	3.7571664736127537e-07	0.0010632375994863	-3.248162586109993e-05	1.1304741929613898e-06	1.0550560185804755e-09	0.0
4398.972902113227	3.983970909677737	15.872024209158454	19350962.593526468	3818.5922328404017	8.742518418500822	14581646.640709044	76.43162829782611	4437.44666128208	6.996265154428329	48.94772611106805	19690932.87172348	4341.414027127353	3302.3589358375184	0.882889	12.137794	0.0378937439533397	0.0240866601093423	0.013581843	-0.0928433652	0.0795386787	0.0535991787	0.0857365785	0.0497526401	0.1517903418	-0.0724650612	0.0416033365	-0.0351758315	-0.0701517728	0.1058462757	-0.1366592357	0.0609902244	0.017542766	0.0563575454	0.0133796221	0.0437685384	-0.0336951654	-0.0010291903	0.0043028275	0.0890517497	0.0371694554	0.0154057259	-0.0223973044	-0.1371246961	0.0370842179	0.024239751	0.0738264735	-0.0996464687	0.1400329539	0.1117986	-0.0578312936	-0.021343973	0.0796327637	0.0443936867	0.042934869	0.0191225937	-0.0041626628	0.1229207408	-0.0127043611	0.0392673797	-0.0549063148	-0.0421226856	0.0295704839	0.075525026	-0.0215257989	0.011878393	0.0846353321	0.0235432043	-0.0661799411	0.1120176558	-0.0217157211	-0.1456809108	-0.0276719321	-0.1185748157	-0.0689489905	-0.0560007057	0.0357071299	-0.0802886911	0.0141628277	0.0895488267	0.0349178257	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	0.0043447124833875	-0.0017434948712917	3.0397743662204624e-06	1.8876526563303177e-05	0.0546713301329333	-0.006980469288834	0.0029889543385041	4.872695149235467e-05	0.1808934504222463	0.018343234986574	0.0003364742697726	0.0327224404056656	0.0007762153423992	-8.245944381079996e-05	6.799559873586476e-09	6.025102577759074e-07	0.0006128611874713	-9.610905210002617e-08	9.236949895565542e-15	3.7559883510873204e-07	0.0009292622562164	-0.0001339753432699	8.635283408283943e-07	1.7949392604287562e-08	0.0
4402.2085122520575	3.2356101388304523	10.469172970502418	19379439.785344478	3836.428875981545	17.836643141143213	14718186.52046502	318.14583854449126	4437.345009601178	-0.101651680901341	0.010333064230068	19690030.73423248	4341.979887702249	3261.8833707173667	0.7941519999999999	10.91785	0.0800294682908923	0.0551988898061471	-0.0416870407	-0.0709096779	0.1072587268	-0.0575665063	0.0821414191	0.1244009455	-0.088368304	0.0213723645	0.0556634169	0.0013482921	-0.0424658829	-0.0501195912	-0.0902687333	0.0399435055	-0.2002167088	0.1181907276	0.1211345454	-0.0429378454	0.0458003173	0.0749730104	0.0737857491	0.0625689978	-0.0569284794	0.0725755777	-0.1566877344	0.0672836314	-0.0136040965	0.1204493471	0.0574381536	-0.0170597393	0.0502406155	-0.1617025656	0.0252232072	0.0343773976	-0.0433193757	0.0974915145	-0.0620739036	0.0349697019	0.0237158224	0.084656377	0.0643170544	0.0771783594	-0.14202739	0.0130413066	0.0459908523	-0.0709903719	-0.0130554698	-0.0408547027	-0.0201622026	0.0274500594	-0.0771220695	0.0296956023	-0.0563654341	0.0738230598	0.0395024491	-0.1004866765	-0.225257568	-0.1235145699	0.1165374671	-0.0869115386	0.0639871287	0.095336745	-0.0164898504	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	0.0176338700627951	0.0132891575794075	0.0001766017091703	0.0003109533733915	0.0523515188188952	-0.002319811314038	0.0027406815226451	5.381524532739172e-06	0.224855333899228	0.0439618834769816	0.0019326471988437	0.0505599211829333	0.0005147833417516	-0.0002614320006476	6.834669096260675e-08	2.650018889449446e-07	0.0004657394500215	-0.0001471217374498	2.1644805630247888e-08	2.169132353063293e-07	0.0009298808365283	6.185803118999604e-07	8.646783701425709e-07	3.8264160227025226e-13	0.0
4409.265541178098	7.057028926040402	49.80165726297096	19441622.612620585	3833.920147746599	-2.50872823494592	14698943.699297303	6.293717356814872	4434.132699917018	-3.212309684160573	10.3189335069518	19661532.80047338	4339.756218476729	3305.560298229399	0.856693	11.777659	0.0863044290423975	0.0565116816810789	0.0491455493	-0.0337504438	-0.0368492296	-0.079268343	0.0588250293	0.0057087982	-0.0159513984	0.123730559	0.0714175984	-0.0015744029	-0.1005479211	-0.1184414473	-0.0277253325	-0.0646760596	0.0522886521	0.0914185335	0.0060972273	-0.0790841487	0.030908041	0.0294761335	0.042025097	0.0587621585	-0.0622857419	0.0682945159	0.0796264478	0.0002819619	-0.0225413099	0.0927078209	-0.0015035147	-0.0599776328	-0.0972650385	-0.1248565084	-0.0936925454	-0.0686654999	-0.0396397467	-0.0762518772	-0.0999330815	-0.0955183459	0.00547626	0.0717893357	0.020662324	0.0018510776	0.0604093751	-0.1303948819	0.0135728357	-0.1508017812	0.1742345941	0.0174341617	-0.1154632135	-0.0493161869	0.0443000002	0.0768138637	-0.0204193537	-0.0136149311	0.1309470817	0.0038403085	-0.0816016664	-0.0597517143	0.0154211868	0.0421938579	0.0802743909	-0.0537158467	-0.0406314847	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	0.0169252082750972	-0.0007086617876978	5.022015293431825e-07	0.0002864626751554	0.0880806651812378	0.0357291463623426	0.0077582035787693	0.0012765718997816	0.2123801366725359	-0.012475197226692	0.0001556305458448	0.045105322453045	0.0012492900670963	0.0007345067253447	5.395001295765945e-07	1.5607256717454775e-06	0.0004530808650926	-1.2658584928899992e-05	1.6023977240217406e-10	2.052822703130588e-07	0.0009292176734886	-6.631630396999356e-07	8.634454847235666e-07	4.397852172240584e-13	0.0
4406.011671148444	-3.2538700296536263	10.587670169878091	19412938.846296307	3846.031855161498	12.111707414898774	14791961.030916993	146.69345650411395	4433.664991942094	-0.4677079749235417	0.2187507498070803	19657385.26077289	4337.019683664496	3340.6227424984886	0.756927	10.406096	0.0582522064469407	0.0275161631051275	-0.0230903943	0.0076790265	-0.0975511989	0.0287671069	-0.0215438507	-0.0775735053	-0.065054769	-0.0366816079	0.0976767615	-0.0238195839	0.0848936046	-0.1161733911	0.0003785524	0.0386894651	-0.0449005416	-0.1089634186	-0.0302517765	-0.0491366457	0.0993272466	0.0244018373	-0.0449010656	0.068888657	0.1010043985	-0.0282951608	-0.0159622664	0.070045952	0.0755498906	-0.0189156068	-0.0396537929	0.0434188074	-0.0627332898	-0.1140438841	-0.0195903261	0.0424769741	-0.1271208285	0.0458289475	-0.0744625348	-0.0848551728	-0.0251614449	0.0868468138	-0.0211419155	0.0596213837	0.0652067146	0.0448885185	-0.0226553435	-0.1376980313	0.1194804972	0.0021517822	-0.1233502163	0.0480378231	-0.016871239	0.1135026216	-0.0052006136	0.1291325315	0.0613620468	0.0139336021	-0.0450538742	-0.0336115865	0.0401279316	0.0853527415	0.0801702969	-0.1174059711	0.2340426989	0.0641245402	-0.0394130496	-0.1090515843	0.0	0.0	0.0326497405875443	0.0157245323124471	0.0002472609164451	0.0010660055604339	0.0879377679049042	-0.0001428972763336	0.0077330510240967	2.0419631583564585e-08	0.1901667158832509	-0.022213420789285	0.0004934360631618	0.036163379829821	0.0009467432489169	-0.0003025468181794	9.153457719047892e-08	8.963227793697273e-07	0.0005539403150238	0.0001008594499311	1.017262864042423e-08	3.068498726086668e-07	0.0009292385267555	2.0853266899942616e-08	8.634842396067321e-07	4.348587404002423e-16	0.0
4402.214393101404	-3.797278047039981	14.419320566531772	19379491.562829167	3828.09213422918	-17.93972093231787	14654289.388147317	321.8335871294439	4431.027786492066	-2.6372054500279773	6.9548525856572665	19634007.24466478	4336.913529482755	3289.564249819801	0.924894	12.715273	0.0425047672195673	0.0246327732138283	-0.0631565674	-0.0384557961	0.1307267602	0.0486937781	0.0227443446	0.0593921062	0.0303048327	0.1200672168	0.0449412096	-0.1194223313	-0.0661769411	-0.07981712	-0.0048456628	-0.023122292	-0.0010407376	0.1206690919	0.0500447964	-0.0098604866	-0.0582441992	0.1182943425	-0.1184961958	0.0267398717	0.0523262323	-0.0804920099	0.2377759057	0.0562521857	0.0481519877	-0.012749976	0.0868496436	-0.0908403443	-0.0408597863	-0.0983642857	-0.015485862	-0.0644892428	0.1579545622	0.0347293732	0.1233576996	-0.0450449406	-0.0968204303	0.1078431048	0.0021147372	0.085956136	-0.0432122367	-0.0256091716	0.1051375467	-0.0479484972	0.1900351257	-0.0086795029	-0.1608204509	-0.0168905014	-0.076661214	0.1220685678	-0.0537173774	-0.0053302645	0.0663929144	-0.0744405297	-0.0588772468	-0.0563565205	0.0422282843	-0.0276218674	0.0531863111	-0.1062998745	-0.0122018325	0.0622738351	-0.0435714113	-0.1105075577	0.0	0.0	0.015792075749232	-0.0168576648383123	0.0002841808638008	0.0002493896564694	0.0880419040562117	0.0001041361513075	0.0077513768698431	1.0844338009141212e-08	0.1950828619745834	0.0049161460913325	2.4168492391323888e-05	0.0380573230361943	0.0011673317918344	0.0002205885429175	4.8659305266465786e-08	1.3626635122273111e-06	0.0003620427378698	-0.0001918975771539	3.682468011757536e-08	1.310749440442607e-07	0.0009292888094563	5.0282700799972324e-08	8.635776913807074e-07	2.528349999739537e-15	0.0
4399.352438642699	-2.8619544587054406	8.190783323703952	19354301.87939146	3830.64332383344	2.551189604259889	14673828.274429703	6.50856839688373	4432.166343570373	1.1385570783068033	1.2963122205625242	19644098.49707797	4336.614880821921	3317.847280375163	0.871322	11.978768	0.0329304434852216	0.0204951739309638	0.1071841255	-0.082364873	0.0492042255	-0.0751879404	0.0842931106	0.0027326092	0.1481274333	-0.0520533215	0.0754685982	-0.0805214233	-0.0813702164	0.013490412	0.0200487329	-0.1417745362	-0.0117970226	0.1149582938	-0.0002131885	-0.0281717188	-0.0880224732	-0.0103278421	0.1399911054	-0.0752241927	-0.0056377935	0.0743807333	0.0765565206	-0.1116918265	0.0133685569	0.1206939554	0.0590134631	-0.0418102523	-0.1163927539	-0.0342407883	-0.0686709441	-0.0363265367	0.0481347071	-0.0470137059	0.0326377934	0.014656657	0.046610254	0.0959862394	0.0253208108	0.007987183	-0.0163957042	-0.1552509347	0.0186503722	-0.110364323	0.1358663133	-0.0360917658	-0.0211313429	-0.0056666551	-0.0087502815	0.0873436451	-0.0575176401	0.1169679234	-0.033302709	0.0734432875	-0.0072863577	0.0259899041	0.0014327868	0.0425964776	-0.0482511879	0.0181150351	0.0301709082	0.0603985106	-0.0476608776	-0.1115704417	0.0	0.0	0.013083830199406	-0.0027082455498259	7.334593958152326e-06	0.0001711866126868	0.0879732605465903	-6.864350962140775e-05	0.0077392945711982	4.711931413144298e-09	0.2077520867078277	0.0126692247332442	0.0001605092553414	0.0431609295314567	0.0010687158222658	-9.861596956860012e-05	9.725109453955069e-09	1.1421535087612649e-06	0.0006129972869906	0.0002509545491208	6.297818572442402e-08	3.75765673857836e-07	0.0009291727342951	-1.1607516119994685e-07	8.633619701574325e-07	1.347344304759364e-14	0.0
4403.794783592542	4.442344949843573	19.7344286534007	19393408.49599689	3826.056311990128	-4.587011843311757	14638706.9025195	21.040677650682323	4437.004027687824	4.837684117451317	23.403187620240733	19687004.741717976	4339.71881276911	3297.4040002368747	0.7324819999999999	10.07002	0.0292463048857561	0.0280789011664047	0.0935047135	-0.0636263552	-0.0705088013	-0.0516840798	0.1246671051	-0.0873574817	-0.1210781445	0.0062136173	0.0280001868	-0.076155928	0.0789611708	-0.0165147609	-0.0073923488	-0.1532148433	0.0196200296	0.2080923002	-0.0198182668	-0.0618298036	-0.0099616064	-0.0977233376	-0.0210310418	0.0437768164	-0.0684828176	0.1057151396	-0.0916941446	-0.0159131181	0.0105601806	0.0876017815	0.0069009088	0.1113140409	-0.072169331	-0.0778417778	-0.0603427788	-0.082214364	0.1622667311	-0.1371282399	-0.0659900356	0.0723769744	0.0592003828	0.1085346052	0.0066528504	-0.0135035018	-0.0259700328	-0.0710501602	-0.0885348546	-0.1502630029	0.1474452261	-0.0373113822	-0.0158267992	0.0099605544	0.057448481	0.0523437158	-0.0907295057	-0.0313933183	0.0128513217	-0.0042863863	0.0390778619	-0.0813744007	0.0277687708	-0.0151896822	-0.0998557711	-0.10803476	-0.002272464	0.0584993082	-0.0516749823	-0.1122364555	0.0	0.0	0.0103794396911212	-0.0027043905082848	7.313728021300922e-06	0.0001077327683016	0.0880133623142001	4.010176760979589e-05	0.0077463519458506	1.6081517654300748e-09	0.2015159089985161	-0.0062361777093115	3.888991242211477e-05	0.0406086615794982	0.0014732166724943	0.0004045008502284	1.6362093783557933e-07	2.170367364115177e-06	0.0006136852309268	6.879439362000124e-07	4.732668593543667e-13	3.766095626576799e-07	0.0009290488304488	-1.2390384629998134e-07	8.631317293582832e-07	1.53521631279294e-14	0.0
4408.712900576072	4.918116983529217	24.18787466367852	19436749.43970588	3832.28947246318	6.233160473052067	14686442.60075212	38.85228948281866	4440.483808922644	3.4797812348197112	12.108877442203394	19717896.457304157	4342.974604519931	3346.2613418579103	0.880495	12.104879	0.0535447155389513	0.0250282160391894	-0.0363392221	0.0129833884	-0.1068937363	0.0539985496	0.0062082576	-0.0615912824	-0.0170318869	-0.0448786692	-0.0568826973	-0.0975578757	0.1287219516	-0.05016981	0.0558036949	-0.1042925693	0.0683814921	0.024419395	0.0140754742	0.0631141415	0.0379764621	-0.0068667053	-0.0032233742	-0.0116012238	-0.0394176287	0.1242500859	-0.0998592642	0.125687122	0.0197430038	-0.0760344457	0.0351536266	0.14662044	-0.1281764376	-0.025798939	-0.0599614084	-0.0401512178	-0.0424476664	-0.021115782	0.0263782791	-0.0568546072	0.0930543451	0.1281802108	-0.0124111979	-0.0075706284	0.1007772419	0.0141232616	0.0188415965	-0.1306321231	0.0408536478	0.0214251918	-0.063396331	-0.1027466742	0.1642280928	-0.0480728451	-0.0834294481	0.0340206448	-0.0607138592	0.0501005662	-0.0121839801	-0.0098731325	0.0347927899	0.0126705945	-0.1629516039	-0.0581297768	0.071970375	0.0565769786	-0.0556073782	-0.11250323	0.0	0.0	0.0070887538886381	-0.003290685802483	1.0828613050663836e-05	5.025043169368179e-05	0.0663163301239961	-0.0216970321902039	0.0043978556411148	0.0004707612058627	0.1914482075357568	-0.0100677014627592	0.0001013586127432	0.0366524161686542	0.0011042158021884	-0.0003690008703058	1.3616164228651149e-07	1.219292537802572e-06	0.0006130135444455	-6.716864813000219e-07	4.5116272916120475e-13	3.757856056736351e-07	0.0009291621953317	1.133648828999809e-07	8.633423852336243e-07	1.2851596674926384e-14	0.0
4414.283854489527	5.570953913455014	31.035527505839735	19485901.948006917	3844.595068068732	12.305595605551844	14780911.237418417	151.42768320737684	4438.129524191427	-2.354284731217376	5.542656595643273	19696993.67349962	4344.352360638705	3317.133213115874	0.910235	12.513739	0.0378611793665955	0.020935560723835	-0.0905518218	0.0303216545	0.0022331379	0.0816375851	-0.052492336	0.0105953346	0.0074543676	-0.0822047269	-0.0166051801	-0.0725380542	-0.0420769481	-0.1033677183	-0.0103967227	0.0553699191	0.1351943072	0.1534770278	0.0091296933	0.0023117233	0.0927253635	-0.0127007514	-0.0003529991	0.0567222993	-0.1153448334	-0.023796289	-0.0663554524	-0.1204179786	0.0254010435	-0.1109917682	0.0229370602	-0.0805728449	-0.0256072184	-0.0663419736	-0.0226081362	-0.0590781196	0.196891118	-0.041690516	-0.1098436675	-0.0806761389	0.0282488012	0.1110203887	-0.0530757773	0.0742994748	0.0549566465	0.0678892164	0.0881792966	-0.1226548134	0.1210271068	-0.0523287154	0.0588639186	0.0202975954	0.071728131	-0.0782014747	-0.1210914915	0.0206148768	-0.0396415719	0.0839038657	0.0233420535	-3.96555e-05	-0.0762059996	-0.0526760066	-0.0737576331	-0.0028180569	-0.1150465874	0.0546322818	-0.0594518474	-0.1123698164	0.0	0.0	-0.0028761851263965	-0.0099649390150346	9.930000957335876e-05	8.27244088130445e-06	0.0765467919807889	0.0102304618567928	0.0058594113625501	0.0001046623498032	0.1804875951201836	-0.0109606124155731	0.0001201350245244	0.0325757719922673	0.0012382158100353	0.0001340000078469	1.7956002102969262e-08	1.5331783922213743e-06	0.0006130757874127	6.224296719996216e-08	3.874186965855565e-15	3.758619211117021e-07	0.0009291211245619	-4.1070769800062926e-08	8.632660641071696e-07	1.6868081319697609e-15	0.0
4423.348150946198	9.0642964566714	82.1614702544257	19566008.86447915	3868.238647253335	23.643579184602917	14963270.23210431	559.0188366585882	4438.624859587516	0.4953353960891036	0.2453571546187491	19701390.64414829	4344.933115699075	3338.363754853748	0.641485	8.819015999999998	0.0536793507050183	0.0332917928077927	-0.0853422834	0.0745897828	0.0315691323	0.0157061772	-0.0620650522	0.0604084797	-0.1269040927	-0.0508020221	0.0392071756	-0.0244688844	0.0122734192	-0.1082495067	-0.0323066238	0.0772465749	0.0117145759	0.1367698789	0.0558409493	-0.0115455047	0.1232972531	0.0292210364	-0.0773345111	0.0163649413	0.0667519963	0.075892871	-0.1971728798	0.0164998277	0.0178586897	-0.0314688881	0.0046860911	-0.0348620741	0.0141252009	-0.1999142718	0.0105009511	-0.1030041271	0.0072760157	0.0354137975	-0.0711635892	-0.0994190899	0.0288354768	0.0866569346	-0.0461808507	0.0867079201	-0.0562971229	0.1163372537	0.0377553013	-0.1845555457	0.0341561162	-0.0220022465	0.0149138954	-0.0121078771	0.0608001042	-0.0889928412	-0.0827810931	0.0197588429	-0.0602540399	0.0285553793	-0.0224080247	-0.0260055067	-0.0445211591	-0.0475546424	-0.0552996433	0.1000358417	-0.023254059	0.0526659867	-0.0632023111	-0.1118366891	0.0	0.0	0.0020587707657142	0.0049349558921107	2.4353789657078115e-05	4.238537065759434e-06	0.0609312453605923	-0.0156155466201965	0.0037126166611927	0.0002438452962475	0.2003061978240197	0.019818602703836	0.0003927770131324	0.0401225728867153	0.0009722158017302	-0.0002660000083051	7.07560044183133e-08	9.452035651338956e-07	0.0006129524145654	-1.233728473000028e-07	1.5220859450909808e-14	3.75710662521554e-07	0.000929202653187	8.15286251000481e-08	8.634175706897602e-07	6.646916710704193e-15	0.0
