global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
4787.315026658563	15.641460856816591	244.6552977353257	22918385.164470877	4279.807613093679	53.62528359017779	2875.671040126991	18316753.205094613	4777.518186554195	-7.360422690083396	54.1758221766945	22824680.022856086	4615.222144480967	3238.0105153500454	0.918706	14.637463	0.1502411981793115	0.0821146757408125	0.0148650177	0.050168303	0.003406054	-0.0275640385	-0.0103300692	0.0615437432	0.0049101955	-0.0084656553	0.0285769748	-0.0752645155	-0.0480776898	0.067262987	-0.035287541	0.0555272392	0.0108175496	0.003267433	0.0886226048	0.0699343494	0.0795298048	-0.0175114682	-0.0167333454	0.0169213388	0.0710881263	-0.0096688338	-0.0140432128	-0.08943925	-0.0139511407	-0.0797199434	0.0328581517	-0.0163275793	0.0369623199	0.0552277688	0.0444980624	0.0206568827	0.0054384156	-0.0394356916	0.0343477661	0.0004465184	-0.0272188121	-0.0412810316	-0.0420546576	-0.0243365967	-0.0347955969	-0.0091777657	0.0028685878	-0.0525745279	0.0428216797	0.0068374608	-0.0250636859	-0.1553135414	0.0144232916	0.0367022721	-0.0012219609	-0.0473285543	0.1217318061	0.0306863233	0.0961044161	0.0516749823	-0.0078234205	0.0	0.0	0.0550279489497285	0.0021887526156092	0.0030280751656139	4.790638012336529e-06	0.1781941087616587	0.0422205192367214	0.0017825722446183	0.0317531403973618	0.2205746851176684	-0.0633737074842457	0.0486531917147585	0.0040162268002987	-0.0006049159924147	-0.0001049196034573	1.1008123189637088e-08	3.659233578790614e-07	-0.0001019993321453	-0.0006790706055096	4.611368872671749e-07	1.0403863758087233e-08	0.0016519701680531	-6.517416788779989e-05	2.729005436137388e-06	4.247672159867126e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4767.465209743695	-19.849816914867915	394.0152315537764	22728724.52611649	4251.27911972418	-28.528493369498392	813.8749339335137	18073374.1538028	4774.833429772084	-2.6847567821114358	7.207918979093349	22799034.28206904	4611.02617043596	3212.631406735911	0.97455	15.527204	0.1084261301605481	0.0542336911322898	0.0499437082	0.0342628688	0.0045664995	-0.0632811046	-0.1103552697	0.0332028824	-0.1180237368	0.0486868986	0.0204455076	0.0565772649	-0.0641805671	0.0682135414	0.0166925221	0.0921089181	0.0627719617	-0.0265928611	0.0819263266	0.0398461677	-0.0172644582	0.0285104667	0.0529367415	0.0596776854	0.1150654838	-0.0406505953	-0.00139602	-0.0610582134	-0.0885606063	0.001991913	0.021678934	0.0527763726	-0.0045464117	-0.0600064639	0.0498816727	0.0341551137	-0.0270209867	-0.0674071786	-0.0178332685	-0.011549049	-0.0564990823	-0.0723346022	-0.021493652	0.0912303831	0.0151710917	0.023789821	0.0090667858	0.0830587059	-0.1771891727	-0.0410153985	0.0112734788	0.0493248583	0.1356577336	0.0419873818	0.0784856674	-0.0109144283	-0.0791480746	-0.0677452379	0.0949223249	0.0476608776	-0.0145004964	0.0	0.0	0.05266687313879	-0.0023610758109384	0.0027737995262174	5.574678984998868e-06	0.188186837774154	0.0099927290124952	9.985463311716504e-05	0.0354142859114357	0.2539477781323427	0.0333730930146743	0.0644894740183535	0.0011137633373661	-0.0004399557956811	0.0001649601967336	2.7211866506388026e-08	1.9356110215338985e-07	0.0006782046145634	0.0007802039467087	6.087181984598321e-07	4.5996149921509e-07	0.0013431496650466	-0.0003088205030065	1.8040510227147931e-06	9.537010307718781e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4778.227282583616	10.76207283992153	115.82221181177664	22831455.96402641	4281.074363150247	29.79524342606692	887.7565308185839	18327597.70282229	4779.254128283403	4.420698511318733	19.542575327975666	22841270.022713948	4618.218618005272	3181.6429269142523	1.080118	17.209181	0.2765240186408447	0.1724347747306424	0.0488324529	-0.0013981029	-0.0470908311	0.0563525898	-0.0632181765	-0.1010645287	-0.0028002725	0.0839528372	-0.029901167	-0.0235288256	0.044974702	0.0403781618	-0.0923527319	0.0215975538	-0.0125290084	0.0599055853	0.0846417885	0.0173972155	-0.1164267643	-0.0361777518	-0.1433782545	-0.061697029	0.0040936711	0.0205978395	-0.0662519853	-0.0775747581	-0.0231442253	0.0708973475	0.0585208398	-0.0093498765	-0.2064981253	-0.0592171804	-0.0423573273	-0.0310232872	-0.0452760908	0.0651636608	0.0255049639	-0.0928003225	-0.042777168	0.0137342416	0.1187197099	-0.1256494543	0.048840061	0.0552105862	-0.0879936252	0.1177574335	-0.1952244419	-0.0261836091	0.0420861225	-0.0357369465	0.0791213154	0.003203203	0.0921674324	-0.0454293878	-0.0519254374	0.2104702782	0.093702707	0.0435714113	-0.0211259922	0.0	0.0	0.0029976498993136	-0.0496692232394764	8.985904918854837e-06	0.0024670317372129	0.1555102331667512	-0.0326766046074027	0.0010677604886685	0.0241834326195773	0.0959290909359822	-0.1580186871963605	0.0092023904878039	0.0249699055032612	-0.0005232320237638	-8.327622808269994e-05	6.9349301636818624e-09	2.737717506919617e-07	0.0005772897831139	-0.0001009148314494	1.018380320648099e-08	3.3326349368769374e-07	0.0008041506526267	-0.0005389990124198	6.466582721199475e-07	2.9051993538962744e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4806.293723140131	28.066440556514863	787.7250855123823	23100459.353096224	4328.155376527368	47.08101337712105	2216.621820616652	18732928.963362765	4798.422817440483	19.16868915708073	367.4386440007845	23024861.534933463	4640.560568874122	3250.838924133893	1.182526	18.84082	0.1581751486318253	0.0747168876740963	0.0454420029	-0.0107860975	0.0510882524	0.0258664943	0.0496061318	-0.0685723578	0.1270948707	0.035152066	-0.1112212116	0.006545934	0.1222146978	-0.1076531842	0.1202682361	-0.02347851	-0.0045679259	-0.0848870461	-0.1194784589	-0.0537441215	0.0494090455	0.0379725126	-0.0554716933	-0.0035339254	-0.0257640085	0.0294410479	0.0901206163	0.1397767363	0.0313526156	-0.0216272664	-0.0915468666	-0.0419205297	0.0211266114	0.0395009142	0.0034036568	-0.0370416789	-0.0478791242	0.0616700842	0.0298028161	0.0758802536	0.1175213242	0.0239819961	0.0596086783	0.0114292045	0.0459093089	-0.0541343331	-0.0759761813	0.0368194876	0.041705994	-0.0256202593	0.0017297626	0.0391464615	0.0666514966	-0.0506502944	-0.0817098347	0.1789761495	0.113583356	0.1665959641	0.0924460447	0.0394130496	-0.0276763402	0.0	0.0	0.0194025135089077	0.0164048636095941	0.0003764575304633	0.0002691195500493	0.1110151405400188	-0.0444950926267323	0.0019798132678614	0.0123243614291201	0.1344774023978061	0.0385483114618238	0.0180841717556614	0.0014859723165577	-0.0008515717417955	-0.0003283397180317	1.0780697043713629e-07	7.251744314246217e-07	0.0001199923404446	-0.0004572974426693	2.0912095107188175e-07	1.4398161765372791e-08	0.0011930511105992	0.0003889004579725	1.4233709525019846e-06	1.5124356621122028e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4809.509788553766	3.2160654136350786	10.343076744779768	23131384.406194493	4326.280321074695	-1.875055452673223	3.5158329505995853	18716701.416518167	4791.7025237796815	-6.720293660801872	45.16234688741383	22960413.07639657	4632.849974510793	3293.93035977558	1.042905	16.616285	0.0746936231222703	0.0355497426915317	-0.0843066452	0.0242982272	-0.0260482478	0.019442099	-0.0013283813	-0.0363931872	0.1082077734	0.1241997353	-0.0340961339	0.1505830758	0.0531977992	-0.0696368576	0.0099027515	-0.0137376778	-0.0391233225	0.0065044762	-0.0653815215	-0.0823381266	-0.0577068195	0.0965131154	-0.1648098364	-0.1326449753	-0.0359158883	0.0419852183	0.0070708597	0.0728642167	-0.0198634296	0.109861641	-0.0603435618	-0.0910380327	-0.2012516086	-0.1251023235	-0.0206591742	-0.0499461514	0.0534169653	0.0531703251	-0.0125011595	-0.0195473141	0.0522392402	0.125302788	0.0713755383	0.0001529764	0.0224785383	-0.0184566109	-0.1142573124	2.86821e-05	-0.1402656745	-0.0710114026	0.1665066485	0.0054459193	-0.0440742451	0.1885816953	-0.0736241422	0.1693237469	0.0960008869	0.1400776399	0.0911528348	0.0351923678	-0.0341282399	0.0	0.0	0.0351077635543219	0.0157052500454142	0.0012325550617861	0.0002466548789889	0.099053429615509	-0.0119617109245098	0.0001430825282415	0.0098115819185945	0.1227497303217148	-0.0117276720760912	0.0150674962940537	0.0001375382923243	-0.0013450847780634	-0.0004935130362679	2.4355511696636164e-07	1.809253060177866e-06	0.000119055756544	-9.36583900599996e-07	8.77189402863103e-13	1.41742731662642e-08	0.0014045812919558	0.0002115301813566	1.9728486057122243e-06	4.474501762475609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4785.10538143766	-24.40440711610609	595.5750866886493	22897233.511463653	4284.178771228325	-42.10154984637029	1772.5404994664025	18354187.74384344	4765.825668695405	-25.87685508427694	669.6116290526693	22713094.304396	4607.811398472566	3412.542312088753	1.386691	22.093716	0.2861807970701867	0.1692084104086337	-0.1713934373	0.117235348	-0.036802729	-0.0542239406	-0.0193421187	0.0081161323	-0.0298432375	0.0421235544	-0.0884822586	-0.126137043	-0.0093751377	0.0127146943	0.0236470296	0.1155115044	0.1638736046	0.0702085839	0.1457363959	0.0305124628	0.0505049529	0.0973931009	0.2010215064	-0.0546352579	0.149809814	-0.1246044859	-0.0784602195	-0.0954759569	0.0997548244	-0.0525883109	0.0498768413	-0.0826100075	0.1046859616	-0.1757786617	0.0662231892	-0.0046581958	0.2188531438	-0.1274251837	0.0270064205	0.022656929	-0.0501525999	0.2040398577	-0.0786244288	0.1846134565	-0.1301978142	0.0866315819	-0.1737174663	-0.0803663205	0.0982757237	-0.0638601831	0.0866094613	0.1368401662	0.0847398141	0.0960650707	-0.0628103001	-0.1272190331	-0.051294186	0.1402063897	0.0898235884	0.0309160396	-0.0404587412	0.0	0.0	0.0678113590663684	0.0327035955120465	0.0045983804184279	0.0010695251594155	0.1153410981257394	0.0162876685102303	0.0002652881454991	0.0133035689168514	0.2544880550818647	0.1317383247601498	0.0647641701793501	0.0173549862106107	-0.0025275808306506	-0.0011824960525872	1.3982969143843103e-06	6.388664855472378e-06	-0.0004926739853106	-0.0006117297418546	3.742132770694957e-07	2.4272765580182936e-07	0.0017193796632692	0.0003147983713134	2.956266426463708e-06	9.909801458156925e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4784.991908841304	-0.1134725963556775	0.0128760301236985	22896147.56767675	4276.426369643793	-7.752401584531981	60.09973032785397	18287822.49498479	4772.563143031804	6.737474336399828	45.3935604336463	22777358.95422561	4611.508617535516	3348.806615322076	1.221682	19.464682	0.2300801650801252	0.120938890602957	-0.240977307	0.2038708977	-0.0658398315	-0.0596214231	-0.0634293561	-0.0675262248	-0.0192085697	-0.0437081982	0.0280731774	-0.0907907008	-0.0433923835	0.02914924	0.1714893759	0.1632426692	0.0936427075	-0.0501984879	-0.0153695992	-0.0311304327	0.1184426749	0.1906496931	0.1697998543	-0.0580257101	0.2099848364	-0.0391330038	0.0447747453	0.0379975981	-0.0234111036	-0.0948085236	-0.0681223334	-0.1627545059	0.1647554524	-0.118424999	0.0743711772	0.0450622333	0.2635429081	-0.0457761897	-0.0608596465	0.0685403458	0.0012918393	-0.2408134893	0.0068606498	0.0597761324	-0.0019928158	-0.0120045678	-0.1227493292	-0.1135216802	-0.0866211527	0.12602528	-0.008489881	0.1701240158	0.0272060814	0.0367461512	0.0176608236	0.0296103878	0.0032048846	0.0573803399	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	0.0519584311335989	-0.0158529279327694	0.0026996785658649	0.0002513153240415	0.1195865721833087	0.0042454740575693	1.8024049973494017e-05	0.0143009482465537	0.3707913262624061	0.1163032711805414	0.137486207631434	0.0135264508872945	-0.0014663685433448	0.0010612122873058	1.1261715187288085e-06	2.1502367049111503e-06	-0.0002258611557446	0.000266812829566	7.11890860210154e-08	5.1013261674286456e-08	0.0011738349419561	-0.0005455447213131	1.3778884709570808e-06	2.976190429525879e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4819.789630445986	34.79772160468201	1210.8814288769531	23230372.08175466	4330.875679202196	54.449309558403	2964.7273113867964	18756484.14870508	4783.859432671014	11.296289639209135	127.60615961290364	22885311.071555432	4626.454904613133	3405.955853271485	1.407952	22.432463	0.4424443367212789	0.2536730050474514	-0.1325021461	-0.0586780762	-0.112483733	-0.0086141067	0.0214767708	0.0468309201	0.136872786	-0.0368716574	0.0062398026	-0.0103244224	0.0767463088	0.1324319007	0.0630068382	0.1112123169	0.0291267913	-0.0277087051	-0.0796846155	-0.033248117	-0.0875644496	-0.003875724	0.2050423107	-0.0796174346	0.1240326612	0.0213655774	0.0127627896	0.0997991494	0.0967287985	0.0452884215	0.0811004153	-0.0246693646	0.1548787366	-0.0923081266	-0.0409985014	0.0288730253	0.1530628625	0.0324578107	-0.1028205177	-0.1500765183	-0.0840450836	0.0268307058	-0.03852345	-0.0772330019	-0.0068360402	-0.102293868	0.098724836	-0.086758587	-0.1277841517	-0.068216142	-0.1577963263	0.0723926141	0.0922004191	-0.1831570391	0.0804141396	0.186166161	-0.044302054	0.1691463743	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	-0.0001802216135331	-0.052138652747132	3.2479829984474054e-08	0.002718439110286	0.1195790567214345	-7.515461874205154e-06	5.6482167182631235e-11	0.014299150806388	0.1794510937401696	-0.1913402325222364	0.0322026950445431	0.0366110845816635	-2.9052162512750387e-06	0.0014634633270935	2.141724909747649e-06	8.440281466672589e-12	0.0009070004686995	0.0011328616244441	1.2833754601381248e-06	8.226498502211127e-07	-0.000208998826307	-0.0013828337682631	4.368050939770355e-08	1.912229230648725e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4809.22015311303	-10.569477332956012	111.71385109187094	23128598.48110852	4305.621174137767	-25.25450506442849	637.790026049244	18538373.69518349	4793.173946350578	9.314513679564698	86.76016508679788	22974516.479973976	4631.951376235259	3296.9003135903367	1.22617	19.53618	0.1510874758603453	0.0780128013683291	-0.0186396357	-0.1038231255	-0.0599962904	-0.0668189086	0.0043502698	0.0107662999	0.0852369176	-0.0615018798	0.0256707511	-0.152175276	-0.0997340867	0.1102929228	0.0266358515	0.0032786469	-0.0101065613	-0.0385897889	-0.059501633	-0.0269934236	0.0416636772	-0.0460172835	0.0069305771	-0.0090627363	0.0180412929	0.0182554445	0.0520204676	0.0511381844	0.0482883849	-0.0801569385	-0.0262747618	0.0365328133	0.0310014704	0.0749260754	-0.0078681631	0.0145390659	-0.028905316	0.0082556266	-0.0245463573	0.0389415738	0.0103006652	-0.0073652955	-0.0655171984	0.0436210861	0.1032722891	-0.0828674718	0.0270505633	-0.1401712341	-0.0452865266	0.0186765258	-0.0198066444	-0.0704100973	0.0697535284	-0.1083739258	-0.1363344068	0.0226093977	0.0238920035	0.017977488	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	0.0292314242061024	0.0294116458196355	0.0008544761611171	0.0008650449098196	0.1753222089543555	0.0557431522329209	0.0031072990208626	0.0307378769526346	0.1555558269166397	-0.0238952668235299	0.0241976152877195	0.0005709837765676	8.188560674450451e-05	8.479082299577955e-05	7.189483664301618e-09	6.705252591915643e-09	0.0006910133101452	-0.0002159871585543	4.665045266036036e-08	4.774993947978264e-07	0.0003309714118281	0.0005399702381351	1.0954207544748577e-07	2.915678580716767e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4817.100601263775	7.880448150744996	62.10146305658024	23204458.202695828	4334.976211175686	29.35503703791892	861.7181994975915	18792018.751459107	4788.053991122509	-5.119955228069557	26.21394153743679	22925461.021904185	4631.184924779545	3345.631214327025	0.903044	14.387928	0.0538329494413372	0.030285566613255	-0.0689623903	-0.0904750644	-0.0927288823	0.0418776088	0.0324224673	0.0095176135	0.149233407	-0.0431403921	0.0836900807	0.0018629954	-0.0750242435	0.0613428039	0.020114604	0.0312305242	0.0062380262	0.0052499978	0.0033729315	-0.0721423106	0.0402579218	-0.090390257	0.0121473327	-0.0409153499	0.0367155682	0.0085050201	0.0099360587	0.0082033572	0.1339790846	-0.0300927305	0.0234875836	0.0301140358	0.0430877402	0.0037930108	-0.0202679367	0.0204519377	0.0077427393	0.0311809294	-0.0136345811	-0.0487547118	-0.0544497007	0.0236414465	-0.1620978316	-0.0621821794	0.0289668054	-0.2110039633	0.0361439153	-0.0371740205	0.0011274041	-0.0840518658	-0.0564763335	0.2292309713	0.1565961163	-0.0743796386	0.1361389701	0.1698661586	0.1343482955	0.0046476912	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	0.0293032526777636	7.182847166119916e-05	0.0008586806174968	5.159329341183691e-09	0.1902833016010845	0.014961092646729	0.000223834293184	0.0362077348682092	0.1330768637551074	-0.0224789631615322	0.0177094516668954	0.0005053037848175	0.0001843126900481	0.0001024270833035	1.0491307394081688e-08	3.3971167712766986e-08	0.0007380468575668	4.7033547421600056e-05	2.212154583059901e-09	5.447131639642284e-07	0.0005079320843312	0.0001769606725031	2.579950022930373e-07	3.1315079612749426e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4810.481757425895	-6.618843837880377	43.80909375024704	23140734.738527328	4307.8707956453645	-27.105415530321807	734.7035510714106	18557750.791974224	4798.685304176151	10.63131305364186	113.02481724453584	23027380.64851616	4637.9401240154975	3302.555578968826	1.157892	18.448334	0.2730058623739874	0.1720826020202319	-0.0011621022	-0.1490902962	0.0239692948	-0.1532839673	-0.0066101189	0.0083562267	0.067074251	-0.0335184207	0.0524762868	0.1195413835	-0.0315893582	0.0749697383	0.1158979548	0.0040992081	-0.0900736824	-0.0722155871	-0.0886336074	0.0887420751	-0.0470870963	-0.0634420758	-0.049676052	0.11276261	-0.0204285855	0.1030265763	0.0684411412	0.0539150942	-0.0927139533	-0.0454672918	-0.0038926039	0.160950321	-0.0935028398	-0.0605225804	-0.0684293545	0.1228222168	-0.0615899192	0.1469757049	-0.1260202449	0.1012944838	0.0270342039	-0.1970015475	-0.1384996436	0.1916432075	0.189943122	-0.2231326283	0.2867412478	-0.1031824357	0.0408244208	0.1421743012	0.0038989729	0.3553563771	-0.1592871024	0.1251917755	0.3880893261	-0.2378214391	0.105358029	-0.0242779987	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	0.0334946968306297	0.0041914441528661	0.0011218947157757	1.7568204086595424e-05	0.1937202259331627	0.0034369243320782	1.1812448864431224e-05	0.0375275259355956	0.0757351543156943	-0.0573417094394131	0.005735813599222	0.003288071641434	0.0027999929394784	0.0026156802494302	6.841783167259755e-06	7.83996046112889e-06	-0.0001292372533141	-0.0008672841108809	7.521817289864733e-07	1.6702267644172853e-08	-0.0001698192443502	-0.0006777513286814	2.8838575751672934e-08	4.593468635294031e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4812.938171770473	2.456414344577752	6.033971432247346	23164373.8452853	4323.581228488829	15.710432843464332	246.8177001290028	18693354.63934097	4795.479740172859	-3.205564003291329	10.27564057919713	22996625.938408352	4643.310118222948	3354.8759754366088	1.345025	21.429871	0.2070788929030274	0.108497108491303	-0.008646377	-0.1644311417	-0.1088041635	-0.0746441784	0.0422553839	-0.0535401389	0.0989451745	0.1229294577	0.0275910623	0.024998771	0.0291580021	-0.0160183078	0.0026989497	0.002162461	-0.0073166883	-0.0034586371	-0.1515940079	-0.0514226292	-0.1297785541	-0.203669864	-0.072300621	-0.0042047275	-0.0379051244	0.0469715723	0.0015238425	0.1547046235	0.1053276257	0.1155298887	0.1212582593	0.1128016998	-0.138562719	0.0844314413	-0.127059118	0.0692520981	-0.0594383015	0.1826979949	-0.1591197626	-0.0276853176	0.0357038687	0.1227525339	0.1045706141	0.0224822997	0.1156303626	0.0928537641	0.0489966689	-0.1151464349	-0.0995672865	0.1800380669	-0.0434805325	-0.0422121452	-0.1905480901	-0.0787256623	-0.0017348635	-0.2512318727	-0.269402345	0.0815528893	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	0.050105993912723	0.0166112970820933	0.0025106106259818	0.0002759351907495	0.157058213118816	-0.0366620128143467	0.0013441031835993	0.0246672823080754	-0.0274798978662431	-0.1032150521819374	0.0007551447867391	0.01065334699692	0.0023189291785801	-0.0004810637608983	2.3142234204961677e-07	5.377432535270177e-06	-0.0002841323694804	-0.0001548951161662	2.3992497012171566e-08	8.073120338654653e-08	-0.0005456709837786	-0.0003758517394284	2.977568225379051e-07	1.4126453003135388e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4816.684517401339	3.746345630866017	14.035105585908894	23200449.74017377	4315.0828459204695	-8.498382568359375	72.22250627819449	18619939.9671571	4819.379021111436	23.89928093857634	571.1756293809983	23226414.14912902	4661.592136786236	3293.1709386732973	1.256008	20.011581	0.2861197491677193	0.1580704740103832	0.028112214	-0.1034670327	0.0585218199	-0.0216511955	-0.0190638055	-0.1024434926	0.0871933217	0.1472508875	-0.010660133	-0.0400392185	0.0464876909	-0.2613938454	-0.0188614103	-0.143960896	-0.0865113538	-0.1021149557	-0.30033324	-0.0886117131	-0.0537783733	0.01380115	-0.0637735774	0.1392396324	-0.1846841539	0.0730901312	0.1092170238	0.2472386967	-0.0158062698	0.0253077655	-0.0786329763	0.0645925363	-0.0138415034	0.0921015354	-0.0945760511	-0.0115766015	-0.0832614487	0.1607367757	-0.059632755	0.1415694566	0.2377726974	-0.0241118117	0.1578633976	0.1544835938	0.1753345782	-0.0047277579	-0.0295237214	0.0560089559	-0.0157738337	0.1881602829	-0.0636894721	0.1196801444	-0.0490385696	0.0568216299	-0.1127377428	0.1149769608	-0.1660076833	0.1464498794	0.0795557284	-0.0	-0.0795557284	0.0	0.0	0.0336000458891589	-0.0165059480235641	0.0011289630837535	0.0002724463201565	0.0392527001485376	-0.1178055129702783	0.0138781388861904	0.001540774468951	0.0252361628055837	0.0527160606718268	0.0006368639131499	0.0027789830527557	0.0009119486610695	-0.0014069805175105	1.9795941766543958e-06	8.316503604264538e-07	-0.0005135916600473	-0.0002294592905669	5.265156602746505e-08	2.6377639327014135e-07	-0.0002002662418151	0.0003454047419634	4.0106567610744114e-08	1.19304435770872e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4813.917071207479	-2.7674461938595414	7.658758435907663	23173797.5684628	4330.05482408477	14.971978164300708	224.1601301522972	18749374.77957979	4801.3324065921815	-18.046614519254035	325.68029560655054	23052792.87859227	4644.9114953844855	3266.094678682494	1.000802	15.945468	0.2515402156564131	0.1272260224301557	0.0370743882	-0.038859967	-0.0153543765	0.0472767845	-0.0113544308	-0.0549235156	0.0985754194	0.0683580168	-0.0418458235	0.1536324942	0.0871209545	-0.1219582473	-0.006330686	-0.0743236978	-0.0359395203	-0.0252748261	-0.0983181803	-0.1317538169	-0.0908975053	0.0295671019	-0.0941358917	-0.0136775881	-0.1011667857	0.0268634942	0.0319299529	0.1128454996	0.0211013787	0.1638676488	-0.0321000018	-0.0320134109	-0.1193242556	-0.0571296298	-0.0609500046	-0.0161426578	-0.0465925653	0.089441444	-0.0472442888	-0.0448697394	0.0962804371	0.1299607129	0.1033671403	0.0106653963	0.0716826717	-0.014951731	0.0224570781	0.0834226412	-0.1345422705	-0.0712372852	0.0223376434	-0.0009626261	-0.1481119999	0.1156241938	-0.1706065243	-0.0475228808	0.0015716798	0.0400616549	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	0.050061662559159	0.01646161667	0.0025061700581871	0.00027098482339	0.1285531201678083	0.0893004200192706	0.0079745650156181	0.0165259047048789	0.054623413588331	0.0293872507827472	0.0029837173120418	0.000863610508568	-0.000337016559	-0.0012489652200695	1.559914120943255e-06	1.1358016104020049e-07	0.0001689669713931	0.0006825586314404	4.658862853537918e-07	2.8549837421756682e-08	0.0001960284703629	0.000396294712178	3.842716119281836e-08	1.570494989002439e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4801.190216364395	-12.726854843083856	161.972834196927	23051427.49371319	4323.651056801401	-6.403767283369234	41.00823541955018	18693958.46097987	4792.306510865219	-9.025895726962515	81.46679367400023	22966201.69408117	4633.675337215103	3297.2950512932343	0.898916	14.322147	0.1016701217489678	0.0918459395918809	0.0404809865	-0.049600079	0.0908217286	0.0030753333	0.1024868908	-0.0903859275	0.0784998335	-0.0294889011	-0.077320013	-0.0232715975	0.0507423588	-0.1419541859	-0.0222961543	0.0083598955	0.0086932058	-0.0288683363	-0.0709765594	-0.0200328575	-0.0247560779	0.0880173334	-0.1634775479	0.0177663829	0.0018271895	0.0099942672	0.0128636891	0.0905477736	-0.0748503205	0.046859061	-0.1109341816	-0.0469617149	-0.1380680521	0.0192333738	-0.0095319615	0.0035007331	-0.0347006284	0.043074267	-0.0294939688	0.0665156127	0.0765053254	0.0461819387	0.1230361762	0.0125966752	0.0844743055	-0.0071140445	0.0130841845	-0.0269511574	0.082188294	-0.0564960206	0.0368037836	0.0080393764	-0.0071785709	-0.0594213379	-0.0765091413	-0.0033863477	-0.0186588619	0.0508069565	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	0.049990596213334	-7.106634582499521e-05	0.0024990597097646	5.050425508917815e-09	0.130825740012483	0.0022726198446747	5.16480095840936e-06	0.0171153742498137	0.1468499035172641	0.092226489928933	0.0215648941630297	0.0085057254446115	-0.0002960251049868	4.099145401319996e-05	1.680299302116287e-09	8.763086278244597e-08	0.0001689560413642	-1.0930028900024442e-08	1.194655317553695e-16	2.8546143913461257e-08	0.0002970249989115	0.0001009965285486	8.82238499783766e-08	1.020029877886818e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
