global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70
4696.3900434397765	-48.701123816315885	22056079.440120265	2371.7994609721304	4297.294951262297	45.0966073495365	18466743.898144428	2033.703994438269	4626.8489493904535	-44.58525444282259	1987.8449137312316	21407731.200475544	4467.491338307784	3611.705101480948	1.595966	56.723503	4.402854188204977	2.800580848717954	0.0947197648	0.0290361501	0.1275315598	0.0727348489	0.0270884174	-0.0598585807	0.125543936	0.0411011959	0.0922181761	-0.0232627372	-0.0364669205	-0.0847740419	-0.1572292796	-0.0532121785	0.1418229654	0.1033313797	-0.0769654964	-0.0956108682	-0.2722860625	0.0807236801	-0.0317804397	-0.0765028001	0.0317498069	-0.0614797613	0.0381273283	0.054273534	-0.0037776577	0.0417085137	-0.1163057576	0.0212721592	0.02337608	0.0262171629	-0.0128405734	0.1809846014	0.0202145558	0.1659514671	-0.0046008088	-0.166144564	-0.0134924331	0.116221095	0.0827512714	0.0099588531	-0.068055325	0.0	0.4370710183798678	0.3987329850600503	0.1589879933748982	0.1910310751076147	0.6777617701855974	0.581946202851924	0.3386613830137727	0.4593610171251145	-0.3291588975694566	-0.5384749479231488	0.2899552695408378	0.10834557984914	0.0354987044339472	0.0405738579969797	0.001646237952759	0.0012601580164887	-0.0135183665065425	-0.0118861524186362	0.0001827462330052	0.000141280619319	-0.004149123908701	-0.0052139906317812	2.718569830830212e-05	1.7215229209754265e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4899.909803618163	203.5197601783866	24009116.083593387	41420.292783068	4405.998874240451	108.70392297815395	19412826.079808123	11816.54287084043	4739.989982722356	113.14103333190268	12800.893423410716	22467505.03630828	4548.336262507933	3998.944165606832	1.965039	69.841026	1.114900693447192	0.8019235128932325	-0.0318181814	0.1751036166	-0.0143372645	0.1920993936	0.0537261566	0.129622437	0.0320481329	0.0593049085	-0.0303560747	0.0246312831	-0.0018215646	0.0805376611	0.0543061339	0.070006544	-0.0661470631	-0.007294106	-0.0493262899	-0.0870148584	-0.2031518896	0.1299989858	-0.0017764583	-0.1234733778	0.073786569	-0.0259447764	0.1071625194	-0.0582706504	0.0524495774	-0.0575776688	0.0243748147	0.0646061675	0.0307656371	0.0544903229	0.0134578993	0.0732619419	0.1279241522	-0.0762082583	-0.0581437055	0.0375855654	0.0150349711	0.0257199118	0.081239456	0.0055377401	-0.0732168931	0.0	0.3289094325365056	-0.1081615858433621	0.011698928652151	0.1081814148114861	0.4627237006035756	-0.2150380695820217	0.0462413713695624	0.2141132231002674	-0.3134376446762132	0.0157212528932433	0.0002471577925333	0.098243157100172	0.0224255046049308	-0.0130731998290163	0.0001709085537693	0.0005029032567857	-0.0119035107946654	0.001614855711877	0.0001416935692387	2.6077589701820925e-06	-0.0033175837470232	0.0008315401616778	6.914590404831418e-07	1.1006361918512496e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4804.580090146283	-95.3297134718805	23083989.842630062	9087.754270630834	4306.274964885947	-99.72390935450404	18544004.073203467	9944.858096945336	4691.3560133713945	-48.633969350961706	2365.2629748302825	22008821.244195946	4508.597666678977	3822.765791975671	0.939153	33.379204	0.3810105489175329	0.2301463280540403	0.0150929857	0.1064138469	0.0450850765	0.1608635953	0.0402264554	0.0028696843	0.0191600141	0.0362037128	-0.0111703874	-0.0211417127	-0.0079560957	0.0127482059	-0.0089557912	0.0149623945	-0.0004417206	-0.0021337566	-0.0502052138	-0.0897081903	-0.2014183889	0.0898685802	-0.0259044078	-0.0712482026	0.0232287298	-0.0391737964	0.0563259941	-0.0480642101	0.0286917175	-0.0974590959	1.16712e-05	0.0749050423	0.0633845967	0.0324877336	0.0032064114	0.0112039663	0.0915806642	-0.0634538867	-0.0307519586	0.091086583	-0.0094983891	0.0520765447	0.0796959261	0.0011079805	-0.0781212842	0.0	0.2890141794829901	-0.0398952530535155	0.001591631216204	0.083529195942226	0.4481712442436958	-0.0145524563598797	0.0002117739861062	0.2008574641669424	-0.2518986568558006	0.0615389878204126	0.0037870470219608	0.0634529333257563	0.019515422182573	-0.0029100824223577	8.468579704915838e-06	0.000380851702964	-0.0108124451396218	0.0010910656550435	0.0001169089698973	1.1904242636157191e-06	-0.0020182547907501	0.0012993289562731	1.6882557366097434e-06	4.07335240038573e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4840.3655700069385	35.78547986065587	23429138.851308595	1280.6005688574069	4349.993902889299	43.71893800335147	18922446.955174077	1911.3455401408887	4703.900038096669	12.54402472527454	157.35255630829897	22126675.568405844	4517.256847221311	3900.9649561424335	0.592975	21.075392	0.0742540956346688	0.0511046517780961	-0.0116424206	0.1421466719	0.0209971504	0.194227295	0.0181907208	0.0726980285	-0.0053661724	0.0209472493	0.0379436743	0.0461128116	0.0101012615	0.0334742657	0.0319819604	0.031185694	-0.0348599372	0.0081259115	-0.0448700217	-0.0896871306	-0.1959317018	0.1119939268	-0.0152452365	-0.0996856073	0.0496815632	-0.0390120691	0.0805845149	-0.066972679	0.0582646806	-0.0733632299	0.044455735	0.0841116739	0.0571130193	0.0332858692	0.0106075063	-0.0086237419	0.1105656675	-0.0993909585	-0.0512199462	0.0763604491	0.0321373078	0.0278704143	0.0781212842	-0.003323509	-0.0827512714	0.0	0.2910724271209375	0.0020582476379474	4.236383339116175e-06	0.0847231578300734	0.4296302108085541	-0.0185410334351416	0.000343769920843	0.1845821180394026	-0.2423123713683708	0.0095862854874297	9.189686944650702e-05	0.0587152853181632	0.0187773017222388	-0.0007381204603341	5.448218139639708e-07	0.0003525870599679	-0.0106913063332876	0.0001211388063342	0.0001143040311121	1.4674610400074961e-08	-0.0020403661055647	-2.2111314814599745e-05	4.88910242830338e-10	4.16309384473726e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4803.7561953997065	-36.60937460723199	23076073.58484106	1340.246309132642	4291.230484385549	-58.76341850374956	18414659.070119835	3453.1393542468163	4675.986126373627	-27.913911723042474	779.186467681808	21864846.254038632	4491.411219920097	3802.380047981633	0.861178	30.607838	1.2081970145878884	0.8011954991042659	-0.0183639689	0.060984187	0.0017074021	-0.0162610811	-0.0531555525	0.0164410277	-0.0251652528	-0.0685216261	0.0217574361	-0.0252908751	0.0770412376	-0.0033738372	-0.0095771203	0.0034419241	0.0117747351	0.0116958437	-0.0109735985	-0.0833323406	-0.0751408564	0.0199498824	0.0105478926	-0.0457273522	-0.0004411702	-0.0433948335	0.0602960698	-0.0736365378	0.0366094707	-0.061631223	0.0375529293	0.0158141807	0.0550456754	0.0166825421	0.0252342608	-0.1371952288	-0.0060337747	-0.1210337585	0.0055768625	0.1389320807	0.0373237261	-0.0821707996	0.076516145	-0.0077498093	-0.0870905918	0.0	0.1333233886091704	-0.1577490385117671	0.0248847591513869	0.0177751259502318	0.3327589315866675	-0.0968712792218866	0.0093840447380847	0.1107285065507004	-0.0741200714782763	0.1681922998900945	0.0282886497423194	0.0054937849959447	0.0074735665369236	-0.0113037351853152	0.0001277744291397	5.585419678182422e-05	-0.0064347148808083	0.0042565914524793	4.140555559729577e-05	1.811857079331984e-05	-0.0018930048040764	0.0001473613014882	2.171535317632557e-08	3.58346718825633e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4836.034907537104	32.27871213739763	23387233.626917407	1041.915257248981	4318.581543910651	27.35105952510185	18650146.5514057	748.0804571456644	4713.358646870707	37.372520497080586	1396.7052883047086	22215749.734030865	4521.670769784965	3828.687700509521	0.697259	24.78186	0.7045632818056806	0.4346098003170012	-0.0512472345	0.0456236177	-0.0059530479	-0.0412263381	0.0495015519	0.0302009888	0.0120586597	-0.0204118521	0.0242061023	-0.0903781582	-0.0199279421	0.0501538465	0.0190415207	0.0470955889	-0.021590286	0.0113363233	-0.0019532449	-0.1122903015	-0.0357299058	-0.032344419	0.0219690881	-0.0336095332	-0.0120801267	-0.0192422853	0.0171811391	-0.0355816344	0.0491123522	-0.0720829912	0.0542334241	0.0856037423	0.065860088	0.0392957394	-0.0496058239	-0.1137763388	-0.0381697237	-0.0646274373	0.0191371195	0.1365461468	-0.0043734412	-0.0724291288	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.0609718722538161	-0.0723515163553542	0.0052347419189191	0.0037175692061356	0.2533779139792784	-0.079381017607389	0.0063013459563846	0.0642003672924906	0.0806893899145109	0.1548094613927872	0.0239659693367248	0.0065107776447759	0.0019769988637445	-0.0054965676731791	3.0212256185837502e-05	3.908524507247045e-06	-0.0045318328533585	0.0019028820274498	2.053750901077944e-05	3.620960010391462e-06	-0.0013320287757023	0.0005609760283741	3.146941044103792e-07	1.7743006592989682e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4727.186733646376	-108.8481738907285	22346294.41476229	11847.92495934627	4241.056622163749	-77.52492174690178	17986561.27239899	6010.113491863245	4641.616780241243	-71.74186662946431	5146.895427479845	21544606.33461708	4468.845627728631	3651.606906955388	1.500791	53.340836	0.3816452955652382	0.2430130372621282	0.0069410612	-0.0569835948	-0.0465587311	0.0101065252	0.2187549076	-0.0712232589	0.0035159242	-0.0137313637	-0.0681925026	-0.1684471412	0.0108469118	-0.0458945688	-0.086964408	-0.0255163424	0.0849858904	-0.0359667206	-0.0034397712	-0.0866899944	-0.0382617865	-0.0637132302	0.0403613646	0.0052669709	0.0651285639	0.019805965	0.0031437269	0.0278026114	0.0714437669	-0.0412386648	-0.0624244293	0.0181780276	0.0654059631	-0.0170852706	0.0522970137	-0.1307386374	0.085791029	-0.0166483396	-0.0799885987	0.1137257646	-0.0026947407	0.0204430857	0.0732168931	-0.0165592163	-0.0948373385	0.0	0.03046450011432	-0.0305073721394961	0.0009306997548577	0.0009280857672154	0.3219762685104683	0.0685983545311899	0.0047057342443868	0.1036687174839251	4.984041920863547e-05	-0.0806395494953022	0.0065027369428053	2.4840673868925193e-09	0.0052106792795219	0.0032336804157773	1.0456689031382296e-05	2.7151178554038865e-05	-0.0041623776517687	0.0003694552015897	1.7325387715943516e-05	1.3649714598175966e-07	-0.0008971640050845	0.0004348647706178	1.8910736872447184e-07	8.049032520192607e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4874.064002946759	146.87726930038298	23756499.90482138	21572.932237137225	4408.355903531298	167.29928136754916	19433601.77219925	27989.04954609838	4712.162977549794	70.5461973085512	4976.765954697036	22204479.92699094	4526.995402189196	3872.3667752546185	1.603369	56.986641	2.737522362979522	1.7134608231052202	-0.1025428951	-0.0015221674	0.017574154	-0.044916011	0.0273355348	0.1035153464	0.0071174597	0.0600124486	-0.1147845784	-0.1130084249	0.0452567213	0.0497573964	0.0196171795	0.0495128169	-0.0262876713	-0.0298701643	0.0608406798	-0.0660782844	0.1100994339	-0.0602725999	0.0195595329	0.0011827315	0.0480613285	-0.0199750951	-0.0071920949	-0.0097502034	0.0615544072	0.0053224762	0.0189228453	-0.1171223705	-0.0068320217	-0.0739774733	0.0755363636	0.1233066775	0.1078958618	0.0373851901	0.0072577825	-0.0727326563	-0.0483265809	0.0870877141	0.0715240683	-0.0209285683	-0.098217554	0.0	-0.2200883670416402	-0.2505528671559602	0.0627767392400722	0.0484388893070557	-0.0188200377561713	-0.3407963062666396	0.1161421223649852	0.0003541938211437	0.5559484948178408	0.5558986543986322	0.3090233139622099	0.3090787288902227	-0.0170951617065469	-0.0223058409860687	0.0004975505420957	0.0002922445537729	0.0042021968562153	0.008364574507984	1.765845841838575e-05	6.996610669961578e-05	-0.0020322392141975	-0.001135075209113	1.2883957303429209e-06	4.129996223722072e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4813.642652447913	-60.42135049884564	23171155.585465778	3650.7395961043535	4312.452648398317	-95.90325513298104	18597247.84467766	9197.434345101652	4687.161838942307	-25.00113860748661	625.0569316707575	21969486.104437035	4505.065921388086	3769.892786973626	1.112917	39.555084	1.083136815469348	0.6886669750417262	-0.071271785	-0.0358170234	0.0604953608	-0.0331602197	0.1270771319	0.0004087352	0.0305469956	0.0406989406	-0.0134637551	-0.1344321211	0.1052388193	0.0211571504	0.0037974654	0.0222629281	-0.0064738729	-8.43116e-05	0.0249377508	-0.1174392902	0.0510381019	-0.122880685	0.014150526	0.0067195962	0.0029025683	0.0072687906	-0.0418667879	-0.021789416	0.0590498837	-0.0143596114	0.0002912005	0.0037229856	0.0194531075	0.0131677956	-0.0147496074	0.0262519015	0.0635419784	0.0107118665	-0.0246224133	-0.0083810468	-0.0301289364	0.0406976424	0.0698033217	-0.0252652428	-0.1012527768	0.0	-0.1373757121058076	0.0827126549358326	0.0068413832865341	0.0188720862765777	0.1127902963502123	0.1316103341063836	0.0173212800435939	0.0127216509507687	0.2788618469219841	-0.2770866478958567	0.0767770104421624	0.0777639296687401	-0.0086461114555155	0.0084490502510313	7.138645014445373e-05	7.475524330119635e-05	0.0012638766259867	-0.0029383202302286	1.5973841257155246e-06	8.633725775370655e-06	-0.001585066124832	0.0004471730893654	1.999637718526854e-07	2.5124346200899334e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4859.133791347181	45.49113889926775	23611181.20221203	2069.443718352472	4398.296259750555	85.84361135223753	19345009.98853572	7369.125609994005	4703.087401807177	15.92556286486979	253.62355256291968	22119031.109037384	4518.384300424272	3894.362683318382	0.914598	32.506462	0.6851707852741513	0.4679257434520259	-0.1189990404	0.0026928384	0.0428767099	-0.0388319037	0.1593487784	0.0638095811	0.0493234096	0.0385544641	-0.11188274	-0.090726457	0.1666381434	0.0446758266	0.0475690416	0.0395586077	-0.0455475885	-0.0433177379	0.0219181832	-0.1392839158	0.0446696623	-0.1497961465	-0.000173819	0.0192348584	0.0621471203	0.0374562112	-0.0244637326	0.0262811278	0.0261886879	-0.0002967956	-0.0421350299	0.0233944364	-0.0456335045	0.1421093737	0.0118558195	-0.0250623452	0.0727326905	-0.0866133537	-0.1141746494	-0.0353519795	0.0094398775	-0.0253852275	0.068055325	-0.0295624686	-0.1039323455	0.0	-0.1844550564389919	-0.0470793443331843	0.0022164646628425	0.0340236678459116	0.020789607345435	-0.0920006890047773	0.0084641267773537	0.0004322077735773	-0.1593262657398355	-0.4381881126618196	0.1920088220781275	0.0253848589546006	-0.0081191704584174	0.0005269409970981	2.776668144227402e-07	6.59209289328378e-05	0.0026131280162839	0.0013492513902972	6.828438029487831e-06	1.820479314218928e-06	-0.0018669265229241	-0.000281860398092	7.944528401263706e-08	3.48541464199747e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4856.299815909347	-2.833975437833942	23583647.902001157	8.031416782246083	4348.89348687066	-49.402772879894655	18912874.56014605	2440.6339682224548	4703.194808658139	0.1074068509615244	0.0115362316334711	22120041.408188865	4516.213206058791	3851.6684070933934	0.620656	22.059248	0.1598623867231884	0.0945920865497548	-0.0931794659	-0.0116921919	0.0334313018	-0.0474482677	0.152357658	0.0218349584	0.0548044646	0.062711119	-0.0188179557	-0.1091590502	0.1102406975	0.0536972438	0.0213547996	0.0491998764	-0.0336763591	-0.0097217923	0.025162374	-0.1184530864	0.0559771958	-0.1385061159	0.0288060814	-0.0013525928	0.0668833291	0.0265804912	-0.0216939121	-0.0054455961	0.018505022	-0.0170813074	-0.0449742737	0.0199881542	-0.0313473071	0.1249056051	-0.0077450032	0.0004934198	0.0554404066	-0.1038579572	-0.0620722736	-0.0087884482	-0.0079897362	-0.0058513036	0.0662807606	-0.0338135361	-0.106246848	0.0	-0.1849657140964211	-0.0005106576574291	2.607712430910701e-07	0.0342123153911989	0.0661119604179134	0.0453223530724783	0.0020541156880263	0.0043707913102997	-0.0895683225385397	0.0697579432012957	0.0048661706396752	0.0080224844023678	-0.0084637194231468	-0.0003445489647294	1.1871398909610176e-07	7.163454647375241e-05	0.0022531798848115	-0.0003599481314724	5.076819593319163e-06	1.295626573504724e-07	-0.0016859949632862	0.0001809315596378	3.273622927300292e-08	2.842579016226435e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4864.977169285134	8.677353375786879	23668002.85766559	75.29646160827994	4364.02429613655	15.130809265890091	19044708.057270117	228.9413890407455	4710.206267706903	7.011459048764664	49.16055799250388	22186043.0843454	4522.153655065542	3824.834267727165	0.586135	20.832283	0.2403248019637814	0.2002565843313143	-0.0878912396	-0.0198397636	0.0113920589	-0.1242700245	0.0905667962	0.065262957	-0.0065448072	0.0477382354	-0.0535519703	-0.0956568335	0.1275799857	0.0632830201	0.066153229	0.0542328636	-0.0702846249	-0.0321802927	0.0376483879	-0.118115409	0.0917940455	-0.1338531825	0.0287711287	0.0059682019	0.0233451126	0.0025542725	-0.0114571893	-0.0023195043	0.0418998482	-0.0003408555	-0.0141667243	-0.0609501924	-0.0003979215	0.0572006334	0.0295434315	0.0346578921	0.0299491639	-0.0431636551	-0.0221320425	0.0126583999	-0.018508547	-0.0121933823	0.0644803214	-0.0380118078	-0.1081881546	0.0	-0.1781325613324043	0.0068331527640168	4.669197669639048e-05	0.0317312094068427	0.0691827947684089	0.0030708343504955	9.430023608183131e-06	0.0047862590919677	0.0866624557787645	0.1762307783173042	0.0310572872263228	0.0075103812416063	-0.0092322588228409	-0.000768539399694	5.906528088821666e-07	8.523460297192363e-05	0.002437232808341	0.0001840529235295	5.940103762053759e-06	3.3875478659756104e-08	-0.0015547865558705	0.0001312084074156	1.7215646176564312e-08	2.417361234315652e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
