global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
4665.723520290431	-15.650815425768087	21768975.967791334	244.9480234914603	4216.933927574936	-65.8490940016145	4336.103180833463	17782531.749532577	4505.811878916981	-4.150531922505252	17.226915239735142	20302340.688189376	4396.103596733612	3449.190129011105	0.868491	19.547834	0.2084971581876142	0.1446380520911969	0.0008192977	0.0170811276	-0.0019607356	0.0146380321	-0.038714756	0.0451429028	0.0298839209	0.0290154509	0.0468914856	-0.0291701668	-0.0188637289	-0.0234727268	0.0194104473	-0.0335970399	-0.0175299845	0.0021170082	0.0242762791	0.0136644632	0.0555829603	0.0466559438	-0.0195147696	0.015761647	-0.0312653076	-0.0683220663	-0.0686858485	0.0253095106	-0.0564508499	-0.0222578766	-0.0669289826	0.0395904421	-0.0385265354	0.0009152783	-0.0038192314	0.0286076824	-0.0056153431	-0.036590756	-0.082574636	0.0818723006	0.0437106549	0.0600854252	0.0797458294	-0.0911759864	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	-0.0264098282190872	0.0141194107389281	0.0001993577596145	0.0006974790265616	0.2925518971278222	-0.0280189828287831	0.0855866125130878	0.0007850633987596	0.1528208942674354	0.0108470959591358	0.0001176594907467	0.0233542257246986	0.0009561330597888	-0.002631825138631	9.141904280210928e-07	6.926503560330084e-06	0.0012568993010158	0.0001797398905624	1.5797958528940067e-06	3.230642825938354e-08	-0.0002121007241225	-0.0002986683440219	4.4986717173288856e-08	8.920277972080794e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4669.585946750337	3.862426459905691	21805032.91408824	14.918338158179612	4236.296964995715	19.36303742077871	374.9272181584767	17946211.975631904	4501.010493575435	-4.801385341545938	23.053301198012203	20259095.46327618	4391.573726357766	3503.277051094251	0.833868	18.768545	0.1989907972091693	0.0953241397155278	-0.0206662882	0.0082943923	0.0023328812	0.0361053642	-0.0671113323	0.0835050109	0.0859527644	-0.0329922011	0.0171335615	-0.0188119835	-0.0430671421	0.008301663	0.0107319237	-0.0202312534	-0.0509948939	-0.0219875367	0.0121443935	0.0484179499	0.059406384	0.0272579717	-0.0117322815	0.0033683616	-0.0080759929	-0.042924535	-0.0537853658	0.0424056832	0.0039877282	0.0258569109	-0.069646248	0.0250427561	-0.050508065	-0.0416353865	-0.0219507988	0.0176237337	-0.006425307	0.0104719857	-0.0260221703	0.0288957667	-0.0439032868	0.0271788636	0.0154393239	-0.058454575	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	0.0007724393103671	0.0271822675294543	0.0007388756680428	5.966624882004009e-07	0.2673974553690073	-0.0251544417588149	0.0715013991378202	0.0006327459401976	0.1450936945493453	-0.0077271997180901	5.97096154832518e-05	0.0210521801979787	-0.0004181647573031	-0.0013742978170919	1.7486176425036053e-07	1.8886944900635613e-06	0.0006068867621675	-0.0006500125388483	3.683115420941517e-07	4.225163006600129e-07	0.0005421266839935	0.000754227408116	2.9390134149778813e-07	5.688589831533792e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4661.052656070721	-8.533290679615675	21725411.862663925	72.81704982281575	4184.635022688885	-51.66194230682959	2668.9562829141887	17511170.27311441	4501.227704058637	0.2172104832015975	0.0471803940126714	20261050.843784988	4385.60770053308	3473.222982665121	0.854145	19.224941	0.1088510449501427	0.0558849144552013	-0.0279473496	0.01327571	0.0026127275	-0.0108076304	-0.0234367026	-0.0208371397	0.1016108984	-0.0289564052	-0.0178892319	-0.029523507	-0.0720478376	-0.0109510972	-0.0045948347	-0.0273119077	-0.0603832277	-0.0011526515	0.0285246291	0.069936496	0.060204867	0.0148923471	0.0022800127	0.0056234074	-0.0232252037	-0.0475253414	-0.055900258	0.0336843364	-0.0278252994	-0.0729002896	-0.0243129975	0.026195052	-0.0340244738	-0.0611380404	-0.0438925563	0.0494782903	-0.0669403939	-0.0792999724	-0.0648940621	-0.0221344559	0.0182758994	0.0389035182	0.0034174944	-0.0796369876	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	0.0138268977111266	0.0130544584007595	0.0001704188841371	0.0001911831003139	0.229143969845694	-0.0382534855233132	0.0525069589166443	0.0014633291546823	0.1485293673292602	0.0034356727799149	1.1803847450648254e-05	0.0220609729592303	-0.0010082751917517	-0.0005901104344486	1.0166188623019272e-06	3.4823032484511537e-07	0.0005580035053001	-4.888325686739996e-05	3.113679119271988e-07	2.389572801964205e-09	0.0009852815576006	0.0004431548736071	9.707797477478644e-07	1.963862420017248e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4679.204873384576	18.152217313854635	21894958.247105964	329.502993409404	4193.182290213449	8.547267524563722	73.05578213646166	17582777.718959704	4503.874717852135	2.647013793498445	7.006682022971028	20284887.474107653	4392.0593501341	3534.885341322902	0.720923	16.226408	0.0950986468095419	0.0458092325093912	-0.0322749133	0.0295490028	-0.0091556209	0.0333279967	-0.0041921188	-0.0628536776	0.0164043425	-0.036811887	-0.0370779207	-0.0185257309	-0.0323414382	-0.0020430397	0.0582891342	-0.0203600503	-0.0255375808	-0.0180413355	0.0637162418	-0.0286670608	0.0717433548	0.0010147937	0.0045233889	0.0021409642	-0.0031436256	-0.0431370169	-0.0548593615	0.0074171739	-0.0117730558	-0.0265779703	-0.0329964464	0.0105758824	-0.0172604548	-0.0620721137	-0.0124136924	0.0273111447	-0.0032333974	-0.0582390688	-0.0103798761	-0.0164793754	0.0928589371	0.0360853473	0.033414074	-0.029492266	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	0.001456336901441	-0.0123705608096855	0.0001530307747461	2.1209171704987734e-06	0.2105327982724674	-0.0186111715732265	0.0443240591484354	0.000346375707328	0.1247164427057754	-0.0238129246234848	0.0005670553791237	0.0155541910811829	-0.0017932669108247	-0.000784991719073	3.215806213458762e-06	6.162119990131838e-07	0.0005376165400436	-2.0386965256500005e-05	2.8903154412845173e-07	4.156283523697383e-10	0.000985982669334	7.011117333999631e-07	9.72161824227e-07	4.915576627111009e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4658.429131316202	-20.7757420683738	21700961.971495423	431.63145849159696	4169.48240817323	-23.69988204021865	561.6844087202787	17384583.55206604	4497.854770758213	-6.019947093922383	36.23976301362455	20230697.53883241	4384.15731030066	3534.912512810676	0.617148	13.890656	0.0270588851723912	0.0126217294462137	-0.0262092822	-0.0021486923	-0.0310807125	-0.0066684654	-0.0236876747	-0.0983929453	-0.0466066619	-0.1078454453	0.1910195592	-0.0072935602	-0.0713967863	0.0057534523	0.0295727644	-0.0107070114	-0.0682086896	-0.0303508017	0.0392145731	0.0086733027	0.0716564891	0.009779924	0.0002471299	-0.0027755499	0.0081894053	-0.0513195268	-0.0630268092	0.0170890736	-0.001022244	0.0056527307	-0.0618963916	0.0049561184	-0.0184315081	-0.0795837582	-0.0069097293	0.0453631994	0.0162867938	-0.0341816931	0.006091832	-0.0352910609	0.0802289803	0.0526710005	-0.0634099605	-0.0185932809	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	0.0101223691312384	0.0086660322297973	7.510011460788728e-05	0.000102462356829	0.2123270215408013	0.0017942232683338	0.0450827640763879	3.2192371366307618e-06	0.1311392919132004	0.006422849207425	4.125299194131997e-05	0.0171975138834955	-0.0016302467892814	0.0001630201215433	2.6577045939623133e-06	2.6575560027992306e-08	0.0004971968801072	-4.04196599364e-05	2.472047375883334e-07	1.6337489093742186e-09	0.000985906841477	-7.582785699995417e-08	9.720123000711545e-07	5.749863897205499e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4642.428824681559	-16.000306634643493	21552145.3922342	256.0098124026166	4173.494493445572	4.01208527234121	16.09682823253724	17418056.28682051	4487.683169410342	-10.17160134787082	103.46147398000748	20139300.229008853	4372.713946370245	3428.5028752756643	0.646582	14.553145	0.0978281864790167	0.0491000392271304	-0.0013095912	0.0476193531	-0.0105649042	-0.0428661514	-0.0343550434	0.0061784794	0.0188394403	0.0242108724	0.0905600304	0.0202020213	-0.1152290606	0.0239966565	0.007421742	0.0198895299	-0.1121170086	-0.0323236607	0.0099422424	0.0112023856	0.0671578241	0.0102599259	0.0078845578	0.0165600408	-0.0104230402	-0.0312248717	-0.032833215	0.0128830465	-0.0001735201	0.0156459689	-0.0433005398	0.0237906506	-0.0241497474	-0.0650715767	-0.0398822109	0.0307862248	-0.0208303222	0.0130111138	-0.0308852651	-0.0440503085	-0.0417253917	0.0341045266	-0.0761758402	-0.1512854561	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	0.0155277291268021	0.0054053599955637	2.921791668164041e-05	0.0002411103718353	0.2293595469305245	0.0170325253897231	0.0526058017681754	0.0002901069211515	0.1600253596653402	0.0288860677521398	0.0008344049101812	0.0256081157360214	-0.0019799008028286	-0.0003496540135472	3.920007189041336e-06	1.2225792918966573e-07	0.0009441571426853	0.0004469602625781	8.9143271008367e-07	1.9977347632388415e-07	0.0008524364507705	-0.0001334703907065	7.26647902602207e-07	1.7814345195345773e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4648.210075148818	5.7812504672592695	21605856.90271498	33.422856965185524	4207.914622715542	34.42012926996995	1184.745298961442	17706545.472063277	4485.416549514938	-2.266619895403892	5.13756575024075	20118961.622662496	4374.52055329258	3473.416932409936	0.635825	14.311046	0.0640869554850633	0.0332401680608426	-0.0099850355	0.0884401346	0.0250109006	-0.0422130853	-0.0642505419	0.0558873999	0.0239902371	0.0342440936	-0.0440219253	0.0402775102	-0.0914448733	-0.0277690351	0.0339783775	0.0368904736	-0.0894680855	0.0091089543	0.0500772081	-0.0675230645	0.0660192053	0.0138896651	0.0182959329	0.0208889095	-0.0040681448	-0.0310265763	-0.0173424451	-0.0028701771	-0.0275614456	0.0331723937	-0.0437539275	0.0440055412	-0.0515557891	-0.0608327481	-0.0538179799	0.0083706546	-0.0166895872	0.0211670151	-0.0167196635	0.0326213757	-0.0071035123	0.0443235262	0.023270438	-0.0333599412	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	0.0112325608600656	-0.0042951682667365	1.844847043958024e-05	0.000126170423475	0.2295880531043224	0.0002285061737979	0.0527106741282331	5.2215071463760624e-08	0.1670569993354291	0.0070316396700889	4.9443956449968034e-05	0.0279080410269575	-0.0022138386348186	-0.0002339378319899	4.901081501015483e-06	5.4726909236181444e-08	0.0005291130579727	-0.0004150440847126	2.7996062811722176e-07	1.7226159225491993e-07	0.0012540873615567	0.0004016509107862	1.5727351104162452e-06	1.6132345413538408e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4659.866600112548	11.65652496373059	21714356.730844483	135.87457423007442	4177.3891740137215	-30.525448701820096	931.8030184474502	17450580.311167043	4495.940137255323	10.523587740384755	110.74589892957631	20213477.717783414	4382.202552017657	3471.1448771158853	0.50014	11.257057	0.032557543746786	0.0170279846391196	-0.0128060347	0.0869577226	0.0126386055	-0.0071325628	0.0045658708	-0.0360460965	0.0271195391	0.0898794636	-0.1143282103	0.0130339497	-0.0237205884	-0.0166121743	0.058621214	0.0096361744	-0.0228617436	0.0075768354	0.0563062383	-0.0877581149	0.0681208366	0.0133769672	0.0234126069	0.0257938709	-0.0068573525	-0.0240556266	-0.0196439272	-0.0040146561	-0.0262384221	0.0201706132	-0.0432488593	0.0250310205	-0.0411895911	-0.0432602752	-0.0286200358	0.0042235285	-0.0262536579	-0.0066752902	0.0092128943	-0.0021838348	0.1034448645	0.0626112226	0.06418173	0.0407709078	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	0.0085696927919229	-0.0026628680681426	7.090866348334028e-06	7.343963454793533e-05	0.2296483152972257	6.026219290330981e-05	0.0527383487188539	3.631531893515723e-09	0.1831888883228742	0.016131888987445	0.0002602378423032	0.0335581688049704	-0.0021034271116375	0.000110411523181	4.424405613971677e-06	1.2190704451170569e-08	0.0006581453306222	0.0001290322726495	4.33155276219805e-07	1.6649327385094918e-08	0.001288694055692	3.460669413529998e-05	1.6607323691758955e-06	1.197623278974206e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4674.148995585099	14.282395472550888	21847668.832929198	203.9868204343421	4179.462673576511	2.073499562789948	4.299400436890106	17467908.23981932	4504.743427430317	8.80329017499389	77.49791790514395	20292713.34697664	4390.114171222575	3494.670541309175	0.444302	10.000269	0.0739355108598742	0.0431992699667774	-0.0162880437	0.0611203277	-0.0032107543	0.0385138297	0.0219051364	-0.0664866797	-0.0180018319	0.0650532892	-0.0726473418	-0.0299550575	-0.0079911039	-0.0036581583	0.0462787316	-0.0311632434	0.0009104765	-0.0016586407	0.043519402	-0.0213530523	0.0762661298	0.0117876858	0.0057736897	0.0202671896	-0.0081445121	-0.0349022078	-0.0409202079	0.0074628621	-0.0095828678	0.0179621076	-0.0533045404	0.0142530979	-0.0252553844	-0.0609822588	-0.0092753302	0.0365528217	-0.0005884895	-0.0202159191	0.0052826574	-0.0375373945	0.1207796607	0.0553116057	0.0589845905	0.0618505938	0.0641245402	-0.0394130496	-0.1090515843	0.0	0.0	0.0162596267419417	0.0076899339500187	5.913508415565171e-05	0.0002643754617872	0.2295362420005915	-0.0001120732966342	0.0526868863917541	1.2560423818459069e-08	0.1421181133621729	-0.0410707749607013	0.0016868085558725	0.0201975581456234	-0.0022570821119175	-0.0001536550002799	5.094419659937962e-06	2.3609859111046776e-08	0.0009431175693412	0.0002849722387189	8.894707496000532e-07	8.12091768405187e-08	0.0012260667216406	-6.262733405140004e-05	1.5032396059145284e-06	3.92218297038565e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4682.667171393937	8.51817580883744	21927371.83805049	72.55931911026339	4157.758023320413	-21.70465025609883	471.091842739571	17286951.780485265	4513.604708605197	8.861281174879878	78.5223040602805	20372627.465543	4399.690557905771	3533.7799249446434	0.507716	11.427586	0.1042091401516314	0.0459180275707482	-0.0279375345	0.0050761112	-0.0351893324	0.0546245282	0.0722807979	-0.1295462966	-0.0110902229	0.0511581203	-0.0878567034	-0.0597416297	0.0152806629	0.0095757324	0.07222073	-0.0645121393	0.0301726291	-0.0181658319	0.0621109646	0.0048340533	0.0814168648	0.0044589263	-0.0045647636	0.0033214124	-0.0004639351	-0.0462716648	-0.0636227852	0.0043162977	0.0194282856	0.0095597907	-0.0523981591	-0.0056053142	0.0009450073	-0.0635751102	0.0075963202	0.039279044	0.0203237489	-0.0330545951	0.0069832673	-0.0638887341	0.1195804425	0.0216949242	0.0316321676	0.0201944813	0.0622738351	-0.0435714113	-0.1105075577	0.0	0.0	0.0255369037431876	0.0092772770012459	8.606786855784617e-05	0.0006521334527888	0.2015407731733773	-0.0279954688272142	0.0406186832513227	0.0007837462748555	0.1078924295360366	-0.0342256838261362	0.0011713974333666	0.0116407763511886	-0.0026959807468466	-0.000438898634929	7.268312187367551e-06	1.9263201174262726e-07	0.0009431397544801	2.2185138900000092e-08	8.895125964807833e-07	4.921803880122975e-16	0.0010107733317679	-0.0002152933898726	1.0216627282131813e-06	4.6351243722878396e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4692.821523897345	10.154352503408518	22022573.8551542	103.11087476347883	4221.464191358917	63.70616803850408	4058.4758461501183	17820759.91892559	4509.423904586624	-4.180804018572417	17.47912224171127	20334903.95125728	4401.45000202216	3600.4459225162045	0.496833	11.182635	0.0884287930971144	0.0464906527986229	-0.0271050822	-0.010783399	-0.0456014556	0.0788336708	-0.0057588275	-0.0532789523	-0.0336186989	-0.0282102766	-0.0262866129	-0.0432294293	0.0116457113	-0.0097095169	0.0675688107	-0.0495816284	0.0223541969	-0.0169030442	0.0764041728	0.0101609649	0.0774668145	-0.0016865101	-0.0055456899	-0.0054242405	0.0027919988	-0.0380516543	-0.0606454619	0.0058050462	0.0258280889	0.006350902	-0.0443843792	-0.0154754551	0.0135721153	-0.0604100553	0.0058154072	0.0325385705	0.0463205298	-0.0331304191	0.0110270465	-0.0488603423	0.1529576019	0.0230185975	0.0465775361	0.0537070949	0.0603985106	-0.0476608776	-0.1115704417	0.0	0.0	0.0114412466029421	-0.0140956571402455	0.0001986875502153	0.0001309021238293	0.1983908516194645	-0.0031499215539128	0.0393589300062963	9.922005795804457e-06	0.1212275830354627	0.0133351534994261	0.0001778263188532	0.01469612688862	-0.0033138124745475	-0.0006178317277009	1.0981353116466625e-05	3.817160437538791e-07	0.000530118525212	-0.0004130212292681	2.8102565077294585e-07	1.7058653582613246e-07	0.0011368815928695	0.0001261082611015	1.2924997562054915e-06	1.5903293518069313e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4690.295550123171	-2.525973774174417	21998872.34750522	6.380543507816952	4202.5015576421	-18.962633716816526	359.5814774781469	17661019.34198428	4514.895243997539	5.471339410914879	29.93555494943038	20384279.0642716	4404.729070015324	3588.885158468952	0.572206	12.879123	0.0657919487347907	0.0286744098605181	-0.0174199291	-0.0397286992	-0.0559460037	0.0654203661	0.0279496034	-0.0308184098	0.0684255729	0.0104157985	-0.0080881925	-0.0649653299	0.0052422854	0.011617868	0.0724861263	-0.071620527	0.0136068518	-0.0358412383	0.0709680919	-0.0004206112	0.0824166629	-0.0038406002	-0.0175857385	-0.0094118899	-0.0020989946	-0.0197760979	-0.0545101093	0.009190231	0.0475233244	0.0061709302	-0.0471801626	-0.0284723982	0.0172636154	-0.074794816	-0.0072916518	0.0230350928	0.0659289958	-0.0217621858	0.0130574849	-0.0686915844	0.1076191655	0.0020683911	-0.0043191403	0.0073988682	0.0584993082	-0.0516749823	-0.1122364555	0.0	0.0	0.0168877300995404	0.0054464834965983	2.9664182478717652e-05	0.0002851954279149	0.2128125684271822	0.0144217168077177	0.0452891892805741	0.000207985915682	0.100380471752743	-0.0208471112827196	0.000434602048834	0.0100762391093032	-0.0035107379864662	-0.0001969255119186	1.2325281209616748e-05	3.8779657244442e-08	0.0003607677519246	-0.0001693507732873	1.3015337082872976e-07	2.8679684413040335e-08	0.0012721380506185	0.000135256457749	1.6183352198314372e-06	1.8294309362807022e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4657.742420072508	-32.55313005066273	21694564.451742902	1059.7062760953609	4167.757119937819	-34.744437704281154	1207.175951386674	17370199.410792384	4491.248622796475	-23.64662120106459	559.1626942266374	20171314.191771228	4382.373188611373	3520.4914106431897	0.839936	18.905134	0.1533128175640435	0.0919405485681564	-0.0013717385	-0.0235855182	-0.0629830158	0.023709806	0.0406492225	-0.0913632953	0.1830863556	-0.0451340565	-0.0227663913	0.0083214611	-0.089286244	-0.0027713508	0.052451592	0.0021319968	-0.0717459519	-0.0237034005	0.0835071188	0.0662516377	0.0721203945	-0.019743477	-0.0203291923	-0.0006027714	0.0003311893	-0.027504435	-0.0428930651	-0.0082665229	0.0456238445	0.0271192991	-0.0319542752	-0.0250873847	0.0232327142	-0.0776574718	-0.009752519	0.0628268492	0.00597321	0.0026724742	-0.0202176128	-0.0561871554	0.01765501	-0.0270936291	-0.120041613	0.0306099499	0.0565769786	-0.0556073782	-0.11250323	0.0	0.0	0.0233869403351292	0.0064992102355888	4.223973368638223e-05	0.0005469489782388	0.23974069712159	0.0269281286944077	0.0574756018563459	0.0007251241149825	0.092545603038161	-0.007834868714582	6.138516777473579e-05	0.0085646886416968	-0.0050891040523557	-0.0015783660658895	2.589898005570321e-05	2.4912394379514986e-06	0.0007621018520413	0.0004013341001166	5.807992328847795e-07	1.6106905991648136e-07	0.0015334500830016	0.0002613120323831	2.351469157057614e-06	6.828397826818629e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4666.919404376711	9.17698430420296	21780136.72694788	84.2170409195875	4172.516282684949	4.759162747130176	22.649630053671647	17409892.129271027	4492.656668973929	1.4080461774547075	1.9825940378448137	20183963.94527592	4378.767792303585	3499.280962053236	0.748961	16.857487	0.3168832191303101	0.1973659800095512	0.0008624353	0.00854761	-0.0257533483	0.0164677913	-0.0237387558	-0.0925770678	0.0237073059	-0.0235912589	0.0810405505	0.0126864626	-0.0436778726	-0.0181860453	0.0394342773	0.0124042784	-0.0430756117	0.0010606868	0.0540259703	-0.0478974775	0.0458769026	-0.032533392	0.0204413526	-0.0204323833	0.01563588	0.0056018765	0.0012473863	-0.0155083821	0.0401804656	0.0524766182	0.0048856437	-0.0386891474	5.37451e-05	-0.0124889028	-0.0092957704	0.014803701	0.0099164778	0.0364623311	-0.0031348037	-0.0486221529	0.0678816536	-0.0508494642	-0.0466433961	0.0587385134	0.0546322818	-0.0594518474	-0.1123698164	0.0	0.0	0.0331688809808241	0.0097819406456949	9.568636279589796e-05	0.00110017466552	0.1833612086516609	-0.0563794884699291	0.0336213328381979	0.0031786467201308	0.2322668312132521	0.139721228175091	0.0195220216027558	0.0539478808818453	-0.0069498668180632	-0.0018607627657075	4.830064878881591e-05	3.4624380702434253e-06	0.0009340334126806	0.0001719315606393	8.72418416003768e-07	2.95604615438653e-08	0.0017207669934467	0.0001873169104451	2.9610390457355958e-06	3.508762493869763e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4648.072330047604	-18.847074329107272	21604576.38535416	355.2122107668943	4145.815996442522	-26.700286242426955	712.9052854275342	17187790.276358705	4483.220084277701	-9.436584696228238	89.04913072908897	20099262.32407096	4368.9875574945245	3513.441683241736	0.672436	15.135064	0.2406067802892386	0.1084427860459545	0.0013659577	0.004201668	-0.031042646	-0.0160459631	0.0219845439	-0.0801453989	-0.0510662778	-0.0574671252	0.2301748913	0.0482642091	-0.0764834352	0.0214121613	0.0564537007	0.0454915935	-0.0731926297	-0.0394319576	0.0376506328	-0.0650879991	0.055532999	-0.004929788	0.0045706645	0.0070276528	-0.0120000164	-0.0108755537	-0.0023515373	0.0139158968	0.0297824823	0.0389433667	-0.0251828404	-0.0254596778	0.0157267227	0.0161074131	0.0282912852	-0.0223786021	0.1008510892	0.0067446887	-0.0102644016	-0.0528788723	-0.0049619913	-0.035926945	-0.1087313489	-0.0158059276	0.0526659867	-0.0632023111	-0.1118366891	0.0	0.0	0.0030212634296731	-0.030147617551151	0.0009088788440104	9.128032711480065e-06	0.2202695222839708	0.0369083136323099	0.0485186624472087	0.0013622236151809	0.2123949752640044	-0.0198718559492477	0.0003948906588676	0.045111625517397	-0.0058599378651006	0.0010899289529626	3.4338871782839774e-05	1.1879451225061512e-06	0.0020649766101086	0.0011309431974279	4.264128400295605e-06	1.279032515808668e-06	0.0008680592807067	-0.00085270771274	7.535269148210334e-07	7.271104433662824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
