global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57
4149.272863336699	-1.4911977343672334	2.22367068298197	17216465.294422325	3861.077571780183	20.80844754951022	14907920.015303954	432.9914894207178	4151.215031824928	3.047704517467537	9.288502825792031	17232586.240449235	3922.548991431433	3168.212820507232	0.439625	16.070374	0.0568868136487596	0.0277717046175549	0.0099508651	0.0700750352	0.0656154932	0.0024679281	-0.0061909978	0.0164565587	-0.0002091834	-0.0664846303	0.0173911416	-0.0095961322	0.0150970047	0.0158078445	0.0346961563	0.0423947483	-0.0199477121	0.0985922603	-0.0667200406	0.0220531701	0.0573357373	-0.0258991014	-0.01332064	-0.0140418917	0.0181108221	0.0211613799	-0.009760021	0.011705096	0.0036098341	0.0078847672	-0.0008570547	-0.0105576656	0.0342437445	0.0322145374	-0.0149511349	0.0121155322	0.0010598297	-0.0132082822	-0.0032719798	0.0781212842	-0.003323509	-0.0827512714	0.0	0.0044701300960667	-0.0081262780052072	6.603639421791431e-05	1.998206307576128e-05	-0.0264986864038547	0.0186844927368242	0.0003491102688324	0.0007021803811298	-0.1337096070586767	-0.0111757902853782	0.0001248982885027	0.0178782590197857	-0.0037692019038806	0.0002904867685269	1.420688299221714e-05	8.438256268920083e-08	-0.0020680738319294	8.704082004699996e-05	4.276929374311152e-06	7.576104354454229e-09	0.0003001038146872	4.774638531000026e-07	9.006229958980929e-08	2.279717310171008e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4151.535720421686	2.262857084987445	5.120522187077877	17235248.83793721	3840.763284372729	-20.31428740745423	14751462.60658559	412.6702728726535	4143.668580630627	-7.546451194300971	56.94892562796655	17169989.306105435	3917.396929497201	3175.4633975668903	0.436725	15.964356	0.0525290311572508	0.0285074765282499	0.0038864445	0.059049526	0.086404225	0.011953552	-7.6047e-06	-0.0029087549	0.0151583877	-0.0583437674	0.0053649304	-0.0131757314	0.0063789393	0.0053202617	0.0196821969	0.0373293299	-0.0225923639	0.1014342329	-0.0705992293	0.0240233168	0.0649127756	-0.0272053345	-0.0162977134	-0.0152779435	0.0188787949	0.0226018882	-0.0088809497	0.0069483675	0.0014007516	-0.0034584263	0.010746638	-0.0015949053	0.0442078863	0.0197817259	0.0077318849	-0.0150662583	0.03678458	0.0100439797	-0.008678037	0.076516145	-0.0077498093	-0.0870905918	0.0	0.0066009890959009	0.0021308589998342	4.540560077174408e-06	4.357305704420258e-05	-0.0336476611268636	-0.0071489747230088	5.110783959022015e-05	0.0011321650993082	-0.1444410442994694	-0.0107314372407927	0.000115163745253	0.0208632152783212	-0.0043241956756078	-0.0005549937717272	1.86986682409452e-05	3.080180866559835e-07	-0.0021621582586872	-9.408442675780004e-05	4.674928335609266e-06	8.851879358343838e-09	0.0002988268092999	-1.2770053872999758e-06	8.929746195635881e-08	1.6307427591931613e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4159.03107989494	7.4953594732542115	56.18041363330165	17297539.523532074	3877.898318978243	37.13503460551419	15038095.372334285	1379.0107951527366	4150.157905467119	6.489324836492415	42.111336833517306	17223810.640311226	3923.005919341863	3163.7306371251225	0.475215	17.37134	0.0762269929338609	0.0421611553588408	0.0047886112	0.0602185892	0.062576905	0.0108518049	-0.0237996053	0.0244306294	-0.0105298874	-0.0691808447	0.0190626833	0.0043920533	0.0174845237	0.001262586	0.031936878	0.0432622038	-0.020823912	0.0972850545	-0.0711123726	0.0228312647	0.0627288941	-0.0263735883	-0.0171641268	-0.0165193916	0.0171528648	0.0201797765	-0.0135705891	0.0090026996	0.0107297638	0.0008758417	-0.006762074	-0.0106498155	0.0335069215	0.0277594402	0.0253960768	0.0220515168	-0.0033554925	-0.0205660344	-0.0153411548	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.0014980712600163	-0.0051029178358846	2.6039770439789165e-05	2.244217500086825e-06	-0.0692085939402176	-0.035560932813354	0.0012645799425558	0.0047898294751819	-0.1353549998243721	0.0090860444750973	8.255620420344635e-05	0.0183209759774557	-0.0040938403870668	0.0002303552885409	1.6759529114779246e-05	5.306355895880733e-08	-0.0019878665353714	0.0001742917233158	3.951613362449494e-06	3.0377604816391407e-08	0.0001739318649662	-0.0001248949443337	3.0252293650620435e-08	1.5598747120118025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4178.013305557745	18.98222566280492	360.32489111364976	17455795.18141756	3884.1882757142535	6.289956736010481	15086918.561196065	39.56355574088362	4157.858879583116	7.70097411599636	59.30500233524591	17287790.46252816	3934.678255844561	3217.141148686925	0.507393	18.547617	0.0818215981523418	0.0355597031574647	-0.014005927	0.0454078854	0.0540903438	0.0082608777	-0.0424194084	0.0287601954	-0.0280097879	-0.0152022232	0.02657016	-0.0165884871	0.0273933571	0.0035767591	0.0190763317	0.0377057589	-0.0271845947	0.1008795419	-0.0787685374	0.0281633743	0.0681965039	-0.0308799469	-0.0312093883	-0.0175696241	0.013453948	0.0149022913	-0.0072099026	-0.0011164191	0.0081184624	-0.0135495674	0.0082463866	-0.0049469481	0.035103458	0.02699989	0.0420839724	-0.0040408054	0.0255000787	0.0070730437	-0.0025030394	0.0732168931	-0.0165592163	-0.0948373385	0.0	0.0147470331130818	0.0132489618530655	0.0001755349901839	0.0002174749856383	-0.0612093224796979	0.0079992714605196	6.398834389908488e-05	0.0037465811584236	-0.1630918017240787	-0.0277368018997065	0.0007693301796235	0.0265989357896061	-0.0043121777316857	-0.0002183373446189	1.859487678964603e-05	4.7671196055232365e-08	-0.0023021544938341	-0.0003142879584627	5.299915313480542e-06	9.877692083465197e-08	0.0002980378206656	0.0001241059556994	8.882654254710035e-08	1.5402288240061433e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4179.245713592329	1.2324080345833863	1.5188295637056852	17466094.734579854	3907.196157056232	23.00788134197865	15266181.809714988	529.3626038465691	4157.269654849377	-0.5892247337387744	0.3471857868495295	17282890.983131457	3933.172036241066	3222.714908748478	0.518732	18.96209	0.0250561718525272	0.0178496976464107	-0.0159107523	0.040711354	0.0651390806	-0.0027729692	-0.0509604513	0.0196239936	-0.0665078214	-0.0722689807	0.0308218035	0.010351062	0.0306670674	-0.0033374541	0.0370736077	0.0334716294	-0.0278114851	0.1006661435	-0.0776811295	0.0352759707	0.0676834836	-0.0347291828	-0.0314479694	-0.0151812042	0.0127068911	0.0219989791	-0.0126490581	0.0061966404	0.0099201371	-0.0117389961	0.0110797288	-0.0057702894	0.0382976797	0.0276368921	0.0743950748	0.0008082288	-0.0074586834	-0.0095773533	-0.0232281918	0.0715240683	-0.0209285683	-0.098217554	0.0	0.014780488745032	3.345563195019871e-05	1.1192793091871566e-09	0.000218462847542	-0.0629852547674687	-0.0017759322877708	3.153935490746832e-06	0.0039671423181229	-0.170577918325165	-0.0074861166010863	5.604194176506e-05	0.0290968262201466	-0.0043122179107244	-4.0179038699426906e-08	1.8595223309572308e-05	1.614355150810045e-15	-0.0019886581133885	0.0003134963804456	3.954761091945907e-06	9.827998055249256e-08	0.0002997146078157	1.6767871500999727e-06	8.982884613811886e-08	2.8116151467403887e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4185.5406798944605	6.294966302131797	39.62660074497487	17518750.783051383	3907.39462315759	0.198466101358008	15267732.741080845	0.0393887933882471	4158.19280916664	0.9231543172627426	0.8522138934808403	17290567.43820515	3933.9129910730567	3225.514002416041	0.464305	16.972542	0.0485185472226494	0.0259734775502114	-0.0203617714	0.024970802	0.0637778951	0.0052537637	-0.0626461656	0.0319010006	-0.0534468558	-0.0276200059	0.0317241109	-0.017585252	0.0312536295	0.0112742151	0.0294413542	0.0335313113	-0.0291743931	0.1029409428	-0.0791700056	0.0362866424	0.0752574478	-0.0362133914	-0.0366602085	-0.0208819724	0.0163736035	0.0246442332	-0.0103249534	-0.0013801995	0.0090783093	-0.0246877789	0.0165666404	-0.0076132724	0.0306543311	0.0094378009	0.1040147753	0.0118367533	0.009133313	-0.0027601765	-0.0397987367	0.0698033217	-0.0252652428	-0.1012527768	0.0	-0.0019689889238065	-0.0167494776688385	0.0002805450021789	3.87691738207268e-06	-0.0728758146170349	-0.0098905598495662	9.782317413785102e-05	0.0053108843560964	-0.1714713731308847	-0.0008934548057197	7.98261489863629e-07	0.029402431803391	-0.0045056893695967	-0.0001934714588723	2.0301236695296705e-05	3.7431205398176135e-08	-0.0022131882554223	-0.0002245301420338	4.898202253939204e-06	5.04137846817185e-08	0.0002980151107513	-1.699497064399974e-06	8.881300623610961e-08	2.8882902719041293e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4186.094410490604	0.5537305961433958	0.3066175731053205	17523386.413540676	3900.9579872308777	-6.43663592671237	15217473.21814038	41.43028205304441	4161.408054805747	3.2152456391077067	10.337804519801123	17317316.998602152	3938.422485066684	3237.1775545722994	0.493497	18.039631	0.0657932935373716	0.0410072348496981	-0.0280163412	0.0289249246	0.0438479321	-0.0038092145	-0.0620042074	0.0404707254	-0.0651201777	-0.0441703127	0.0400818955	0.0037830023	0.038770918	-0.006364958	0.0554737889	0.0367837236	-0.029562438	0.1030948932	-0.0825746067	0.0356842643	0.0730186283	-0.0464398723	-0.0412643886	-0.0177879597	0.0132221379	0.0206667168	-0.0079624617	0.0001712482	0.0172701248	-0.0223747253	0.0050446323	-0.018509893	0.0344999295	0.0367190838	0.087935539	0.0220547144	-0.0214198933	-0.0196488993	-0.0286075705	0.068055325	-0.0295624686	-0.1039323455	0.0	-0.0025037375298495	-0.0005347486060429	2.859560716649315e-07	6.268701618376876e-06	-0.0629836204790308	0.0098921941380041	9.78555048639627e-05	0.0039669364486465	-0.2004537863925293	-0.0289824132616446	0.0008399802784687	0.0401817204791017	-0.0041567283477633	0.0003489610218333	1.7278390557099014e-05	1.2177379475901048e-07	-0.0023410266378316	-0.0001278383824092	5.480405719037126e-06	1.6342652017026392e-08	0.0002471357643604	-5.08793463909e-05	6.107608602599915e-08	2.5887078891651892e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4186.495011184399	0.4006006937952406	0.1604809158692281	17526740.478671864	3900.961317550304	0.003330319426368	15217499.201023804	1.1091027481644604e-05	4155.958880653461	-5.449174152286105	29.693498941942988	17271994.21768237	3931.90397254116	3260.846677441617	0.537787	19.658632	0.041525868157437	0.0228459245635154	-0.0317374427	0.0182410302	0.0685843268	0.0035801242	-0.0565908725	0.0172198722	-0.0723498316	-0.0272833043	0.031030073	-0.0277522476	0.0319334229	0.0202156369	0.0152409454	0.0324731013	-0.0319534178	0.1000301974	-0.0838349347	0.0395745119	0.0829200728	-0.0441724226	-0.0405691756	-0.0208092651	0.0220462896	0.0289670133	-0.0092882173	-0.006348496	0.007825064	-0.0297613981	0.0273508171	-0.0048257991	0.0428149914	0.0125078589	0.1232104259	-0.0120181089	0.0292635247	0.0155841727	-0.0384396938	0.0662807606	-0.0338135361	-0.106246848	0.0	0.014664413029422	0.0171681505592715	0.0002947453936258	0.0002150450094974	-0.0574051284196883	0.0055784920593425	3.111957365614741e-05	0.0032953487688809	-0.1984324095029563	0.002021376889573	4.085964529699888e-06	0.0393754211411489	-0.0043661607825063	-0.000209432434743	1.906335997869603e-05	4.3861944722381006e-08	-0.0024161601261378	-7.513348830619996e-05	5.83782975513823e-06	5.645041065057886e-09	0.0002977268142962	5.059104993580002e-05	8.864125595096397e-08	2.559454333606611e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4173.611223046424	-12.883788137974989	165.99199678422502	17419030.641139068	3896.4716236203217	-4.489693929982423	15182491.113678386	20.15735158492101	4152.912624669722	-3.0462559837387744	9.279675518464288	17246683.26814116	3929.957348034568	3228.9876367147867	0.579846	21.19611	0.0392205896505037	0.0242039812845362	-0.0239973574	0.0394475747	0.0571554316	-0.0061408419	-0.0482203734	0.060704533	-0.0624947146	-0.0824240561	0.0318663869	0.0300409055	0.030081587	-0.0257186172	0.0636598078	0.0377242567	-0.0263160243	0.1045335602	-0.0858160518	0.0407451834	0.0829483199	-0.048531648	-0.0357399878	-0.0222012046	0.0196634027	0.030318487	-0.0043922308	0.0039149994	0.020335729	-0.0203655225	0.0063874911	-0.0171908946	0.0370453254	0.0309655735	0.1049953599	0.0334710538	-0.0301823699	-0.0262141785	-0.035889446	0.0644803214	-0.0380118078	-0.1081881546	0.0	0.0146024872857566	-6.192574366540096e-05	3.834797728512947e-09	0.0002132326349306	-0.0743630100777323	-0.016957881658044	0.0002875697503282	0.0055298572678209	-0.194989872092222	0.0034425374107343	1.185106382430524e-05	0.038021050218541	-0.0043121126642931	5.404811821320063e-05	1.8594315629556933e-05	2.921199082388109e-09	-0.0027356545794643	-0.0003194944533265	7.483805978143996e-06	1.0207670570639912e-07	0.0002961044890747	-1.6223252215000184e-06	8.767786845018914e-08	2.631939124315084e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4174.496096567795	0.8848735213705368	0.7830011488226938	17426417.660259753	3859.3986305414246	-37.07299307889707	14894957.789425025	1374.40681582795	4147.754806104433	-5.157818565289745	26.60309235244756	17203869.93156242	3920.1194999988606	3237.3992271258203	0.684195	25.010551	0.0546862155184127	0.0408844622856285	-0.0242448898	0.0204512349	0.073106205	0.0080175761	-0.0369103502	-0.0077792884	-0.0443307807	-0.0073988073	0.0227858997	-0.0610903249	0.0225921304	0.0458759757	-7.97422e-05	0.0355737852	-0.027159434	0.104803465	-0.0916960168	0.0395433787	0.0896687001	-0.044981983	-0.0388895233	-0.0205324963	0.025971364	0.0296680376	-0.012140958	-0.0083056101	0.0102323951	-0.0324903714	0.0261332603	0.0002525698	0.0558545961	0.0115576954	0.1105627188	-0.0234631514	0.0507230425	0.0353216363	-0.0272798322	0.06265471	-0.0421507286	-0.1097494464	0.0	0.0147396429132413	0.0001371556274846	1.8811666150721667e-08	0.0002172570732098	-0.0740858902601502	0.0002771198175821	7.679539329673941e-08	0.005488719135639	-0.171395354109336	0.0235945179828859	0.0005567012788447	0.0293763674102646	-0.0047771041850868	-0.0004649915207937	2.282072439517382e-05	2.162171144100383e-07	-0.0028827240943065	-0.0001470695148421	8.31009820389523e-06	2.1629442195920024e-08	0.0002946170829014	-1.487406173300012e-06	8.67992255373304e-08	2.2123771243709856e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4174.883556278106	0.3874597103113046	0.1501250271145201	17429652.708481327	3921.202580651572	61.803950110147525	15375829.67850855	3819.728249217604	4136.700104205743	-11.054701898689927	122.20643406889867	17112287.752135802	3914.079565273005	3203.35182480585	0.898667	32.850506	0.1036885710235702	0.0664533718376638	-0.0147463044	0.0631358449	0.0648910331	-0.0098763748	-0.0621241622	0.0787958556	-0.0570087715	-0.0919046712	0.0321912256	0.0588530296	0.0254102909	-0.0355918751	0.1067770409	0.0444544804	-0.0209319406	0.108864188	-0.08802295	0.0418750572	0.0839693429	-0.0421415956	-0.0258963606	-0.018606409	0.0170289414	0.0235171522	-0.0056745451	0.0038383844	0.0173673147	-0.0108436651	-0.0066617986	-0.0295790146	0.013960391	0.0362176836	0.0967860872	0.0485882487	-0.0585211655	-0.0521822903	-0.0442622964	0.0608046394	-0.046223836	-0.1109252393	0.0	-0.0096814601351553	-0.0244211030483966	0.0005963902741004	9.373067034860128e-05	-0.0730099468679839	0.0010759433921662	1.1576541831463144e-06	0.0053304523416658	-0.1563035364991236	0.0150918176102124	0.0002277629587799	0.0244307955221328	-0.0057516595796709	-0.0009745553945841	3.3081587920420034e-05	9.497582171129708e-07	-0.0025968680023666	0.0002858560919398	6.743723421715495e-06	8.171370529915246e-08	0.0002930344299695	-1.58265293189998e-06	8.586917714754982e-08	2.5047903028516026e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4134.125699698518	-40.757856579588406	1661.202872962298	17090995.300907757	3792.5172317859738	-128.68534886559837	14383186.953393543	16559.91901266076	4111.367176796549	-25.33292740919387	641.7572111194861	16903340.062440023	3874.5809495674407	3225.784000380215	1.707028	62.399906	0.5127158286198545	0.2955982293018209	-0.0226069186	-0.1033571736	0.0325596607	-0.0043077648	0.0108904407	-0.0544198222	-0.1132768424	0.1250102045	-0.014591211	-0.1672837488	-0.0298285194	0.1386645798	-0.0336770976	0.0450785793	-0.0201392234	0.0274510677	-0.0880347641	0.0139245058	0.0888375033	-0.0378083287	-0.0757937504	-0.02327359	0.0585738125	0.0961681973	-0.0062147218	-0.0588769183	0.0454196983	-0.0511967542	0.0502647772	-0.0244314926	0.1492053619	-0.0209000933	0.2249271553	-0.0878252384	0.2010533062	0.2073723281	0.03430522	0.0589308316	-0.0502247703	-0.1117114032	0.0	0.0859806119204051	0.0956620720555604	0.0091512320299632	0.0073926656262073	-0.0290213657467717	0.0439885811212122	0.0019349952690574	0.0008422396698078	-0.1704943458863255	-0.0141908093872019	0.0002013790710638	0.029068321979206	-0.0011380888528406	0.0046135707268303	1.295246236960033e-06	2.128503485146546e-05	-0.0006148358197406	0.001982032182626	3.780230852360956e-07	3.928451572965186e-06	-0.0002888499816918	-0.0005818844116613	8.343431192335319e-08	3.385894685344173e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3746.30800953822	-387.8176901602974	150402.56080126844	14034823.70233022	3492.846376640852	-299.67085514512155	12199975.81081313	89802.62142340842	3759.670905063446	-351.696271733103	123690.26755096462	14135125.31438059	3547.861160474174	2809.1731886719213	3.575398	130.697632	2.706597399159997	1.8103354383741224	0.1611308414	-0.2497752464	-0.0278463132	0.1046024724	0.3208698873	-0.0346885348	0.0890535545	0.3420583117	-0.5269987204	0.0279124316	-0.513060296	0.0605498058	-0.5374190712	0.1192896938	0.019172581	-0.3076826458	0.0583034458	0.0304535628	0.1157108566	0.3863710431	0.0548749864	0.2416665553	0.2839801755	0.3621273277	-0.2541367905	0.2657080602	-0.2762298842	0.0889437877	0.2999562443	-0.0818760451	0.0477862951	-0.0533149686	0.0160410652	-0.0557251196	-0.0799680489	-0.0994321544	0.0380342655	0.0570340182	-0.0541472847	-0.1121051767	0.0	-0.0316618516706057	-0.1176424635910108	0.0138397492397623	0.0010024728512114	-0.3412562884597463	-0.3122349227129746	0.0974906469615772	0.1164558544133215	1.6388764021954358	1.8093707480817611	3.273822504013953	2.685915861673056	0.0024370353710107	0.0035751242238513	5.939141399557261e-06	1.2781513215968362e-05	0.0038921238545956	0.0045069596743362	1.5148628099512112e-05	2.0312685506092667e-05	-0.0015537513789893	-0.0012649013972975	2.414143347711151e-06	1.5999755448851678e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4115.686295158306	369.378285620086	136440.31788763384	16938873.680153903	3862.63190868289	369.7855320420376	14919925.261975223	136741.33970761285	4063.302518012379	303.63161294893325	92192.1563819708	16510427.35288574	3876.862311168479	3197.1021105613545	3.731072	136.388229	3.3670541081087304	1.7112514444000055	-0.0012477794	-0.1400763782	-0.0212808989	-0.0978983953	-0.023673513	0.2904299689	0.1303545446	-0.1067493226	-0.0832668086	0.3374775469	-0.0666300222	-0.2997598127	0.1276812822	0.0622515755	-0.0626957056	-0.1435828089	0.065587965	0.0519156733	-0.0355696675	0.1298752246	-0.0596390821	-0.025405818	0.0613587409	-0.0078585396	0.0460516813	-0.015432934	0.1035403776	-0.11923825	-0.1245482759	-0.1166623153	-0.1758617124	0.3146729148	-0.0563665942	0.4159441698	-0.3469567315	-0.1749517001	-0.1162385833	0.0551149396	-0.0579852545	-0.1121051767	0.0	-0.3977466264816627	-0.366084774811057	0.1340180623484623	0.1582023788775433	0.137102667080029	0.4783589555397753	0.2288272903451047	0.0187971413204572	0.5191372872532583	-1.1197391149421776	1.2538156855314913	0.2695035230166719	0.0156913167750559	0.0132542814040452	0.0002462174221351	0.0001756759755376	0.0149232971762511	0.0110311733216555	0.0002227047986107	0.0001216867848524	-0.005325721909603	-0.0037719705306137	2.8363313858425424e-05	1.4227761683818195e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
