global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
4692.676919617738	2.182057612967583	4.761375426309786	22021216.671913024	3649.7282119750976	15.633866010393376	13320516.021286942	244.4177664309333	4554.066905595025	-3.202791980385882	10.25787646962412	20739525.380635843	4430.067004549331	3447.44866130663	0.954436	15.319167	0.0874294811398521	0.0397990671266359	0.0904211096	-0.1245297197	-0.192152582	0.0553095257	0.1285134316	-0.0373475064	-0.0346021369	-0.1330388191	-0.1797247358	0.0254688727	-0.0281946407	-0.0221467408	0.1093194094	0.0278997268	0.2082203999	-0.0100251464	0.1216967269	-0.125108678	0.0087776695	-0.0175606504	-0.0515304272	0.0351495258	-0.0004667049	-0.0207473885	-0.010566665	-0.0860088215	-0.0762596432	-0.0603666483	0.0355588584	0.0498724846	0.1949018311	0.0423488784	-0.0135095434	-0.0623097579	0.0454794729	0.1092763339	-0.1696482596	-0.0708996742	0.1199883133	-0.0216303335	0.02067944	0.0062358317	-0.0643624683	-0.0230782152	-0.0217925513	-0.0897271395	0.1166214937	-0.0392379113	0.0768027126	0.1705970228	0.0105021787	-0.0469865478	0.0222650976	-0.0770830385	-0.0390505111	-0.0469950047	-0.0740852735	0.0737444369	-0.0727997026	-0.1621223514	0.0607823797	-0.0046974987	0.0253103646	-0.0014307995	0.1403664977	-0.0346141741	-0.1276340234	0.0756065478	-0.0690902031	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	0.016679650899178	-0.0084195399545449	0.0002782107541184	7.08886530461796e-05	0.0314854216886999	-0.0312713065754622	0.0009778946149365	0.0009913317789152	0.2244661089694375	-0.0262847133736699	0.0006908861571359	0.0503850340758793	-0.0032662734753807	-0.0002840576136329	8.068872786281791e-08	1.0668542415975517e-05	-0.0006531843491162	0.0001448969791905	4.266497939303539e-07	2.099513457856116e-08	0.0007239351543054	1.238319000000437e-07	1.5334339457620825e-14	5.240821076391833e-07	0.0	0.0
4694.914520476396	2.23760085865797	5.006857602666885	22042222.35458011	3620.343286278134	-29.384925696963364	13106885.51049916	863.4738582160578	4564.783727916706	10.71682232168132	114.850280674487	20837250.48265314	4441.421901205312	3381.9162007207456	0.958082	15.377692	0.1296719061259671	0.0593884954640409	0.0737067932	0.0710359835	-0.1692119187	0.088376626	0.0534089669	0.1243727805	0.0121496154	-0.0398180235	-0.0318628437	-0.0388672647	-0.0921130263	-0.1340365756	0.0910268139	-0.0507335089	0.0203814302	-0.0409250315	0.1061635816	-0.0364201882	-0.0007623925	0.0730680447	0.0392480423	-0.1226222511	0.0487223761	-0.0591879337	-0.1184602034	-0.0253659294	0.0089933871	0.0398897741	-0.0193771991	-0.0864227693	0.0830088582	-0.0782796936	-0.0994606788	-0.1117754545	0.0288357351	-0.0369435648	-0.0539334239	-0.0795798747	-0.0213998716	0.0109424942	0.0070733156	0.0406570782	0.1059167403	-0.0582567975	0.0800170078	0.0019314087	0.1340747057	-0.0003006768	-0.0850327415	0.1309281025	0.0408844889	-0.0203493348	-0.0087827524	-0.0373421918	-0.0446658866	-0.1544346811	0.074328106	0.0185363646	0.0272866383	0.0761452399	-0.002683993	0.0139578066	-0.0906389897	-0.0031135261	0.1094214174	-0.0289491717	0.1194678023	-6.1306e-05	-0.0464428242	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	-0.0121284843947933	-0.0288081352939713	0.0001471001337147	0.0008299086591157	0.0626480433861331	0.0311626216974331	0.0009711089910573	0.0039247773401108	0.2032412840938349	-0.0212248248756025	0.0004504931909999	0.0413070195601109	-0.0028559200101278	0.0004103534652529	1.6838996644506306e-07	8.156279104248374e-06	-0.0004285573110214	0.0002246270380948	1.83661368829893e-07	5.045730624324275e-08	0.0003893891724739	-0.0003345459818315	1.1192101395960236e-07	1.5162392763990862e-07	0.0	0.0
4705.038558594083	10.124038117686723	102.49614780837372	22137387.837857086	3647.919070216587	27.575783938452787	13307313.542849848	760.4238598202307	4563.951203591154	-0.8325243255521855	0.6930967526361212	20829650.588761143	4442.213599163553	3433.8947032430897	0.794239	12.747931	0.0883351668551553	0.0448668862521017	-0.0511663638	0.0329563014	-0.158041897	-0.0688407787	0.0473896506	0.0838966798	-0.0144353371	-0.0823656359	-0.0458609829	-0.0584532224	-0.043779377	-0.1336052064	0.0241470217	0.0476123359	0.0174906525	0.0910823648	0.1263286485	-0.0463984845	-0.0745524917	-0.0221254474	-0.0085370066	-0.0183272989	-0.0314581028	-0.0693732886	0.0151003387	-0.051583998	-0.0323420872	-0.0652714636	-0.0709747722	0.0735276063	0.0464460478	-0.0917376103	-0.1080575842	-0.1129514366	-0.0984614091	-0.0287249825	-0.1103120998	-0.1066191133	0.0797538654	0.0406838784	-0.0558694763	-0.039531064	-0.0218109497	0.0376183262	-0.062406713	-0.0447107536	0.1902540431	-0.0455558235	-0.0876375043	0.0246268118	-0.1103423143	0.0336979175	0.0042685324	0.0209554061	-0.0519479482	-0.1055998811	0.0212079527	0.0597415586	-0.0128079298	-0.0614949697	0.0192949654	0.0313793027	0.0240829958	-0.0219796431	0.1536122633	0.0482358488	0.0344684467	-0.0609366988	0.0037302295	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	-0.0028632992073482	0.0092651851874451	8.19848235080083e-06	8.584365655765209e-05	0.0297834131984302	-0.0328646301877029	0.0010800839173744	0.0008870517017484	0.2213872744616623	0.0181459903678273	0.0003292769664292	0.0490123252935633	-0.0029543017423385	-9.838173221069987e-05	9.67896523277786e-09	8.727898784784297e-06	-0.000556071670021	-0.0001275143589996	3.09215702199944e-07	1.6259911751078877e-08	0.0007246803035072	0.0003352911310332	1.1242014254958953e-07	5.251615422912874e-07	0.0	0.0
4704.091997900842	-0.9465606932408264	0.8959771459885538	22128481.524714734	3639.646422177269	-8.272648039318028	13247026.078467796	68.43670558243241	4567.200111596606	3.2489080054519945	10.555403227890055	20859316.85936805	4446.002911222154	3391.168814562369	0.7841209999999998	12.585521	0.0730590674424014	0.0368140292140639	-0.1317692297	-0.0385885517	-0.1189348515	-0.0904814052	0.0497807978	3.59315e-05	-0.0858064456	-0.1167038413	-0.0254689192	-0.081973582	0.0892167255	-0.1661864785	0.006308198	0.037007544	-0.0642081321	-0.0676733381	0.141861906	-0.1003304055	0.0067657499	-0.0240853657	-0.113026356	0.0381260147	0.0057319185	-0.0142661273	-0.0546825478	0.0136720416	0.0425644232	0.0260923033	-0.0077705051	0.1082122487	0.0125585329	-0.1023437793	-0.0440715798	-0.1248431216	0.0647294603	0.0360888677	-0.1643056066	0.0861966074	-0.042734722	-0.0317764564	-0.0291109964	-0.0224740709	0.0577031057	0.1089005516	0.0394188881	-0.0362916987	0.1570990594	0.0559340542	0.1288252064	0.0538445044	-0.0056942132	0.1031912998	0.053157195	0.1037970968	-0.0004646033	-0.125955124	0.0503607466	0.0231245963	-0.0666284891	-0.029711898	0.0171735644	0.024607592	0.0095900665	0.113452533	0.0524587329	-0.1254144254	-0.0399313258	-0.0010959775	0.0407386128	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	0.0091333130838222	0.0119966122911704	8.341740788711778e-05	0.0001439187064646	0.0359074034583954	0.0061239902599652	3.750325670414866e-05	0.0012893416231239	0.2216887157109681	0.0003014412493058	9.086682678304848e-08	0.0491458866735784	-0.0033727145435447	-0.0004184128012061	1.7506927221321894e-07	1.1375203392237933e-05	-0.0010589354525487	-0.0005028637825276	1.12134429266452e-06	2.528719837780658e-07	0.0005532164144019	-0.0001714638891052	2.9399865267114608e-08	3.060484011636947e-07	0.0	0.0
4712.187281043708	8.09528314286581	65.53360916316734	22204708.971630093	3654.4131569272	14.766734749930947	13354735.521522624	218.05645517481815	4567.366035023485	0.1659234268790896	0.0275305835873006	20860832.49788615	4444.771591518236	3399.340837340424	0.893394	14.339416	0.0971312816656356	0.0484570309704873	0.0072583405	-0.1159474298	-0.043778523	-0.0067626655	0.0195918022	-0.113946635	-0.0674445303	-0.009436438	0.0038280695	-0.0626250613	0.0610289144	0.0134372904	0.0958114955	0.0448460036	0.0673528277	0.0025475817	0.1694165076	-0.042168087	-0.0491986168	0.041670887	0.0578815728	0.0034341452	0.0361529189	0.0795173154	0.0042756501	0.0204910758	-0.0658360586	0.0325063175	-0.0375070193	0.0415463786	0.0259799688	-0.0364254094	0.1102202541	-0.0753685656	-0.0032714099	0.0236087489	-0.134738145	-0.12714398	-0.0332493452	0.0407115368	-0.0602510167	0.0871821943	0.0362797877	0.0135252286	0.0907240631	-0.0345982529	0.0710487777	-0.0022025142	0.0552469907	0.0625341964	-0.0142648067	-0.0977007715	-0.0111403879	0.0008945803	-0.0315117619	-0.1430942961	-0.007959409	-0.010702292	-0.0450172463	0.0533500343	0.091428866	-0.101859366	0.0627131947	0.1068635949	0.1131613136	0.1173085872	0.0392393879	0.0698050413	0.0109760736	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	0.0016895724536567	-0.0074437406301654	2.8546550761555217e-06	5.540927456917667e-05	0.0608248958224635	0.024917492364068	0.0006208814257133	0.0036996679518135	0.1984643101256011	-0.023224405585367	0.0005393730147936	0.0393880823936307	-0.0028351681242109	0.0005375464193337	2.889561529385893e-07	8.038178292541555e-06	-0.0009360273415814	0.0001229081109672	8.761471841879428e-07	1.5106403741550114e-08	0.0007236747458215	0.0001704583314196	2.9056042750354214e-08	5.237051377398127e-07	0.0	0.0
4713.094362457849	0.9070814141405208	0.822796691879167	22213258.469431955	3672.906804620652	18.493647693452203	13490244.39542869	342.01500500953	4566.192577903725	-1.1734571197603143	1.3770016119161732	20850114.658503063	4447.526234391807	3486.757037729457	1.036397	16.634682	0.055392370941103	0.0282884827256726	0.0206808772	0.100160947	-0.1188822838	0.0616490487	-0.0474562278	0.0013205235	0.1120725252	-0.0349031883	0.0006587139	-0.04525523	-0.0742853408	-0.1560335473	-0.0232063437	0.0452705073	0.0834976582	-0.0073427354	0.0404342935	-0.0529584529	0.0632582726	-0.0473658049	-0.0298626185	-0.0966888964	-0.0359870618	-0.0779919036	-0.1986476095	0.064199524	0.1648330391	0.0306552745	-0.096069865	-0.0638782226	0.0346741953	-0.073334004	-0.0720800178	-0.0446339787	0.0117291343	0.1021449283	-0.0565256861	0.0051434494	0.0130116632	-0.1577927762	-0.1001170519	-0.0149108312	0.1613102012	0.0135832281	0.1213273428	-0.0277431321	0.0706852157	0.0239826538	-0.0861447692	0.0807494224	0.0298431274	0.0509013138	0.016728306	0.0051008565	-0.0426538102	-0.0935963315	0.0407343996	0.0404609892	0.0088809355	-4.06846e-05	-0.0315146455	-0.0033906116	0.1433571302	-0.0225672233	0.09450843	-0.0491192756	-0.083888292	-0.0516876869	0.1526478452	0.0641245402	-0.0394130496	-0.1090515843	0.0	0.0	0.0171125401631542	0.0154229677094975	0.0002928390308355	0.0002378679329682	0.0379280226569846	-0.0228968731654789	0.000524266800756	0.0014385349026687	0.1949289096442044	-0.0035354004813966	1.249905656385998e-05	0.0379972798150784	-0.0030481469075724	-0.0002129787833614	4.5359962162144643e-08	9.291199570143183e-06	-0.0009931049685596	-5.707762697820004e-05	9.86257478577764e-07	3.2578555014625483e-09	0.0007229885644666	-6.861813549000235e-07	4.708448518124321e-13	5.227124643494751e-07	0.0	0.0
4706.195709329444	-6.898653128404476	47.59141498604486	22148278.05451087	3652.3075602576846	-20.59924436296751	13339350.51471544	424.3288683252488	4563.481351639209	-2.711226264515972	7.35074785740123	20825362.04675882	4445.8996446029	3443.6727380061493	0.92693	14.877681	0.0982145504543261	0.049793763854494	-0.1041288613	0.0065037554	-0.1008221154	-0.1029646922	0.0465755487	0.0241202698	-0.0328510446	-0.0466061416	-0.0468093084	-0.0928828284	0.0514839266	-0.1139478337	-0.0098624168	0.0889233982	-0.0765201437	0.0197073855	0.1027763059	-0.0629078803	-0.0622695809	-0.0329317886	-0.0574047811	-0.1705265625	0.0336556377	0.0349578021	0.1071435939	-0.0009778644	-0.0159802797	-0.1134134124	0.078335685	0.1110512819	0.0018134172	-0.1141332746	-0.0775789911	-0.0783267623	-0.0686810939	0.0047870965	-0.0955505682	0.0003545159	0.0111201009	0.0789331462	-0.1416422227	-0.0113709866	0.0366209509	-0.0248726287	-0.0286836096	-0.0257389867	0.1481657554	-0.0510033166	-0.00620869	-0.0279632475	-0.0925226876	0.0464707789	-0.005190469	0.0655045035	-0.0379227372	-0.018091212	0.0325946695	0.0546961439	0.0043108161	0.0208654245	-0.0034680476	0.0010524942	0.0399597735	0.0116640607	0.0655592677	0.1864679713	0.0630294365	-0.0726678327	0.0187144226	0.0622738351	-0.0435714113	-0.1105075577	0.0	0.0	0.0054742024018707	-0.0116383377612835	2.996689193664694e-05	0.0001354509058457	0.0196606115168407	-0.0182674111401438	0.000333698309763	0.0003865396452161	0.2174487652592631	0.0225198556150587	0.000507143896923	0.0472839655127781	-0.0036137796553694	-0.000565632747797	3.199404053803847e-07	1.305940339756178e-05	-0.0006438094292513	0.0003492955393082	4.1449058119288485e-07	1.220073737806761e-07	0.0007238391961181	8.506316515000329e-07	7.235742065336734e-13	5.239431818368973e-07	0.0	0.0
4712.424089290653	6.228379961208702	38.792716941186114	22206940.79732684	3659.7875905354817	7.480030277797141	13394045.207837507	55.95085295676198	4561.801614352224	-1.6797372869850733	2.8215173532879745	20810033.968706552	4439.05112534675	3390.1359991543536	0.856145	13.74155	0.1110911354239348	0.0672817540694215	-0.0153612236	-0.0850327905	-0.0458843306	-0.0329442311	0.0030211397	-0.1207928785	-0.0169558474	-0.172833802	-0.0525301391	-0.0877467072	0.0096106629	0.0232144832	0.080060258	0.1324280391	0.0715861542	0.0130680943	0.1800468553	-0.0425185767	0.0410744705	0.0224020166	-0.0250339581	0.0424569232	-0.0019599589	0.0325914056	0.0284867775	0.0654410067	-0.0120580614	0.0958742631	-0.0919274196	0.0719001169	0.068757219	-0.0557488182	0.0896304039	-0.0624447862	-0.0854543734	0.0975069766	-0.1288009276	-0.0542578766	0.0006147433	-0.0729805621	0.0200511679	0.0120856674	0.023990854	0.0909148569	0.0026326993	-0.0226236632	0.0280862561	-0.014825281	0.0411435897	0.0565979197	-0.048341017	-0.0605394216	-0.0255686755	-0.0138475702	-0.0516558544	-0.165296195	0.0160860548	0.0116147109	-0.0274759426	-0.0071617972	0.025994854	0.0662217037	0.1183805684	0.1059211902	-0.0171017852	0.0459410021	0.0223117449	-0.0139155187	0.1208510531	0.0603985106	-0.0476608776	-0.1115704417	0.0	0.0	0.0054988575048753	2.4655103004599804e-05	3.023743385892341e-05	6.078741041674261e-10	0.060267075254444	0.0406064637376032	0.0016488848972732	0.0036321203597248	0.1701344021368811	-0.0473143631223819	0.0022386489576766	0.0289457147904739	-0.0032998248817822	0.0003139547735871	9.856759985818997e-08	1.088884425042891e-05	-0.0004956966949012	0.0001481127343501	2.457152133359733e-07	2.1937382076663323e-08	0.0007246847573997	8.455612815999429e-07	7.149738809409379e-13	5.25167997607462e-07	0.0	0.0
4718.532877257794	6.108787967141325	37.31729042749064	22264552.51376272	3656.664391871861	-3.1231986636207694	13371194.474783609	9.75436989244256	4570.153444595568	8.351830243344011	69.75306841363569	20886302.50714873	4446.974893542303	3447.344810264698	0.930418	14.933674	0.1291887946718765	0.072982420369806	0.126180479	0.0128480338	-0.0385308334	0.1120838606	-0.0147334532	-0.0184471337	0.0194598517	-0.0097947388	0.0474339369	-0.0002994495	-0.1155663098	0.0254341882	0.05098925	0.1254833846	-0.0717029106	-0.0607256181	0.0749331792	-0.0484568426	0.0104099686	0.0747155607	0.0141443827	-0.1875174045	-0.0316991458	0.0736730098	-0.0742093418	0.0926952971	0.0140234966	0.063951782	0.0642092562	-0.1121318664	0.0209621703	-0.0259661827	0.0316234081	-0.05142071	-0.1293421696	0.023199642	-0.1141932387	0.0181252422	-0.0827794093	0.0472763829	-0.0300333149	0.0370890865	0.1234144023	-0.124592567	-0.0121566626	-0.0019398986	-0.0051375217	-0.0290472137	-0.1000376256	0.137872264	-0.0152713785	-0.0672513842	0.1048558003	0.1448477546	-0.0147974616	0.0419231433	0.042987917	0.1586157452	0.0329736717	0.1324633424	-0.1711480422	-0.0992877447	0.0843722034	-0.0234665887	0.0674568355	-0.01503776	0.0307638316	-0.0329124943	-0.0212473809	0.0584993082	-0.0516749823	-0.1122364555	0.0	0.0	0.0134335029172376	0.0079346454123623	0.0001804590006274	6.295859781992211e-05	0.0073536962376437	-0.0529133790168002	0.0027998256789755	5.40768483555351e-05	0.185642657612135	0.0155082554752538	0.0002405059878857	0.0344631963252963	-0.0025637598158737	0.0007360650659085	5.417917812508847e-07	6.5728643934887474e-06	-0.0004773170238705	1.837967103069998e-05	2.2783154127659146e-07	3.3781230719675206e-10	0.0010268903158097	0.0003022055584099	9.132819953389989e-08	1.0545037207037452e-06	0.0	0.0
4724.791109810358	6.258232552563641	39.16547468196722	22323651.03134299	3678.8730844406855	22.20869256882452	13534107.171422124	493.2260256165613	4566.501931735036	-3.6515128605315113	13.33354617062702	20852939.892539818	4449.138813184655	3444.9408336031265	0.924409	14.837214	0.1130513811005522	0.0606186324816811	-0.0312144527	0.0893207792	-0.0304910759	0.0303662891	-0.0841403199	0.0945056702	-0.0018070892	-0.0293152405	0.021373457	-0.018753639	-0.0666509579	-0.0419261683	-0.0971485756	0.0597658906	0.1200423866	-0.0417430809	-0.0137225695	-0.0125648844	-0.0066849983	-0.024206273	-0.0747367653	-0.0601337779	0.0112044734	-0.051450154	-0.0185079772	0.1184581069	0.115049869	-0.0590184867	-0.0776639889	-0.0747689563	0.0037673121	-0.0519477061	-0.0756928143	0.0889376928	0.033635286	0.1107577712	-0.0690413568	-0.0068496465	0.0210514405	-0.0726287229	-0.1116335748	0.0322712555	0.08258009	0.0542836806	-0.0809105589	-0.0156947327	-0.0119251997	0.0234908542	-0.0621331246	0.0486507887	0.006437479	0.1030010247	-0.0310594185	-0.0080447643	-0.0838525894	-0.1399024701	-0.0041489762	0.0232758287	0.0170926055	-0.0205357855	0.0179913357	0.0143146195	0.1595477344	0.0234087538	-0.0804104912	0.0130439744	0.0480396292	-0.0412643629	0.1461543288	0.0565769786	-0.0556073782	-0.11250323	0.0	0.0	0.0289540293368304	0.0155205264195928	0.000838335814838	0.0002408867403412	0.0572345168722989	0.0498808206346551	0.0024880962671866	0.0032757899216054	0.1688638456359257	-0.0167788119762092	0.0002815285313329	0.0285149983629537	-0.0029896932370079	-0.0004259334211342	1.8141927923908402e-07	8.938265651410776e-06	-0.0006299782470382	-0.0001526612231677	3.968725917413234e-07	2.3305449059058317e-08	0.0009880605187097	-3.882979709999993e-05	1.5077531428271627e-09	9.762635886328811e-07	0.0	0.0
4722.785364303812	-2.005745506546191	4.023015037030236	22304701.597282287	3658.9969043186734	-19.8761801220121	13388258.345813636	395.062536242669	4560.971831630004	-5.530100105032034	30.58200717167531	20802464.04892236	4444.848761406498	3497.876860466556	0.856542	13.747924	0.1321659557904831	0.0584964136730848	-0.0731135809	-0.0230342037	0.0493203719	-0.0760145891	-0.0049964664	-0.0268361431	0.0410402861	0.0996103212	-0.0780647149	0.0149258226	0.0685850679	0.0093129324	-0.0592918048	0.1195146554	0.1087459698	0.1206533613	-0.0130235652	-0.0559195673	-0.0271276362	0.0754160931	0.093012939	-0.1550315457	0.0121176878	-0.0629085226	-0.1440108132	0.1078047493	-0.0281508487	-0.0292564651	0.0841217375	0.1003806673	0.0132216255	0.0274779312	-0.036235426	0.0565110564	-0.0664569532	0.1006147142	-0.00242844	-0.0439412277	0.1186964955	0.0020128985	-0.051568198	0.1095261768	0.1764715895	-0.072422426	0.1493351706	0.0041550139	-0.0565222974	-0.0183293429	0.0374202385	0.0113752143	-0.1727992154	-0.0026414369	-0.099272906	0.0305038762	-0.0781546735	-0.1111143301	0.0611289354	0.0682450817	0.0102679285	0.1676034396	0.0351424895	-0.0422864193	-0.0259422248	-0.0322547022	0.1293534591	-0.0552163099	-0.0195937102	-0.1457556318	-0.0409538813	0.0546322818	-0.0594518474	-0.1123698164	0.0	0.0	0.0142469125992477	-0.0147071167375826	0.0002029745186106	0.0002162992827328	0.0920540429695364	0.0348195260972375	0.0012123993976362	0.0084739468270372	0.1517775051729728	-0.0170863404629529	0.0002919430304159	0.0230364110765317	-0.0024349531298008	0.0005547401072071	3.07736586544145e-07	5.928996744326712e-06	-0.000135883676172	0.0004940945708662	1.8464373450016964e-08	2.441294449594544e-07	0.0007258357469288	-0.0002622247717808	6.876183093554508e-08	5.268375315196891e-07	0.0	0.0
4718.721443831599	-4.063920472212885	16.515449604471	22266332.06447617	3665.7490129016696	6.752108582996243	13437715.825589566	45.590970316571536	4563.710423772069	2.73859214206459	7.49988692057792	20827452.832045835	4441.812802079795	3462.932485497516	0.944411	15.158265	0.1088925854539503	0.0661126010860515	0.0875362066	-0.1143576408	0.0203723141	0.0224133968	0.0700004456	-0.1144824933	0.0013643818	-0.0064849664	-0.0409533316	-0.0041250963	-0.0332302333	0.0667718326	0.0805378275	0.205777616	-0.026496508	0.0713012413	-0.06209423	-0.0768177379	-0.0989791325	-0.0939984809	-0.0748646112	-0.0207345803	-0.0160765151	0.035920758	-0.0208083097	0.168922333	-0.0102184551	-0.0024692418	-0.0964541772	0.0264070244	0.0593770151	0.0293760642	0.1071453017	-0.0565898067	-0.1553181744	0.1296106713	-0.0158588529	0.0726092303	0.0704444457	0.0493009411	-0.1306527306	-0.0136847026	-0.0619333448	0.0437716351	0.0055853582	0.0085348203	-0.1093367442	-0.0893123589	0.0403538661	0.129736948	-0.0770653233	-0.0482216231	-0.0051290896	0.0181797786	0.0026826987	-0.0363029269	0.0289824432	0.0658758404	0.0242667041	0.0595490789	-0.0350900605	0.0544199574	0.1570239941	0.0189340339	-0.0549140674	-0.0126854156	0.0069115458	0.0180370718	0.0906025218	0.0526659867	-0.0632023111	-0.1118366891	0.0	0.0	0.0375971781132165	0.0233502655139688	0.0014135478020769	0.0005452348995728	0.0482406238937187	-0.0438134190758177	0.0019196156911132	0.0023271577936552	0.1520554701310317	0.0002779649580589	7.726451790868696e-08	0.023120865996769	-0.0025819075018564	-0.0001469543720555	2.1595587466255653e-08	6.666246348142355e-06	-0.0001333151885276	2.568487644400005e-06	1.7772939492149532e-08	6.5971287794354865e-12	0.0014053316053509	0.000679495858422	4.617146216127865e-07	1.974956920998137e-06	0.0	0.0
4725.1886030228	6.467159191201063	41.82414800433638	22327407.33413656	3652.910153597877	-12.83885930379256	13343752.590258466	164.83630822258078	4568.440614452535	4.730190680465967	22.37470387356709	20870649.647779454	4449.386496170708	3463.206534012504	0.902594	14.487083	0.0850629986789354	0.046696832174576	0.0754028782	0.1000219488	0.0362479276	0.1098092999	-0.0071330274	0.0356000633	0.103596601	0.0011143787	0.0248710497	-0.0091996872	-0.1165476181	-0.0529800007	-0.0468516572	0.1157177611	0.0274080837	0.0312171833	-0.0537174484	0.0017452625	-0.0519082155	-0.0100742316	-0.0168180432	-0.0586980872	0.0789516424	0.1031467899	-0.0401541387	0.0546433498	-0.0050729469	0.0910149998	-0.0920609735	-0.1203171626	0.0199353518	-0.031910651	-0.048363653	0.0027477864	-0.064215291	0.0982819964	0.0543870657	0.050991859	0.0540123333	-0.001805494	-0.0537482314	-0.0295154511	0.0962229892	0.0522996496	0.1081234453	0.0346934131	-0.0908076517	-0.009878764	-0.0974580399	0.1135827493	-0.061169293	0.0337457357	-0.0752411696	-0.0088567244	-0.0313426863	-0.0432085584	0.0123403218	0.095350492	0.0628749842	0.1240401343	0.0312448434	-0.0238179359	0.0406898671	-0.0532500743	0.0328114117	-0.0084419025	0.0524765504	-0.0653637682	0.0407363195	0.0506788705	-0.0668528388	-0.1109057446	0.0	0.0	0.0249312538635706	-0.0126659242496459	0.0006215674192098	0.0001604256370977	0.0747227423654521	0.0264821184717333	0.0007013025987509	0.0055834882266137	0.1519166265074858	-0.0001388436235459	1.9277551799358083e-08	0.0230786614094149	-0.0024190147187021	0.0001628927831542	2.653405880375369e-08	5.8516322092974e-06	2.701667933080465e-05	0.0001603318678584	7.29900962063527e-10	2.570630785096493e-08	0.0008130340096834	-0.0005922975956674	3.508164418335012e-07	6.610243009018671e-07	0.0	0.0
