global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
4774.458024441964	4.0098776670092775	16.079118904379765	22795449.427158263	3944.0796518179086	32.33307197766362	1045.4275435127763	15555764.299884075	4551.598780042343	7.007860023556532	20717051.454482943	49.11010210976176	4439.83979164518	3446.1644391256664	0.7840859999999998	13.332118	0.0998550079490061	0.0519059304849559	0.1481091659	-0.0051818451	0.0112030134	0.0111918169	0.1657353955	-0.0020526065	-0.0390850912	-0.0708625038	0.1047672399	-0.0114369581	0.0514832105	0.0955033093	-0.0163645724	0.1125257662	-0.076824454	-0.0934306452	0.0458744092	-0.0428045671	0.1319552752	0.0817144069	0.1262862023	0.0261539673	0.1333970394	-0.0426216828	-0.0711981501	-0.0891273095	0.0755654929	-0.0189195972	0.047198999	-0.096436076	-0.0307983024	0.0358462751	0.0298316003	0.0008644626	-0.0863652007	-0.0430224227	0.1366847509	-0.0405698666	0.1120656511	-2.01047e-05	0.0414458885	-0.0621486239	0.0466032397	0.0172597842	0.0772136974	-0.0142381152	0.0162546336	-0.0005902778	0.0756962375	0.0528503463	-0.0207214883	0.0169397314	0.0281625115	-0.0638699041	0.0010201168	-0.0443805007	-0.1105290452	0.0171860594	0.027449482	0.0715240683	-0.0209285683	-0.098217554	0.0	-0.0577730199340891	-0.0003115326202874	0.0033377218323046	9.705257350313405e-08	0.0479766440016646	0.0351232827406704	0.0023017583696624	0.001233644990481	0.044437154423548	0.0145728971871933	0.0002123693324285	0.0019746606932622	-0.0023542147717459	-0.0003181482060913	1.012182810391124e-07	5.542327191506601e-06	0.0013456299470935	-0.0003191855226982	1.810719954514856e-06	1.0187939790018689e-07	0.000315583650678	-0.0003596121792274	9.959304057525395e-08	1.2932091944875156e-07	0.0
4757.16838918524	-17.28963525672407	298.93148731055595	22630651.08306329	3931.655992400341	-12.423659417567706	154.34731332371874	15457918.84257751	4550.053342396976	-1.5454376453662917	20702985.41865789	2.388377515715308	4435.928586584244	3381.861559247214	0.8457909999999998	14.381318	0.2313639674060184	0.133641236395577	0.0566927462	0.0264617697	-0.0047044597	-0.1452987575	0.0648934176	0.1059030671	0.0055470447	-0.1317430534	-0.0276394405	-0.0270311538	-0.0115807685	0.1429712482	0.0394519791	-0.0316311684	-0.1069954392	0.0211718272	0.0292902475	0.0214519004	0.0827854689	0.0315319178	0.1506874986	0.0661517538	-0.0303528994	-0.0220120313	-0.0133081413	-0.0979306796	-0.0641934058	0.002356033	0.0590490286	-0.0367477656	-0.1412897349	0.0835557344	-0.0087659985	0.0106255481	-0.0481519275	0.0464518944	0.0667788332	-0.053437502	-0.0128828821	-0.0795206789	0.0408090046	-0.0459636751	0.005141564	0.0581757795	0.0467960509	-0.0513738237	-0.0444796458	-0.0708318149	-0.03124858	0.0005643758	-0.0041624466	0.1533936453	-0.0340482336	0.0040742185	0.0076885681	0.0619046351	-0.2148163545	0.0283365748	0.1074225749	0.0698033217	-0.0252652428	-0.1012527768	0.0	-0.0692209567783521	-0.011447936844263	0.0047915408573104	0.0001310552579902	0.0109022140670447	-0.0370744299346199	0.0001188582715636	0.001374513354977	0.1623264924097185	0.1178893379861704	0.0138978960108175	0.0263498901380423	-0.0023082625232311	4.595224851480003e-05	2.111609143565941e-09	5.3280758761532046e-06	0.0022372229171649	0.0008915929700714	5.005166381087825e-06	7.949380242807405e-07	0.0006770836849111	0.0003615000342331	4.584423163727938e-07	1.306822747505325e-07	0.0
4760.409798108393	3.241408923153358	10.506731807098213	22661501.445926394	3919.134001903045	-12.521990497295974	156.80024601437069	15359611.324872576	4548.455026874105	-1.5983155228714168	20688443.131496318	2.5546125106517303	4434.227994576801	3361.2028559730165	0.708154	12.041023	0.0443332388177868	0.0275768633193013	0.0256113592	0.0625739915	0.0251058952	-0.0918539149	0.1295975702	-0.0577559296	-0.0193282084	-0.1742615209	-0.0018354659	0.0200924023	-0.0122708966	-0.0344454705	0.0296753819	0.0052745302	-0.059572955	0.044314222	0.0568275466	-0.0123689792	0.0759423478	0.0870611761	0.1380383652	0.0632413549	-0.0186612822	-0.0990514009	0.1190557496	-0.0682745352	-0.0609546974	0.0376576372	0.079652221	-0.0235947613	-0.0824177842	-0.0650623822	-0.022094495	-0.1142438995	-0.185692095	0.0642297906	0.05587311	-0.0649763837	-0.0010001463	-0.0409447251	0.0411894	0.0339370597	0.0197259907	0.0647067514	0.0028371396	0.0044401849	-0.0012944523	-0.0142813353	0.0993971473	0.0251456485	0.0153350738	0.0674299357	-0.0737488522	-0.0312213209	0.047884394	-0.0060304	-0.0707752762	0.091852243	0.0203655431	0.068055325	-0.0295624686	-0.1039323455	0.0	-0.0648841209120121	0.00433683586634	0.0042099491465246	1.880814533157311e-05	-0.0005479597522537	-0.0114501738192984	3.0025989008993625e-07	0.0001311064804921	0.1876679879980969	0.0253414955883783	0.0006421913986558	0.0352192737192538	-0.0022442613449925	6.400117823860026e-05	4.096150815929079e-09	5.036708984627545e-06	0.0022372444658509	2.154868600006896e-08	5.005262799980479e-06	4.643458683295678e-16	0.0006770117409603	-7.1943950800046e-08	4.583448973980963e-07	5.1759320567194384e-15	0.0
4751.835920632855	-8.573877475538211	73.51137496554149	22579944.61661669	3917.8904177934696	-1.2435841095752949	1.546501437588179	15349865.325837888	4542.521123289152	-5.933903584953441	20634498.155528136	35.2112117555233	4428.876466455239	3339.600090329609	0.62841	10.685096	0.1874979318936772	0.0930891420844059	-0.0290644116	0.0544860354	0.0106055725	-0.1238377078	0.0222996564	-0.0684091023	0.030757983	-0.1101213479	-0.025046951	0.0057245063	-0.0251631233	-0.0087974494	0.0543909286	0.001986351	-0.0312631277	0.0882894037	0.0601146757	-0.027585522	0.0007253017	-0.0876325529	0.06866881	0.0375778419	-0.0705590526	-0.0108674618	0.0978864834	-0.0354105695	-0.0837088565	0.0758919154	0.0757852308	0.0083859102	-0.0413255277	-0.0935304601	-0.0179272167	-0.0298062879	-0.0461404354	0.1112027353	0.0163812157	-0.0762102708	-0.0547771818	-0.0888710675	0.0260527866	0.0548486771	-0.0668132091	0.0504919472	-0.0327135795	-0.0197117233	-0.0243017734	-0.0262283898	-0.0098739149	0.0124907444	0.0444550709	0.1959751723	-0.1679555743	-0.0869959161	0.0602361326	0.0893601132	-0.1527961722	0.0702739538	0.0391464814	0.0662807606	-0.0338135361	-0.106246848	0.0	-0.0939877294006947	-0.0291036084886826	0.0088336932778982	0.0008470200270625	-0.0324034130348565	-0.0318554532826028	0.0010499811763075	0.00101476990384	0.2501000495749537	0.0624320615768567	0.0038977623127364	0.0625500347973943	-0.0027471011795527	-0.0005028398345602	2.528478992205295e-07	7.546564890699836e-06	0.0029539926199677	0.0007167481541167	8.726072398823636e-06	5.137279164298397e-07	0.000739559923194	6.254818223369997e-05	5.469488799947151e-07	3.91227510074014e-09	0.0
4752.918803841777	1.082883208921885	1.1726360441649588	22590237.15591275	3889.6530736678687	-28.237344125600885	797.3476032676068	15129401.0334939	4539.1398604298365	-3.3812628593150293	20603790.672543	11.432938523783248	4427.150912881815	3330.1053854927186	0.663568	11.282909	0.0730872877963684	0.0326369487193777	-0.0488733301	0.1077834672	-0.0119433873	-0.0344544129	-0.0103093568	-0.0718643161	0.0441358555	-0.0740292949	-0.0588249123	0.0581387811	-0.0023832273	-0.1867475346	0.0316962536	0.006791606	0.0402032655	0.0895031709	0.05700402	0.0357963451	-0.0405090732	-0.0886119272	0.0673839394	-0.0324088069	-0.054677021	-0.1252399021	0.0716081491	0.0263013064	-0.0616817724	0.0812894469	0.014601724	0.037626243	-0.010318721	-0.1658971571	-0.015012827	-0.0945572398	0.023760653	0.1152773955	0.0215967383	-0.0884677682	-0.0216864321	0.0507716474	0.0505426662	0.1441549264	-0.0901706676	0.0309665719	-0.0248097873	0.0154433591	0.0536414406	0.0491049779	0.0286279292	0.0061352866	0.0427845987	0.0943127921	-0.1425978306	-0.0112305112	-0.0255420454	0.0764822853	0.01535849	0.0673515266	-0.052827991	0.0644803214	-0.0380118078	-0.1081881546	0.0	-0.096331484596476	-0.0023437551957812	0.009279754924561	5.493188417751826e-06	-0.0211863844794351	0.0112170285554214	0.0004488628873104	0.0001258217296131	0.2791957619744494	0.0290957123994957	0.0008465604800341	0.0779502735044934	-0.0023645671487777	0.000382534030775	1.4633228470096872e-07	5.591177801078701e-06	0.0031197056552589	0.0001657130352912	9.732563375454363e-06	2.7460810065422544e-08	0.0006791911563468	-6.036876684719999e-05	4.613006268597033e-07	3.644388010651592e-09	0.0
4742.091981273708	-10.826822568068565	117.2200869204388	22487436.358860403	3890.5773963341344	0.9243226662656524	0.8543723913724448	15136592.476866093	4539.167103075799	0.0272426459623602	20604037.98964554	0.0007421617590305	4423.137176547245	3322.118913922991	0.598733	10.180496	0.1737026815669574	0.0981178933814704	-0.0774849234	0.1181930695	-0.0267862693	-0.0848731	-0.0285848345	-0.0557168578	0.1190754241	0.0143505393	-0.0506722223	0.0857932124	-0.0266107936	-0.0744693814	0.1192829536	0.0234148435	0.0556391675	0.1034014168	0.1118169246	0.0666725685	-0.0277164152	-0.008974793	0.0528409527	0.0043782462	-0.0284826322	-0.1436289455	0.0626172493	0.0612313539	-0.0642101422	0.1392944711	-0.0351173659	0.0410183318	-0.039431243	-0.0384999632	-0.0226554009	-0.0212016492	-0.0073627888	0.1696317476	-0.0098614009	-0.0899392009	-0.022992508	0.0117465101	-0.0043641887	0.1368571486	-0.0581730861	0.0587682379	-0.0273075484	-0.0207401512	0.0078673895	-0.0057646837	-0.0444399014	0.0342737376	0.1017642682	0.0240894519	-0.070755505	-0.0197532391	-0.0023137778	-0.025110168	-0.0260396953	0.0048766164	-0.0721890591	0.06265471	-0.0421507286	-0.1097494464	0.0	-0.0842814900122448	0.0120499945842312	0.0071033695586841	0.00014520236948	-0.0321211610497158	-0.0109347765702807	0.0010317689871817	0.0001195693386419	0.348621513023545	0.0694257510490956	0.0048199349087309	0.1215369593428257	-0.00314810676872	-0.0007835396199423	6.139343360193239e-07	9.910576227260678e-06	0.0024811199635392	-0.0006385856917196	6.155956273472762e-06	4.0779168566912765e-07	0.0008829090319518	0.000203717875605	7.795283587020646e-07	4.1500972841014275e-08	0.0
4747.616544139528	5.524562865819462	30.520794858391344	22539862.850187358	3876.487704702524	-14.089691631610547	198.51941027387636	15027156.924709842	4540.438738873897	1.271635798098032	20615583.941466782	1.6170576030044186	4426.841751753301	3278.3835348099	0.594042	10.100733	0.0881471640965967	0.0518489987925838	-0.1139504646	0.0842589174	-0.0194250546	-0.0389204341	-0.0583179104	-0.0848628161	0.0098527223	0.0498651561	-0.0045697729	0.0883096771	-0.0383185225	-0.1735137845	0.0818345762	0.0011202867	0.0539103064	0.0897664132	0.1073043732	0.0177769095	-0.0606984213	0.0423725893	-0.0304304402	0.017898651	0.0527809687	-0.125573595	0.0611381385	0.0518666281	-0.0137370643	0.1429361814	-0.0584610436	0.0426795311	0.0464936403	-0.0889517806	-0.0468515982	-0.0877096971	-0.013070297	0.1309820727	-0.0522357448	-0.0777310924	-0.0037033264	0.0562005345	0.0126405742	0.1616709209	-0.0352463389	-0.0032902116	-0.0001549862	0.0829387268	0.0473855081	0.0098000773	-0.0219152075	-0.0434046009	-0.0021282219	-0.0430266752	-0.065515737	-0.0124278725	-0.0164295087	0.038315266	0.0192041595	-0.0397455547	-0.0255950667	0.0608046394	-0.046223836	-0.1109252393	0.0	-0.0853569464501191	-0.0010754564378742	0.0072858083072884	1.156606549765267e-06	0.0063556740594918	0.0384768351092076	4.0394592750496974e-05	0.0014804668400211	0.3159710672670002	-0.0326504457565448	0.001066051608101	0.0998377153498471	-0.0031224295506656	2.567721805440005e-05	6.593195270132077e-10	9.74956629886978e-06	0.0025412675918907	6.014762835149972e-05	6.4580409735939566e-06	3.6177371963101325e-09	0.0011159727214053	0.0002330636894535	1.2453951149207515e-06	5.4318683341677526e-08	0.0
4753.264886866449	5.648342726921328	31.903775560765062	22593527.08471752	3903.765521083734	27.27781638120996	744.0792665270064	15239385.243602157	4540.542869509632	0.1041306357346911	20616529.54985476	0.0108431892985109	4425.0848484018325	3303.2814732506163	0.515318	8.762154	0.0447272995521049	0.0273746772830765	-0.1178742575	0.1031658488	0.0299205121	-0.0167592169	-0.0391535959	-0.0843073251	0.0342803507	0.050332034	-0.0075162893	0.1201816061	-0.0004452591	-0.0420155548	0.0960177953	-0.0349716189	0.0556914597	0.0968439362	0.1100459254	0.0115612856	-0.0902871858	0.0592686598	0.0028944041	0.0198841692	0.0425860174	-0.0371693157	0.060354876	0.0664827316	-0.0243110945	0.1478682363	-0.0485398444	0.0810843025	0.0288955279	0.0275970301	-0.0252641135	-0.0094523849	-0.0552835854	0.1215338118	-0.0888286718	-0.0707075775	-0.0079165131	0.0923878783	0.0265912348	0.1428801935	-0.0361168157	0.0155235295	-0.0739763724	-0.0268421935	-0.0244266012	-0.055598983	-0.0638302824	-0.0291850987	-0.0202819055	0.0632993053	-0.0250623375	-0.0346896762	-0.0225580983	-0.0529759996	0.0674803299	0.0498772652	0.0762335914	0.0589308316	-0.0502247703	-0.1117114032	0.0	-0.0873643279768003	-0.0020073815266812	0.0076325258028379	4.02958059366095e-06	0.0309064618258503	0.0245507877663585	0.0009552093825927	0.0006027411799487	0.313902276853895	-0.0020687904131052	4.279893773355999e-06	0.0985346394140593	-0.0032160854933598	-9.365594269420026e-05	8.771435601939323e-09	1.034320590059935e-05	0.0027426744254346	0.0002014068335439	7.522263003933013e-06	4.056471259818025e-08	0.0011429167420864	2.6944020681099945e-05	1.3062586793413907e-06	7.259802504635416e-10	0.0
4764.1850167909415	10.920129924492358	119.24923756779346	22697458.874215305	3903.630218036358	-0.1353030473756007	0.018306914629124	15238328.879166586	4540.447341103591	-0.0955284060410122	20615662.057334665	0.0091256763607364	4429.516686971431	3348.164201948378	0.5849	9.945288	0.0948678253941086	0.0429790789305416	-0.0376481932	0.1291778014	0.0285570883	-0.0077524567	-0.0563455949	-0.1146250024	0.0110165335	-0.0048892588	0.0172657023	0.1130324836	-0.035165506	-0.0737843425	0.114853121	0.0047060391	0.0222646034	0.1134791288	0.1271410612	0.027971958	-0.0750793134	-0.1005344832	-0.0444402565	-0.0570750676	-0.0740573093	-0.0784412258	0.0068283593	0.030052253	-0.0196753393	0.1758861991	-0.0155544444	0.071561092	0.0060031031	-0.043334402	-0.0186051313	-0.0327631535	0.0711079589	0.1507628029	0.0161364148	-0.0421584967	0.0338793666	0.0324914874	0.0046471121	0.1554970558	-0.0129427147	0.0374334424	-0.0759975274	-0.0129139973	0.0495524247	0.050552778	-0.0523436571	0.0051394218	0.0885084181	0.0276769935	-0.0749734814	-0.038882636	-0.0032814239	-0.0252006156	0.05431498	0.0079025482	0.0038284946	0.0570340182	-0.0541472847	-0.1121051767	0.0	-0.0819647447789293	0.0053995831978709	0.006718219386675	2.915549871073078e-05	0.0017306889510848	-0.0291757728747655	2.995284245407005e-06	0.0008512257228399	0.3242615048171871	0.010359227963292	0.0001073136039954	0.1051455235063066	-0.00294185208133	0.0002742334120298	7.52039642735061e-08	8.654493668425653e-06	0.0024820059988863	-0.0002606684265483	6.16035377850758e-06	6.79480285991665e-08	0.0006791537535009	-0.0004637629885855	4.612498208943612e-07	2.150761095817547e-07	0.0
4770.424443901318	6.23942711037671	38.93045066570386	22756949.3749712	3908.456868802584	4.826650766225612	23.296557619106284	15276035.095290098	4542.545934779044	2.0985936754532304	20634723.569577616	4.404095414652298	4426.492831424256	3353.192536550855	0.634537	10.789272	0.1578924512453944	0.0755487527233254	-0.0088326153	0.1445145471	0.0621812862	0.0066794347	-0.0110290951	-0.0784091803	0.0407147094	-0.0394830227	0.0701149151	0.1267695057	-0.0460934377	-0.0243669505	0.1099556137	0.0082352581	-0.0261623198	0.1065330756	0.1008364326	-0.062532414	-0.1219416256	-0.0573654812	-0.0762865865	0.0412180179	-0.0665953848	-0.075095947	-0.0084869189	-0.0171574784	-0.0566432353	0.1364728111	0.0672497561	0.1022906059	0.0527461252	-0.0184363545	-0.0654693284	0.0292709435	-0.027406148	0.1127392274	-0.089931708	-0.0434367114	0.1196091497	0.1461145292	0.0857037624	0.1415070433	-0.0432373491	0.0435027759	-0.0610233811	-0.0861096322	-0.0220291272	-0.0006591711	-0.0494769756	0.0381032281	0.0427823429	0.0074997451	-0.0263651828	-0.0414697681	-0.0015168169	-0.0287181273	0.1039434848	0.0620633304	0.0139246528	0.0551149396	-0.0579852545	-0.1121051767	0.0	-0.0765120999351154	0.0054526448438139	0.005854101436481	2.9731335792770316e-05	0.0587396481922155	0.0570089592411307	0.0034503462697452	0.0032500214337569	0.3014545946384572	-0.0228069101787298	0.0005201551519006	0.0908748726286365	-0.0035071010176664	-0.0005652489363363	3.1950636002943144e-07	1.2299757548116698e-05	0.0029851496075514	0.0005031436086651	8.911118179464278e-06	2.531534909405396e-07	0.0010632399481338	0.0003840861946329	1.130479187307566e-06	1.4752220490758205e-07	0.0
4756.383109021049	-14.04133488026946	197.15908521987177	22623180.279780734	3911.575967798477	3.1190989958931823	9.728778546181855	15300426.551858593	4545.538439568672	2.9925047896285832	20661919.7055964	8.955084915950012	4436.842320743305	3377.6018445453947	0.706329	12.009988	0.1452496311392534	0.0738423724648942	0.0139231951	0.1545015148	-0.0649928115	-0.0616884758	-0.0255335321	-0.1005367239	-0.0209090457	-0.058949321	-0.0373296817	0.0745267026	0.0157573061	-0.09062782	0.2039309845	-0.0071822476	-0.0788411338	0.1296614465	0.0600193969	0.0121776657	-0.081274407	-0.046829794	-0.073864652	-0.0291534672	-0.0032711448	-0.0619900571	0.000285691	-0.0836275017	-0.0708306246	0.1259623378	-0.0296960482	0.0587777265	0.0433441489	-0.0676855089	-0.0566421035	-0.0174308887	0.0528651604	0.1560079271	-0.0101298963	0.0186823777	0.0451168842	-0.0351636293	0.0100312738	0.133126455	-0.1021261334	0.0711032728	-0.0342387256	-0.0347297091	0.0257081864	0.056914647	-0.0800669304	0.0393002919	0.0296848119	0.0096826232	0.0045173222	-0.0375296135	-0.0525868662	0.0069646433	0.0244498742	-0.0115728929	0.0218760255	0.0531743451	-0.0617326872	-0.1117114032	0.0	-0.0836201629435606	-0.0071080630084452	0.0069923316507076	5.052455973202704e-05	-0.0036187034324228	-0.0623583516246383	1.3095014531828553e-05	0.003888564017342	0.3257686645432471	0.0243140699047899	0.000591173995335	0.1061252227982906	-0.0031376265967648	0.0003694744209015	1.3651134770057257e-07	9.84470066072586e-06	0.0032639429167655	0.000278793309214	1.065332336390368e-05	7.772570926254872e-08	0.0006821247462219	-0.0003811152019119	4.652941694082915e-07	1.4524879712834837e-07	0.0
4750.632032240144	-5.751076780904441	33.074884139858185	22568504.705746125	3917.901606320112	6.325638521635028	40.01370270639298	15349952.996805714	4540.581844417194	-4.956595151478723	20616883.48585105	24.567835495662383	4428.431014024254	3341.6115278213742	0.7478169999999998	12.715423	0.2383647997986366	0.1364587684478948	-0.0272469157	0.1193951386	-0.0422212165	-0.0559514298	0.0732198877	0.0253946476	0.0279875812	-0.0696692102	-0.014145812	0.0993340493	0.0700173505	-0.1151795978	0.0226425488	0.0522882984	-0.0400029289	0.1046571406	-0.0444729938	-0.0238883138	-0.1365187128	-0.0752004062	-0.0194461458	-0.0321428649	0.0067410973	0.0810045393	0.0545108847	-0.0483193279	-0.1000908743	0.0367626328	0.0057728207	0.1191945144	0.0710840515	-0.0977793679	0.0721786628	-0.0136693191	0.040082695	0.073406593	-0.0668489742	0.0649595963	0.0068942363	0.0579598242	0.0329686545	0.1414307937	-0.0355185999	0.1228316223	0.10021698	-0.1195575856	0.210003571	0.0294129292	0.0286846254	-0.0590826132	-0.1765573261	-0.0355074933	0.225402985	0.0865785924	-0.1846116209	0.0391623019	0.1498700285	0.0296419735	0.017334995	0.0512129922	-0.0653837317	-0.1109252393	0.0	-0.0965846528044807	-0.01296448986092	0.009328595157362	0.0001680779973538	0.0467100940754221	0.0503287975078449	0.0021818328885347	0.0025329878585856	0.2598334132039355	-0.0659352513393116	0.0043474573691781	0.067513402617207	-0.0015039239564367	0.0016337026403281	2.6689843170150056e-06	2.261787266744217e-06	0.002720997172815	-0.0005429457439505	7.403825614467223e-06	2.947900808739621e-07	0.0006760479086893	-6.076837532600064e-06	4.570407748431761e-07	3.6927954397616825e-11	0.0
4745.944895709353	-4.687136530791577	21.969248858280896	22523992.95310966	3903.7689572065306	-14.132649113581463	199.73177096761495	15239412.071249364	4540.664742739146	0.082898321952598	20617636.30595436	0.0068721317825566	4423.134755284611	3309.191916935028	0.840156	14.285497	0.0763125530840614	0.032409924911772	-0.0651538901	0.0390304587	0.0683417965	-0.1453252224	0.1092269246	0.0762753135	0.0880836069	-0.0341547835	-0.043709092	0.0573812271	-0.0577335211	0.0853058613	0.0057732421	0.0949307693	0.000942888	0.0693872826	-0.03337861	-0.0118139515	-0.1439946373	-0.0374164458	0.0559697828	-0.1223888838	0.0256101992	0.1070254684	0.0131917006	0.0230826974	-0.090401161	0.0059670758	0.0702489958	0.125724093	-0.0100465365	0.0642376317	0.1440080445	-0.006221981	0.070691051	0.0507825288	-0.0483593251	0.0213314895	-0.0045760136	0.0799620347	0.0166242395	0.047864692	0.1347944263	0.1485334107	0.001684061	-0.0099267622	-0.0124996318	-0.1487704472	-0.0552224159	0.0314572192	-0.028459531	-0.100472849	0.1049475714	0.0567099492	0.0513700598	-0.0023347256	0.0541442328	-0.1151981457	0.0878165884	0.0492316466	-0.0689326872	-0.1097494464	0.0	-0.0818429695874272	0.0147416832170534	0.0066982716708885	0.0002173172240719	0.0572817726448846	0.0105716785694624	0.0032812014773402	0.000111760387776	0.242537380691985	-0.0172960325119505	0.0002991527406544	0.0588243810329288	-0.001809800047219	-0.0003058760907823	9.356018291226193e-08	3.2753762109138947e-06	0.0023528932646288	-0.0003681039081861	5.536106714735573e-06	1.3550048722195414e-07	0.0006761310854327	8.317674340008619e-08	4.571532446884011e-07	6.918370642643782e-15	0.0
4748.883252591289	2.93835688193667	8.63394116562459	22551892.146742024	3892.348056265024	-11.420900941506716	130.43697831570898	15150373.39111011	4533.530086604694	-7.134656134452598	20552895.04614996	50.90331815688209	4415.131743679739	3296.832761734251	0.680069	11.563471	0.1970744338566134	0.1182451306629382	-0.0352288894	-0.0051338286	0.1157610655	-0.1662849645	0.0148929466	0.0176507553	0.0286246678	-0.099844664	0.0219854831	-0.0487753067	-0.0978523449	-0.069832248	-0.0042452377	-0.0551032966	0.0879785917	0.1031239753	0.0542497907	-0.0277930514	-0.0168718071	-0.0732468316	0.0232021453	-0.0926728006	-0.0372104512	0.0258260425	0.0166799638	0.0820944774	-0.1053784125	0.0710147203	0.1138653568	-0.0364183228	-0.0492258123	-0.0987427069	0.042195662	0.0156887661	0.0625105079	0.1245458248	0.0058950518	-0.0030032417	-0.0088677779	-0.0052675573	-0.0211566744	0.0221539129	0.1395337842	0.1251020873	0.0164563494	-0.0031530511	0.0510149704	-0.0314521575	-0.071935243	0.0105996558	0.0714437631	-0.0067699522	0.0644765752	-0.0398762225	-0.0026319903	-0.0100697408	-0.066522326	-0.1042615707	0.0455172409	0.0472310818	-0.0723740125	-0.1081881546	0.0	-0.0928912383991331	-0.0110482688117058	0.0086287821713245	0.0001220642437357	-0.0049974583782983	-0.0622792310231829	2.497459024282388e-05	0.0038787026168389	0.3241323405199097	0.0815949598279247	0.0066577374693206	0.1050617741709147	-0.0025737820080304	-0.0007639819608113	5.836684364452312e-07	6.624353824860997e-06	0.0022751349918359	-7.775827279290007e-05	5.176239231076142e-06	6.0463489877350634e-09	0.0006774303357044	1.2992502716999187e-06	4.58911859732576e-07	1.6880512685123126e-12	0.0
4757.8507375188055	8.967484927516125	80.41578592522889	22637143.64050824	3918.025582494491	25.67752622946728	659.33535326498	15350924.465081297	4533.878274000328	0.3481873956343406	20556052.203452192	0.1212344624786248	4418.715610416022	3295.1007666814894	0.566636	9.634736	0.1704578913324418	0.089813160534307	-0.0241526851	-0.0622727512	0.1083718651	-0.1072909574	-0.0272715026	0.0049540233	0.0305302173	-0.0522904658	0.0337374726	-0.0428637594	-0.147378352	0.0310217884	0.0111445354	-0.0786571741	0.1222052607	0.0720534728	0.0505555188	-0.1462662497	0.0510432412	0.0616759454	-0.0261557283	-0.0703538269	-0.110722677	0.0546744367	0.0496358599	0.1088940455	-0.0673625932	0.0466306849	0.1488610122	-0.0913517735	0.0119703995	-0.0172948265	-0.0231146604	-0.1021785565	-0.0330631327	0.0695845888	-0.0580818109	0.0257355958	0.0233164073	0.0860691131	0.0383007642	-0.0107117726	0.1367550703	0.0790001004	0.035458316	0.0069515524	0.0468142933	-0.0249194308	-0.0838909781	-0.0370584702	0.0149480714	0.0766016526	0.0759173549	-0.067601341	-0.0227948105	0.0472091416	-0.0160621314	-0.0736972078	0.0982268082	0.0452120788	-0.0757023343	-0.106246848	0.0	-0.0839847162795308	0.0089065221196023	0.0070534325685532	7.932613626696506e-05	0.0626544801811661	0.0676519385594644	0.0039255838867721	0.0045767847908535	0.2796083638526596	-0.0445239766672501	0.0019823844982658	0.0781808371363612	-0.0021007424342111	0.0004730395738193	2.2376643839914497e-07	4.413118774895177e-06	0.0024609480563584	0.0001858130645224	6.056265336094186e-06	3.452649494724264e-08	0.0010060867770851	0.0003286564413807	1.012210603025484e-06	1.0801505646102556e-07	0.0
