global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
4459.105754952628	15.406262641796276	237.35292858800756	19883624.133851644	4485.477353547749	25.8669216758326	669.0976369836584	20119507.08918972	4369.224646091461	2.112837791442871	19090124.00801305	4.464083532949189	4213.7767729752695	3013.7652888818416	0.950334	16.582163	0.1387384071254262	0.0672955321645215	-0.0022258611	0.0056737808	-0.0186061221	0.0376902335	0.013578918	-0.0242114118	-0.0156836582	-0.0161230691	0.0657085093	0.0703746011	0.0233031176	0.0276572863	-0.0477529768	0.0157790672	-0.155884296	-0.0076413131	-0.0484145212	0.0157501821	0.0003810473	0.0627611445	0.0474723475	-0.0520900865	-0.0031052765	0.0360389082	-0.0110384846	-0.135862199	0.0725400503	0.0131029411	-0.0158865866	0.0125303372	0.0048442275	0.0056245106	0.0447679306	0.0491310589	-0.0063634213	0.0439727617	0.0113063142	-0.0315063792	0.028249548	0.0294281113	0.0660922311	-0.0006672135	0.0391350229	0.0565668811	-0.049936514	-0.0403271026	0.0467579646	0.1485300165	-0.007176018	0.0182481222	0.0561565229	0.133443765	0.100544468	0.0796959261	0.0011079805	-0.0781212842	0.0	0.044058903610292	-0.0175537294699381	0.0003081334183037	0.001941186987341	-0.0305639600495482	0.029777927228821	0.0009341556539103	0.0008867249500449	-0.0208285867306585	-0.0271823613527429	0.0004338300251965	0.000738880768711	-0.0028348445159405	0.0007805873154739	8.036343429557928e-06	6.093165570787501e-07	0.0004091593000929	0.0005031476280553	1.674113328525118e-07	2.531575356177549e-07	0.0016520840016358	-7.528379491999592e-07	5.667649777556004e-13	2.7293815484609584e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4474.188155936192	15.082400983564185	227.47881942901788	20018359.6547197	4506.32547719855	20.848123650801423	434.6442597591058	20306969.306448743	4381.040444850922	11.81579875946045	19193515.37941956	139.6131003240671	4227.896186630312	3089.466220796241	0.894646	15.610472	0.0938783985127361	0.045259809421563	0.0737461742	-0.0436737288	-0.0275189549	0.0396059835	0.0811546539	0.0086795738	0.0114510591	-0.0577095036	0.0198209931	-0.0133675135	0.0232202057	0.0287742794	0.0162792598	-0.1400189256	-0.0331482544	-0.0211748731	0.0282187471	-0.0337812525	0.0424239365	-0.0163015718	0.0208141191	-0.0004240641	-0.0381263768	-0.0923597654	-0.0804394667	-0.0620398232	-0.0434042505	0.0208804709	0.0273049405	0.0342333247	-0.0311728309	0.0467891453	0.035732727	-0.0166739063	0.040312564	0.060406924	0.0237141955	-0.0536834143	0.0030104134	0.1286915657	0.0355221938	-0.0431806144	0.1086077576	0.0369879622	0.0498171587	0.0796414905	0.0060113978	0.0893870049	0.0279499569	0.093070179	-0.0508297965	0.0282302173	-0.0882255514	0.0781212842	-0.003323509	-0.0827512714	0.0	0.0538892986164256	0.0098303950061336	9.66366659766164e-05	0.0029040565053702	-0.0582743735860731	-0.0277104135365248	0.0033959026168492	0.0007678670183652	0.0040650792251142	0.0248936659557727	1.6524869106455064e-05	0.0006196946047175	-0.002504822439015	0.0003300220769254	6.274135450993053e-06	1.0891457125822061e-07	0.000338146627379	-7.101267271390001e-05	1.1434314160779229e-07	5.042799685971479e-09	0.0018799277322825	0.0002278437306466	5.1912765595005974e-08	3.534128278604823e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4460.775384271706	-13.412771664486172	179.90244372364316	19898517.028924383	4469.818382664731	-36.50709453381933	1332.767951301221	19979276.374007557	4381.80309677124	0.7626519203186035	19200198.37887403	0.5816379515656536	4223.433390689124	3048.579193871377	1.015663	17.722084	0.0700016302965384	0.038903619079191	-0.0802313444	-0.0971333924	0.0667105128	0.0582985567	0.0198514314	-0.1068827323	-0.0066404504	0.010414136	-0.0317686619	-0.0063277071	-0.0768832012	-0.0431211811	-0.1081438967	0.0732481467	-0.0480708661	0.0414805136	0.052391238	-0.0116765779	-0.0390012976	0.005715246	-0.0798235215	-0.0603014933	0.0868555223	0.0455357253	0.0688353309	-0.0211906334	0.05114976	-0.022130962	-0.0053144555	0.01282304	-0.0255630937	0.0169559309	-0.0783026191	-0.0226571401	0.1103867598	-0.0057136661	-0.0749189678	0.0649247829	0.0436416966	0.0359513575	0.0525452332	-0.0803684253	0.0915951892	0.0556103454	0.0776507091	0.0535851309	0.024464447	0.1023859417	0.0580517713	-0.0147813373	0.0634004867	-0.0064404448	0.0491655781	0.076516145	-0.0077498093	-0.0870905918	0.0	0.0439162556743042	-0.0099730429421214	9.946158552539754e-05	0.0019286375124508	-0.0453364134849465	0.0129379601011265	0.002055390387678	0.0001673908115783	0.0006910960610042	-0.00337398316411	4.77613765535521e-07	1.1383762391697729e-05	-0.0027190210364222	-0.0002141985974072	7.393075396506456e-06	4.5881039131211824e-08	2.191176009969098e-05	-0.0003162348672793	4.801252306664096e-10	1.0000449128316218e-07	0.0015360283151854	-0.0003438994170971	1.1826680907972521e-07	2.3593829850512982e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4451.565485194368	-9.209899077337468	84.82224101474155	19816435.26897377	4471.169296264648	1.350913599917476	1.8249675544419943	19991354.87585971	4381.250789165497	-0.5523076057434082	19195358.477563288	0.305043691362016	4226.010594901569	3073.3649283782943	0.695187	12.13017	0.0353232747262349	0.0265459545369434	-0.0589510195	-0.0427785973	0.0158712639	0.0279581463	-0.0769404628	-0.0418006603	0.0074546505	-0.0408345003	-0.0240327045	-0.0020106422	-0.0495648322	-0.0242023746	-0.0157081358	-0.0079596141	-0.0678855146	-0.0091189343	0.13198968	0.0248765556	0.0348154192	0.0087089342	-0.0678650352	-0.024474685	0.0454787739	0.0604210646	-0.0317860085	-0.0197264161	-0.0091184923	-0.059395191	0.036982455	0.0011169791	-0.0091512452	-0.0088642824	-0.0025921917	0.0618033989	0.0825912926	-0.0241039903	-0.0398277034	0.0072017638	-0.0039264889	0.081815542	0.1091310119	-0.0360203599	0.0010322694	0.0396650534	0.0655117554	0.0318187617	0.063957614	0.1125043028	-0.0079602183	-0.0277442759	0.0656438563	0.0452254609	-0.091512151	0.0748811352	-0.0121640091	-0.0911240034	0.0	0.0437564498533333	-0.0001598058209708	2.5537900416181557e-08	0.0019146269037672	-0.0470728581850323	-0.0017364447000857	0.0022158539777081	3.0152401964560587e-06	0.007102839934177	0.0064117438731728	5.045033513053953e-05	4.1110459495168935e-05	-0.0031130902797865	-0.0003940692433643	9.69133109010119e-06	1.552905685657119e-07	0.0001040094641484	8.209770404870902e-05	1.0817968632437305e-08	6.740033010069413e-09	0.0016001669744125	6.413865922710003e-05	4.113767607450064e-09	2.5605343460004546e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4456.225329138583	4.659843944215027	21.714145584437457	19857944.184056275	4503.252381977282	32.083085712633874	1029.324388844212	20279282.015784062	4374.473328590393	-6.77746057510376	19136016.90254871	45.933971847085786	4221.637346468611	3094.564366431969	0.68664	11.981021	0.1180020443025617	0.061829662242326	-0.1361039964	-0.0256980974	-0.0156370206	0.0874289792	-0.0884787224	0.0377589269	-0.0532627236	0.0317427787	-0.0583609369	0.0452071494	0.0326758797	-0.022634858	-0.063119758	-0.0757518492	-0.0623041155	-0.0300819221	0.0789033656	-0.0761941593	-0.0287563785	0.0462110307	0.0173915914	-0.0292966797	0.0449754149	0.0491444176	-0.1402347609	-0.0670446879	0.0214699319	-0.0647279808	-0.061366561	-0.0372345519	-0.0111894454	0.0038176781	0.1055652011	0.0826908515	0.0276999733	-0.0022868029	-0.032966795	-0.0368364037	0.1118382463	0.0360956581	0.056549771	-0.0159860554	0.011465186	0.0199134882	0.0146513011	-0.023731883	0.1111434124	0.058501093	-0.0389226965	-0.1047075621	0.0825358596	0.1744596018	-0.0128183865	0.0732168931	-0.0165592163	-0.0948373385	0.0	0.0274132452651514	-0.0163432045881819	0.0002671003362111	0.0007514860159673	-0.0570174183233973	-0.009944560138365	0.0032509859922652	9.88942763455582e-05	0.0469350672500468	0.0398322273158698	0.0022029005377664	0.0015866063329431	-0.0035313360793943	-0.0004182457996077	1.2470334505631906e-05	1.7492954888956794e-07	0.0004860955330143	0.0003820860688659	2.362888672164564e-07	1.4598976402139726e-07	0.0013628577976833	-0.0002373091767292	5.6315645359890716e-08	1.8573813767061743e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4458.142796881529	1.9174677429455187	3.6766825452365817	19875037.19738666	4490.046848497893	-13.205533479389487	174.38611447527663	20160520.701705854	4375.415101528168	0.9417729377746582	19144257.310680747	0.8869362663247102	4222.906489631872	3086.9370680896104	0.978505	17.073723	0.0986387405810404	0.0452095619262625	0.0444532042	0.125511004	-0.0631174881	-0.0131180668	-0.0225662309	0.0873818024	-0.062709944	-0.0632360413	0.008579269	0.0144383434	0.0630986927	0.0249902203	0.1297897565	-0.1050992365	-0.0737247119	-0.0623836094	0.0636336429	-0.0722302467	-0.0566770919	0.0063083333	0.0798444191	0.0953061272	-0.0869893425	-0.0023427514	-0.1438150209	-0.0937988881	-0.036421536	-0.0136610984	-0.0577168028	-0.0431894589	-0.017742248	0.0273991522	0.0402718427	0.0083593345	-0.0521138082	-0.0083035595	0.1264148744	-0.1054463933	0.086219025	0.0863719804	0.0766180293	0.0008356361	0.070543361	-0.0109732903	-0.0432656223	0.0134061921	0.0338158004	0.0458760088	-0.0013435988	-0.1029077372	0.0166189448	0.1336832809	-0.0787442837	0.0715240683	-0.0209285683	-0.098217554	0.0	0.0008490518931978	-0.0265641933719536	0.0007056563695025	7.208891173427684e-07	-0.0757507109394737	-0.0187332926160764	0.0057381702078357	0.0003509362522395	0.0706683890157222	0.0237333217656754	0.0049940212060774	0.000563270562033	-0.003546087388198	-1.4751308803699972e-05	1.2574735764736914e-05	2.1760111142211632e-10	0.000937310801838	0.0004512152688237	8.785515392421945e-07	2.0359521881964386e-07	0.001236665718764	-0.0001261920789192	1.592444078197482e-08	1.5293420999660807e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4473.313550939063	15.170754057534396	230.15177867419632	20010534.12501505	4492.109925922595	2.063077424701987	4.256288460314984	20179051.5865723	4376.150476932526	0.7353754043579102	19150692.99675677	0.5407769853345599	4223.223720816679	3090.241124482357	1.013641	17.686798	0.168011824101138	0.1274829292215041	0.0394398591	0.0573001993	0.1204640862	-0.0231348457	0.082309605	0.0436974609	0.0145880014	0.0910938584	0.0671778823	0.0426165801	0.0613027188	-0.1108432929	-0.0259061656	-0.0625791455	0.0402223412	0.0079525248	-0.0380412976	0.0387223533	-0.1423163225	0.0319611789	0.0715008341	0.0353950286	0.0985450803	-0.1130339834	-0.018477519	0.0297832649	-0.020578938	0.005717198	0.0072037962	-0.0838281705	-0.0116347457	-0.0189545856	-0.0706412854	-0.1453239248	0.0160974336	-0.0461625691	-0.019604181	-0.0009408891	0.0168025581	0.0022727565	-0.0010804662	-0.1057098476	0.0819976946	0.0254549704	-0.1118797809	-0.0003943468	-0.0429583199	0.0696091721	0.0884643641	0.0493648969	-0.04270164	0.2106746497	0.0742656257	0.0698033217	-0.0252652428	-0.1012527768	0.0	0.0011768615879503	0.0003278096947525	1.0745919597372721e-07	1.3850031971929015e-06	-0.0581052619999979	0.0176454489394758	0.0033762214720884	0.0003113618682756	0.0804659457571119	0.0097975567413896	0.0064747684265864	9.599211810075072e-05	-0.0054897351376773	-0.0019436477494793	3.013719188184881e-05	3.777766574055948e-06	0.0014989395038609	0.0005616287020229	2.246819636234761e-06	3.154267989359274e-07	0.0009371219957558	-0.0002995437230081	8.972644199361323e-08	8.781976349293337e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4468.298023411874	-5.015527527189079	25.155516375991397	19965687.22602646	4507.91198007684	15.802054154245525	249.70491549370823	20321270.4201203	4381.119025230408	4.96854829788208	19194203.91323584	24.686472188386915	4228.8540596811945	3118.555991960793	0.971329	16.9485	0.368565730743736	0.1904419891816744	-0.1410235077	0.0248585427	0.0544427824	0.0682815581	-0.0643487121	0.0453950412	0.090027847	0.0717536548	0.0446465328	0.0455478677	-0.0686780991	-0.0909417578	-0.0447996679	0.0162119399	-0.0356968108	0.0409835512	0.1055851768	0.1122391847	-0.1879309203	0.063416444	-0.0750649705	0.0229425137	0.1067529387	0.0131216622	-0.0006101859	-0.0111678164	0.0210179899	-0.117078118	0.0255136526	-0.0360583026	-0.0295014463	-0.1201434119	-0.074586832	0.0630532311	0.0534670597	-0.0211006935	-0.0416641541	0.1174954758	0.1249888478	0.0713361175	0.0818561928	-0.0238182753	0.070044101	0.0437689661	-0.0358923949	-0.0074136933	-0.0963861286	0.0792188639	-0.1281614303	-0.0332277588	-0.0019641098	-0.0709227271	0.0198204857	0.068055325	-0.0295624686	-0.1039323455	0.0	0.0649884630225017	0.0638116014345514	0.004071920477642	0.004223500326027	-0.0763971298718075	-0.0182918678718095	0.0058365214526498	0.0003345924302397	-0.0136056713172081	-0.0940716170743199	0.0001851142919918	0.0088494691389774	-0.0047508237990844	0.0007389113385929	2.257032676994673e-05	5.459899663011518e-07	0.0002139434577836	-0.0012849960460773	4.577180312840304e-08	1.6512148384342943e-06	0.0027610274983467	0.0018239055025909	3.3266312823813637e-06	7.623272846626636e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4481.094354962146	12.796331550272043	163.7461011444877	20080206.61807361	4501.957648026316	-5.954332050524499	35.45407016790329	20267622.66462264	4388.742089271545	7.623064041137695	19261057.12614357	58.11110537528657	4234.587022773544	3113.229524608179	0.979275	17.087154	0.0813743406249199	0.0411318774621229	0.0015228484	0.1192778416	-0.0633677211	0.0203607806	0.0378745589	0.10921622	-0.0117674506	-0.101716774	0.0297141801	-0.0524280694	-0.0722101351	-0.0590982322	0.1300107696	-0.0346854987	0.0060744581	0.0323500498	0.061273085	0.1028847341	0.0079583761	-0.038330461	-0.0541927019	0.167727658	-0.0274291073	0.0105444475	-0.0135829755	-0.0135654861	-0.0252851099	-0.0694843908	0.06333914	-0.0376687811	-0.0669334861	-0.0743629588	0.0937263257	0.0513837149	-0.0252006058	0.0121875634	0.0935080336	0.1018042621	0.0415667212	0.0487392174	0.1156291187	0.0302000486	0.0920147251	0.0124841258	0.0753337345	-0.0400307099	-0.0226050627	0.028648469	-0.0464558442	-0.0062714454	-0.0790989585	-0.0422326096	0.0302278622	0.0662807606	-0.0338135361	-0.106246848	0.0	0.0512376026189969	-0.0137508604035048	0.0001890861618366	0.0026252919221422	-0.0513489238343964	0.0250482060374111	0.0026367119789506	0.0006274126256925	0.019389524392281	0.0329951957094891	0.0003759536561588	0.0010886829399074	-0.0046277240414892	0.0001230997575951	2.141582980417713e-05	1.5153550319996974e-08	0.0001456135576904	-6.832990009320001e-05	2.120330818325545e-08	4.668975246746694e-09	0.0027608555865448	-1.7191180189980729e-07	2.955366763243857e-14	7.622323569755632e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4466.543989384565	-14.550365577581031	211.71313844125504	19950015.209107384	4491.9113633005245	-10.046284725791338	100.92783679166834	20177267.695748378	4381.98548746109	-6.756601810455322	19201796.812319607	45.65166802504814	4225.355958367177	3109.3604618743693	0.681719	11.895171	0.2051641014400487	0.1461322925392199	0.0044297681	0.1647099601	-0.0382343402	-0.0181233684	0.0084342391	0.0981865701	-0.1108516054	-0.0204262037	-0.0014904235	-0.0123167647	-0.0214369581	-0.0560237221	0.1793107213	0.0653806851	-0.1094695956	0.020098591	0.0294881722	0.0885264323	-0.0137867174	-0.011469564	0.0270428273	0.1675211998	-0.0252805645	0.0644339529	0.0606324746	-0.0971217541	-0.0052544717	0.0085311671	0.0903541911	-0.0829583877	-0.1150095092	-0.0435885414	0.0120606552	0.00070121	-0.0915000524	0.006613131	0.0795643236	0.0208922403	0.0404225362	0.0149645617	-0.0025995978	-0.0218473763	0.0915025996	-0.0056004381	0.0929563331	0.0209701565	0.0722714196	-0.0173124534	-0.0109605785	0.0213125811	-0.0528778525	0.0101787948	-0.0119268086	0.0644803214	-0.0380118078	-0.1081881546	0.0	0.0514744136171003	0.0002368109981033	5.6079448822726416e-08	0.0026496152572243	-0.0862285925878012	-0.0348796687534048	0.007435370179673	0.0012165912923472	0.1466995903365955	0.1273100659443145	0.0215207698049249	0.0162078528907457	-0.0052259625521051	-0.0005982385106159	2.731068459600485e-05	3.578893155839307e-07	-5.186834581571986e-05	-0.0001974819035061	2.690325297659104e-09	3.8999102212400443e-08	0.0028198862873073	5.903070076249996e-05	3.484623632511813e-09	7.95175867334375e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4462.561422750375	-3.9825666341903343	15.860836995766128	19914454.45181985	4483.211864270662	-8.699499029862636	75.68128337058094	20099188.619937222	4376.068107128143	-5.917380332946777	19149972.078224093	35.01539000474531	4223.615354441422	3129.189312907264	0.7737509999999999	13.501013	0.0473810792527242	0.0275011374632537	0.0630154473	0.1213398704	0.0425748094	-0.1044109321	0.0146795439	0.1265244696	-0.1033114176	0.0620318726	0.0169278855	0.0391805307	0.0506466716	-0.1183878329	0.0954443837	-0.0786845469	0.016897018	0.1031300841	-0.0354167994	0.01556284	0.1428357327	0.03609413	0.0682874358	0.1409959779	0.0395651092	-0.0883249402	0.043380043	0.0192424954	0.0571429288	-0.0534254195	0.0528458117	-0.0713003036	-0.1179049977	-0.0421521538	-0.0877894014	-0.0220495558	-0.031893667	-0.0144274944	0.0689276788	0.0658431945	-0.0338236194	0.0478649345	0.0911777715	-0.0272654989	0.002013429	0.0235886736	0.1439021416	-0.0183177317	0.0484611026	-0.0564022476	-0.0035876526	0.0174848801	-0.0922804037	0.0015835069	0.0215087025	0.06265471	-0.0421507286	-0.1097494464	0.0	0.0464612076582824	-0.0050132059588179	2.51322339855273e-05	0.002158643817066	-0.0834586803116366	0.0027699122761646	0.0069653513193599	7.67241401764738e-06	0.1471608173897749	0.0004612270531794	0.0216563061748266	2.127303945845658e-07	-0.0048366183272431	0.000389344224862	2.339287684342384e-05	1.5158892543339189e-07	7.283104435562571e-05	0.0001246993901713	5.304361021931119e-09	1.5549937909105477e-08	0.0025511952230494	-0.0002686910642578	7.219488801204291e-08	6.508597066110079e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4466.214745863401	3.65332311302609	13.346769768170642	19947074.15616768	4496.365676076789	13.153811806127123	173.0227650310093	20217304.29300148	4380.365696430206	4.297589302062988	19187603.634462487	18.469273809206243	4226.049033690739	3123.6924079351274	0.71147	12.414275	0.0487884247098475	0.0344523943225426	0.0393204861	0.0199202019	0.1486956696	-0.0519260349	0.0552331719	0.0366503855	-0.0108717776	0.1487143716	0.0176956227	-0.0311217233	0.0582614763	-0.075355122	0.0205916871	-0.0381074397	-0.0474635376	0.0623709345	0.0568247751	0.0086852229	0.013610445	-0.038251981	0.0624041461	0.0158581698	0.0795107354	-0.0578665043	0.0193630381	-0.0454085783	-0.0533322272	-0.0488703574	0.0347331192	-0.0884091533	-0.1132481812	-0.0373535266	-0.041006873	0.0282958992	0.0040872277	-0.0724154548	-0.0936381203	0.0064248246	-0.0648740314	0.0382805282	0.0888203275	-0.0268306679	0.0283529053	-0.0014156081	0.0935233325	0.0665397224	0.0610736149	-0.044661286	-0.011305129	0.0004197524	-0.1844728761	0.0442878366	0.0040858416	0.0608046394	-0.046223836	-0.1109252393	0.0	0.0345143001851937	-0.0119469074730887	0.0001427285981705	0.0011912369172736	-0.0836755008046736	-0.000216820493037	0.0070015894349129	4.701112620081061e-08	0.1780709014907842	0.0309100841010092	0.0317092459577405	0.0009554332991314	-0.00483809649998	-1.478172736900374e-06	2.3407177743118727e-05	2.184994640115542e-12	5.606084834397507e-05	-1.677019601165064e-05	3.142818717046172e-09	2.81239474269183e-10	0.0024551513389437	-9.60438841057002e-05	9.22442767410917e-09	6.027768097117043e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4478.072539558084	11.857793694683096	140.6072713056662	20053133.669544183	4513.959157843339	17.593481766550212	309.5306006699348	20375827.278677747	4383.11704158783	2.751345157623291	19211715.00025765	7.569900176377132	4230.240119318303	3156.613745708508	0.89548	15.625031	0.0715081940755225	0.0280544877882247	-0.1475228126	0.0702578884	0.0347246019	0.0821559349	-0.0271074774	0.1080913295	-0.0211884942	0.0922104507	0.0782671054	0.0151274279	-0.0288765256	-0.0836821417	0.0496194709	-0.0795141018	-0.1305952534	0.0027883214	0.0967792066	-0.0290712835	-0.0687164263	0.0272129234	-0.0273122388	0.0864111638	0.0840795145	0.039400075	-0.1004616427	-0.0996232074	-0.0097191792	-0.1022696737	-0.0453115285	-0.1016240513	-0.1154567373	-0.0247709578	-0.0003141049	0.0679464975	-0.0312743003	-0.0373864395	-0.0433973227	0.0839815173	0.0937245054	-0.0641288183	0.0475353906	0.035896379	0.0592198221	-0.0506910188	0.1394887141	0.0228992442	0.0727795542	-0.0684325079	0.0094241432	-0.0211096522	-0.0942721582	-0.0117147808	0.0215184565	0.0589308316	-0.0502247703	-0.1117114032	0.0	0.0189310474433739	-0.0155832527418197	0.0002428377660154	0.0003583845573032	-0.069940981022242	0.0137345197824316	0.0048917408263536	0.000188637033654	0.1728206798172493	-0.0052502216735348	0.0298669873724961	2.756482762125554e-05	-0.0050669942168616	-0.0002288977168815	2.5674430393708894e-05	5.2394164793608976e-08	0.0003452240910657	0.0002891632427217	1.1917967305213873e-07	8.361538094134322e-08	0.0026758943768951	0.0002207430379514	4.8727488804013256e-08	7.160410716298816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4469.561874573564	-8.51066498452019	72.43141847873805	19976983.35064155	4499.012252004523	-14.946905838815836	223.40999415442695	20241111.243686814	4379.347492694855	-3.7695488929748535	19178684.46177271	14.209498856527944	4224.9794709796615	3121.486511196485	0.8780299999999999	15.320544	0.0476013768481252	0.0377811451731069	0.0167087932	0.1662981119	0.0074477922	-0.0158168635	0.0404845595	0.1491926006	-0.1182173065	0.0022402625	0.0811236098	-0.0108676384	0.029334868	-0.0879501534	0.1885361286	0.0810683433	-0.039245815	0.0352499829	0.0420853239	0.016027128	-0.0918782201	-0.0172375119	0.0718762023	0.1788642632	0.0018175741	0.0821929273	0.0230207803	-0.0280629871	-0.0658220377	-0.0229831774	-0.0114861621	-0.1138477953	-0.1345932324	-0.0264537412	0.047946336	0.0747828043	-0.1262950094	-0.029390076	0.0465057107	-0.0098035541	0.0225686691	-0.0598327764	-0.0283117132	0.0634677566	0.0956755429	-0.0337079454	0.0805564947	0.1018021438	0.033546028	-0.1000799895	0.0442538716	0.0076671536	-0.0940368377	0.0076232141	-0.0277583053	0.0570340182	-0.0541472847	-0.1121051767	0.0	0.0189182567701635	-1.2790673210399256e-05	1.6360132117522517e-10	0.0003579004392218	-0.0790876011908068	-0.0091466201685647	0.0062548486621161	8.366066050799629e-05	0.2099106822902143	0.037090002472965	0.0440624945395432	0.0013756682834445	-0.0050429937704348	2.400044642679976e-05	2.54317861686442e-05	5.760214286856852e-10	0.000345263750598	3.9659532299993635e-08	1.1920705747699793e-07	1.5728785022542378e-15	0.0026728952121865	-2.9991647086001147e-06	8.994988949312411e-12	7.144368815329514e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4465.580536736146	-3.9813378374174135	15.851050975651567	19941409.53007669	4476.559905202766	-22.45234680175781	504.1078769064043	20039588.584868997	4381.451478004456	2.10398530960083	19197117.054107428	4.426754183016101	4227.095134020178	3123.3440398660164	0.649957	11.340962	0.0309694849389195	0.0177537035035273	0.040511078	0.1607693074	0.0402990727	-0.0805033339	0.0476184318	0.1204080691	-0.1416625741	0.0727905425	0.0305592711	0.0160080777	0.0222593467	-0.1298224282	0.1570994875	-0.0602326988	-0.0337068764	0.0580633407	-0.0534101458	-0.0491460752	0.1138843342	0.0052485218	0.0676733222	0.1734052313	0.0377542059	-0.0597707452	0.0028777631	-0.0496265545	-0.0265702253	0.0229989335	0.0261942758	-0.1064360034	-0.1438120686	-0.008016068	-0.0484667695	0.0332997738	-0.0845219151	-0.0194988932	0.0678399214	-0.0008849625	-0.0085391659	-0.0381222674	0.0048260695	0.0432132777	0.0329279876	0.0058796316	0.1834596709	0.0298020478	0.082298703	-0.1018084785	0.0997641377	0.0123866403	-0.0166620536	0.0073749225	-0.0089331965	0.0551149396	-0.0579852545	-0.1121051767	0.0	0.0188126207212349	-0.0001056360489285	1.1158974833245571e-08	0.000353914698401	-0.0839001781620396	-0.0048125769712328	0.0070392398956219	2.3160897104040283e-05	0.2171693937688275	0.0072587114786131	0.04716254558992	5.268889232975071e-05	-0.0052272201863247	-0.0001842264158898	2.732383087632043e-05	3.393937231163832e-08	0.0005059381018388	0.0001606743512408	2.55973362892248e-07	2.5816247146651983e-08	0.0027038456538587	3.095044167220019e-05	9.57929839704266e-10	7.310781319890581e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
