global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
4648.313189966623	9.512384093087348	21606815.51201769	90.4854511344212	3818.3621602235016	15.317872859813631	234.6372289494151	14579889.586626686	4712.623960260759	8.346106813663937	22208824.590823803	69.6574989450876	4565.856346280222	3292.1333557893963	0.712753	14.716434	0.028369027016651	0.017322242540787	0.0174503666	0.0211107677	0.1182242649	-0.0980370917	-0.0624020008	0.1080715766	0.0087056431	-0.0079640625	0.1368015903	-0.0508082787	-0.1133395687	0.0472284008	-0.0567585881	0.0425099825	-0.0207214659	0.148255895	-0.0052438223	-0.0609553187	-0.0466934321	0.0157608272	0.030293756	-0.0779738432	0.0835991011	-0.0744001151	0.0509306025	-0.0625392068	-0.0482843726	-0.144139169	0.0429538586	-0.0538894168	0.1256266694	0.0454431463	0.038566667	-0.0950963291	0.0750664046	0.0062813494	0.0682368308	-0.1262145128	-0.0331165296	-0.0095140589	0.0935693835	0.1046647868	-0.1256795616	0.0172715714	0.0293302238	-0.0390690342	0.0171980055	0.0698333981	-0.0300681902	-0.1028901744	0.0221656841	0.0425331031	-0.0029808213	-0.0696250399	0.0829497056	0.1001878907	0.0345792782	0.029127284	-0.0172539431	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	0.0629340102967717	-0.0001092358204885	1.1932464477816098e-08	0.0039606896520341	-0.0181133910820818	0.0131800501468717	0.000173713721874	0.0003280949364924	0.0634245031065745	0.0091444276060457	0.0040226675943158	8.362055624221076e-05	-0.0056072364748776	-2.508949558840002e-05	3.144110088519777e-05	6.29482788880344e-10	-0.0014982822804718	2.3664606033899997e-05	5.60013578739696e-10	2.2448497919757773e-06	0.0024138219069039	-6.995216724259984e-05	5.82653619824918e-06	4.8933057019366575e-09	0.0	0.0
4647.040507629969	-1.2726823366538156	21594985.479553804	1.619720330030616	3822.8900358412	4.527875617698555	20.501657609349078	14614488.226133931	4713.974644354213	1.3506840934533102	22221556.947614424	1.8243475203077903	4566.505360356567	3331.208306138044	0.803313	16.586241	0.0449993228828831	0.0224690860084672	-0.0518642236	-0.1155079993	-0.0639679048	0.0189663221	0.0776185941	0.017564108	-0.0070106065	-0.0887522444	0.1018877472	-0.0704622811	-0.0749977954	-0.0493453271	-0.0600999789	0.012419092	-0.0759138611	0.0803963959	0.0126637857	-0.0295914988	-0.0367287375	0.0106233998	0.0397302433	-0.0804866955	-0.0418791037	-0.0430852529	-0.1065138488	-0.0989887957	-0.0251074349	-0.0666960119	0.0438643876	-0.0740689569	0.0330631126	-0.0168332141	0.0774630879	-0.0553656703	-0.0030030042	0.0041788562	0.0802043671	-0.0618251878	-0.0527886073	-0.0365016319	0.0969684878	-0.0207513223	-0.1031535072	-0.0493030829	-0.0497555187	0.0035790716	-0.0374117095	0.015828054	-0.1289355011	-0.1413610587	-0.0552602703	-0.0125932616	0.0112635702	-0.0077261205	-0.0228861774	0.051038493	-0.0191652919	0.0566266213	0.1303266164	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	0.0626685986532891	-0.0002654116434826	7.04433404961388e-08	0.003927353257167	-0.010498551221616	0.0076148398604657	5.798578610053879e-05	0.0001102195777528	0.0656784070376943	0.0022539039311197	0.004313653151009	5.080082930717261e-06	-0.0054336922559047	0.0001735442189729	2.9525011531878702e-05	3.0117595938913866e-08	-0.0012672740850521	0.0002310081954196	5.3364786351066284e-08	1.6059836066446372e-06	0.0021210709723402	-0.0002927509345636	4.498942069704202e-06	8.570310968791972e-08	0.0	0.0
4639.571636194384	-7.468871435585243	21525624.96737944	55.784040521301165	3811.12390949108	-11.766126350119976	138.44172928698762	14524665.453494577	4708.930909987778	-5.043734366434364	22174030.315038327	25.43925635915106	4559.852649353184	3300.1375445579206	0.83252	17.189297	0.0900853330060338	0.0413254454917047	0.1034991341	0.0738422119	-0.060157538	0.0261297551	-0.0111479642	-0.11296399	0.009467926	-0.1270320208	-0.0319740377	-0.0252514488	-0.0043634052	0.0067013118	-0.0504078842	0.0043143106	-0.0881241581	0.0284460068	0.0885402567	0.0795256465	-0.038362772	-0.067783593	0.051437267	0.0803158867	-0.0814925607	-0.0093800549	-0.0128621628	-0.0388690833	0.0804537997	0.062401663	0.0582889932	-0.1082777892	-0.0186871532	-0.0039435873	0.1401021643	0.0022052139	-0.0102175145	0.0016604617	0.092853607	0.052580908	-0.0271055497	-0.0480411615	-0.0660132762	-0.0852413065	-0.0581914907	-0.0375851368	0.0721855891	0.0861654878	0.0506433118	0.0528898832	0.0088213885	-0.0587333948	0.0288268931	0.0170341792	0.0428115461	0.0214699572	0.062080676	0.0158874078	0.0636042015	0.0615105812	0.0772237816	0.0795557284	-0.0	-0.0795557284	0.0	0.0	0.0623444940288493	-0.0003241046244397	1.0504380758326196e-07	0.0038868359357132	-0.0053943054658702	0.0051042457557458	2.6053324735049007e-05	2.909853145911712e-05	0.0377180665442011	-0.0279603404934931	0.0014226525438327	0.000781780640512	-0.0060349237664782	-0.0006012315105735	3.642030486720342e-05	3.614793293064926e-07	-0.0016469559076861	-0.0003796818226339	1.441582864386762e-07	2.7124637618621453e-06	0.0019680514629006	-0.0001530195094396	3.873226560625192e-06	2.34149702691359e-08	0.0	0.0
4646.131773087557	6.560136893172967	21586540.452893727	43.035396057169066	3824.21069682086	13.08678732977978	171.26400261488462	14624587.453679089	4712.728156909608	3.7972469218293554	22209806.68092863	14.419084185342514	4565.663856929841	3328.330156643598	0.658242	13.590919	0.0850642348376958	0.0484804993428872	0.0203238609	0.0384355717	0.0906856338	0.0186906276	-0.1200361107	0.0504827478	0.0035536431	0.0026674059	0.0744769856	-0.0563612364	-0.0550133668	0.0788724411	-0.068643234	0.1494411288	0.0414049958	0.004118302	0.0249529868	0.0114236809	-0.0259916282	0.0412907212	0.0015694388	0.0784678747	0.0444297801	-0.0712924161	0.1113353173	0.0286209908	-0.0352101195	-0.0322197404	0.1244214161	-0.0734386091	0.0298366373	0.0402124929	-0.0636926831	-0.0542549098	0.0364174868	-0.0032347849	0.1028279071	0.0280048723	0.0026901955	-0.0191478008	0.0025446708	-0.0649791241	0.0040735382	0.1179090336	0.1427262322	0.0349673372	-0.0086959593	-0.0075511747	0.0067919995	-0.0659875082	0.0971216261	0.0019785787	0.0072252888	-0.0175932135	0.1522426427	0.1128903046	0.0504491942	-0.0729391755	-0.0140910043	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	0.0735168831159427	0.0111723890870934	0.0001248222779134	0.0054047321030831	-0.0301722401446511	-0.0247779346787809	0.0006139460469459	0.0009103640753464	0.0256457531205995	-0.0120723134236016	0.0006577046531227	0.0001457407513976	-0.0055516811644659	0.0004832426020122	3.082116375188545e-05	2.3352341239961766e-07	-0.0017454210829694	-9.846517528330008e-05	9.695390743571011e-09	3.046494756874073e-06	0.0021271756385694	0.0001591241756687	4.524876197323134e-06	2.532050328227509e-08	0.0	0.0
4646.367875614422	0.2361025268646699	21588734.435541674	0.0557444031918821	3834.3138607166434	10.103163895783382	102.07392070506084	14701962.782483771	4711.160810147113	-1.567346762494708	22195036.179066	2.456575873902642	4567.792151264611	3336.51358300128	0.605617	12.504351	0.1099445414118311	0.0485466250807247	-0.0642165894	-0.0697837866	0.0688974871	0.0952228207	0.0348917318	0.1628601019	0.0524435344	-0.0313511125	-0.0285444532	0.0163382276	-0.0285153027	-0.017966323	-0.1865662613	0.1068305572	0.0610379947	0.0882514857	0.0227689926	-0.0155579193	0.0829661101	0.0382051534	-0.0394662175	-0.0655737927	0.0383092863	0.0026237512	-0.0129330598	0.0380105639	-0.1298503191	-0.0565845626	0.1820643457	-0.0321110488	0.1474023086	0.0068449943	0.0224906872	0.0535549184	0.0061947988	-0.0001507291	0.1114341487	0.0149584107	-0.0317328851	-0.0575724716	0.0362456226	-0.0588784968	-0.0292381972	0.0942668993	0.0485674214	-0.0506149349	-0.0808284018	-0.025520943	-0.0424681277	-0.0549777856	0.0163174533	0.0441618728	0.0092313152	-0.0598728721	0.089885913	0.0966064708	0.0587791851	-0.0850499362	0.0519416216	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	0.0628759307290067	-0.010640952386936	0.000113229867701	0.0039533826650388	-0.058810339789133	-0.0286380996444819	0.0008201407512472	0.0034586560661132	0.0415697947942277	0.0159240416736281	0.0017280478392342	0.0002535751032234	-0.0059544304656666	-0.0004027493012006	3.5455242170458564e-05	1.62206999617652e-07	-0.0013402003962252	0.0004052206867442	1.6420380496544117e-07	1.7961371020421828e-06	0.0024140346047602	0.0002868589661908	5.827563072979736e-06	8.228806648405466e-08	0.0	0.0
4644.855718954233	-1.5121566601883387	21574684.64990185	2.286617764951951	3811.949192470975	-22.364668245668327	500.1783857388052	14530956.64598012	4710.290601228413	-0.8702089186999729	22186837.548020724	0.7572635621849759	4562.705545557349	3314.309227326661	0.596813	12.322577	0.1180307683983473	0.0752061282555097	-0.0425129389	-0.0666170142	-0.0326665809	0.0480381311	0.1061161379	0.0372198698	0.044065936	-0.0515370521	-0.0255302639	-0.0075211636	-0.0325983914	-0.0744506475	-0.0974314526	0.0642547792	-0.0908509897	0.0229587322	0.0374415262	-0.0964621437	-0.0354533624	0.0937466247	-0.0898091109	0.0224015316	0.0330003869	0.0282779138	-0.1139761819	-0.0439112694	-0.0341402944	-0.0902961741	0.0677017472	-0.1343707882	0.0672774205	0.0190686331	-0.0716021023	-0.0485603221	-0.1341612545	0.0015821449	0.0761876698	-0.0716928191	-0.0678078546	-0.0314842535	0.0514481701	0.0042842876	-0.1232901217	-0.0456585513	-0.0408604916	-0.0896572074	-0.0513397823	-0.0432898032	-0.0839543644	-0.0463504228	-0.0507174751	0.0898611375	-0.0057016086	-0.0159369558	-0.0527286466	-0.0135725321	-0.0261202102	0.0797553577	-0.0215937222	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	0.0695439098856525	0.0066679791566457	4.446194603346281e-05	0.0048363554021837	-0.0256490151398907	0.0331613246492423	0.0010996734524924	0.0006578719776463	0.0820237958415219	0.0404540010472942	0.0067279030842516	0.0016365262007344	-0.0065547592524714	-0.0006003287868047	4.296486885785943e-05	3.603946522665229e-07	-0.0014929236694933	-0.0001527232732681	2.3324398197722747e-08	2.22882108293334e-06	0.0024121373939298	-1.8972108303998492e-06	5.818406807194448e-06	3.5994089349864858e-12	0.0	0.0
4643.597624703159	-1.2580942510739987	21562998.900148824	1.5828011445854455	3826.390534506904	14.441342035928756	208.5523597986829	14641264.52256403	4716.782364337765	6.491763109352178	22248035.87252776	42.14298826794585	4569.0463424148365	3294.891618448353	0.629482	12.997096	0.0473275821530726	0.0201146155047683	0.0286412685	-0.0166948827	-0.0943936005	-0.0408746673	0.0727585641	-0.1088587662	-0.09909146	-0.0257306222	0.1708794016	-0.0819800534	-0.1433723271	-0.0212445419	-0.1123372924	-0.0542680149	-0.1176393969	0.0686779574	0.0361449744	-0.0637369017	-0.0148185714	-0.0273963422	0.0757208981	-0.0660249906	-0.0023167853	-0.0416453104	-0.1098120504	-0.1996999021	0.0766425978	-0.0567446493	0.0911748613	-0.0602427502	0.0535206392	-0.0009589708	0.0245604768	-0.0469170251	0.0745609381	-0.0081984994	0.0816874458	-0.1041679249	-0.0649827674	-0.0517022839	0.0482049978	0.0307529388	-0.1649935539	-0.1267373517	-0.0559030176	0.0386626972	0.0627930107	0.0736240427	-0.0162954245	-0.0582534935	-0.0101103937	0.0402433622	-0.016518303	-0.0969588383	0.0170557595	-0.0164621718	-0.0933869583	0.0564418496	-0.0216670533	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	0.0632276369066886	-0.0063162729789638	3.989530434478943e-05	0.003997734068804	-0.0155765805961038	0.0100724345437869	0.0001014539376388	0.0002426298630669	0.0778249522802951	-0.0041988435612268	0.0060567231974302	1.763028725165583e-05	-0.0067654341652484	-0.0002106749127769	4.577109944431032e-05	4.438391887359653e-08	-0.0016527407853486	-0.0001598171158553	2.5541510520306383e-08	2.731552103554707e-06	0.0025764459866794	0.0001643085927496	6.638073922276388e-06	2.6997313651353904e-08	0.0	0.0
4644.413373251146	0.8157485479869138	21570575.581634093	0.6654456935427582	3826.50743929545	0.1169047885459804	0.0136667295849803	14642159.18298342	4707.838230779994	-8.944133557771238	22163740.807193704	79.99752509924959	4559.487485134734	3287.252467814744	0.58504	12.079504	0.1172046876478024	0.0636092474998708	0.0505278976	0.0099178518	-0.0982382915	-0.0125156726	-0.051779557	-0.0681724366	-0.0051227118	-0.1436399277	-0.0310562803	-0.0143353448	-0.0195432092	0.0095542488	-0.0807226214	0.0344080279	-0.0770080142	-0.0182823333	0.1616732358	0.0780519236	0.0636351055	-0.0182291299	0.0462684699	-0.0347938231	0.036141581	-0.0088567499	0.0022649631	-0.0444191091	0.0501462233	0.0808497222	0.0865828912	-0.1186774114	0.0117414154	0.0281622984	0.087920454	0.0732715733	0.0751049263	-0.0011172835	0.0514534201	0.0558300251	-0.0940777244	-0.02330941	-0.0113136251	-0.0810663529	-0.0380524359	-0.0666512886	-0.0346350464	0.0865491342	0.0538714073	0.0346114412	0.0278136931	-0.0332975577	-0.1092578904	0.0265339902	0.0756454122	-0.0501075141	0.0543539423	-0.0611793027	-0.0106064715	-0.0026976721	0.0122180232	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	0.063443591765278	0.0002159548585893	4.663650094836704e-08	0.0040250893360792	-0.0199488421243785	-0.0043722615282746	1.9116670871631005e-05	0.0003979563021033	0.0386295158045868	-0.0391954364757082	0.0014922394912968	0.0015362822405212	-0.0079652516489556	-0.0011998174837072	6.344523383118991e-05	1.439561994209479e-06	-0.001657841204165	-5.100418816400033e-06	2.601427210268752e-11	2.748437458227257e-06	0.0028399487798604	0.0002635027931809	8.065309072230574e-06	6.943372201418871e-08	0.0	0.0
4647.593156543277	3.179783292130196	21600122.1487479	10.111021784910347	3848.1517546618425	21.644315366392675	468.47638767986206	14808271.926907018	4711.748193930464	3.909963150470503	22200571.043006998	15.28781183803722	4566.270917910373	3333.6196094837296	0.558776	11.537212	0.0854554618520203	0.0405107353270153	0.0624429432	0.0380825372	-0.092057666	0.095893153	-0.0821987132	-0.0090601714	-0.0770138103	-0.1398760342	-0.0717056469	-0.0236436604	-0.0813750645	-0.0460294171	-0.0277635301	0.0194633474	-0.0444153081	-0.0903707682	0.0687707448	0.1425081981	0.0451656391	0.0484890246	0.0342713064	0.0184278364	0.0042988338	-0.0236490431	0.0557314519	-0.0802865823	0.005725745	0.1648939424	0.0862429443	-0.041439834	0.0016960223	-0.0021910957	-0.0284714238	0.0525030702	-0.0066578644	0.0005261763	0.0402324145	0.1087223936	-0.1080979686	-0.0209795898	-0.0941861938	-0.1507301874	-0.0397318392	-0.0064359619	0.0017044708	0.0814095268	-0.0479990465	0.0250480866	0.0726689168	0.0735266588	-0.0065307525	-0.024525088	-0.0036095877	-0.0261809084	-0.0004348592	-0.0736076509	0.0020004215	0.0311658936	-0.0557935775	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	0.0789467041137754	0.0155031123484973	0.0002403464924901	0.006232582090428	-0.0457260335919755	-0.025777191467597	0.0006644635999571	0.0020908701480544	0.0613834746778678	0.0227539588732809	0.0037679309635284	0.0005177426444069	-0.0080273041161371	-6.205246718150002e-05	6.443761137295163e-05	3.850508683311137e-09	-0.0019933112349801	-0.000335470030815	1.1254014157508407e-07	3.973289679497891e-06	0.0028090472946041	-3.090148525629983e-05	7.890746703322613e-06	9.549017910453158e-10	0.0	0.0
4643.863585308704	-3.7295712345721768	21565468.99895621	13.909701593748231	3848.022193131623	-0.1295615302192345	0.0167861901127496	14807274.798833508	4704.5756621779055	-7.172531752558825	22133032.16115668	51.445211741464576	4560.705474775332	3349.776066574724	0.424164	8.75784	0.0338544561124911	0.0177095074622062	0.0647714319	0.0496747305	-0.0702354908	0.1226926676	-0.0911195067	0.0117211019	-0.063981299	-0.0747131575	-0.0721492173	-0.0324539509	0.0197239903	-0.0133046208	-0.0359748872	0.0903442144	-0.1038464988	-0.0158735727	0.1365240749	0.1357823747	0.1230955039	0.0209286851	0.0395066478	0.0093632516	0.0249787717	-0.0377876236	0.0350281377	0.0005480585	0.0048332672	0.1331487171	0.0377943969	-0.1429659952	0.0677307608	-0.0061305277	0.0188815342	0.1006030795	0.0457154264	-0.0021792203	0.0532147692	0.0511354062	-0.1097497049	-0.030596588	-0.0992152603	-0.105030355	-0.062017139	-0.0110505455	0.0273327899	-0.0023466163	-0.0037412198	-0.0570361624	0.090798441	-0.0029928741	-0.0616634592	0.0394731492	0.0107435982	-0.0644105997	-0.0396194148	-0.1052035282	0.0828555377	-0.064920879	0.0074404118	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	0.083742424030504	0.0047957199167286	2.299892951970737e-05	0.0070127935825047	-0.051642346854706	-0.0059163132627304	3.5002762622760773e-05	0.0026669319886617	0.0630450070559049	0.0016615323780371	0.003974672914679	2.76068984326565e-06	-0.0081269534977564	-9.964938161929891e-05	6.604737315469498e-05	9.92999925710867e-09	-0.001804021525066	0.000189289709914	3.583059427936404e-08	3.2544936629014565e-06	0.0029497260141706	0.0001406787195665	8.700883558674775e-06	1.9790502138869985e-08	0.0	0.0
4645.40544298322	1.541857674515995	21579791.72969813	2.377325088463873	3833.961856135616	-14.060336996007209	197.693076441289	14699263.514302855	4717.064572696798	12.488910518892226	22250698.18299122	155.97288594889687	4571.808001120003	3313.435500511621	0.844491	17.436462	0.1565220986082328	0.0877224492006267	0.0497965566	0.0039969392	-0.1122216834	-0.0480911466	-0.0663872114	-0.0433101221	-0.0700778981	-0.0874680941	-0.0077922336	0.0593569008	-0.3145994401	0.0386941156	-0.0649555059	-0.0958310521	-0.1222189288	-0.2705597429	-0.0381065159	0.0015073994	-0.0002261864	-0.003454348	-0.0101268829	0.1059794654	0.0514291895	0.0467762486	0.0726246491	-0.3099083305	0.0297987708	-0.0399152542	0.1316718593	0.0475278243	-0.1332259781	-0.0343170856	-0.173488369	0.174095934	-0.0911403447	0.0127367076	0.0074475389	-0.0742446397	-0.117326056	0.0105422297	-0.0825851139	0.0440952819	-0.1802145914	-0.0760269303	-0.103101015	0.0376683518	-0.2262227122	0.1205611746	-0.0019651467	0.3840560718	0.0138137854	-0.0689139031	-0.002411574	-0.0577417223	0.0977151748	-0.0156180876	-0.0169811846	0.0569274419	0.0443324494	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	0.0927904995198929	0.0090480754893889	8.186767006168032e-05	0.0086100768011512	-0.0812181630589208	-0.0295758162042147	0.0008747289041454	0.0065963900106654	0.0993514131185691	0.0363064060626641	0.0098707032886565	0.001318155121187	-0.0091852454604235	-0.0010582919626671	8.436873416823051e-05	1.1199818782457825e-06	-0.0021556151414279	-0.0003515936163618	1.2361807106643876e-07	4.646676637953224e-06	0.0031716764521809	0.0002219504380102	1.005953151731882e-05	4.926199693296392e-08	0.0	0.0
4644.4681507790165	-0.9372922042039136	21571084.40360065	0.8785166760614308	3833.597291310629	-0.3645648249871556	0.1329075116179154	14696468.191944191	4711.369446871573	-5.69512582522475	22197002.064914957	32.43445816514189	4566.227309828839	3317.624189845295	0.78869	16.284311	0.2385896129140139	0.1521700546016459	-0.0318259511	-0.0200588449	-0.0380301186	0.0616874002	-0.0124432194	-0.0198122853	-0.0142307416	-0.0866574226	-0.1210137662	0.0002971195	-0.1005973012	-0.002295749	-0.1302710395	0.033342513	-0.0788321648	-0.066640422	0.0378244326	-0.0388804846	0.0191872195	-0.0757539426	-0.0279142492	0.1368333097	0.0416050008	-0.0044591544	0.0024382416	-0.1040713425	-0.0127504444	-0.0131060942	0.133322647	-0.0709025291	0.0011377351	-0.0002958453	-0.0179244381	0.1363299135	-0.0943071626	-0.0236127817	0.0909314459	-0.0185012744	-0.0574207976	-0.0413085489	0.0902211773	-0.0515903647	-0.0782386781	0.028627356	-0.035263634	0.0993633199	-0.0555222337	0.005040922	0.0014720691	0.053185549	-0.0939027875	0.000863971	-0.0857052284	0.0454352545	0.075207859	0.1079568942	0.0175753176	0.1043545663	-0.053479779	0.0641245402	-0.0394130496	-0.1090515843	0.0	0.0	0.0927682892409933	-2.2210278899606476e-05	4.932964887983045e-10	0.0086059554887005	-0.0317583676740156	0.0494597953849051	0.0024462713595166	0.0010085939173179	0.0481366676747399	-0.0512147454438292	0.0023171387748283	0.0026229501508762	-0.007175472442688	0.0020097730177354	5.14874047757749e-05	4.039187582817655e-06	-0.0021308152378813	2.479990354659978e-05	6.150352159206523e-10	4.5403735779871415e-06	0.0024483921373354	-0.0007232843148454	5.994624058165809e-06	5.23140200101524e-07	0.0	0.0
4649.427479415756	4.959328636739883	21617175.886346355	24.594940527188268	3840.950510236952	7.353218926323279	54.06982857843888	14752900.822089504	4709.007387395491	-2.3620594760823224	22174750.574545305	5.579324968550295	4566.013468806709	3393.0778508997228	0.712535	14.711927	0.1398718178474701	0.0575586447350948	-0.0705189902	-0.0431568897	0.0045121364	0.1533527626	0.0569163432	0.0903336065	-0.0511285945	-0.017330549	-0.0362741423	-0.0771483483	0.0307491694	-0.0797124189	-0.0588537867	0.162206531	0.0072395464	0.0190979989	0.0682068251	0.0055823185	0.0558994434	0.0566943313	-0.1069649474	0.0796161955	0.0727646062	-0.0679753325	-0.0484877146	0.0529881253	-0.1104592663	0.0860204944	0.0918029627	-0.1065825739	0.0515102625	0.0299491523	-0.0237150087	0.0204448682	0.0152400583	-0.0262340414	0.0968670494	0.1050672264	-0.0879834968	-0.0437254495	0.0215624578	-0.1083210762	0.0523277915	0.1349332644	0.0202590218	0.0003212179	-0.042116827	-0.0195458066	0.0594760879	-0.0321062985	-0.1134359337	0.0307794476	0.0602343092	-0.0097757918	-0.0237663035	0.0438038392	0.0091735267	-0.0589783432	0.0406990449	0.0622738351	-0.0435714113	-0.1105075577	0.0	0.0	0.0633240503874361	-0.0294442388535571	0.0008669632016653	0.0040099353574705	-0.0594945871363563	-0.0277362194623407	0.0007692978700631	0.0035396058985254	0.0356009154572376	-0.0125357522175022	0.0012674251813933	0.0001571450836586	-0.0079949872509886	-0.0008195148083005	6.391982114347025e-05	6.716045210239684e-07	-0.0016557515659183	0.0004750636719629	2.2568549241896887e-07	2.741513248040903e-06	0.0025569258033532	0.0001085336660178	6.537869563853408e-06	1.1779556659263356e-08	0.0	0.0
4634.971726500769	-14.455752914986988	21482962.905461524	208.9687923391548	3829.3855931317366	-11.5649171052155	133.74730765050606	14664194.020884903	4705.880968952737	-3.1264184427536748	22145315.69395155	9.774492279190312	4564.003334468904	3383.168287576016	0.647294	13.364865	0.1112033257046604	0.0633908942531276	-0.0826232944	-0.0309033121	0.0431925971	0.1902073091	0.1061898408	0.1237094099	0.0078371924	0.0125499548	-0.101161193	-0.0606438579	0.0306795046	-0.0950690687	-0.0172159668	0.131733735	-0.0969706887	0.0171738556	0.0654599117	-0.0176974406	0.0241592773	0.0766693649	-0.1103103559	0.0949802044	0.1296638024	-0.054703083	-0.1012893183	0.0130847033	-0.1214671988	0.0162125047	-0.019294507	-0.1608135984	0.0943484365	0.0005522036	-0.0910658172	0.0789915994	-0.0763476687	-0.0337017276	0.12236605	-0.0312643998	-0.0552464102	-0.0506084595	0.0368196501	-0.0374026615	-0.0496731211	0.0794551053	0.0157571562	-0.1368992215	-0.1332357611	-0.0780550842	-0.0471904443	0.0371589654	-0.0779609336	0.0379126722	-0.0685207737	0.0469993847	-0.1018936197	0.0229301075	0.0384575031	-0.0009104686	0.0401241994	0.0603985106	-0.0476608776	-0.1115704417	0.0	0.0	0.0780108505742447	0.0146868001868085	0.0002157020997272	0.0060856928073171	-0.0800326779936142	-0.0205380908572579	0.0004218131760609	0.0064052295468295	0.0497894366689166	0.014188521211679	0.002478988003808	0.0002013141341742	-0.007038231190029	0.0009567560609595	4.953669828429704e-05	9.153821601829294e-07	-0.0016550013683116	7.50197606699983e-07	5.627964490983824e-13	2.7390295291132684e-06	0.0028352178137652	0.0002782920104119	8.038460051491519e-06	7.744644305915254e-08	0.0	0.0
4631.031951157996	-3.9397753427729194	21446456.93264624	15.521829751521468	3812.1867929387977	-17.19880019293896	295.79872807663725	14532768.144256996	4709.593816032187	3.7128470794496025	22180273.912008613	13.785233435377442	4562.420802949536	3256.38047883515	0.699491	14.442591	0.090425155360725	0.0545793083215473	-0.0946108736	-0.0389050954	-0.0169864282	-0.0271577452	0.1287293253	-0.0435847334	-0.0245383868	0.1235719886	0.0153038296	-0.0984153507	-0.0069081712	-0.0561663653	-0.032519768	0.0509153526	-0.1634424962	-0.0173204587	0.0023558387	-0.1617982437	0.0537131803	0.0491879912	0.0064192281	0.09374357	-0.0410233484	-0.0509043865	-0.1581650073	-0.061345487	0.0164594864	-0.1087765528	-0.0145913598	-0.13743853	0.0095095769	-0.0481082814	-0.1080643569	0.0145942933	-0.0902885214	-0.0441876702	0.1143174689	-0.1252138111	-0.0472323957	-0.0399496739	0.0931995806	0.0922159397	-0.0977597896	-0.0655135813	-0.0929759852	-0.0836757177	0.0289367968	0.0268844794	-0.0549725635	0.039587158	-0.0745884522	0.0545676906	0.0462564036	-0.0162147726	-0.1006252544	-0.0065682184	-0.0667819965	0.0488944718	-0.0023455258	0.0584993082	-0.0516749823	-0.1122364555	0.0	0.0	0.0750221241285942	-0.0029887264456504	8.93248576693067e-06	0.0056283191087661	-0.0529488974000571	0.0270837805935571	0.0007335311712399	0.0028035857358817	0.0689626330879491	0.0191731964190325	0.004755844762423	0.0003676114609228	-0.0075020063336718	-0.0004637751436427	5.62800990304518e-05	2.150873838608993e-07	-0.001670870620037	-1.586925172539981e-05	2.518331503241048e-10	2.7918086289028283e-06	0.0024912731710837	-0.0003439446426814	6.206442012961435e-06	1.182979172293045e-07	0.0	0.0
