global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
4712.055947369428	20.72750263322177	22203471.2511396	429.6293654102156	4147.050297157437	18.459600112017142	17198026.167153586	340.7568362955833	4665.845569317157	15.768528529575631	21770114.876716547	248.64649198804068	4513.506536257221	3247.16762252016	1.188097	29.363396	0.6265701490442984	0.4919905573955342	0.1114779843	-0.1067301098	-0.0162437317	-0.0701508534	0.1058844701	0.0584481446	-0.0884609518	-0.0499753429	0.1881659671	0.0134980569	-0.0964539985	-0.07471761	-0.001660661	0.0454472907	-0.0803178945	-0.0082506194	0.068583336	-0.1181419382	-0.0515650509	0.0090279172	0.0397161523	-0.0780078598	-0.0159827985	0.0458607268	0.1258462121	-0.0672196055	0.0772907319	0.00240368	-0.088266935	-0.135065643	-0.0191707515	-0.0172166332	-0.0285396858	0.1397636089	0.0205009394	-0.0826887032	-0.0947854396	0.0429131533	-0.0076668725	-0.0511272118	0.0728001396	-0.0616159337	0.0510110271	-0.013951612	0.0848697866	0.0617758503	-0.1093311425	-0.0905326407	0.0949223249	0.0476608776	-0.0145004964	0.0	0.0	0.0083729300402524	-0.047110621016742	7.010595745896104e-05	0.002219410612583	0.1597712507834074	-0.0348355234738449	0.0012135136956968	0.0255268525768944	-0.286317528495644	0.0274629090404516	0.0007542113729641	0.0819777271238539	0.0192325893341715	-0.0082795027625711	6.85501659954241e-05	0.0003698924924968	0.000979140658067	0.0011102794202919	9.58716428279878e-07	1.2327203911237177e-06	-0.0100330128140226	0.000953439727402	0.0001006613461263	9.090473137885888e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4710.983747490908	-1.0721998785202231	22193367.86912348	1.1496125794987813	4135.719790589576	-11.33050656786054	17104178.18627429	128.3803790843308	4671.231522780198	5.385953463041005	21820403.93941541	29.0084947060434	4514.418300701741	3306.233227014968	0.781686	19.319096	0.2402068865923931	0.1304078724439339	0.0977248952	-0.0564187935	-0.0168735642	-0.0380469558	0.0143651397	0.0189204451	-0.1138480071	-0.0510794359	0.0613102158	-0.0130473053	-0.1159165787	-0.0429343131	0.040905229	0.0763865828	-0.085946854	0.0211143721	0.0616246465	-0.1244236071	-0.0191227136	0.0284154823	0.0748630921	-0.0832760918	0.0196783448	0.0295926651	0.1092498782	-0.0636913051	0.0801717611	0.0175739968	-0.0671890978	-0.0668824425	0.0090501375	-0.009761458	0.0020316839	0.0804543856	0.0005913703	-0.0806292656	-0.0760782375	0.0469685657	0.0565216224	-0.1035643688	0.111652681	0.0053580823	0.0531718531	-0.0275820603	0.0846524479	0.0598530394	0.0050795991	-0.1193321713	0.093702707	0.0435714113	-0.0211259922	0.0	0.0	0.00882485346375	0.0004519234234976	7.787803865666038e-05	2.0423478070579245e-07	0.1134764651107786	-0.0462947856726288	0.0021432071804746	0.0128769081340377	-0.2999755121318657	-0.0136579836362216	0.0001865405170072	0.0899853078787751	0.01799931466089	-0.0012332746732814	1.5209664197575892e-06	0.0003239753282617	0.0014880427341812	0.0005089020761141	2.214271178749461e-06	2.589813230733429e-07	-0.0081791456862174	0.0018538671278052	6.689842415636869e-05	3.4368233275567047e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4715.777463559341	4.793716068433241	22238557.08581417	22.979713744755053	4145.170058306526	9.450267716949384	17182434.812280927	89.30755992201571	4664.060746077653	-7.170776702545481	21753462.64310243	51.42003851776905	4510.572027915282	3265.470605730797	0.796245	19.678917	0.4529003893115231	0.2748656973348927	0.0882026691	-0.0826826143	-0.0248577711	0.0770774121	0.0158608377	0.0340532474	-0.1255266489	-0.1060677175	-0.0457207935	0.0271392727	-0.0831897814	-0.0510834946	0.0204269613	0.0544254694	-0.0702071425	0.0497165735	0.013988925	-0.1026128866	-0.0379864967	0.0082960976	0.0536291177	-0.0781383151	0.0452678166	-0.0260387635	0.0820085987	-0.1137776498	0.1257088526	0.0250873889	-0.0673544899	-0.0511682675	-0.0236940124	-0.0031938281	-0.0559467274	0.0028655338	-0.0014293631	-0.0139339535	-0.0628189149	0.067415613	0.0829691984	-0.0751959612	0.0712110976	-0.0462980464	0.0187077198	-0.0145020911	0.0143598323	0.124419235	0.0670270694	-0.030973308	0.0924460447	0.0394130496	-0.0276763402	0.0	0.0	0.0245918628022678	0.0157670093385178	0.0006047597160855	0.0002485985834809	0.1344168679824804	0.0209404028717018	0.0004385004724291	0.0180678943982195	-0.3249142797826891	-0.0249387676508234	0.0006219421319417	0.1055692892067035	0.0145838809823741	-0.0034154336785159	1.1665187212340668e-05	0.000212689584508	0.0003134670402622	-0.001174575693919	9.826158533074373e-08	1.3796280607453e-06	-0.0049440708696427	0.0032350748165746	2.444383676404952e-05	1.0465709068835823e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4707.442959929957	-8.334503629384017	22160019.22099412	69.46395074821535	4141.474306592754	-3.695751713771642	17151809.432167932	13.658580729846031	4662.368631886912	-1.69211419074054	21737681.25960304	2.8632504345055123	4505.96212043616	3283.112800175048	0.749714	18.52891	0.3384188353165502	0.2253993091210754	0.0575990413	-0.0858354084	-0.0371568235	0.0749027494	-0.0214311283	0.0270642122	-0.0641033173	-0.0115706873	0.089943246	0.0060090448	-0.0594258223	0.0085932946	0.0416483345	0.0557976593	-0.0364174531	0.0250747407	-0.0027212126	-0.0662886619	0.0185197577	0.0178133637	0.0467378314	-0.0301253854	0.0189498264	-0.0473024839	0.051133394	-0.1231096965	0.1055670356	-0.0136354517	-0.0144530218	-0.0613310195	-0.0382094923	-0.0234873385	-0.0039561557	0.0109057893	-0.0054881453	-0.005357103	0.0173334927	0.0483748679	0.0550155871	0.0249165821	0.0330987777	-0.0526103178	-0.0338993776	0.0947860866	-0.0320405182	0.147271822	0.0097471499	-0.0477344515	0.0911528348	0.0351923678	-0.0341282399	0.0	0.0	0.0283768078263619	0.003784945024094	0.0008052432224142	1.4325808835414684e-05	0.1018417297313902	-0.0325751382510901	0.0010611396320776	0.0103717379146815	-0.2060535517530581	0.118860728029631	0.0141278726677339	0.0424580661900501	0.0121393608431911	-0.0024445201391829	5.975678710871268e-06	0.0001473640816812	-0.0007996901901465	-0.0011131572304087	6.395044002165454e-07	1.2391190196111675e-06	-0.0050503539802857	-0.000106283110643	2.5506075326187612e-05	1.1296099607952262e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4715.342168772252	7.899208842294684	22234451.768601805	62.39750033418652	4118.622205547258	-22.852101045496056	16963048.87202696	522.218522193562	4663.2559153797865	0.8872834928743032	21745955.73232457	0.7872719967272236	4510.054477969348	3324.212421560544	0.7542959999999999	18.642155	0.2924980695186484	0.1921746318767552	0.0501994343	-0.033410594	-0.0688701349	0.0372647767	0.0251616529	0.0111850593	-0.0480422171	0.0420459303	0.1393813169	-0.0499363239	-0.0515980031	-0.0290831765	-0.0064279933	0.0558743516	-0.0490816687	0.0831111542	0.0573322487	-0.061067402	-0.0262078245	-0.0192807633	0.0623144014	-0.0672620444	0.0711372381	0.0439467244	0.0328025499	-0.1414530634	0.1046831579	-0.0223548425	0.0096155282	5.87668e-05	-0.0279439462	-0.0308977085	-0.024256836	0.0263193099	-0.0029071016	0.0171670842	0.0908195513	0.0608879514	0.021099052	-0.0324934883	0.0409687429	-0.0870675946	-0.0815557644	0.0551731059	-0.0322918453	0.0767111454	-0.0952957076	-0.0170916956	0.0898235884	0.0309160396	-0.0404587412	0.0	0.0	0.0426990632891488	0.0143222554627868	0.0018232100057707	0.0002051270015413	0.0900173721358612	-0.011824357595529	0.0001398154325469	0.0081031272862461	-0.1638506118666356	0.0422029398864224	0.0017810881350569	0.0268470230090708	0.0093291280593492	-0.0028102327838419	7.897408299379797e-06	8.703263034773658e-05	-0.0016738738657746	-0.0008741836756281	2.801853718523204e-06	7.641970987346551e-07	-0.0042518001082775	0.0007985538720082	1.807780416074856e-05	6.376882864992894e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4721.193409881889	5.851241109637158	22289667.213512182	34.23702252310788	4148.061908796722	29.43970324946349	17206417.5992103	866.6961274164712	4673.2037849845465	9.947869604759944	21838833.61599389	98.96010967330676	4519.448901998586	3324.4020463127995	0.8850489999999999	21.873655	0.4206330210496452	0.2431042153175815	0.0038588388	-0.0808886048	-0.0353886183	0.0957606142	-0.025239739	0.0326443236	-0.0028246587	-0.0655284508	0.0808857037	0.0086467831	-0.1091795754	0.019034993	-0.0321318538	0.0541459508	-0.0410968176	0.0882020161	-0.022416527	-0.0980572397	0.0463892678	-0.0389430896	0.0347779949	-0.0722870024	0.0677980846	0.0042956158	-0.0072626904	-0.1052036666	0.0893376232	-0.0574518567	0.0466181521	-0.0386803667	-0.0203826131	-0.0539525592	0.0167096497	-0.0166781288	-0.0025817759	-0.0059172927	0.1085654476	0.0676014803	0.0734567326	0.07700213	0.1061947432	-0.0945389145	-0.0667670431	-0.0701018729	-0.0307607651	0.10599314	3.76539e-05	0.0626131574	0.0884588311	0.0265908268	-0.0466453256	0.0	0.0	0.0763776724787561	0.0336786091896073	0.0058335488532721	0.0011342487169463	0.0224690889738781	-0.0675482831619831	0.0045627705581314	0.000504859959316	-0.0284501449854559	0.1354004668811797	0.0183332864316414	0.0008094107496934	0.0068909553036817	-0.0024381727556674	5.944686386479249e-06	4.748526499733896e-05	-0.0012284226293353	0.0004454512364392	1.509022156263052e-06	1.984268040453011e-07	-0.0034553108640468	0.0007964892442307	1.1939173167199844e-05	6.343951161751916e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4700.746588111838	-20.44682177005143	22097018.48564509	418.072520496249	4104.790085138059	-43.27182365866247	16849301.643047713	1872.450722746381	4655.766466077867	-17.43731890667914	21676161.386655197	304.06009065322974	4495.846871796239	3253.670231582014	0.945389	23.364952	0.3958219886944076	0.1885914250891536	0.0325410809	-0.0841513129	-0.0662655175	0.0924736947	0.0318227882	-0.000508433	-0.0029688074	0.0232945654	-0.0508791698	-0.0507115479	-0.0587281533	-0.0145372033	0.0062611861	-0.0581134794	0.0085371846	-0.0008010908	-0.0479247417	-0.0547007735	-0.0102313935	0.0114391354	-0.0558080709	0.0216992779	-0.0001474469	-0.0546222521	-0.0004627011	-0.0619307551	0.119929792	-0.0195426091	4.79171e-05	-0.0337310385	-0.0235092744	-0.0606043693	0.0829353711	0.0330133667	-0.0160771045	-0.0223438968	0.0773031756	0.0544862575	0.0717195952	-0.0052043198	-0.0182115564	-0.0211663104	0.0129251764	0.0228423164	0.04852115	-0.1045931079	0.0371673882	-0.0340148114	0.0870591025	0.0222235685	-0.0526659867	0.0	0.0	0.0301133037746268	-0.0462643687041293	0.0009068110642229	0.0021403918115916	0.1241446111648656	0.1016755221909875	0.0103379118128099	0.0154118844812756	-0.1022296059425968	-0.0737794609571408	0.0054434088591262	0.0104508923311786	0.007598200362531	0.0007072450588493	5.001955732667499e-07	5.773264874916623e-05	0.0010675751932116	0.0022959978225469	1.1397167931607852e-06	5.2716060011401066e-06	-0.0039341207194936	-0.0004788098554468	1.5477305835548843e-05	2.292588776729859e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4687.572681332038	-13.173906779799836	21973337.642770432	173.55181984285608	4085.71341121898	-19.076673919078985	16693054.078614635	363.9194878148684	4657.863742031894	2.0972759540263723	21695694.63933536	4.39856642733723	4500.912848929336	3139.4080639670274	0.990549	24.481056	0.3293606099876754	0.2358579151458451	0.0358665224	-0.201845665	-0.0782591241	-0.0366592614	0.0133135703	-0.0332248013	-0.0333007187	0.0008914707	0.0589815612	-0.0941946346	-0.0419505011	-0.0074769098	-0.0226602239	-0.0334368432	-0.0238307365	-0.0177997591	-0.0055935969	-0.0427573966	-0.0111966252	0.0022077533	-0.0442269719	-0.0165730198	0.012164327	-0.0324932669	0.0208839065	-0.0701729846	0.1200699838	0.0111618918	-0.0220948324	-0.0920574083	0.0170751651	-0.0878261379	0.0912484588	0.0647203687	-0.0492349979	-0.0022899585	0.0108781515	0.0046764547	-0.0473420833	0.0635905134	-0.0011245488	0.1235100132	0.0020884421	-0.0276836929	0.0494769713	0.0139571463	0.0701888389	-0.0301692324	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	0.0296907504695838	-0.000422553305043	0.000881540663447	1.7855129560276297e-07	0.1340430924048092	0.0098984812399435	9.797993085751526e-05	0.0179675506214442	-0.2045801932572857	-0.1023505873146888	0.0104756427236617	0.0418530554731883	0.0104524144524768	0.0028542140899457	8.146538071245125e-06	0.0001092529678863	0.0011888799608468	0.0001213047676352	1.4134355613030887e-06	1.4714846651029868e-08	-0.0052923816244726	-0.0013582609049789	2.800930325905524e-05	1.8448726859943716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4681.531971381757	-6.040709950280871	21916741.59906956	36.49017670342232	4089.521212110332	3.8078008913516896	16724183.744300358	14.499347628178722	4640.727428059002	-17.136313972891912	21536351.06153912	293.6532565775306	4484.030183521724	3457.8625058087127	1.502509	37.133972	0.5763470774494084	0.2943263704185215	0.1238069456	0.1042936072	-0.0920952231	0.0426789392	0.0111220318	-0.1559338465	-0.0603878688	-0.0159907105	-0.0845922725	0.0927204618	0.0124891037	-0.03420824	0.0710488465	-0.0761779809	0.0612172977	0.010020362	-0.0618265762	-0.0015691988	-0.0465735344	0.0795117294	-0.0476114744	0.0809817711	-0.0031868544	-0.0964955901	0.0912073974	-0.0924619461	0.0376673831	-0.0304794932	0.0904822274	0.1028529886	-0.0892114245	0.0502115837	-0.1005291484	-0.0049907287	-0.0766579673	0.219539027	0.1032864571	0.0034308427	0.0699777466	0.0177085961	0.049442368	0.1922463786	0.1081575418	0.0822699992	0.0870018659	-0.1032269295	0.1326162392	0.0037275509	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	0.1239286002436017	0.0942378497740178	0.0153582979583384	0.0088807723300303	0.0808993444385208	-0.0531437479662883	0.0028242579479043	0.0065447039305824	-0.1587228362968886	0.045857356960397	0.0021028971873932	0.0251929387621289	0.014148585197167	0.0036961707446902	1.366167817390371e-05	0.0002001824630814	-0.0026909874996294	-0.0038798674604762	7.241413723161691e-06	1.5053371510862038e-05	-0.0052062573746649	8.612424980769962e-05	2.7105115851252666e-05	7.417386404939048e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4659.254397755392	-22.27757362636476	21708651.543002963	496.2902866781025	4055.858491486194	-33.66272062413782	16449988.102960665	1133.1787598187536	4650.0550698081215	9.32764174911972	21623012.15224821	87.0049005999212	4494.902304989168	3421.2814747600523	0.9577500000000002	23.670439	0.2080571257054827	0.1615161607658257	0.0759518434	0.0684848132	-0.0864416328	0.0784942329	0.0470669806	-0.1945870778	-0.0117696854	-0.0291938352	-0.0473386995	0.0763923833	-0.0286587442	-0.0243662289	0.0376826226	-0.0553076395	0.0496989955	-0.0028664125	-0.1361577774	-0.0370867608	-0.0177242109	0.0312902055	-0.0498589357	0.0599676165	-0.0132263661	-0.1630609145	0.0694816553	-0.0636297849	-0.0054294919	-0.0507451225	0.1363275059	0.1500955259	-0.1954053906	-0.0002238983	-0.1035477269	-0.0744815681	-0.0951780685	0.1300330009	0.0353965075	0.1007568919	0.2597713001	0.117802417	-0.0132043062	0.21721052	-0.1183676168	0.2036819193	-0.0352059333	-0.2198219859	0.2346420023	-0.0160017548	0.08265569	0.0089388422	-0.0695216732	0.0	0.0	0.132853278801619	0.0089246785580173	0.0176499936883407	7.964988736393408e-05	0.1026831489035373	0.0217838044650165	0.00047453413697	0.010543829068746	-0.1289818810083147	0.0297409552885739	0.0008845244214769	0.016636325628443	0.0116905968121371	-0.0024579883850299	6.041706900941895e-06	0.0001366700538239	-0.0026081331704843	8.285432914509989e-05	6.802358634980488e-06	6.864839858084549e-09	-0.0047949463409624	0.0004113110337025	2.2991510412708712e-05	1.691767664454192e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4658.090703703252	-1.163694052140272	21697809.003926657	1.3541838469866463	4074.2904636158655	18.43197212967152	16599842.781911183	339.73759658898774	4664.867974920588	14.81290511246607	21760993.223439705	219.4221578709234	4506.7519117918055	3240.0743544208344	1.285705	31.775723	0.5321263895667473	0.4153784779363829	-0.0118813242	-0.0981813903	-0.1798202093	0.0096772767	0.0395868483	-0.1805572732	0.0522512692	-0.0477787187	0.0500077403	0.0896772098	-0.0718399287	-0.0088202793	-0.0480222005	0.0220252615	0.0281093678	0.0881317589	-0.074634458	-0.0710494273	0.0101952418	-0.0419022376	-0.0149569819	0.0243237099	0.0696404214	-0.0819537011	-0.0248592905	-0.0904769118	0.0591602806	-0.0822543197	0.04262914	-0.0602505806	-0.0487109355	-0.1002969069	0.0269584128	0.0461077384	-0.1274051927	0.0182463591	-0.0780958577	0.0808467586	0.034208217	0.0711634867	-0.0245759475	-0.0366436589	-0.0569908826	-0.165559215	-0.0224818814	0.0374677721	-0.0331924069	-0.0899107752	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	0.0962434746397207	-0.0366098041618983	0.0092628064107265	0.0013402777607725	0.1142157541724628	0.0115326052689254	0.0001330009842888	0.0130452385011844	-0.0393188506101012	0.0896630303982135	0.0080394590201909	0.0015459720132994	0.0051609613200012	-0.0065296354921358	4.263613966016083e-05	2.663552174654853e-05	-0.0016219350217432	0.0009861981487411	2.6306732147571146e-06	9.725867885803732e-07	-0.0044243609870852	0.0003705853538772	1.9574970144041523e-05	1.3733350450829002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4682.319589852211	24.228886148958736	21924116.741513778	587.0389240192045	4103.694655175303	29.40419155943709	16840309.822914347	864.6064812640717	4663.302186400026	-1.5657885205619095	21746387.28168326	2.4516936911234533	4508.9728157365	3329.342490180873	0.789648	19.515856	0.3897938537673081	0.1773268480346312	-0.0475285631	-0.0244092529	-0.1167436657	-0.0021726681	0.0523117006	-0.1008445471	0.044075488	-0.1145900785	-0.0060615179	0.0197826111	-0.074579069	-0.0041195488	-0.0374285276	-0.0107743282	0.0166915997	0.0573885606	-0.0486955638	-0.0748192975	0.0151621889	-0.0332594765	-0.0321119442	0.000674841	0.0593674662	-0.0690529255	-0.0421385429	-0.0409018041	0.01408963	-0.062422055	-0.0320611669	0.0393319318	-0.0119802495	-0.0788838349	0.0790924298	0.0415592553	-0.1048886216	0.0397054956	-0.1114066939	0.1202545553	0.0801385237	0.0707930354	-0.0056559304	0.0635346146	-0.0509160162	-0.0611233295	-0.0356044825	-0.0476043279	-0.0359351378	0.0248475467	0.0795557284	-0.0	-0.0795557284	0.0	0.0	0.0609656397200524	-0.0352778349196683	0.0037168092264752	0.0012445256366193	0.0536771475957209	-0.0605386065767419	0.0036649228862535	0.0028812361740128	-0.0814774549649541	-0.0421586043548528	0.001777347921149	0.0066385756675661	0.0024189808337307	-0.0027419804862705	7.518456987088208e-06	5.851468273956473e-06	0.0001890661890167	0.0018110012107599	3.574602382929853e-08	3.279725385373824e-06	-0.0049077554483757	-0.0004833944612905	2.408606354106137e-05	2.3367020520633318e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4685.624483421834	3.3048935696233457	21955076.79964213	10.92232150653774	4099.376336191215	-4.318318984087455	16804886.345724512	18.64787884833011	4659.765684358366	-3.5365020416593325	21713416.233123794	12.506846690660629	4505.61240536043	3353.702462471022	0.628624	15.536219	0.0595271909274282	0.0378463386870163	-0.0503085032	-0.0095601949	-0.1407402408	-0.021820856	0.0190053603	-0.1036364839	0.0231172775	-0.0437450545	0.055242829	-0.0093479134	-0.0251962623	0.0051449293	-0.0047187536	0.0371238047	0.007781106	0.0942297417	-0.0807694462	-0.0295675052	0.0089544787	-0.0220586899	0.0233774478	-0.0046497756	0.0879489222	-0.0953456466	-0.045808854	-0.0655821823	0.0137760618	-0.0677863036	-0.0623864463	0.0254290169	-0.0235321432	-0.083594068	0.0621168395	0.0309992305	-0.1459440113	0.0677929534	-0.1159905992	0.0537935021	-0.0265844128	0.0996701854	-0.0234507804	0.0805791913	0.0122004113	-0.0922355806	-0.0808899902	0.0104349559	-0.0683787419	-0.0220349121	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	0.0628902155811914	0.0019245758611389	0.0039551792158487	3.7039922452789167e-06	0.0535999434427623	-7.720415295859456e-05	5.960481234054066e-09	0.0028729539370673	-0.1047213806685647	-0.0232439257036106	0.0005402800821149	0.0109665675691304	0.0023599472851317	-5.9033548599e-05	3.484959860190494e-09	5.569351188600482e-06	-0.0004357918096171	-0.0006248579986338	1.8991450132934677e-07	3.904475184566381e-07	-0.0049060172914141	1.7381569616002276e-06	2.406900566365414e-05	3.021189623159335e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4681.349812434459	-4.27467098737543	21915036.066380143	18.27281205030923	4098.896777882295	-0.4795583089198771	16800954.79573386	0.2299761716540923	4646.884504381117	-12.881179977249303	21593535.59705734	165.92479760628837	4491.822947535022	3475.7923395637963	0.687444	16.989933	0.1163263925016832	0.0575593189643471	-0.0378400327	0.1003715527	-0.171233253	-0.0123189084	0.012727898	-0.13755392	0.0486002674	0.0173401432	0.0698002058	0.0316128085	0.0442482465	0.0036894932	0.0116553175	-0.001968228	0.0199368191	0.0856828416	-0.0285680867	0.0373103447	-0.0101056384	0.007419974	-0.0033648637	0.0302901853	0.0755073086	-0.0704650119	-0.0379859903	-0.0597400472	-0.0235426244	-0.0613703575	-0.060373042	0.150228503	-0.0541847851	-0.0630037873	0.0356187132	0.0230151613	-0.1407021769	0.0882803752	-0.0792216409	0.054504091	-0.0200495958	0.1206647245	-0.007234528	0.0088880872	-0.0321423985	-0.06560788	-0.054845626	0.0303486743	-0.0824438171	0.0768931797	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	0.06145791941465	-0.0014322961665413	0.0037770758587776	2.051472308689185e-06	0.0211589430583813	-0.032441000384381	0.0010524185059394	0.0004477008713478	-0.1178099589488255	-0.0130885782802607	0.0001713108813985	0.0138791864275239	0.0015619964284906	-0.0007979508566411	6.367255696142657e-07	2.43983284261739e-06	-0.0010248378697339	-0.0005890460601168	1.050292659240718e-06	3.469752609391247e-07	-0.004905723854762	2.9343665210006253e-07	2.406612653918093e-05	8.610506879569315e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
