global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
4576.26440195271	-45.92382221520165	2108.9974468534488	20942195.87657959	3908.699854670344	2.3307647705073578	5.432464415438216	15277934.553899968	4512.898306161021	-8.189676756234803	67.07080537161261	20366251.12175101	4363.179404778477	3429.5620985848564	1.095999	19.906294	0.0547610635777667	0.0308048162897588	-0.0634922656	-0.3002558153	-0.0505446814	-0.1472830788	0.0988052893	-0.1416011264	-0.0625644793	0.2041206968	-0.1301748924	-0.0104444443	-0.037542794	-0.1820745431	-0.0915195846	0.1107749776	-0.0465109535	0.1103273227	0.081014973	-0.0573963489	-0.0153198938	0.0498167085	0.1720449358	-0.0084516562	0.2127895207	0.0125245916	0.1178936379	-0.0440944866	0.1259280976	0.0629950177	0.1316687589	-0.0933528474	0.0458084077	-0.0504450281	-0.0436069594	0.1199833716	-0.1450731389	0.0895804503	0.011988489	-0.2237879758	0.1722506581	-0.0422473227	-0.0839848343	0.0323968922	0.2139405148	0.0547560702	-0.0147161421	0.0993451387	-0.1121964038	0.0278399906	0.017674635	-0.117584352	0.069001822	0.0617054897	-0.1165161437	-0.097056671	-0.0181456051	0.076516145	-0.0077498093	-0.0870905918	0.0	-0.1164162990480832	-0.0080584269834105	6.493824544695845e-05	0.0135527546840527	0.0601272097526646	-0.0007525938705867	5.663975340448209e-07	0.0036152813526409	-0.0745032169179324	0.0235473750179694	0.0055507293311204	0.0005544788702368	0.0015798416999089	0.0001227057152972	2.495899796771043e-06	1.5056692566597512e-08	0.0012605754354428	-2.699116540001278e-07	1.5890504284418049e-06	7.28523009650847e-14	-0.0005389962545411	-0.0003250777271648	1.0567552869863221e-07	2.905169624093343e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4544.620452564378	-31.643949388331748	1001.3395328913012	20653575.05786645	3921.232844997097	12.532990326752952	157.07584653048306	15376067.024684029	4510.846734510677	-2.0515716503432486	4.208946236492121	20347738.26224564	4366.416971974273	3230.896831730434	1.108608	20.135294	0.1329101526782255	0.0694383131479469	0.0798855417	-0.2566031067	0.0352916342	-0.10348231	0.212705759	0.0246808517	-0.0425004329	0.2494200709	-0.0932101609	-0.0010260953	0.0008924624	-0.0471364424	-0.1575897908	0.0299528938	0.0642407152	0.0302480141	0.0265556861	-0.1019767893	0.0002003566	0.1046149508	0.2379218254	-0.0076199888	0.1362841775	0.0325276502	0.0240399781	0.0839507488	0.0185523869	-0.032615156	0.115467852	-0.1216250098	0.003634103	0.0197121084	0.0771488377	-0.0068122555	-0.1319640695	0.1128609351	-0.0163906217	-0.2484717385	0.0007084123	-0.0513951129	-0.0250294081	0.001884456	0.2086579343	-0.0502913963	-0.1222271253	-0.0281922565	-0.0803501483	0.0925295263	0.1098410862	-0.0896618437	-0.0894664071	-0.0114832711	0.0069253139	-0.011229809	0.0712847174	0.0748811352	-0.0121640091	-0.0911240034	0.0	-0.1287222537755212	-0.012305954727438	0.0001514365217537	0.0165694186170496	0.0660351469651203	0.0059079372124557	3.490372210631892e-05	0.004360640634705	-0.0069711837673906	0.0675320331505417	4.859740311873019e-05	0.0045605755014458	0.0020509701210239	0.000471128421115	4.206478437332792e-06	2.21961989182313e-07	0.0017309519646342	0.0004703765291914	2.996194703870997e-06	2.2125407921414809e-07	-0.0005407758559905	-1.7796014493999797e-06	3.166981318706508e-12	2.92438526422258e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4526.072091152566	-18.54836141181204	344.0417110631979	20485328.57431016	3913.94570427972	-7.287140717377042	53.1024198348544	15318970.976049673	4508.341750728872	-2.504983781805094	6.274943747106554	20325145.341365077	4360.848491232029	2982.439853177752	0.979766	17.795183	0.1470476216671817	0.0977264181280601	0.1987382513	-0.0222214474	0.0265043444	-0.1165692424	0.1655561364	-0.0100169884	0.0699270314	0.2139531161	-0.0376917562	0.0306045543	0.0281259461	0.06078408	-0.1031881972	0.1030423672	0.0262969207	0.0104981315	-0.0726343067	-0.0143850202	-0.0265511765	0.0671248134	0.2286952802	-0.0212170702	0.0116874927	-0.0137941859	0.041430568	0.001770922	0.0498281527	-0.0885153649	0.0638774834	-0.0772351976	-0.0585868333	0.0725614629	0.2044324284	0.0464833184	-0.0306198609	0.0026396836	0.017125012	-0.2091148466	-0.0328687862	0.0422333163	0.0525975777	-0.0724789694	0.0734710149	-0.03583753	-0.0043967649	0.0170905813	0.0089111956	0.0497065138	0.025031171	-0.1545759106	-0.013298143	-0.0100468561	0.0480124033	0.1134130227	0.0575348719	0.0732168931	-0.0165592163	-0.0948373385	0.0	-0.1324675929272984	-0.0037453391517771	1.4027565361835069e-05	0.0175476631759524	0.0539507558610239	-0.0120843911040964	0.0001460325083567	0.0029106840579758	0.0733224789105975	0.0802936626779881	0.005376185913595	0.0064470722662465	0.001457176895999	-0.0005937932250249	2.12336450623328e-06	3.525903940854718e-07	0.0016328467155692	-9.81052490650002e-05	2.6661883965451235e-06	9.624639894105722e-09	-0.000214189755414	0.0003265861005765	1.0665848108976377e-07	4.5877251324309154e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4528.183875012705	2.11178386013944	4.459631071945433	20504449.20592508	3898.263195347141	-15.682508932578912	245.94108642041735	15196455.9401981	4503.883727534329	-4.458023194542875	19.873970803082265	20284968.631148525	4351.771276134823	2955.141184616089	0.7320189999999999	13.295432	0.0678931642131287	0.0374838863154661	0.2393200833	-0.004617816	-0.0237126453	-0.117623884	0.149926331	0.1492878597	0.1128217869	0.1655891622	0.1154515253	-0.0056745985	0.0729926911	0.1446755277	-0.1718442498	0.0698284935	-0.0184473637	-0.1606178161	0.0027861284	-0.0196755779	-0.0651435473	0.0062271276	0.1681388034	-0.137456148	-0.0913755047	-0.0457605404	-0.0830878662	0.1062269774	0.0299510014	-0.1439479701	0.1040991414	-0.0737566322	-0.0149954546	0.0692742603	0.2286184977	0.0631384714	-0.0323820214	-0.0245248456	-0.0055482598	-0.1203128844	-0.0675225451	0.0769719274	0.0157099124	0.0226885067	0.0025170782	0.0567475192	0.1083015561	0.1601813459	0.0852204826	0.0548854469	-0.0542583151	-0.0158731932	-0.0115254876	0.0371871151	-0.0398236469	0.0159211912	0.0640732097	0.0715240683	-0.0209285683	-0.098217554	0.0	-0.1244261326075957	0.0080414603197026	6.466508407335297e-05	0.0154818624756829	0.053743542284252	-0.0002072135767718	4.293746639860361e-08	0.0028883683372591	0.0771514731798816	0.003828994269284	0.0059523498138259	1.4661197114210458e-05	0.001706356877849	0.00024917998185	2.9116537945825875e-06	6.20906633547664e-08	0.0021496202622335	0.0005167735466643	4.620867271804822e-06	2.670548985319998e-07	0.0001361666370191	0.0003503563924331	1.2274960171873638e-07	1.854135303709133e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4551.821946512445	23.638071499739453	558.7584242267947	20719083.032752343	3904.406328355944	6.143133008803034	37.73808316384541	15244388.776905945	4509.416728720719	5.533001186389811	30.614102128591053	20334839.23326627	4356.643457971604	3007.5228491374423	0.710578	12.90601	0.217400068947063	0.105957623306569	0.2036642245	0.014810467	-0.0568112987	-0.1791413624	0.0208390304	0.1536517318	0.0490321789	0.0217926917	0.1364521172	0.0104542026	0.0209190287	0.1343468358	-0.1904940575	0.0132699996	-0.0161141246	-0.0746468925	-0.0348237668	-0.0778931758	-0.1251531561	0.0268107698	0.0297618319	-0.1397389856	-0.1032604004	-0.1026421066	-0.0437849679	0.1927220514	0.0017571871	-0.1729079875	0.0950298027	-0.0891041574	-0.0382614289	0.1213376262	0.1791035956	0.0202144076	0.0180970003	-0.0989548165	0.0037891662	-0.0684505529	-0.0194923897	0.1626449628	-0.0185188865	-0.0651006034	-0.0070648823	0.0989594617	0.0853113972	0.0940497782	-0.0719073413	0.2541268268	0.0735420262	-0.0083774339	-0.0454189016	0.008076047	0.0465137306	-0.0381698157	0.0055546219	0.0698033217	-0.0252652428	-0.1012527768	0.0	-0.1077337957612769	0.0166923368463188	0.0002786341093909	0.0116065707491325	0.0182594385694301	-0.0354841037148219	0.0012591216164442	0.0003334070968707	0.1409858084298889	0.0638343352500073	0.0198769981786293	0.0040748223568103	0.000965210487311	-0.000741146390538	9.31631284815138e-07	5.492979722075057e-07	0.0012072322310618	-0.0009423880311717	1.4574096597144511e-06	8.880952012956733e-07	0.0004804180780277	0.0003442514410086	1.1850905463649764e-07	2.3080152969582927e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4573.373316711504	21.55137019905942	464.46155745690646	20915743.494008783	3927.556918170001	23.150589814057184	535.9498087387283	15425703.345465038	4515.769948142796	6.353219422077018	40.36339702505664	20392178.22454959	4365.069092763594	3038.566950716291	0.774409	14.065351	0.1232262707117193	0.0887843324856748	0.1475267917	0.158424447	0.042921236	-0.0288906325	-0.0117981462	0.1187796465	0.0422552682	-0.0568510865	0.0560915235	-0.0192983732	0.0093820358	0.076346193	-0.0529563124	0.1219684684	-0.0840000648	0.040284488	-0.069046819	0.0114782607	-0.0527450424	0.0171286424	-0.027891274	-0.0327037001	-0.1006341146	-0.0514773517	-0.0914768723	0.1085403706	-0.0723856253	-0.0381100341	0.1385201309	0.0166258177	-0.1902978459	0.0523383591	0.1346140493	-0.0174134152	-0.0369991534	-0.1005217203	-0.1220537623	-0.0493160737	-0.0930809471	0.1561647223	0.0450256796	0.0477159444	-0.0040758186	0.0171519549	-0.0147160878	0.0158655413	0.031609409	-0.0065960578	0.0059758737	-0.0527765089	-0.0316036101	-0.0638848852	-0.0012969716	0.0653252014	0.0200917346	0.068055325	-0.0295624686	-0.1039323455	0.0	-0.107690522467891	4.327329338589536e-05	1.8725779204617752e-09	0.0115972486294073	0.0350542147756129	0.0167947762061828	0.0002820645078157	0.0012287979735347	0.0653847883337732	-0.0756010200961156	0.0042751705454523	0.0057155142395732	0.0014561655468289	0.0004909550595179	2.120418099771509e-06	2.410368704662248e-07	0.001292879809507	8.564757844520005e-05	1.671538201830857e-06	7.335507693526697e-09	0.0005195594623853	3.9141384357600025e-05	1.5320479694293756e-09	2.69942034954102e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4604.900789984854	31.52747327334964	993.981571001776	21205111.28560313	3933.569733903215	6.012815733213756	36.15395304158288	15472970.85147941	4520.938004057704	5.168055914908109	26.70880193961669	20438880.43653326	4371.96578533483	3215.059113366264	0.812586	14.758747	0.1714204117198876	0.1271693317614111	0.0654859492	0.0230542448	0.0205047449	-0.020384872	-0.0916124174	0.0224683297	0.1127106675	-0.0898925046	-0.0115637486	0.0147494689	0.0534176209	-0.0178429412	-0.0232657991	0.1960576859	-0.0927764205	0.086331402	0.0243807718	0.0491481691	0.1455405916	0.0001680652	-0.0590772743	0.0335372537	-0.0792894946	-0.0818877145	-0.0492832001	-0.0480119183	0.0384355552	0.0042950239	0.1509016315	-0.0122394187	-0.0880113121	-0.0356918877	0.0803286632	0.0080895661	-0.0459551711	-0.0138623602	0.0384527694	-0.0398119065	-0.0380971689	0.1862317555	0.0462084785	-0.0175127363	-0.0653635631	0.0779485921	-0.0207715432	0.0774037992	-0.0002017574	0.0367098025	-0.0947847377	0.0846622133	0.0382143864	0.0931932179	-0.0575594447	-0.0530473347	-0.0581043726	0.0662807606	-0.0338135361	-0.106246848	0.0	-0.0902157812477923	0.0174747412200987	0.0003053665807094	0.0081388871861495	0.0487594750142506	0.0137052602386376	0.0001878341582087	0.0023774864036653	-0.056138597607088	-0.1215233859408612	0.0031515421412905	0.0147679333305315	0.0016457803657686	0.0001896148189396	2.7085930123494268e-06	3.59537795615352e-08	0.0012927769539943	-1.0285551270004975e-07	1.6712722527787806e-06	1.0579256492790091e-14	0.0003349366504319	-0.0001846228119534	3.408558269358051e-08	1.1218255980254079e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4611.388329102915	6.48753911806125	42.08816380837494	21264902.32178657	3924.848391971073	-8.721341932141968	76.0618050973378	15404434.899957918	4518.969901681139	-1.9681023765651844	3.873426964641527	20421088.972300045	4370.615582569801	3260.662966210501	0.659774	11.983263	0.0687050500136092	0.0402619034912758	0.0063547593	0.1396777836	0.0080429021	0.0189451366	-0.0535544927	-0.0044062034	-0.0014080768	-0.0195202637	-0.0562104228	0.0301714309	0.005955573	-0.0063159049	0.0322222481	0.12770367	0.0539444189	-0.0100304599	-0.068032671	-0.0252387767	-0.0814681627	0.0315347217	-0.0162536063	0.044726107	-0.0076630178	-0.0224520282	0.004620928	-0.0207555614	-0.0027942645	-0.005339084	0.0328134755	0.0220096606	-0.0324156843	-0.0192509755	0.0287665518	-0.0380018367	-0.0494147239	-0.0868715066	-0.0510183884	-0.0051644901	-0.0533279759	0.1647661248	0.0076190814	0.0455094274	0.0072716628	-0.0746092167	-0.0475775868	-0.023218017	0.031650185	0.0372895604	0.0330771976	-0.0099966987	0.031846533	-0.048303762	0.0306300623	-0.0139475089	-0.0070888205	0.0644803214	-0.0380118078	-0.1081881546	0.0	-0.0808662505919244	0.0093495306558678	8.741372348501358e-05	0.0065393504847959	0.0382741600260772	-0.0104853149881734	0.0001099418304012	0.0014649113257017	-0.026457434609	0.029681162998088	0.0006999958460895	0.000880971436919	0.0013802082519966	-0.000265572113772	1.90497481887951e-06	7.052854761332812e-08	0.0012928138207659	3.686677159994017e-08	1.6713675751633245e-06	1.3591588482021554e-15	0.0004531084973179	0.000118171846886	1.3964585396448229e-08	2.0530731034168537e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4610.468980569258	-0.9193485336572847	0.8452017263377999	21256424.22079133	3931.0595690753007	6.211177104227772	38.57872102008329	15453229.335618488	4521.260877470592	2.290975789453114	5.248570067860319	20441799.92214615	4374.907455587147	3303.49023235866	0.683547	12.415057	0.1412392081484074	0.0915446401599609	-0.0084058468	-0.0125992272	0.0176891686	-0.029787391	-0.0258652504	-0.005303236	0.0090491214	0.0258387471	-0.080483181	0.0212469557	0.0475370873	0.0468226301	-0.0967897562	0.1057435939	0.0694626614	-0.0433525037	-0.0112826601	0.0526588278	-0.0306200578	-0.0085426162	0.0239968063	0.0517318113	0.0166476933	-0.028989749	-0.0284003859	-0.0023723665	0.0253939763	-0.0580756543	0.0412662954	-0.0818902471	-0.0115545249	-0.0809772521	0.0131898602	0.0193022714	-0.0767392914	-0.0145222554	-0.010006325	-0.049459138	0.0508572448	0.0938903113	0.0048528083	0.067694024	-0.0396816911	0.1056979583	-0.0437076832	0.0732632248	0.040566457	-0.0088391616	-0.2002800725	-0.0260074121	-0.0092148293	0.0348748798	-0.0829099659	0.0470868743	-0.0294634354	0.06265471	-0.0421507286	-0.1097494464	0.0	-0.0735235521584058	0.0073426984335186	5.391522028559657e-05	0.0054057127219898	0.0517855699149265	0.0135114098888493	0.0001825581971844	0.0026817452514137	-0.1110599976905746	-0.0846025630815746	0.0123343230870304	0.0071575936799718	0.0015408868346007	0.000160678582604	2.374332237045765e-06	2.5817606907662583e-08	0.0009521843337283	-0.0003406294870376	9.066550053976066e-07	1.160284474394985e-07	0.0002387658320703	-0.0002143426652476	4.594277814544472e-08	5.70091225642227e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4605.385402992786	-5.0835775764717255	25.842760976006144	21209574.710099027	3931.797764958562	0.7381958832611417	0.5449331620636971	15459033.664533142	4517.372108570401	-3.88876890019128	15.1225235590949	20406650.76728979	4370.587405507559	3330.3769426618305	0.682731	12.400229	0.0839485400473903	0.0447234568329554	-0.0099471955	-0.0850964277	0.0215849528	-0.0097244765	0.0333111325	0.0237087626	-0.0174879558	-0.0030518411	-0.0024554958	0.0028802239	0.0020852981	0.0741333209	-0.0288465523	0.0735681385	-0.0168862142	-0.0503763855	0.033698609	-0.029398484	-0.0509017673	-0.0078809224	0.0131050402	0.0272146777	-0.0330212582	-0.0069807653	-0.0133646379	0.0128629451	0.0050510844	-0.060266345	0.0527148009	0.0234526282	0.0588956549	-0.0438019223	0.0230812559	-0.0477865033	-0.08306152	-0.0096962538	0.0226985205	-0.0305615294	0.0417822697	0.1199527398	-0.0071102932	-0.0088959979	-0.0183803897	-0.0384748156	-0.1010152258	-0.0140448942	-0.0698467053	0.069420884	0.0337102231	0.1146630263	-0.0299849631	0.0472488885	-0.0513362103	-0.1100979161	-0.0850261791	0.0608046394	-0.046223836	-0.1109252393	0.0	-0.0720338406657248	0.0014897114926809	2.219240331425847e-06	0.005188874201055	0.0476807164558721	-0.0041048534590543	1.684982192031085e-05	0.0022734507217452	-0.0720146110968897	0.0390453865936849	0.0051861042114362	0.0015245422142503	0.0017061663640531	0.0001652795294524	2.9110036618261754e-06	2.7317322856006777e-08	0.0012929445729241	0.0003407602391957	1.6717056686538832e-06	1.161175406167788e-07	0.0005188978334615	0.0002801320013912	7.847393820343928e-08	2.6925496157103854e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4602.533815055011	-2.851587937775548	8.131553766867004	21183317.51872483	3924.419862077043	-7.377902881518821	54.43345092912372	15401071.253864797	4513.204497551495	-4.167611018906428	17.36898160491027	20369014.83671904	4366.182876971405	3274.3121103014264	0.632907	11.495283	0.1145066248754941	0.0572847296871669	0.0106880427	0.043273363	-0.0175277909	-0.0220002861	0.0151248878	-0.0623492466	0.0311989389	-0.0021725591	0.0407671543	0.0495735431	0.0903594643	0.0031836956	-0.0802382334	0.0356876424	-0.0248097922	0.000571331	-0.0195765843	-0.0565122101	-0.1680515067	-0.0652037648	0.0034533041	-0.0311633211	-0.0281793865	-0.0726192645	-0.017065082	-0.0495875358	-0.0498019287	-0.0313418094	0.0911297838	-0.0338305067	0.018494249	-0.0664413444	0.0170262968	0.0948586283	-0.0374848418	-0.0206078966	-0.0078502671	-0.0090840124	-0.0726016716	0.1111090426	-0.0014842705	0.0152457994	0.0186870828	-0.0313209582	-0.0695430085	-0.0555192974	-0.0043418263	0.0181205225	-0.0590081696	-0.0334396999	0.0732961801	-0.0059505066	0.0515923328	-0.0176386688	-0.0174381485	0.0589308316	-0.0502247703	-0.1117114032	0.0	-0.0834014044352784	-0.0113675637695535	0.0001292215060548	0.0069557942617768	0.0434294348383019	-0.0042512816175701	1.8073395391890288e-05	0.0018861158103743	-0.12671507287844	-0.0547004617815503	0.0160567096945883	0.0029921405191148	0.0011663238930743	-0.0005398424709788	1.3603114235559911e-06	2.9142989347249657e-07	0.0013741497600385	8.120518711440014e-05	1.8882875630138675e-06	6.594282414284738e-09	0.0002561991374183	-0.0002626986960431	6.901060490279756e-08	6.563799801388099e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4602.2748938238	-0.2589212312104791	0.0670402039715504	21180934.19832087	3933.761920001056	9.342057924012806	87.27404625561047	15474482.843250394	4512.269381373688	-0.9351161778067762	0.8744422659959544	20360574.970082484	4367.151776373516	3268.4059914725167	0.720599	13.088009	0.1097945890141987	0.0689897011412188	0.0079103538	0.0205996487	0.0467551426	0.0151742457	0.048751348	0.0429755071	-0.0472387208	-0.0550938113	0.1038667941	0.0580738928	0.0273853217	0.0843370276	0.0032657399	0.1081474841	-0.0207276189	-0.0211208587	0.0368338496	0.0592628384	-0.0482783866	-0.0504401385	-0.0265200235	-0.0035369491	-0.123499417	-0.0496644129	-0.0205577496	0.0440288381	-0.0579955151	-0.0147065233	0.0775289413	0.0829643557	0.0349952567	-0.0234925404	0.0383516325	-0.146153642	-0.0720088683	0.0073390465	-0.0180542718	-0.0047728145	0.0126187163	0.1110229333	-0.037891478	0.0940202917	-0.0113381668	0.0286210359	-0.0641442514	0.0108993467	0.0472829574	0.0416834536	-0.0931686675	0.0340340161	-0.0264809605	-0.0408666752	-0.0592050445	0.0710631394	0.0143534626	0.0570340182	-0.0541472847	-0.1121051767	0.0	-0.0749407297869027	0.0084606746483757	7.15830155056673e-05	0.0056161129809935	0.0500251284665154	0.0065956936282134	4.3503174437256096e-05	0.0025025134780913	-0.0582054354582055	0.0685096374202345	0.0033878727168793	0.0046935704194519	0.0013461648567741	0.0001798409636998	1.812159821613633e-06	3.2342772224472784e-08	0.0012928504963489	-8.129926368960006e-05	1.6714624059095972e-06	6.609570276471122e-09	0.0005196305763764	0.0002634314389581	6.939612303153517e-08	2.700159359052697e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4611.162972345855	8.888078522055366	78.99793981422191	21262823.957533464	3929.954392304292	-3.8075276967638274	14.497267161623656	15444541.525591796	4519.30795362038	7.038572246692638	49.54149927191185	20424144.37965643	4369.902754166385	3296.361091831752	0.849488	15.428977	0.0490983332149079	0.035071450588168	0.0078388746	-0.0250863934	-0.0013810041	-0.0094563709	-0.0176521618	-0.0439397717	0.0435794157	-0.1013176631	0.0529819146	0.0578917449	0.0795831916	0.067384276	-0.0394437532	0.0147555252	-0.109953749	-0.0170520555	0.0280452348	-0.0260947369	-0.0190405367	-0.0543777976	-0.0719642637	-0.0120983308	-0.0980000899	-0.1074741983	-0.0198496246	-0.0413885002	-0.0557339082	-0.0992296621	0.0686825943	0.0164942931	0.115704522	-0.060569469	0.0648847573	0.1580486502	-0.0130749455	-0.0631473591	0.0327116187	0.0385550224	0.0902639749	0.1237375539	0.0234115068	-0.0370868865	-0.1289897856	0.0403559467	-0.0914739845	-0.042190334	-0.0361488797	-0.018904791	-0.0272376005	-0.003951549	-0.0352739227	0.0898564403	-0.0850246968	-0.0570370146	-0.007262489	0.0551149396	-0.0579852545	-0.1121051767	0.0	-0.067324309669047	0.0076164201178556	5.800985541167698e-05	0.0045325626724137	0.043741101255037	-0.0062840272114783	3.948899799460093e-05	0.0019132839390033	-0.0911011653701194	-0.0328957299119139	0.0082994223317938	0.0010821290464375	0.0013921655605653	4.600070379120005e-05	1.938124948024096e-06	2.1160647492857263e-09	0.0012928631692807	1.2672931799882076e-08	1.6714951744825357e-06	1.6060320040446235e-16	0.0005196008336262	-2.9742750200017692e-08	8.846311894606528e-16	2.69985026305042e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4616.655051516204	5.492079170348916	30.162933613380435	21313503.864690088	3930.610971399256	0.656579094963945	0.431096107943673	15449702.608484205	4520.637534392669	1.329580772288864	1.767785030040252	20436163.717359837	4375.317575365455	3279.347663007464	0.8287339999999999	15.052028	0.0793790596753223	0.0475113374650439	-0.0126388188	0.1443886742	-0.0047135984	-0.0609763251	-0.0821922803	0.0505146493	-0.0521511327	-0.1055433674	-0.0036359963	0.0423818016	0.0060466165	0.0540230631	0.0370930523	0.0502945167	-0.0271764983	-0.005455038	-0.0689144455	-0.173475953	0.0003959793	-0.0827575586	-0.0810913372	0.0199812877	-0.0065027856	-0.100950454	-0.0732900622	0.1164442398	-0.0262109665	0.01619925	0.0784167725	0.0691375606	-0.0541180145	-0.0552700144	-0.0101166643	-0.0469141545	-0.0498078275	-0.0263286384	-0.0266548841	0.0735212397	-0.1452631631	0.0898671072	-0.0557132769	0.0970450675	-0.0147604829	-0.0934401181	-0.0788004844	-0.0433844616	0.0156585617	0.2119286957	0.0599597706	0.0078836254	-0.0021806283	-0.0789350848	0.1089606205	0.0005398929	-0.0366592024	0.0531743451	-0.0617326872	-0.1117114032	0.0	-0.0672584080132452	6.590165580179497e-05	4.3430282374182565e-09	0.0045236934484761	0.0639678605050875	0.0202267592500504	0.0004091217897595	0.0040918871775983	-0.1324785449680945	-0.041377379597975	0.0175505648768634	0.0017120875423949	0.0013137369847595	-7.842857580579992e-05	1.725904865124983e-06	6.151041502926104e-09	0.0010173423228652	-0.0002755208464155	1.0349854018927608e-06	7.591173680951355e-08	0.0005198317948348	2.309612085999542e-07	5.3343079877951547e-14	2.702250949211696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4626.556204224834	9.901152708629525	98.03282495960175	21405022.310851306	3952.0335565515466	21.422585152290598	458.9271546071414	15618569.232109468	4521.675181350338	1.037646957668585	1.0767112087588702	20445546.44563961	4376.8853845891545	3339.8824969700404	0.8223979999999999	14.936959	0.3782553171450938	0.1929284840105723	-0.0327810391	0.0319515118	0.0351494063	0.0028834944	-0.1405314409	-0.0808213486	0.0311438673	-0.1450689931	0.0055460583	0.1092384475	-0.0015882956	0.0940005526	-0.0513561492	-0.0357797258	0.2483456798	0.0536353059	-0.0189894774	0.1408368885	-0.0964197619	-0.0990199605	-0.130756175	0.0628437275	-0.1005330832	-0.0774253019	0.0840682325	-0.0239122236	0.0349985862	-0.099974595	-0.0988023651	-0.0750012963	-0.0233173998	0.048898631	-0.0367108148	-0.0332008484	0.1327455849	0.1210936887	-0.0437163637	-0.1285993309	0.079762407	0.1258238391	0.1658771503	-0.0321668127	-0.1078065031	-0.0699443586	-0.0958278828	-0.0582329415	0.0305502089	-0.0348429957	-0.1830485484	-0.0496231932	0.0244460293	0.1412139917	0.0521616426	0.0229653514	-0.0993519028	0.0512129922	-0.0653837317	-0.1109252393	0.0	-0.1451644127551645	-0.0779060047419193	0.0060693455748479	0.0210727067305517	0.0001588318991565	-0.063809028605931	0.0040715921316325	2.5227572189660585e-08	-0.018613033544355	0.1138655114237394	0.0003464450177232	0.0129653546917897	-2.2278147586181373e-05	-0.0013360151323456	4.963158598716788e-10	1.784936433856649e-06	0.0012640044308702	0.000246662108005	1.5977072012594982e-06	6.084219552547031e-08	-0.0003509864122846	-0.0008708182071194	7.583243498506462e-07	1.231914616084152e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
